propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107153381,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/7e/60/1318992831.webp,65,,985000.0,chalet,sale,450.0,,5,5,Cobeña,Madrid,Cobeña,,es,,40.5689178,-3.5018235,False,https://www.idealista.com/inmueble/107153381/,"Maravilloso chalet independiente en Cobeña Engel & Völkers tiene el placer de ofrecerles en exclusiva este magnífico chalet independiente situado en Cobeña con unas vistas impresionantes del skyline de Madrid y la sierra. Esta propiedad ofrece un estilo de vida único en un entorno tranquilo y bien conectado. La vivienda que cuenta con 440 m² construidos sobre una parcela de 420 m², se desarrolla sobre cuatro plantas bien organizadas, ofreciendo espacios amplios, luminosos y funcionales. Planta principal: entrada con techo a doble altura con ventanal que inunda el espacio de luz natural, aseo de cortesía y armarios empotrados, cocina cerrada totalmente equipada, con barra ideal para desayunos o reuniones informales, salón amplio con grandes ventanales y acceso a un balcón espacioso que ofrece vistas espectaculares a la sierra y Madrid. Primera planta: hall luminoso, dormitorio principal con baño completo en suite y vestidor, dos dormitorios adicionales con armarios empotrados y un baño completo compartido. Segunda Planta: dormitorio amplio con armarios empotrados y baño completo, gran salón multifuncional ideal como área de juegos, despacho o zona de estar, con una ventana grande para disfrutar de las vistas, y armarios empotrados para guardar las cosas. Planta sótano: cuarto de servicio con su cuarto de baño, lavandería amplia y acceso directo al garaje con capacidad para dos coches. Hay un espacio preparado para poder instalar un ascensor para moverse cómodamente entre las plantas. La vivienda cuenta con calefacción y refrigeración por suelo radiante alimentado por aerotermia, complementado con placas solares para un consumo eléctrico eficiente. La parcela cuenta con un bonito jardín, arbolado y lleno de plantas, ideal para disfrutar de momentos al aire libre. Además, dispone de una piscina privada para relajarse y refrescarse durante el verano. Este chalet es perfecto para quienes valoran la calidad, la sostenibilidad y los detalles bien pensados. ¡No pierdan la oportunidad de vivir en una de las mejores zonas de Cobeña! Contacten con nosotros para más información o para organizar una visita. Este amplio chalet que Engel & Völkers les presenta se encuentra en Cobeña, localidad situada en el noreste de la Comunidad de Madrid, a 24 km de la capital. El municipio goza de accesos por la A1 (Burgos), A2 (Barcelona) y la M50. También tiene acceso al Aeropuerto de Madrid-Barajas por la carretera de Belvis de Jarama. Se encuentra a 9 km de San Sebastián de los Reyes, a 15 km de Alcalá de Henares y a 13 km de Torrejón de Ardoz. En Cobeña hay dos guarderías (una pública y una privada), un colegio público bilingüe de educación infantil y primaria, un colegio privado bilingüe y una biblioteca pública, además de todos los servicios básicos: comerciales, sanitarios, deportivos y de ocio.",True,good,False,,,2189.0,True,False,True,False,[],False,False,985000.0,€,True,True,chalet,Cobeña,Casa independiente,W-02YBZC,independantHouse,,,
108709743,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/6a/48/1352765686.webp,5,2,257000.0,flat,sale,67.0,True,2,2,"calle Calvario, 4",Madrid,Los Molinos,,es,,40.7119445,-4.0755545,True,https://www.idealista.com/obra-nueva/108709743/,"La promoción FUENTE DEL LEÓN, está ubicada junto al centro urbano de los Molinos, a tan sólo 40 min de Madrid, con muy buena comunicación: Cercanías y A-6 y M-622 o M-614 en coche. Un lugar perfecto para disfrutar de la tranquilidad de la naturaleza, con todas las comodidades a tu disposición.   Es un proyecto de obra nueva formada por 8 viviendas en altura de 2 y 3 dormitorios y 10 despachos profesionales con plaza de garaje, trastero y zonas comunes con piscina, diseñado para ofrecer espacios confortables.   Viviendas con máxima eficiencia energética y sostenibilidad.",False,,True,True,False,3836.0,True,False,False,False,[],False,False,257000.0,€,True,True,flat,Los Molinos,"Piso en calle Calvario, 4",2ºC,,,,
108616229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/71/71/1350044670.webp,18,2,1150000.0,flat,sale,105.0,True,2,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4145393,-3.6926674,False,https://www.idealista.com/inmueble/108616229/,"Esta luminosa vivienda de 105 metros cuadrados, cuidadosamente diseñada, combina confort, estilo y serenidad para ofrecer un hogar excepcional frente al Museo del Prado. Distribuido en formato dúplex, el inmueble dispone de dos habitaciones y dos baños de diseño contemporáneo, garantizando privacidad y comodidad. En la planta baja se encuentra un dormitorio, un baño completo y un elegante salón con impresionantes techos de más de seis metros de altura y amplios ventanales que ofrecen vistas a un encantador patio ajardinado, lo que permite una magnífica entrada de luz natural durante todo el día. La cocina, de concepto abierto y equipada con electrodomésticos de alta gama, se integra de forma armoniosa con el salón, creando un espacio acogedor y funcional. La planta superior alberga el dormitorio principal, de generosas dimensiones, con vestidor y baño en suite. Entre las prestaciones adicionales destacan el sistema de aire acondicionado y el ascensor, que aseguran el máximo confort y accesibilidad. La propiedad se sitúa en una ubicación privilegiada, rodeada de una amplia oferta cultural y de ocio, así como con fácil acceso a todos los servicios necesarios, lo que la convierte en una opción ideal para quienes valoran un estilo de vida urbano, dinámico y sofisticado. Esta propiedad representa una oportunidad excepcional en el mercado inmobiliario actual. Ya sea como residencia habitual o como inversión, se trata de una vivienda que destaca por su elegancia, su cuidada reforma con acabados de lujo y su ubicación inmejorable.",False,good,False,True,,10952.0,True,False,False,False,[],False,False,1150000.0,€,,,flat,"Huertas-Cortes, Madrid",Piso,318360,,,,
107813556,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/8a/21/1324581875.webp,46,,420000.0,chalet,sale,214.0,,5,5,Algete,Madrid,Algete,,es,,40.5965452,-3.5069274,False,https://www.idealista.com/inmueble/107813556/,"Gran chalet adosado en la mejor zona de Algete Engel and Völkers les presenta, en exclusiva, este gran chalet adosado situado en la mejor zona de Algete. Cercano a todos los servicios comerciales, sanitarios, deportivos, de ocio y educativos les mostramos este amplio chalet que seguro colmará sus expectativas en cuanto a búsqueda de vivienda. Accedemos a la propiedad por unas cómodas escaleras para llegar al porche situado en la parte delantera de la vivienda. En esta planta tenemos un amplio recibidor, salón comedor con chimenea y grandes ventanales, gran cocina con zona anexa para dar servicio, aseo y amplio patio trasero con árboles y gran intimidad. Subimos a través de unas cómodas escaleras a la primera planta donde encontraremos tres grandes habitaciones y tres baños completos.  La vivienda cuenta también con una gran buhardilla perfectamente acondicionada y con una bonita terraza con grandes vistas. La planta inferior puede ser una segunda vivienda, zona de invitados o servicio ya que cuenta con entrada independiente, gran salón, cocina totalmente equipada, dos habitaciones y baño completo. Tenemos también la rampa de acceso de vehículos privada cerrada mediante puerta donde podemos aparcar un vehículo. La vivienda cuenta con todos los servicios incluida calefacción por gas natural, caldera en perfecto estado de funcionamiento, ventanas dobles y armarios empotrados. Algete es un encantador pueblo situado en la zona norte de Madrid, a unos 30 kilómetros del centro de la ciudad de Madrid y con una población cercana a los 24.000 habitantes. Esta localidad es conocida por su ambiente tranquilo y por estar rodeada de naturaleza, lo que la convierte en un lugar ideal para aquellos que buscan un entorno relajado. Su entorno natural es privilegiado, con amplias zonas verdes, espacios naturales protegidos y varios parques y jardines que invitan a disfrutar de la naturaleza. En Algete se puede encontrar una amplia gama de servicios, incluyendo colegios públicos y bilingües, así como varias instalaciones deportivas municipales que ofrecen oportunidades para practicar una variedad de deportes. Además, se encuentra el famoso Club de Golf Retamares a menos de dos kilómetros de distancia. Cabe resaltar la cercanía a recursos sanitarios tales como Hospitales y Centro de Salud 24h. Algete ofrece una amplia oferta comercial, industrial y de negocios, y está en constante evolución y expansión en el sector de ocio. La ciudad está cerca de importantes desarrollos empresariales como La Moraleja, Las Tablas, Ciudad de Telefónica y BBVA La Vela. La localidad está muy bien comunicada con Madrid gracias a las carreteras A-1 (autopista Madrid-Burgos) y M-50 (circunvalación de Madrid). Además, cuenta con una amplia red de autobuses interurbanos para facilitar aún más el transporte hacia y desde la ciudad, con múltiples líneas (7) que conectan tanto con Madrid (SS de los Reyes / Sanchinarro / Plaza de Castilla), como con las poblaciones de toda la zona, incluyendo Guadalajara, Alcalá de Henares, Alalpardo, Cobeña, Fuente el Saz y Barajas.",True,good,False,,,1963.0,True,False,True,False,[],False,False,420000.0,€,True,True,chalet,Algete,Chalet adosado,W-02Z3QL,terracedHouse,,,
108394002,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/bf/ff/1342850878.webp,14,,449900.0,chalet,sale,155.0,,4,3,"Calle Madrid, 53",Madrid,Fuente el Saz de Jarama,,es,,40.6389482,-3.5115992,True,https://www.idealista.com/obra-nueva/108394002/,"Vive el verdadero lujo: bienestar naturaleza y diseño. CÉNIT no es solo una promoción de viviendas: es una forma de vivir. Forma parte de la exclusiva Eterna Collection de Nido Capital, y se compone de 14 chalets únicos, pareados e individuales, diseñados para ofrecer la máxima calidad de vida. Con posibilidad de piscina privada y parcelas independientes, cada hogar ha sido concebido para fusionar el confort interior con la belleza del entorno natural. Aquí vivirás con calma, respirando mejor, reconectando con lo esencial. A solo 30 minutos del centro de Madrid, con acceso directo por la A-1, CÉNIT se sitúa en un enclave estratégico: rodeado de naturaleza, pero perfectamente conectado. Fuente el Saz de Jarama es uno de los municipios con mayor proyección al norte de la capital.  Consolidado y con más de 6.000 habitantes, cuenta con todo lo necesario para el día a día.",False,newdevelopment,True,,False,2903.0,True,False,False,False,[],False,False,449900.0,€,True,True,chalet,Fuente el Saz de Jarama,"Chalet pareado en Calle Madrid, 53",P 51,semidetachedHouse,,,
108709725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/6a/48/1352765686.webp,5,2,301000.0,flat,sale,92.0,True,3,2,"calle Calvario, 4",Madrid,Los Molinos,,es,,40.7119445,-4.0755545,True,https://www.idealista.com/obra-nueva/108709725/,"La promoción FUENTE DEL LEÓN, está ubicada junto al centro urbano de los Molinos, a tan sólo 40 min de Madrid, con muy buena comunicación: Cercanías y A-6 y M-622 o M-614 en coche. Un lugar perfecto para disfrutar de la tranquilidad de la naturaleza, con todas las comodidades a tu disposición.   Es un proyecto de obra nueva formada por 8 viviendas en altura de 2 y 3 dormitorios y 10 despachos profesionales con plaza de garaje, trastero y zonas comunes con piscina, diseñado para ofrecer espacios confortables.   Viviendas con máxima eficiencia energética y sostenibilidad.",False,,True,True,False,3272.0,True,False,False,False,[],False,False,301000.0,€,True,True,flat,Los Molinos,"Piso en calle Calvario, 4",2ºD,,,,
107470149,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/1e/d2/1313740995.webp,15,2,850000.0,flat,sale,70.0,True,1,1,"Fucar, 5",Madrid,Madrid,Centro,es,Huertas-Cortes,40.4121907,-3.6955664,True,https://www.idealista.com/obra-nueva/107470149/,"Be Grand Las Letras es un conjunto residencial diseñado para experimentar lujo, modernidad e historia. Se trata de un proyecto de obra nueva, moderno y vanguardista en armonía con su entorno, situado en la calle Fúcar 5. Cuenta con 47 viviendas, 80 plazas de aparcamiento e increíbles áreas comunes como rooftop con piscina, gimnasio y jardín.",False,,True,True,False,12143.0,False,False,False,False,[],False,False,850000.0,€,True,True,flat,"Huertas-Cortes, Madrid","Piso en Fucar, 5",214,,,,
108798253,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/8a/b5/1355837500.webp,32,1,338000.0,flat,sale,96.0,True,2,1,Sector Oficios,Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,,40.6051508,-3.7144506,False,https://www.idealista.com/inmueble/108798253/,"En el centro de la primera fase de Tres Cantos, el Sector Oficios, se encuentra esta joya de piso: tu nuevo hogar situado en primera planta, en esquina, que respira luz y confort en cada rincón. Gracias a su doble orientación sureste-suroeste, disfrutarás de luz natural durante todo el día, creando un ambiente cálido y acogedor. Es la oportunidad ideal para quienes valoran calidad de vida, tranquilidad y la comodidad de tener todo al alcance. DISTRIBUCIÓN  Dispone de 2 acogedoras habitaciones y 1 baño completo, cocina independiente, y una distribución inteligente que aprovecha cada metro útil. Sus grandes ventanales climalit con ventanas oscilobatientes con cámara de aire, inundan los espacios de luz, mientras los suelos de parquet en tonos claros y la climatización por conductos aportan elegancia y confort. Armarios empotrados vestidos en todas las estancias, puertas correderas macizas en cocina y baño que optimizan espacios, puerta blindada y videoportero completan el equipamiento de este piso. ES IMPORTANTE SABER  Con habitaciones de planta cuadrada que permiten distribuir los muebles a gusto de cada persona, este piso tiene 96 m² construidos (66 m² de vivienda + 30 m² de zonas comunes). Edificio de 7 plantas con ascensor, portal en calle peatonal, trastero de buen tamaño en planta bajo cubierta y acceso desde el portal a jardines privados. El año de construcción del edificio es 1984 y el piso se reformó íntegramente en 2006. SERVICIOS  A escasos 10 minutos andando de la estación de Cercanías Tres Cantos, esta zona está rodeada de todo tipo de servicios, el Centro Comercial Ciudad de Tres Cantos y los supermercados, Mercadona y Ahorra Más están a pocos pasos. Aún más cerca tenemos el Centro de Salud Oficios. Cerca del CEIP Carmen Iglesias, del Centro Cultural Adolfo Suárez y la Parroquia Santa Teresa de Jesús. Todo lo que necesitas para vivir cómodamente, sin renunciar a nada. Atención: El precio no incluye honorarios al comprador. Esta vivienda es de protección oficial de promoción privada, aunque es libre de precio de venta y renta en virtud de los artículos 1 y 3 del Real Decreto 727/1993, de 14 de mayo. A tener en cuenta que la vivienda es libre de precio pero no de protección, con las obligaciones que conlleva adquirir una vivienda protegida, como por ejemplo, el comprador de esta vivienda no puede tener otra vivienda protegida, los contratos de arrendamientos de vivienda protegida se tienen que visar por la comunidad de Madrid, aunque el precio de renta sea libre. Los propietarios de viviendas protegidas, podrán realizar obras o reformas en las mismas, si bien deberán obtener previamente la autorización de la Dirección General de la vivienda y Rehabilitación.",True,good,False,True,,3521.0,True,False,False,False,[],False,False,338000.0,€,,,flat,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Piso en Sector Oficios,07784,,,,
107010456,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/10/98/1305382350.webp,14,,1385000.0,chalet,sale,376.0,,6,8,"Camino Bajo, 153",Madrid,Torrelodones,Las Marías,es,,40.56961,-3.93698,True,https://www.idealista.com/obra-nueva/107010456/,"Terrae es un exclusivo conjunto de 6 viviendas independientes y únicas que redefinen el lujo y la armonía con el entorno. Diseñadas con un concepto moderno e innovador, se integran de forma impecable en la naturaleza y la topografía, creando terrazas con vistas espectaculares que capturan lo mejor de cada amanecer en Madrid y atardeceres en la sierra. Espacios amplios y funcionales diseñados para vivir, trabajar y descansar en perfecta armonía con el entorno.  Sinónimo de lujo y exclusividad, su orientación llenará de luz las viviendas y su ubicación excepcional te hará disfrutar de unas vistas espectaculares, sentirás que vives en un lugar único al alcance de muy pocos.  Las parcelas son muy amplias, van desde 1.650 hasta 1.990 m2.  En la planta principal se encuentra ubicado un amplísimo salón-comedor, cocina completamente amueblada con isla, un ropero de cortesía, aseo y una zona de servicio. Desde esa misma planta accedes a la zona de ocio de la vivienda donde disfrutarás de una piscina privada, un impresionante jardín y una terraza. En una planta independiente se ubica la zona de noche que incluye cuatro dormitorios, todos con el cuarto de baño en suite y con ventanas de suelo a techo donde disfrutaras de unos amaneceres únicos.   Calidades de primera que incluyen areotermia, carpintería exterior de aluminio, puerta de entrada la vivienda acorazada y certificación energética A. Cuentan con aparcamiento para cuatro vehículos.  Ubicada en La Finca Las Marías tiene un acceso rápido a la A6 y se encuentra a 30 minutos de Madrid. El proyecto se desarrolla en régimen de cooperativa.",False,newdevelopment,True,,False,3684.0,True,False,False,False,[],False,False,1385000.0,€,True,True,chalet,"Las Marías, Torrelodones","Casa independiente en Camino Bajo, 153",CH 1,independantHouse,,,
108214525,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/85/5c/1337323746.webp,14,2,436000.0,flat,sale,121.0,True,3,2,"Calle PROVISIONAL AHIJONES 48, 18",Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3898486,-3.5707234,True,https://www.idealista.com/obra-nueva/108214525/,"Descubre RC Ahijones: tu nuevo hogar en el corazón del Madrid del futuro Imagina vivir en una zona vibrante, moderna y conectada, rodeada de naturaleza y con todos los servicios a tu alcance. RC Ahijones te ofrece justo eso: un exclusivo residencial ubicado en uno de los desarrollos urbanísticos más prometedores de Madrid, integrado en el ambicioso proyecto del Bosque Metropolitano. Tu nueva vivienda estará en una ubicación privilegiada, con amplias avenidas, zonas verdes, y acceso a una vida tranquila sin renunciar a las comodidades de la gran ciudad. Disfrutarás de cercanía a colegios, hospitales, farmacias, locales comerciales y centros deportivos. Conectividad inmejorable RC Ahijones será el único sector de los Desarrollos del Este con estación de metro (Línea 9) a pocos minutos de tu casa, además de contar con líneas de autobús y más de 60 km de carril bici. Para moverte en coche, tendrás conexión directa con la M-45, A-3 y R-3. 22 viviendas únicas, pensadas para ti El proyecto incluye viviendas de 2 y 3 dormitorios, diseñadas con una arquitectura moderna, acabados de alta calidad y una eficiencia energética Calificación A que te ayudará a ahorrar mes a mes. Además, podrás disfrutar de zonas comunes que elevan tu calidad de vida: Piscina, Gimnasio, Local comunitario, Aparcamiento para bicicletas. Y lo mejor de todo: tendrás la posibilidad de personalizar diferentes estancias para que tu casa se adapte completamente a ti y a tu estilo de vida. RC Ahijones no es solo una promoción, es el lugar donde empieza tu nueva vida. ¡Ven a descubrirla y elige tu hogar ideal antes que nadie!",False,newdevelopment,True,True,False,3603.0,True,False,False,False,[],False,False,436000.0,€,True,True,flat,"Los Ahijones, Madrid","Piso en Calle Provisional Ahijones 48, 18",,,,,
108924230,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/e5/3c/1359099681.webp,1,,1100000.0,chalet,sale,330.0,,4,4,Viñas Viejas,Madrid,Boadilla del Monte,Viñas Viejas,es,,40.414733,-3.8991754,False,https://www.idealista.com/inmueble/108924230/,"*** POSIBILIDAD DE FINANCIAR EL 100 % DE SU CRÉDITO HIPOTECARIO ***  A LA ESPERA DE REPORTAJE FOTOGRÁFICO Descubre tu nuevo hogar en Boadilla del Monte, un espléndido chalet pareado que lo tiene todo. Disfruta de la paz y la seguridad de una de las zonas más demandadas, sin renunciar a la cercanía de las mejores zonas comerciales, colegios de prestigio y opciones de ocio. Este chalet destaca por su excelente distribución: - En la planta principal, un luminoso salón, un dormitorio y un baño, ideal para quienes buscan comodidad. - En la primera planta, el espacio se maximiza con tres dormitorios, . El principal con su propio baño en suite, ofrece un rincón privado de relax, mientras que otro baño atiende a los dos dormitorios restantes. - Una buhardilla diáfana en la segunda planta te da la libertad de crear el espacio que siempre soñaste. - El sótano, funcional y completo, alberga la cocina, un práctico lavadero, un aseo, un trastero y el garaje. No dejes pasar este oportunidad de vivir en un entorno de ensueño.",False,good,False,,,3333.0,False,False,False,False,[],False,False,1100000.0,€,True,True,chalet,"Viñas Viejas, Boadilla del Monte",Chalet pareado,,semidetachedHouse,,,
108091353,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/4f/8c/1333551528.webp,3,bj,56900.0,flat,sale,61.0,True,2,1,Valdeavero,Madrid,Valdeavero,,es,,40.6292819,-3.3348655,False,https://www.idealista.com/inmueble/108091353/,"¡OPORTUNIDAD VENTA SIN POSESIÓN SUJETA A CONDICIONES ESPECIALES DE COMPRA! LAS CONDICIONES ESTÁN DETALLADAS EN ESTE ANUNCIO, LEA A CONTINUACIÓN. Magnífica oportunidad de piso situado en Valdeavero (Madrid), con una inmensa variedad de servicios, tanto de ocio como de necesidad a su alrededor. El inmueble tiene una superficie construida de 61 m2 y útil de 48 m2. Distribuido interiormente en diferentes dependencias y servicios.  Se desconoce si dispone de ascensor en el edificio. LA FOTO NO IDENTIFICA LA PROPIEDAD EXACTA DE VENTA, SOLO INFORMA DE LA ZONA. CONDICIONES ESPECIALES DE COMPRA: 1º. - El inmueble NO SE PUEDE HIPOTECAR, los bancos no financian estas operaciones. 2º. - VENTA SIN POSESIÓN - LA PROPIEDAD NO SE PUEDE VER INTERIORMENTE, pero sí saber su ubicación exacta y aquellas características detalladas en este anuncio. (NO DISPONEMOS DE FOTOS DEL INTERIOR). 3º. - La obtención de las llaves dependerá del curso del procedimiento. 4º. - En el caso de que el cliente lo solicite, nuestros profesionales (abogado y procurador) podrán atender su procedimiento judicial hasta la obtención de llaves. Los honorarios de este servicio NO están incluidos en el precio, consúltenos. 5º. - Gastos del comprador: ITP (Impuesto sobre Transmisiones Patrimoniales), Registro de la Propiedad y Notaría. La ley exige al adjudicatario poner al día comunidad e IBI, si se debe, en los últimos 4 años (desconocemos deuda). El precio de venta está sujeto a la aprobación definitiva por parte de la entidad.  � Encuentra tu hogar ideal con nosotros � Descubre nuestras mejores ofertas en inmuebles y contacta con nosotros directamente a través de WhatsApp en nuestra web � o vía telefónica al Teléf.  � Síguenos en redes sociales para estar al día con nuevas oportunidades y novedades: � Instagram: inmobiliariatrial3 � Facebook: inmobiliariatrial3 � Twitter: inmobiliariatrial3 � Telegram: oportunidadestrial3.",False,good,False,False,,933.0,False,False,False,False,[],False,False,56900.0,€,,,flat,Valdeavero,Piso,11076,,,,
105421325,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/d7/e4/1251654395.webp,17,1,2300000.0,flat,sale,151.0,True,3,3,calle de Don Ramón de la Cruz,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4305398,-3.6819027,False,https://www.idealista.com/inmueble/105421325/,"DIZA Consultores les presenta vivienda familiar en Recoletos. En la primera planta de un edificio señorial de principios del siglo XX, encontramos esta propiedad de 151 metros cuadrados.  La vivienda va a ser completamente rehabilitada por un equipo de arquitectura de reconocido prestigio, tratando de conservar su esencia clásica, con las comodidades del siglo XXI. La zona protagonista de la vivienda es su salón-comedor, con grandes ventanas por los que entra mucha luz. La cocina está integrada a este espacio con electrodomésticos de alta calidad. En la zona de descanso, cuenta con tres habitaciones, todas ellas con baño en suite.  La ubicación de la propiedad es inmejorable, se encuentra cerca de la Milla de Oro, muy cerca de la mejor zona de tiendas y restaurantes de Madrid. El barrio Salamanca se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,True,,15232.0,False,False,False,False,[],False,False,2300000.0,€,,,flat,"Recoletos, Madrid",Piso en calle de Don Ramón de la Cruz,DS-P77549B,,,,
105433252,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/51/0d/1290729462.webp,31,,470000.0,chalet,sale,174.0,,3,3,Luxemburgo s/n,Madrid,Velilla de San Antonio,,es,,40.3785621,-3.4789689,True,https://www.idealista.com/obra-nueva/105433252/,"NUEVAS CONDICIONES Y FACILIDADES DE FINANCIACIÓN que te ayudarán a conseguir la casa que siempre soñaste, muy cerca de Madrid. Licencia de Obras concedida. Te presentamos Living Villas de Londres by Sacresa, una exclusiva promoción de chalets unifamiliares pareados en Velilla de San Antonio. Estos Chalets se construirán en la Calle Varsovia. Cada chalet se asienta en una amplia parcela independiente. Estos chalets pareados cuentan con tres dormitorios y una buhardilla terminada y habitable. Cada parcela tiene 253m², con una superficie construida de 174,00 m² y 136 m2 útiles. Además, cada chalet dispone de un amplio espacio destinado a terraza y jardín de 108,00 m², así como un porche cubierto y solado de 15 m²., un espacio perfecto para disfrutar al máximo de tu nuevo hogar. La optimización en la distribución de los espacios, la orientación, los sistemas de aislamiento térmico y acústico empleados, junto con una cuidada selección de los materiales y acabados de las viviendas, crean un ambiente luminoso y moderno. Están diseñados con una distribución funcional que los hace amplios y confortables. La zona cuenta con una completa oferta de servicios, incluyendo colegios, institutos, escuelas infantiles y un centro de salud. Todo ello en un entorno natural ideal para disfrutar de la naturaleza, el ocio y los deportes al aire libre. ¡Una vida en familia cómoda y tranquila, a scasos minutos de la capital te espera! Las viviendas son eficientes y sostenibles, incorporando el sistema de Aerotermia para la climatización, suelo radiante-refrigerante, y una cocina amueblada con electrodomésticos según nuestra Memoria de Calidades. Además, cada parcela dispone de un espacio de 37m² destinado a aparcamiento para 2 vehículos, en superficie, equipado con instalación para recarga de vehículos eléctricos. Estos chalets cuentan con la Calificación Energética A. Su privilegiada localización permite un rápido acceso al centro de la capital, situado a solo 20 km. Está a tan solo 5 minutos del Cañaveral y a 12 minutos de la calle O´Donnell por la Radial 3 (R-3). Además, ofrece un rápido acceso por carretera a la M-50, M-45 y M-40. La zona cuenta con una completa oferta de servicios, incluyendo colegios, institutos, escuelas infantiles y un centro de salud. Todo ello en un entorno natural ideal para disfrutar de la naturaleza, el ocio y los deportes al aire libre. ¡Una vida en familia cómoda y tranquila, a escasos minutos de la capital te espera! En los precios indicados no se incluyen los impuestos ni gastos de formalización aplicables pudiendo ser modificados sin previo aviso. Todas las imágenes que contiene esta documentación son recreaciones virtuales. En los precios de venta de las viviendas, no se incluye el mobiliario, vegetación, ni los elementos decorativos presentes en las imágenes que, en ningún caso, serán objeto de la compraventa. Para una misma tipología de vivienda, los precios difieren en función de la localización y orientación. Esta documentación puede sufrir modificaciones por exigencias técnicas, jurídicas o comerciales. Viviendas disponibles a 22 de octubre de 2024. Toda la información a la que se refiere el RD 515/1989, de 21 de abril, y demás normativa de aplicación se encuentra a disposición de los consumidores en las oficinas del vendedor sitas en Avda. de los Castillos, 17 – Alcorcón (Madrid).",False,newdevelopment,True,,False,2701.0,True,False,False,False,[],False,False,470000.0,€,True,True,chalet,Velilla de San Antonio,Chalet pareado en Luxemburgo s/n,Calle Estocolmo,semidetachedHouse,,,
