propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,district,neighborhood,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107992291,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/8a/04/1330494575.webp,64,,845000.0,chalet,sale,574.0,,8,3,Centro - Casco Histórico,Madrid,San Lorenzo de El Escorial,es,40.5947812,-4.1460144,False,https://www.idealista.com/inmueble/107992291/,"Chalet Independiente de Lujo en El Escorial - 574 m² sobre Parcela de 1.636 m² Presentamos este exclusivo chalet independiente ubicado en la prestigiosa zona de El Escorial, una propiedad de grandes dimensiones con un diseño único, distribuido en tres plantas y con un hermoso jardín que incluye piscina y una parcela perfectamente perimetrada con muro de piedra. Distribución: Sótano: Garaje, varias estancias con múltiples usos que ofrecen gran versatilidad. Planta Principal: Amplio hall de entrada que da acceso al espacioso salón de 51 metros cuadrados con diferentes estancias, zona de salón con chimenea y zona de comedor, desde aquí accedemos a una terraza y al porche principal, ideal para disfrutar del exterior. La espaciosa cocina cuenta también con zona de office que debido a su tamaño se puede utilizar como zona de comedor. Tres luminosas habitaciones, que comparten un baño completo. Segunda Planta: Gran dormitorio principal con vestidor y baño en suite, con salida a una terraza privada. Cuatro habitaciones adicionales, todas luminosas y amplias, con un cuarto de baño completo. Exterior: El chalet cuenta con un jardín perfectamente cuidado, con piscina y zona de barbacoa y césped. La parcela está completamente cercada por un muro de piedra, ofreciendo seguridad y privacidad. Extras: Pozos de agua: La propiedad dispone de dos pozos de agua propios, ideales para riego y mantenimiento del jardín. Según la normativa urbanística del Ayuntamiento de El Escorial, la parcela puede segregarse en tres parcelas de 500 m², ofreciendo oportunidades de inversión o ampliación. Ubicación: Situada en El Escorial, una de las zonas más exclusivas y tranquilas de la Sierra de Madrid, con excelentes comunicaciones y cercanía a todos los servicios necesarios como supermercados, zona de restauración, polideportivo y hospital. Una oportunidad única de adquirir una propiedad de gran tamaño y potencial en un entorno natural inigualable.",True,good,False,,1472.0,True,False,True,False,[],False,False,845000.0,€,chalet,"Centro - Casco Histórico, San Lorenzo de El Escorial",Casa independiente,Destacado,PRO1561,Centro - Casco Histórico,,independantHouse,True,True,,,
108450710,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/59/63/1347547837.webp,30,,224999.0,chalet,sale,118.0,,3,2,calle de la Cerca,Madrid,Chinchón,es,40.1392173,-3.4208198,False,https://www.idealista.com/inmueble/108450710/,"Alquiler Protegido Real Estate-Venta Garantizada pone a su disposición estupenda CASA ADOSADA, en Chinchón, súper amplia y acogedora. Se distribuye en hall, 3 dormitorios, amplio salón, cocina amueblada, patio, balcón en dormitorio principal, un baño completo con plato de ducha y un aseo, zona de parking, reformado. Excelente ubicación, fácil acceso, transporte publico, cuenta con todo lo necesario para disfrutar una buena calidad de vida, en un entorno incomparable, cerca al centro del pueblo y a la carretera C-30, al lado de polideportivo, colegios y todo tipo de comercios. Somos Alquiler Protegido-Real Estate-Venta Garantizada, con más de 15 años de experiencia. Contamos con más de 13,000 propietarios, 24,000 inquilinos satisfechos y hemos alquilado más de 8,000 inmuebles. Tenemos un equipo humano de profesionales altamente cualificado. Puedes visitarnos en nuestras oficinas situadas en: Carabanchel, Vallecas, Tetuán, Getafe y Alicante. *Este anuncio puede contener errores, se muestra a título informativo y no contractual.",False,good,False,,1907.0,False,False,False,False,[],False,False,224999.0,€,chalet,Chinchón,Casa independiente en calle de la Cerca,Destacado,28-02227,,,independantHouse,,,,,
108844003,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/18/ba/1356763744.webp,30,4,729000.0,flat,sale,84.0,True,2,2,calle de Coslada,Madrid,Madrid,es,40.4375259,-3.6722625,False,https://www.idealista.com/inmueble/108844003/,"SALAMANCA. 4ª PLANTA EXTERIOR CON TERRAZA. 2 DORMITORIOS Y 2 BAÑOS. REFORMA DE DISEÑO A ESTRENAR. AMUEBLADO.  VENDE DIRECT OFRECE, un ESPECTACULAR piso, con REFORMA DE DISEÑO A ESTRENAR, con estupendas calidades. Además se entrega AMUEBLADO, con muebles de calidad y con la cocina totalmente equipada. El piso tiene 84 m2 construidos, distribuidos en salón-comedor, terraza exterior, cocina con PENNSULA y con salida a pequeña terraza interior, 2 habitaciones y 2 cuartos de baño (uno en suite).  La vivienda tiene 2 huecos a la calle Coslada (salón y un amplio dormitorio), lo que le confiere una gran luminosidad. SITUADO en una CUARTA planta EXTERIOR a la calle Coslada, con 2 pequeñas TERRAZAS (una exterior a la calle Coslada), ubicado en la zona de Guindalera, del barrio de Salamanca, perfectamente comunicado, con las paradas de metro Cartagena y Avda. de América a menos de 5 minutos andando.   A la vivienda le corresponde un estupendo TRASTERO situado en la entreplanta.   La finca en la que se ubica el inmueble cuenta con calefacción central, ascensor y tiene la IEE FAVORABLE HASTA 2033. VENDE DIRECT es un nuevo concepto de consultoría inmobiliaria que incorpora valor añadido en el proceso de compra. Vendemos en el menor tiempo posible mostrando todo el potencial de su vivienda. Puede visitar para conocer más sobre nuestro método de venta. Para más información puede llamar al móvil 7 4 7 8 5 2 5 8 9 Juan Carlos (también por WhatsApp).",False,good,False,True,8679.0,False,False,True,False,[],False,False,729000.0,€,flat,"Guindalera, Madrid",Piso en calle de Coslada,Destacado,01490,Barrio de Salamanca,Guindalera,,,,,,
105777415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/7c/70/1262692406.webp,28,1,289900.0,flat,sale,116.0,True,3,2,calle de la Cañada Real,Madrid,Colmenarejo,es,40.5647319,-4.0158959,False,https://www.idealista.com/inmueble/105777415/,"Agencia inmobiliaria de GALAPAGAR-COLMENAREJO zona COLMENAREJO Oficina HOGARES GALAPAGAR-COLMENAREJO: EN VENTA: ESPECTACULAR PISO EN URBANIZACIÓN, cercano a zonas verdes, colegios, parada de autobús, etc… Este encantador piso de tres dormitorios en la apacible urbanización de Parque Azul, ubicada en el hermoso entorno de Colmenarejo. Con una combinación perfecta de comodidad, elegancia y acceso a instalaciones deportivas, esta propiedad ofrece un estilo de vida tranquilo y activo al mismo tiempo. la vivienda se distribuye en un amplio salón-comedor que invita a la relajación, proporciona un ambiente cálido y acogedor, mientras que los amplios ventanales permiten la entrada de abundante luz natural, creando un espacio luminoso y aireado. La cocina, completamente equipada con electrodomésticos y espacio de almacenamiento generoso, es un lugar ideal para preparar deliciosas comidas para familiares y amigos. El piso cuenta con tres dormitorios bien proporcionados, cada uno con armarios empotrados que ofrecen un amplio espacio de almacenamiento. La suite principal incluye un baño privado, mientras que los otros dos dormitorios comparten un segundo baño completo, ambos diseñados con elegancia y funcionalidad. Una de las características destacadas de esta propiedad es su acceso a las instalaciones deportivas de la urbanización. Los residentes pueden disfrutar de una variedad de opciones para mantenerse activos y saludables, que pueden incluir canchas de tenis, piscinas y áreas recreativas. Además, la urbanización de Parque Azul ofrece hermosos espacios verdes y zonas ajardinadas, creando un ambiente sereno y natural que invita a pasear y disfrutar del aire libre. En resumen, este piso de tres dormitorios en la urbanización Parque Azul ofrece una combinación única de comodidad, elegancia y acceso a instalaciones deportivas. Es el hogar perfecto para aquellos que buscan un estilo de vida equilibrado y activo en un entorno tranquilo y apacible. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,True,2499.0,False,False,False,False,[],False,False,289900.0,€,flat,Colmenarejo,Piso en calle de la Cañada Real,Destacado,PRQAZL,,,,True,True,,,
107455104,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/81/eb/1313107798.webp,18,1,1890000.0,flat,sale,140.0,True,3,2,calle de Ayala,Madrid,Madrid,es,40.4266801,-3.6873973,False,https://www.idealista.com/inmueble/107455104/,"Sumérgete en la elegancia y el prestigio del Barrio de Salamanca, la zona más codiciada de Madrid, donde la sofisticación se respira en cada esquina. Aquí, en esta primera planta señorial, descubrirás una joya inmobiliaria sin comparación: 140 m² de puro lujo, completamente reformados con el máximo detalle durante seis meses de meticuloso trabajo. Desde el primer instante, la luz natural inunda el majestuoso salón a través de sus imponentes ventanales franceses de suelo a techo, que no solo otorgan amplitud y luminosidad, sino que envuelven el espacio en una atmósfera de refinamiento y calidez. Vivir aquí es habitar la esencia misma del buen gusto. La distribución ha sido diseñada para ofrecer un confort sin concesiones: tres dormitorios amplios, dos baños de diseño y una cocina que combina modernidad y funcionalidad con los mejores acabados. Cada rincón de este hogar refleja exclusividad y un estilo de vida inigualable. Y hablemos de su ubicación: Salamanca no es solo un barrio, es un símbolo de estatus, historia y distinción. Rodeado de las mejores boutiques, restaurantes de alta gastronomía, galerías de arte y todos los servicios que solo esta zona puede ofrecer. Caminar por sus calles es sumergirse en la esencia más selecta de Madrid. 140 metros de pura sofisticación a un precio inmejorable. Una oportunidad única para los que buscan excelencia sin compromisos. No dejes que otro lo descubra antes que tú. � Algunas imágenes pueden haber sido creadas mediante renderización virtual para ilustrar el potencial del espacio.",False,good,False,True,13500.0,True,False,False,False,[],False,False,1890000.0,€,flat,"Recoletos, Madrid",Piso en calle de Ayala,Destacado,,Barrio de Salamanca,Recoletos,,,,,,
107033895,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/4e/91/1301154894.webp,49,5,1450000.0,flat,sale,100.0,True,3,2,calle de José Ortega y Gasset,Madrid,Madrid,es,40.4285527,-3.6746699,False,https://www.idealista.com/inmueble/107033895/,"La vivienda se sitúa en una 5ª planta y cuenta con 3 BALCONES al exterior. Negociación flexible y directamente con la propiedad. Esta reforma de lujo ha sido diseñada y ejecutada por un reconocido arquitecto. El proyecto del ascensor ya tiene licencia y comenzará su construcción en verano de 2025. Al finalizar la obra, la vivienda contará con una ampliación de 10 m² adicionales. Consta de 100 m² aproximadamente, muy bien aprovechados con espacios amplios. Con grandes ventanales, totalmente equipado y una ubicación excelente en pleno barrio de Salamanca. Se distribuye en un amplio hall recibidor con armarios empotrados, un gran salón con comedor, una cocina integrada en el mismo con electrodomésticos de bajo consumo triple A, una zona independiente panelada con lavandería y despensa. Las ventanas son de aluminio con rotura de puente térmico, hoja oculta, bisagra oculta Tiene 3 dormitorios, el principal con balcón y baño en suite junto con otro baño completo. Desde el salón se pueden disfrutar de unas vistas privilegiadas a la misma calle de José Ortega y Gasset. Todas las habitaciones tienen ventana. Recibe luz durante todo el día. Es exterior, muy luminosa, con techos altos, molduras, candilejas con luces indirectas, paredes lisas y puertas anchas. Una gran oportunidad, con todos los servicios en la puerta. La fachada del edificio está muy cuidada. La calefacción es individual y junto con el aire acondicionado funcionan con la última tecnología de Aerotermia. Suelo radiante refrigerante, marca Viessman. Ubicación inmejorable. Próximo al metro Lista y la plaza del Marqués de Salamanca. Buena comunicación con transporte: Autobuses en la puerta: 19, 200, 226, 29 y 56. Colegios: El Pilar y otros de reconocido nombre. Farmacia a escasos metros. Centro de salud a 300 metros. Biblioteca pública municipal, supermercados en la puerta. Parque Eva Perón. Todos los servicios en la puerta para ir andando. Sin duda, es una oportunidad para vivir y disfrutar en un barrio residencial, familiar y muy tranquilo cerca del centro de Madrid. Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación.  Atendemos también vía WhatsApp.",True,good,False,True,14500.0,True,False,False,False,[],False,False,1450000.0,€,flat,"Lista, Madrid",Piso en calle de José Ortega y Gasset,Destacado,9401 - MARTA,Barrio de Salamanca,Lista,,,,,,
107669970,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/2e/1e/1340284159.webp,41,1,945000.0,flat,sale,152.0,True,3,2,Barrio Gaztambide,Madrid,Madrid,es,40.4318307,-3.7138372,False,https://www.idealista.com/inmueble/107669970/,"¡Exclusiva vivienda en Argüelles junto a la Calle Princesa! Presentamos esta elegante y luminosa vivienda en una de las zonas más demandadas de Madrid, Argüelles, a escasos metros de la emblemática Calle Princesa. Un hogar con carácter, amplitud y detalles únicos, ideal para quienes buscan distinción y confort en el corazón de la ciudad.  Características del inmueble:   - Superficie Construida según catastro de 152 m² de los cuales 140 m2 son de vivienda  -Distribución amplia y funcional:   - 3 dormitorios.   - 2 baños con ventana, que aportan ventilación y luz natural.   - Salón espacioso y luminoso, perfecto para recibir invitados.   - Comedor, biblioteca y despacho exterior, ideales para disfrutar del hogar con múltiples espacios versátiles.   - Cocina independiente, con diseño funcional y gran capacidad de almacenamiento.   - Ubicación en planta primera de un edificio representativo con ascensor y un portal elegante.   - Detalles de calidad:   - Suelos de en espiga, de pino melis de altísima calidad, aportando calidez y distinción.   - Puertas interiores de madera maciza de cuarterones de gran calidad.  - Techos altos, que realzan la amplitud y luminosidad de los espacios.   - Calefacción garantizando confort en invierno.   Ubicación privilegiada: La vivienda se encuentra en el barrio de Argüelles, una de las zonas más exclusivas y mejor comunicadas de Madrid:   - Educación: Próxima a colegios de prestigio y centros universitarios como la Universidad Complutense y la Universidad Politécnica.   - Zonas verdes: A pocos minutos del Parque del Oeste y Templo de Debod, espacios ideales para pasear y desconectar.  - Ocio y compras: Rodeado de tiendas, centros comerciales y la animada Calle Princesa con su amplia oferta de comercios.  - Gastronomía y servicios: Restaurantes, cafeterías y mercados locales para disfrutar de la mejor oferta gastronómica.  - Transporte público: Excelente comunicación con líneas de metro (Argüelles, Ventura Rodríguez) y múltiples líneas de autobús.  - Conexiones por carretera: Fácil acceso a la M-30 y principales arterias de la ciudad.   Extras exclusivos para compradores:  - Disponemos de planos, tour virtual y vídeo para una experiencia inmersiva antes de la visita.  - Sin honorarios para el comprador.  Contáctanos para más información y agenda tu visita. Una oportunidad única en una de las mejores zonas de Madrid.",True,good,False,True,6217.0,True,False,True,False,[],False,False,945000.0,€,flat,"Gaztambide, Madrid",Piso,Destacado,PRO1538,Chamberí,Gaztambide,,,,,,
108494946,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/13/ce/1346594746.webp,38,bj,250000.0,flat,sale,48.0,False,1,2,calle de Martín Soler,Madrid,Madrid,es,40.4008874,-3.696481,False,https://www.idealista.com/inmueble/108494946/,"TU PISO INMOBILIARIA presenta DÚPLEX de un dormitorio para entrar a vivir ideal para inversores, parejas en una de las zonas más requeridas y concurridas de Madrid centro, distrito Arganzuela.  Ubicado en un edificio residencial situado en Calle Martin Soler a escasos metros de la Glorieta de Embajadores.  El inmueble de 48 m2, situado en una planta baja interior para entrar a vivir. El inmueble cuenta en su planta principal con, salón- comedor, cocina y aseo de cortesia, subiendo encontramos 1 dormitorio con armario empotrado y un segundo baño completo con plato de ducha de resina y mampara.  Respecto a calidades, la vivienda cuenta con ventanas de climalit, paredes lisas, puertas de madera, suelos cerámicos, calefacción individual y aire acondicionado en el salón. Situado a escasos metros del paseo de las Delicias, cercano a la estación Renfe – Metro Delicias (Línea 3), museo del ferrocarril y glorieta de Embajadores, Museo Reina Sofia, etc…. Amplia variedad de servicios tales como colegios, restaurantes, amplias zonas verdes para el disfrute familiar, etc…. ¿QUIERES VENDER TU PISO? Con oficinas en Madrid y Benidorm contamos con una importante cartera de clientes. Valoramos gratuitamente y sin compromiso su inmueble y ofrecemos servicios de asesoramiento inmobiliario. Visítanos en wwwtupisoinmobiliaria. com.",False,good,False,False,5208.0,True,False,False,False,[],False,False,250000.0,€,flat,"Palos de la Frontera, Madrid",Piso en calle de Martín Soler,Destacado,75_24,Arganzuela,Palos de la Frontera,,,,,,
108716090,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/5c/1e/1353230649.webp,54,1,330000.0,flat,sale,122.0,True,4,2,plaza Promesas,Madrid,Madrid,es,40.3699438,-3.7068623,False,https://www.idealista.com/inmueble/108716090/,"LINKCASA EMBAJADORES vende piso que cuenta con 122 m² según catastro y está dotada con cuatro habitaciones, dos baños completos, un amplio salón. Se encuentra situada en una primera planta en la privilegiada zona de Usera, a pocos minutos andando del Cercanías, centro comercial, comercios, colegios, farmacias y zonas infantiles. La vivienda se distribuye en: • 4 habitaciones dobles • 2 baños completos • Cocina independiente y equipada  • salón  DESTACAMOS la propiedad por su excelente conexión con el centro de Madrid y su tranquilidad, lo que la convierte en un lugar ideal para invertir, disfrutando de lo mejor de la ciudad sin renunciar al confort y la paz. TRANSPORTE: La vivienda goza de excelentes conexiones. Las paradas de autobús más cercanas permiten un acceso rápido al centro de la ciudad, mientras que el cercanías, a pocos minutos andando (Orcasitas), facilita la conexión con otras zonas de Madrid. ENTORNO NATURAL: Uno de los grandes atractivos de esta vivienda es su proximidad a amplias zonas verdes como el Parque de Pradolongo ideal para los amantes del deporte al aire libre o para quienes buscan un espacio para relajarse en la naturaleza.  Si estás interesado en ver esta vivienda, contacta con nosotros y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, así como nuestro DEPARTAMENTO FINANCIERO para obtener la hipoteca. También te ofreceremos asesoría legal y fiscal en la operación. 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: pisosventa 关注更多房源.",False,good,False,True,2705.0,True,False,True,False,[],False,False,330000.0,€,flat,"Orcasitas, Madrid",Piso en plaza Promesas,Destacado,E-0148,Usera,Orcasitas,,,,,,
108234429,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/66/88/1337941121.webp,22,1,264900.0,flat,sale,200.0,True,6,2,calle del Fomento,Madrid,San Martín de la Vega,es,40.2090942,-3.5703686,False,https://www.idealista.com/inmueble/108234429/,"Agencia inmobiliaria de CIEMPOZUELOS – SAN MARTIN DE LA VEGA zona SAN MARTIN DE LA VEGA Oficina HOGARES CIEMPOZUELOS – SAN MARTIN DE LA VEGA: EN VENTA: ESPECTACULAR PISO EN LA MEJOR ZONA DE SAN MARTÍN DE LA VEGA, cercano a zonas verdes, colegios, parada de autobús, etc… Impresionante piso completamente reformado en zona tranquila de San Martín de la Vega. Te presentamos esta magnífica vivienda, única en la zona, ideal para quienes buscan amplitud, comodidad y tranquilidad sin renunciar a una ubicación bien comunicada y con todos los servicios a mano. Ubicada en una zona residencial muy tranquila de San Martín de la Vega, esta propiedad ha sido totalmente reformada con materiales de primera calidad y cuidando hasta el más mínimo detalle. Se trata de un piso de grandes dimensiones, perfecto para familias numerosas, quienes trabajan desde casa o simplemente desean disfrutar de un hogar espacioso y versátil. La vivienda cuenta con nada menos que 6 habitaciones, todas ellas luminosas y con buenas dimensiones, lo que permite múltiples usos: dormitorios, despacho, sala de juegos, vestidor o sala de estudio. Dispone de 2 baños completos, ambos renovados con un estilo moderno y funcional, que aportan un plus de comodidad para el día a día familiar. El corazón del piso lo forman su amplio salón y su gran cocina independiente totalmente equipada. El salón es un espacio acogedor y muy luminoso, perfecto para el descanso o para disfrutar de momentos en familia. La cocina, moderna y con abundante capacidad de almacenamiento, está equipada con electrodomésticos de última generación y cuenta con espacio para una mesa de comedor, ideal para el uso diario. Uno de los grandes atractivos de esta vivienda es su espectacular terraza privada, amplia y soleada, perfecta para disfrutar del aire libre, montar una zona chill out, hacer barbacoas o simplemente relajarse con vistas despejadas en un entorno tranquilo. El edificio se encuentra en una zona muy tranquila y familiar, rodeada de zonas verdes, parques, colegios, supermercados y con buen acceso a transporte público y principales vías de comunicación. En definitiva, se trata de una vivienda única por tamaño, estado y ubicación, ideal para quienes valoran el espacio, la calidad y el entorno.  Posibilidad de Financiación al 100%: Una Oportunidad A Tu Alcance! Si estás buscando un hogar para ti y tu familia, esta es tu oportunidad. Además, ofrecemos la posibilidad de financiación al 100%, lo que hace de esta propiedad una opción aún más atractiva para quienes desean dar el siguiente paso en la compra de su vivienda sin preocuparse por la financiación. No dejes pasar esta oportunidad única. Contacta con nosotros para más información y para programar una visita. Estaremos encantados de mostrarte esta maravillosa propiedad y ayudarte a conocer todos los detalles sobre las condiciones de financiación. ¡Tu nuevo hogar te espera! Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",False,good,False,False,1325.0,False,True,False,False,[],False,False,264900.0,€,flat,San Martín de la Vega,Piso en calle del Fomento,Destacado,,,,,,,,,
106584169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/b4/f3/1343547041.webp,19,2,2800000.0,flat,sale,210.0,True,3,4,calle de Zurbano,Madrid,Madrid,es,40.4325451,-3.6925822,False,https://www.idealista.com/inmueble/106584169/,"¡CONSULTING INMOBILIARIO ESQUIVEL OFRECE ESTA AUTENTICA JOYA! NO PODEMOS PUBLICAR MAS FOTOS POR DESEO EXPRESO DE LA PROPIEDAD. ADJUNTAMOS ALGUNAS IMÁGENES REALES. VENIR A VISITAR PARA MÁS. Precio: 2.600. 000 € Espectacular piso en esquina situado en la emblemática calle Zurbano. Ubicado en un majestuoso edificio de 1920, destaca por su elegante fachada clásica y su portal señorial. La vivienda cuenta con cuatro ventanales a la calle que ofrecen vistas exteriores, Se encuentra completamente renovada y dispone de un amplio hall de entrada, un luminoso salón-comedor, y una cocina moderna con puertas de cristal. El dormitorio principal, que da a la calle, incluye un baño en suite. Además, la vivienda ofrece dos habitaciones adicionales, ambas con baño privado, así como un aseo para invitados.  La reforma, realizada con gran esmero, utiliza materiales de alta calidad y se aprecia un exquisito suelo de madera que aporta calidez al espacio. También incluye un trastero, lo que añade comodidad. Un piso verdaderamente encantador, perfecto para quienes buscan una combinación de estilo y funcionalidad. Año de construcción: 1920 MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MAS PROPIEDADES EXCLUSIVAS! Gracias.",False,good,False,True,13333.0,True,False,False,False,[],False,False,2800000.0,€,flat,"Almagro, Madrid",Piso en calle de Zurbano,Destacado,,Chamberí,Almagro,,,,,,
108376517,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/ca/98/1342345821.webp,49,2,639000.0,flat,sale,95.0,True,3,2,calle de Cartagena,Madrid,Madrid,es,40.4380916,-3.670086,False,https://www.idealista.com/inmueble/108376517/,"Fincas Madrid comercializa esta amplia y luminosa vivienda totalmente reformada A ESTRENAR con máximas calidades en Guindalera dentro del prestigioso distrito de Salamanca. Es una segunda planta sin ascensor, con una superficie de 95m2. Cuenta con 3 dormitorios el principal con balcón y baño en suite, otro baño completo, un amplio salón, comedor con 1 balcón, gran ventanal y cocina abierta de diseño, la encimera porcelánica y electrodomésticos. El piso cuenta con aire acondicionado en todos los ambientes y la calefacción es por caldera individual de gas natural. Con una ubicación excelente, que es difícil de mejorar. Estamos en Guindalera, una de las zonas más cotizadas y auténticas del Barrio de Salamanca. A menos de tres minutos caminando de Avenida de América, una de las conexiones clave de Madrid. Es un lugar perfecto para quienes buscan vivir en una zona tranquila, residencial, pero con toda la ciudad a su alcance. Junto a esta vivienda encuentras todo tipo de servicios (parques, colegios, polideportivos, comercios, bibliotecas, centro salud, hospitales, club de tenis. ) Llámanos para concertar una visita.",False,good,False,False,6726.0,True,False,False,False,[],False,False,639000.0,€,flat,"Guindalera, Madrid",Piso en calle de Cartagena,Destacado,90942,Barrio de Salamanca,Guindalera,,,,,,
108350858,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/aa/e2/1341502630.webp,30,2,169000.0,flat,sale,38.0,True,1,1,calle Pintor Murillo,Madrid,Collado Villalba,es,40.6325023,-4.0129565,False,https://www.idealista.com/inmueble/108350858/,"ALQUILER PROTEGIDO REAL ESTATE, vende apartamento de 1 dormitorio con plaza de Garaje y trastero Incluido en el precio. Vivienda muy Luminosa toda exterior en una segunda planta. Se distribuye en salón-comedor-cocina Americana, dormitorio doble independiente, baño completo con bañera, suelos de tarima flotante, calefacción individual de gas natural, Aire acondicionado con bomba de frio/calor, alarma Securitas Direct preinstalada, video portero, con plaza de garaje y trastero.  El inmueble está muy bien comunicado con autobús en la misma puerta del edifico. Se encuentra cerca de todos los servicios necesarios para vivir cómodamente, a 300m. del centro médico, a 400m. del colegio público, a 600m de la estación de tren de Villalba, próximo a comercios, farmacia y centros comerciales.",False,good,False,True,4447.0,False,False,False,False,[],False,False,169000.0,€,flat,"Carlos Ruiz, Collado Villalba",Piso en calle Pintor Murillo,Destacado,28-02215,Carlos Ruiz,,,True,True,,,
101847875,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/18/80/1140575026.webp,19,6,849000.0,flat,sale,83.0,True,2,2,calle de Diego de León,Madrid,Madrid,es,40.4330232,-3.6737553,False,https://www.idealista.com/inmueble/101847875/,"Vivienda para entrar a vivir en Diego de León. 6ª Planta. Exterior. 2 ventanas a la calle. Dormitorio principal en suite con vestidor y bañera. Finca Clásica y Portal Señorial. Junto a los principales comercios de la zona. Muy bien comunicada. Ref-2543. ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid. Teléfono: ”.",False,good,False,True,10229.0,True,False,False,False,[],False,False,849000.0,€,flat,"Lista, Madrid",Piso en calle de Diego de León,Destacado,2543,Barrio de Salamanca,Lista,,,,,,
