propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,parkingSpace.parkingSpacePrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108657237,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/fd/d9/1351298887.webp,24_25,38,2,235000.0,flat,sale,73.0,True,3,1,calle de la Gaviota,Madrid,Madrid,Carabanchel,es,40.387394,-3.7374112,False,https://www.idealista.com/inmueble/108657237/,"Vivienda Exterior completamente reformada de 73m2, sita en calle Gaviota a escasos metros de calle Oca y salida del metro Vista Alegre.  La vivienda que es exterior dispone de una distribución completamente independiente, se ubica en la segunda planta del edificio, el inmueble cuenta y se distribuye en un hall de entrada y su puerta de acceso es acorazada, un pequeño pasillo que actúa como distribuidor con armario empotrado, los 3 dormitorios con los que cuenta son independientes y dos de ellos tiene armarios empotrados, cocina amueblada y equipada, el baño es completo con plato de ducha, salón independiente con acceso a una terraza exterior, las paredes de todo el inmueble son lisas y la reforma del inmueble es de 5 años aproximadamente.",False,good,False,False,3219.0,True,False,False,False,[],False,False,235000.0,€,,,flat,"Vista Alegre, Madrid",Piso en calle de la Gaviota,Destacado,Vista Alegre,,,,,
108208103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/25/03/1338128410.webp,,104,,550000.0,chalet,sale,267.0,,4,3,calle Fuente de la Salinera,Madrid,Collado Mediano,,es,40.7064832,-4.0054297,False,https://www.idealista.com/inmueble/108208103/,"¡NO CREERAS TODO LO QUE OFRECE ESTE CHALET POR ESTE PRECIO!.! “Decide Ser Feliz"" CON 267M2 CONSTRUIDOS Y MAS DE 1.000M2 DE PARCELA, TIENE TODO LO QUE UNA FAMILIA NECESITA PARA DISFRUTAR DE LA VIDA.  REFORMADO TOTALMENTE HACE 2 AÑOS. ""Un chalet con un diseño original, inspirado en la naturaleza, con materiales sostenibles y una arquitectura que se integra armoniosamente con el entorno"".  Las escaleras de subida a la casa te dan la bienvenida a la planta principal; Al entrar nos encontramos con un recibidor, que nos da acceso a un vestidor y a un espectacular salón, CON CHIMENEA de BIOETANOL, CON VENTANALES DE PARED A PARED EN CLIMALIT Y CON CRISTALES DE SEGURIDAD, ideal para tus momentos en familia.  En la misma planta nos encontramos con una magnifica cocina, amueblada, con placa de inducción de 5 fuegos y CAMPANA INTEGRADA EN EL TECHO, con zona de lavandería ( lavadora y secadora)integrada, Horno y microondas también integrados, ARCON CONGELADOR, zona de comedor y unos grandes ventanales con cristales de seguridad, donde podrás cocinar disfrutando de las vistas que te ofrecen. Desde la cocina podrás acceder a una TERRAZA de 17m2, en ella podrás reunirte con amigos y familiares para disfrutar del sol y las vistas A GRAN LA PISCINA DE SAL de 9x4 CON CALEFACTOR, JARDIN, BARBACOA, CENADOR, ETC. En esta misma planta tambien nos encontramos con un BAÑO COMPLETO CON DUCHA y una habitación DOBLE con muchísima luz natural. Por las escaleras, accedemos a la planta baja; Aquí nos encontramos con tres habitaciones y dos cuartos de baño COMPLETOS CON DUCHA, uno de ellos EN SUITE. En el pasillo nos encontramos el primer CUARTO DE BAÑO COMPLETO CON DUCHA. Dos de las habitaciones son sencillas pero MUY AMPLIAS y comparten un VESTIDOR. La tercera habitación es DOBLE, con VESTIDOR propio y un GRAN CUARTO DE BAÑO completo con DUCHA, y acceso directo a la zona ajardinada. TODAS LAS ESTANCIAS de la casa tienen muchísima LUZ NATURAL. Calidades: - Paredes lisas. - Suelo porcelánico. - Ventanas climalit en todas las estancias, con cristales de seguridad. - Mosquiteras en TODAS LAS VENTANAS. - CHIMENEA de BIOETANOL. - AEROTERMIA. - SUELO RADIANTE, FRIO Y CALOR. - Termostatos independientes. - 8 placas solares. - A/A con bomba de calor. - Video portero. - Luces led. - LUCES DE INTENSIDAD TACTILES. - Perímetro de las estancias retroiluminados. - BARBACOA. - PISCINA DE 9 X 4. - DUCHA EXTERIOR. - TOMA EXTERIOR DE AGUA CALIENTE Y FRIA. - CENADOR EXTERIOR. - ZONA DE APARCAMIENTO. - 2 TRASTEROS, con acceso desde el exterior. - 2 GRANDES CASETAS PARA HERRAMIENTAS. El suelo radiante es una de las alternativas más eficientes y confortables para la calefacción mediante aerotermia. Este sistema distribuye el calor de manera uniforme a través de tuberías de agua caliente instaladas debajo del suelo, ofreciendo una temperatura regular a lo largo de toda la estancia. Acurrúcate junto a la chimenea con tu libro favorito o admirando la tranquilidad de tu jardín desde tu elegante cocina”. ¿TE LO VAS A PERDER? LLAMAME Y VEN A VERLO.",True,good,False,,2060.0,True,False,False,False,[],False,False,550000.0,€,True,True,chalet,Collado Mediano,Casa independiente en calle Fuente de la Salinera,Destacado,,,independantHouse,,,
108111575,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/1d/e2/1334176943.webp,,28,4,444900.0,duplex,sale,52.0,True,1,2,calle del Cactus,Madrid,Madrid,Tetuán,es,40.4612573,-3.7013731,False,https://www.idealista.com/inmueble/108111575/,"**¡Grupo Hogares vende en Exclusiva! Dúplex en Venta en Tetuán, Madrid - ¡Tu nuevo hogar te espera! ** Descubre este espectacular ático dúplex de 52 m² construidos, ubicado en la vibrante zona de Tetuán. Este encantador inmueble cuenta con una distribución equilibrada y lógica, diseñada para maximizar el espacio y la luz natural. La amplia y luminosa habitación, equipada con un vestidor, ofrece un refugio perfecto para el descanso. Además, el salón-comedor es ideal para compartir momentos inolvidables y cuenta con un cuarto de baño completo que añade comodidad. La cocina, totalmente equipada con muebles altos y bajos, es un sueño para los amantes de la gastronomía. La joya de la casa es su terraza exterior de aproximadamente 25 metros, orientada al oeste, donde podrás disfrutar de agradables atardeceres y un ambiente fresco y saludable. La propiedad se encuentra en perfecto estado de conservación, gracias a una reforma reciente que le otorga un toque moderno y acogedor. Ubicado estratégicamente cerca de la M-30, estaciones de metro y líneas de autobuses, tendrás acceso rápido a todo Madrid. Además, la cercanía a farmacias, colegios, centros deportivos, parques públicos y supermercados garantiza una vida cómoda y accesible. Con calefacción por gas natural y aire acondicionado inverter, este dúplex asegura el bienestar durante todo el año. No pierdas la oportunidad de vivir en este maravilloso hogar que incluye plaza de garaje con cargador eléctrico en el precio. No pierdas la oportunidad de hacerte con este magnífico ático dúplex que ofrece comodidad, accesibilidad y estilo. ¡Contacta con nosotros para más información con nuestro departamento financiero de FINANHOGAR y ven a visitarlo! Posibilidad de obtener hasta el 100% de financiación. ¡Tu hogar perfecto en Madrid te espera Contáctanos para más información y ven a visitarlo!",True,good,False,True,8556.0,True,False,False,False,[],False,False,444900.0,€,True,True,flat,"Berruguete, Madrid",Dúplex en calle del Cactus,Destacado,Berruguete,,duplex,469000.0,24100.0,5.0
107600130,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/e1/dd/1317238579.webp,  C6-05956-0001,46,,188400.0,chalet,sale,190.0,,3,2,Barcelona,Madrid,Rozas de Puerto Real,,es,40.3092582,-4.4901394,False,https://www.idealista.com/inmueble/107600130/,"INMUEBLE CON POSIBILIDAD DE HASTA EL 100% DE FINANCIACIÓN. Chalet independiente ubicado en Rozas de Puerto Real, en Urbanización Entrepinos, MADRID. Zona natural privilegiada, con amplios pinares y estupendas zonas comunes, que disponen de zonas deportivas bien dotadas y piscina. Tiene una superficie construida de 190 m² en los que cuenta con 3 dormitorios con armarios empotrados, 2 baños, amplio salón con chimenea. Cuenta con parcela particular de 830 metros con piscina. Dispone de garaje y bodega. Llámanos y solicita mas información, la vivienda esta disponible para visita.",False,renew,False,,992.0,False,False,False,False,[],False,False,188400.0,€,True,True,chalet,Rozas de Puerto Real,Casa independiente en Barcelona,Destacado,,,independantHouse,194200.0,5800.0,3.0
106305534,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/fd/8f/1278847153.webp,,15,1,145000.0,studio,sale,23.0,False,0,1,"calle del Salitre, 38",Madrid,Madrid,Centro,es,40.4089898,-3.6992064,True,https://www.idealista.com/inmueble/106305534/,"Estudio reformado y amueblado en finca con la ITE favorable hasta el año 2030 junto a la boca de Metro de Lavapiés. Ideal como inversión. El salón-dormitorio cuenta con cama armario y sofá, y la cocina está totalmente amueblada y equipada.  La zona está consolidada y cuenta con todo tipo de servicios disponibles. Somos una empresa joven y dinámica que entiende las necesidades de nuestros clientes y ofrece soluciones para cada caso. Llevamos años en el sector inmobiliario y tenemos la suerte de haber formado un gran equipo de personas y profesionales. Ponemos mucho empeño y utilizamos la transparencia para que las cosas salgan bien, lo primero para nosotros son las personas, por eso queremos conocerte. Porque en cada compra, venta o alquiler, PENSAMOS EN TI. VETUCA es tu consultora inmobiliaria para la venta y alquiler rápido y seguro. Especialistas en las mejores zonas de Madrid, cubriendo todas las necesidades inmobiliarias, tasaciones inmobiliarias gratuitas valor de mercado. VENDEMOS TU CASA.",False,good,False,False,6304.0,True,False,False,False,[],False,False,145000.0,€,,,flat,"Lavapiés-Embajadores, Madrid","Estudio en calle del Salitre, 38",Destacado,Lavapiés-Embajadores,,studio,,,
105914682,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/92/6f/1266869160.webp,G-2116,95,2,265000.0,flat,sale,124.0,True,3,2,calle del General Ricardos,Madrid,Madrid,Carabanchel,es,40.3939671,-3.7211177,False,https://www.idealista.com/inmueble/105914682/,"LINKCASA SERVICIO INMOBILIARIO vende NUDA PROPIEDAD.   SOLO INVERSORES, NO SE PUEDE HIPOTECAR Piso EXTERIOR con muy buena distribución, luminoso y ventilación cruzada. Su orientación es Norte/Oeste.  Calefacción individual con radiadores en todas las estancias, suelo de gres y tarima flotante.     El piso tiene una superficie de 124 metros construidos con zonas comunes según catastro. El piso se encuentra en muy buen estado y   para entrar a vivir, las tres habitaciones son muy amplias, luminosas y con armarios empotrados, también encontramos otro armario empotrado en el holl. La cocina se quedaría amueblada y con los electrodomésticos,  La vivienda dispone de un espacio común en la cuarta planta del edificio que se utiliza como trastero comunitario.  La distribución del piso es la siguiente:    Un dormitorio doble con armario empotrado con baño en suite y ducha el baño tiene ventana.    Un dormitorio de matrimonio con armario empotrado.  Un dormitorio de matrimonio con armario empotrado.   Salón comedor de muy buenas dimensiones y bastante luminoso.  Cocina de muy buen tamaño e independiente, equipada y en buenas condiciones.  Baño completo con ducha y ventana.    ITE FAVORABLE EN 2014    Alrededor del piso encontramos a escasos minutos el metro Urgel (L5) y parada de autobús 34/35/118/119/N26   Colegio Miguel Servert, escuela infantil Roger de Flor, instituto El Renacimiento, Centro cultural Blasco Ibáñez, colegio nuestra señora de la Merced etc. Supermercados cerca: Dia, Udaco, Mercadona y servicios como farmacias y centro medico (General Ricardo) y comercios de toda la vida.    Andando tenemos el gran parque de San Isidro con zona infantil y área para el descanso, en el parque hay dos campos de futbol y una cancha de baloncesto para hacer deporte al aire libre y el polideportivo antiguo canódromo, también tenemos cerca el polideportivo gallur que tiene una pista de atletismo cubierta, un campo de balonmano, piscina climatizada, campo de futbol, pistas de pádel y tenis. A unos diez minutos encontramos Madrid Rio.     La zona es muy tranquila. Finca en buen estado de conservación y mantenimiento, vecindad tranquila hace poco arreglaron los  contadores de electricidad de la comunidad del edificio. Carabanchel en la actualidad es uno de los barrios con mas proyección artística de todo Madrid. Son tantos los artistas concentrados en el barrio que en 2017 pusieron en marcha la iniciativa anual “Art/Banchel”, en un evidente guiño a la prestigiosa feria de Basilea Art Basel, con actividades de puertas abiertas, para que los vecinos puedan conocer su trabajo. Las propuestas siempre se realizan en el mes de mayo y son muy variadas. Hay exposiciones, charlas, presentaciones, danza, performances, teatro, radio, etc. Dicen que es como si la calle del Doctor Fourquet de Madrid se hubiera trasladado a Carabanchel. Es tal la pujanza de estos jóvenes artistas que a ellos se han sumado también pequeños restaurantes, centros sociales, salas de exposiciones, estudios de grabación de música… y han ido extendiendo su influencia hasta llegar a la estación de metro de Urgel, junto a las calles de Eugenia de Montijo y Nuestra Señora de Fátima.    No dejes de visitarlo.    Así pues y ahora más que nunca, ¡llámanos! Estamos trabajando para que sigas contando con nosotros en asesorarte, informarte y acompañarte en todo lo que necesites. 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: linkcasa 关注更多房源.",False,good,False,True,2137.0,True,False,True,False,[],False,False,265000.0,€,,,flat,"Opañel, Madrid",Piso en calle del General Ricardos,Destacado,Opañel,,,,,
107680518,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/0f/db/1349393208.webp,,33,1,530000.0,flat,sale,112.0,True,2,1,calle de Finisterre,Madrid,Madrid,Fuencarral,es,40.476667,-3.7029401,False,https://www.idealista.com/inmueble/107680518/,"¡Gran oportunidad en la Urbanización Altamira! Piso con múltiples posibilidades en el Barrio del Pilar Se vende luminoso piso de 2 dormitorios y 1 baño, con una distribución versátil y muchas opciones de reforma. Actualmente dispone de: � Amplio salón con terraza integrada, aportando mayor espacio y luminosidad. �️ Cocina con office y terraza, ideal para mayor comodidad y almacenamiento. �️ Para reformar, con posibilidad de redistribución según tus necesidades: � 2 dormitorios y 2 baños o 3 dormitorios y 2 baños. ✨ Extras de la vivienda: � Trastero de aproximadamente 4 m², con gran altura para mayor capacidad de almacenaje. � Plazas de aparcamiento en superficie para residentes dentro de la urbanización. �️ Portero físico y calefacción central, brindando confort y seguridad. � Ubicación privilegiada en la Urbanización Altamira, situada en el Barrio del Pilar, a pocos metros de la calle Sinesio Delgado, con excelente comunicación: � Cerca del metro y líneas de autobús. � Fácil acceso a las principales vías de entrada y salida de Madrid. �️ Próxima al centro comercial La Vaguada y a todos los servicios. � ¡No dejes pasar esta oportunidad! Contáctanos para más información y concertar una visita.",False,renew,False,True,4732.0,True,False,False,False,[],False,False,530000.0,€,True,True,flat,"La Paz, Madrid",Piso en calle de Finisterre,Destacado,La Paz,,,,,
108650685,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/12/36/1351062333.webp,,33,4,650000.0,flat,sale,49.0,False,2,1,calle de Santa Teresa,Madrid,Madrid,Centro,es,40.424529,-3.6940901,False,https://www.idealista.com/inmueble/108650685/,"PISO A PATIO DE MANZANA MUY LUMINOSO Y SOLEADO Descubre este espectacular apartamento reformado a estrenar, ubicado en la emblemática calle Santa Teresa, en el corazón del barrio de Justicia. Situado en la cuarta planta de una finca clásica de 1887, este hogar ofrece una fusión perfecta entre la historia y la modernidad. Con una gran luz natural que inunda cada rincón durante todo el día, te sentirás acogido desde el primer momento. El piso cuenta con dos habitaciones, una doble con cama de matrimonio y armario empotrado, ideal para el descanso y la intimidad. El segundo dormitorio puede transformarse en un acogedor despacho o vincularse al salón, brindando versatilidad a tus espacios. El salón destaca por su pared original visible, donde las vigas de madera y ladrillo aportan un toque rústico y cálido. Con un amplio sofá y espacio suficiente para reuniones, es el lugar perfecto para disfrutar con amigos y familiares. La cocina está equipada con muebles a medida de fresno macizo y encimeras de Silestone, creando un ambiente funcional y elegante. La zona de office-comedor junto al ventanal de techo a suelo permite disfrutar de las vistas mientras se comparte una comida. El baño, también con muebles a medida, presenta un diseño artesanal que combina funcionalidad y estilo, con una ducha moderna y mampara corredera. Con una cuidada iluminación en todo el apartamento y tarima flotante dispuesta en espiga, cada detalle ha sido pensado para ofrecer confort y estética. Además, cuenta con dos aparatos de frío-calor y ventanas nuevas de alto aislamiento que garantizan un ambiente agradable durante todo el año. La comunidad ofrece portero físico y ascensor, asegurando comodidad y seguridad. El precio incluye los muebles, excepto la cama, lo que facilita la mudanza. Este piso es una oportunidad única para vivir en una de las zonas más cotizadas de Madrid. No dejes pasar esta ocasión y ven a visitarlo. ¡Tu nuevo hogar te espera! En nuestra empresa, joven y dinámica, entendemos las necesidades de nuestros clientes y ofrecemos soluciones personalizadas. Con años de experiencia en el sector inmobiliario, hemos formado un gran equipo de profesionales comprometidos con tu satisfacción. Ponemos todo nuestro empeño y transparencia en cada proceso, porque lo más importante para nosotros son las personas. Queremos conocerte y acompañarte en cada paso de tu compra, venta o alquiler. ¡Porque en cada decisión, PENSAMOS EN TI!",True,good,False,True,13265.0,True,False,False,False,[],False,False,650000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso en calle de Santa Teresa,Destacado,Chueca-Justicia,,,,,
108724391,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/d4/3a/1353244008.webp,,43,2,360000.0,flat,sale,72.0,True,1,2,calle de Porfirio,Madrid,Madrid,Tetuán,es,40.4609037,-3.7043513,False,https://www.idealista.com/inmueble/108724391/,"¡Descubre tu nuevo hogar en el corazón del barrio de Berruguete! Este encantador piso exterior, construido en 2002, ofrece una superficie de 72 m² construidos, con un diseño inteligente que maximiza la luz natural en cada rincón. Al entrar, te recibe un acogedor recibidor con armario empotrado, seguido de un amplio salón-comedor que se conecta a un balcón a través de una gran puerta corredera, ideal para disfrutar de las vistas y la brisa. La distribución separa perfectamente la zona social de la de descanso, brindando privacidad y confort. La cocina independiente es funcional y cuenta con una práctica despensa, perfecta para mantener todo en orden. El dormitorio principal destaca por su espacioso vestidor y un cuarto de baño completo, convirtiéndolo en un refugio personal.  Ubicado en la tranquila calle Porfirio, este piso no solo se beneficia de la cercanía a Marqués de Viana y Bravo Murillo, sino que también cuenta con una comunicación excepcional gracias a las líneas de autobús y el Metro de Tetuán (L1). Además, el Parque Agustín Rodríguez Sahagún está a solo 260 metros, ofreciendo un espacio perfecto para relajarse al aire libre.  Este inmueble se encuentra en buen estado de conservación y representa una base excelente para personalizar a tu gusto. Con calefacción individual a gas natural, este piso es una oportunidad única que no querrás dejar pasar. ¡Ven a visitarlo y enamórate de tu futuro hogar! Nuestra empresa joven y dinámica, especializada en el sector inmobiliario madrileño, te ofrece una atención personalizada y cercana. Con un equipo comprometido, garantizamos transparencia y empeño en cada operación. Aprovecha nuestras tasaciones inmobiliarias gratuitas y descubre cómo hacemos que la venta y alquiler sean rápidos y seguros. ¡No pierdas la oportunidad de vivir en uno de los lugares más exclusivos de Madrid!",True,good,False,True,5000.0,True,False,False,False,[],False,False,360000.0,€,,,flat,"Berruguete, Madrid",Piso en calle de Porfirio,Destacado,Berruguete,,,,,
108605797,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/14/47/1357857313.webp,AP5,63,,836000.0,chalet,sale,308.0,,5,3,avenida Palacios,Madrid,Valdemorillo,Pino Alto - Navarredonda,es,40.4889854,-4.0274036,False,https://www.idealista.com/inmueble/108605797/,"Exclusivo chalet independiente con piscina y vistas despejadas en un entorno protegido Spacio4 Luxury Homes tiene el placer de presentar esta joya arquitectónica en la prestigiosa urbanización Jarabeltrán, en Valdemorillo. Rodeada por el entorno natural del Parque Regional del curso medio del río Guadarrama, esta vivienda ofrece un estilo de vida único donde la tranquilidad, el confort y la naturaleza conviven en armonía. A tan solo unos minutos de Villanueva de la Cañada y con fácil acceso a Madrid, esta propiedad es perfecta para quienes buscan privacidad, calidad de vida y una conexión real con el entorno. Una parcela con alma, diseñada para vivir y disfrutar Construido sobre una parcela de 1.050 m², este elegante chalet se distribuye en dos plantas, con espacios abiertos, vistas panorámicas y acabados pensados para ofrecer máxima funcionalidad sin renunciar al diseño. Arquitectura pensada para impresionar * Piscina redonda, con sistema libre de cloro, ideal para el cuidado de la piel * Zona chill-out elevada, con barbacoa, sistema de sonido, porche y nebulizadores de agua * Jardín paisajístico, riego por goteo e iluminación ambiental nocturna * Terraza con vistas protegidas, perfecta para cenas o desayunos al aire libre * Cochera cubierta para 2 coches y espacio adicional para motos * Accesibilidad total, vivienda adaptada para personas con movilidad reducida Interiores que combinan confort, diseño y versatilidad Planta principal: amplitud, luz natural y elegancia * Porche cubierto orientado al sur * Salón principal con techos altos y grandes ventanales panorámicos * Comedor abierto conectado al hall y zonas comunes * Cocina independiente de inspiración toscana, con acceso directo a terraza * Dormitorio principal con baño en suite * Dos dormitorios adicionales y un segundo baño completo Planta baja: espacio para todo lo que imaginas * Segundo salón o sala de cine con acceso directo al jardín y piscina * Dormitorio de invitados * Dos estancias polivalentes (gimnasio, trastero, sala de juegos…) * Tercer baño completo * Despacho con fibra óptica, ideal para teletrabajo Una ubicación donde la calidad de vida lo es todo Ubicada en una de las zonas más cotizadas de Valdemorillo, Jarabeltrán ofrece un enclave seguro, bien comunicado y con servicios de primer nivel a pocos minutos: * A 5 minutos de Villanueva de la Cañada * Colegios internacionales y universidades cercanas * Conexión directa con Madrid (Moncloa) mediante autobuses 641 y 642 * Seguridad privada 24 h * Posibilidad de instalar placas solares con acumuladores Una vivienda con alma, lista para entrar a vivir Déjate enamorar por esta propiedad única donde diseño, sostenibilidad y entorno natural se fusionan para ofrecer un estilo de vida extraordinario. Contáctanos en Spacio4 Luxury Homes y agenda tu visita personalizada. AVISO LEGAL: Este anuncio tiene carácter informativo y no constituye una oferta contractual. El precio no incluye impuestos ni gastos asociados a la compraventa. Las características, planos e imágenes están sujetos a posibles modificaciones técnicas, comerciales o legales.",True,good,False,,2714.0,True,False,False,False,[],False,False,836000.0,€,True,True,chalet,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente en avenida Palacios,Destacado,,,independantHouse,,,
108703422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/8a/7e/1352620287.webp,4586,27,3,1150000.0,penthouse,sale,180.0,True,3,2,calle de Pérez Cidón,Madrid,Madrid,Ciudad Lineal,es,40.4438101,-3.6394144,False,https://www.idealista.com/inmueble/108703422/,"En Arturo Soria, se vende ático dúplex de 150 metros cuadrados útiles con tres habitaciones y dos baños.   En la planta de acceso nos encontramos con una cocina totalmente amueblada, el gran salón comedor y una habitación con baño en suite. En la parte superior, está la habitación principal, con vestidor, este puede ser utilizado también como la tercera habitación y baño en suite. Desde esta habitación accedemos a la terraza de la casa, con unas inmejorables vistas y sin duda, un lugar único de descanso. Completa la vivienda dos plazas de garaje y un trastero en la propia finca. La zona de Arturo Soria cuenta con todo lo que puedas necesitar para el día a día como zonas comerciales, muchos colegios, así como algunos de los más importantes centros médicos de la ciudad. Es una zona que está muy bien comunicada, tanto por metro como por varias líneas de autobuses, con paradas muy cerca de la vivienda.",False,good,False,True,6389.0,True,True,False,False,[],False,False,1150000.0,€,True,True,flat,"Concepción, Madrid",Ático en calle de Pérez Cidón,Destacado,Concepción,,penthouse,,,
108828397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/72/6f/1356317901.webp,LCM37115,49,5,410000.0,flat,sale,82.0,False,3,1,calle de Linneo,Madrid,Madrid,Arganzuela,es,40.4130188,-3.7195641,False,https://www.idealista.com/inmueble/108828397/,"La Casa Agency pone a su disposición luminosa vivienda de 82 m² con terraza, ubicada en una quinta planta con ascensor. en la conocida zona de Madrid Río.  Se distribuye en un salón con acceso a una tranquila terraza, tres dormitorios, un baño completo y cocina independiente, este piso ofrece un espacio cómodo y funcional para vivir o invertir. Su privilegiada ubicación permite disfrutar de la tranquilidad de Madrid Río y, al mismo tiempo, del vibrante estilo de vida del centro de Madrid. A escasos pasos encontrarás el Parque de Atenas, el Jardín de Las Vistillas y también cerca de la zona de La Latina, el Rastro.. . En plena zona de Madrid Río, un entorno tranquilo y diseñado para disfrutar de la belleza del entorno natural y con posibilidad de todo tipo de deportes; escalada, bicicleta.. . también piragüismo en el Lago de Casa de Campo o caminatas por la casa de Campo. Muy buena comunicación con el metro Príncipe Pío y Puerta del Ángel, autobuses y acceso rápido a la M-30. ¡Contáctanos para programar una visita!",True,renew,False,True,5000.0,True,False,False,False,[],False,False,410000.0,€,,,flat,"Imperial, Madrid",Piso en calle de Linneo,Destacado,Imperial,,,,,
108134700,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/11/4c/1334902950.webp,4108,42,4,156000.0,flat,sale,55.0,True,2,1,calle de Peña de la Atalaya,Madrid,Madrid,Puente de Vallecas,es,40.3836747,-3.6702683,False,https://www.idealista.com/inmueble/108134700/,"¡Tu PROPIEDAD por menos de un ALQUILER!  Buena opción como PRIMERA VIVIENDA o para comprar y ALQUILAR! 4108 - Actualmente 2 dormitorios antes 3, salón-comedor, cocina amueblada y electrodomésticos, baño.  Muy buena ubicación con varias opciones de transporte público a 5 min de la estación de Cercanías y varias líneas de autobuses.  HmInmobiliaria TieNe …TU* Nueva CaSa! Cada cliente es ÚNICO, cada Compra es ÚNICA, cada Vivienda es ÚNICA.  Nuestros comerciales te atenderán, te informarán, te asesoran, te mostrarán todas las viviendas que necesites ver hasta encontrar la ÚNICA para ti, porque TÚ eres ÚNICO. Ven a verlo SIN compromiso! Te encantará!  Si necesitas financiación, te ayudamos. Consúltanos! HmInmobiliaria convirtiendo desde 1.989 los SueÑoS en HoGaReS! Consulta FINANCIACIÓN!",False,renew,False,False,2836.0,True,False,False,False,[],False,False,156000.0,€,,,flat,"San Diego, Madrid",Piso en calle de Peña de la Atalaya,Destacado,San Diego,,,,,
108837507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/41/53/1356592881.webp,,26,bj,500000.0,flat,sale,143.0,True,3,1,calle de Ribadavia,Madrid,Madrid,Fuencarral,es,40.4699542,-3.7091211,False,https://www.idealista.com/inmueble/108837507/,"Tecnocasa Estudio Betanzos vende en la calle Ribadavia vivienda de 3 dormitorios en planta baja, con buena luminosidad por su orientación y acceso a una terraza privada.  El inmueble está compuesto por un hall recibidor, un salón espacioso, cocina-comedor muy amplia, terraza, tres dormitorios, y dos baños completos. Incluye trastero y una plaza de garaje en la misma finca. La vivienda está parcialmente reformada. La carpintería es de madera lacada en color blanco, el suelo es de parqué, las ventanas son de aluminio con rotura de puente térmico y la fontanería está renovada tanto en los baños como en la cocina. La finca cuenta con calefacción central, portero físico, parking comunitario, jardín, video portero y videovigilancia. Desde el portal hay acceso peatonal a Sinesio Delgado y al parque Rodriguez Sahagún. Ubicada en una zona tranquila, rodeada de parques y supermercados, la vivienda se encuentra bien localizada, a diez minutos caminando del CC La Vaguada y con fácil acceso en transporte público y privado. Servicios de transporte: · M-30 - Avenida de la ilustración, M-40- Sinesio Delgado. A-1 y A-6. · Metro Línea 7 Peñagrande y 9 Barrio del Pilar. · Bus 126, 127, 128, 42, 49, 147 y N22. Con KIRON realizamos un estudio de financiación gratuito con el que encontrar la hipoteca que mejor se adapte a sus necesidades y pueda beneficiarse de los convenios que tiene el Grupo Tecnocasa con diferentes entidades bancarias. Posibilidad de financiación hasta 100%. Precio sin incluir gastos de compraventa, comisiones, ni impuestos (rogamos consulten telefónicamente con la agencia para más información.",False,good,False,True,3497.0,True,False,False,False,[],False,False,500000.0,€,True,True,flat,"Pilar, Madrid",Piso en calle de Ribadavia,Destacado,Pilar,,,,,
