propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,floor,exterior,district,hasLift,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108735212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/59/f7/1353601059.webp,18,399000.0,duplex,sale,171.0,4,3,Barrio San Nicasio,Madrid,Leganés,es,40.3325688,-3.7700405,False,https://www.idealista.com/inmueble/108735212/,"Exclusivas Romero comercializa en Exclusiva, Ático- Duplex en el Barrio de San Nicasio, Leganés. El inmueble cuenta con una superficie construida de 171 m2 y se distribuye de la siguiente manera: Primera planta: Entrada, salón-comedor, cocina amueblada, aseo y 1 dormitorio con baño. Segunda planta: 3 dormitorios, baño y terraza. La propiedad tiene trastero. Vivienda para entrar a vivir, exterior, muy luminosa, orientación este, suelo de tarima, ventanas de aluminio con rotura de puente térmico, aire acondicionado, calefacción, carpintería interior de roble. Vivienda muy bien ubicada con todos los servicios a un paso (Centro de salud, farmacias, supermercados, etc…). Llame e infórmese!",False,good,False,2333.0,False,False,False,False,[],False,False,399000.0,€,,,flat,duplex,"San Nicasio, Leganés",Dúplex,Destacado,L878-25,3,True,San Nicasio - Campo de Tiro - Solagua,True,San Nicasio,,,
107643522,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/4a/27/1318556339.webp,33,650000.0,chalet,sale,261.0,5,3,La Canaleja,Madrid,Galapagar,es,40.5681016,-4.0009223,False,https://www.idealista.com/inmueble/107643522/,"REDPISO Galapagar les ofrece en exclusiva este chalet INDEPENDIENTE en GALAPAGAR de 261m2 sobre parcela de 1.401m2. Es una vivienda con una disposición de 2 alturas y distribuido de la siguiente manera: PLANTA PRINCIPAL: encontramos un amplio recibidor, 4 dormitorios con armarios empotrados y vestidos, salón-comedor muy luminoso con amplios ventanales y chimenea, 2 cuartos de baños completos con bañera, cocina con comedor y cuarto de lavandería. PLANTA BAJA: Apartamento de 1 dormitorio con armario empotrado de dos cuerpos, un baño completo con ducha, cocina y salon. Porche cubierto, trastero y piscina. CALIDADES: Gress, ventanas de climalit oscilo batiente y de madera con mosquiteras y persianas, paredes de gotelé y carpintería interior de madera. Calefacción por gas natural y radiadores eléctricos en el apartamento. La vivienda se encuentra en una zona muy cercana a zonas comerciales, centro de salud, colegios y zonas de ocio. Excelentes comunicaciones, tanto por transporte público como por carretera.   Visítela sin compromiso.   FINANCIACION hasta el 100%. Contáctenos en nuestra oficina de la C/ Casa veleta 1, 28260-Galapagar.",False,good,False,2490.0,False,False,False,False,[],False,False,650000.0,€,True,True,chalet,independantHouse,"La Canaleja, Galapagar",Casa independiente,Destacado,RP1942025134437,,,La Canaleja,,,,,
107838610,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/55/f3/1325873931.webp,18,289999.0,flat,sale,95.0,3,1,Casco Antiguo,Madrid,Majadahonda,es,40.4721654,-3.8710458,False,https://www.idealista.com/inmueble/107838610/,"¡Oportunidad única en plena Gran Vía de Majadahonda! Te presento este increíble local oficina con posibilidad de cambio de uso a vivienda, ubicado en la mejor zona de Majadahonda: Gran Vía, la calle principal y más cotizada del municipio, rodeada de todos los servicios que necesitas para disfrutar de una vida cómoda y conectada. Este inmueble se distribuye en dos plantas tipo dúplex y ofrece un potencial de reforma espectacular para crear la vivienda de tus sueños, totalmente a tu gusto. En la planta baja encontrarás un amplio salón-comedor, ideal para integrar una cocina abierta de estilo moderno, un baño completo y una habitación con acceso a terraza. En la planta superior (ático), te sorprenderán sus encantadoras ventanas Velux, que llenan el espacio de luz natural. Es ideal como zona de ocio, despacho o incluso para diseñar uno o dos dormitorios adicionales con baño en suite. Todo esto por solo 76 € de comunidad al mes. Una oportunidad perfecta tanto para vivir como para invertir en una de las zonas más demandadas del noroeste de Madrid. ¿Te imaginas diseñar un dúplex completamente a tu medida, en el corazón de Majadahonda? Consulta de cambio de uso favorable, el trámite y proyecto será por cuenta del comprador. REDPISO MAJADAHONDA.",False,renew,False,3053.0,False,False,False,False,[],False,False,289999.0,€,,,flat,,"Casco Antiguo, Majadahonda",Piso,Destacado,RP1112025136476,3,True,Casco Antiguo,True,,,,
108375366,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/51/aa/1342233728.webp,27,379000.0,flat,sale,99.0,3,2,Rivas Futura,Madrid,Rivas-Vaciamadrid,es,40.3405785,-3.5198166,False,https://www.idealista.com/inmueble/108375366/,"Te presentamos este hermoso piso de 99 m² construidos, ubicado en la codiciada zona de Rivas Futura, una de las áreas más valoradas de Rivas, con excelentes comunicaciones. La vivienda dispone de salón comedor, 3 amplios dormitorios con armarios empotrados, 2 baños completos (uno de ellos en suite), una cómoda cocina independiente y un recibidor amplio que aporta una agradable sensación de espacio desde el primer momento. Su distribución es funcional y muy bien aprovechada. Además cuenta con aire acondicionado en el salón y en dos de los dormitorios y ventanas Kommerling oscilibatientes, lo que mantiene la temperatura y el aislamiento perfectos.  Tiene anejos una plaza de garaje con cargador para coche eléctrico y trastero, lo que aporta un plus de comodidad y almacenamiento. Ubicado en una urbanización privada que ofrece amplias zonas comunes, espacios verdes, zona infantil y una fantástica piscina comunitaria, perfecta para disfrutar en verano.  Situado a tan solo 10 minutos andando del metro de Rivas Futura y cerca de todos los servicios de la zona: supermercados, colegios, centros comerciales, zonas verdes y transporte público. ¡Ven a visitarlo y enamórate de tu futuro hogar! Podemos conseguir la mejor financiación con nuestro departamento Dcredit.  *El precio no incluye el impuesto de Transmisiones Patrimoniales, honorarios del comprador por la intermediación inmobiliaria, gastos notariales y/o registrales (según el caso)*.",False,good,False,3828.0,False,False,False,False,[],False,False,379000.0,€,True,True,flat,,"Rivas Futura, Rivas-Vaciamadrid",Piso,Destacado,RP482025138486,1,True,Rivas Futura,True,,,,
108352965,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/37/2e/1341572910.webp,9,333000.0,flat,sale,90.0,3,1,calle de Camarena,Madrid,Madrid,es,40.3928146,-3.7545287,False,https://www.idealista.com/inmueble/108352965/,"URBANIZACIÓN SAN BRUNO! ¡Descubre tu nuevo hogar en el corazón de Aluche! Este encantador piso en primera planta, CON 90 m² útiles, es una oportunidad única para aquellos que buscan un espacio para personalizar a su gusto. Con un amplio salón comedor, tres cómodas habitaciones y un baño funcional, este inmueble ofrece un sinfín de posibilidades. Además, cuenta con un trastero que te permitirá optimizar el espacio. Portero físico en horario diurno. Ubicado cerca del Parque de Aluche, disfrutarás de la tranquilidad de la naturaleza sin alejarte de la ciudad. La excelente interconexión con el metro y el transporte EMT te permitirá acceder fácilmente al centro de Madrid y a las zonas aledañas. Aunque el piso requiere reformas, imagina el potencial que tiene para convertirse en el hogar de tus sueños. ¡No dejes pasar esta oportunidad de inversión y ven a visitarlo!",False,good,False,3700.0,False,False,False,False,[],False,False,333000.0,€,,,flat,,"Aluche, Madrid",Piso en calle de Camarena,Destacado,,1,True,Latina,True,Aluche,,,
108031317,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/e2/c0/1331738191.webp,26,197000.0,flat,sale,74.0,3,1,Este,Madrid,Móstoles,es,40.322838,-3.8532982,False,https://www.idealista.com/inmueble/108031317/,"¡REDPISO MÓSTOLES ESTE TE PRESENTA UNA GRAN OPORTUNIDAD EN ZONA LIBERTAD! ¿Buscas una vivienda para reformar a tu gusto? ¡Esta es tu oportunidad! Te presentamos esta planta baja, con un enorme potencial, distribuido en tres dormitorios de gran tamaño, un baño completo con ducha, cocina independiente y un acogedor salón que da paso a una soleada terraza acristalada. Situado en la codiciada zona de Libertad, en Móstoles, disfrutarás de todos los servicios a tu alcance: centros de salud, colegios, comercios y mucho más. Además, está perfectamente comunicado por transporte público, facilitando tu día a día. ¡Dale vida a la casa que siempre has soñado en una de las mejores ubicaciones! Si está pensando en vender su vivienda, REDPISO le ofrece dicho servicio, vendemos su vivienda en 45 días, si necesita venderla antes se la compramos, previa valoración. Llámenos o visite nuestra oficina (C/Barcelona nº23) y le informaremos sin compromiso. FINANCIACIÓN con nuestro departamento financiero DCREDIT. ***De acuerdo con el RD 515/1989, del 21 de Abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda.",False,renew,False,2662.0,False,False,False,False,[],False,False,197000.0,€,,,flat,,"Este, Móstoles",Piso,Destacado,RP2402025137099,bj,True,Este,False,,,,
106284078,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/5d/80/1278183805.webp,22,199000.0,flat,sale,100.0,2,1,Los Arroyos,Madrid,San Sebastián de los Reyes,es,40.5559649,-3.6417094,False,https://www.idealista.com/inmueble/106284078/,"Redpiso comercializa en forma exclusiva, local acondicionado para Loft y estudio de sonido con licencia de estudio de grabación, totalmente insonorizado con materiales de alta calidad, se vende sin equipos. Consta de 5 estancias distribuidas de la siguiente manera, sala de estar o comedor en la entrada con estufa de pellets y aire acondicionado bomba de calor una habitación acondicionada como dormitorio, cocina semi equipada, baño con plato de ducha, y una sala muy amplia en este caso estudio de grabación, cuenta con dos escaparates o ventanas a la calle, suelo de tarima y porcelana, paredes lisas con un gran espesor para su insonorización. Muy buena ubicación, metro más cercano Baunatal, zonas verdes, zona muy tranquila.",False,good,False,1990.0,False,False,False,False,[],False,False,199000.0,€,,,flat,,"Los Arroyos, San Sebastián de los Reyes",Piso,Destacado,,bj,True,Los Arroyos,True,,,,
108482460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/dd/c5/1346254432.webp,32,250000.0,chalet,sale,241.0,3,2,Casarrubuelos,Madrid,Casarrubuelos,es,40.1710319,-3.8297111,False,https://www.idealista.com/inmueble/108482460/,"Casa de Pueblo, reformada en el año 2.000, situada en el centro de la localidad y cercana a todos los servicios. La vivienda tiene construidos 241m2, distribuidos en dos plantas: Acceso a la vivienda por patio delantero, Cocina Independiente amueblada, Salón independiente amplio para poder hacer dos ambientes comedor y zona de relax, pasillo distribuidor con baño completo con plato de ducha, dormitorio doble con armario empotrado y con baño en suite con bañera, dormitorio doble con Armario empotrado, pasillo con salida al patio trasero de la vivienda que está solado y tiene capacidad para tener zona de confort y para aparcar varios vehículos. En la planta bajo cubierta amplia Buhardilla acondicionada y con ventanas verticales. Calefacción y agua caliente de Gasóil, ventanas climalit abatibles con mosquiteras y Rejas de Seguridad, puertas en Pino y suelos en Gres. Si necesita ayuda con la hipoteca en Inmosuan le ayudamos a conseguirla.",False,good,False,1037.0,False,False,False,False,[],False,False,250000.0,€,True,True,chalet,independantHouse,Casarrubuelos,Casa independiente,Destacado,00723,,,,,,,,
107533913,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/d8/15/1315289684.webp,22,209999.0,flat,sale,59.0,1,1,Barrio Zona Pueblo,Madrid,Pozuelo de Alarcón,es,40.4338392,-3.8182715,False,https://www.idealista.com/inmueble/107533913/,"¡REDPISO VENDE EN EXLUSIVA BAJO DE 59 M2 EN POZUELO DE ALARCON! La vivienda se encuentra reformada y convertida a un dormitorio, inicialmente contaba con dos. Consta de salón - comedor, cocina, un amplio dormitorio con acceso a terraza cubierta y un cuarto de baño completo con plato de ducha.  Pozuelo de Alarcón está considerada la población con mayor calidad de vida de la Comunidad de Madrid por múltiples razones. Su proximidad a la ciudad por su situación colindante. Sus excelentes comunicaciones, con tren de cercanías al centro de la ciudad (Atocha, Chamartín, Paseo de la Castellana), metro ligero, autobuses conectados con los intercambiadores de Moncloa y Aluche, y las autopistas M40 (directa al aeropuerto), A6 y carretera de Castilla. ¡NO DUDES EN VENIR A VERLO!",False,good,False,3559.0,False,False,False,False,[],False,False,209999.0,€,,,flat,,"Zona Pueblo, Pozuelo de Alarcón",Piso,Destacado,RP1682025134995,bj,False,Zona Pueblo,False,Zona Pueblo,,,
108855630,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/d0/cd/1358321907.webp,27,394000.0,flat,sale,133.0,3,4,El Bercial,Madrid,Getafe,es,40.3186605,-3.7388351,False,https://www.idealista.com/inmueble/108855630/,"� INMOBILIARIA TAGONIA VENDE PISO EN GETAFE Características: Amplio y luminoso piso de 3 dormitorios con armarios empotrados, 2 baños completos, cocina independiente y salón comedor. Dispone de aire acondicionado en todas las estancias, plaza de garaje, trastero, y acceso a piscina y jardín comunitarios. ¡Una excelente oportunidad para vivir con todas las comodidades! � Contacta con Inmobiliaria Tagonia para más información. [IW].",False,good,False,2962.0,False,False,False,False,[],False,False,394000.0,€,True,True,flat,,"El Bercial, Getafe",Piso,Destacado,PIS0460,4,True,El Bercial,True,,,,
108403990,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/f9/b7/1343446691.webp,30,244000.0,chalet,sale,180.0,4,4,Villa del Prado,Madrid,Villa del Prado,es,40.2756478,-4.3074659,False,https://www.idealista.com/inmueble/108403990/,"Redpiso te ofrece en exclusiva este chalet independiente ubicado en el corazón de Villa del Prado. Nos recibe un estupendo porche, ideal para los días de verano. Según entramos a la vivienda, nos encontramos con un luminoso salón de 24m², aseo, y una estancia válida como comedor que nos da paso a la cocina. En la planta de arriba, hayamos un baño completo con bañera y la zona de descanso, con tres dormitorios con armarios empotrados, teniendo el principal un cuarto de baño con ducha de hidromasaje. La planta inferior del chalet está acondicionada como vivienda, incluyendo un cuarto de baño completo con ducha, salón, dormitorio y negocio comercial.  La ubicación de la vivienda es cercana a parada de autobús (10 minutos andando), gimnasio, zonas verdes y comercios. Este inmueble es ideal tanto para residir, como para tener una segunda residencia. Si necesitas financiación, nuestro departamento financiero te ayuda a conseguir la mejor hipoteca que se ajuste a tus necesidades.  Llámanos para concertar una visita y aprovecha la oportunidad. Precio negociable.",False,good,False,1356.0,False,False,False,False,[],False,False,244000.0,€,,,chalet,independantHouse,Villa del Prado,Casa independiente,Destacado,RP2792025138434,,,,,,,,
108479975,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/4d/4e/1346187208.webp,14,1278000.0,flat,sale,124.0,3,3,calle de Ibiza,Madrid,Madrid,es,40.4167103,-3.6696669,False,https://www.idealista.com/inmueble/108479975/,"Piso de 124 m² construidos Ubicado en la segunda planta, en el barrio de Ibiza, distrito de Retiro. Cuenta con 3 dormitorios y 3 baños, ofreciendo un espacio cálido con terraza. La cocina está completamente equipada, y el salón con una buena iluminación. Esta propiedad ofrece una combinación perfecta de confort y estilo. Su distribución optimizada y su cuidada reforma garantizan un ambiente acogedor y sofisticado. Excelente conexión a transporte público y rodeado de todos los servicios, estratégicamente ubicado a pocos metros del Parque del Retiro, así como de hospitales como el Gregorio Marañón y el Niño Jesús.",False,good,False,10306.0,False,False,True,False,[],False,False,1278000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Ibiza,Destacado,RP962025138865,2,False,Retiro,True,Ibiza,,,
107635128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/8d/5e/1318310547.webp,20,189900.0,flat,sale,92.0,3,1,Fuentebella-San Felix-El Leguario,Madrid,Parla,es,40.2308311,-3.7750599,False,https://www.idealista.com/inmueble/107635128/,"REDPISO VENDE: Amplia y luminosa vivienda de 92m² con terraza, perfecta para quienes buscan comodidad y bienestar. La vivienda consta de un salón luminoso, con 3 dormitorios, 1 baño completo con plato de ducha y mampara. La cocina es funcional y amueblada. Los acabados incluyen suelos de tarima, puertas de madera, ventanas climalit abatibles, aire acondicionado y calefacción, aportando calidad y calidez a cada estancia. Rodeada de todos los servicios necesarios: parque infantil, colegios, comercios y transporte público. ¡No pierdas la oportunidad de visitarla! Estaremos encantados de atenderle. Para más información sobre esta y otras propiedades, visite nuestra página web.",False,good,False,2064.0,False,False,False,False,[],False,False,189900.0,€,,,flat,,"Fuentebella-San Felix-El Leguario, Parla",Piso,Destacado,RP1382025135782,1,True,Fuentebella-San Felix-El Leguario,True,,,,
108848740,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/34/46/1356898863.webp,22,275000.0,chalet,sale,182.0,3,1,Pezuela de las Torres,Madrid,Pezuela de las Torres,es,40.419011,-3.1756405,False,https://www.idealista.com/inmueble/108848740/,"DONPISO TORREJON DE ARDOZ pone a su disposición: ¡Tu nuevo hogar en Pezuela de las Torres te está esperando! ¿Buscas tranquilidad, espacio y naturaleza sin renunciar a los servicios básicos? Esta espectacular casa en Pezuela de las Torres lo tiene todo. Ubicada a tan solo 20 minutos de Alcalá de Henares, disfrutarás de un entorno privilegiado con escuela infantil, colegio, centro de salud y todos los servicios esenciales a pocos pasos. La vivienda cuenta con una parcela de 600 m² y 182 m² construidos, perfectamente distribuidos para disfrutar al máximo de cada rincón. En el interior encontrarás:  ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias? , ¿Divorcios? , te ayudamos y coordinamos todo. Infórmate:.",False,good,False,1511.0,False,False,False,False,[],False,False,275000.0,€,,,chalet,independantHouse,Pezuela de las Torres,Casa independiente,Destacado,295575,,,,,,,,
108044265,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/95/52/1334258649.webp,33,325000.0,flat,sale,112.0,4,2,Barrio Vista Alegre,Madrid,Madrid,es,40.3791558,-3.7473227,False,https://www.idealista.com/inmueble/108044265/,"CARABANCHEL, VISTA ALEGRE, REDPISO MUÑOZ GRANDES, VENDE: PISO DE 4 HABITACIONES, 2 BAÑOS, 2 TERRAZAS y ASCENSOR. Amplia vivienda situada en la calle Guabairo, paralela a las calles, avenida Nuestra Señora de Fátima y Camino de los Ingenieros, a poca distancia de la estación del metro Carabanchel, línea 5 y del Hospital Central de la Defensa Gómez Ulla.  Zona comercial y residencial, con buena comunicación con las líneas de autobuses 17, 35, N17 de la EMT, que conectan rápidamente con el Centro de Madrid y autobuses interurbanos 481: Que cubre el trayecto de Oporto con el Hospital Severo Ochoa de Leganés, y 486: Sentido Madrid (Plaza Elíptica) - Leganés (Valdepelayo). El lugar, dispone de colegios (CEIP Haití, Colegio VEDRUNA), oficinas bancarias y comercios varios, como: cafeterías, panaderías, bares, tiendas de alimentación, supermercados, peluquerías, gimnasio, etc.  El piso, tiene las siguientes características: Para actualizar, habitable, exterior, muy luminoso, salón independiente espacioso (21m2), 4 dormitorios amplios, 2 de ellos con armarios empotrados, 2 baños: uno con plato de ducha y el otro con media bañera, 2 terrazas abiertas lo que confieren mucha luminosidad a la vivienda, 2 armarios empotrados en el pasillo, ventanas de aluminio, suelos de parquet, calefacción individual de gas natural, aire acondicionado frío - calor en el salón y en los dormitorios. Segunda planta. Finca de 5 plantas con 20 viviendas y con ascensor.  Con nuestro departamento financiero DCREDIT, tendrá la posibilidad de conseguir la financiación 100% para la compra de su vivienda.  ¡OS INVITAMOS A VISITAR ESTE INMUEBLE! REALIZAMOS VALORACIONES GRATUITAS DE VIVIENDAS Y LOCALES.",False,good,False,2902.0,False,False,False,False,[],False,False,325000.0,€,,,flat,,"Vista Alegre, Madrid",Piso,Destacado,RP2892025137042,2,True,Carabanchel,True,Vista Alegre,,,
108280780,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/c5/b6/1339393941.webp,48,418000.0,chalet,sale,227.0,4,3,Zona Estación,Madrid,Valdemoro,es,40.1923084,-3.6698573,False,https://www.idealista.com/inmueble/108280780/,"¡Cumple tus sueños y vive donde siempre imaginaste! Redpiso Valdemoro Centro vende exclusivo Chalet adosado, una joya arquitectónica completamente reformado con materiales de alta gama y diseño exquisito.  Una vivienda que combina estilo moderno eficiencia energética y comodidad en cada rincón, ubicado en la zona de la estación.  La vivienda se destaca por su exclusiva distribución. Planta baja: Garaje para dos coches, trastero, una bodega y despensa.  1º planta: Cocina americana de diseño con una espectacular isla central adaptada, que incluye múltiples compartimientos de almacenaje y una elegante vinoteca integrada, equipada con electrodomésticos de alta gama. Un amplio y acogedor salón donde puedes disfrutas de una chimenea en invierno como en verano un sistema de aire acondicionado inteligente con sensores de presencia. , luego tienes un acceso directo a un jardín de invierno acristalado que comunica a un patio privado con barbacoa. Cuenta con un Aseo. 2º planta: cuatro dormitorios, tres de ellos doble con armarios empotrados, dos baños completos y uno de ellos en suite con cabina de hidromasaje, ventanas oscilobatientes de PVC con cristal Climalit con rotula de puente de térmico de 1.5 cm, todos los cerramientos exteriores con mosqueteras y toldos. 3º planta: Buhardilla versátil habilitada con armarios empotrados, convirtiéndola en un espacio multifuncional donde es perfecta para crear un sala de juegos, de cine o implementar una oficina cómoda y espaciosa. Gastos que conlleva la compra-venta: Notaria registro-gestoría, ITP (Impuesto de Transmisiones Patrimoniales), Honorarios por la intermediación inmobiliaria.",False,good,False,1841.0,False,False,False,False,[],False,False,418000.0,€,True,True,chalet,semidetachedHouse,"Zona Estación, Valdemoro",Chalet pareado,Destacado,RP1952025137815,,,Zona Estación,,,,,
108357508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/64/c5/1341699690.webp,45,657000.0,flat,sale,168.0,4,3,Barrio Horcajo,Madrid,Madrid,es,40.4060889,-3.6303155,False,https://www.idealista.com/inmueble/108357508/,"Vivienda luminosa y amplia en urbanización con piscina y garaje en Doctor García Tapia, Moratalaz. Descubre este fantástico piso semi nuevo, en una de las mejores zonas de Moratalaz, con todo lo que necesitas para vivir con comodidad, tranquilidad y calidad de vida. Situado en la 3ª planta de un edificio de 2001 con ascensor, la vivienda cuenta con 4 dormitorios, 2 baños completos (antes 3), una cocina independiente con zona de lavado, y un salón comedor muy luminoso gracias a su orientación sur, que garantiza luz natural todo el día. Forma parte de una urbanización privada con piscina, pista de pádel, zonas ajardinadas, conserjes y vigilancia 24 horas, ideal para familias. Incluye plaza de garaje en el precio. Una zona residencial muy valorada, con parques, colegios, centros deportivos y comerciales a pocos minutos, y excelente conexión con el centro de Madrid por calle O’Donnell, M30, M40 y A3. Tu nuevo hogar te espera: amplio, funcional, luminoso y rodeado de servicios. Una oportunidad para empezar una nueva etapa llena de ilusión. Ponte en contacto con nosotros para coordinar una visita.",False,good,False,3911.0,False,False,False,False,[],False,False,657000.0,€,True,True,flat,,"Horcajo, Madrid",Piso,Destacado,3032,,True,Moratalaz,True,Horcajo,,,
107192213,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/91/e4/1305747409.webp,35,383000.0,chalet,sale,86.0,3,1,Barrio Tres Olivos - Valverde,Madrid,Madrid,es,40.4926525,-3.6968074,False,https://www.idealista.com/inmueble/107192213/,"REDPISO FUENCARRAL, VENDE EN EXCLUSIVA  ¡Bienvenido a la oportunidad de adquirir tu hogar ideal en una ubicación privilegiada en Fuencarral!  Te ofrecemos financiación de hasta el 100% (sujeta al perfil del comprador) para que puedas hacer realidad tu sueño de vivir en este codiciado vecindario.  Con una ubicación estratégica, disfrutarás de fácil acceso a través de la M-607 hacia Colmenar Viejo y el centro de Madrid. Además, estarás a solo unos minutos a pie de la estación de metro de Fuencarral (línea 10) y a un corto paseo del prestigioso Hospital Ramón y Cajal.  Esta encantadora casa se distingue por su amplio patio de entrada, ideal para disfrutar del aire libre, y un práctico cuarto trastero que proporciona espacio adicional de almacenamiento.  En la planta baja, se encuentra un espacioso y acogedor salón, un recibidor que aporta amplitud y comodidad a la entrada, y una cocina totalmente equipada, diseñada para brindar funcionalidad y confort.  En la segunda planta, la vivienda dispone de tres habitaciones luminosas, todas con generoso espacio de almacenamiento, lo que garantiza orden y comodidad, además de un baño completo con bañera y un trastero adicional, ideal para optimizar el espacio del hogar.  La calefacción de gas natural garantiza una eficiencia energética óptima.  ¡No dejes pasar esta oportunidad única de encontrar el hogar de tus sueños en Fuencarral! Visítanos sin compromiso y déjate cautivar por todas las posibilidades que este excepcional piso tiene para ofrecerte.",False,good,False,4453.0,False,False,True,False,[],False,False,383000.0,€,,,chalet,semidetachedHouse,"Tres Olivos - Valverde, Madrid",Chalet pareado,Destacado,RP622025134360,,,Fuencarral,,Tres Olivos - Valverde,,,
107944119,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/05/ef/1329059423.webp,32,190000.0,flat,sale,74.0,2,2,Velilla de San Antonio,Madrid,Velilla de San Antonio,es,40.3697438,-3.4843852,False,https://www.idealista.com/inmueble/107944119/,"Te presentamos este encantador bajo exterior en una de las zonas más céntricas y demandadas del municipio. Ideal para quienes buscan comodidad, accesibilidad y una distribución moderna. Distribución: •Amplio salón-comedor con cocina americana, un espacio luminoso y perfecto para disfrutar en familia o con amigos. •Dormitorio principal con armario empotrado de 3 cuerpos y baño en suite con ducha, para tu máximo confort y privacidad. •Segundo dormitorio también con armario empotrado de dos cuerpos, ideal para utilizar como habitación adicional, oficina o espacio multifuncional. •Baño independiente con ducha, diseñado para ofrecerte la máxima funcionalidad. Calidades destacadas: •Puertas de madera lacada en blanco, que aportan elegancia y luminosidad a cada rincón. •Paredes lisas y acabados modernos, creando un ambiente acogedor. •Ventanas Climalit blancas, perfectas para mantener la temperatura ideal durante todo el año. •Suelos cerámicos imitación tarima, que ofrecen estilo y facilidad de mantenimiento. •Termo de agua caliente, para tu comodidad en todo momento. Este bajo exterior es perfecto para comenzar una nueva etapa en un entorno tranquilo, pero con todas las comodidades de tener todo cerca. ¡No dejes pasar esta oportunidad de vivir en el centro de Velilla de San Antonio! Velilla de San Antonio se encuentra situado a unos 20 km de Madrid con fácil acceso desde R3. Autobuses 284 (Avda. de América-Velilla-Loeches); 285 (San Fernando Renfe- Velilla-Arganda del Rey)) y 341 (Conde Casal- Mejorada- Velilla). El precio no incluye el Impuesto de Transmisiones Patrimoniales (máx. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el 3% (mín. 4.000€) más IVA (21%) sobre el precio final del inmueble equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales en su caso. Cuenta también con Colegios, centro de salud y Ayuntamiento.",False,good,False,2568.0,False,False,False,False,[],False,False,190000.0,€,,,flat,,Velilla de San Antonio,Piso,Destacado,RP2702025136165,bj,True,,False,,,,
