propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,highlight.groupDescription,neighborhood,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106080071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/cb/5c/1271904127.webp,10,35,738200.0,chalet,sale,206.0,5,3,"calle Granjilla, 2",Madrid,Collado Villalba,Villalba Pueblo,es,40.6420227,-3.9940567,True,https://www.idealista.com/obra-nueva/106080071/,"Residencial Puerta de Villalba es una exclusiva promoción de obra nueva, de 10 viviendas unifamiliares pareadas con jardín, zonas comunes y piscina comunitaria. DISTRIBUCIÓN Todas las viviendas están distribuidas en tres plantas, un planteamiento cómodo y racional para todo tipo de familias. En la planta baja se encuentra un dormitorio, baño, zona de lavandería, cocina con salida al jardín, totalmente amueblada y equipada con los electrodomésticos básicos. Un espacioso salón comedor que tienen acceso al porche y al jardín.  En la planta primera se encuentran tres dormitorios con armarios empotrados y el dormitorio principal, que cuenta con vestidor propio, terraza y baño en suite.  En la planta bajo cubierta hay un espacio diáfano polivalente, muy luminoso y amplio.  CALIDADES Todas las estancias cuentan con grandes ventanales con carpintería con rotura de puente térmico. La calefacción de suelo radiante-refrescante con sistema de aerotermia, con apoyo de placas solares, ofreciendo una calificación energética “A. Los acabados son de alta calidad y detalles cuidados al máximo, ”, con el objetivo de alcanzar el mayor confort de las personas. ¡Convierte este bonito chalet, en tu próxima vivienda!  IMPORTANTE SABER QUE la licencia de Obras está concedida y las obras comienzan ya!  UBICACION Se encuentra en un enclave privilegiado, en la zona de Villalba Pueblo, capital de la Sierra Noroeste, que cuenta con todos los servicios a su alcance, transporte público, restaurantes, farmacias, colegios… y a un paso de la sierra con toda la naturaleza y el aire puro a tu alcance. ¡No dejes pasar esta oportunidad única y contáctanos para más información! Tu nuevo hogar te está esperando en Collado Villalba. Las imágenes y planos que aparecen en el anuncio están sujetos a las modificaciones necesarias a requerimientos municipales y exigencias administrativas, legales, jurídicas o técnicas que juzgue conveniente la dirección facultativa.",False,newdevelopment,True,False,3583.0,True,False,False,False,[],False,False,738200.0,€,True,True,chalet,semidetachedHouse,"Villalba Pueblo, Collado Villalba","Chalet pareado en calle Granjilla, 2",,,,,,,,,
107968622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/11/0c/1329773563.webp,2ºB,22,850000.0,flat,sale,98.0,2,2,"calle Manipa, 89",Madrid,Madrid,Ciudad Lineal,es,40.4423928,-3.6424914,True,https://www.idealista.com/obra-nueva/107968622/,"¡ OBRAS INICIADAS! VIVIENDAS DE 2 DORMITORIOS, 2 BAÑOS, GRANDES TERRAZAS, 2 PLAZAS DE GARAJE INCLUIDAS EN EL PRECIO, Y 1 TRASTERO EN LA CALLE MANIPA 89, A 50 METROS DE LA CALLE ARTURO SORIA. Manipa 89 es un proyecto de 11 viviendas de 2 dormitorios, con espacios amplios, grandes ventanales al exterior y espaciosas terrazas de hasta 23 metros cuadrados que garantizan la luminosidad de las viviendas. Los bajos disfrutan de jardines privados de 140 metros cuadrados y los áticos cuentan con solárium de hasta 45 metros. Cocinas equipadas con muebles y electrodomésticos. El residencial está rodeado de zonas ajardinadas, diseñadas cuidadosamente para conseguir bienestar y privacidad. Cuenta con piscina comunitaria, zona ajardinada y cuarto de bicicletas. COMIENZO DE OBRA PREVISTO EN VERANO 2025 ENTREGA DE LLAVES EN PRIMAVERA DE 2027. Para más información de la promoción puede visitar nuestra página web.",False,newdevelopment,True,False,8673.0,True,False,False,False,[],False,False,850000.0,€,True,True,flat,,"Concepción, Madrid","Piso en calle Manipa, 89",2,True,True,,Concepción,,,,
108921764,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/d7/e4/1359003924.webp,,19,209500.0,flat,sale,74.0,3,1,Pryconsa,Madrid,Alcalá de Henares,Pryconsa,es,40.4902838,-3.3561658,False,https://www.idealista.com/inmueble/108921764/,"'AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, OFICINA TECNOCASA ESTUDIO VÍA COMPLUTENSE VENDE EXCELENTE VIVIENDA EN LA ZONA DE PRYCONSA, UNA DE LAS ZONAS MÁS DEMANDADAS DE LA CIUDAD. La zona cuenta con todos los servicios a su alcance, como centros de salud, colegios e institutos además de todo tipo de comercios. Estación de tren y casco antiguo de la ciudad a solo 5 minutos a pie y bien comunicado con la nacional A-2, además de numerosas paradas de líneas urbanas e interurbanas. La vivienda tiene una superficie construida de 74 m2 y está distribuida en: Hall recibidor, gran salón comedor, pasillos amplios, baño completo con plato de ducha reformado y tres dormitorios excepcionales. Puerta de entrada blindada, el resto de casa tiene suelo de gres. Calefacción individual de gas natural con radiadores de aluminio, baño y cocina reformados, cocina amueblada y equipada, etc. LA FINCA DISPONE DE ASCENSOR No lo dude y venga a visitarlo sin compromiso. Y recuerde que podemos conseguir hasta el 100% DE FINANCIACIÓN con nuestro departamento de intermediación financiera KIRON.",False,good,False,,2831.0,False,False,False,False,[],False,False,209500.0,€,,,flat,,"Pryconsa, Alcalá de Henares",Piso,1,True,True,,,,,,
107764246,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/0c/ee/1323102844.webp,,19,2576000.0,penthouse,sale,224.0,3,4,"Bravo Murillo, 65",Madrid,Madrid,Chamberí,es,40.4425761,-3.7042746,True,https://www.idealista.com/obra-nueva/107764246/,"“CANAL” es un proyecto de obra nueva compuesto por 7 viviendas exclusivas de 3 dormitorios, el edificio dispone de zonas ajardinadas, gimnasio y solárium con piscina en el rooftop.    La ubicación es un factor diferenciador del proyecto CANAL, ya que el inmueble se localiza en la calle Bravo Murillo 65, en el barrio de Ríos Rosas del distrito Chamberí. Se trata de una zona residencial muy consolidada que cuenta con todos los servicios. Se sitúa entre el Paseo de la Castellana, arteria principal de la ciudad y Ríos Rosas, próximo a calles tan emblemáticas de Madrid como Ponzano o Espronceda, muy conocidas por sus numerosos locales de restauración. También se encuentra muy próximo a Nuevos Ministerios, desde donde hay múltiples accesos a los principales nudos de comunicación de la ciudad y a escasos 15 minutos a pie de las estaciones de metro Alonso Cano y Gregorio Marañón.   El diseño de este inmueble estará caracterizado por los espacios luminosos en las exclusivas viviendas. Las viviendas se han concebido bajo elevados estándares de calidad y confort, con la máxima atención en la elección de los materiales y la premisa de un diseño distintivo, elegante y atemporal. El estilo cosmopolita y urbano será resultado de la apuesta por la calidad de los materiales y el diseño, entre los que primará la madera, la piedra natural y el vidrio, exaltando así la pureza de líneas y elementos.",False,newdevelopment,True,False,11500.0,True,False,False,False,[],False,False,2576000.0,€,True,True,flat,penthouse,"Vallehermoso, Madrid","Ático en Bravo Murillo, 65",7,True,True,,Vallehermoso,,,,
107968642,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/3b/ef/1329774024.webp,2ºC,22,850000.0,flat,sale,97.0,2,2,"calle Manipa, 89",Madrid,Madrid,Ciudad Lineal,es,40.4423928,-3.6424914,True,https://www.idealista.com/obra-nueva/107968642/,"¡ OBRAS INICIADAS! VIVIENDAS DE 2 DORMITORIOS CON 2 BAÑOS, GRANDES TERRAZAS, 2 PLAZAS DE GARAJE Y 1 TRASTERO EN LA CALLE MANIPA 89. Manipa 89 es un proyecto de 11 viviendas de 2 dormitorios, con espacios amplios, grandes ventanales al exterior y amplias terrazas de hasta 23 metros cuadrados que garantizan la luminosidad de las viviendas. Los bajos cuentan con jardines privados de 140 metros cuadrados y los áticos cuentan con solárium privado de hasta 45 metros. Cocinas equipadas incluidas. El residencial esta rodeado de zonas ajardinadas, diseñadas cuidadosamente para conseguir bienestar y privacidad. Cuenta con piscina comunitaria, solárium y cuarto de bicicletas. COMIENZO DE OBRA PREVISTO EN VERANO 2025  ENTREGA DE LLAVES PREVISTO EN PRIMAVERA DE 2027.",False,newdevelopment,True,False,8763.0,True,False,False,False,[],False,False,850000.0,€,True,True,flat,,"Concepción, Madrid","Piso en calle Manipa, 89",2,True,True,,Concepción,,,,
108100941,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/54/13/1333844817.webp,1º tipo 02,17,969000.0,flat,sale,114.0,3,3,"Calle Mazarredo, 18",Madrid,Madrid,Arganzuela,es,40.4123328,-3.7184384,True,https://www.idealista.com/obra-nueva/108100941/,"Un lugar que te cambiará la vida.  Magnifico proyecto de obra nueva de Darya Homes en en una ubicación privilegiada, entre el Palacio Real, Madrid Río y La Latina.  Evela es un edificio 52 viviendas todas exteriores de 1, 2 y 3 dormitorios con una impresionante piscina en azotea con vistas al Palacio, además de garaje y trastero.  Una ubicación incomparable que pone a tu alcance todo lo que hace a Madrid único. Rodeado de una exclusiva oferta cultural, gastronómica y de ocio, este edificio te ofrece lo mejor de la ciudad. Un proyecto de la arquitecta Sara de la Mata, diseña viviendas luminosas y acogedoras, pensadas para transmitir sensación de calidez desde el primer momento, amplias terrazas y balcones que te invitan a disfrutar del cielo de Madrid desde casa.   Los compradores podrán contar con nuestro servicio de Darya Custom para personalizar su vivienda.",False,newdevelopment,True,False,8500.0,True,False,False,False,[],False,False,969000.0,€,True,False,flat,,"Imperial, Madrid","Piso en Calle Mazarredo, 18",1,True,True,,Imperial,25000.0,,,
108855578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/e1/43/1357108339.webp,W-030ISS,35,4250000.0,chalet,sale,395.0,4,4,Barrio La Finca,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4058595,-3.7971913,False,https://www.idealista.com/inmueble/108855578/,"Fantástica casa en HOYO 15 en La Finca HOYO 15, exclusivos chalets pareados y adosados de 4 dormitorios con jardín privado y piscina. Ubicación privilegiada en primera línea del campo de golf de La Finca. En el corazón de uno de los entornos residenciales más prestigiosos de Madrid, se alzan estas impresionantes viviendas unifamiliares, diseñadas para quienes buscan combinar diseño, amplitud y conexión con la naturaleza. Diseño contemporáneo y espacios abiertos La planta baja alberga la zona de día, articulada en torno a un elegante patio ajardinado que aporta luz y separación natural entre estancias. El amplio salón, orientado al sur, se abre al jardín privado y ofrece vistas ininterrumpidas al campo de golf, creando un ambiente sereno y luminoso durante todo el día. La cocina, con posibilidad de integrarse completamente al salón-comedor, también se conecta con el jardín, favoreciendo un estilo de vida funcional y abierto al exterior. En esta planta se encuentra además una habitación polivalente ideal como despacho, dormitorio o sala de estar, junto con un baño completo. Zona de descanso con vistas excepcionales En la planta primera se sitúan dos dormitorios secundarios, ambos con baño en suite y orientación norte, lo que garantiza frescura y luz suave. El dormitorio principal es una verdadera suite: cuenta con un amplio vestidor, baño privado y acceso a una terraza con vistas privilegiadas sobre el jardín y el campo de golf. Un espacio pensado para el descanso en un entorno único. Sótano con luz natural y gran capacidad La planta sótano sorprende por su versatilidad: sala polivalente con acceso a un patio que aporta luz natural, zona de lavandería y tendedero, trastero y capacidad para hasta siete plazas de garaje, una característica poco común en este tipo de viviendas. Hoyo 15 lo tiene todo: Diseño, amplitud, privacidad, naturaleza y las mejores vistas del campo de golf de La Finca. Madrid, destino seguro para vivir e invertir Madrid se posiciona como una de las capitales europeas más sólidas para la inversión inmobiliaria. Su estabilidad, dinamismo económico y atractivo internacional han consolidado un mercado en crecimiento continuo. En este escenario, elegir bien la ubicación lo es todo. Y en ese mapa de oportunidades, La Finca, en Pozuelo de Alarcón, brilla con luz propia. Más que una urbanización, La Finca es un estilo de vida. Rodeada de naturaleza, seguridad y diseño contemporáneo, ofrece una propuesta residencial única para quienes buscan combinar calidad de vida con rentabilidad. Entorno privilegiado con servicios de primer nivel La cercanía a prestigiosos colegios internacionales como el British Council School, American School o Kensington School, junto a hospitales de referencia como Quirón, Puerta de Hierro o La Zarzuela, convierte a La Finca en una opción ideal para familias que valoran la excelencia. Movilidad y desconexión, sin renuncias La ubicación garantiza una conectividad rápida y cómoda con el centro de Madrid, gracias a accesos directos a la M-40, M-50, A-5 y A-6, además de transporte público eficiente. Todo ello sin sacrificar la paz y privacidad de un entorno residencial de alto nivel. Vivir rodeado de naturaleza y diseño Con vistas al nuevo campo de golf y más de 40.000 m² de jardines comunitarios sin tráfico rodado, La Finca ofrece un entorno donde arquitectura, vegetación, luz y agua conviven en perfecta armonía. Cada espacio ha sido diseñado para potenciar el bienestar y el disfrute al aire libre. Un valor que va más allá del metro cuadrado A escasos 200 metros se encuentra La Finca Grand Café, un nuevo centro gastronómico y comercial concebido como punto de encuentro de la restauración de alta gama en España. Un añadido que no solo enriquece la experiencia diaria, sino que revaloriza de forma natural cada inversión inmobiliaria en la zona.",False,good,False,,10759.0,True,False,False,False,[],False,False,4250000.0,€,True,True,chalet,terracedHouse,"La Finca, Pozuelo de Alarcón",Chalet adosado,,,,,La Finca,,,,
106012457,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/c2/3f/1272678442.webp,1-3,21,341979.0,flat,sale,112.0,3,2,"Andrés Almaguer, 6",Madrid,El Escorial,Centro,es,40.5859231,-4.1284813,True,https://www.idealista.com/obra-nueva/106012457/,"¡Descubre esta nueva promoción de obra nueva en el centro de El Escorial!  Este moderno edificio cuenta con 8 exclusivos pisos diseñados con altísimas calidades, pensados para ofrecer el máximo confort y elegancia. Cada vivienda dispone de plaza de garaje y trastero, brindando comodidad y espacio adicional. El edificio está totalmente adaptado para personas con movilidad reducida y cuenta con ascensor, asegurando accesibilidad en todas sus plantas. Situado en una ubicación privilegiada, en pleno corazón de El Escorial, disfrutarás de todos los servicios y comodidades a tu alcance. ¡No dejes pasar esta oportunidad única de estrenar tu hogar en una de las mejores zonas de la ciudad!  IVA no incluido en el precio.",False,newdevelopment,True,False,3053.0,True,False,False,False,[],False,False,341979.0,€,True,True,flat,,"Centro, El Escorial","Piso en Andrés Almaguer, 6",1,True,True,,,,,,
108783522,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/1c/15/1355001401.webp,W-02YRVQ,45,895000.0,flat,sale,165.0,4,2,Barrio Aravaca,Madrid,Madrid,Moncloa,es,40.4488621,-3.7842218,False,https://www.idealista.com/inmueble/108783522/,"Piso amplio y actualizado en Aravaca Ubicada en una de las zonas más cotizadas de Aravaca Estación, Engel & Völkers presenta esta magnífica vivienda de 165 m² construidos, situada en una bonita urbanización cerrada dcon servicio de conserjería y seguridad 24 horas. La propiedad destaca por su excelente distribución, estancias amplias y luminosas. Dispone de cuatro generosos dormitorios y dos baños completos, ofreciendo un espacio ideal tanto para familias como para quienes buscan amplitud y confort. La cocina ha sido completamente reformada con materiales de alta calidad y equipada con electrodomésticos de gama alta. Incluye una cómoda zona de comedor de diario y acceso a una funcional terraza-lavadero. Los residentes disfrutan de completas zonas comunes: piscina, jardines cuidados al detalle, área infantil y pista de tenis, todo pensado para el disfrute y bienestar. Una oportunidad única para vivir en un entorno tranquilo, seguro y con todos los servicios a su alcance. Ubicada geográficamente entre los dos grandes pulmones de la capital, el monte de El Pardo y la Casa de Campo, Aravaca es un enclave privilegiado, rodeado de Naturaleza. A la vez que está muy bien comunicada con el centro de Madrid, mediante la autopista A-6 (Madrid-La Coruña) y la autovía M-500 (Carretera de Castilla que enlaza la Ciudad Universitaria con la A-6, atravesando la Casa de Campo y el Club de Campo) Desde su incorporación a la capital en los años cincuenta, el distito de Arvaca se convirtió en una zona residencial de clase media-alta con un urbanismo horizontal caracterizado por urbanizaciones cerradas de chalets. A partir de finales de los años ochenta, diversas actuaciones urbanísticas aumentaron considerablemente su población. El barrio se extendió hacia el sur y el oeste hasta unirse físicamente con el casco de Pozuelo de Alarcón. En el ensanche se siguió el patrón urbanístico del resto del barrio pero con calles y avenidas más anchas. En los primeros años del siglo XXI Aravaca se ha convertido en una de las zonas de mayor renta per cápita y nivel social de todo el municipio de Madrid, atrayendo en materia de vivienda a compradores de gran poder adquisitvo.  Dispone de dos estaciones de ferrocarril de Cercanías de las líneas C-7 y C-10 (Aravaca y El Barrial-Centro Comercial Pozuelo). Además, de la estación del Metro Ligero 2 del Metro de Madrid. Dada su ubicación, cuenta con varias líneas de autobuses interurbanos y también de la Empresa Municipal del Transporte. Las lineas interubanas (656, 656A, 657, 657A y 658) cruzan Aravaca en dirección a Pozuelo; y la EMT tiene cuatro líneas que cubren el barrio: la 160 (Moncloa-Aravaca), la 161 (Moncloa-Estación de Aravaca, por Valdemarín), la 162 (Moncloa-El Barrial, por La Florida) y también la línea universitaria I (Ciudad Universitaria-Campus de Somosaguas). En cuanto a equipamiento social, cuenta con reconocidas instituciones educativas privadas (Colegio Bernadette, Colegio Estudio, The English Montessori School, Colegio Los Robles, o Colegio Santa Maria de los Rosales), y públicas (Instituto Educación Secundaria Gerardo Diego, Colegio Público Aravaca, Colegio Público Rosa Luxemburgo) Igualmente en el sector de la sanidad, prestigiosas coorporaciones han elegido este distrito para sus hospitales (Hospital la Zarzuela de Sanitas y Hospital NISA Pardo de Aravaca).",False,good,False,,5424.0,True,False,False,False,[],False,False,895000.0,€,True,True,flat,,"Aravaca, Madrid",Piso,1,True,True,,Aravaca,,,,
108448631,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/e8/2d/1345204396.webp,"6, Bajo B",20,799700.0,flat,sale,132.0,2,2,"Miguel Ángel Cantero Oliva, 3",Madrid,Boadilla del Monte,Viñas Viejas,es,40.41527,-3.89518,True,https://www.idealista.com/obra-nueva/108448631/,"Espectacular piso en planta baja de esquina. Con 132 m² construidos, este inmueble ofrece un espacio ideal para disfrutar de la comodidad y el confort que mereces. Cuenta con 2 magníficos dormitorios, perfectos para descansar y recargar energías. La amplia terraza de 18 m², orientada al este, te permitirá disfrutar de agradables mañanas al sol y de momentos inolvidables al aire libre. Además tiene un magifico jardin privado de 78 m2.  La vivienda destaca por su eficiencia energética, con una clase A tanto en consumo como en emisiones de CO2. Esto no solo es bueno para el medio ambiente, sino que también te ayudará a reducir tus gastos mensuales. Además, es apta para personas con movilidad reducida, lo que la convierte en una opción accesible para todos. Imagina relajarte en los amplios jardines de la promoción o darte un chapuzón en la piscina durante los calurosos días de verano. Con armarios empotrados, trastero y plaza de garaje incluida en el precio, este piso combina funcionalidad y estilo. ¡No dejes pasar la oportunidad de vivir en un lugar que lo tiene todo! Ven a visitarlo y enamórate de tu nuevo hogar. Esta vivienda se entregará a finales del 2026.",False,newdevelopment,True,False,6058.0,True,False,False,False,[],False,False,799700.0,€,True,True,flat,,"Viñas Viejas, Boadilla del Monte","Piso en Miguel Ángel Cantero Oliva, 3",bj,True,True,,,,,,
108853826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/fa/12/1357055630.webp,,29,2000000.0,chalet,sale,440.0,5,6,"Calle Danubio, 304",Madrid,Ciudalcampo,,es,40.6208237,-3.6083494,True,https://www.idealista.com/obra-nueva/108853826/,"Abeto Coches y casas - En Exclusiva - Estupenda oportunidad, magnífica vivienda de obra nueva en construcción con terreno de 2.940m2. Fecha prevista de finalización de la obra en primavera 2026. Precio final llave en mano. De orientación Sur con mucha privacidad y tranquilidad, rodeada de naturaleza y con bonitas vistas. La vivienda está diseñada para poder disfrutar las vistas y privacidad desde todas las estancias. La planta baja se abre al jardín para una conexión total entre interior y exterior. Obra nueva, vivienda con unos 440m2 y piscina privada de orientación sur, la vivienda dispone de una cómoda distribución. Con domótica y climatización por suelo radiante y refrescante por aerotermia.  La planta principal está diseñada en torno a la piscina y el jardín con orientación sur. En esta planta un amplio hall de entrada a doble altura, con aseo de cortesía y armario vestidor en la entrada, desde el hall accedemos al amplio salón comedor con chimenea y salida directa al jardín y piscina, cocina con gran isla central zona office de gran tamaño que se abren al porche del jardín y piscina cuarto de lavandería con entrada independiente, habitación de invitados con su baño en suite, y garaje privado para dos coches. En planta alta tenemos el gran dormitorio principal con amplio vestidor y baño en suite, el dormitorio principal con acceso a una gran terraza desde donde disfrutar las bonitas vistas, en esta planta tenemos tres dormitorios más todos ellos con su baño en suite y vestidor. Llámanos para más información y detalles. Abeto Coches y casas - Ven a vernos a nuestra oficina en el Centro Comercial Santo Domingo.",True,newdevelopment,True,False,4545.0,True,False,False,False,[],False,False,2000000.0,€,True,True,chalet,independantHouse,Ciudalcampo,"Casa independiente en Calle Danubio, 304",,,,,,,,,
104622570,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/13/74/1226366068.webp,P3 1º B - 3D,12,649000.0,flat,sale,127.0,3,2,"Norte, 24",Madrid,Pozuelo de Alarcón,Zona Pueblo,es,40.4366729,-3.8145929,True,https://www.idealista.com/obra-nueva/104622570/,"ÚLTIMA VIVIENDA A LA VENTA Platea Pozuelo es un proyecto de arquitectura de líneas modernas diseñado por Touza Arquitectos con una solución constructiva y estética que romperá con el entorno, revalorizándose por su innovación arquitectónica y acabados de primera clase. Este exclusivo conjunto residencial consta de 27 elegantes y amplias viviendas abiertas al exterior, que permiten elegir entre varias tipologías: - Viviendas de 2 y 3 dormitorios provistas de terrazas - Bajos de 2 y 3 dormitorios con amplias terrazas privadas interiores - Luminosos áticos dúplex de 4 dormitorios y 2 terrazas, con inigualables vistas. Todas las viviendas se entregan con plaza de aparcamiento y trastero. Platea Pozuelo dispone de unas completas zonas comunes. En la planta baja, cuenta con conserjería, además de un local comunitario o área de juegos bajo un soportal. En la planta ático, la promoción estará dotada de un gimnasio y una piscina exterior con área de solárium; desde ella se disfrutará de maravillosas vistas, tanto de Madrid como de la Sierra de Guadarrama. Se han seleccionado cuidadosamente los acabados de este singular proyecto. Entre sus calidades destacan gres porcelánico de primera calidad, base idónea para el suelo radiante y refrescante por aerotermia -con aire acondicionado (frío y calor) de apoyo si fuera necesario persianas motorizadas, dormitorio principal tipo suite con baño incorporado y armarios empotrados en todos los dormitorios. Las cocinas están equipadas con muebles de gran capacidad, encimera tipo Corian y completa dotación de electrodomésticos Siemens. Platea Pozuelo se ubica en pleno centro de Pozuelo de Alarcón, uno de los municipios más selectos y valorados de la Comunidad de Madrid para vivir. En la confluencia de dos calles tranquilas y poco transitadas (Norte y Dr. Cornago), con ausencia de ruido de tráfico, los propietarios tendrán la ventaja de disponer de una gran oferta de comercio y servicios. Pozuelo de Alarcón es conocido por su alta calidad residencial, debido a su planeamiento urbanístico de baja densidad en el que predominan las zonas verdes y amplias avenidas. Ofrece un entorno apacible y seguro, y cercano a los múltiples centros comerciales, instalaciones deportivas y zonas de ocio en el noroeste metropolitano. También destaca por su vasta oferta educativa, tanto pública como privada, con numerosos colegios, escuelas de negocios y universidades en las proximidades.",False,newdevelopment,True,False,5110.0,True,False,False,False,[],False,False,649000.0,€,True,True,flat,,"Zona Pueblo, Pozuelo de Alarcón","Piso en Norte, 24",1,True,True,,Zona Pueblo,,689000.0,40000.0,6.0
108707735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/5b/10/1352756679.webp,7326,47,376000.0,flat,sale,101.0,4,2,Sur,Madrid,Móstoles,Sur,es,40.3186403,-3.8525185,False,https://www.idealista.com/inmueble/108707735/,"   ð¡ OH! KEY SERVICIOS INMOBILIARIOS VENDE Exclusiva vivienda en Móstoles, en la codiciada zona Sur - PAU 4, una ubicación estratégica que combina comodidad y tranquilidad. Este espacioso piso en venta ofrece todo lo que ha estado buscando para usted y su familia. Situado en la planta cuarta de un edificio construido en 1976, esta propiedad destaca por su luminosidad y amplitud, con 101 metros construidos y 90 metros útiles, proporcionando el espacio perfecto para vivir cómodamente.  La vivienda se encuentra totalmente reformada. Al entrar al piso, será recibido por un ambiente acogedor y bien distribuido. La vivienda dispone de cuatro habitaciones, cada una diseñada para proporcionar confort y privacidad. Espacios versátiles que se adaptan a sus necesidades, ya sea para dormitorios, oficina en casa o áreas de recreación.    El edificio cuenta con ascensor, lo que asegura un acceso cómodo y sencillo a todas las plantas. Además, esta propiedad se completa con un trastero, una característica que proporciona un valioso espacio de almacenamiento adicional, manteniendo su hogar ordenado y organizado. La proximidad a servicios y transporte público convierte a esta ubicación en un punto estratégico para el día a día.  La zona Sur de Móstoles es conocida por su ambiente tranquilo y familiar, con parques y zonas verdes que invitan al ocio al aire libre. Esta comunidad ofrece una variedad de servicios, desde supermercados y tiendas hasta colegios, todo lo cual está diseñado para hacer su vida más sencilla.  Las opciones educativas cercanas aseguran un recorrido académico de calidad para los más pequeños.  La cocina está preparada para satisfacer las necesidades de cualquier amante de la gastronomía, con un diseño funcional que garantiza un espacio de trabajo suficiente para preparar sus recetas favoritas. La luz natural invade todos los rincones de la vivienda, creando una atmósfera cálida y acogedora.  Desde el primer momento que pise esta propiedad, sentirá que ha encontrado su hogar ideal. Esta es una oportunidad única para adquirir un piso que equilibra perfectamente espacio, comodidad y ubicación. No deje pasar esta oportunidad de visitar esta joya inmobiliaria en Móstoles.    ðContáctanos para concertar una visita y déjate enamorar. Tu nuevo hogar te espera.  REF: 7326   .",False,good,False,,3723.0,False,False,True,False,[],False,False,376000.0,€,,,flat,,"Sur, Móstoles",Piso,4,True,True,,,,,,
