propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108119167,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/9c/15/1334411763.webp,19,2,249000.0,flat,sale,70.0,True,2,1,"calle Gonzalez Soto, 21",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4004395,-3.6630289,True,https://www.idealista.com/obra-nueva/108119167/,"Descubre Vallecas III: Modernidad, Luz y Exclusividad en Puente de Vallecas. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Vallecas III, un proyecto único en el corazón del barrio de Numancia, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Vallecas III está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al sur, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •7 viviendas de 2 dormitorios, diseñadas con distribución eficiente, ideales para parejas o familias. •2 espectaculares áticos de 2 y 3 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. •14 plazas de garaje, garantizando comodidad y seguridad para los residentes. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Numancia y Puente de Vallecas Situado en una zona de gran dinamismo y transformación, Vallecas III se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid y a la M-30. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Numancia es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Ventajas de Vivir en Vallecas III •Orientación sur y espacios luminosos, maximizando el confort y la eficiencia energética. •Viviendas exclusivas en un edificio boutique que garantiza privacidad y tranquilidad. •Zona en constante crecimiento, ideal para quienes buscan un entorno con proyección y un valor añadido a su inversión. •Excelente conectividad con transporte público (metro y autobuses) y vías principales, para moverse fácilmente por la ciudad. En Vallecas III no solo encontrarás un hogar, sino una forma de vida que combina calidad, comodidad y un entorno en plena evolución. ¡Ven y descubre el lugar donde empieza tu nueva vida! Para más información, no dudes en contactarnos.  En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,True,3557.0,True,False,False,False,[],False,False,249000.0,€,flat,"Numancia, Madrid","Piso en calle Gonzalez Soto, 21",2ºB,False,267000.0,18000.0,7.0,True,True,,
106070774,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/90/6c/1285328499.webp,34,,334900.0,chalet,sale,216.0,,3,2,"Batres, 20",Madrid,Cubas de la Sagra,,es,,40.1922712,-3.8404876,True,https://www.idealista.com/obra-nueva/106070774/,"HOGARES - AGENCIA INMOBILIARIA DE GRIÑON, pone a su disposición un nuevo proyecto residencial de viviendas pareadas. 16 chalets distribuidos en planta con semisótano construido en parcela de 300 m2. Ubicadas en Cubas de la Sagra, cercano a todos los servicios básicos. Un diseño único, creado a petición de números clientes, pensando en la comodidad de los suyos y sacar el máximo partido a todos sus espacios. *abierto a personalización y ampliaciones en la vivienda. Vivienda eficiente; equipada con placas solares y aerotermia mediante suelo radiante/refrescante. Compuesta por 3 dormitorios y 2 baños, se distribuye en; - hall de entrada, cocina, salón-comedor, patio de luz interior, 2 baños completos y 3 dormitorios. -aparcamiento exterior para varios vehículos con adaptador carga eléctrica. Entrega en un plazo máximo de 12 meses. Inicio de obra inmediata.",True,newdevelopment,True,,1550.0,True,False,False,False,[],False,False,334900.0,€,chalet,Cubas de la Sagra,"Chalet pareado en Batres, 20",,False,,,,True,True,semidetachedHouse,
108257198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/50/44/1338668312.webp,40,2,299500.0,flat,sale,100.0,True,3,2,calle de Peña Cervera,Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.369944,-3.6186211,False,https://www.idealista.com/inmueble/108257198/,"Piso de 90 metros con ascensor!  Salón independiente con mirador, 3 dormitorios amplios con armarios empotrados, 2 baños completos 1 en dormitorio principal.  Memoria de calidades: Puertas blindada, puertas de sapelly, suelos parquet, ventanas de climalit, caldera de gas natural, recién pintado.. .  Posibilidad de 1 o 2 plazas de garaje. Rodeado de parques, a 1 minuto del bus, colegios, supermercados.",False,good,False,True,2995.0,True,False,True,False,[],False,False,299500.0,€,flat,"Casco Histórico de Vallecas, Madrid",Piso en calle de Peña Cervera,,,,,,True,False,,16000.0
108923008,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/66/85/1359049851.webp,23,3,360000.0,flat,sale,64.0,True,3,1,Barrio Acacias,Madrid,Madrid,Arganzuela,es,Acacias,40.39987,-3.7009676,False,https://www.idealista.com/inmueble/108923008/,"Descubre este maravilloso inmueble de tres dormitorios en una de las zonas más dinámicas y bien comunicadas del distrito de Arganzuela. A un paso de Madrid Río y del eje cultural de Matadero, ofrece la mezcla perfecta de tranquilidad, ocio y servicios. La vivienda cuenta con un amplio salón‑comedor; una cocina independiente, totalmente equipada para el quehacer culinario del hogar, y un cuarto de baño completo. Dispone de tres dormitorios muy luminosos; uno de ellos con un amplio armario empotrado y dos con aire acondicionado. La propiedad se encuentra excelentemente comunicada, con acceso cercano a las líneas 3 y 5 de Metro, estaciones de Cercanías y numerosas líneas de autobuses urbanos. La zona ofrece amplias posibilidades para disfrutar de la naturaleza y el deporte al aire libre, con Madrid Río y el Parque de la Arganzuela a pocos minutos a pie. Además de su ubicación privilegiada cerca de todo tipo de servicios: supermercados, colegios, centros de salud, farmacias y gimnasios, todo ello a menos de cinco minutos andando. Vive rodeado de historia y modernidad, con todos los servicios que necesitas al alcance de la mano. Este inmueble es ideal tanto para familias que buscan su hogar definitivo como para inversores que deseen una alta rentabilidad en una zona de gran demanda. Contacte con nosotros ahora para fijar un día y una hora para que usted pueda visitar esta vivienda que sin duda alguna puede ser lo que usted necesita.",False,good,False,False,5625.0,False,False,False,False,[],False,False,360000.0,€,flat,"Acacias, Madrid",Piso,005546-920,,,,,,,,
107800843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/5e/b6/1324152883.webp,72,1,289000.0,flat,sale,98.0,True,3,2,La Serna,Madrid,Fuenlabrada,La Serna,es,,40.2967199,-3.8093445,False,https://www.idealista.com/inmueble/107800843/,"Preciosa vivienda situada en la zona de Parque de la Paz de 95 m². Consta de 3 amplios dormitorios, 2 baños y parking privado, cuenta con amplio salón de 28 m2 con cocina abierta con dos ambientes. Vivienda totalmente reformada a estrenar, paredes lisas, aire acondicionada ( bomba calor ) en salón, carpintería exterior Komerling oscilobatientes, puertas lacadas en blanco, tarima flotante roble …. Impecable. La cocina dispone de un práctico tendedero, y todas las estancias son exteriores, lo que garantiza una excelente luminosidad durante todo el día. Además, la calefacción de gas natural y las ventanas de climalit aseguran una eficiencia energética óptima. Los armarios empotrados en los dormitorios proporcionan un almacenamiento extra que siempre viene bien. Comunidad incluye mantenimiento de zonas comunes y agua. La ubicación es inmejorable: junto a la parada de autobús, el Parque de la Paz, centros educativos y una zona comercial que cubre todas tus necesidades diarias. Construido en 1980, este piso se encuentra en una primera planta y está listo y reformado para entrar a vivir. ¡No dejes pasar esta oportunidad y ven a verlo! Pregunta a nuestros asesores sobre las condiciones de tú hipoteca.",False,good,False,True,2949.0,True,False,True,False,[],False,False,289000.0,€,flat,"La Serna, Fuenlabrada",Piso,,,,,,True,True,,
108923086,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/59/c8/1359051545.webp,10,1,250000.0,flat,sale,72.0,True,2,1,calle Divino Figueroa,Madrid,Alcalá de Henares,Juan de Austria,es,,40.4834151,-3.3584491,False,https://www.idealista.com/inmueble/108923086/,"NEO Patrimonial ofrece bonito piso céntrico en Alcalá de Henares. 1ª planta exterior con ascensor. El inmueble consta de 72m² de superficie construida según catastro, de los cuales 59 m² pertenecen a la vivienda y 13 m² pertenecen a los elementos comunes.  Dispone de salón-comedor muy luminoso, Cocina independiente totalmente amueblada, 2 dormitorios y 1 cuarto de baño. Extras: Carpintería exterior tipo climalit, carpintería interior de Roble y suelos de tarima excepto en zona de cocina y baños que son de gres y armarios empotrados, balcón y puerta blindada. Agua caliente y calefaccion individual de Gas Natural. Aire acondicionado y bomba de calor por conductos. La vivienda dispone de acceso PMR y ascensor. Todos los servicios de primera necesidad al alcance: Colegios, Universidad, Centros de Salud, Supermercados, zonas infantiles, etc. Autobús de líneas regulares en las inmediaciones y estación de tren. *Impuestos ITP o IVA y gastos, notaría, registro, gestoría etc. no incluidos. NEO Patrimonial le ofrece la posibilidad de hacer cualquier tipo de reforma de esta vivienda al mejor precio.",False,good,False,True,3472.0,False,False,False,False,[],False,False,250000.0,€,flat,"Juan de Austria, Alcalá de Henares",Piso en calle Divino Figueroa,NP2108251646,,,,,,,,
108813714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/94/be/1309859550.webp,23,3,290218.0,flat,sale,116.0,True,2,2,"Provisional Berrocales Ochenta y Uno, 41",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3694488,-3.5767312,True,https://www.idealista.com/obra-nueva/108813714/,"ESTA VIVIENDA INCLUYE 2 PLAZAS DE GARAJE Único Homes presenta IRIS, un nuevo proyecto de 113 viviendas de protección pública (VPPL) en régimen de cooperativa.  Las viviendas, de 2 y 3 dormitorios, cuentan con amplias zonas comunes diseñadas para tu bienestar, incluyendo piscina de adultos y niños, zona de juegos infantil, áreas verdes y una sala comunitaria para disfrutar en compañía. Además, la zona de Los Berrocales ofrece excelentes conexiones con el centro de Madrid, con acceso rápido a la M-45, la A-3 y la M-50, así como diversas opciones de transporte público que garantizan comodidad en tus desplazamientos. Ubicada en una de las zonas de mayor desarrollo de Madrid, IRIS combina diseño, confort y sostenibilidad en un entorno privilegiado No dejes pasar esta oportunidad. Contacta con nosotros y descubre tu futuro hogar. Punto de Venta: Avda. de las Suertes nº 32, 28051 Madrid (CITA PREVIA).",False,newdevelopment,True,True,2502.0,True,False,False,False,[],False,False,290218.0,€,flat,"Los Berrocales, Madrid","Piso en Provisional Berrocales Ochenta y Uno, 41",1.3.1,False,,,,True,True,,
108926739,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/16/b6/1359171104.webp,55,2,419000.0,flat,sale,100.0,True,4,2,calle del Cine,Madrid,Madrid,Latina,es,Campamento,40.3943373,-3.7731224,False,https://www.idealista.com/inmueble/108926739/,"** Agencia Inmobiliaria de Madrid, GRUPO BARRIO INMOBILIARIA presenta esta excepcional vivienda EN VENTA - EN EXCLUSIVA. Este encantador piso se encuentra en la segunda planta de un edificio con ascensor, lo que garantiza comodidad y accesibilidad.  La vivienda cuenta con un amplio salón-comedor muy luminoso, y con vistas a áreas verdes y una terraza amplia, una cocina muy cómoda con acceso a la segunda terraza, así como cuatro dormitorios generosos con armarios empotrados y 1 baño y 1 aseo. Esta vivienda, totalmente exterior y espaciosa, se encuentra en una zona privilegiada y tranquila, rodeada de jardines y áreas verdes, ofreciendo un entorno idóneo para el descanso y la recreación. Destacando su excelente ubicación, la propiedad está rodeada de una amplia gama de servicios, tales como comercios, supermercados, colegios, bares, etc. Rodeado de un excelente entorno tranquilo con multitud de servicios: comercios, colegios, Hospital Quirón, mercado, centro de salud, Carrefour Ciudad de la Imagen y muy bien comunicada. A 2 minutos andando de la estación de metro Colonia Jardín (Línea 10), metro Ligero-2 y Metro Ligero-3, además de numerosos autobuses: 65, 510A, 561A, 561B, 5 74, 591, H y el nocturno N905, y con salida directa a la A-5 o paseo de Extremadura, y a 10 minutos de la Casa de Campo. ¡No pierdas la oportunidad de aprovechar esta gran oferta! Consulta nuestras atractivas opciones de financiación, que podrían cubrir hasta el 100 % de la inversión. Déjanos ayudarte a hacer realidad el sueño de adquirir la vivienda ideal.",False,good,False,True,4190.0,False,False,False,False,[],False,False,419000.0,€,flat,"Campamento, Madrid",Piso en calle del Cine,,,,,,,,,
108322415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/80/da/1184328901.webp,19,4,512000.0,flat,sale,159.0,True,3,2,"calle Provisional Berrocales Ochenta y Dos, 1",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3708499,-3.5841591,True,https://www.idealista.com/obra-nueva/108322415/,"Incluye dos plazas de garaje. Descubre Sinán, promoción de viviendas de 1 a 4 dormitorios con amplias terrazas, completo equipamiento y cuidadas zonas comunes en la mejor ubicación de Los Berrocales. La promoción contará con piscina, gimnasio, gastroteca, coworking, huertos urbanos en la azotea, solárium con zona chill out, además de una zona especifica destinada a calistenia. Sinán será un proyecto icónico en Berrocales ya que se encuentra en una de las pocas parcelas singulares que permiten edificar edificios en altura. El nuevo proyecto será un icono en el sector. Por el este la promoción linda con la continuación de la Avenida de la Gran Vía del Sureste (la “Castellana del Sureste”) que conecta directamente con el Ensanche de Vallecas y que enlazará con el resto de nuevos sectores a desarrollar en los próximos años.  Por el lado oeste Sinan se ubica junto al nuevo Parque lineal que sigue el arroyo de la Marañosa, un parque ajardinado y peatonal con mucha vegetación y libre de coches donde tú y tu familia podréis correr, montar en bici, etc.",False,newdevelopment,True,True,3220.0,True,False,False,False,[],False,False,512000.0,€,flat,"Los Berrocales, Madrid","Piso en calle Provisional Berrocales Ochenta y Dos, 1",a0P9L000000Xkwn,False,,,,True,True,,
108119173,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/34/c0/1334411762.webp,19,3,296000.0,penthouse,sale,67.0,True,2,2,"calle Gonzalez Soto, 21",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4004395,-3.6630289,True,https://www.idealista.com/obra-nueva/108119173/,"Descubre Vallecas III: Modernidad, Luz y Exclusividad en Puente de Vallecas. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Vallecas III, un proyecto único en el corazón del barrio de Numancia, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Vallecas III está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al sur, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •7 viviendas de 2 dormitorios, diseñadas con distribución eficiente, ideales para parejas o familias. •2 espectaculares áticos de 2 y 3 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. •14 plazas de garaje, garantizando comodidad y seguridad para los residentes. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Numancia y Puente de Vallecas Situado en una zona de gran dinamismo y transformación, Vallecas III se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid y a la M-30. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Numancia es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Ventajas de Vivir en Vallecas III •Orientación sur y espacios luminosos, maximizando el confort y la eficiencia energética. •Viviendas exclusivas en un edificio boutique que garantiza privacidad y tranquilidad. •Zona en constante crecimiento, ideal para quienes buscan un entorno con proyección y un valor añadido a su inversión. •Excelente conectividad con transporte público (metro y autobuses) y vías principales, para moverse fácilmente por la ciudad. En Vallecas III no solo encontrarás un hogar, sino una forma de vida que combina calidad, comodidad y un entorno en plena evolución. ¡Ven y descubre el lugar donde empieza tu nueva vida! Para más información, no dudes en contactarnos.  En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,True,4418.0,True,False,False,False,[],False,False,296000.0,€,flat,"Numancia, Madrid","Ático en calle Gonzalez Soto, 21",Àtico B,False,318000.0,22000.0,7.0,True,True,penthouse,
107915604,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/35/af/1329507607.webp,59,,1600000.0,chalet,sale,287.0,,4,5,Barrio Aravaca,Madrid,Madrid,Moncloa,es,Aravaca,40.4557542,-3.7821147,False,https://www.idealista.com/inmueble/107915604/,"Estupendo chalet en una de las zonas más cotizadas de Aravaca. No cobramos honorarios al comprador. Esta luminosa y versátil vivienda destaca por sus amplios espacios y múltiples posibilidades de uso, adaptándose fácilmente a las necesidades de sus futuros propietarios. Distribuida en 3 plantas, la casa cuenta con 4 dormitorios, 5 baños, y un espectacular salón principal con techos de hasta 3,70 metros de altura. Además, dispone de un segundo salón multifuncional, ideal como sala de estar, despacho o zona de ocio, y una preciosa terraza acristalada actualmente utilizada como comedor de día. Un amplio recibidor da la bienvenida con calidez. La cocina independiente cuenta con zona de servicio. Preciosa terraza cerrada, actualmente utilizada como comedor de día, y encantador porche. El jardín, muy soleado y cuidadosamente mantenido, ofrece un entorno agradable y tranquilo. La propiedad se completa con una amplia plaza de garaje techada. Distribución por plantas: Planta Baja:  Amplio hall de entrada que da paso a un segundo recibidor desde el que se accede tanto a la cocina con zona de servicio y baño propio, como al elegante salón con chimenea, grandes ventanales y zonas con techos de doble altura. Desde aquí se accede a la terraza acristalada con salida directa al jardín. También dispone de un aseo de cortesía.   Planta Primera:  Tres dormitorios, uno de ellos con baño en suite y amplios armarios. Las otras dos habitaciones comparten un baño completo independiente. Semisótano: Gran sala polivalente actualmente habilitada como comedor principal y biblioteca-salón. Incluye un baño completo, una kitchenette y zona de almacenamiento. Desde esta planta se accede a un porche con salida al jardín. Plaza de garaje techada. Ubicación inmejorable, en una de las áreas más demandadas de Aravaca, con excelentes comunicaciones y muy próxima a prestigiosos colegios, zonas verdes y una variada oferta de comercios y servicios.",False,good,False,,5575.0,True,False,True,False,[],False,False,1600000.0,€,chalet,"Aravaca, Madrid",Chalet adosado,,,,,,True,True,terracedHouse,
108798383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/da/60/1286845443.webp,43,,384900.0,chalet,sale,182.0,,4,3,"Batres, 20",Madrid,Cubas de la Sagra,,es,,40.1922712,-3.8404876,True,https://www.idealista.com/obra-nueva/108798383/,"HOGARES - AGENCIA INMOBILIARIA DE GRIÑON, pone a su disposición un nuevo proyecto residencial de viviendas pareadas. 16 chalets distribuidos en dos plantas construido en parcela de 300 m2. Ubicadas en Cubas de la Sagra, cercano a todos los servicios básicos. Un diseño único, creado a petición de números clientes, pensando en la comodidad de los suyos y sacar el máximo partido a todos sus espacios. *Abierto a personalización y ampliaciones en la vivienda. Vivienda eficiente; equipada con placas solares y aerotermia mediante suelo radiante/refrescante. Compuesta por 4 dormitorios y 3 baños, se distribuye en; - Hall de entrada, cocina, salón-comedor, 1 baño completo, 1 dormitorio en planta, porche trasero con salida desde el salón y cocina. -Planta superior con 2 dormitorios dobles, uno de ellos con terraza, cuarto de baño completo, 1 dormitorio principal con baño en siute.  -Aparcamiento exterior para varios vehículos con adaptador carga eléctrica, sistema de recogida y reciclaje de aguas pluviales. *Piscina opcional* Entrega en un plazo máximo de 12 meses. INICIO DE OBRA INMEDIATO. *Aprovecha nuestros servicios FINANCIEROS exclusivos y realiza un estudio personalizado. Gracias a nuestras condiciones, conseguimos la mejor financiación para su vivienda. Visite nuestra oficina en c/ Juan Carlos I nº2, Griñón (Madrid) para más información. Realizamos todas las gestiones a su medida, para la COMPRA-VENTA-ALQUILER de su actual o futuro Hogar.",True,newdevelopment,True,,2115.0,True,False,False,False,[],False,False,384900.0,€,chalet,Cubas de la Sagra,"Chalet pareado en Batres, 20",,False,,,,True,True,semidetachedHouse,
108119067,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/a5/00/1334411799.webp,19,bj,246000.0,flat,sale,69.0,True,2,1,"calle Gonzalez Soto, 21",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4004395,-3.6630289,True,https://www.idealista.com/obra-nueva/108119067/,"Descubre Vallecas III: Modernidad, Luz y Exclusividad en Puente de Vallecas. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Vallecas III, un proyecto único en el corazón del barrio de Numancia, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Vallecas III está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al sur, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •7 viviendas de 2 dormitorios, diseñadas con distribución eficiente, ideales para parejas o familias. •2 espectaculares áticos de 2 y 3 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. •14 plazas de garaje, garantizando comodidad y seguridad para los residentes. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Numancia y Puente de Vallecas Situado en una zona de gran dinamismo y transformación, Vallecas III se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid y a la M-30. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Numancia es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Ventajas de Vivir en Vallecas III •Orientación sur y espacios luminosos, maximizando el confort y la eficiencia energética. •Viviendas exclusivas en un edificio boutique que garantiza privacidad y tranquilidad. •Zona en constante crecimiento, ideal para quienes buscan un entorno con proyección y un valor añadido a su inversión. •Excelente conectividad con transporte público (metro y autobuses) y vías principales, para moverse fácilmente por la ciudad. En Vallecas III no solo encontrarás un hogar, sino una forma de vida que combina calidad, comodidad y un entorno en plena evolución. ¡Ven y descubre el lugar donde empieza tu nueva vida! Para más información, no dudes en contactarnos.  En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,True,3565.0,True,False,False,False,[],False,False,246000.0,€,flat,"Numancia, Madrid","Piso en calle Gonzalez Soto, 21",Bajo A,False,259000.0,13000.0,5.0,True,True,,
108730533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/bd/ed/1309859544.webp,23,2,275141.0,flat,sale,96.0,True,2,2,"Provisional Berrocales Ochenta y Uno, 41",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3694488,-3.5767312,True,https://www.idealista.com/obra-nueva/108730533/,"ESTA VIVIENDA INCLUYE 2 PLAZAS DE GARAJE Único Homes presenta IRIS, un nuevo proyecto de 113 viviendas de protección pública (VPPL) en régimen de cooperativa.  Las viviendas, de 2 y 3 dormitorios, cuentan con amplias zonas comunes diseñadas para tu bienestar, incluyendo piscina de adultos y niños, zona de juegos infantil, áreas verdes y una sala comunitaria para disfrutar en compañía. Además, la zona de Los Berrocales ofrece excelentes conexiones con el centro de Madrid, con acceso rápido a la M-45, la A-3 y la M-50, así como diversas opciones de transporte público que garantizan comodidad en tus desplazamientos. Ubicada en una de las zonas de mayor desarrollo de Madrid, IRIS combina diseño, confort y sostenibilidad en un entorno privilegiado No dejes pasar esta oportunidad. Contacta con nosotros y descubre tu futuro hogar. Punto de Venta: Avda. de las Suertes nº 32, 28051 Madrid (CITA PREVIA).",False,newdevelopment,True,True,2866.0,True,False,False,False,[],False,False,275141.0,€,flat,"Los Berrocales, Madrid","Piso en Provisional Berrocales Ochenta y Uno, 41",2.2.3,False,,,,True,True,,
108630906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/5c/bf/1350462590.webp,21,2,170000.0,flat,sale,57.0,True,1,1,"calle Mejorana, 16",Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3847111,-3.6724531,True,https://www.idealista.com/obra-nueva/108630906/,"Descubre Balcones de Entrevías: Modernidad y Calidad en Entrevías. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Balcones de Entrevías, un proyecto único en el corazón del barrio de Entrevías, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Balcones de Entrevías está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al este, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •13 viviendas, de las cuales 3 son de 1 dormitorio, y 10 de 2 dormitorios, todas con trastero incluido, diseñadas con distribución eficiente. •2 espectaculares áticos de 2 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Entrevias y Puente de Vallecas. Situado en una zona de gran dinamismo y transformación, Balcones de Entrevías se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid, a la M-30 y a la A 4. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Entrevías es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Para más información, no dudes en contactarnos. En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,True,2982.0,True,False,False,False,[],False,False,170000.0,€,flat,"Entrevías, Madrid","Piso en calle Mejorana, 16",2C,False,175000.0,5000.0,3.0,,,,
108917846,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/3e/77/1358891832.webp,42,,320000.0,chalet,sale,147.0,,4,2,Corpa,Madrid,Corpa,,es,,40.4253472,-3.2616524,False,https://www.idealista.com/inmueble/108917846/,"Exclusivas Alcalá presenta este Maravilloso Chalet Adosado de esquina en el pueblo de Corpa. (Comunidad de Madrid).  La vivienda se distribuye en dos plantas. Planta baja, encontramos un salón luminoso, cocina amueblada, un aseo completo, garaje y un amplio patio. En la Planta Primera encontramos 4 acogedores dormitorios con armarios empotrados, un baño completo y buhardilla para finalizar de aprox. 50 metros. Corpa es un tranquilo pueblo rodeado de naturaleza, que ofrece servicios de transporte público, farmacia, bar, pequeño comercio, escuela de educación infantil; todo ello sin perder la proximidad a la ciudad, 15 km a Alcalá de Henares, 50 km a Madrid y 35 km a Guadalajara. EXCLUSIVAS ALCALA, con una dilatada experiencia de más de 30 años le acompañara en todo el proceso de la Compraventa; Disponemos de Departamento Jurídico y Financiero. Somos API (Agentes de la Propiedad Inmobiliaria). Este anuncio no es vinculante y puede contener errores. Se muestra a titulo informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,,2177.0,True,False,True,False,[],False,False,320000.0,€,chalet,Corpa,Casa independiente,EX04216,,,,,True,True,independantHouse,
