propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107819140,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/ff/e8/1334820269.webp,LaSagra Mós,16,214000.0,flat,sale,71.0,3,1,calle Badajoz,Madrid,Móstoles,es,40.3265149,-3.8587988,False,https://www.idealista.com/inmueble/107819140/,"Este piso SIN ASCENSOR, cuenta con tres dormitorios y es perfecto para quienes buscan comodidad y una ubicación inmejorable Con 71 m² construidos y 65 m² útiles, este espacio ofrece un salón/comedor acogedor, que se comunica tanto con la terraza acristalada como con el pasillo y ideal para disfrutar de momentos en familia o con amigos. La cocina, funcional y práctica, te permitirá preparar deliciosas comidas. Ubicado en un edificio de cuatro plantas, este piso en la primera planta cuenta con un ambiente tranquilo y agradable, con solo cuatro vecinos por planta. Aunque no dispone de ascensor, la cercanía a Móstoles Central, donde encontrarás cercanías y MetroSur, facilita tus desplazamientos.  Construido en 1973, el inmueble se encuentra en buen estado y cuenta con calefacción para los días más fríos Ubicación aproximada ¡No dejes pasar la oportunidad de visitar este piso y convertirlo en tu nuevo hogar!",False,good,False,3014.0,False,False,False,False,[],False,False,214000.0,€,,,flat,,"Centro, Móstoles",Piso en calle Badajoz,1,True,Centro,,False,219000.0,5000.0,2.0
108752980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/dc/f7/1354112363.webp,,4,249000.0,flat,sale,62.0,2,1,calle de Manipa,Madrid,Madrid,es,40.4426346,-3.644305,False,https://www.idealista.com/inmueble/108752980/,"Agencia Inmobiliaria de MADRID Zona JOSÉ DEL HIERRO - ARTURO SORIA vende estupenda vivienda A REFORMAR en la calle Manipa a escasos metros de la calle Arturo Soria. TECNOCASA → CIUDAD LINEAL - ARTURO SORIA - CONCEPCIÓN. El inmueble que tenemos a disposición es una segunda planta de de 62 m² (según catastro). Dispone de dos dormitorios, uno de ellos doble y con balcón, luminoso salón, amplia cocina y cuarto de baño con ventana. Comunidad y zona residencial muy tranquila rodeada de áreas verdes. ITE del edificio favorable. LE INTERESA ESTA VIVIENDA, PASE SU PROPUESTA COMERCIAL A NUESTRO EQUIPO DE ASESORES La zona está equipada con todos los servicios; supermercados, comercios, cafeterías, colegios privados y públicos, polideportivos, Centros Comerciales y zonas verdes. Zona comunicada con las Líneas 5 (Alameda de Osuna-Casa de Campo) y 7 (Hospital del Henares-Pitis) de metro. Buses directos a Callao, Manuel Becerra, Canillejas, Plaza Castilla y Las Rosas. Estaremos encantados de ampliarle información sobre la vivienda o asesorarle sobre las posibilidades de reforma y decoración que disponemos. Si tiene problemas con la financiación, también le ayudaremos. Estamos en la calle José del Hierro Nº39.",False,renew,False,4016.0,False,False,False,False,[],False,False,249000.0,€,,,flat,,"Concepción, Madrid",Piso en calle de Manipa,2,False,Ciudad Lineal,Concepción,True,,,
108354895,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/7b/83/1341628101.webp,,10,275000.0,flat,sale,80.0,2,2,calle de Candilejas,Madrid,Madrid,es,40.3818035,-3.6634058,False,https://www.idealista.com/inmueble/108354895/,"Piso exterior reformado a medida. Consta de 2 dormitorios, 2 baños y cocina integrada. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra mineral para asegurar el nuevo aislamiento tanto térmico como acústico. En muchos casos, se mejora también el aislamiento de fachadas, medianeras, suelos y techos por petición con materiales de especiales cualidades que ocupan el menor espacio posible. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,3438.0,False,False,False,False,[],False,False,275000.0,€,,,flat,,"Palomeras Bajas, Madrid",Piso en calle de Candilejas,3,True,Puente de Vallecas,Palomeras Bajas,True,,,
108593657,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/af/45/1349418155.webp,,6,980000.0,flat,sale,83.0,2,2,calle de Ibiza,Madrid,Madrid,es,40.4171022,-3.6751635,False,https://www.idealista.com/inmueble/108593657/,"✨ Exclusiva vivienda a estrenar en Calle Ibiza, junto al Parque del Retiro ✨ Te presentamos esta magnífica oportunidad de vivir en una de las zonas más deseadas de Madrid, en plena Calle Ibiza (28009), a tan solo unos pasos del emblemático Parque del Retiro. Ubicada en el prestigioso barrio de Ibiza, este piso representa la combinación perfecta entre estilo de vida urbano, confort y calidad. � Distribución y características principales: � 2 dormitorios dobles, ambos con baño en suite, ideal para mayor privacidad y comodidad. � 2 baños completos integrados en cada habitación. � 1ª planta con ascensor, muy accesible. � Exterior, con excelente luminosidad natural. � Totalmente amueblado y decorado con gusto, listo para entrar a vivir. � A estrenar: recién reformado con materiales de alta calidad. � Una vivienda pensada para disfrutar desde el primer día, perfecta tanto como residencia habitual como inversión segura en una zona con alta demanda de alquiler. � Ubicación inmejorable: Situado en el distrito de Retiro, a escasos minutos del parque y con acceso inmediato a la línea 9 de Metro (Ibiza), paradas de autobús, supermercados, centros de salud, colegios y una gran oferta gastronómica. El barrio de Ibiza es sinónimo de tranquilidad, calidad de vida y una de las zonas más codiciadas por residentes y compradores internacionales. � No pierdas esta oportunidad única de adquirir una vivienda con encanto, reformada y con una ubicación privilegiada. � Contáctanos para agendar una visita. Las propiedades como esta no permanecen mucho tiempo en el mercado.",False,good,False,11807.0,False,False,False,False,[],False,False,980000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Ibiza,1,True,Retiro,Ibiza,True,,,
107856295,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/77/0b/1326363596.webp,,11,369000.0,flat,sale,70.0,2,1,calle de Siena,Madrid,Madrid,es,40.434588,-3.6540395,False,https://www.idealista.com/inmueble/107856295/,"Piso céntrico en finca en buen estado, alto, luminoso y reformado a medida. Consta de dos dormitorios, baño y cocina. Ubicación inmejorable, en conexión con varias líneas de metro y autobús, cerca de calle Alcalá y acceso a M30. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra de vidrio para asegurar el nuevo aislamiento tanto térmico como acústico. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,5271.0,False,False,False,False,[],False,False,369000.0,€,,,flat,,"Quintana, Madrid",Piso en calle de Siena,3,True,Ciudad Lineal,Quintana,True,,,
108893607,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/15/34/1358165448.webp,,1,770000.0,flat,sale,73.0,2,2,calle de Valverde s/n,Madrid,Madrid,es,40.4219339,-3.7017788,True,https://www.idealista.com/inmueble/108893607/,"Geoland Group Vende Piso Reformado en el corazón de Malasaña! Este espectacular piso reformado, situado en la cuarta planta de un edificio con ascensor, ofrece una distribución optimizada que crea un ambiente acogedor y moderno. Con dos dormitorios y dos baños, este espacio amueblado está listo para disfrutar desde el primer día. La cocina equipada te permitirá sacar el chef que llevas dentro mientras te sumerges en la vibrante vida del barrio. Malasaña es sinónimo de cultura y creatividad, donde la esencia tradicional madrileña se fusiona con un aire contemporáneo. Aquí encontrarás una amplia variedad de cafés, restaurantes y boutiques independientes que harán las delicias de tus sentidos. Además, la excelente conectividad de la zona te permitirá moverte con facilidad por toda la ciudad.  Este piso no solo es ideal para quienes buscan un estilo de vida cosmopolita, sino también para aquellos que desean realizar una inversión en una de las áreas más demandadas de Madrid. ¡No dejes pasar esta oportunidad única y ven a conocer tu nuevo hogar!",False,good,False,10548.0,False,False,False,False,[],False,False,770000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de Valverde s/n,3,True,Centro,Malasaña-Universidad,True,,,
108563993,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/30/dc/1348571538.webp,,11,330000.0,flat,sale,64.0,2,1,calle de Vicenta Parra,Madrid,Madrid,es,40.396471,-3.717056,False,https://www.idealista.com/inmueble/108563993/,"Piso exterior reformado a medida. Consta de2 dormitorios, baño y cocina integrada. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra mineral para asegurar el nuevo aislamiento tanto térmico como acústico. En muchos casos, se mejora también el aislamiento de fachadas, medianeras, suelos y techos por petición con materiales de especiales cualidades que ocupan el menor espacio posible. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,5156.0,False,False,False,False,[],False,False,330000.0,€,,,flat,,"San Isidro, Madrid",Piso en calle de Vicenta Parra,2,True,Carabanchel,San Isidro,True,,,
108521953,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/6f/ed/1347400281.webp,BHLIL,7,136700.0,flat,sale,44.0,2,1,calle de Josué Lillo,Madrid,Madrid,es,40.384125,-3.6707713,False,https://www.idealista.com/inmueble/108521953/,"INMOBILIARIA BLUE HOUSE ofrece en exclusiva piso a la venta, ubicado aproximadamente a unos cinco minutos de la parada de cercanías Asamblea de Madrid/ Entrevías y de la parada de varias líneas de autobuses. Zona con variedad de servicios, tales como, colegios, centro de salud, farmacias, bancos, centro comercial, parques, etc. Se trata de un piso exterior y luminoso, compuesto por salón, cocina, dos dormitorios y baño. Suelos de plaquetas, paredes de gotelé, si bien la finca cuenta con la instalación de gas natural, en el piso todo es eléctrico. Gastos de IBI aprox. 165 €. Actualmente el piso se encuentra alquilado ( 700€), con un contrato hasta el año 2029 y con una rentabilidad de aprox. 6 %.",False,good,False,3107.0,False,False,False,False,[],False,False,136700.0,€,,,flat,,"San Diego, Madrid",Piso en calle de Josué Lillo,3,True,Puente de Vallecas,San Diego,False,,,
108468393,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/1e/54/1346040823.webp,,28,590000.0,chalet,sale,230.0,5,2,Manzanares el Real,Madrid,Manzanares el Real,es,40.7341299,-3.864664,False,https://www.idealista.com/inmueble/108468393/,"**Chalet Independiente en Venta en la Sierra de Madrid** Descubre este espectacular chalet independiente de 230 m² construidos, situado en una parcela de 398 m², ideal para disfrutar de la tranquilidad y belleza natural de la Sierra de Madrid. Con 5 amplios dormitorios y 2 baños completos, este hogar ofrece el espacio perfecto para toda la familia. La planta baja cuenta con un acogedor cuarto de estar y dos habitaciones, además de un baño completo, todo con acceso directo desde la calle. En la primera planta, un luminoso salón con chimenea que te invita a relajarte y disfrutar de momentos inolvidables. La escalera con balaustrada de piedra añade un toque de elegancia al acceso a esta planta. El exterior es un verdadero oasis: un jardín privado con piscina de 8 x 4 m, ideal para refrescarse en los días calurosos y disfrutar de reuniones familiares al aire libre. Además, cuenta con un garaje con acceso directo desde la calle y trastero para mayor comodidad. Construido en 1993, este chalet combina confort y funcionalidad, con calefacción por bomba de frío/calor y armarios empotrados en las habitaciones. Su orientación norte, sur, este y oeste asegura luz natural durante todo el día. No pierdas la oportunidad de vivir en este maravilloso hogar rodeado de naturaleza y tranquilidad. ¡Ven a visitarlo!",False,good,False,2565.0,False,False,False,False,[],False,False,590000.0,€,True,True,chalet,independantHouse,Manzanares el Real,Casa independiente,,,,,,,,
106982904,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/99/d6/1299467803.webp,3VILLADELPRADOCK-05841-0001GRANADA,1,115000.0,chalet,sale,173.0,20,1,calle Granada,Madrid,Villa del Prado,es,40.2601868,-4.349927,False,https://www.idealista.com/inmueble/106982904/,"Inmueble especial Inversionistas que se vende SIN POSESIÓN. No podemos dar acceso a la vivienda para visitarla. El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. Se trata de una Vivienda unifamliar independiente de tres alturas sobre rasante, ubicado en la calle Granada, en la localidad de Villa del Prado, en la provincia de Madrid. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina independiente, y un pasillo que distribuye a un salón comedor, varias estancias que se considerarían dormitorios, y un cuarto de baño completo con bañera. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,renew,False,665.0,False,False,False,False,[],False,False,115000.0,€,,,chalet,independantHouse,Villa del Prado,Casa independiente en calle Granada,,,,,,,,
108316752,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/56/c9/1340487772.webp,,2,1000000.0,flat,sale,140.0,3,2,Barrio Argüelles,Madrid,Madrid,es,40.4315832,-3.7201321,False,https://www.idealista.com/inmueble/108316752/,"TERESA ELIAS ofrece magnifico piso en Argüelles. A escasos metros del parque del Oeste y de la vibrante calle Princesa con todo tipo de comercio. Bien conectado por transporte público a cualquier punto de la ciudad.  Fotos por privado a los interesados. Piso para reformar y adaptarlo a las necesidades del futuro comprador. Salón comedor de buen tamaño exterior a la calle.  Tres dormitorios dobles interiores pero luminosos con dos baños.  Zona inmejorable cercano a universidades. Buena inversión en el centro de Madrid ya sea como inversión por la alta rentabilidad o para crear el hogar de tus sueños. Gastos de comunidad (229,92€) e IBI (1.230, 55€).",False,renew,False,7143.0,True,False,False,False,[],False,False,1000000.0,€,,,flat,,"Argüelles, Madrid",Piso,3,True,Moncloa,Argüelles,True,,,
108442327,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/1d/df/1344996372.webp,,18,965000.0,flat,sale,60.0,1,1,"calle de Hermosilla, 22",Madrid,Madrid,es,40.4262804,-3.6855799,True,https://www.idealista.com/inmueble/108442327/,"Piso de 1 dormitorio salón cocina armarios empotrados baño muy amplio una quinta planta totalmente exterior precioso, en una de las zonas prime de Madrid entre serrano y Velázquez edificio clásico con portero físico, tiendas de lujo alrededor, restaurantes de moda, es un lujo vivir en esta zona Es una preciosidad de piso, cerca de todo, a unos pasos de los restaurantes famososos de Jorge Juan se vende con sus muebles y equipado un lujazo.",True,good,False,16083.0,False,False,False,False,[],False,False,965000.0,€,,,flat,,"Recoletos, Madrid","Piso en calle de Hermosilla, 22",5,True,Barrio de Salamanca,Recoletos,True,,,
108389497,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/1e/92/1342654808.webp,P384,10,108000.0,studio,sale,26.0,0,1,calle Sanz Raso,Madrid,Madrid,es,40.3956849,-3.6592196,False,https://www.idealista.com/inmueble/108389497/,"¡Descubre este encantador apartamento-estudio en el corazón de Vallecas! Con una superficie de 26 m², este espacio es perfecto para quienes buscan vivir de manera independiente o como inversión para alquilar. Su ubicación privilegiada, junto al metro Portazgo, te permitirá moverte con facilidad por la ciudad. El piso, exterior y soleado, cuenta con una cocina americana que maximiza cada rincón, ideal para disfrutar de momentos culinarios sin renunciar a la comodidad. El baño está equipado con ducha, ofreciendo funcionalidad y estilo. Situado cerca de la Avenida de la Albufera y del emblemático campo de fútbol del Rayo Vallecano, estarás rodeado de una zona vibrante llena de tiendas y un centro comercial. Este edificio, construido en 1940, se encuentra en buen estado de conservación, que te llevará directamente a tu nuevo hogar. No dejes pasar la oportunidad de vivir en un lugar que combina comodidad y una ubicación inmejorable. ¡Ven a verlo y enamórate! Apartamento-estudio, situado junto al metro Portazgo, vivienda exterior soleada. Deja de pagar alquiler de habitaciones y compra este piso para vivir individual.",False,good,False,4154.0,False,False,False,False,[],False,False,108000.0,€,,,flat,studio,"Numancia, Madrid",Estudio en calle Sanz Raso,bj,True,Puente de Vallecas,Numancia,False,,,
108565667,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/7a/b7/1348623521.webp,,2,665000.0,flat,sale,95.0,3,2,paseo de san miguel de la cogolla s/n,Madrid,Madrid,es,40.504046,-3.6690149,True,https://www.idealista.com/inmueble/108565667/,"PISO PRECIOSO EN LAS TABLAS – 3 DORMITORIOS, PISCINA Y URBANIZACIÓN EXCLUSIVA Te presentamos este precioso piso en Las Tablas, ubicado en una urbanización privada con todas las comodidades que buscas. Espacioso, elegante y con excelentes calidades, es ideal para disfrutar de una vida cómoda y tranquila. CARACTERÍSTICAS PRINCIPALES � 3 dormitorios, incluyendo una suite con vestidor. � 2 baños completos ❄ Aire acondicionado  � Salón independiente, amplio y luminoso. � Cocina muy grande, perfecta para los amantes del espacio y la funcionalidad. � Zonas comunes ajardinadas y entorno tranquilo. � 1 plaza de garaje incluida. (Con la posibilidad de adquirir otra plaza más) � Suelos de tarima SERVICIOS DE LA URBANIZACIÓN � Piscina comunitaria � Jardines muy cuidados �♂️ Portería y seguridad UBICACIÓN EXCEPCIONAL � En Las Tablas, una de las zonas más demandadas de Madrid, con todos los servicios a un paso: colegios, supermercados, zonas verdes, transporte público y excelentes accesos. Nota: La ubicación del inmueble indicada es aproximada, en cumplimiento con las normativas de protección de datos. ✨ Una vivienda perfecta para vivir con estilo y calidad de vida. ¡Te va a enamorar! � Podemos enviarte fotos por WhatsApp. En Inversión Inmobiliaria llevamos 40 años dedicándonos a lo que más importa: tu hogar.",False,good,False,7000.0,False,False,False,False,[],False,False,665000.0,€,True,True,flat,,"Las Tablas, Madrid",Piso en paseo de san miguel de la cogolla s/n,3,True,Fuencarral,Las Tablas,True,,,
108596606,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/15/88/1349511383.webp,,12,400000.0,flat,sale,75.0,2,2,calle de Artajona,Madrid,Madrid,es,40.4649497,-3.7183578,False,https://www.idealista.com/inmueble/108596606/,"Piso exterior reformado a medida. Consta de2 dormitorios, 2 baños y cocina integrada. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra mineral para asegurar el nuevo aislamiento tanto térmico como acústico. En muchos casos, se mejora también el aislamiento de fachadas, medianeras, suelos y techos por petición con materiales de especiales cualidades que ocupan el menor espacio posible. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,5333.0,False,False,False,False,[],False,False,400000.0,€,,,flat,,"Valdezarza, Madrid",Piso en calle de Artajona,4,True,Moncloa,Valdezarza,True,,,
106715970,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/ac/46/a0/1292390380.webp,,17,240000.0,flat,sale,111.0,4,2,calle del Idioma Esperanto,Madrid,Madrid,es,40.4181454,-3.6246956,False,https://www.idealista.com/inmueble/106715970/,"¿Quieres invertir en una vivienda exterior con ascensor en las inmediaciones del centro comercial de Las Rosas? Si es así, sigue leyendo este anuncio… La vivienda que te muestro es un producto muy interesante dirigido a ti inversor, ya que se vende la NUDA PROPIEDAD, es decir, el comprador adquiere el derecho de propiedad, mientras  que los vendedores, de edad avanzada, retendrán su uso y disfrute, es decir, el usufructo vitalicio. Es una opción de inversión con una rentabilidad asegurada en un mercado inmobiliario como el de Madrid de gran dinamismo y atractivo. La vivienda tiene una distribución muy compacta, una zona social con un salón con split calor-frío y acceso a una coqueta terraza y amplia cocina amueblada y equipada con electrodomésticos con acceso a una terraza-lavadero. La zona de descanso está compuesta por cuatro dormitorios, uno de ellos principal, tres de ellos con armario empotrado, y dos cuartos de baño completos, muy espaciosos, uno con plato de ducha y otro con bañera. Qué decir de la finca donde se ubica la vivienda, de buenas calidades constructivas, con ascensor, montacargas y totalmente rehabilitada. Y del barrio, muy consolidado en cuanto a servicios, desde centro de salud y especialidades, colegios y el centro comercial de Las Rosas, hasta locales de ocio y restauración, centro deportivo con piscina en la calle Nicolás Salmerón, y a un paso de la estación de metro de “Alsacia”, Línea 2, y autobuses de la EMT 70 y 106, 140, 159, 165, E2, N7 y N203. En suma, una vivienda muy atractiva por localización, precio y revalorización en el tiempo.   Si precisas de más información, no dudes en contactarme, mi nombre es Helena Castillo, Agente de la Propiedad Inmobiliaria n º 2127 del Colegio de Madrid….",False,good,False,2162.0,False,False,False,False,[],False,False,240000.0,€,,,flat,,"Pueblo Nuevo, Madrid",Piso en calle del Idioma Esperanto,1,True,Ciudad Lineal,Pueblo Nuevo,True,,,
108832898,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/db/62/1356454887.webp,,14,99900.0,flat,sale,30.0,1,1,calle Perdiz,Madrid,Getafe,es,40.3085058,-3.7375792,False,https://www.idealista.com/inmueble/108832898/,"DB Servicios Inmobiliarios ofrece en venta exclusiva esta  ¡GRAN OPORTUNIDAD DE INVERSIÓN!   Se trata de piso un bajo exterior, para reformar.  Cuenta con salón-cocina, un dormitorio y un baño. Ubicado en una zona serena, disfrutarás de la tranquilidad del entorno, con fácil acceso a la A42, en transporte público a tan solo 5 minutos de la estación de Renfe Getafe Central y del Metro Sur (L-12) y con cercanías a múltiples líneas de buses (2, 3, 4, 6, 428, 447, 444, 448, 450 y 468). Además, cuenta con cercanía a espacios verdes como el parque de la alhóndiga y su proximidad al Hospital Universitario de Getafe agrega un valor adicional a esta excelente propiedad. No pierdas la oportunidad de vivir en este hogar que combina comodidad, estilo y una ubicación estratégica. ¡Contáctanos para programar tu visita hoy mismo! Nota: Las imágenes y las medidas proporcionadas son referenciales y pueden variar.",False,renew,False,3330.0,False,False,False,False,[],False,False,99900.0,€,,,flat,,"La Alhóndiga, Getafe",Piso en calle Perdiz,bj,True,La Alhóndiga,,False,,,
108565088,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/0f/56/1348607493.webp,,2,579000.0,flat,sale,150.0,4,2,calle de Capri s/n,Madrid,Madrid,es,40.4173137,-3.6193328,True,https://www.idealista.com/inmueble/108565088/,"AMPLIA VIVIENDA – ¡LISTA PARA ENTRAR A VIVIR! Te presentamos esta preciosa vivienda de 4 dormitorios, ideal para familias que buscan espacio, comodidad y una excelente comunicación. CARACTERÍSTICAS PRINCIPALES � 4 dormitorios amplios � 2 baños completos � Cocina equipada con zona de comedor diario y acceso a tendedero � Orientación norte-sur, lo que garantiza luz natural y buena ventilación � Suelos de tarima en perfecto estado � Ascensor y portería ZONAS COMUNES Y EXTRAS � Jardines y espacios verdes para disfrutar al aire libre ⚽ Cancha de fútbol ❄️ Aire acondicionado �♂️ Ubicada en una zona muy bien comunicada, cercana a colegios, transporte público, supermercados y todo tipo de servicios. Nota: La ubicación mostrada es aproximada por motivos de protección de datos. � Te enviamos fotos y vídeos por WhatsApp si lo necesitas. En Inversión Inmobiliaria llevamos 40 años dedicándonos a lo que más importa: tu hogar.",False,good,False,3860.0,False,False,False,False,[],False,False,579000.0,€,True,True,flat,,"Arcos, Madrid",Piso en calle de Capri s/n,4,True,San Blas,Arcos,True,,,
108533998,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/37/27/1347739722.webp,,10,205000.0,flat,sale,47.0,2,1,calle de Yecla,Madrid,Madrid,es,40.4307868,-3.6225642,False,https://www.idealista.com/inmueble/108533998/,"Se vende piso exterior recién reformado, muy luminoso, ubicado en una finca con ascensor. La vivienda cuenta con 2 dormitorios, 1 cuarto de baño completo con plato de ducha, salón-comedor y cocina independiente. La reforma incluye suelos nuevos, carpintería exterior con ventanas climalit, puertas en blanco, pintura lisa y renovación de instalaciones eléctricas y de fontanería. Ubicado en una zona residencial consolidada, el piso se encuentra rodeado de zonas verdes, supermercados, comercios de proximidad, colegios, centros de salud y todo tipo de servicios. Además, está perfectamente comunicado mediante transporte público, con varias líneas de autobús cercanas y estación de metro a pocos minutos. Ideal tanto para vivir como para invertir, gracias a su excelente relación calidad-precio y a su alta demanda de alquiler en la zona. ¡No dejes pasar esta oportunidad! Contacta con nosotros para concertar una visita.",False,good,False,4362.0,False,False,False,False,[],False,False,205000.0,€,,,flat,,"Simancas, Madrid",Piso en calle de Yecla,4,True,San Blas,Simancas,True,,,
108416725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/35/2c/1344267478.webp,,5,290000.0,flat,sale,100.0,3,3,calle de la Unanimidad,Madrid,Madrid,es,40.3620238,-3.6897284,False,https://www.idealista.com/inmueble/108416725/,"� INVERSIÓN EN MADRID  � – Madrid (zona sur) � Precio: 590.000 € Este impresionante activo de 100 m² ha sido totalmente reformado y ofrece un ambiente moderno y acogedor. Situado en una zona sur de Madrid con excelente conectividad, podrás acceder fácilmente al centro de la ciudad. Esto lo convierte en una opción ideal para quienes buscan disfrutar de la vida urbana sin sacrificar la tranquilidad de un barrio residencial. No pierdas la oportunidad de visitar este magnífico inmueble que combina comodidad, estilo y una ubicación inmejorable. � Características de la propiedad: � Superficie construida: 100 m² �️ Distribución: 3 baños, 3 dormitorio  �️ Reforma integral terminada � Ubicación estratégica: Conectividad excelente con el centro de Madrid Zona consolidada con alta demanda de alquiler joven y profesional Ideal para perfil inversor que busca rotación controlada, escalabilidad y gestión activa.",False,good,False,2900.0,False,False,False,False,[],False,False,290000.0,€,,,flat,,"Los Rosales, Madrid",Piso en calle de la Unanimidad,bj,True,Villaverde,Los Rosales,True,,,
108825839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/a9/e3/1356242008.webp,60599987,4,305000.0,duplex,sale,119.0,3,2,calle Encomienda,Madrid,Alcalá de Henares,es,40.4851661,-3.3577873,False,https://www.idealista.com/inmueble/108825839/,"Presentamos este magnífico dúplex ubicado en la emblemática ciudad de Alcalá de Henares, con una superficie construida de 119 metros cuadrados. La propiedad cuenta con tres dormitorios. Dispone de dos baños Construido a finales del año 2006, el edificio incluye ascensor- Balcon y terraza  La calefacción es individual mediante gas natural, . Esta propiedad no solo ofrece un lugar perfecto donde vivir sino también acceso cercano a servicios locales tales como tiendas, colegios e instalaciones deportivas; i.",False,good,False,2563.0,False,False,False,False,[],False,False,305000.0,€,,,flat,duplex,"Juan de Austria, Alcalá de Henares",Dúplex en calle Encomienda,2,True,Juan de Austria,,True,,,
