propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
105973480,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/63/58/1268658988.webp,2025,11,4,1329000.0,flat,sale,126.0,False,2,2,calle de Castelló,Madrid,Madrid,Barrio de Salamanca,es,40.4337405,-3.6806966,False,https://www.idealista.com/inmueble/105973480/,"A estrenar Situado en el exclusivo Distrito de Salamanca, Barrio de Lista, con todo tipo de servicios y los más elegantes establecimientos y centros comerciales. A la venta piso para estrenar de 126 m2, consta de salón-comedor con bonita cocina integrada, dos dormitorios con armarios empotrados y dos baños. La cocina se entrega amueblada con un estilo muy actual con mucho espacio de almacenamiento, un diseño muy atractivo y dotada de electrodomésticos de gran calidad. Se entrega listo para entrar. Ubicación exclusiva.",True,good,False,True,10548.0,True,False,False,False,[],False,False,1329000.0,€,flat,"Castellana, Madrid",Piso en calle de Castelló,,,,Castellana,,,,
102517150,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/94/ff/1354445967.webp,VMF14 - Olivo,32,2,250000.0,flat,sale,98.0,True,3,2,calle Olivo,Madrid,Getafe,Getafe Centro,es,40.3030082,-3.7291679,False,https://www.idealista.com/inmueble/102517150/,"Se vende con el inquilino. (quedan 2 años de contrato) La vivienda está ubicada en la zona de San Isidro (a 3 minutos del ayuntamiento), cercana a todo tipo de servicios como colegios, supermercados, parques, centro de salud, etc. Bien comunicada a través de diversos tipos de transporte, tales como Renfe (Getafe Central), Metro Sur (L 12) Getafe Central y autobuses tanto urbanos (1, 6) como interurbanos (441), comunicándonos con Madrid capital en apenas 15 minutos, así como por carretera, a través de la A-42, A-4 Y M-406. Se encuentra en una SEGUNDA PLANTA CON ASCENSOR Y EXTERIOR. La vivienda dispone de 3 dormitorios y cuenta con una superficie construida de 98 m2. La distribución de la vivienda es: Recibidor Cocina independiente Salón-comedor ampliado a terraza. 1 Baño completo con ventana y bañera. 1 Baño con plato de ducha. 3 dormitorios. La vivienda se encuentra para entrar a vivir.  Cuenta con calidades como: Suelos son de gres. Ventanas son de aluminio blanco climalit (en algunas estancias son oscilobatientes) Paredes en gotelé. Dispone de calefacción de gas natural (dado de baja) Dispone de aire acondicionado con bomba de calor.   Vivienda Madrid inmobiliaria oficina de Getafe cuenta con la experiencia y mejor servicio para todos nuestros clientes. Disponemos de 26 oficinas en toda la Comunidad de Madrid y nos avalan más de 22 años de experiencia en el sector inmobiliario. Estamos especializados en compraventas, alquileres, trámites de herencias y cambios de domicilios. Valoraciones gratuitas y sin compromiso de inmuebles, asesorando a nuestros clientes de forma personalizada. Le esperamos en la avenida de España 47 de Getafe o recibir más información en el teléfono  Horario comercial de lunes a viernes por la mañana de 9:30 a 14:00, y por la tarde de 17:00 a 20:30. Sábados de 10:00 a 14:00.",True,good,False,True,2551.0,False,False,False,False,[],False,False,250000.0,€,flat,"Getafe Centro, Getafe",Piso en calle Olivo,,,,,,,,
108301481,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/99/ef/1340033065.webp,,44,1,670000.0,flat,sale,95.0,True,2,2,Barrio Zona norte,Madrid,Pozuelo de Alarcón,Zona norte,es,40.4590188,-3.8016368,False,https://www.idealista.com/inmueble/108301481/,"PISO IDEAL***PARA ENTRAR A VIVIR*** Cuelga tu ropa directamente en el armario. Se trata de una preciosa vivienda reformada en 2021 con muchísimo gusto que ha dado lugar a un ambiente de casa calmado y con encanto. La cocina abierta está presidida por una isla central con taburetes desde la que se divisan todas las estancias sociales de la casa. Muebles neutros pero de primeras calidades hacen de ella un lugar agradable para cocinar, tomar un vino o un café. Zona de tendedero con caldera estanca. El salón comedor está inundado de luz todo el día, con diferentes ambientes separados y al mismo tiempo conectados donde disfrutar de la buena compañía de familiares y amigos. La zona de descanso está compuesta por 2 dormitorios (uno de ellos en suite) elegantes, armónicos y únicos para desconectar de la tradicional vorágine del día a día. Los 2 baños son con ducha con mampara cómodos y confortables. URBANIZACIÓN: cuenta con una bonita zona ajardinada, piscina, portero en horario de mañana incluidos los sábados y 1 plaza y media de garaje. Tan solo 20 vecinos lo que justifica la tranquilidad de la urbanización y los costes sostenidos de comunidad. CALIDADES: En la reforma realizada recientemente en el año 2021 se emplearon calidades de primer nivel: Ventanas Kömmerling de PVC con rotura de puente térmico y cristal con aislante térmico y acústico. Electrodomésticos de primeras marcas (Bosch, Balay y Samsung), suelo de parquet espiga y porcelánico, caldera estanca de Saunier Duval, aire acondicionado Daikin por conductos, toldos y persianas eléctricas, iluminación LED, sanitarios de Roca, radiador toallero, etc.. . UBICACIÓN: Inmejorable con acceso andando al Hipercor, restaurantes, supermercados y demás servicios de primera necesidad. Buenos accesos por carretera y servicio de transporte público en la puerta. Por todo ello, no cabe duda que ésta es la casa que estaba buscando. No lo piense ni un segundo más, llámeme para ir a visitarla.",False,good,False,True,7053.0,True,False,False,False,[],False,False,670000.0,€,flat,"Zona norte, Pozuelo de Alarcón",Piso,True,True,,Zona norte,,,,
107875624,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/38/ee/1326956507.webp,,23,4,208000.0,flat,sale,96.0,True,3,2,avenida de María Zambrano,Madrid,Getafe,Getafe norte,es,40.3280302,-3.7258642,False,https://www.idealista.com/inmueble/107875624/,"Agenda tu llamada aquí y recibe toda la información que necesitas:  calendly. com/inversores-kalma ¿Busca una oportunidad única de inversión en Getafe (Madrid)? Kalma presenta en exclusiva esta vivienda en modalidad de NUDA PROPIEDAD, una fórmula ideal para inversores que buscan rentabilidad a largo plazo. Información del inmueble: -Ubicación: Avenida María Zambrano, Getafe (Madrid) -Superficie: 96 m² -Conservación: Reformado y en perfecto estado de conservación -Antigüedad: 1997 -Piso reformado, exterior, muy luminoso, con aire acondicionado, armarios empotrados, una amplia plaza de garaje y trastero. Sobre la zona: -Ubicada en una de las avenidas más representativas de Getafe, esta vivienda se encuentra en una zona residencial consolidada, bien comunicada y con todos los servicios al alcance, ideal tanto por su proyección de revalorización como por su entorno tranquilo. -Transporte: Excelentes conexiones mediante Cercanías Renfe (Getafe Central), MetroSur y múltiples líneas de autobuses. Fácil acceso a la A-42 y M-50. Servicios cercanos: Supermercados, colegios, centros de salud, farmacias, instalaciones deportivas y el Hospital Universitario de Getafe. -Ocio y recreación: Próxima a zonas verdes, parques, restaurantes, centros comerciales y espacios culturales como el Teatro Federico García Lorca. Una inversión con impacto social Con esta inversión, los propietarios actuales, un matrimonio de 76 (M) y 78 (H) años, conservarán el usufructo vitalicio de la vivienda, asegurando su tranquilidad y bienestar. Al finalizar el usufructo, el comprador obtendrá la plena propiedad del inmueble. Un activo con alto potencial de revalorización en una de las zonas más dinámicas del sur de Madrid. Condiciones económicas: -Precio: 208.000 € Gastos asociados: -A cargo del propietario: -IBI -Cuotas extraordinarias de comunidad (si aplica) -Seguro del continente A cargo del usufructuario: -Cuotas ordinarias de comunidad -Tasas municipales de residuos -Suministros -Seguro de contenido del inmueble ¡No deje pasar esta oportunidad! Contacte con Kalma hoy mismo y nuestro equipo le proporcionará más detalles y un asesoramiento personalizado. Kalma, la mejor selección de inmuebles en NUDA PROPIEDAD a su alcance.",True,good,False,True,2167.0,False,False,False,False,[],False,False,208000.0,€,flat,"Getafe norte, Getafe",Piso en avenida de María Zambrano,True,True,,,,,,
108117209,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/fb/e0/1334355844.webp,220,86,,890000.0,chalet,sale,362.0,,4,4,Villanueva de la Cañada,Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,40.4418,-4.0075171,False,https://www.idealista.com/inmueble/108117209/,"Superficie catastral construida: 362 m2 Superficie catastral parcela: 408 m2 Magnifico chalet en Villanueva de la cañada de 362 m2, situado sobre parcela llana de 408 m2 con un gran espacio ajardinado, piscina, zona de barbacoa, y bonita zona verde y arbolada que rodea casi toda la vivienda. Además cuenta con garaje para 2 vehículos o más. Toda su concepción, arquitectura y acabados ofrecen la posibilidad de disfrutar de un estilo de vida tranquilo y sofisticado. La vivienda consta de tres plantas, con salón comedor, cocina totalmente amueblada y equipada, 4 dormitorios, 3 baños, 1 aseo, cuarto de lavado, trastero y garaje. Todos los materiales empleados en sus acabados son de máxima calidad, ventanas de climalit, suelos de madera noble, puertas de paso con un original diseño, armarios lacados, toldos automáticos, sistemas de luces,... y un largo etcétera. Se distribuye de la siguiente forma: Planta baja o principal: En esta planta nos encontramos con un agradable vestíbulo de entrada, pasillo distribuidor, y aseo de cortesía. Un gran salón comedor dotado de varias ventanas de gran formato con diferentes orientaciones, que le aportan toda la luz posible a lo largo del día además de ventilación cruzada. Gran cocina con isla perfectamente integrada en la zona social, manteniendo visualmente su independencia y espectacular mobiliario realizado para aprovechar al máximo el espacio. Desde el salón se accede también a la zona ajardinada en la que se encuentra una bonita piscina, zona de barbacoa, con un espacio techado, todo ello de reciente construcción. Planta primera: A esta planta se accede por una bonita escalera de comunicación realizada en madera, con luz exterior y que nos lleva a un vestíbulo distribuidor. Aquí nos encontramos con dos grandes dormitorios con armarios empotrados y orientación este. Baño completo con bañera independiente y preciosos acabados. En el dormitorio principal con orientación oeste se puede disfrutar de bonito baño en suite y gran vestidor, perfectamente integrado con la idea decorativa de la casa, además dispone de una gran terraza con toldo y vistas a la zona de la piscina. Planta segunda o buhardilla: Este espacio de la vivienda se halla adaptado como dormitorio con baño completo y espacio de almacenaje. Su arquitectura y acabados, le proporcionan una gran versatilidad para un uso multifuncional como dormitorio, despacho, cuarto de estudio, etc. Planta sótano: En esta planta con acceso directo a la vivienda encontramos una gran estancia adaptada a cuarto de lavado y plancha, un trastero y un garaje que puede dar cabida a varios vehículos. La vivienda se encuentra situada en una tranquila zona residencial de Villanueva de la Cañada, a cuatro minutos en coche del centro de la localidad. Zona dotada de todos los servicios con un bonito entorno natural. Con acceso cercano a M-50, M-40, A-5 y A-6. En cuanto a equipamientos, dispone de una gran oferta educativa, tanto pública como concertada y privada. Se puede considerar villa universitaria pues acoge los campus de las universidades privadas Alfonso X el Sabio, y Camilo José Cela. Y por otro lado, se encuentra cerca del hospital público Puerta de Hierro y los privados Montepríncipe y Quirón. El grupo hospitalario Hospiten abrirá sus puertas próximamente. No pierdas la oportunidad de vivir en esta casa que combina comodidad, elegancia y una ubicación privilegiada. Imprescindible visitarla para apreciar en su totalidad su idea decorativa y lo magnífico de sus acabados. ¡Ven a visitarla y enamórate!",False,good,False,,2459.0,True,False,False,False,[],False,False,890000.0,€,chalet,"Villanueva de la Cañada, Villanueva de la Cañada",Chalet pareado,True,True,semidetachedHouse,,,,,
107455919,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/26/33/1313134934.webp,ATRAE260225,17,2,214000.0,flat,sale,68.0,True,2,1,calle Toledo,Madrid,Paracuellos de Jarama,Casco Urbano,es,40.5051489,-3.5341297,False,https://www.idealista.com/inmueble/107455919/,"NO COBRAMOS HONORARIOS A LOS COMPRADORES. ATRAE INMOBILIARIA comercializa acogedor apartamento de dos dormitorios situado en el casco antiguo de Paracuellos de Jarama. Ubicado en una segunda planta sin ascensor dispone en propiedad de un salvaescaleras eléctrico lo que lo hace accesible a personas con movilidad reducida. La vivienda es muy luminosa y ha sido recientemente reformada, con ventanas de climalit, tarima y puertas de roble. El baño es muy actual con plato de ducha. Las tuberías y la instalación eléctrica completamente cambiadas. La terraza ha sido incluida en la cocina. Las habitaciones son amplias y luminosas.   Su ubicación en el casco antiguo le otorga un encanto especial, con calles empedradas y edificios históricos que contribuyen a crear un ambiente único. En resumen, este inmueble combina comodidad, funcionalidad y encanto en un entorno privilegiado como es el casco antiguo de Paracuellos de Jarama. NO COBRAMOS HONORARIOS AL COMPRADOR.",False,good,False,False,3147.0,False,False,False,False,[],False,False,214000.0,€,flat,"Casco Urbano, Paracuellos de Jarama",Piso en calle Toledo,,,,,219000.0,5000.0,2.0,
106393815,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/cf/a2/1281523376.webp,TGA 001124,13,en,959000.0,flat,sale,104.0,False,3,3,calle de Fernán González,Madrid,Madrid,Retiro,es,40.4198319,-3.6758156,False,https://www.idealista.com/inmueble/106393815/,"EXCLUSIVA VIVIENDA DE 3 DORMITORIOS y 3 BAÑOS EN FINCA SEÑORIAL PRÓXIMA AL RETIRO.  TGA CONSULTING presenta esta impresionante vivienda totalmente reformada en Fernán González casi a la altura de la Calle O´Donnell en el barrio de Ibiza (Retiro), Madrid.  Este elegante piso interior en una entreplanta tiene 104 m².  La propiedad incluye tres amplias habitaciones y tres baños (2 de ellos en suite), proporcionando un espacio cómodo y funcional. La cocina está completamente equipada y el piso se vende amueblado con muebles de diseño, ofreciendo un ambiente moderno y acogedor.  Características generales: - Suelos tarima y porcelánicos. - Carpintería exterior PVC blanca. - Carpintería interior madera blanca. - Calefacción central. - Armarios Empotrados - Aire Acondicionado - Portero Físico. - Ascensor - IBI 574€ A pocos pasos del emblemático Parque del Retiro y rodeado de tiendas de lujo, restaurantes gourmet y prestigiosas galerías de arte, vivir en esta zona significa disfrutar de lo mejor que Madrid tiene para ofrecer.  Esta propiedad no solo representa una vivienda de lujo, sino también una inversión segura en una de las áreas más codiciadas de la capital, combinando modernidad, comodidad y una ubicación inmejorable. Para concertar visitas directamente en el telf. /WhatsApp. +34 624 40 92 03.",True,good,False,True,9221.0,True,False,False,False,[],False,False,959000.0,€,flat,"Ibiza, Madrid",Piso en calle de Fernán González,,,,Ibiza,,,,
108537856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/19/9b/1347878085.webp,,44,1,500000.0,flat,sale,117.0,True,3,1,CL ANDORRA,Madrid,Madrid,Hortaleza,es,40.4606633,-3.646779,False,https://www.idealista.com/inmueble/108537856/,"¡Oportunidad en venta! Magnífica vivienda exterior y muy luminosa en Canillas, Calle Andorra La propiedad cuenta con 105 m² distribuidos en tres amplios dormitorios, salón-comedor, cocina independiente, un baño completo y una terraza. Dispone de calefacción individual, armarios empotrados y se encuentra en una finca con ascensor. Excelente ubicación: a pocos pasos del metro Esperanza (Línea 4) y junto a las paradas de autobús 73 y N3. Rodeado de todos los servicios necesarios para el día a día: colegios, farmacias, supermercados y a escasos minutos del Centro Comercial Palacio de Hielo y el Liceo Francés. Buena comunicación con acceso rápido a las principales vías M-30 y M-40. ¡No deje pasar esta oportunidad! Contáctenos para más información o para concertar una visita sin compromiso.",False,good,False,True,4274.0,False,False,False,False,[],False,False,500000.0,€,flat,"Canillas, Madrid",Piso en Cl Andorra,,,,Canillas,,,,
108633936,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/84/51/1350560101.webp,,38,4,725000.0,penthouse,sale,127.0,True,3,2,Norte,Madrid,Alcobendas,Norte,es,40.5514714,-3.6594281,False,https://www.idealista.com/inmueble/108633936/,"ASESORA INMOBILIARIA: Miriam TELEFONO Y WHATS APP 6 2 2 6 6 3 3 7 1 NEW HOUSE INMOBILIARIA presenta en exclusiva fantástico ático en venta en Fuente Lucha, Alcobendas. Una de las zonas residenciales de reciente construcción de la zona norte de Madrid.  El inmueble se distribuye en recibidor, salón independiente con salida a una magnífica terraza con orientación oeste, donde disfrutar de horas de ocio, descanso y sol, cocina con zona de lavandería, 3 dormitorios, el principal con baño en suite con salida a una terraza acristalada. La vivienda cuenta con aire acondicionado por conductos y calefacción individual por gas natural.  Cabe destacar que la vivienda cuenta con 3 plazas de garaje incluidas en el precio y trastero.  Esta vivienda está diseñada para ofrecer el máximo confort y calidad de vida a sus residentes, podrás disfrutar de amplias zonas comunes, zonas ajardinadas, zonas infantiles, piscina, además de servicio de conserjería.  Se encuentra en un entorno tranquilo y familiar, cerca de todos los servicios como colegios, farmacias, restauración, supermercados, etc. No pierdas la oportunidad de adquirir esta vivienda de calidad en una ubicación privilegiada.",False,good,False,True,5709.0,False,False,False,False,[],False,False,725000.0,€,flat,"Norte, Alcobendas",Ático,True,True,penthouse,,745000.0,20000.0,3.0,
108663257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/c9/15/1351972049.webp,,13,4,1350000.0,flat,sale,100.0,True,2,2,calle de Alonso Cano,Madrid,Madrid,Chamberí,es,40.4388743,-3.6974989,False,https://www.idealista.com/inmueble/108663257/,"Encanto clásico en el corazón de Chamberí. Te presentamos esta vivienda monísima y luminosa, situada en una finca clásica de una de las zonas con más encanto de Madrid: Chamberí.  Se trata de un piso de dos dormitorios dobles y dos baños completos, uno de ellos con bañera, ideal para quienes buscan comodidad y estilo sin renunciar a la ubicación. Ademas el dormitorio principal cuenta con un comodo vestidor. En la vivienda se realizo una reforma que no tiene muchos años, que ha sabido respetar la esencia clásica de la finca, incorporando al mismo tiempo calidades modernas. Su amplio salón-comedor ofrece un espacio perfecto para el día a día y para recibir invitados, bañado por una luz natural que entra a raudales gracias a su excelente orientación. El piso se encuentra en una calle tranquila, pero rodeada de todo tipo de comercios de proximidad, supermercados, cafeterías con encanto, pequeñas boutiques y servicios de barrio que hacen la vida más fácil. Además, está muy bien comunicado y a un paso de zonas más animadas de la ciudad, lo que permite disfrutar de lo mejor de ambos mundos: la tranquilidad residencial de Chamberí y la vitalidad de Madrid. Vivir en Chamberí es disfrutar del privilegio de estar en un auténtico barrio español, con alma, historia y carácter. Si estás buscando un hogar con estilo, luz y ubicación inmejorable, este piso lo tiene todo.",False,good,False,True,13500.0,False,False,False,False,[],False,False,1350000.0,€,flat,"Almagro, Madrid",Piso en calle de Alonso Cano,,,,Almagro,1400000.0,50000.0,4.0,
108693748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/5c/6c/1352343004.webp,Rafa9725,24,3,185900.0,flat,sale,65.0,True,3,1,calle del Puerto de Alazores,Madrid,Madrid,Villa de Vallecas,es,40.3791911,-3.6238899,False,https://www.idealista.com/inmueble/108693748/,"""Inmobiliaria Tecnocasa Villa de Vallecas, Madrid, Vallecas vende. Estupendo piso REFORMADO en pleno casco histórico de Vallecas. EL PISO ESTA ALQUILADO Y HASTA OCTUBRE DE 2027 CON UNA RENTA MENSUAL DE 842 € CON INQUILINOS SOLVENTES Y PAGOS DEMOSTRABLES SE PUEDE VISITAR Y HABLAR CON LOS INQUILINOS  Piso de 3 dormitorios, salón, cocina, baño y 2 Terraza cerrada. Calefacción por gas natural y aire acondicionado en salón en dormitorio principal. ITE FAVORABLE HASTA 2029. El piso se encuentra a escasos minutos de la estación de metro de villa vallecas.  El piso tiene una ubicación envidiable a menos de 500 metros de la estación de metro de villa de vallecas y a la Renfe de Sierra de Guadalupe. La comunicación por autobuses seria en las lineas 54, 142 y N9. La comunicación en coche seria: A3, M45, M50 Y M40. Muy cercano a todos los servicios ( Farmacias, colegios, supermercados, etc ) FINANCIAMOS HASTA EL 100 % LLÁMENOS Y VENGA A VISITARLO"". "". "". ""..",False,good,False,False,2860.0,False,False,False,False,[],False,False,185900.0,€,flat,"Casco Histórico de Vallecas, Madrid",Piso en calle del Puerto de Alazores,,,,Casco Histórico de Vallecas,,,,
108821745,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/ff/38/1356129835.webp,TOR1240,14,1,212000.0,flat,sale,80.0,True,3,1,calle Circunvalación,Madrid,Torrejón de Ardoz,Sureste,es,40.4505679,-3.4658695,False,https://www.idealista.com/inmueble/108821745/,"Globalpiso Torrejón vende piso en c/ Circunvalación. Es la primera planta del edificio con ascesnor, compuesta de tres dormitorios, salón independiente, cocina, baño y terraza. Calidades del inmueble: suelos de gres, pintura de gota, ventanas de aluminio, calefacción de gas natural individual, aire acondicionado, para entrar a vivir.  Cercano a todos los servicios de primera necesidad, colegios, supermercados Mercadona, Carrefour, LIdl, Aldi, excelente comunicación líneas de autobus L-1a, L-2, L-3, Cir A, 224A. Puede visitar todos nuestros inmuebles en o si lo desea puede descargarse nuestra APP Globalpiso totalmente gratuita. *Globalpiso nunca solicita documentación, ni dinero sin visitar la vivienda* *Posibilidad de financiación 100% a través de nuestro departamento financiero h2b Hipotecas, asesoramiento totalmente gratuito y sin compromiso. -La obtención de la financiación está sujeta a las condiciones de la entidad financiera y tendrá en cuenta el perfil y solvencia del cliente. *De acuerdo al Art. 6 del RD 515/1989, de 21 de abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. Para más información preguntar por Iván.",False,good,False,True,2650.0,False,False,False,False,[],False,False,212000.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en calle Circunvalación,,,,,,,,
108630277,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/14/20/1350459485.webp,,41,,310000.0,chalet,sale,390.0,,4,4,calle de Aranjuez,Madrid,Colmenar de Oreja,,es,40.0782392,-3.492522,False,https://www.idealista.com/inmueble/108630277/,"Se vende maravillosa Villa de estilo arabe con piscina y casa de invitados independiente. Entramos a la espectacular parcela de 1500 metros y nos encontramos diferentes espacios y construcciones. La parcela cuenta con una espectacular piscina de 10 x 4 m2. Varias zonas de sombra con porches, un espacio cerrado con gimnasio y sauna. Una casa de invitados en planta baja con todos los servicios necesarios. Todo ello independiente y separado la vivienda principal.  Entramos a la vivienda principal, la planta baja cuánta con un amplísimo garaje con capacidad para varios coches, y con espacio polivalente para destinarlo a cualquier uso. La planta principal cuenta con un luminoso y gran salón, amplia cocina y baño completo. Subimos a la planta primera donde encontramos otra gran cocina, 4 luminosas y amplias habitaciones, una de ellas con balcón y baño en suite, y 2 baños más, uno de ellos con sauna. Si quieres vivir en una Villa de ensueño esta es tu oportunidad. SOLICITA UNA VISITA  NO COBRAMOS COMISIÓN AL COMPRADOR!",False,good,False,,795.0,False,False,False,False,[],False,False,310000.0,€,chalet,Colmenar de Oreja,Casa independiente en calle de Aranjuez,True,True,independantHouse,,,,,
108856930,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/88/05/1358212887.webp,E2M185,43,1,900000.0,flat,sale,150.0,True,3,2,calle de Alonso Cano,Madrid,Madrid,Chamberí,es,40.4359792,-3.6958045,False,https://www.idealista.com/inmueble/108856930/,"**Piso en Venta en Chamberí - Oportunidad Única** Descubre este espectacular piso exterior en el  corazón de Chamberí, una de las zonas más emblemáticas de Madrid. Con 150 m² construidos de los cuales 40 son de terraza, esta vivienda ofrece un sinfín de posibilidades para reformar y adaptar a tu estilo. La distribución en pasillo distribuidor te lleva a un luminoso salón comedor con ventanas que  llenan de luz el espacio.  El inmueble cuenta con tres cómodos dormitorios, siendo el principal en suite con vestidor, ducha hidromasaje y acceso a una encantadora terraza de 40 metros cuadrados útiles. Los otros dos dormitorios también disfrutan de ventanas al exterior, lo que garantiza una excelente ventilación. Además, el segundo baño es muy amplio y cuenta con ventana y altillo, aportando comodidad y funcionalidad. La cocina, con ventana al patio, es el lugar perfecto para dar rienda suelta a tu creatividad culinaria. Video portero. Situado en una preciosa finca con ascensor, este piso se encuentra en una inmejorable ubicación entre las calles José Abascal, Pº del General Martínez Campos y Santa Engracia. La conexión con el transporte público es excelente, con varias líneas de autobuses (5, 61, 16) y las estaciones de metro Alonso Cano, Iglesia y García de Paredes a pocos minutos. Además, la salida directa al Aeropuerto Adolfo Suárez Madrid-Barajas hace que la movilidad sea aún más sencilla.  Rodeado de comercios, tiendas de barrio, el mercado de Chamberí, colegios e iglesias, este piso es ideal para quienes buscan un hogar en una zona vibrante y llena de vida.  No dejes pasar la oportunidad de visitar este inmueble lleno de potencial. ¡Tu nuevo hogar te espera! ""entre2madrid con gran experiencia en el mercado inmobiliario le ofrece asesoramiento en venta y alquiler de inmuebles"".",True,renew,False,True,6000.0,False,False,False,False,[],False,False,900000.0,€,flat,"Almagro, Madrid",Piso en calle de Alonso Cano,,,,Almagro,,,,
107724911,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/72/72/1320942168.webp,,33,,270000.0,chalet,sale,252.0,,3,2,plaza de España,Madrid,Navas del Rey,,es,40.3848089,-4.2529936,False,https://www.idealista.com/inmueble/107724911/,"FINANCE HOME vende en la zona céntrica de Navas del Rey amplia vivienda unifamiliar, ejecutada en materiales y acabados de muy buena calidad. La vivienda se distribuye en dos plantas de la siguiente manera:  En la planta de acceso, tenemos una amplia plaza de garaje y un local perfectamente habilitado para uso comercial.  En la segunda planta, tenemos la vivienda que dispone de un amplio salón con balcones que dan al exterior, cocina con acceso al patio, dos baños completos, tres dormitorios, el dormitorio principal con baño y armario empotrado. La vivienda se encuentra próxima a todos los lugares de interés del municipio, así como de servicios de restauración, comercio y también, a las principales paradas de trasporte publico. No dude en contactarnos para ampliar la información y solicitar una visita presencial.",False,good,False,,1071.0,False,False,False,False,[],False,False,270000.0,€,chalet,Navas del Rey,Casa independiente en plaza de España,True,True,independantHouse,,,,,
108557870,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/63/ef/58/1348410813.webp,Clavelinas Loft,41,bj,690000.0,duplex,sale,180.0,False,3,3,"calle de las Clavelinas, 13",Madrid,Madrid,Tetuán,es,40.4684548,-3.6997999,True,https://www.idealista.com/inmueble/108557870/,"Unico Loft / Unico diseño / Mejor verlo, no lo dude le sorprenderá. ¡Descubre tu nuevo hogar en el corazón de Tetuán!  Este encantador Loft duplex de 180 m², recién construido en 2025, es la opción perfecta para quienes buscan comodidad y modernidad.  Con un diseño contemporáneo, este piso cuenta con una cocina completamente amueblada y equipada, ideal para dar rienda suelta a tu creatividad culinaria.  El edificio ha sido rehabilitado con una estructura nueva, cumpliendo con la normativa actual, lo que garantiza un espacio seguro y acogedor.  Aunque no dispone de ascensor, la escasa cantidad de vecinos crea un ambiente tranquilo y familiar. Además, los gastos de comunidad son prácticamente inexistentes, lo que lo convierte en una opción muy atractiva para quienes desean vivir sin preocupaciones. Ubicado a solo 10 minutos a pie de Plaza Castilla, este apartamento es perfecto tanto para personas solas como para parejas que buscan su primera vivienda.  También es una excelente oportunidad para inversores que desean aprovechar el creciente interés por el barrio de Tetuán.  No dejes pasar esta oportunidad única de adquirir un hogar moderno en una zona en tendencia. ¡Ven a visitarlo y déjate enamorar!",True,good,False,False,3833.0,False,False,False,False,[],False,False,690000.0,€,flat,"Valdeacederas, Madrid","Dúplex en calle de las Clavelinas, 13",,,duplex,Valdeacederas,,,,
