propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
103015062,,108007,0,,474900.0,penthouse,sale,213.0,True,3,2,"calle Virgen de Loreto, 20",Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.5005499,-3.34429,True,https://www.idealista.com/obra-nueva/103015062/,"ÚLTIMOS PISOS DE 3 DORMITORIOS Pisos y áticos con terraza, bajos con jardín, 2, 3 y 4 dormitorios y excelentes zonas comunes en Alcalá de Henares. VIVIR A LO GRANDE es tener tu casa en una zona consolidada, con los servicios que necesitas para tu jornada como colegios y universidad, supermercados y centros comerciales, centro de salud y hospital, parques, transporte público, buen acceso por carretera y a 10 minutos del centro de Alcalá. VIVIR A LO GRANDE es elegir el espacio que necesitas, pisos con terraza, áticos y bajos de 2, 3 y 4 dormitorios con garaje, trastero y zonas comunes.  VIVIR A LO GRANDE es tener las mejores zonas comunes que se pueden: piscina infantil y de adultos con su zona de solárium, espacio fitness, picnic, juegos infantiles, salón de ocio, aparcamiento bicis en una urbanización privada única. VIVIR A LO GRANDE es personalizar a tu gusto tu hogar con una amplia gama de acabados con colecciones que actualizamos constantemente de solados, alicatados, muebles de baño, carpintería, interior de armarios, pinturas y puerta acorazada te están esperando y son SIN COSTE PARA. VIVIR A LO GRANDE es tener una casa con materiales sostenibles. Equipos de aerotermia son la fuente de energía renovable y respetuosa con el medio ambiente que usará la vivienda junto con suelo radiante refrescante, con solado cerámico y otros materiales y técnicas usadas en la construcción que al final tienen como objetivo que la vivienda sea confortable, saludable y segura.  CASAS SOSTENIBLES: los sistemas constructivos y materiales empleados han conseguido que puedas vivir en un hogar totalmente eficiente con un consumo de energía casi nulo. Queremos ir un paso más allá y reforzar nuestro compromiso medioambiental para que sea tu mejor inversión de futuro: BREEAM® es el método de evaluación y certificación de la sostenibilidad en la edificación técnicamente más avanzado. Por ello, se compromete a la obtención del prestigioso certificado BREEAM®, y para ello ha iniciado los trámites para cumplir con todos los requisitos desde el primer momento. Las imágenes de interiores son ilustrativas con respecto a las calidades y corresponde a otras viviendas construidas. Consultar la memoria de calidades en la oficina.",True,newdevelopment,True,True,2230.0,False,False,False,False,[],False,False,474900.0,€,,,flat,"El Pilar - Bripac, Alcalá de Henares","Ático en calle Virgen de Loreto, 20",Destacado,penthouse,,,,False
108776468,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/75/ed/1354799720.webp,RP702025140083,41,1,338000.0,flat,sale,47.0,True,1,1,calle de San Gumersindo,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4310836,-3.6527662,False,https://www.idealista.com/inmueble/108776468/,"¿ Quieres vivir a escasos metros de la calle Alcalá en una finca seminueva? Pues no pierdas la oportunidad y ven a visitar nuestro inmueble. REDPISO EL CARMEN vende piso de 47 m² construidos ( 42 m² útiles ) que consta de un hall de entrada con armario empotrado, salón comedor con un mirador, un dormitorio con armario empotrado y balcón, cocina equipada con tendedero cerrado, baño completo con bañera, suelos de parquet, ventanas de climalit oscilobatientes, totalmente exterior con doble orientación este-oeste, puertas de madera, calefacción de Gas Natural, 1º planta con altura de 2º, puerta de entrada blindada, trastero de 6 m² útiles y una amplia plaza de garaje de 2.25 x 4.68 para coche mas otra parte de 1.91 x 3.48 para aparcar un coche pequeño, 2 motos o bicicletas. Finca con ascensor tanto para la vivienda como para el garaje y trastero y acceso a personas de movilidad reducida. Situado junto a calle de Alcalá, se encuentra rodeada de todo tipo de servicios como Centro de Salud Daroca, El mercado de Ventas, Mercadona, Ahorramás etc. entidades bancarias, farmacias, comercio menor, gimnasio, zonas verdes etc. A escasos 5 minutos de Metro EL CARMEN y a 10 min de LAS VENTAS y autobuses en la puerta donde podrás desplazarte al centro de Madrid en tan solo 20 minutos, buena comunicación con la M30 y A2. No dude en visitarlo.",False,good,False,True,7191.0,True,False,False,False,[],False,False,338000.0,€,True,True,flat,"Ventas, Madrid",Piso en calle de San Gumersindo,Destacado,,,,,
108529310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/62/ce/1347605095.webp,31798,35,bj,650000.0,flat,sale,98.0,True,2,2,calle de La Bañeza,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4737404,-3.7180707,False,https://www.idealista.com/inmueble/108529310/,"31Real Servicios Inmobiliarios VENDE increíble piso con jardín privado con cerca de 90 metros, 2 habitaciones, 2 baños, trastero y garaje incluido en el precio! Esta joya se encuentra ubicada en Peñagrande, en una urbanización cerrada, con portero físico, pista de paddel, parque infantil y piscina. La vivienda cuenta con un jardín privado de 89 metros + 75 metros útiles de vivienda, que se distribuyen en un acogedor hall que te distribuye a una cocina independiente que junto el salón y el dormitorio principal, tienen acceso directo al maravilloso jardin privado de la casa. El salón con una distribucción ideal para zona de descanso y comedor, recibe una luz natural durante todo el dia. La zona de descanso, totalmente separada de las anteriores estancias, cuenta con un pasillo donde nos encontramos con un armario de cortesía, un baño con plato de ducha, dos dormitorios, uno de ellos el principal, con baño en suite y amplia bañera. El jardín de esta vivienda es único, con cerca de 80 metros, para disfrutar durante todo el año. Plaza de garaje y trastero incluido en el precio. La ubicación es la más privilegiada en el barrio de Peñagrande, con distintas líneas de autobús en la misma puerta, el metro línea 7 a un paso, supermercados, restaurantes, gran oferta educativa, con acceso directo a M30 y M40, en una zona residencial pero con todos los servicios al alcance.",False,good,False,True,6633.0,True,False,True,False,[],False,False,650000.0,€,True,True,flat,"Peñagrande, Madrid",Piso en calle de La Bañeza,Destacado,,,,,
107030001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/93/98/1300890357.webp,Ref: 311,41,2,2250000.0,flat,sale,194.0,True,4,3,"calle de Don Ramón de la Cruz, 38",Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4287675,-3.6817369,True,https://www.idealista.com/inmueble/107030001/,"La inmobiliaria JR. Ranz. con más de 60 años en el sector inmobiliario se complace en ofrecer en venta esta magnífica vivienda ubicada en el corazón de la milla de oro del Barrio de Salamanca.  ¡Descubre tu nuevo hogar en el corazón del exclusivo barrio de Salamanca, Madrid! Este magnífico piso de 194 m² te ofrece un espacio amplio y versátil, ideal para disfrutar de la vida urbana con todo el confort. Al entrar, te recibirán un elegante salón-comedor y un acogedor cuarto de estar, perfectos para reuniones familiares o momentos de relax. La cocina independiente es amplia y funcional, ideal para los amantes de la gastronomía. Con cuatro dormitorios, incluyendo uno en suite, y tres baños (uno de ellos un aseo), este piso garantiza privacidad y comodidad para toda la familia. La cocina completamente reformada y actualizada, tiene anexa una pequeña galería accesoria. Además, cuenta con aire acondicionado con bomba de frío y calor, así como calefacción central, asegurando una temperatura perfecta durante todo el año. No te preocupes por el espacio de almacenamiento; ni por el aparcamiento, el piso incluye un práctico cuarto trastero y una plaza de aparcamiento. La finca, construida en 1971, dispone de dos ascensores (uno principal y otro montacargas) y está adaptada para personas con movilidad reducida. Las zonas comunes y el portal están impecablemente cuidados por el portero residente. Con una orientación norte, este piso es una joya que espera ser reformada a tu gusto. ¡No pierdas la oportunidad de vivir en uno de los barrios más prestigiosos de Madrid!",False,renew,False,True,11598.0,True,False,False,False,[],False,False,2250000.0,€,True,True,flat,"Recoletos, Madrid","Piso en calle de Don Ramón de la Cruz, 38",Destacado,,,,,
102305674,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/a4/fd/1151273688.webp,SKYLP,36,8,930000.0,flat,sale,146.0,True,3,2,"paseo de la Dirección, 161",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4681297,-3.7084941,True,https://www.idealista.com/inmueble/102305674/,"PRIVEE Homes ofrece este apartamento con vistas al cielo de Madrid El piso es totalmente exterior en esquina y dispone de 145 m2 perfectamente distribuidos, cuenta con un amplio y abierto salón muy luminoso y confortable con un gran ventanal que da acceso a la terraza con espectaculares vistas despejadas hacia las 4 torres y a la sierra de Madrid; una cocina integrada en el salón con mucho espacio para almacenaje. Tiene 3 dormitorios: el principal con dos ventanales por ser esquina con vistas únicas a la ciudad, dos amplios armarios empotrados, y baño en suite con plato de ducha y lavabo sobre encimera, los otros 2 dormitorios cuentan con armarios empotrados y con excelentes vistas a la ciudad, adicional dispone de 1 baño de visita con bañera y lavabo sobre encimera, también dispone de un funcional trastero y plaza de parking incluidos en el precio. El sistema de climatización es por aerotermia, agua caliente individual por gas y paneles solares en cubierta, sistema de suelo radiante, puerta de entrada blindada con cerradura de seguridad, el piso se completa con un pequeño recibidor y el pasillo distribuidor. El Edificio cuenta con unas vistas panorámicas únicas a toda la ciudad, algo único en Madrid: Dispone de 8 ascensores, 2 piscinas comunitarias (una de ellas en la azotea de la planta 24 con frente acristalado con solárium y un espacio Lounge que completa la oferta lúdica de agua y sol, ideal para los meses de verano y la segunda piscina en planta 0 con zona ajardinada y césped, gimnasio, spa, sauna, gastroteca, jardín comunitario, huerto urbano, conserjería con servicios similares a un hotel las 24 horas, videoportero de última generación, zona de coworking y salón de reuniones. Sobre la situación de este piso se encuentra en Madrid, a pocos minutos del Paseo de la Castellana, IE, de las 4 Torres Business Área, de Azca, de la estación de Chamartín, de los accesos norte y nordeste de la M-30. Será el icono de referencia de un modelo de barrio que va a crecer de una manera diferente y que se enfrenta a ser la piel del borde de Madrid Norte. La propiedad se presenta como un activo ideal para INVERSION, si necesita asesoría para Golden Visa, contáctenos. Para más información y gestionar una visita puede ponerse en contacto con nosotros, estaremos encantados de poder atenderle (También contamos con pisos de 1, 2 Dormitorios).",True,good,False,True,6370.0,True,False,False,False,[],False,False,930000.0,€,True,True,flat,"Valdeacederas, Madrid","Piso en paseo de la Dirección, 161",Destacado,,,,,
108892027,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/0e/96/1358117948.webp,ALPEDRETE ,41,,570000.0,chalet,sale,283.0,,4,3,calle de las Lamas,Madrid,Alpedrete,,es,,40.6591816,-4.0264012,False,https://www.idealista.com/inmueble/108892027/,"CONSULTING 2001 VENDE chalet independiente en el centro de Alpedrete! Con una distribución ideal en dos plantas, esta propiedad ofrece un sinfín de posibilidades. En la planta baja, un amplio garaje con capacidad para 4 coches, actualmente adaptado como zona de estar, te da la bienvenida. Además, cuenta con un baño completo, un cuarto de calderas, zona de lavado y trastero. Subiendo a la primera planta, nos encontramos un amplio salón con chimenea, cocina completamente equipada con zona oficce en buen estado que se conecta a una amplia terraza de la que tambien se accede desde el salon. Cuenta con 4 habitaciones dobles, todas con armarios empotrados y 2 baños completos exteriores  El chalet destaca por su gran luminosidad y magnifica orientacion sur-oeste.  Calefacción de gasoil, ventanas climalit oscilobatientes y suelos de madera y gres   El jardín, en perfecto estado de conservación, cuenta con una gran parte solada y un acogedor porche ideal para relajarse. Ubicado cerca de comercios, transporte público y todos los servicios necesarios, este chalet es la opción perfecta para quienes buscan calidad de vida en una ubicación privilegiada. ¡No dejes pasar la oportunidad de visitarlo!  Con 283 m² construidos y una parcela de 386 m², este hogar espera convertirse en tu refugio ideal. No pierda la oportunidad de conocer esta vivienda. Contáctenos para más detalles sin ningún compromiso y no dude en concertar una visita. Preguntar por Gema. CONSULTING 2001, expertos inmobiliarios con 30 años de experiencia. Te acompañamos en todo el proceso de compra-venta.  Tambien puedes visitarnos en C/ Honorio Lozano num. 7, local 1, Collado Villalba. ¡Tu nuevo hogar te espera!",False,good,False,,2014.0,False,False,False,False,[],False,False,570000.0,€,True,True,chalet,Alpedrete,Casa independiente en calle de las Lamas,Destacado,independantHouse,,,,
108662502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/05/1a/1354124242.webp,RP1812025139641,55,4,1450000.0,flat,sale,157.0,True,4,2,calle de Julián Romea,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4412746,-3.7166345,False,https://www.idealista.com/inmueble/108662502/,"¡Redpiso Chamberí-Vallehermoso! tiene el placer de presentarles esta propiedad en Exclusiva, una vivienda muy luminosa con vistas despejadas hacia la gran zona verde residencial ideal para relajarse cómodamente en sus bancos y disfrutar de una tarde agradable. Además, la comunidad dispone de una fuente de agua potable y dos piscinas comunitarias (una de adultos y otra infantil)  La urbanización está adaptada para personas con movilidad reducida, en el interior del recinto residencial, encontramos un amplio portal que dispone de dos ascensores, un montacarga, servicio de consejería en la finca y sistema de videovigilancia. Se trata de una cuarta planta exterior cuenta con entrada principal y de servicio, orientación sur, este, norte por lo cual destaca su excelente luz natural la propiedad se distribuye de la siguiente manera 157m2 distribuidos en hall de entrada que comunica con un salón-comedor de generosas dimensiones con más de 33m2 aproximadamente, continuando nos encontramos con un baño, 3 habitaciones dobles, a la derecha nos encontramos con un segundo comedor, amplia cocina, habitación de servicio y un baño. Todas las estancias cuentan con armarios empotrados, suelo de madera, ventanas con doble acristalamiento Climalit, persianas motorizadas, sistema de climatización central (calefacción y aire acondicionado) En definitiva, una magnífica oportunidad para hacer un piso a su medida, con posibilidad de recuperar las terrazas originales. Sin duda, un piso ideal para cualquier tipo de familias que busquen un hogar, por la amplitud, luz, techos altos, vistas, excelente ubicación en zona de servicios. rodeada de zonas deportivas y parques. Excelente ubicación en zona de servicios. Muy buena comunicación con transporte público, próximo al metro Islas Filipinas, intercambiador Moncloa y Guzmán el Bueno, línea de autobús cercana 12, 44, 2 cabe destacar su rápido acceso a la A-6 Y M-30. También pueden encontrar la Fundación Jiménez Díaz y el Hospital Clínico, cuenta con una amplia infraestructura educacional, ya que la zona cuenta con escuelas infantiles, colegios y universidades, respecto a las zonas verdes, a muy pocas distancia tenemos el parque del oeste (zona verde emblemática de Madrid que termina en el Templo de Debod junto a la Plaza de España) y el parque santander. En definitiva, un producto único en el castizo Chamberí. Para mayor información contacte con nuestra oficina que se encuentra ubicada en Paseo de San francisco de Sales 8.",False,good,False,True,9236.0,True,False,False,False,[],False,False,1450000.0,€,,,flat,"Vallehermoso, Madrid",Piso en calle de Julián Romea,Destacado,,,,,
108829321,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/0d/78/1356348656.webp,21722,18,3,268000.0,flat,sale,98.0,True,3,1,Barrio San Diego,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3903697,-3.670119,False,https://www.idealista.com/inmueble/108829321/,"Inmobiliaria Kronox vende en exclusiva un estupendo piso de 98m² construidos y 81m² útiles, muy luminoso en la zona de Nueva Numancia.  Distribuido en 3 dormitorios, cocina con salida a amplia terraza, 1 baño con plato de ducha y salón espacioso independiente.  Características: Tercera planta exterior, paredes en gotelé, suelos en gress, puertas interiores de sapelly y principal blindada, ventanas de aluminio, aire acondicionado y calefacción eléctrica.  Ubicación excepcional muy tranquila, con zonas verdes donde poder pasear y relajarse, con todo tipo de comercios y servicios: farmacias, supermercados, centro de salud, colegios, bares y restaurantes.  Muy bien comunicado en transporte público, a tan solo 10 minutos andando de la línea 1 de metro (Nueva Numancia o Puente de Vallecas) y 13 minutos andando de la línea 6 de metro (Méndez Álvaro). Autobuses (líneas 10, 102, 111, 24 y la nocturna N11). Y en transporte privado con salida directa a M30, A3 y M40.  No se lo piense más y solicite una visita sin compromiso a nuestros asesores, llamando al y si necesita información sobre financiación también podemos ayudarle con nuestro departamento financiero.  El precio de este inmueble no incluye los impuestos y gastos de compraventa.  ¡Contáctenos ahora y venga a verlo!",False,good,False,False,2735.0,True,False,False,False,[],False,False,268000.0,€,,,flat,"San Diego, Madrid",Piso,Destacado,,,,,
108849499,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/51/04/1356919205.webp,PRO1629,43,1,295000.0,flat,sale,92.0,True,2,2,calle Barco,Madrid,Getafe,Getafe Centro,es,,40.3058505,-3.7305976,False,https://www.idealista.com/inmueble/108849499/,"Vive en el corazón de Getafe!  Piso en calle Barco, una oportunidad única para disfrutar de confort, servicios y excelente comunicación con Madrid. Ubicado en una tranquila zona residencial de Getafe, este piso se encuentra rodeado de todos los servicios necesarios para una vida cómoda y práctica. A pocos minutos a pie encontrarás supermercados, farmacias, centros de salud, colegios, guarderías y zonas verdes ideales para pasear o disfrutar en familia. Además, estás muy cerca del centro urbano, donde podrás disfrutar de una gran oferta de comercios, bares, restaurantes y actividades culturales.. . El inmueble está situado en una calle tranquila con poco tráfico, lo que garantiza descanso y calidad de vida, sin renunciar a la cercanía con el bullicio urbano cuando lo necesites. La vivienda cuenta con una distribución funcional, estancias luminosas y un ambiente acogedor. Es ideal tanto para familias como para quienes buscan una inversión segura en una zona consolidada y con alta demanda. Entrando en el piso accedemos a un hall, por la derecha tenemos una cocina con tendedero y un amplio salón luminoso. De frente accedemos a uno de los dormitorios y por la izquierda al segundo dormitorio. En el mismo hall hay un aseo de cortesía y un baño completo q da uso a los dos dormitorios. La conexión con Madrid es inmejorable. A pocos minutos tienes acceso a la estación de Renfe Cercanías Getafe Centro (línea C-4), que te conecta con el centro de la capital en apenas 20 minutos. Además, múltiples líneas de autobús y fácil acceso a la A-42 y la M-45 hacen que moverse en coche también sea una opción rápida y cómoda. Getafe ofrece uno de los niveles de vida más equilibrados del sur de Madrid. Es una ciudad bien gestionada, con servicios públicos de calidad, bajos índices de criminalidad y una excelente red de equipamientos sociales, culturales y deportivos. Aquí puedes disfrutar del dinamismo de una gran ciudad sin renunciar a la tranquilidad y la cercanía del entorno. Su diversidad, su amplia oferta educativa —incluida la Universidad Carlos III— y su ambiente familiar hacen de Getafe una opción muy atractiva para vivir. Si te interesa esta vivienda o tienes alguna duda sobre ella no dudes en contactar, estaré encantada de atenderte.",False,good,False,True,3207.0,False,False,False,False,[],False,False,295000.0,€,,,flat,"Getafe Centro, Getafe",Piso en calle Barco,Destacado,,,,,
107785580,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/85/63/1323680183.webp,,25,,319900.0,chalet,sale,500.0,,8,3,calle Riaza,Madrid,Miraflores de la Sierra,,es,,40.8137002,-3.7648255,False,https://www.idealista.com/inmueble/107785580/,"¡HOGARES MIRAFLORES DE LA SIERRA VENDE EN EXCLUSIVA EDIFICIO! ¡Descubre esta increíble oportunidad en el corazón de Miraflores de la Sierra! Este edificio pareado, con una superficie total de 615 m², es perfecto para quienes buscan un hogar con potencial o una buena inversión. Con tres pisos a tu disposición, puedes transformar este espacio en la vivienda de tus sueños o incluso en un proyecto de inversión. La impresionante chimenea será el centro de atención en tus reuniones familiares, mientras que la terraza y el balcón ofrecen una increíble comunicación en el centro del pueblo! Construido en 1950, este inmueble tiene carácter y encanto, aunque requiere una reforma que te permitirá personalizar cada rincón a tu gusto. La entrada para vehículo añade comodidad, y la orientación sur garantiza luz natural durante todo el día. Aunque no cuenta con calefacción, su ubicación privilegiada y el amplio terreno te brindan múltiples opciones para crear un hogar acogedor. ¡No pierdas la oportunidad de visitar esta joya en Miraflores de la Sierra! ¡CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN, NO DUDES EN CONSULTAR CONDICIONES!",False,renew,False,,640.0,True,False,False,False,[],False,False,319900.0,€,,,chalet,Miraflores de la Sierra,Chalet pareado en calle Riaza,Destacado,semidetachedHouse,,,,
108256028,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/e8/87/1338734920.webp,,26,5,380000.0,flat,sale,91.0,True,3,1,calle de Illescas,Madrid,Madrid,Latina,es,Aluche,40.3912684,-3.754753,False,https://www.idealista.com/inmueble/108256028/,"Agencia inmobiliaria de MADRID Oficina Tecnocasa Desarrollo inmobiliario Aluche-Los Yébenes S.L. de MADRID VENDE LUMINOSA VIVIENDA REFORMADA EN URBANIZACIÓN PRIVADA. DISPONE DE ASCENSOR, PARKING COMUNITARIO Y TRASTERO. Vivienda ubicada en la 5ª planta de la finca, con doble orientación. Distribuida en 3 dormitorios amplios, salón comedor, baño, cocina y trastero. Dispone de calefacción central, trastero, parking comunitario. El inmueble esta ubicado en urbanización privada y jardines. El inmueble ocupa una cuota de participación de 3,230000 % sobre los elementos comunes del edificio. El último IBI está abonado. Actualmente la ITE de este es favorable. Características: - Calefacción central. - Aire acondicionado por conducto. - Habitaciones amplias con armarios empotrados. - Suelo de Parquet. - Doble orientación - Parking comunitario. El barrio de Aluche (distrito Latina), zona muy bien comunicada con diferentes líneas de autobús con fácil y rápido acceso a autovías. Zona rodeada por el Parque de Aluche, el Parque de Cerro de Almodóvar y el Parque de Eugenia de Montijo. A 7 minutos andando de nuestra oficina encontramos el metro Eugenia de Montijo y unos 15 minutos andando encontramos dos intercambiadores, el de Aluche hacia el sur y el de Laguna hacia el norte. En ambos encontramos Metro, Renfe y gran variedad de autobuses. El nombre del barrio tiene su origen en el Arroyo Luche, afluente del Manzanares, que en su momento tenía su recorrido por donde ahora es el barrio. Una de sus más importantes calles es la Calle Yébenes, por su gran actividad comercial. Otra de ellas es la Calle Valmojado, en la actualidad es la que mayor tráfico tiene. Aluche es un barrio administrativo de la ciudad de Madrid que pertenece al distrito de Latina. Limita con los barrios de Campamento, Las Águilas, Lucero, Los Cármenes y con el distrito de Carabanchel. Actualmente cuenta con un amplio plan de soterramiento de la carretera A-5, lo cual incrementará las zonas verdes y peatonales, eliminando polución ambiental y acústica. Preguntar por condiciones de venta. La información contenida en este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorreción. En el precio de venta expuesto no se hayan incluidos los gastos de formalización de la compraventa, tales como honorarios de notaria, honorarios de la inscripción registral, honorarios por la tramitación e inscripción registral de escrituras ni el ITP (Impuesto de Transmisiones Patrimoniales, siendo el tipo máximo en la Comunidad de Madrid del 6%). Del mismo modo, en el precio anunciado, no se incluyen los honorarios los honorarios de la agencia al comprador, que ascienden al 3%+IVA (tipo impositivo 21%) que se abonarán por el sobre el precio fijado en la promesa de compra suscrita por el mismo. Tampoco se encuentra incluidos en el precio anunciado de venta otros tributos y gastos que pudieran existir al suscribir una hipoteca, tales como gastos de tasación, comisión bancaria de apertura del préstamo, AJD (Impuesto por los Actos Jurídicos Documentados, gastos de segundas copias.",True,good,False,True,4176.0,True,False,False,False,[],False,False,380000.0,€,True,True,flat,"Aluche, Madrid",Piso en calle de Illescas,Destacado,,,,,
108364339,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/65/c4/1341906617.webp,Malasaña- Apt Mostenses,34,1,345000.0,flat,sale,51.0,True,1,1,plaza de los Mostenses,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4219535,-3.7084938,False,https://www.idealista.com/inmueble/108364339/,"URBANISSIMO REAL ESTATE comercializa la venta de un apartamento en excelente ubicación, a un paso de Gran Vía, San Bernardo y Plaza de España. Apartamento estilo Loft, renovado recientemente está en la primera planta de un edificio de 1966 con ascensor. Exterior con orientación oeste. Es un inmueble en proceso de cambio de uso a vivienda, con expediente presentado. ¡Programa una visita con Urbanissimo Real Estate! - Disponemos de la últimas herramientas tecnológicas que nos permiten realizar los procesos de: Información, Reserva, Firma de Contratos o Valoración de inmuebles digitalmente, con toda la GARANTÍA LEGAL. Síguenos en redes sociales @Urbanissimo. es para conocer las últimas viviendas y noticias del sector!",False,good,False,True,6765.0,True,False,True,False,[],False,False,345000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en plaza de los Mostenses,Destacado,,,,,
108688478,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/21/37/1359017906.webp,3610-00856,72,,595000.0,chalet,sale,225.0,,5,3,Villalba Pueblo,Madrid,Collado Villalba,Villalba Pueblo,es,,40.6387044,-3.9908539,False,https://www.idealista.com/inmueble/108688478/,"PRECIOSO CHALET ADOSADO DE ESQUINA CON VISTAS A LA SIERRA Presentamos este magnífico chalet de 185 m² útiles, ubicado en una exclusiva urbanización con piscina comunitaria y unas vistas inmejorables a la sierra. Disfruta de un entorno privilegiado y de una vivienda única que combina amplitud, luminosidad y comodidad. La vivienda cuenta con 4 habitaciones, además de un amplio salón en la buhardilla de 30 m², perfecta como espacio polivalente. Dispone de 2 baños completos y un aseo de cortesía. La entrada privada de 21 m² permite aparcar cómodamente el coche. La vivienda se distribuye de la siguiente manera: ZONA DE DIA: En la planta principal destaca un espectacular salón de 40 m² con grandes ventanales que inundan el espacio de luz natural y ofrecen acceso directo a una terraza de 50 m² con barbacoa de obra, ideal para disfrutar al aire libre. El salón cuenta también con una acogedora chimenea que aporta calidez en invierno. A la izquierda del recibidor se encuentra un aseo de cortesía y una amplia cocina con zona de despensa y lavandería, que además ofrece acceso a una encantadora terraza para comer o cenar con vistas a la sierra. ZONA DE NOCHE: La segunda planta alberga tres dormitorios con armarios empotrados; el dormitorio principal es muy luminoso gracias a sus grandes ventanales y ofrece un espacio generoso que permite crear una cómoda zona de descanso con baño en suite. Los otros dos dormitorios son amplios y desde sus ventanas se pueden contemplar unas preciosas vistas a la sierra, lo que los convierte en espacios ideales para habitaciones infantiles, de invitados o despachos. Un segundo baño, ambos con ventana, da servicio a estas dos habitaciones. En la tercera planta se ubica una luminosa buhardilla de 30 m² con ventanas Velux, acompañada de una habitación adicional de 9 m², ideal como despacho o zona de juegos. Este chalet es perfecto para familias que busquen una vivienda cómoda, luminosa y con amplios espacios exteriores en un entorno natural incomparable. Collado Villalba es uno de los municipios más atractivos de la Sierra de Madrid, con un entorno natural privilegiado y todos los servicios a tu alcance. Gracias a su excelente comunicación, podrás llegar al centro de Madrid en solo 30 minutos en tren Cercanías, o en coche por la A-6, además de contar con varias líneas de autobús directas a Moncloa. Una ubicación ideal para quienes buscan vivir en un entorno tranquilo y familiar sin renunciar a la cercanía de la capital. ¡No pierdas la oportunidad de visitarlo! Pídenos tu visita personal y estaremos ENCANTADOS DE RECIBIRTE.",False,good,False,,2644.0,True,False,True,False,[],False,False,595000.0,€,True,True,chalet,"Villalba Pueblo, Collado Villalba",Chalet adosado,Destacado,terracedHouse,,,,
108602259,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/71/3d/1351970270.webp,,40,1,1550000.0,flat,sale,192.0,True,5,3,CL DIEGO DE LEON,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4346533,-3.680523,False,https://www.idealista.com/inmueble/108602259/,"¡Descubre todo el potencial de este piso señorial, exterior y con una ubicación inmejorable, a escasos metros de la calle Príncipe de Vergara! Con 192 m² construidos, esta vivienda es ideal para quienes buscan un proyecto de reforma con múltiples posibilidades. Gracias a su distribución óptima, permite diseñar una espectacular zona social de salón-comedor cercana a los 80 m², con tres amplios ventanales que aportan luz natural y agradables vistas entre las copas de los árboles. Actualmente cuenta con 4 dormitorios más uno de servicio, ofreciendo gran versatilidad para adaptar los espacios a tus necesidades, gracias a la ausencia de muros de carga. La cocina, de generosas dimensiones, incluye acceso a la puerta de servicio con ascensor, lo que facilita el día a día. Aunque la vivienda está para actualizar, conserva elementos con encanto como los suelos de tarima antigua, que pueden restaurarse para recuperar su carácter original. La finca dispone de portal representativo, portero físico, trastero y plaza de garaje en edificio cercano, además de calefacción central y unos gastos de comunidad de 385€. Una auténtica joya con gran potencial en una de las zonas más demandadas de Madrid. ¡Haz realidad el hogar que siempre imaginaste!",False,renew,False,True,8073.0,True,False,False,False,[],False,False,1550000.0,€,True,True,flat,"Lista, Madrid",Piso en Cl Diego De Leon,Destacado,,1600000.0,50000.0,3.0,
