propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice
108189479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/cf/35/1336554574.webp,4160,54,,1350000.0,chalet,sale,192.0,,4,3,calle del Nardo,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5308888,-3.6379167,False,https://www.idealista.com/inmueble/108189479/,"Altalia inmobiliaria, te ofrece este chalet adosado, en una de las principales calles del Soto de la Moraleja.  La urbanización cuenta con acceso controlado, portero, piscina comunitaria, pistas deportivas y espacios ajardinados.  La vivienda, está distribuida en 4 plantas, y cuenta con cuatro amplios dormitorios, dos cuartos de baño completos y un aseo. La calefacción es de gas natural. En la parte trasera se encuentra el jardin de unos 100 m2 de los cuales, 20 metros están cubiertos y al cual se accede desde el salón y la cocina. Desde el jardin tienes acceso directo al recinto de la piscina.  La vivienda tiene orientación este en la fachada trasera, donde se encuentra el jardín y oeste en la fachada de acceso, por lo que es muy soleado y luminoso.  En la planta baja, encontramos un amplio salón, cocina y un aseo de cortesía.  En la planta primera, tenemos 3 dormitorios todos con armarios empotrados y un baño completo.  En la segunda planta tenemos una buhardilla que hace la función de cuarto dormitorio o despacho y un cuarto de baño completo.  En el sótano hay un gran salón con chimenea y una despensa aprovechando el hueco bajo escalera.  La urbanización dispone de multitud de plazas de aparcamiento exteriores de libre acceso.  En el precio también se incluye una plaza de garaje cubierta en el garaje comunitario.  La exclusiva urbanización, ""El Soto de la Moraleja"", colindante con la Moraleja, es un tranquilo entorno residencial donde podrás vivir rodeado de naturaleza sin renunciar a la comodidad de estar cerca de la ciudad, Se encuentra muy bien conectada, gracias a su rápido acceso desde la salida 16 de la Autovía A-1 y está a 15 minutos del Aeropuerto de Madrid-Barajas. En cuanto al transporte público, la urbanización está conectada con Madrid por líneas de autobuses y dispone de una parada de Metro a 100 mts de la vivienda. El trayecto hasta Plaza de Castilla es de tan sólo 20 minutos.  En el entorno de la urbanización, contamos con campos de golf, club de tenis, colegios de gran prestigio nacionales e internacionales, centros médicos, centros comerciales, así como numerosos restaurantes.  Para más información o para programar una visita, puedes ponerte en contacto con Altalia Inmobiliaria. Estaremos encantados de atenderte.",True,good,False,,7031.0,True,True,False,False,[],False,False,1350000.0,€,True,True,chalet,"El Soto de la Moraleja, La Moraleja",Chalet adosado en calle del Nardo,Destacado,1400000.0,50000.0,4.0,terracedHouse,
105317440,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/87/59/1356678193.webp,VMO2406021,65,,3000000.0,chalet,sale,639.0,,5,5,Zona Monte el Pilar,Madrid,Majadahonda,Zona Monte el Pilar,es,,40.4540056,-3.8528008,False,https://www.idealista.com/inmueble/105317440/,"CASA ESPACIOSA EN GRAN PARCELA EN ZONA EXCLUSIVA Se vende espaciosa vivienda en una de las zonas más exclusivas de Majadahonda de 639 m² ubicada en una parcela de 1.135 m². La propiedad cuenta con 6 habitaciones y 5 baños, perfecta para una gran familia o para aquellos que deseen tener espacio adicional para oficinas, gimnasio o zonas de ocio, pues ofrece un sinnúmero de posibilidades, sin renunciar a la mejor ubicación.   Uno de los puntos más destacados de esta casa son las impresionantes vistas al bosque, proporcionando un entorno natural y tranquilo ideal para poder desconectar del bullicio de la ciudad sin necesidad de salir de ella y que además cuenta fácil acceso a todos los servicios como transporte, colegios, hospitales, supermercados y centros comerciales. No pierda la oportunidad de visitar esta propiedad y descubrir todo su potencial. Para más información o para agendar visita, por favor contacte con nosotros. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,renew,False,,4695.0,False,False,False,False,[],False,False,3000000.0,€,True,True,chalet,"Zona Monte el Pilar, Majadahonda",Casa independiente,Destacado,,,,independantHouse,
108685905,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/0d/07/1356931275.webp,28-02250,50,7,418000.0,flat,sale,90.0,True,3,1,avenida de Nuestra Señora de Fátima,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3783629,-3.7481175,False,https://www.idealista.com/inmueble/108685905/,"� VENTA GARANTIZADA – ¡Tu próximo hogar te espera en Avenida Nuestra Señora de Fátima! Alquiler Protegido – Real Estate ofrece en exclusiva esta luminosa vivienda de 3 dormitorios, ubicada en una de las zonas más consolidadas y tranquilas de Madrid. � Dirección: Avenida Nuestra Señora de Fátima, Madrid ✨ Características principales: �️ 3 dormitorios (2 dobles y 1 individual) �️ Amplio salón independiente �️ Cocina office totalmente amueblada � Baño completo con plato de ducha de obra � Calefacción individual de gas natural � Ventanas Climalit oscilobatientes con rotura de puente térmico � Suelos de parquet de roble � Edificio con ascensor y acceso adaptado para personas con movilidad reducida � Plaza de garaje incluida (próxima a la vivienda) � Piscina comunitaria � Ubicación inmejorable Vive en un entorno rodeado de zonas verdes, colegios, centros de salud y todo tipo de servicios. Perfectamente conectado con transporte público (líneas de autobús y taxi) y acceso rápido a la M-30 y M-40. A pocos minutos de: �️ Parque de las Cruces � Hospital Central de la Defensa Gómez Ulla � Intercambiador de Plaza Elíptica �️ Centro Comercial Plaza Aluche � Colegios y guarderías (C. E. I. P. Ntra. Sra. del Lucero, Colegio Ntra. Sra. de los Dolores) ⚽ Zonas deportivas, farmacias, restaurantes y más � Financiación hasta el 100% + gastos* Con nosotros tienes la POSIBILIDAD DE FINANCIACIÓN hasta el 100% del valor más gastos (*sujeto a estudio de historial crediticio). � Ven a visitarlo sin compromiso Para más detalles, lo mejor es venir a verlo en persona. ¡Te sorprenderá! Alquiler Protegido – Real Estate +15 años de experiencia | +13.000 propietarios | +24.000 inquilinos | +8.000 inmuebles gestionados  Confianza | Profesionalidad | Trato humano.",False,good,False,True,4644.0,False,False,False,False,[],False,False,418000.0,€,True,True,flat,"Vista Alegre, Madrid",Piso en avenida de Nuestra Señora de Fátima,Destacado,,,,,
108554486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/2d/e0/1348305824.webp,HGN0077,42,3,245000.0,flat,sale,50.0,True,2,1,calle de los Hermanos García Noblejas,Madrid,Madrid,San Blas,es,Simancas,40.4263202,-3.6308308,False,https://www.idealista.com/inmueble/108554486/,"Ubicado en la calle Hermanos García Noblejas, en una tercera planta exterior con ascensor, este piso representa una excelente oportunidad tanto para inversión como para quien busca una vivienda con potencial para reformar a su gusto. La vivienda está actualmente en rentabilidad, lo que lo convierte en una opción muy atractiva para inversores que deseen una propiedad ya alquilada con ingresos desde el primer día. Cuenta con dos dormitorios, uno de ellos doble, ambos con armarios empotrados. El espacio se organiza de forma práctica, con una cocina americana integrada en la zona de estar, lo que aporta sensación de amplitud y luminosidad. El baño es completo, con tres piezas y media bañera. La vivienda necesita reforma, lo que permite actualizarla con materiales y distribución al gusto del comprador, aprovechando su buena base y luminosidad. Dispone de suelos de parquet y ventanas de aluminio. Gracias a su orientación exterior sur y altura, la luz natural está presente durante buena parte del día. La zona está perfectamente comunicada, con estaciones de metro cercanas como García Noblejas y Simancas (Línea 7), líneas de autobús en la misma puerta, y fácil acceso a las principales vías de entrada y salida de la ciudad, como la M-30 y M-40. En los alrededores hay una gran oferta de comercios de proximidad, supermercados, farmacias, colegios y todos los servicios necesarios para el día a día. Una propiedad con ubicación estratégica, ideal para personalizar o mantener como inversión sólida y rentable. Agenda tu visita con Kason Asesores y comienza a escribir un nuevo capítulo de tu historia. [IW].",True,renew,False,True,4900.0,True,True,False,False,[],False,False,245000.0,€,,,flat,"Simancas, Madrid",Piso en calle de los Hermanos García Noblejas,Destacado,250000.0,5000.0,2.0,,
108664718,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/8e/7d/1358779405.webp,LCM37530,29,3,213000.0,flat,sale,35.0,True,1,1,calle del Olmo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4133537,-3.7004698,False,https://www.idealista.com/inmueble/108664718/,"¡OPORTUNIDAD EN EL CENTRO DE MADRID: VIVIENDA EXTERIOR CON LUZ Y ENCANTO CASTIZO! Edificio con ITE FAVORABLE En pleno casco histórico de Madrid, en la emblemática zona de Antón Martín, se encuentra esta luminosa tercera planta exterior con orientación sur, que garantiza sol y claridad durante todo el día. El edificio no dispone de ascensor, pero cuenta con ITE favorable, lo que asegura su buen estado de conservación. La vivienda está distribuida en 1 dormitorio, salón con cocina abierta y 1 baño completo, ofreciendo un espacio funcional y bien aprovechado. Además, dispone de calefacción individual con bomba de frío/calor y aire acondicionado, lo que proporciona confort durante todo el año. Ideal tanto para quienes buscan vivir en el centro de Madrid como para aquellos interesados en una inversión con alta demanda y buena rentabilidad. Una propiedad con carácter, en uno de los barrios más vibrantes y con mayor proyección de la capital. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,False,6086.0,False,False,False,False,[],False,False,213000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Olmo,Destacado,219000.0,6000.0,3.0,,
108787279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/c7/b8/1355108720.webp,JORGE JUAN MADRID,20,bj,285000.0,flat,sale,41.0,False,1,1,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4241261,-3.6771784,False,https://www.idealista.com/inmueble/108787279/,"**Piso en Venta en la Codiciada Zona de Fuente del Berro** ¡Descubre este espectacular apartamento de diseño, ideal para quienes buscan un hogar moderno y funcional! Con una reforma integral que incluye aislante térmico en paredes y suelo, este piso ofrece una comodidad excepcional. La vivienda cuenta con una habitación que originalmente era un espacio de dos, lo que permite una versatilidad única para adaptarse a tus necesidades. Los techos altos, acompañados de luces empotradas, brindan una sensación de amplitud y elegancia. La cocina, diseñada a medida e integrada en el espacio, viene equipada con electrodomésticos como nevera y lavadora, perfecta para disfrutar de momentos culinarios. El baño es amplio y accesible, con ducha de hidromasaje y bidé, ideal para relajarse después de un largo día. Además, cuenta con tres enormes armarios empotrados con espejos que ofrecen un gran espacio de almacenamiento. Ubicado a solo 2 minutos del metro O'Donnell y a 5 minutos de Goya y Manuel Becerra, este apartamento está rodeado de servicios como colegios, supermercados (Día y Eroski), tintorerías y comercios locales. El patio de uso exclusivo te permitirá disfrutar del aire libre con luz y enchufes, perfecto para tus momentos de ocio. Con bajos gastos de comunidad e IBI, este piso es una oportunidad única en un barrio alegre y prestigioso. No dejes pasar la oportunidad de vivir en un lugar donde la calidad de vida se combina con una ubicación inmejorable. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,True,6951.0,False,False,False,False,[],False,False,285000.0,€,,,flat,"Goya, Madrid",Piso en calle de Jorge Juan,Destacado,295000.0,10000.0,3.0,,
108905369,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/ee/80/1358508979.webp,,5,5,1499000.0,flat,sale,164.0,True,3,3,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4309013,-3.6968794,False,https://www.idealista.com/inmueble/108905369/,"ELEGANCIA ATEMPORAL EN EL CORAZON DE CHAMBERÍ. Bienvenido a tu nuevo hogar en ALMAGRO, uno de los barrios más distinguidos de MADRID. Esta exclusiva vivienda combina el encanto clásico de la arquitectura señorial con las comodidades más modernas, en una calle tranquila y arbolada a pocos pasos de todo. Con techos altos, molduras originales y amplios ventanales, cada rincón respira estilo y sofisticación. vive rodeado de embajadas, galerías de arte, restaurantes de autor y todo el carácter cultural de Chamberí sin renunciar a la calma y privacidad que hacen única a esta zona Perfecta para quienes buscan una vida urbana con esencia tradicional o una inversión segura en una de las ubicaciones más sólidas de la capital. Vivir en Almagro es una declaración de estilo. Las imágenes son infografías.",False,good,False,True,9140.0,False,False,False,False,[],False,False,1499000.0,€,,,flat,"Almagro, Madrid",Piso,Destacado,,,,,
108750514,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/77/ea/1354028456.webp,23_25,27,3,235000.0,flat,sale,86.0,True,3,1,avenida de Rafaela Ybarra,Madrid,Madrid,Usera,es,Pradolongo,40.3841979,-3.7104631,False,https://www.idealista.com/inmueble/108750514/,"Vivienda exterior de 86m2 frente a Junta Municipal y Parque Olof Palme, la vivienda es una tercera planta y cuenta con una terraza de 10m2 aproximadamente al situarse frente al parque y Junta Municipal dispone de unas vistas despejadas favoreciendo su iluminación y ventilación.  La vivienda cuenta y se distribuye en un hall de entrada, tres dormitorios, cocina con acceso a terraza, baño completo, salón independiente con acceso también a terraza, si bien sus calidades son antiguas se encuentra en muy buen estado de conservación para su uso. La vivienda al no tener muros de cargas y columnas, cuenta con la posibilidad de múltiples posibilidades de distribución adecuación y reforma.",False,good,False,False,2733.0,True,False,False,False,[],False,False,235000.0,€,,,flat,"Pradolongo, Madrid",Piso en avenida de Rafaela Ybarra,Destacado,,,,,
107525166,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/a3/0d/1339263176.webp,107525166,151,,750000.0,chalet,sale,497.0,,6,4,avenida del Parral,Madrid,Fuente el Saz de Jarama,,es,,40.6419171,-3.5076815,False,https://www.idealista.com/inmueble/107525166/,"Descubre esta impresionante vivienda de ensueño situada en Fuente el Saz del Jarama, dentro de una exclusiva urbanización privada con acceso restringido mediante clave. Una propiedad única que combina lujo, amplitud y privacidad en un entorno natural privilegiado. Ubicada en una parcela de más 3.000 m², esta vivienda ofrece espacios diseñados para el confort y el disfrute. Sus amplias zonas ajardinadas, junto con una piscina privada y una pista de tenis, hacen de esta residencia un verdadero oasis para desconectar y relajarse. En su interior, la vivienda se distribuye en dos plantas con estancias luminosas y bien diferenciadas. En la planta baja, encontramos una amplia zona de lavandería, una cocina totalmente equipada, un espacioso salón-comedor ideal para reuniones familiares y dos habitaciones, una de ellas actualmente utilizada como despacho. Cuenta con un espacio adicional perfecto para una bodega u otros servicios. La planta superior alberga el resto de las habitaciones, todas con una excelente distribución y baños completos. Destaca la suite principal, un espacio exclusivo que cuenta con vestidor y baño privado, ofreciendo la máxima comodidad. Además, en esta planta encontramos dos terrazas con vistas privilegiadas, perfectas para disfrutar del aire libre. Como complemento a esta espectacular propiedad, se incluye una edificación independiente, preparada para ser utilizada como garaje o casa de invitados, con varias habitaciones adaptables a distintos usos y baño que da servicio a toda la propiedad.  Con una ubicación inmejorable dentro de una urbanización privada en Fuente el Saz, la seguridad no es un inconveniente, ya que el acceso es obligatorio mediante clave.  Esta propiedad es la combinación perfecta de elegancia y funcionalidad, ideal para quienes buscan una residencia con máxima privacidad, amplios espacios y un entorno seguro.",True,good,False,,1509.0,True,False,True,False,[],False,False,750000.0,€,,,chalet,Fuente el Saz de Jarama,Casa independiente en avenida del Parral,Destacado,795000.0,45000.0,6.0,independantHouse,
108881689,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/da/ca/1357821885.webp,RP1302025140237,48,5,475000.0,flat,sale,94.0,True,3,2,Primera Fase - Nuevo Tres Cantos,Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,,40.611073,-3.7181469,False,https://www.idealista.com/inmueble/108881689/,"REDPISO vende en EXCLUSIVA estupendo piso en la Primera Fase de Tres Cantos. Imagina despertar cada mañana con el sol colándose suavemente por las cortinas de tu habitación. Abres los ojos, das un paso hacia la terraza privada que conecta con tu dormitorio, respiras hondo y sientes cómo el aire fresco y limpio de Tres Cantos te abraza. Así empieza cada día en este piso, situado en la codiciada primera fase de Tres Cantos, una de las zonas más consolidadas, tranquilas y bien comunicadas de la ciudad. Este hogar no es solo un piso: es ese lugar que te mereces, donde cada rincón está pensado para disfrutar, para crecer, para compartir y también para desconectar. Con tres amplias habitaciones, es perfecto para una familia que busca espacio sin renunciar a la calidez. Dos baños completos te aseguran comodidad incluso en las mañanas más ajetreadas. Pero lo que realmente marca la diferencia son sus dos terrazas: una de ellas, inmensa, conecta el salón principal con la habitación principal, creando un espacio perfecto para disfrutar de cenas al atardecer, momentos de lectura o simplemente para dejar que el día te acaricie sin prisas. La segunda terraza, con salida desde la cocina, funciona como práctico tendedero o zona auxiliar, ideal para quienes valoran el orden y la funcionalidad. ¿Te preocupa el coche o el almacenamiento? No lo hagas. Incluye plaza de garaje y un cómodo trastero, para que todo esté siempre en su sitio y a mano. Pero eso no es todo. Esta vivienda forma parte de una urbanización cerrada que es un verdadero remanso de paz. Piscina, zonas verdes y área infantil: un oasis privado donde tus hijos pueden jugar seguros y donde tú podrás relajarte y desconectar del ritmo del día a día. En resumen, este piso no es solo una propiedad: es una promesa de bienestar, calidad de vida y futuro. Y está esperándote. ¿Vienes a verlo? Consulta la posibilidad de FINANCIACIÓN HASTA EL 100% con nuestro departamento financiero DCREDIT. Según el Real Decreto Legislativo 1/2007, de 16 de noviembre, los precios ofertados no comprenden los tributos (Impuestos de Transmisiones Patrimoniales), ni los gastos notariales y registrales relativos a la compra-venta, ni la comisión de intermediación que satisface el comprador.",True,good,False,True,5053.0,True,True,False,False,[],False,False,475000.0,€,True,True,flat,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Piso,Destacado,,,,,
108751901,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/5f/68/1354071470.webp,,18,2,195000.0,penthouse,sale,60.0,False,2,1,Rosa,Madrid,Ciempozuelos,Casco Antiguo sur,es,,40.1581009,-3.6179907,False,https://www.idealista.com/inmueble/108751901/,"Agencia inmobiliaria de CIEMPOZUELOS – SAN MARTIN DE LA VEGA zona CIEMPOZUELOS Oficina HOGARES CIEMPOZUELOS – SAN MARTIN DE LA VEGA: EN VENTA: ESPECTACULAR PISO EN LA MEJOR ZONA DE CIEMPOZUELOS, cercano a zonas verdes, colegios, parada de autobús, etc… Si estás buscando un hogar que combine confort, y una ubicación envidiable, este magnífico piso es lo que necesitas. Situado en una de las mejores zonas de Ciempozuelos, cerca de todos los servicios esenciales, como zonas verdes, colegios, parques, y con fácil acceso a una parada de autobús, esta propiedad se presenta como una excelente oportunidad para aquellos que buscan calidad de vida en un entorno tranquilo pero bien comunicado. Distribución Perfecta para Disfrutar en Familia El piso se distribuye de manera ideal, aprovechando al máximo el espacio y ofreciendo un ambiente cómodo y funcional para sus ocupantes. Al entrar, te recibirá un recibidor con armario empotrado, donde comunica con las demás estancias de la vivienda, por un lado la cocina independiente, completamente equipada, perfecta para quienes disfrutan de cocinar en familia o recibir a amigos. Su tamaño generoso permite que puedas instalar todo lo que necesites, y sus acabados de alta calidad hacen de este espacio un lugar agradable y práctico. El salón-comedor es otro de los puntos fuertes de la vivienda. Con un tamaño considerable, este espacio es perfecto para el día a día, con suficiente espacio para colocar muebles cómodos y crear un ambiente acogedor. Además, dispone de acceso directo a una terraza privada. En cuanto a la zona de noche, la propiedad ofrece dos dormitorios, todos ellos espaciosos. Estos dormitorios están diseñados para proporcionar el máximo confort, lo que convierte a cada habitación en un refugio personal. La vivienda cuenta también con un baño completo con plato de ducha ofreciendo una mayor comodidad para toda la familia. Comodidad y Tranquilidad en un Entorno Único La vivienda se encuentra en una zona céntrica de Ciempozuelos, rodeada de una amplia oferta comercial, lo que te permitirá disfrutar de todo tipo de tiendas, restaurantes y servicios a pocos pasos de casa. Además, cuenta con una excelente conexión de transporte público, facilitando el acceso a otras zonas de Ciempozuelos. Las calles vibrantes y llenas de vida ofrecen un entorno cómodo y accesible, ideal para quienes buscan estar cerca de todo lo que Ciempozuelos tiene para ofrecer. ¡Posibilidad de Financiación al 100%: Una Oportunidad A Tu Alcance! Si estás buscando un hogar para ti y tu familia, esta es tu oportunidad. Además, ofrecemos la posibilidad de financiación al 100%, lo que hace de esta propiedad una opción aún más atractiva para quienes desean dar el siguiente paso en la compra de su vivienda sin preocuparse por la financiación. No dejes pasar esta oportunidad única. Contacta con nosotros para más información y para programar una visita. Estaremos encantados de mostrarte esta maravillosa propiedad y ayudarte a conocer todos los detalles sobre las condiciones de financiación. ¡Tu nuevo hogar te espera! Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual..",False,good,False,True,3250.0,False,True,False,False,[],False,False,195000.0,€,True,True,flat,"Casco Antiguo sur, Ciempozuelos",Ático en Rosa,Destacado,,,,penthouse,
108213854,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/18/b9/1337366514.webp,,15,2,720000.0,flat,sale,135.0,True,2,2,calle de Luis Jiménez de Asúa s/n,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4921208,-3.6538596,True,https://www.idealista.com/inmueble/108213854/,"""GRUPO HOGARES"" presenta en exclusiva esta impresionante vivienda ubicada en la Calle Luis Jiménez de Asúa. Este impresionante piso de dos habitaciones y dos baños completos es una oportunidad única! Con un diseño moderno y funcional, cuenta con una habitación principal que incluye un elegante baño en suite y un amplio vestidor, ofreciendo una comodidad y privacidad excepcionales. La segunda habitación es también espaciosa y cuenta con un baño completo adicional, ideal para familiares, invitados o como despacho. El piso está completamente equipado con aire acondicionado, garantizando un clima perfecto durante todo el año. Además, su distribución abierta y luminosa maximiza los espacios, creando un ambiente acogedor y muy cómodo para vivir. Además, la urbanización ofrece excelentes instalaciones comunes como un gimnasio totalmente equipado, una pista de pádel para disfrutar del deporte, para momentos de ocio en familia o con amigos y piscina. Cuenta con dos plazas de garaje y trastero. Ubicado en una zona tranquila y bien comunicada, este hogar está listo para ser disfrutado. ¡No dejes pasar la oportunidad de visitarlo y descubrir todo lo que tiene para ofrecer! Además, nuestro departamento financiero, “Finanhogar”, ofrece la posibilidad de obtener hasta el 100% de financiación. No dudes en solicitar un estudio financiero sin compromiso en la visita. ¡No dejes pasar la oportunidad de visitar esta excepcional vivienda!",False,good,False,True,5333.0,True,False,False,False,[],False,False,720000.0,€,True,True,flat,"Sanchinarro, Madrid",Piso en calle de Luis Jiménez de Asúa s/n,Destacado,799000.0,79000.0,10.0,,
108674071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/0e/b8/1351779987.webp,,40,,450000.0,chalet,sale,170.0,,4,3,calle de Juliana,Madrid,El Escorial,Jardín de los Reyes - Parque Real,es,,40.5864722,-4.1331998,False,https://www.idealista.com/inmueble/108674071/,"Exclusivo chalet pareado en una de las zonas más codiciadas de El Escorial. La vivienda, distribuida en tres plantas, ha sido completamente reformada con un diseño actual y materiales de excelente calidad, cuidando cada detalle para ofrecer un hogar cómodo y elegante. Cuenta con cuatro amplios dormitorios, todos equipados con armarios empotrados con interiores perfectamente terminados. Dispone de tres baños completos, un luminoso salón con salida directa a un espacioso patio ideal para disfrutar del aire libre, reuniones familiares o momentos de descanso. La cocina, independiente y funcional, ha sido renovada con un estilo moderno y práctico. Además, el chalet incluye garaje privado, trastero y calefacción por gas natural mediante radiadores, lo que garantiza confort durante todo el año. Ubicado en una zona tranquila y residencial, con excelente acceso a servicios, naturaleza y el encanto histórico de El Escorial, esta propiedad es una oportunidad única tanto para vivir todo el año como para disfrutarla como segunda residencia. *Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual. *.",False,good,False,,2647.0,False,False,False,False,[],False,False,450000.0,€,True,True,chalet,"Jardín de los Reyes - Parque Real, El Escorial",Chalet pareado en calle de Juliana,Destacado,,,,semidetachedHouse,
108521511,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/8c/1c/1347386861.webp,877960,28,2,235000.0,duplex,sale,62.0,True,2,2,calle Laredo,Madrid,San Fernando de Henares,Centro,es,,40.4254127,-3.5306028,False,https://www.idealista.com/inmueble/108521511/,"Ático dúplex con piscina, garaje y jardín en San Fernando de Henares – ¡ideal para disfrutar todo el año! Housfy vende en exclusiva este encantador ático dúplex en pleno centro de San Fernando de Henares, una vivienda luminosa, bien distribuida y situada en un entorno perfecto para vivir con tranquilidad, comodidad y todos los servicios al alcance. Construido en el año 2000, el piso cuenta con 62 m² construidos (según Catastro) distribuidos en dos plantas que combinan funcionalidad y calidez: Distribución: - Planta principal: amplio salón-comedor, cocina equipada con pasa platos y un aseo de cortesía. - Planta superior: 2 dormitorios con techos abuhardillados de gran altura que aportan carácter y amplitud, además de un baño completo. Detalles que marcan la diferencia: - Calefacción central por radiadores en todas las estancias. - Agua caliente y calefacción centralizada incluida en la comunidad. - Aire acondicionado con bomba de calor en el salón y el dormitorio principal. - Carpintería de aluminio Climalit doble acristalamiento, para un optimo aislamiento tanto termico como acústico.  - Ascensor en finca. - Piscina comunitaria para refrescarte en verano y compartir momentos únicos con familia y amigos. - Jardín privado con parque infantil, ideal para relajarte o disfrutar al aire libre. - Plaza de garaje en la misma finca, de compra obligatoria (12.000 €). Precio total: 247.000 € (incluye vivienda + garaje) Una oportunidad única para vivir en un ático con encanto, en una zona consolidada, con excelentes conexiones y todas las comodidades.  ¡No lo dejes escapar! Contacta con nosotros y agenda tu visita. Esta puede ser la vivienda de tus sueños. El precio de venta no incluye gastos de la compraventa como notaría, registro, impuestos, ni tampoco honorarios agencia. Esta publicación no es vinculante. Consulta siempre la nota simple con Housfy antes de formalizar la compraventa. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Para tu seguridad, nunca cobramos honorarios ni reservas de inmuebles en alquiler antes de la firma del contrato de reserva Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy.com.",True,good,False,True,3790.0,True,False,False,False,[],False,False,235000.0,€,True,False,flat,"Centro, San Fernando de Henares",Dúplex en calle Laredo,Destacado,248000.0,13000.0,5.0,duplex,12000.0
