propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108076894,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/0f/53/1333258650.webp,2500037,29,bj,319000.0,flat,sale,65.0,False,1,1,"calle del General Lacy, 30",Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4024745,-3.6911289,True,https://www.idealista.com/inmueble/108076894/,"Para pintores, músicos, diseñadores, escultores, creadores, artistas, escritores, plantlovers, e incluso inversores.. . Cada rincón de este loft es creatividad en estado puro. La amplitud y la luminosidad dan la bienvenida a lo antiguo y a lo nuevo y con un toque japonés. Dos patios cada uno de unos 15 metros, última tecnología en iluminación led regulable. Orientación sureste, cerramientos de rotura térmica. Materiales de primerísima calidad con acabados naturales. Y todo esto a 100 m de la estación de Atocha: Ave, tren, metro y todos los autobuses que puedas imaginar. Cocina equipada con electrodomésticos de última generación Si quieres saber quién soy IG, @elbalconista.",False,good,False,True,4908.0,True,False,True,False,[],False,False,319000.0,€,,,flat,"Palos de la Frontera, Madrid","Piso en calle del General Lacy, 30",Destacado,,325000.0,6000.0,2.0,
108885452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/57/01/1357928222.webp,G-1118,57,bj,250000.0,flat,sale,60.0,True,3,1,calle Castro de Oro,Madrid,Madrid,Carabanchel,es,Opañel,40.3886324,-3.726591,False,https://www.idealista.com/inmueble/108885452/,"Linkcasa Servicio Inmobiliario vende en exclusiva este maravillosa vivienda ubicada a pocos minutos del metro de Oporto (L6 circular y L5 ). Planta baja que destaca por su inmejorable emplazamiento. El inmueble esta distribuido de una forma independiente de la siguiente: -Hall principal con pasillo distribuidor. -Salón con vistas despejadas, dispone de mucha amplitud y tiene una zona de comedor y despacho con escritorio.  -3 dormitorios: Dormitorio principal, doble y muy espacioso. Dos dormitorios individuales. -Cocina totalmente reformada con materiales de muy buena calidad, amueblada y equipada con gran espacio para cocinar cómodamente y almacenaje. -Baño completo con plato de ducha y mampara. La vivienda esté en muy buenas condiciones, con suelos cerámicos, puertas de madera, ventanas climalit, tuberías y electricidad. Calefacción de gas natural individual. Transporte público más cercano el Metro de Opañel Linea 6 circular. Se sitúa a pocos metros de la Avenida de Oporto, dotada de todo tipo de negocios y servicios, hostelería, comercios de toda la vida, supermercados, zonas de ocio, Parque Emperatriz Maria de Austria, polideportivo Ernesto Cotorréelo y la escuela de futbol de Carabanchel. Así pues y ahora más que nunca, ¡llámanos! Estamos trabajando para que sigas contando con nosotros en asesorarte, informarte y acompañarte en todo lo que necesites. 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: linkcasa 关注更多房源.",False,good,False,False,4167.0,True,False,True,False,[],False,False,250000.0,€,,,flat,"Opañel, Madrid",Piso en calle Castro de Oro,Destacado,,,,,
108031533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/bd/c0/1346724186.webp,2654,35,2,285000.0,flat,sale,103.0,True,3,2,calle Montecillo,Madrid,Aranjuez,Centro,es,,40.0251617,-3.6048608,False,https://www.idealista.com/inmueble/108031533/,"Exclusiva vivienda en el corazón de Aranjuez – Espacio, luz y confort en una ubicación inmejorable Ubicada en pleno Centro de Aranjuez, esta magnífica propiedad de 103 m² construidos ofrece una combinación excepcional de calidad, amplitud y luminosidad, con todas las comodidades para una vida confortable y elegante. La vivienda se distribuye en tres dormitorios bien proporcionados y dos baños completos, uno de ellos en suite, proporcionando privacidad y funcionalidad. El acceso al piso se realiza a través de un amplio y señorial recibidor, que anticipa el carácter distinguido de toda la vivienda. El salón-comedor, de unos 20 m², destaca por su luz natural y sus vistas completamente despejadas, aportando una sensación de amplitud y bienestar difícil de igualar. La cocina independiente, funcional y luminosa, se complementa con una terraza cerrada que alberga zona de tendedero, ideal como espacio auxiliar. Entre sus calidades destacan el suelo de parquet, ventanas de aluminio, toldos exteriores, y el confort de contar con dos bombas de frío/calor, además de una caldera de gas natural de reciente instalación que garantiza eficiencia y ahorro energético. La propiedad se encuentra en un edificio con piscina comunitaria y cuenta con plaza de garaje incluida, un valor añadido en una zona céntrica como esta. Situado en una de las mejores zonas de Aranjuez, con todos los servicios, comercios y zonas verdes a un paso, esta vivienda es ideal tanto para quienes buscan un hogar definitivo como para quienes desean invertir en una propiedad de alta demanda. Una oportunidad única para vivir con elegancia, comodidad y vistas despejadas en pleno centro de Aranjuez. [IW].",True,good,False,True,2767.0,True,False,True,True,[],False,False,285000.0,€,True,True,flat,"Centro, Aranjuez",Piso en calle Montecillo,Destacado,,,,,
100766266,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/b8/b4/1285290686.webp,2527,76,,800000.0,chalet,sale,345.0,,6,4,calle de Zurbarán,Madrid,Aranjuez,Nuevo Aranjuez-Ciudad de las Artes,es,,40.0231611,-3.5994555,False,https://www.idealista.com/inmueble/100766266/,"LUJOSA Y SEÑORIAL CASA CON VISTAS IMPRESIONANTES DE ARANJUEZ.  Les presentamos esta lujosa vivienda situada en urbanización El Mirador, con vistas increíbles de todo Aranjuez. La planta principal se divide en salón-comedor con chimenea separado en dos ambientes con salida a terraza lateral, cocina amplia con vistas exclusivas al Palacio Real de Aranjuez, baño de cortesía y una habitación en planta. Si accedemos a la planta inferior encontramos cinco dormitorios dobles con vistas panorámicas y dos baños, uno de ellos en suite. Ademas en esta planta tenemos la lavandería. En la siguiente planta encontramos el segundo salón-comedor con chimenea, cocina, baño, habitación para sauna y gimnasio. Desde esta planta podemos acceder a dos extensos patios. Dispone de garaje y piscina climatizada cubierta. El diseño de la casa es de una belleza insuperable, habiendo creado un conjunto armonioso y sumamente funcional donde los espacios se llenan de luz y además se ha pensado en todo tipo de detalles para su disfrute.  La vivienda tiene 331 m2 construidos, distribuidos en seis dormitorios, cuatro baños, garaje, gimnasio, dos salones, dos cocinas, dos chimeneas, terraza y dos patios.  El chalet se encuentra en urbanización El Mirador de Aranjuez (Madrid). A 45 minutos de Atocha por Renfe Cercanías. Acceso cómodo a la A4. La parada de bus está junto a la vivienda. Solo 50 minutos para tus destinos en avión, enlazando desde la A4 con M40. Su inmejorable comunicación en el eje De la Vega de Madrid a medio camino de la A4 y A3, hace que te sientas cerca de poblaciones con vida y alto interés de patrimonio y cultural como Aranjuez, Colmenar o Chinchón donde disfrutar de su amplia oferta gastronómica, cultural y de ocio. [IW].",True,good,False,,2319.0,True,False,True,True,[],False,False,800000.0,€,,,chalet,"Nuevo Aranjuez-Ciudad de las Artes, Aranjuez",Casa independiente en calle de Zurbarán,Destacado,independantHouse,,,,
108904407,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/17/76/1358479946.webp,V-05,5,,577011.0,chalet,sale,173.0,,4,4,"calle Dinamarca, 1",Madrid,Arroyomolinos,Zona Europa,es,,40.2818283,-3.9309949,True,https://www.idealista.com/obra-nueva/108904407/,"Viviendas diseñadas para mejorar tu vida Un proyecto exclusivo de 20 chalets, con una distribución funcional, amplios espacios exteriores y zonas comunes pensadas para disfrutar en familia. 4 dormitorios (uno en planta baja) 4 baños (3 completos y 1 aseo) Salón-comedor de más de 34 m² Cocina independient Parcela con jardín privado y zona de aparcamiento Terraza en planta primera Zonas comunes con piscina, solárium y zona infantil Arroyomolinos: naturaleza, tradición y comodidad Ubicación privilegiada al suroeste de Madrid, con una excelente calidad de vida Conexiones: Líneas de autobús interurbanas a Madrid (línea 495 y otras) Acceso rápido a A-5, M-50 y R-5 Ocio y servicios: Centro Comercial intu Xanadú, con pista de esquí cubierta, tiendas y restauración  Supermercados, centros deportivos, colegios y centros médicos Tradiciones y cultura: Fiestas patronales en honor a San Juan (junio) y la Virgen del Rosario (octubre) Actividades culturales y deportivas durante todo el año Mercados, ferias, rutas senderistas y vida de barrio Naturaleza y aire libre: Entorno natural con rutas para caminar y montar en bici Parques, zonas verdes y espacios protegidos cercanos.",False,,True,,3335.0,True,False,False,False,[],False,False,577011.0,€,True,True,chalet,"Zona Europa, Arroyomolinos","Chalet pareado en calle Dinamarca, 1",Destacado,semidetachedHouse,,,,False
108904518,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/17/76/1358479946.webp,V-15,5,,574520.0,chalet,sale,173.0,,4,4,"calle Dinamarca, 1",Madrid,Arroyomolinos,Zona Europa,es,,40.2818283,-3.9309949,True,https://www.idealista.com/obra-nueva/108904518/,"Viviendas diseñadas para mejorar tu vida Un proyecto exclusivo de 20 chalets, con una distribución funcional, amplios espacios exteriores y zonas comunes pensadas para disfrutar en familia. 4 dormitorios (uno en planta baja) 4 baños (3 completos y 1 aseo) Salón-comedor de más de 34 m² Cocina independient Parcela con jardín privado y zona de aparcamiento Terraza en planta primera Zonas comunes con piscina, solárium y zona infantil Arroyomolinos: naturaleza, tradición y comodidad Ubicación privilegiada al suroeste de Madrid, con una excelente calidad de vida Conexiones: Líneas de autobús interurbanas a Madrid (línea 495 y otras) Acceso rápido a A-5, M-50 y R-5 Ocio y servicios: Centro Comercial intu Xanadú, con pista de esquí cubierta, tiendas y restauración  Supermercados, centros deportivos, colegios y centros médicos Tradiciones y cultura: Fiestas patronales en honor a San Juan (junio) y la Virgen del Rosario (octubre) Actividades culturales y deportivas durante todo el año Mercados, ferias, rutas senderistas y vida de barrio Naturaleza y aire libre: Entorno natural con rutas para caminar y montar en bici Parques, zonas verdes y espacios protegidos cercanos.",False,,True,,3321.0,True,False,False,False,[],False,False,574520.0,€,True,True,chalet,"Zona Europa, Arroyomolinos","Chalet pareado en calle Dinamarca, 1",Destacado,semidetachedHouse,,,,False
108786585,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/30/9e/1355089819.webp,3367-04466,48,3,670000.0,penthouse,sale,110.0,True,3,2,calle Ramón y Cajal,Madrid,Las Rozas de Madrid,Parque Empresarial,es,Parque Empresarial,40.522883,-3.8954476,False,https://www.idealista.com/inmueble/108786585/,"Ático Exclusivo en Las Rozas con vistas a la Sierra de Madrid. Privilegiado piso ático ubicado en Parque Empresarial de Las Rozas frente a la Ciudad del Fútbol de la Real Federación Española de Fútbol. Con 110 m² construidos (+ 54 m² de garaje, trastero y zonas comunes), esta vivienda tiene un amplio salón luminoso con salida a la terraza que recorre toda la vivienda de largo con orientación noroeste y que goza de unas estupendas vistas a la Sierra de Madrid. Las vistas panorámicas de la Sierra Noroeste te permitirán contemplar espectaculares atardeceres de Madrid desde la comodidad de tu hogar. El hall recibidor conecta el salón, con preinstalación de aire acondicionado, con la cocina y el área de dormitorios. Junto a la equipada cocina se ubica otra terraza o porche con orientación a la fachada posterior con cerramiento de ventanal y contraventanas, ideal para disfrutar de momentos de relax y junto a este, un pequeño espacio de lavandería. La cocina tiene la posibilidad de ampliación a este espacio. Accediendo desde el hall al área de dormitorios, tenemos dos habitaciones amplias con vistas a la sierra, un baño completo con bañera que da servicio a estos, y un tercer dormitorio en suite con salida a la terraza. Toda la vivienda tiene armarios empotrados, carpintería interior de madera, pinturas con gotelé y suelos de tarima. Con una plaza de garaje muy amplia y un gran trastero incluidos en el precio, este ático es una oportunidad única en este momento en el mercado. El edificio cuenta con ascensor y un diseño único en la zona con pasillos y escaleras al descubierto jugando con diferentes acabados y materiales.  La urbanización goza de grandes y cuidadas zonas ajardinadas, garita con conserje 24 horas en 3 turnos, piscina y 2 pistas de pádel. La ubicación es inmejorable, a solo 5 minutos a pie de supermercados como Mercadona, varios locales de hostelería, comida rápida, próximo al CC. Heron City, Rozas Village, Style Outlet, Biblioteca Leon Tolstoi, colegios e institutos, así como parques infantiles y caninos. Tiene parada de autobús en la puerta, carril bici y rápido acceso a la M50 y apenas a 5 minutos en coche de la Estación de cercanías RENFE Pinar de Chamartín junto a Carrefour del Pinar. No dejes pasar la oportunidad de vivir en un entorno bien comunicado y valorado. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,True,6091.0,True,False,True,False,[],False,False,670000.0,€,True,True,flat,"Parque Empresarial, Las Rozas de Madrid",Ático en calle Ramón y Cajal,Destacado,penthouse,,,,
107526432,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/1f/18/1357734708.webp,CLK00/4875,19,11,800000.0,flat,sale,100.0,True,3,2,calle de los Astros,Madrid,Madrid,Retiro,es,Estrella,40.4119029,-3.6689136,False,https://www.idealista.com/inmueble/107526432/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Estrella, en Madrid. La vivienda está ubicada en la 11 planta exterior con ascensor. Dispone de una superficie total de 100 m², distribuidos en salón y comedor, cocina independiente amueblada, 3 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado y portero. Situado en el barrio de Estrella, en la Calle Astros, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Hospital General Universitario Gregorio Marañón, el Hospital Universitario Infantil Niño Jesús y del Parque de El Retiro. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, múltiples paradas de autobús y a la estación de metro Sainz de Baranda (L6 y L9). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h.",False,good,False,True,8000.0,True,False,False,False,[],False,False,800000.0,€,,,flat,"Estrella, Madrid",Piso en calle de los Astros,Destacado,,820000.0,20000.0,2.0,
108904363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/17/76/1358479946.webp,V-02 ,5,,573636.0,chalet,sale,173.0,,4,4,"calle Dinamarca, 1",Madrid,Arroyomolinos,Zona Europa,es,,40.2818283,-3.9309949,True,https://www.idealista.com/obra-nueva/108904363/,"Viviendas diseñadas para mejorar tu vida Un proyecto exclusivo de 20 chalets, con una distribución funcional, amplios espacios exteriores y zonas comunes pensadas para disfrutar en familia. 4 dormitorios (uno en planta baja) 4 baños (3 completos y 1 aseo) Salón-comedor de más de 34 m² Cocina independient Parcela con jardín privado y zona de aparcamiento Terraza en planta primera Zonas comunes con piscina, solárium y zona infantil Arroyomolinos: naturaleza, tradición y comodidad Ubicación privilegiada al suroeste de Madrid, con una excelente calidad de vida Conexiones: Líneas de autobús interurbanas a Madrid (línea 495 y otras) Acceso rápido a A-5, M-50 y R-5 Ocio y servicios: Centro Comercial intu Xanadú, con pista de esquí cubierta, tiendas y restauración  Supermercados, centros deportivos, colegios y centros médicos Tradiciones y cultura: Fiestas patronales en honor a San Juan (junio) y la Virgen del Rosario (octubre) Actividades culturales y deportivas durante todo el año Mercados, ferias, rutas senderistas y vida de barrio Naturaleza y aire libre: Entorno natural con rutas para caminar y montar en bici Parques, zonas verdes y espacios protegidos cercanos.",False,,True,,3316.0,True,False,False,False,[],False,False,573636.0,€,True,True,chalet,"Zona Europa, Arroyomolinos","Chalet pareado en calle Dinamarca, 1",Destacado,semidetachedHouse,,,,False
107821273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/95/ff/1334271548.webp,5665,21,4,360000.0,flat,sale,53.0,True,1,1,calle del Tesoro,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4265217,-3.7036276,False,https://www.idealista.com/inmueble/107821273/,"Os presentamos una encantadora vivienda, en la calle Tesoro, en una magnífica zona dentro de Malasaña.  Es ideal tanto como inversión como para una primera vivienda.  El edificio está rehabilitado y tiene accesibilidad para personas con movilidad reducida, con ascensor nuevo. Es una finca clásica con corrala del año 1905. La vivienda cuenta con 53 m2 construidos y 48 m2 útiles según catastro. En escritura 50 metros construidos.  Actualmente están distribuidos en salón con techos altos y abuhardillado con vigas de madera vistas, cocina independiente, zona de comedor, dormitorio doble independiente con ventana amplia, baño completo y distribuidor.  El piso destaca por su luminosidad, ya que tiene ventanas en todas sus estancias.  El piso se encuentra ubicado en una que ha sido rehabilitada recientemente y se le realizó la instalación del ascensor.  El inmueble está exento de IBI, los gastos de comunidad son: 42.50€/mes.  Actualmente se está pagando una derrama de obras, la asumirá el comprador a partir del momento de la firma de escrituras. La calefacción y el agua caliente son eléctricas.  La ubicación es inmejorable, a escasos metros de la Plaza del Dos de Mayo.  Goza de muy buenas comunicaciones tanto en autobús como metro. Estaciones de Tribunal (L1 y L10) y Noviciado (L2).",True,good,False,True,6792.0,True,False,True,True,[],False,False,360000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en calle del Tesoro,Destacado,,375000.0,15000.0,4.0,
108538073,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/1b/ba/1350201346.webp,03654,76,,1300000.0,countryHouse,sale,334.0,,5,4,camino DEL PALERO,Madrid,Rascafría,,es,,40.9039423,-3.8795786,False,https://www.idealista.com/inmueble/108538073/,"Finca de Recreo | Rascafría | Espectacular Paraje | Vistas Finca La Malbuena, Rascafría. **Exclusiva Finca de recreo en Rascafría con 19.000m2 de terreno- Naturaleza y Confort a un Paso de Madrid** Descubre esta impresionante finca rústica situada en las faldas de Peñalara, en el corazón del parque nacional, ideal para quienes buscan un refugio en plena naturaleza. A tan solo una hora del bullicioso centro de Madrid, este lugar es perfecto para desconectar y disfrutar de la tranquilidad que ofrecen los árboles autóctonos, como robles y pinos de gran altura que rodean la propiedad. La vivienda principal, con su encantadora fachada tirolesa y arquitectura rústica, cuenta con una estructura sólida de muros de carga y una cubierta de pizarra inclinada. Al entrar, te recibe un acogedor hall con una estufa de hierro forjado que invita a relajarse. El amplio salón-comedor, bañado por la luz natural gracias a sus grandes ventanas, es el lugar perfecto para compartir momentos inolvidables junto a la chimenea de leña. La cocina, también espaciosa, ofrece la posibilidad de abrirse al salón, creando un ambiente aún más integrado. La vivienda principal dispone de cinco dormitorios, todos con armarios empotrados, y tres baños completos que garantizan comodidad para toda la familia. Además, una terraza techada bajo la sombra de un hermoso haya se convierte en el espacio ideal para disfrutar de comidas al aire libre.  La segunda vivienda de 65 m², construida con los mismos estándares de calidad, incluye un hall de entrada y un espacio diáfano con chimenea, perfecto para invitados o como estudio. Y una cabaña construida toda en madera de 30m2 con espacio diáfano y una cabaña aseo. Con una parcela total de 19.000 m², esta propiedad no solo ofrece un hogar acogedor, sino también una parcela adicional de uso agropecuario de 7.680 m², ideal para establos o cualquier proyecto que desees emprender.  El suministro de electricidad y agua está garantizado, así como la evacuación de aguas residuales a través de fosa séptica. La calefacción de la vivienda principal es por caldera con deposito de gas propano con depósito exterior. Ubicada a solo 3 km de Rascafría y cerca del embalse de Pinilla y La Cartuja del Paular, esta finca es un verdadero oasis. No pierdas la oportunidad de vivir en un entorno natural privilegiado. ¡Ven a visitarla y enamórate de tu nuevo hogar!",True,good,False,,3892.0,True,False,True,True,[],False,False,1300000.0,€,True,True,countryHouse,Rascafría,Finca rústica en camino Del Palero,Destacado,countryHouse,,,,
105478076,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/c8/b6/1253523318.webp,4334,50,,615000.0,chalet,sale,294.0,,5,3,calle del Naranjo,Madrid,Alpedrete,,es,,40.6415518,-4.0202526,False,https://www.idealista.com/inmueble/105478076/,"Royal House, ofrece CHALET UNIFAMILIAR EN VENTA, COMO NUEVO, situado en Los Negrales, entre los términos Municipales de Villalba y Alpedrete.  La vivienda tiene una superficie de 278m², distribuidos en 2 plantas, en la planta principal se encuentra un cómodo hall distribuidor, salón-comedor independiente con chimenea, con superficie útil de 31m², cocina completamente amueblada de 15 m² útiles con salida a jardín trasero, dormitorio/despacho, baño con ducha, trastero o zona multiusos de 11m² útiles y garaje.  La planta alta se distribuye en 4 dormitorios y 2 baños, el principal tipo suite con una superficie útil de 23m², más vestidor de 7m² útiles, baño de 8m² y salida a preciosa terraza, los otros dormitorios tienen una superficie útil superior a 12m². Optimo estado de la casa, tanto interior como exterior, así como su parcela completamente ajardinada y piscina con iluminación. iluminación led en gran parte de la casa, suelos cerámicos, pintura lisa, puertas roble, carpintería exterior barrotillo tipo climalit.  Su ubicación permite su disfrute como vivienda habitual, perfecto para quienes buscan espacio, comodidad y una ubicación privilegiada. Acceso a transporte público a escasos minutos andando, (líneas de autobuses urbanos e interurbanos y Madrid- Moncloa a 250metros, y estación Renfe-Los Negrales a 260metros. Centros comerciales y de Ocio (Planetocio, Mercadona, Centro Comercial Los Valles, cines, restaurantes, gimnasio) a 450metros y centros educativos de infantil, primaria y secundaria públicos y privados próximos. No pierdas la oportunidad de vivir en esta preciosa casa con máxima funcionalidad y una ubicación estratégica. ¡Contacta con nosotros para más información y para concertar una visita! En Royal House NO COBRAMOS AL CLIENTE COMPRADOR, te asesoramos durante el proceso de venta y te ayudamos a conseguir la mejor financiación. Nuestro equipo destaca por su amplia experiencia, compromiso y dedicación, cercanía y profesionalidad. Trabajando con el objetivo de asegurar un proceso de compra-venta eficaz. Royal House, a tu lado desde 1992.",True,good,False,,2092.0,True,False,True,True,[],False,False,615000.0,€,True,True,chalet,Alpedrete,Casa independiente en calle del Naranjo,Destacado,independantHouse,,,,
108323994,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/4d/23/1351393392.webp,H61,36,4,399000.0,flat,sale,40.0,False,1,1,"calle de las Huertas, 61",Madrid,Madrid,Centro,es,Huertas-Cortes,40.4133023,-3.696122,True,https://www.idealista.com/inmueble/108323994/,"Piso en Venta en pleno barrio de las letras, en el Corazón de Madrid - ¡Una Oportunidad Única!  Descubre este fantástico apartamento totalmente reformado y a estrenar, ubicado en pleno centro de Madrid. Con una superficie construida de 40 m², en una 4ª planta interior super luminoso y silencioso de una finca rehabilitada del año 1890 y con ascensor, ofrece un estilo moderno y elegante. La cocina está completamente equipada con electrodomésticos de alta gama, incluyendo lavadora, lavavajillas, frigorífico, vitro de inducción y horno. La ubicación es inmejorable, rodeada de hoteles de lujo como el Hotel Palace y el Hotel Ritz, y a pocos pasos de los principales museos como el Prado y el Thyssen. Además, podrás acceder a pie a emblemáticos lugares como la Puerta del Sol, la Plaza de Santa Ana y el Parque del Retiro. Este apartamento cuenta con aire acondicionado por conductos, calefacción y amplio espacio de almacenamiento con armarios empotrados y librería a medida. Perfecto tanto para inversores como para quienes buscan su primera vivienda en la vibrante ciudad de Madrid. No dejes pasar esta oportunidad de vivir en uno de los barrios más deseados, donde el ocio y la cultura están a la vuelta de la esquina. ¡Ven a verlo y enamórate de tu nuevo hogar! ¡SIN COMISIONES!",True,good,False,True,9975.0,True,False,True,False,[],False,False,399000.0,€,,,flat,"Huertas-Cortes, Madrid","Piso en calle de las Huertas, 61",Destacado,,415000.0,16000.0,4.0,
108033967,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/e5/a1/1331820500.webp,,38,3,630000.0,flat,sale,130.0,True,3,2,calle de Manzanares,Madrid,Madrid,Arganzuela,es,Imperial,40.4136902,-3.7216204,False,https://www.idealista.com/inmueble/108033967/,"**********¡MARCELI VENDE IMPRESIONANTE VIVIENDA! *********** Se vende amplia y luminosa vivienda de 130 m² ubicada en una de las zonas más tranquilas y mejor comunicadas de Madrid. La distribución es cómoda y funcional: cuenta con un amplio salón-comedor, cocina independiente con zona de office, y tres dormitorios con armarios empotrados (dos de ellos exteriores, al igual que el salón). Disfruta de una excelente orientación, lo que garantiza luz natural durante todo el día. Situada a solo 20 metros de Madrid Río, con acceso rápido a la M-30 y varias líneas de autobús en la puerta de casa. La finca dispone de calefacción central, ascensor y servicio de conserjería. Una gran oportunidad para vivir en una de las zonas con mayor proyección de Madrid, rodeada de todos los servicios: colegios, centros de salud, comercios, zonas verdes y una amplia oferta cultural. ¡SIN HONORARIOS DE AGENCIA!",True,renew,False,True,4846.0,True,False,True,False,[],False,False,630000.0,€,,,flat,"Imperial, Madrid",Piso en calle de Manzanares,Destacado,,650000.0,20000.0,3.0,
107696256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/16/19/1324521168.webp,,41,5,410000.0,duplex,sale,45.0,True,1,1,calle de Pizarro,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4218804,-3.7057331,False,https://www.idealista.com/inmueble/107696256/,"Ático tríplex exclusivo en Malasaña con terraza y vistas espectaculares a todo el centro de Madrid. Ubicado en la emblemática Calle Pizarro, en pleno corazón del vibrante barrio de Malasaña, este ático de 1 dormitorio es una joya que combina comodidad, estilo y una ubicación privilegiada. Perfecto para quienes buscan un hogar en uno de los barrios más bohemios y dinámicos de Madrid. Características principales: Dormitorio con armario empotrado: Espacioso y funcional, ideal para mantener todo organizado. Aseo y ducha independientes: Diseñados para ofrecer confort y privacidad. Terraza privada: disfruta de unas vistas panorámicas únicas de Madrid, perfectas para relajarte o recibir invitados. La orientación de la terraza es sur. Espacios acogedores: El diseño del ático maximiza la luz natural, creando un ambiente cálido y agradable en cada una de las estancias. Beneficios de vivir en Malasaña: Malasaña es mucho más que un barrio; es un estilo de vida. Conocido por su ambiente bohemio y creativo, ofrece una mezcla perfecta de historia, modernidad y cultura. Vivir aquí significa estar rodeado de calles llenas de vida, arte urbano, tiendas vintage, cafeterías únicas y una oferta gastronómica inigualable. Además, su excelente conexión con el transporte público te permite moverte fácilmente por toda la ciudad. La Calle Pizarro goza de una ubicación estratégica dentro del barrio. A pocos pasos encontrarás lugares icónicos como la Plaza Dos de Mayo o la Gran Vía, además de supermercados, mercados locales y espacios culturales. Todo esto hace que este ático sea ideal tanto para jóvenes profesionales como para parejas que deseen disfrutar del encanto madrileño desde un lugar privilegiado. No pierdas esta oportunidad única. ¡Contáctanos para más información o para programar una visita! Mimaison, amor por las casas desde 1995.",True,good,False,True,9111.0,True,False,True,False,[],False,False,410000.0,€,,,flat,"Malasaña-Universidad, Madrid",Dúplex en calle de Pizarro,Destacado,duplex,,,,
108259420,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/99/d6/1338751280.webp,,25,1,339900.0,flat,sale,101.0,True,3,2,avenida de las Eras,Madrid,Collado Villalba,Los Valles,es,,40.6417015,-4.0056606,False,https://www.idealista.com/inmueble/108259420/,"¡INMOBILIARIA HOGARES PRESENTA EN EXCLUSIVA ESTUPENDO PISO EN VENTA EN VILLALBA! La vivienda, ubicada en una zona privilegiada, con excelente comunicación a todo tipo de servicios esenciales cómo, supermercados, farmacias, centros comerciales, colegios e institutos, centro médico, pequeños comercios, bares y restaurantes, parques y otras zonas verdes.  Características a destacar de la vivienda:  - Fácil acceso al A-6 a menos de 2 min - Tres dormitorios, ambos con armarios empotrados.  - Dos cuartos de baño completo. - Salón-comedor muy luminoso.  - Cocina amplia. - Terraza - Ascensor  - Edificio con ascensor. - ventanas PVC doble cristal oscilobatientes. - Toldos automáticos  ¡NO ESPERE MÁS Y CONVIERTA ESTA VIVIENDA EN SU NUEVO HOGAR! Para obtener más información o programar una visita, contáctenos o visite nuestra página web. Nuestro equipo estará encantado de ayudarle y mostrarle todas las ventajas y comodidades que esta propiedad tiene para ofrecer. ¡FINANCIACIÓN AL 100% Y ESTUDIO FINANCIERO GRATUITO Y SIN COMPROMISO!",False,good,False,True,3365.0,True,False,True,False,[],False,False,339900.0,€,,,flat,"Los Valles, Collado Villalba",Piso en avenida de las Eras,Destacado,,,,,
