propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,floor,hasLift,newDevelopmentFinished,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108826609,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/77/09/1356264202.webp,,20,379000.0,flat,sale,57.0,False,2,1,CL GALILEO,Madrid,Madrid,Chamberí,es,40.42902,-3.7117145,False,https://www.idealista.com/inmueble/108826609/,"ForSev gestión inmobiliaria pone a la venta esta propiedad. Vivienda en el barrio de Arapiles, completamente reformada que combina comodidad y estilo. Con 57 metros cuadrados, este piso cuenta con un amplio salón que invita a disfrutar de momentos inolvidables. La gran cocina-comedor equipada es perfecta para los amantes de la gastronomía, mientras que el dormitorio espacioso ofrece un refugio acogedor. Además, el baño completo y un patio privado añaden un toque especial a este hogar. La vivienda se entrega amueblada y equipada. La vivienda de origen contaba con dos dormitorios ahora la reforma integral realizada hace solo cuatro años, garantiza que todo esté en perfectas condiciones de uso. Con techos altos de casi 4 metros, la sensación de amplitud es inigualable. La calefacción de gas natural asegura un ambiente cálido y confortable en los días más fríos. Ubicado en una zona inmejorable, este piso está rodeado de una amplia variedad de servicios. Disfruta de la comodidad de tener múltiples líneas de autobús y paradas de metro (San Bernardo y Arguelles) a pocos pasos, así como la cercanía al intercambiador de Moncloa. La oferta educativa es excepcional, con colegios y universidades cercanas que garantizan un entorno ideal para familias. No pierdas la oportunidad de vivir en un lugar donde cada detalle ha sido pensado para ofrecerte calidad de vida. Este piso es apto para personas con movilidad reducida y cuenta con ascensor. ¡ Para mas información no dude en llamar, le atenderemos lo mas rápido posible!",True,good,False,6649.0,True,False,False,False,[],False,False,379000.0,€,,,flat,"Arapiles, Madrid",Piso en Cl Galileo,bj,True,,Arapiles,,,,,
108663753,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/88/db/1351494217.webp,,22,385000.0,flat,sale,79.0,True,2,1,Barrio Berruguete,Madrid,Madrid,Tetuán,es,40.4587519,-3.7107546,False,https://www.idealista.com/inmueble/108663753/,"Agencia inmobiliaria de MADRID zona BERRUGUETE - FRANCOS RODRÍGUEZ NUMANCIA ESTRECHO PABLO IGLESIAS vende piso exterior en finca moderna, descubre este acogedor piso en el barrio de Berruguete, en el distrito de Tetuán, Madrid. Esta propiedad ofrece un espacio bien distribuido y funcional. Cuenta con dos dormitorios además de un salón amplio, cocina y baño completo. Dispone de calefacción de gas natural y aire acondicionado. Está ubicado en una zona con excelente conectividad, tendrás acceso a diversas opciones de transporte público, comercios y servicios. Esta propiedad es una oportunidad para quienes buscan un hogar en una ubicación estratégica de Madrid. ¡Contáctanos para más información!",False,good,False,4873.0,True,False,False,False,[],False,False,385000.0,€,,,flat,"Berruguete, Madrid",Piso,2,False,,Berruguete,,399000.0,14000.0,4.0,
108482938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/3f/74/1346292380.webp,,26,229000.0,flat,sale,61.0,True,2,1,calle Teniente Ochoa Olalla,Madrid,Madrid,Carabanchel,es,40.3968779,-3.7331275,False,https://www.idealista.com/inmueble/108482938/,"VOhome propiedades Carabanchel vende en exclusiva, vivienda reformada en una primera planta en el barrio de San Isidro El inmueble se distribuye en: amplio salón comedor, cocina independiente, 2 habitaciones y un baño. La habitación principal tiene anexa otra estancia que se puede utilizar como vestidor o como una tercera habitación.  Esta vivienda destaca por su reciente reforma y su doble orientación Sur/Norte. Cuenta con suelo de tarima, paredes lisas, ventanas de aluminio blanco, puertas de madera en blanco, cocina y baño reformado con plato de ducha.  En los alrededores podemos encontrar locales comerciales de todo tipo, supermercados, farmacias, bares, restaurantes, entre otros. Cuenta con buena comunicación por transporte púbico. Se encuentra a 800 metros de la estación de Metro Urgel (L5). En los alrededores del inmueble encontramos las paradas de autobuses líneas: 17, 23, 25, 34, 35, 116, 118, 119, N16.  El piso se encuentra a pocas calles de la pradera de San Isidro donde se puede disfrutar de actividades al aire libre, realizar ejercicio o dar un paseo por uno de los parques más emblemáticos de Madrid. No deje pasar la oportunidad de visitar este magnifico piso.  ¡Póngase en contacto para coordinar una visita! En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro /intermediación inmobiliaria y/o Financiera.",False,good,False,3754.0,True,False,False,False,[],False,False,229000.0,€,,,flat,"San Isidro, Madrid",Piso en calle Teniente Ochoa Olalla,1,False,,San Isidro,,,,,
108795841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/9a/c4/1355964574.webp,,18,280000.0,flat,sale,53.0,True,2,1,calle del General Ricardos,Madrid,Madrid,Carabanchel,es,40.3946142,-3.7210633,False,https://www.idealista.com/inmueble/108795841/,"Actualmente Reformado   La vivienda es exterior y se encuentra en el corazón del barrio de San Isidro, Carabanchel. Con una superficie de 53 m², este hogar es perfecto para quienes buscan luminosidad y comodidad.  Los amplios ventanales permiten que la luz natural inunde cada rincón, creando un ambiente cálido y acogedor. La distribución de la vivienda es amplio salón-comedor con cocina integrada ideal para relajarse y disfrutar de momentos en familia. La cocina, esta equipada con vitrocerámica, horno y campana extractora. Un baño completo con plato de ducha y mampara de cristal.  Los dos dormitorios son luminosos, el principal es exterior a la calle y cuenta con balcón y el segundo dormitorio es luminoso es interior a patio de luces, hay espacio suficiente para personalizar cada habitación a tu gusto. Esta vivienda también ofrece comodidades como calefacción eléctrica y aire acondicionado por split, asegurando un ambiente agradable durante todo el año. y el balcón es perfecto para disfrutar del aire libre y las vistas. Ubicado en una primera planta sin ascensor y orientación sur, este piso es una oportunidad única para vivir en una zona tranquila. La ubicación de la vivienda está muy bien comunicada, a tan solo unos minutos de las estaciones de metro Urgel y Marqués de Vadillo. Líneas de bus EMT: 34,35, 118, 119, N26 Con gran variedad en restauración, supermercados, gimnasios, farmacias, centro de salud y todo tipo de comercios.  PARA PROPIETARIOS: 1. ¿Necesitas vender para comprar? donpiso puede comprar tu casa entregándote el 10% en 48 horas y el resto ante Notario. 2. ¿Problemas económicos? Te ayudamos entregándote una cantidad pactada cada mes mientras vendemos tu casa. Sin gastos de ningún tipo. 3. ¿Vendes un piso con hipoteca? mientras gestionamos la venta, te adelantamos la cuota mensual. 4. ¿Reformas? al mejor precio y te las financiamos dentro de la hipoteca. 5. ¿La mejor hipoteca? en donpiso la encuentras y con condiciones preferentes. 6. ¿Herencias y divorcios? te ayudamos y coordinamos todo. Infórmate:.",True,good,False,5283.0,True,False,False,False,[],False,False,280000.0,€,,,flat,"San Isidro, Madrid",Piso en calle del General Ricardos,1,False,,San Isidro,,,,,
108404353,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/6c/16/1343477983.webp,CUARTO,10,233160.0,flat,sale,103.0,True,3,2,Fuentebella-San Felix-El Leguario,Madrid,Parla,Fuentebella-San Felix-El Leguario,es,40.225352,-3.777004,False,https://www.idealista.com/obra-nueva/108404353/,"""Las Terrazas del Leguario"" son 23 viviendas de VPPL en régimen de Cooperativa en una de las zonas de mayor desarrollo de Parla.  Se encuentra ubicada en la zona del Leguario, situado en el este de Parla, una zona bien comunicada con la autovía A-42 así como con las líneas de tranvía y cercanías. El proyecto se compone de viviendas de VPPL de 3 dormitorios, terraza, plaza de garaje y trastero opcional. Se trata de viviendas de diseño moderno, muy luminosas, con ventilación cruzada y doble orientación, una distribución que optimiza al máximo el espacio y solamente 0,80 m² de pasillos. Consta de salón-comedor-cocina de 31m², terraza de 10m², tres dormitorios, dos baños, lavadero, climatización por aerotermia y piscina comunitaria. La Cooperativa trabaja con costes reales sin que haya beneficio de promotor, lo que se traduce en ahorro económico para los socios: mejores viviendas a menor coste.",False,newdevelopment,True,2264.0,True,False,False,False,[],False,False,233160.0,€,True,True,flat,"Fuentebella-San Felix-El Leguario, Parla",Piso,4,True,False,,,,,,
108839221,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/53/b8/1356994468.webp,,58,329900.0,flat,sale,123.0,True,3,2,"calle de Sierra Toledana, 29",Madrid,Madrid,Puente de Vallecas,es,40.4019749,-3.6603956,True,https://www.idealista.com/inmueble/108839221/,"HouseU vende en exclusiva MARAVILLOSA VIVIENDA DE 3 HABITACIONES EN OCTAVA PLANTA CON IMPRESIONANTES Y EXCLUSIVAS VISTAS EN FINCA CON ASCENSOR, en inmejorable localización en Nueva Numancia en colonia de los taxis. Vivienda muy luminosa y con práctica organización localizada en la octava planta del edificio con ascensor y magnífica plaza de garaje en la misma finca.  Consta de 123m2 construidos (78m2 vivienda+45m2 elementos comunes según catastro) que se distribuyen en: PLANTA ENTRADA -Hall de entrada. -Amplio Salón-comedor de 25m2 aprox. con grandes ventanales y con estupendas vistas a Madrid y a zonas verdes. -Cocina independiente amueblada y equipada con salida directa a práctico tendedero. -Pasillo distribuidor. -3 Habitaciones, 2 dobles y 1 individual. (Todas las habitaciones son amplias y tienen excepcionales vistas de Madrid). -Baño completo con plato de ducha.  -Segundo baño completo con bañera. La vivienda consta de armarios empotrados en 1 de las habitaciones de matrimonio, toldos en buen estado en estancias necesarias, aire acondicionado en salón y en pasillo distribuidor, paredes y techos recién pintados, puerta de entrada blindada de gran calidad, carpintería madera interior en buen estado y sistema de calefacción, con posibilidad de radiadores y caldera (en este momento tanto el termo como los aires son eléctricos). LA VIVIENDA NECESITA REFORMA PARCIAL. AMPLIA PLAZA DE GARAJE anejo inseparable INCLUIDO EN PRECIO.  Finca muy cuidada, con portal reformado y rampa para minusválidos. Construcción de 1982 con muy buenas calidades. Vecindad tranquila y de toda la vida. Zona consolidada frente al barrio de Moratalaz con todo lo que necesitas en el día a día. Su ubicación estratégica te ofrece la oportunidad de tener todos los servicios a tu alcance (colegios, supermercados, restauración, zonas verdes como el conocido Parque de las Siete tetas a 2 min andando, bancos, farmacias... ) La localización es ideal a escasos 5 minutos de la Glorieta Conde de Casal y del parque del Retiro, como del Centro Comercial La Gavia. Inmejorables comunicaciones en transporte público, a tan solo 10 minutos del Metro Nueva Numancia y con paradas de autobuses cercanos. Muy bien comunicado con el centro de Madrid, con Moratalaz y con el resto de Vallecas. Ven a visitarlo! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual. HouseU es la única inmobiliaria que invierte en tu inmueble para hacer una puesta a punto del mismo y facilitar la operación entre comprador y vendedor. En HouseU tratamos tu casa como si fuera nuestra y mediante nuestro servicio gratuito de Home Staging conseguimos que tu vivienda saque todo su potencial y luzca como se merece. Conseguimos vender tu inmueble en un tiempo récord ya que conectamos a nuestros compradores con su futura casa mostrándoles las grandes opciones que tiene la vivienda de sus sueños. ¿Necesitas financiación? Te ayudamos!",True,good,False,2682.0,False,False,False,False,[],False,False,329900.0,€,True,True,flat,"Numancia, Madrid","Piso en calle de Sierra Toledana, 29",8,True,,Numancia,,,,,
108696806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/a4/e9/1352437309.webp,11718,23,2259000.0,flat,sale,180.0,False,3,3,calle de Diego de León,Madrid,Madrid,Barrio de Salamanca,es,40.4356491,-3.6798393,False,https://www.idealista.com/inmueble/108696806/,"""SOLFAI PONE A SU DISPOSICIÓN, ESTUPENDO PISO EXTERIOR RECIEN REFORMADO Y AMUEBLADO, MUY LUMINOSO, EN EL DISTRITO SALAMANCA  Se trata de una Tercera planta exterior de 180 m2 construidos, 150m2 útiles.  Distribuidos en: Salón- comedor, Cocina equipada con electrodomésticos, 3 Dormitorios, 3 Cuartos de baño.  El inmueble dispone de: Calefacción,   Aire Acondicionado.  Datos importantes de la finca: Ascensor, Portero Físico.  Situado en una de las zonas privilegiadas del Distrito Salamanca, muy bien comunicado con líneas de Bus y la estación de metro Lista a escasos metros andando, supermercados, zona de ocio y comercial, entidades bancarias, todos los servicios en la zona.  IBI: 1244 €  Comunidad: 398  €/mes  ****Si necesita ampliar información puede ponerse en contacto con nosotros y con gusto le atenderemos****. "".                     ¿Quieres saber más de nosotros?",False,good,False,12550.0,False,False,False,False,[],False,False,2259000.0,€,,,flat,"Lista, Madrid",Piso en calle de Diego de León,3,True,,Lista,,,,,
108332541,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/74/11/1355989115.webp,AIC-2000,34,450000.0,penthouse,sale,71.0,True,2,1,avenida de la Gavia,Madrid,Madrid,Villa de Vallecas,es,40.3738207,-3.6112322,False,https://www.idealista.com/inmueble/108332541/,"Precioso ático nuevo en venta situado en el Barrio de Vallecas. Tiene una superficie aproximada de 71 metros cuadrados distribuidos en amplio salón-comedor con acceso a preciosa terraza, cocina amueblada con muebles altos y bajos, encimera vitrocerámica, horno y campana extractora; 2 dormitorios dobles con armarios empotrados y 1 baño completo. Calidades de Alta Gama. Dispone de zona comunitaria con piscina y jardín. Incluye dos plazas de garaje y un trastero. Se encuentra muy bien comunicado, disponiendo a pocos metros de parada autobús con servicio de las líneas N9-145. Su cercanía a colegios, supermercados, farmacias, centro comercial y parques infantiles, convierten a esta vivienda en una propuesta inteligente a un precio accesible. A 5 minutos caminando de la estación de metro La Gavia y con fácil acceso a la M-45. Oportunidad- No deje de visitarlo!",False,good,False,6338.0,True,False,False,False,[],False,False,450000.0,€,True,True,flat,"Ensanche de Vallecas - La Gavia, Madrid",Ático en avenida de la Gavia,8,True,,Ensanche de Vallecas - La Gavia,penthouse,,,,
107196576,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/7d/41/1342143687.webp,SYZ-137,37,1200000.0,chalet,sale,228.0,,4,4,calle de Dionisio Ridruejo,Madrid,Madrid,Fuencarral,es,40.4798754,-3.7354326,False,https://www.idealista.com/inmueble/107196576/,"INMOACIERTA vende en exclusiva este espectacular chalet �SOBRE EL INMUEBLE� ✔ La vivienda consta de 195 M2 y junto al garaje, trastero y elementos comunes, hace una suma de 228M2 (catastro) ✔ 4 habitaciones con armarios empotrados  ✔ 4 Baños, 2 de ellos con bañera, 1 con plato de ducha y 1 aseo ✔ 2 maravillosas cocinas equipadas  ✔ Amplio salón con salida a jardín y tendedero ✔ Bonita terraza  ✔ Toda la vivienda es exterior ✔ Excelentes zonas comunes con piscina, pista de tenis  ✔ El inmueble cuenta con 4 plantas además de buhardilla acondicionada en ultima planta  ✔ AA/CC en las habitaciones  ✔ Calefacción individual de gas natural ✔ Orientación este y oeste ✔ Comunidad 100€; IBI: 1.500€  ✔ Inmueble ubicado en una de las zona emblemática de Madrid  �SOBRE LA ZONA� ✔ A tan solo 3 minutos de líneas de autobús N20, 82, A 4 minutos de línea 7 metro Lacoma  ✔ Muy bien comunicado y cerca de todos los servicios: bares, restaurantes, farmacias, parques, la real federación española de golf,  Centro de Especialidades Periférico Peña grande, hospital Ruber Internacional, colegios, CEE Fuentelarreina, supermercados, etc. Contacta con nosotras si necesitas vender o alquilar un inmueble �INMOACIERTA, la agencia familiar que piensa en las personas�.",True,good,False,5263.0,False,False,False,False,[],False,False,1200000.0,€,True,True,chalet,"Peñagrande, Madrid",Chalet adosado en calle de Dionisio Ridruejo,,,,Peñagrande,terracedHouse,1250000.0,50000.0,4.0,
106776520,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/f3/61/1293642235.webp,OTC-3163Sfs,37,1200000.0,flat,sale,180.0,True,4,2,paseo de San Francisco de Sales,Madrid,Madrid,Chamberí,es,40.4389275,-3.717668,False,https://www.idealista.com/inmueble/106776520/,"Vende señorial vivienda ubicada en una de las mejores calles de Vallehermoso, en Chamberí. ARROYOASTUR INMOBILIARIA en exclusiva.  Clásica finca de 1959, piso en 5 planta, la vivienda destaca por su luminosidad. Los 180 m² se distribuyen en zona de recibo, 4 dormitorios con 2 cuartos de baño completos y cocina independiente con office.   De planta rectangular distribuida a ambos lados del pasillo, se encuentra para reforma integral. Su construcción por sistema de pilares permite rediseñar la distribución y los espacios a su gusto y necesidades.  Accedemos a través de un amplio hall a los dos salones contiguos, uno de ellos actualmente despacho, orientados a fachada, San Francisco de Sales, así como los dos dormitorios principales con cuarto de baño completo. Y orientadas a patio se sitúan 2 dormitorios secundarios también con cuarto de baño completo. Cocina independiente con office. Un total de 7 estancias, que permiten abrir y ampliar los espacios.  Cuenta con trastero con acceso directo desde el ascensor y plaza de garaje PAR para residentes, que se traspasaría de acceso por San Francisco de Sales.  La finca dispone de portero físico en portal señorial con ascensor y salva escaleras para personas con movilidad reducida. Propiedad con ubicación privilegiada, muy próxima a la plaza de Cristo Rey con salida directa a la A6. Barrio tradicional con tiendas de proximidad, comercios, actuales supermercados y todos los servicios así como colegios, universidades y hospitales (Fundación Jimenez Diaz, Hospital San Carlos). Zona de variada oferta de restaurantes y terrazas para disfrutar de buena gastronomía y ocio. Excelente conexión de transporte público, las estaciones de metro más cercana son la de Moncloa (L3 Y L6 ) e Islas Filipinas (L7) y en el mismo paseo varias líneas de autobús, lo que asegura una excelente conexión con el resto de la ciudad de Madrid. ARROYOASTUR INMOBILIARIA somos una empresa con larga experiencia en el sector inmobiliario, le ofrecemos un servicio personalizado, serio y exclusivo, asegurando a nuestros clientes las máximas garantías de ÉXITO. "".",True,renew,False,6667.0,True,False,False,False,[],False,False,1200000.0,€,True,True,flat,"Vallehermoso, Madrid",Piso en paseo de San Francisco de Sales,4,True,,Vallehermoso,,,,,
101814932,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/ab/ab/1236252834.webp,PR0307,24,236000.0,flat,sale,120.0,True,2,2,calle San Ciriaco,Madrid,Madrid,Vicálvaro,es,40.4062047,-3.6055855,False,https://www.idealista.com/inmueble/101814932/,"VENTA DE LOFT EN CALLE SAN CRIACO - VICALVARO  Grupo Habitazone ofrece Promoción de 2 Loft a estrenar, ubicados en San Ciriaco, Vicálvaro - Madrid. Diseñados con mucho estilo, adecuados y y reformados con todo lujo de detalles, haciéndolos muy practicos y funcionales. Cada vivienda tiene 2 habitaciones dobles de 20 m2, cuentan con 2 baños completos, cocina americana y salón comedor. Ambas viviendas estan a pie de calle. Recién acabados con las mejores calidades, ofreciendo un aspecto inmejorable. Cercanos al centro de salud, supermercados, próximo al centro comercial, la universidad, hay 12 escuelas infantiles, colegios de educación infantil y primaria, e institutos de educación secundaria. En cuanto a la comunicación se refiere, los Loft tienen conexiones con la línea nueve (L9) del metro de Madrid y, acceso a EMT con las líneas E3, 106, 100 y 159. A pocos minutos de la estación de Renfe Cercanías por la que pasan las líneas C-2, C-7 y C-8. La estación sirve de intercambiador de metro con la estación del nombre Puerta de Arganda, también dentro de la línea nueve (L9) del Metro de Madrid, y con las líneas 4,71 y E3 de la EMT. A lo largo de toda la avenida de Villablanca hay facilidad de aparcamiento. Área especialmente tranquila para familias que buscan un lugar que reúna todos los requisitos necesarios para dar cobertura a sus necesidades. Zona ajardinada con bulevar a pocos metros. Si estás buscando amplitud, tranquilidad, un concepto diferente y diferenciador, este es tu nuevo hogar.  ¡No esperes más! Contáctanos y agenda la visita para conocer tu nuevo hogar. En Grupo Habitazone, somos más que una Inmobiliaria.",False,good,False,1967.0,True,False,False,False,[],False,False,236000.0,€,,,flat,"Casco Histórico de Vicálvaro, Madrid",Piso en calle San Ciriaco,bj,False,,Casco Histórico de Vicálvaro,,,,,
106917623,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/ee/f5/1297600820.webp,MLH-342,24,3875000.0,flat,sale,280.0,True,4,4,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,40.4226575,-3.6804597,False,https://www.idealista.com/inmueble/106917623/,"¡Descubre el hogar de tus sueños en pleno corazón de Madrid! Este exclusivo piso en esquina, ubicado en la segunda planta, ofrece una experiencia de lujo incomparable con vistas directas al emblemático Parque del Retiro.  Con 280 m² de espacio cuidadosamente reformado con materiales de alta calidad, disfrutarás de una luminosidad excepcional gracias a su doble orientación sur-este. La zona social exterior está diseñada para el máximo confort, con ambientes diferenciados para el descanso y el comedor. La cocina integrada, equipada con electrodomésticos de alta gama, es perfecta para los amantes de la gastronomía. Además, cuenta con una amplia terraza donde podrás relajarte mientras contemplas las vistas al parque. La vivienda dispone de cuatro generosos dormitorios, dos de ellos con terraza, y cada uno con su baño en suite, destacando el dormitorio principal por su vestidor y numerosos armarios. Un family room añade un toque extra de comodidad para toda la familia. No faltan detalles prácticos como un aseo de cortesía, una zona de lavandería independiente, trastero y servicio de portería. Construida en 1965 y mantenida en perfecto estado, esta propiedad combina el encanto clásico con las comodidades modernas, incluyendo calefacción por bomba de frío/calor y aire acondicionado. Con clase energética D, este piso es una joya que ofrece un estilo de vida sofisticado y confortable. ¡No pierdas la oportunidad de vivir en un lugar tan especial!",False,good,False,13839.0,True,False,False,False,[],False,False,3875000.0,€,,,flat,"Goya, Madrid",Piso en calle de O'Donnell,2,True,,Goya,,,,,
108695626,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/22/c4/1352402796.webp,280725,35,359900.0,chalet,sale,190.0,,3,3,calle el Pez,Madrid,Torrejón de Velasco,,es,40.1886059,-3.7795627,False,https://www.idealista.com/inmueble/108695626/,"ALFA INMOBILIARIA VENDE: Espectacular chalet, situado en Torrejón de Velasco. Acceso a la vivienda, nos encontramos con un cerramiento acristalado, este nos viene muy bien tanto para aislar del calor como del frio.  Al entrar a la casa, nos encontramos con un recibidor de buen tamaño con amplitud, que da acceso a mano derecha al garaje, este con espacio suficiente para un coche. A mano izquierda tendríamos las escaleras para acceder a plantas superiores, de frente tenemos el acceso a un aseo en planta, cocina y salón muy bien distribuido. Salón, es un espacio amplio y luminoso, desde el podríamos acceder al pario trasero, actualmente con rejas. Cocina de buen tamaño, tenemos acceso también al patio trasero, tiene un porche de madera y también acristalado y el terreno con bastantes metros, cuenta con césped artificial rodeando la piscina.  En la primera planta, nos encontramos con un primer dormitorio principal muy grande que tiene un vestidor de doble armario y un baño en suite completo. Segunda habitación a mano izquierda, tiene el armario empotrado y buen tamaño. Tercera habitación al fondo, también armario empotrado y es un buen espacio. Cuenta con otro baño en la primera planta para dar servicio a las otras dos habitaciones, también esta completo. Terminamos con la buhardilla, que actualmente esta reformada y lista para disfrutar, esta acristalado el acceso y cuenta con un cuarto.  Si tienes alguna duda o consulta, llámanos estaremos encantados de atenderles. CON HASTA EL 100% DE FINANCIACIÓN, nuestros asesores financieros consiguen las mejores condiciones y la posibilidad de financiar hasta el 100% de la operación con los gastos incluidos. Pregúntenos por nuestro asesoramiento financiero GRATUITO Y SIN COMPROMISO.",False,good,False,1894.0,True,False,False,False,[],False,False,359900.0,€,True,True,chalet,Torrejón de Velasco,Chalet adosado en calle el Pez,,,,,terracedHouse,,,,
108739524,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/ed/55/1353727950.webp,001093,25,490000.0,chalet,sale,172.0,,3,2,calle del Romero,Madrid,El Escorial,Las Zorreras - Monte Encinar,es,40.6250152,-4.0391564,False,https://www.idealista.com/inmueble/108739524/,"Acogedora casa rústica independiente en la zona residencial de Montencinar, pertenece al municipio de El Escorial. Compuesta de chalets unifamiliares situados entre Los Arroyos y Colonia España a 7 minutos de los grandes centros comerciales de Villalba: Polígono P29, Mercadona, Los Valles, Planetocio y comercios tradicionales. Ideal para sentirse en plena naturaleza con su entorno de rocas y encinas, un jardín con rincones para sentirse, sin salir de la parcela, en un bosque encantado, cada día es una excursión por el campo. Situado en una parcela de 1.787m2, 172 m2 construidos, 147m2 de vivienda y 25m2 de piscina de liner de obra con depuradora de sal. Distribuido en una planta, bonita terraza de acceso entrada principal a la casa, amplio salón comedor con chimenea casette, con acceso a una maravillosa terraza rodeada de ventanales con vistas a Madrid y pueblos de la sierra. Cocina muy luminosa con acceso semi-abierto y pasaplatos, salida a terraza con vistas a la piscina y jardín, equipada con muebles, electrodomésticos y doble pila-fregadero de cerámica. Baño con ventana exterior con plato de ducha y sanitarios de diseño y grifería Grohe y 3 dormitorios. Leñera bajo la terraza. Puerta corredera de carruajes automática de acceso a la vivienda y peatonal Bajo la vivienda existe un sótano de 30m2 donde se encuentra la caldera de Gasoil para la calefacción y agua caliente, garaje para un vehículo, aseo y lavadora. Mejoras realizadas: tejado totalmente reformado e impermeabilizado hace dos años. Instalación de fontanería cambiada.  En el jardín nos podemos encontrar una bonita piscina, 2 bocas de riego. Carpintería exterior de aluminio color madera climalit y contraventanas de hierro, suelos porcelánico rústico y puertas en pino. Sin cuota de comunidad. Esta afecta al plan de urbanización PERI III, con fosa séptica (no dispone de alcantarillado, asfaltado ni iluminación en la vía pública). ¡NO SE COBRAN HONORARIOS AL COMPRADOR!",False,good,False,2849.0,False,False,False,False,[],False,False,490000.0,€,True,True,chalet,"Las Zorreras - Monte Encinar, El Escorial",Chalet en calle del Romero,,,,,,530000.0,40000.0,8.0,
105540178,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/f7/a0/1255517076.webp,14313-2025,1,130000.0,flat,sale,59.0,True,3,1,calle de la Hacienda de Pavones,Madrid,Madrid,Moratalaz,es,40.4061415,-3.6478482,False,https://www.idealista.com/inmueble/105540178/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO (Antiguo Deudor Hipotecario)ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplia vivienda de 57 m², según Catastro, y 2 m² de elementos comunes. La vivienda está distribuida en salón-comedor, tres dormitorios, un cuarto de baño, cocina, vestíbulo y terraza. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una 4ª Planta en un bloque en buen estado de conservación. Muy bien comunicado por carretera (M-30) y transporte público. A cinco minutos a pie de la parada de autobús en calle de la Hacienda de Pavones y muy próximo a la estación de metro 'Artilleros'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (CEIP Real Armada), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,renew,False,2203.0,False,False,False,False,[],False,False,130000.0,€,,,flat,"Vinateros, Madrid",Piso en calle de la Hacienda de Pavones,4,False,,Vinateros,,,,,
