propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108331552,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/5b/26/1340931235.webp,,36,6,245000.0,flat,sale,80.0,True,3,1,calle de los Monegros,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.336691,-3.7551303,False,https://www.idealista.com/inmueble/108331552/,"**Piso en Venta en Zarzaquemada - ¡Tu nuevo hogar te espera! ** Descubre este luminoso piso de 80 m² construidos, situado en la mejor zona de Zarzaquemada. Con una distribución ideal y muchas posibilidades de reforma, este inmueble se adapta a tus necesidades. Al entrar, serás recibido por un acogedor hall que te llevará a un amplio salón comedor con acceso a una terraza abierta, donde podrás disfrutar de vistas despejadas y momentos de relax al aire libre. La cocina cuenta con un gran tendedero acristalado, perfecto para aprovechar al máximo el espacio. Este piso, ubicado en la sexta planta y con 2 ascensores, es ideal para personas con dificultad física, gracias a su puerta de portal con mando a distancia y su diseño sin muros de carga que permite una fácil adaptación. Con tres dormitorios y un baño completo con plato de ducha, este hogar ofrece comodidad y funcionalidad. Además, la ventilación cruzada garantiza un ambiente fresco y agradable en todo momento. La calefacción individual mediante caldera de gas natural y los suelos de tarima flotante brindan un toque cálido y acogedor. Las ventanas de aluminio con vidrio sencillo y los toldos instalados aseguran un ambiente confortable durante todo el año. La fontanería ha sido cambiada, lo que te permite disfrutar de una vivienda lista para personalizar a tu gusto. Muy bien comunicada mediante transporte publico autobus y taxi en la puerta, metro a 5 minutos caminando y tren a 12 minutos, salida rápida a M40 por carretera, cerca de colegios, universidad, centro de salud, mercado y una variada oferta de ocio y restauración, este piso es perfecto para aquellos que buscan calidad de vida. No pierdas la oportunidad de hacer de este espacio tu nuevo hogar. ¡Contáctanos para más información y ven a verlo!",False,renew,False,True,3063.0,True,False,False,False,[],False,False,245000.0,€,,,,flat,"Zarzaquemada, Leganés",Piso en calle de los Monegros,,,,,
108107574,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/3b/94/1334053185.webp,6558,26,bj,660000.0,flat,sale,129.0,True,3,2,calle del Espejo,Madrid,Madrid,Centro,es,Palacio,40.4167666,-3.7085792,False,https://www.idealista.com/inmueble/108107574/,"HousinGo presenta este estupendo piso que se encuentra en una finca de 1900. está ubicado en una de las zonas más históricas y señoriales de Madrid. A escasos minutos caminando del Palacio Real, el Teatro Real y la Plaza de Oriente, la vivienda goza de una ubicación privilegiada rodeada de monumentos emblemáticos, zonas verdes, y una amplia oferta cultural y gastronómica. Además, cuenta con excelentes conexiones mediante transporte público, con varias paradas de metro y autobús cercanas. La vivienda, de 129 m², se sitúa en una planta baja con altura de entreplanta, lo que le proporciona un nivel de luz natural alto gracias a su orientación exterior y a las vistas despejadas a la calle. Actualmente se distribuye en un amplio salón, cocina independiente, tres dormitorios, un cuarto de baño completo y un aseo de cortesía. Su ubicación lo convierten en una excelente opción tanto como vivienda familiar como para inversores que busquen rentabilidad en pleno centro de Madrid. El inmueble, aunque requiere actualización, destaca por su potencial y luminosidad. Su orientación y los amplios ventanales aseguran luz durante buena parte del día.   Palacio es el nombre que recibe en la ciudad de Madrid el barrio n. º 11, el de mayor extensión de los seis que componen el distrito Centro. 1 Dentro de él se encuentran el Palacio Real, el Teatro Real de Madrid, la antigua morería y las cavas, la plaza de la Villa y parte del Madrid de los Austrias. HousinGo, by David de Gea. Somos una agencia inmobiliaria especializada en la venta y alquiler de activos residenciales en zonas Prime de Madrid. Contamos con tres oficinas de atención al público, una en CALLE AYALA 62, otra en CALLE SERRANO 81, y otra en CALLE VELÁZQUEZ 117, en el Barrio de Salamanca. Por petición de algunos clientes, no publicamos una gran parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, frecuentemente tenemos nuevas oportunidades de inversión que se comercializan totalmente off-market. Si está interesado en alquilar, vender o comprar, puede contactarnos a través de nuestro teléfono fijo enviarnos un WhatsApp a o visitarnos en una de nuestras oficinas. Disponemos de un servicio de Call Center 24 horas al día, 365 días al año, para poder atenderles de manera ininterrumpida.  .",True,renew,False,False,5116.0,False,False,False,False,[],False,False,660000.0,€,,,,flat,"Palacio, Madrid",Piso en calle del Espejo,,,,,
108662791,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/9e/44/1351543643.webp,FHOG-3061,18,8,218500.0,flat,sale,94.0,True,3,1,calle de Suiza,Madrid,Fuenlabrada,Centro,es,,40.2828622,-3.8040843,False,https://www.idealista.com/inmueble/108662791/,"INMUEBLE ALQUILADO - SIN POSIBILIDAD DE VISITA Piso en Fuenlabrada, Madrid, idóneo para familias. La vivienda dispone de una superficie de 94 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Localizado en el corazón de Fuenlabrada, en sus alrededores encontramos la escuela IES Salvador Allende, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos, varias paradas de autobús, la estación de metro Parque Europa y la estación de tren Estación de tren Fuenlabrada. Cuenta con fácil acceso a M-506. Este inmueble es una Vivienda de Protección Oficial. El comprador o inquilino ha de destinar la vivienda de VPO a residencia habitual y permanente, cumpliendo los requisitos que se establezcan para este tipo de viviendas.  Soluciones a su medida.",True,good,False,True,2324.0,False,False,False,False,[],False,False,218500.0,€,,,,flat,"Centro, Fuenlabrada",Piso en calle de Suiza,,,,,
108639935,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/07/a9/1350727270.webp,Vivienda 10,4,,278876.0,flat,sale,112.0,True,3,2,Loeches,Madrid,Loeches,,es,,40.3827997,-3.4072294,False,https://www.idealista.com/obra-nueva/108639935/,"Edificio ente medianeras que consta de planta sótano, planta baja, 1ª planta y bajo cubierta. La edificación cuenta con piscina y zonas comunes. Consta de pisos y dúplex, plazas de aparcamiento y trasteros.",False,newdevelopment,True,True,2490.0,True,False,False,False,[],False,False,278876.0,€,,,,flat,Loeches,Piso,True,True,,False,
107716528,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/bc/2e/1320686989.webp,MT00029,34,,1476000.0,chalet,sale,540.0,,7,7,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4805438,-3.7296144,False,https://www.idealista.com/inmueble/107716528/,"¡Bienvenidos a la joya de Fuentelarreina, Madrid! Presentamos este imponente chalet independiente en esquina, una obra maestra arquitectónica de 540 metros cuadrados distribuida en tres plantas más sótano donde conviven una amplia oficina y el garaje. Con una parcela de 350 metros con piscina, este oasis urbano cuenta con todas las comodidades que podrías desear. Al ingresar, recibirás una propiedad que fusiona elegancia y modernidad a la perfección. Este espléndido chalet destaca por sus 7 dormitorios y 6 baños, lo que garantiza espacio más que suficiente para toda la familia. La amplitud de las estancias, cuidadosamente diseñadas, brinda una sensación de comodidad y lujo en cada rincón. La propiedad cuenta con aire acondicionado, asegurando un clima perfecto en cualquier estación del año. El diseño moderno de la edificación se refleja en cada detalle, desde la fachada hasta los interiores. La distribución inteligente crea un flujo armonioso, mientras que las grandes ventanas permiten que la luz natural inunde cada rincón, creando un ambiente cálido y acogedor. Uno de los puntos destacados de esta propiedad es su ubicación en el prestigioso barrio residencial de Fuentelarreina, un entorno tranquilo y exclusivo que ofrece la combinación perfecta de serenidad y accesibilidad. A solo unos minutos de los principales servicios, colegios de prestigio y zonas verdes, este chalet se erige como el hogar perfecto para aquellos que buscan un estilo de vida de lujo y conveniencia. Además, la propiedad cuenta con 3 plazas de garaje y una espaciosa oficina, ideal para aquellos que trabajan desde casa o buscan un espacio adicional para sus proyectos profesionales. Otra de las ventajas de este refugio de lujo es, sin duda, su piscina. Un oasis privado donde podrás relajarte y disfrutar de momentos inolvidables con familiares y amigos. En resumen, este chalet independiente es mucho más que una propiedad; es un estilo de vida. No solo es una inversión en un hogar excepcional, sino también en la experiencia única de vivir en uno de los barrios más codiciados de Madrid. No pierdas la oportunidad de hacer tuya esta joya de Fuentelarreina. ¡Contáctanos ahora y descubre el hogar de tus sueños!",True,good,False,,2733.0,True,False,False,False,[],False,False,1476000.0,€,,,,chalet,"Peñagrande, Madrid",Casa independiente,True,True,independantHouse,,
108277262,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/5a/61/1339283609.webp,,84,3,1187000.0,flat,sale,131.0,True,3,3,calle de Felipe Campos,Madrid,Madrid,Chamartín,es,El Viso,40.4427723,-3.681363,False,https://www.idealista.com/inmueble/108277262/,"Exclusivo 3 D · 3 B · Balcón · El Viso Vivienda de lujo en finca representativa de El Viso, situada en tercera planta exterior con orientación para disfrutar de la luz natural durante todo el día. Características destacadas: - 130 m² útiles: tres dormitorios amplios, dos con baño en suite, todos con armarios empotrados. - Tres baños completos: dos en suite y el tercero con bañera. - Espacio día diáfano de 40 m²: salón, comedor y cocina abierta con gran isla central, campana de diseño y mobiliario panelado de primera calidad. - Electrodomésticos Franke: más de 110 años de artesanía suiza e ingeniería puntera que combinan calidad, durabilidad y diseño innovador. - Amplio armario de lavadero/limpieza oculto en el pasillo de servicio. - Puertas de suelo a techo y puerta de entrada acorazada para mayor seguridad. - Aire acondicionado por conductos y climatización centralizada. - Vinoteca integrada en la zona de día. - Balcón. - Ascensor directo a la planta: acceso sin barreras y total comodidad. ¿Te interesa? Escríbenos por email para recibir plano, memoria de calidades y fotografías adicionales, o para agendar tu visita.",False,good,False,True,9061.0,True,False,False,False,[],False,False,1187000.0,€,,,,flat,"El Viso, Madrid",Piso en calle de Felipe Campos,,,,,
104808651,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/34/a4/1232260119.webp,,40,,2950000.0,chalet,sale,600.0,,4,5,"paseo de los Lagos, 2",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4162586,-3.8007057,True,https://www.idealista.com/inmueble/104808651/,"""LaFinca Real Estate, vende este espectacular chalet adosado en la urbanización Lagos 2. Se accede a través de un amplio hall junto al que se encuentra una cocina equipada, este hall también cuenta con un aseo de cortesía. En semi planta se encuentra la zona principal de la vivienda que cuenta con a un amplio salón a través del cual llegamos a la terraza que cuenta con piscina privada. En la planta superior, dividida también en dos semi plantas, se ubican 2 espaciosos dormitorios secundarios con 2 baños y el dormitorio principal que cuenta con vestidor, numerosos armarios empotrados y un amplio baño, junto a este dormitorio encontramos otra zona polivalente (sala de estar, despacho, etc. ). Todas las alturas se comunican a través de un asesor privado. Bajo rasante, con luz natural se ubica otro salón contiguo al gimnasio. Junto a este sótano se ubica el garaje con 4 plazas de aparcamiento. La urbanización cuenta con máxima seguridad y privacidad, rodeada de amplias zona verdes. En las proximidades de LAFINCA encontrará los mejores colegios internacionales, prestigiosos hospitales y clínicas privadas, (Colegio Británico, La Zarzuela, Hospital Universitario Quirón, …). También tendrá a su disposición instalaciones deportivas de gran nivel como el Reebok Sport Place. Cercanía a centros comerciales como El Zielo, Corte Inglés de Pozuelo y el complejo de ocio Kinépolis. Excelentes comunicaciones a través de la M-40, M-50, M511, A5 y A6. Autobuses interurbanos conectados con el centro de la capital y metro ligero. "".",False,good,False,,4917.0,False,False,False,False,[],False,False,2950000.0,€,,,,chalet,"La Finca, Pozuelo de Alarcón","Chalet pareado en paseo de los Lagos, 2",True,True,semidetachedHouse,,
108212827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/1c/b1/1337282968.webp,REF_161139,16,bj,240000.0,flat,sale,38.0,False,1,1,calle de Francisco Navacerrada,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4327982,-3.6669744,False,https://www.idealista.com/inmueble/108212827/,"ÁLAMO HOME presenta este fantástico piso de alta rentabilidad, en una de las mejores zonas de Madrid!  La vivienda se encuentra totalmente reformada y muy bien distribuida con salón, cocina y baño en la primera planta y en un altillo la habitación con cama 135x200.  La cocina cuenta con electrodomésticos de alta gama y totalmente amueblado, como se muestra en las fotos.  El sistema de calefacción es individual con radiadores. Aire acondicionado por split con potencia suficiente para toda la estancia.  El portal pasará por un proceso de reforma, la derrama ya se encuentra pagada por el actual propietario.  Las características de esta vivienda resultan ideales para quienes quisieran disponer de zona tranquila, silenciosa, bien comunicada, cerca de centros comerciales, colegios de prestigio, restaurantes y zonas de ocio. Muy cerca a la plaza de MANUEL BECERRA.  La propiedad está justo a 10 min andando a la Plaza de Manuel Becerra y 15min de Goya y Serrano. Su ubicación le confiere unas magníficas comunicaciones de transporte público (Metro O´Donnell y Sainz de Baranda, numerosas líneas de bus) y privado (rápidas salidas a las principales autovías y vías de circunvalación). La zona es muy tranquila, muy cercana a comercios, y parques familiares como El Retiro y Eva Duarte. Otros datos: - IBI son 104 Eur - Gastos de Comunidad 50 Eur (20 Eur de agua incluida) Si tienes cualquier duda o visitar la propiedad, puedes llamarnos o bien escribir por whatsapp a Denisse Rojas al +34_695_959_746. ÁLAMO HOME PROPERTIES Es un Broker de bienes raíces que sirve a compradores, vendedores, arrendadores y arrendatarios de propiedades localizadas en Madrid. Es creada bajo la premisa de ser una plataforma inmobiliaria moderna con valores firmes como la transparencia y la colaboración; combinando el talento y la tecnología para ofrecer soluciones y asesoría completa al momento de comercializar el inmueble, bajo el concepto y la sofisticación de una marca de lujo. Para más viviendas como esta puedes visitar nuestra página web: alamohomeproperties. com.",False,good,False,True,6316.0,False,False,False,False,[],False,False,240000.0,€,,,,flat,"Guindalera, Madrid",Piso en calle de Francisco Navacerrada,,,,,
107842450,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/2b/f8/1325975489.webp,ZB20,10,3,1250000.0,flat,sale,115.0,True,2,2,calle de Zurbano,Madrid,Madrid,Chamberí,es,Almagro,40.4293925,-3.6927118,False,https://www.idealista.com/inmueble/107842450/,"Belton Real Estate ofrece exclusiva propiedad en una de las calles mas representativas del distrito de Almagro con una superficie de 115 metros cuadrados, situada en una tercera planta exterior que recibe buena iluminación debido a sus amplios ventanales. Distribuido en un salón dividido en dos estancias con una cocina abierta de diseño, dos dormitorios en suite y un aseo de cortesía para invitados. El inmueble se ha reformado con materiales de alta calidad. La finca representativa dispone de ascensor y con plazas de garaje disponible con acceso directo al inmueble. Se ubica en Chamberí - Almagro, una zona residencial y rodeada de diferentes servicios, tiendas, gastronomía, centros de entretenimiento, buenas opciones de transporte público y fácil desplazamiento al resto de la ciudad. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,10870.0,False,False,False,False,[],False,False,1250000.0,€,,,,flat,"Almagro, Madrid",Piso en calle de Zurbano,True,False,,,40000.0
108325093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/cf/cc/1340738391.webp,g-77,35,1,400000.0,flat,sale,130.0,True,3,2,"avenida de Madrid, 16",Madrid,Villanueva del Pardillo,Ibiza - San Pedro,es,,40.4898103,-3.9608425,True,https://www.idealista.com/inmueble/108325093/,"IDEHOGAR. presenta un espectacular piso en VENTA en Villanueva del Pardillo de 118m2, tres dormitorios, dos baños completos, piscina y zonas verdes, este piso puede ser justo lo que necesitas. Se trata de una vivienda muy completa con 118m2 pensada para disfrutar en familia: Tres dormitorios, uno de ellos principal con su propio baño en suite. Dos baños completos, para que nunca falte comodidad. Gran Salon muy luminoso con terraza, ideal para descansar, leer y compartir momentos especiales. Cocina funcional con tendedero independiente perfecta para dia a dia. La vivienda esta muy centrica cerca de comercio, bancos, restaurante etc.. . Ademas esta en una de las zonas mas tranquilas y agradables de Villanueva del Pardillo, cerca de colegios, restaurante, bancos y rodeado de naturaleza. Si estas buscando un sitio acogedor amplio y bien ubicado, no dejes pasar esta oportunidad. Escibenos o llamame para venir a verlo. ¡ Te va a encantar! ¡No deje pasar esta oportunidad única! Venga a visitar este maravilloso piso y descubra cómo puede ser su nuevo hogar. Para más información estaremos encantados de atenderle por teléfono, y en nuestras inmobiliarias en la calle Ramon y Cajal local 4, Villanueva del Pardillo. telefono.",False,good,False,True,3077.0,False,False,False,False,[],False,False,400000.0,€,,,,flat,"Ibiza - San Pedro, Villanueva del Pardillo","Piso en avenida de Madrid, 16",,,,,
108778581,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/f2/06/1356214952.webp,POZ1562025,15,1,299000.0,flat,sale,53.0,True,1,1,calle del Hospital,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4345757,-3.8177623,False,https://www.idealista.com/inmueble/108778581/,"¡Descubre tu nuevo hogar en el corazón de Pozuelo de Alarcón!  Este encantador piso de 57 m², totalmente reformado, es la opción perfecta para quienes buscan comodidad y estilo en una ubicación inmejorable. Con una habitación acogedora y un moderno baño completo equipado con ducha de hidromasaje, cada rincón ha sido diseñado para ofrecerte el máximo confort.  El salón, con su cocina americana, se convierte en el espacio ideal para disfrutar de momentos inolvidables con amigos y familiares. La abundante luz natural que inunda el ambiente, junto al cálido suelo de tarima en color madera, crea una atmósfera acogedora y agradable.  Situado en la primera planta de un edificio con ascensor, este piso combina la tranquilidad de vivir en una zona céntrica con la comodidad de tener todos los servicios a tu alcance.  No dejes pasar esta oportunidad única de vivir en un lugar donde cada detalle ha sido cuidado.  ¡Ven a visitarlo y enamórate!",True,good,False,True,5642.0,False,False,False,False,[],False,False,299000.0,€,,,,flat,"Zona Pueblo, Pozuelo de Alarcón",Piso en calle del Hospital,,,,,
108727932,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/b2/f4/1353384141.webp,,41,,1350000.0,chalet,sale,406.0,,5,3,calle de Inocencio Fernández s/n,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4761806,-3.7312474,True,https://www.idealista.com/inmueble/108727932/,"PRECIOSO CHALET INDIVIDUAL CON AMPLIO JARDIN Y PISCINA, SITUADO EN LA MEJOR ZONA DE MADRID-PEÑAGRANDE, NO TE PARECE UN GRAN PRIVILEGIO VIVIR EN MADRID CON JARDIN Y PISCINA PROPIA? a 30 metros de la Avenida del Cardenal Herrera Oria y a 800 metros de la Urbanización Puerta de Hierro. Con rápido acceso a través de Herrera Oria, M 30, M40, a minutos andando a la estación de metro de Lacoma o Avenida de la Ilustración. Próximo a las paradas de autobús, líneas 9-N20, 64, 82, 815 y Metro Línea 7.  EDIFICIO SINGULAR DE ARQUITECTURA TRADICIONAL CONSTRUIDO EN 1945 Y REMODELADO EN 1985 DE LOS QUE YA APENAS QUEDAN. UN AUTENTICO CAPRICHO SUSCEPTIBLE DE MEJORAS Y REFORMAS PARA ADECUARLO A SUS NECESIDADES Y DESEOS. En un barrio residencial, servicios cercanos, pero con la tranquilidad de estar en una ubicación donde el verde y las vistas te permiten disfrutar de la paz que solo proporciona este entorno. La vivienda cuenta con una parcela de aproximadamente 577 metros que alberga tras ella un amplio jardín arbolado y piscina con instalación de depuración. Dos amplias terrazas, una de ellas de más de 80 metros. La vivienda tiene ITE favorable de 2023. Distribución:  PLANTA PRINCIPAL: Jardín delantero. Rampa para facilitar el acceso a mayor cantidad de vehículos. Distribuidor. Cocina muy luminosa, con espacio para comer en ella. Dispone de doble encimera y vistas al jardín. Baño con ventana y plato de ducha.  Dos dormitorios en planta, uno de ellos muy amplio. Salón de aproximadamente 35 metros, disponde de aire acondicionado. Además. cuenta con una bonita chimenea central, salida directa hacia una terraza muy acogedora que sin duda disfrutará cada día. PLANTA SUPERIOR:  Amplio dormitorio ligeramente abuhardillado, con salida directa a una terraza de mas de 80 metros con vistas despejadas. Baño completo. PLANTA BAJA: Distribuidor. Dos amplios dormitorios.  Baño con plato de ducha. Cuarto de calderas (la antigüedad de la caldera es de aproximadamente 2 años)  Garaje para dos vehículos. ¡NO DEJES DE PERDER ESTA OPORTUNIDAD!",False,good,False,,3325.0,False,False,False,False,[],False,False,1350000.0,€,,,,chalet,"Peñagrande, Madrid",Casa independiente en calle de Inocencio Fernández s/n,True,True,independantHouse,,
107473027,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/fd/cf/1313823420.webp,4086,20,3,1600000.0,flat,sale,113.0,True,2,3,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4216622,-3.6777974,False,https://www.idealista.com/inmueble/107473027/,"Precioso piso reformado en Goya, en el Barrio de Salamanca y se encuentra a escasos metros del Parque del Retiro y Cines Renoir Retiro. Se encuentra en la tercera planta de un edificio de principios del S. XX y cuenta con servicio de portería en la finca. Tiene una superficie de 113 m2, distribuidos en un precioso hall de entrada, el salón-comedor junto con la cocina crean un espacio totalmente diáfano y luminoso. La cocina es de estilo americana con una gran isla central y está completamente equipada con los últimos electrodomésticos. Cabe destacar sus dos grandes ventanales y su terraza cerrada. La zona de noche consta de dos dormitorios dobles con baño en suite y amplios armarios de suelo a techo; más un aseo de cortesía para los invitados. Este inmueble se entrega totalmente reformado y amueblado en las más altas calidades.",False,good,False,True,14159.0,False,False,False,False,[],False,False,1600000.0,€,,,,flat,"Goya, Madrid",Piso en calle de O'Donnell,,,,,
108493197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/df/28/1346548521.webp,,44,,635000.0,chalet,sale,176.0,,3,3,calle Valle de la Orotava,Madrid,Guadarrama,,es,,40.6617279,-4.0517932,False,https://www.idealista.com/inmueble/108493197/,"¿Cuántas veces te has imaginado viviendo en un chalet independiente rodeado de naturaleza, con una gran parcela para tener esos ambientes que a ti te gustan, disfrutando de tu familia de unas barbacoas, unas reuniones divertidas con amigos o teniendo en esa parcela tu propio huerto? ¿Cuántas veces lo has soñado y has pensado en luchar por ese sueño ¿Cuántas veces has pensado en darle a tus hijos esa calidad de vida que se merecen ¿Cuántas veces has pedido al universo poder vivir apartado de ruidos, coches, con independencia y rodeados de parajes naturales para salir a caminar o a montar en bici con tu pareja y tus hijos? Sabemos que son muchas mas veces de las que pudierais llegar a reconocer, por eso, permitidnos mostraros un poco de esta vivienda, seguro que tu sueño empieza a coger forma y convertirse en realidad.  Si lo que necesitas es una vivienda sencilla, cómoda, no muy grande pero con el tamaño suficiente como para tener a tu familia cómodamente, o simplemente una parcela donde puedas diseñar diferentes ambientes para reunirte con tu gente, o sin otro lujo que estar apartado de los ruidos y solamente escuchar a los pájaros cantar, y las familias caminar felices cerca de tu casa, esta vivienda te va a aportar mucho más de lo que esperas.  Te cuento más en resumidas palabras;  Te encontrarás con una vivienda de 176 m2 construidos, repartidos en dos cómodas plantas en las que encontrarás un salón comedor ideal para celebrar reuniones especiales, ya que su amplitud te permite acoger a la familia sin que nadie se quede sin asiento, encontrarás un acogedor recibidor, un aseo de cortesía que evita que subamos escaleras y una cocina digna de satisfacer las necesidades rutinarias de cualquier familia. A su vez en la planta de descanso ¿adivinas que puedes encontrarte? efectivamente; tres dormitorios, dos de ellos con espacio ideal para convertirlas en dormitorios principales con la única diferencia de no tener baño en suite, encontrarás como bien has pensado una suite principal con un tamaño más parecido a un salón enorme que a una habitación, sin contar con su baño, claro, ya que este es bastante grande, ¡ya lo verás! y por acabar tendrás un segundo baño igual de grande para dar servicio a los dos dormitorios secundarios. ¡Ah! Se nos olvidaba, uno de los dormitorios secundarios tiene una terraza preciosa, muchos pensareis poner un chill-out, estamos seguros.  En la planta principal además de lo que te hemos contado tendrás un garaje para un coche, ¿te damos una idea? Lo puedes convertir en una cuarte habitación la cual se albergaría en la planta principal, sería bastante cómoda ¿verdad? Nos gustaría contarte más, no obstante lo que queremos es invitarte a venir a verla en persona, que disfrutes de sus vistas, su agradable entorno, la ausencia de ruidos molestos o la melódica armonía de los cantos de esos pájaros que nos saludan desde la mañana.  Sabemos que te va a gustar y por eso estamos deseando conocerte, llámanos, no mordemos y podemos darte más información de la casa y de la zona.  Feliz día.  AUREA MG SOCIEDAD INMOBILIARIA.",True,good,False,,3608.0,True,False,False,False,[],False,False,635000.0,€,,,,chalet,Guadarrama,Casa independiente en calle Valle de la Orotava,True,True,independantHouse,,
92121575,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/49/02/831497734.webp,ay1132,13,6,2250000.0,flat,sale,171.0,True,4,3,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4273656,-3.6796551,False,https://www.idealista.com/inmueble/92121575/,"Fortuny Real Estate presenta espectacular inmueble recién reformado ubicado en un edifico clásico de principios de siglo con portal señorial.  Desde el hall de entrada pasamos a una zona de salón comedor, muy luminosa gracias a dos ventanas y balcón a la calle. Tras el salón, tenemos una cocina con zona de office, totalmente equipada con electrodomésticos de alta gama. Un distribuidor nos da acceso a la zona de noche, compuesta por un dormitorio principal con un agradable balcón al patio interior ajardinado y luminoso con baño en suite, y dos dormitorios más que comparten un baño, uno de los dormitorios es exterior. Además cuenta con dormitorio y cuarto de baño de servicio / despacho o habitación adicional. Tiene techos altos con molduras, suelo de pino melis, radiadores de la época y vidrieras emplomadas. Gracias a la gran calidad y estilo de la reforma realizada esta propiedad es el hogar perfecto: luz, amplios espacios y ubicación privilegiada junto al parque del Retiro. Posibilidad de adquirir una plaza de garaje a escasos metros de la finca. Tiene trastero. Portero físico. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,good,False,True,13158.0,False,False,False,False,[],False,False,2250000.0,€,,,,flat,"Goya, Madrid",Piso,True,False,,,40000.0
108891242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/51/72/1358093958.webp,BHA038,17,bj,249000.0,flat,sale,66.0,True,1,1,Villanueva de la Cañada,Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,,40.4474236,-4.0056369,False,https://www.idealista.com/inmueble/108891242/,"Se vende precioso apartamento de una habitación en perfecto estado, ubicado en pleno corazón de Villanueva de la Cañada, a pocos pasos de supermercados, restaurantes, transporte público y la Universidad Alfonso X el Sabio. Una ubicación inmejorable para quien busca comodidad, tranquilidad y todos los servicios a mano. Ideal tanto para una persona sola o una pareja que quiere independizarse o vivir en una zona bien comunicada, como para inversores que buscan una oportunidad rentable por la alta demanda de alquiler, especialmente por parte de estudiantes universitarios. El piso cuenta con un salón muy luminoso con grandes ventanales, una cocina equipada y funcional, dormitorio amplio con armario empotrado, y un baño moderno con plato de ducha. Además, dispone de aire acondicionado, suelo de tarima flotante, y se encuentra en un edificio tranquilo y bien cuidado. Todo el inmueble ha sido reformado y mantenido con esmero, por lo que no necesitas hacer ninguna obra. Solo llegar y empezar a disfrutarlo o alquilarlo desde el primer día. ¿Buscas un hogar acogedor o una inversión segura? Este apartamento lo tiene todo. ¡No dejes pasar esta oportunidad! � Contáctanos para concertar una visita.",False,good,False,False,3773.0,False,False,False,False,[],False,False,249000.0,€,,,,flat,"Villanueva de la Cañada, Villanueva de la Cañada",Piso,,,,,
