propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
107927750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/c0/2e/1329422459.webp,,21,240000.0,duplex,sale,72.0,2,1,carretera de Fuencarral,Madrid,Alcobendas,es,40.5293068,-3.6499979,False,https://www.idealista.com/inmueble/107927750/,"Loft moderno y luminoso en urbanización cerrada con vigilancia 24h — Ideal para inversores Este acogedor loft se encuentra en una urbanización cerrada con portero físico y vigilancia las 24 horas, ofreciendo seguridad y tranquilidad en un entorno cuidado. Actualmente alquilado por 815 €/mes hasta mediados de 2027, lo que lo convierte en una excelente oportunidad de inversión con rentabilidad garantizada. Distribución: Dos plantas con diseño moderno y funcional. En la planta de entrada: amplio salón con cocina americana integrada. En la planta baja: dos habitaciones y un baño completo.  Características: -Suelo de tarima flotante. -Aire acondicionado y bomba de calor por conductos, para un confort óptimo durante todo el año. Ubicado en una zona muy tranquila, pero con excelente comunicación y accesos. Gastos asociados: Gastos de comunidad: 80 € mensuales IBI (Impuesto sobre Bienes Inmuebles): 800 € anuales Nota: Las imágenes renderizadas no son contractuales, presentan una idea de como podría quedar la vivienda, una vez el comprador por su cuenta cambiase la decoración de la misma.",False,good,False,3333.0,True,False,False,False,[],False,False,240000.0,€,,,flat,duplex,"Valdelacasa, Alcobendas",Dúplex en carretera de Fuencarral,bj,True,Valdelacasa,,True,250000.0,10000.0,4.0,,
103447378,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/6a/bd/1331595934.webp,VÀTI_1943 (B),33,2800000.0,penthouse,sale,186.0,3,2,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,es,40.4394257,-3.6964,False,https://www.idealista.com/inmueble/103447378/,"Home Select vende espectacular ático dúplex en promoción residencial de obra nueva diseñada por el prestigioso estudio de arquitectura Lamela, con magníficas zonas comunes (jardín y piscina, gimnasio, zona wellness y salón social).  La vivienda tiene 186 m2 construidos según catastro. Adicionalmente cuenta con una terraza techada de 26 m2 en planta inferior con acceso desde el salón-comedor y de una gran terraza descubierta de 60 m2 en la planta superior. Incluyendo las terrazas estaríamos hablando de 272 m2. La zona de día está formada por un gran espacio diáfano con recibidor, salón-comedor y cocina semi-integrada. Desde ahí se accede por una escalera al roof-garden. En la zona de noche nos encontramos un dormitorio principal con vestidor y cuarto de baño en suite, además de otros dos dormitorios que comparten un cuarto de baño. 2 plazas de aparcamiento y trastero incluido. Se vende amueblado, decorado y equipado para entrar a vivir. Alquiler mensual en corporativo, con Home Club, en 6.750€ al mes.  ref: VÀTI_1943 (B).",False,good,False,15054.0,True,False,False,False,[],False,False,2800000.0,€,True,True,flat,penthouse,"Nuevos Ministerios-Ríos Rosas, Madrid",Ático,7,True,Chamberí,Nuevos Ministerios-Ríos Rosas,True,,,,,
107180167,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/0f/f7/1310712585.webp,,12,360000.0,chalet,sale,100.0,3,2,"calle Puerto del Padornelo, 1",Madrid,Valdemorillo,es,40.4690563,-4.0794244,True,https://www.idealista.com/obra-nueva/107180167/,"AUTOPROMOCION DE CHALET INDEPENDIENTE A TU MEDIDA! DONDE TU QUIERAS Y COMO TU QUIERAS!  Elige donde quieres vivir, el tamaño de tu vivienda, distribución y mucho más! El precio del anuncio incluye una estimación de: Terreno + Proyecto + Construcción + Gestiones + Estudios suelo + Asesoramiento y supervisión COMBI-HOGAR es una promotora que ha decidido lanzar un nuevo servicio de asesoría para sus clientes 100% a su medida para adaptarse mejor a la situación actual y sus necesidades al menor precio posible. Te asesoramos y gestionamos todo y en todo el proceso. Solo tienes que elegir el solar de entre varios que te recomendemos en la zona que quieras y en base a tu presupuesto y elegir los acabados interiores y exteriores de tu casa entre las diferentes opciones que te proponemos. También nos ajustamos al tamaño que quieras. Antes de comprar el solar tienes un presupuesto 100% CERRADO sin sorpresas ni desviaciones.  - Viabilidad económica. Os proporcionamos un gestor financiero especializado en autopromoción (consigue hasta el 80% de hipoteca en el solar y 100% de la vivienda incluido impuestos)  - Búsqueda del solar. Según presupuesto y en la ubicación deseada. Con los estudios sobre el suelo y antes de comprar el solar ya os damos presupuesto cerrado de la construcción y el proyecto, con las gestiones incluidas. Hay que hacer una pequeña inversión inicial pero que merece la pena.  - Proyecto y construcción. Hemos buscado los profesionales y empresas idóneos para ejecutar la obra con la mejor relación calidad precio del mercado calidad media alta: Triple climalit, aerotermia, suelo radiante frío calor, armarios vestidos por dentro y fuera, cocina y baños amueblados, incluidas mamparas. Máxima eficiencia energética.  - Nos encargamos de todas las gestiones y seguimiento y supervisión de todo el proceso hasta la entrega de llaves.  La firma del acuerdo de asesoría es requisito indispensable para poder estudiar el proyecto pues evita que se contraten a nuestros colaboradores sin nuestra intermediación. Si no se consigue la financiación necesaria o no os convence la vivienda que os proponemos tras ver el chalet piloto, los materiales y acabados, cada uno por su lado y tan amigos. Este precio del anuncio INCLUYE de manera aproximada hasta tener los estudios del suelo: - CHALET de 100m2 con 3 habitaciones y 2 baños. El chalet se puede hacer de más o menos metros a gusto del cliente, consultar precios. Precio estimado 165k. Vivienda prefabricada con estructura de acero. - Parcela de 1000m2 en la zona (precio estimado de 160k que puede variar según oportunidad y mercado) - Honorarios proyecto arquitecto, aparejador, estudios suelo y trámites administrativos necesarios hasta la entrega de llaves. - Honorarios 2% asesoramiento, supervisión y seguimiento proyecto. - La valla (350€ el m2 lineal de bloque+verja Hercules)  - Puerta peatonal y de vehículos  - Movimiento de tierras y la conexión de los suministros (con suelo favorable) - Porches y terrazas  NO INCLUYE - Impuestos ni tasas (en torno a un 11%) Pasos que os proponemos: - Firma del acuerdo de asesoramiento y supervisión de autopromoción. - Consulta con nuestro gestor financiero para valorar la viabilidad económica del proyecto. - Visita chalet piloto constructora y ver distintos materiales y opciones a elegir. - Búsqueda y valoración de solares y compra del solar tras los estudios pertinentes. - Definición vivienda y elaboración del proyecto. - Presentación del proyecto y solicitud de licencia. - Contrato Constructora y construcción.",False,newdevelopment,True,3600.0,True,False,False,False,[],False,False,360000.0,€,,,chalet,independantHouse,"Cerro Alarcón, Valdemorillo","Casa independiente en calle Puerto del Padornelo, 1",,,Cerro Alarcón,,,,,,False,
37492560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/bb/58/1355453459.webp,IN-084,54,1295000.0,chalet,sale,536.0,6,5,castillo de gomar,Madrid,Villanueva de la Cañada,es,40.4692211,-3.949291,False,https://www.idealista.com/inmueble/37492560/,"Preciosa vivienda construida en el 2005 y totalmente reformada, con fantástica distribución; gestionada en Exclusiva por ""Villafranca Real State"", su inmobiliaria de confianza en Villafranca del Castillo, desde hace más de 40 años! En planta baja dispone de un impresionante salón - comedor - estar ( +/- 100 m 2 ), una gran cocina con isla, despensa, lavadero, dormitorio de servicio con baño, despacho, aseo de cortesía, y un precioso porche cubierto.  En planta primera tiene cuatro dormitorios con tres cuartos de baño, el principal en suite con amplio vestidor, y todos con terraza.  En planta semi-sótano, existe un garaje para cuatro coches, otro dormitorio, otro baño, y una gran sala multiuso ( +/- 70 m 2 ).  Se encuentra ubicada en una de las zonas más tranquilas de la urbanización, en la calle Castillo de Gomar, que es una calle sin salida que acaba en un fondo de saco, precisamente por donde se accede a la vivienda.  Una verdadera oportunidad, lista para entrar a vivir de inmediato sin tener que hacer nada!  Villafranca del Castillo es un conjunto residencial de parcelas independientes situada al noroeste del término municipal de Villanueva de la Cañada, dentro de la Comunidad de Madrid.  A unos veinte kilómetros de la capital y muy cercana a los municipios de Majadahonda y Las Rozas de Madrid.  Abarca una extensión aproximada de 173 hectáreas y la integran un total de 643 parcelas de una superficie mínima de 1.500 m2 y una gran zona verde de 200.000 m2 que la atraviesa de norte a sur.   Perfectamente comunicada con la Capital y con los municipios colindantes mediante líneas de autobús ( ) y muy próxima a las estaciones de cercanías de Majadahonda y Las Rozas de Madrid. Villafranca del Castillo posee las infraestructuras necesarias para residir durante todo el año, existiendo dentro de la Urb. un Club privado, un Colegio Privado y otro Concertado, así como una Universidad Privada; y en sus inmediaciones, centros médicos, parroquia, y diversos comercios. También dispone de un servicio de vigilancia las 24 horas del día. Solicite más detalles a nuestro e-mail de contacto, o pida cita para visitarla exclusivamente por correo electrónico a, gracias.",False,good,False,2416.0,True,False,False,False,[],False,False,1295000.0,€,True,True,chalet,independantHouse,"Villafranca del Castillo, Villanueva de la Cañada",Casa independiente en castillo de gomar,,,Villafranca del Castillo,,,,,,,
108530432,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/95/03/1347635862.webp,VI-888-,23,950000.0,flat,sale,91.0,3,2,calle de Joaquín María López s/n,Madrid,Madrid,es,40.4376479,-3.7129646,True,https://www.idealista.com/inmueble/108530432/,"VENTA DIRECTA DE PROPIEDAD – SIN COMISIONES DE AGENCIA (Distrito Chamberí, Barrio Arapiles) Presentamos esta magnífica vivienda completamente reformada, situada en una cuarta planta con ascensor, en una de las zonas más demandadas y con mayor encanto de Madrid: el barrio de Arapiles, en pleno corazón del distrito de Chamberí. Con una superficie construida de 91 m², esta luminosa propiedad destaca por su cuidada distribución y excelentes calidades. Dispone de tres amplios dormitorios, todos ellos con armarios empotrados, y dos baños completos elegantemente renovados. La cocina, totalmente equipada, se integra con estilo en un entorno moderno y funcional. La vivienda cuenta con aire acondicionado, calefacción individual eléctrica y una óptima orientación sur, que le proporciona luz natural durante todo el día. El edificio ofrece además las comodidades de portero físico y ascensor, lo que garantiza confort y seguridad en el día a día. Una oportunidad única para quienes buscan vivir o invertir en una zona consolidada, con todos los servicios, excelente comunicación y el prestigio de Chamberí. Contacto directo con la propiedad – sin intermediarios ni comisiones.",True,good,False,10440.0,True,False,False,False,[],False,False,950000.0,€,,,flat,,"Gaztambide, Madrid",Piso en calle de Joaquín María López s/n,4,True,Chamberí,Gaztambide,True,,,,,
108855754,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/e0/25/1357113103.webp,DS005072240,38,300000.0,flat,sale,95.0,3,1,calle Vistahermosa,Madrid,Cercedilla,es,40.7407355,-4.0555952,False,https://www.idealista.com/inmueble/108855754/,"PRECIOSA VIVIENDA en urbanización Vistahermosa de Cercedilla! Se distribuye en 3 dormitorios muy amplios con armarios empotrados, cocina con tendedero, un baño completo con plato de ducha, y el salón con chimenea y con una bonita terraza con vistas a la montaña. Ventanas de climalit, y radiadores de calor azul. La vivienda se encuentra en una finca con ascensor, situada en una tercera planta. Tiene como zonas comunes la piscina rodeada de un hermoso jardín, y una pista de tenis. Urbanización con portero (son 56 vecinos). Además, dispone de un trastero de aproximadamente 10 m2 bajo el mismo edificio (INCLUIDO en el precio). Parking comunitario, además de la facilidad de aparcamiento en la zona. Ubicada en una de las mejores zonas residenciales de Cercedilla, zona tranquila a tan solo 5 minutos del centro. En el pueblo hay todo tipo de servicios: centros educativos, centro de salud, supermercados, restaurantes, entidades bancarias,. además de estar muy bien comunicado por transporte público conectado con otros pueblos y Madrid (a través de autobuses interurbanos y la estación de Renfe a 15 minutos a pie o 4 min en coche). Ideal como segunda residencia para escapadas, o como residencia habitual ya que está muy cerquita de Madrid.  Mejor ver! No dude en contactar con nosotros para más información y visitas. Disponemos de DEPARTAMIENTO FINANCIERO por si necesita que le asesoremos a la hora de encontrar las mejores condiciones del mercado.",False,good,False,3158.0,False,False,True,False,[],False,False,300000.0,€,,,flat,,Cercedilla,Piso en calle Vistahermosa,3,True,,,True,340000.0,40000.0,12.0,,
107229515,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/c7/96/1354715221.webp,M800,31,430000.0,flat,sale,97.0,1,1,calle del Amparo,Madrid,Madrid,es,40.4103144,-3.7047959,False,https://www.idealista.com/inmueble/107229515/,"iRent Madrid ofrece en exclusiva vivienda, exterior con tres balcones, con muchas posibilidades, a reformar en pleno corazón de Lavapiés, Calle Amparo, junto a Plaza de Nelson Mandela.  La vivienda cuenta con suficientes metros para hacer dos habitaciones con baño en suite, cocina, comedor y salon.  El piso se encuentra a reformar, y actualmente se está arreglando las vigas vistas en las fotografías en el hall recibidor por un problema en la vivienda superior que estará subsanado en estos días. La vivienda cuenta con un muy amplio salón comedor, exterior a Calle Amparo y con dos balcones y mucha luz natural. Cuenta además con una ventana a un amplio patio natural, calefacción por gas natural y con aire acondicionado. Junto al salón comedor encontramos una amplia habitación, exterior, con zona de vestidor. Bajo reforma esta habitación se puede unir al salón comedor y hacer una zona común de más de 40 metros. En la parte posterior de la vivienda encontramos una amplia cocina totalmente equipada y acceso a un amplio baño cuya zona puede ser fácilmente convertible en una segunda habitación con baño propio. El piso se encuentra en una finca cuidada con ascensor, con una derrama actual a negociar, en una segunda planta, con tres balcones a Calle Amparo y junto a Plaza Nelson Mandela y a dos minutos de Metro Lavapiés (Línea 3).",True,renew,False,4433.0,True,False,True,False,[],False,False,430000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle del Amparo,2,True,Centro,Lavapiés-Embajadores,True,440000.0,10000.0,2.0,,
108745408,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/27/c6/1353871843.webp,0015-07379,54,450000.0,chalet,sale,225.0,4,2,calle Ciudad Rodrigo,Madrid,Galapagar,es,40.6150888,-4.0352944,False,https://www.idealista.com/inmueble/108745408/,"¡Oportunidad! Chalet independiente en Colonia España (Galapagar) para actualizar. ¿Buscas un chalet con gran potencial en una de las zonas más tranquilas y residenciales de Galapagar? Te presentamos esta vivienda independiente situada en Colonia España, con una excelente distribución y una parcela ideal para disfrutar del aire libre. Características principales: 225 m² construidos Parcela de 473 m² Distribuido en 2 plantas 4 dormitorios amplios 2 baños 2 salones, perfectos para crear distintos ambientes Cocina con office Terrazas con vistas despejadas Piscina privada, para disfrutar en verano Trastero y garaje Excelente comunicación, a pocos minutos de la estación de Cercanías Renfe San Yago, con conexión directa a Madrid. Zona muy tranquila, rodeada de naturaleza, perfecta como primera residencia o segunda vivienda. Contáctanos para más información o para concertar una visita.",False,renew,False,2000.0,True,False,False,False,[],False,False,450000.0,€,True,True,chalet,independantHouse,"El Guijo - Colonia España - Colonia San Antonio, Galapagar",Casa independiente en calle Ciudad Rodrigo,,,El Guijo - Colonia España - Colonia San Antonio,,,,,,,
108752377,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/53/14/1354086545.webp,,29,791000.0,flat,sale,140.0,4,2,calle de José Donoso,Madrid,Madrid,es,40.4995045,-3.6525092,False,https://www.idealista.com/inmueble/108752377/,"Vesta Properties saca a la venta este estupendo piso de 140m construidos en una quinta planta. La vivienda, totalmente exterior con gran amplitud de vistas y ventanales, tiene muchísima luz.  Entrando en la vivienda nos encontramos con un recibidor con armario para armarios, desde el que se accede al salón con comedor por el lado izquierda, y a la cocina con office por el lado derecho del recibidor. El salón tiene un estupendo ventanal, con orientación este, que da al jardín de la vivienda. La cocina es amplia y tiene zona de lavado y tendido así cómo despensa y tiene ventilación ntural.  Avanzando por el pasillo que da al recibidor, nos encontramos con los cuatro dormitorios (todos ellos dobles) y dos cuartos de baño amplios. El dormitorio principal tiene vestidor y cuarto de baño en suite.  La casa tiene calefacción de gas natural y aire acondicionado por conducto con bomba de frio y calor en todas las habitaciones. También tiene domótica con sensores para controlar posibles fugas de agua. La casa se vende con dos plazas de garaje grandes contiguas y trastero. La casa se encuentra en una de las mejores urbanizaciones de la zona, con piscina grande, de verano e invierno, con socorrista todo el año, tiene gimnasio, sauna, zonas infantiles, pádel, etc. y seguridad 24h con cámaras CCTV perimetrales. La urbanización esta estratégicamente localizada, rodeada de colegios, parques, estanques, así cómo supermercados y Hospitales, la casa se encuentre a 6 minutos andando del Corte Ingles. Con muchísima oferta comercial, gastronómica y de ocio; con gran variedad de autobuses y trenes que la conectan con la ciudad, Sanchinarro se ha convertido en uno de los sitios más demandados por los que buscan tranquilidad y comodidad a unos minutos del centro. En Vesta Properties trabajamos para dar el mejor servicio tanto en alquiler como en venta. Para solicitar visitas o más información, no dude en ponerse en contacto con nosotros.",False,good,False,5650.0,True,False,False,False,[],False,False,791000.0,€,True,True,flat,,"Sanchinarro, Madrid",Piso en calle de José Donoso,5,True,Hortaleza,Sanchinarro,True,,,,,
108652807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/d8/9c/1351148092.webp,3396-13018,64,751700.0,chalet,sale,218.0,5,3,CL NORTE,Madrid,Pozuelo de Alarcón,es,40.4367957,-3.8138056,False,https://www.idealista.com/inmueble/108652807/,"Unifamiliar Pareada en Pozuelo con Encanto y Espacio para tu Familia ¿Buscas una vivienda que combine confort, espacio y privacidad? Te presentamos esta fantástica casa pareada de 218 m² construidos en una de las zonas más privilegiadas de Pozuelo, en perfecto estado de conservación y con un encantador jardín de 25 metros para disfrutar en familia o con amigos. La distribución es perfecta para la vida diaria, distribuyéndose en tres plantas más un garaje con cubierta a dos aguas. En la planta baja, encontrarás un amplio salón-comedor que da directamente al jardín, ideal para esos momentos en familia o con invitados. La cocina, con espacio para un office, tiene acceso a una terraza, perfecta para desayunos al aire libre. Además, dispone de un aseo de cortesía. En la primera planta, cuenta con dos dormitorios (originalmente eran tres y se puede volver a adaptar si lo necesitas) y un baño completo. La segunda planta ofrece un dormitorio adicional y otro baño, ideal para huéspedes o un despacho. En el sótano, además del garaje con acceso independiente desde zonas comunes, hay una zona de lavado, una habitación exterior con baño y espacio extra para almacenamiento, haciendo la vida más cómoda. Destaca por su luminosidad en todas sus estancias y cuenta con calefacción individual y aire acondicionado, para que puedas disfrutar de un ambiente agradable en cualquier época del año. Situada en una de las mejores áreas de Pozuelo, rodeada de parques, colegios de prestigio (San Luis de los Franceses, Liceo Sorolla, Escuelas Pías, San José de Cluny), comercios y muy cerca de la estación de cercanías. A pocos pasos de la Plaza Mayor, esta propiedad ofrece la oportunidad de adquirir una vivienda unifamiliar con mucho potencial para personalizar a tu gusto. En los alrededores, tendrás una amplia variedad de tiendas, restaurantes, supermercados y centros de ocio. Para facilitar tus desplazamientos, las líneas de autobús (2, 5, 50B, A), las estaciones de metro (líneas 10 y 7) y las cercanías C7 y C10 están a poca distancia, conectándote rápidamente con el centro de Madrid y otras zonas. Pozuelo de Alarcón es conocido por su tranquilidad, su entorno natural y su calidad de vida. Es el lugar perfecto para quienes buscan un estilo de vida relajado, sin renunciar a tener todos los servicios a mano. Sus parques y zonas verdes invitan a pasear y disfrutar del aire libre. En resumen, esta casa unifamiliar en el centro de Pozuelo de Alarcón representa una oportunidad única para invertir y crear un hogar a medida, adaptado a tus necesidades. No dudes en contactarnos para más información o para visitar esta propiedad. ¡Estaremos encantados de ayudarte a dar el siguiente paso!",False,good,False,3448.0,True,False,False,False,[],False,False,751700.0,€,True,True,chalet,terracedHouse,"Zona Pueblo, Pozuelo de Alarcón",Chalet adosado en Cl Norte,,,Zona Pueblo,Zona Pueblo,,,,,,
108281116,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/f8/66/1339406450.webp,FUENCARRAL,26,219000.0,flat,sale,64.0,1,1,calle de Nuestra Señora de Valverde,Madrid,Madrid,es,40.4940405,-3.6888554,False,https://www.idealista.com/inmueble/108281116/,"MUNDHOGAR CONSULTING ofrece este fantástico piso a reformar distribuido en: salón-comedor, un dormitorio, un baño y cocina independiente. Posibilidad de hacer una segunda entrada independiente por el salón con salida directa a la calle. Se ubica en una de las mejores posiciones de Madrid norte ya que está pegado a prestigiosos barrios como: Sanchinarro, Las tablas, Chamartín, Montecarmelo, Peñagrande, La Paz y Barrio del Pilar. PRECIO NEGOCIABLE, se trata de una muy buena oportunidad tanto para inversores como para parejas que quieran empezar una vida juntos reformando el piso de sus sueños. Destaca por ser un piso muy bien distribuido y lleno de luz con muy buen aprovechamiento de los espacios y con todo tipo de servicios cerca: farmacias, supermercados, metro, Bares-Restaurantes, . ¡ MEJOR VER ¡ Mundhogar Consulting Tu lugar en el mundo.",False,renew,False,3422.0,True,False,False,False,[],False,False,219000.0,€,,,flat,,"Tres Olivos - Valverde, Madrid",Piso en calle de Nuestra Señora de Valverde,bj,True,Fuencarral,Tres Olivos - Valverde,True,,,,,
108699018,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/5c/60/1357545481.webp,,24,230000.0,studio,sale,158.0,0,1,"calle Thomas Edison, 4",Madrid,Rivas-Vaciamadrid,es,40.3341552,-3.5255438,True,https://www.idealista.com/inmueble/108699018/,"**Estudio en Venta - Oportunidad Única en la Ciudad**  Descubre este impresionante estudio de 85 m², ideal tanto para oficina como para vivienda habitual. Ubicado en la segunda planta, cuenta con vistas a una zona verde que aportan tranquilidad y luminosidad a cada rincón. Los acabados de alta calidad, como la tarima de madera y las paredes lisas, crean un ambiente acogedor y moderno. La calefacción por suelo radiante y el aire acondicionado garantizan el máximo confort durante todo el año.  Además, este estudio incluye dos plazas de garaje y un trastero, lo que añade un gran valor a la propiedad. Con cristales de doble acristalamiento, disfrutarás de un excelente aislamiento acústico y térmico. La seguridad está garantizada con portero y vigilancia las 24 horas. La ubicación es inmejorable, justo frente al centro comercial H2O y a solo un minuto de la salida 17 de la carretera de Valencia. ¡No dejes pasar esta oportunidad y ven a visitarlo!",True,good,False,1456.0,True,False,False,False,[],False,False,230000.0,€,True,True,flat,studio,"Rivas Futura, Rivas-Vaciamadrid","Estudio en calle Thomas Edison, 4",2,True,Rivas Futura,,True,,,,,
107174252,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/47/67/1353496907.webp,16038,21,870000.0,flat,sale,157.0,5,2,calle de Núñez Morgado,Madrid,Madrid,es,40.4682652,-3.6843635,False,https://www.idealista.com/inmueble/107174252/,"Inmejorable piso de 5 habitaciones y 2 baños, con 2 accesos, en Castilla.    157 m2 construidos. 142 m2 útiles. Orientación Oeste.    Salón independiente de 25 m2.    Balcón.    Cocina independiente.    Armarios empotrados, suelo de parquet, ventanas de aluminio y puertas de madera.    Dispone de una plaza de garaje y trastero de 10 m2.    Portero físico en horario comercial.    Ascensor y acceso adaptado a personas con capacidad de movilidad reducida.    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",False,good,False,5541.0,True,False,False,False,[],False,False,870000.0,€,True,True,flat,,"Castilla, Madrid",Piso en calle de Núñez Morgado,5,False,Chamartín,Castilla,True,,,,,
108089032,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/17/3c/1333482800.webp,,49,890000.0,chalet,sale,411.0,5,4,calle Francisco Pizarro,Madrid,Boadilla del Monte,es,40.4155426,-3.9121532,False,https://www.idealista.com/inmueble/108089032/,"Hecho Soluciones vende en Exclusiva OBRA NUEVA A ESTRENAR Imagina vivir en un entorno donde la elegancia y la exclusividad se fusionan para ofrecerte un estilo de vida sin igual. En Boadilla del Monte, una de las zonas más prestigiosas de la Comunidad de Madrid, podrás disfrutar de un ambiente tranquilo y seguro, rodeado de naturaleza y con fácil acceso a la capital. Este impresionante chalet adosado, ubicado en la exclusiva urbanización Las Fuentes de Valenoso, es una oportunidad única para vivir en un hogar diseñado para maximizar el confort y la sofisticación. Con una superficie construida de 411 metros cuadrados, este chalet cuenta con 5 amplios dormitorios y 4 baños, ideales para disfrutar de la privacidad y la comodidad que mereces. La vivienda ha sido construida con los más altos estándares de calidad y cuenta con características como terraza y balcón con vistas al entorno natural, calefacción por bomba de frío/calor y gas natural, orientación sur para aprovechar la luz natural, armarios empotrados para optimizar el almacenamiento, acceso adaptado para personas con movilidad reducida y 2 plazas de garaje. La zona de Boadilla del Monte es conocida por su excelente comunicación con Madrid, gracias a la autovía A-6 y la línea de cercanías C-10. Además, cuenta con una amplia oferta de servicios de alta calidad, como el Hospital Universitario Puerta de Hierro Majadahonda y el Hospital Infanta Sofía, así como centros de salud y educación de prestigio, como el Colegio Público Federico García Lorca y la Universidad Francisco de Vitoria. Pero Boadilla del Monte no solo ofrece servicios de calidad, sino que también es un lugar ideal para disfrutar del ocio y el entretenimiento. La zona cuenta con campos de golf de renombre, como el campo de golf de Valderrama, uno de los más prestigiosos de España, y el campo de golf de La Reserva, que ofrece un entorno natural y deportivo excepcional. Además, hay clubes privados como el Valenoso Club de Campo y el Club de Golf Las Moralejas, que ofrecen instalaciones deportivas y sociales de alta calidad. Este chalet es una obra nueva a estrenar, entregada recientemente, lo que significa que podrás ser uno de los primeros en disfrutar de esta vivienda de alta calidad. La urbanización ya está habitada por familias que han elegido este lugar para vivir, lo que te garantiza una comunidad vecinal acogedora y segura. En definitiva, este chalet adosado en Boadilla del Monte es la oportunidad perfecta para vivir en un lugar exclusivo y tranquilo, con todas las comodidades y servicios que necesitas. Si buscas un hogar que te ofrezca la mejor calidad de vida, no dudes en contactarnos para visitar esta increíble propiedad.",True,good,False,2165.0,True,False,False,False,[],False,False,890000.0,€,True,True,chalet,terracedHouse,"Valenoso, Boadilla del Monte",Chalet adosado en calle Francisco Pizarro,,,Valenoso,,,960000.0,70000.0,7.0,,
106293156,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/ac/46/1292831727.webp,,20,595000.0,flat,sale,91.0,2,2,"avenida del Mediterráneo, 43",Madrid,Madrid,es,40.4070686,-3.669205,True,https://www.idealista.com/inmueble/106293156/,"DIRECTAMENTE PROPIEDAD, ABSTENERSE AGENCIAS. Espectacular vivienda exterior A ESTRENAR CON REFORMA INTEGRAL en segunda planta, en plena plaza del Conde de Casal, con estación de Metro prácticamente en la puerta. Ubicado en el barrio de Estrella. Destacar sus acabados, así como detalles de construcción. Consta de salón de dos ambientes, amplio comedor con cocina integrada, más dos dormitorios y dos baños. Con 76 mts2 útiles distribuidos en recibidor con armario “gabanero”, amplia cocina integrada en zona de comedor, salón con terraza, dos amplios dormitorios con grandes armarios empotrados y dos baños completos.  Acabados: calefacción central con radiadores de aluminio en dormitorios, comedor y salón con repartidores de consumo; agua sanitaria individual mediante termo eléctrico de bajo consumo. Baños con lavabos de sobre encimera y grifería termostática en duchas. Carpintería exterior ""KOMMERLING"" de PVC con aislamiento térmico y acústico, cristales climalit, persianas eléctricas y ventanas oscilobatientes. Carpintería interior en madera esmaltada en blanco. Armarios empotrados vestidos, con interior en melamina textil. Suelos: salón, comedor y dormitorios en tarima AC-5, roble claro. Suelos baños, gres porcelánico primera calidad. Cocina con todos los electrodomésticos de última generación; frigorífico combi, lavadora, lavavajillas, vitrocerámica, campana extractora y encimera de silestone. Aire acondicionado mediante Split, sistema inverter frío/calor de bajo consuma, en dormitorios y salón.",True,good,False,6538.0,True,False,False,False,[],False,False,595000.0,€,,,flat,,"Estrella, Madrid","Piso en avenida del Mediterráneo, 43",2,True,Retiro,Estrella,True,,,,,
