propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,district,hasLift,floor,exterior,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107287543,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/b6/fc/1314330707.webp,CS-02909-0001,1,340000.0,chalet,sale,158.0,1,1,avenida de Doña Laura García Noblejas y Brunet,Madrid,Villaviciosa de Odón,es,40.3629164,-3.9093624,False,https://www.idealista.com/inmueble/107287543/,"Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Vivienda adosada de segunda mano en venta en el municipio de Villaviciosa de Odón, provincia de Madrid.La vivienda tiene una superficie de 158 m² distribuidos en diversas dependencias. Se localiza en zona residencial, teniendo buenos accesos por carretera.Cercano a establecimientos y comercios de la zona.Con nuestros servicios podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,2152.0,False,False,False,False,[],False,False,340000.0,€,chalet,semidetachedHouse,"Centro, Villaviciosa de Odón",Chalet pareado en avenida de Doña Laura García Noblejas y Brunet,Centro,,,,,,,,,
108581697,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/f4/88/1349075224.webp,A0-00110-0001,1,108000.0,flat,sale,85.0,1,1,plaza de Santo Tomás de Villanueva,Madrid,Alcalá de Henares,es,40.4904897,-3.3600781,False,https://www.idealista.com/inmueble/108581697/,"Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 85 m² ubicado en Alcalá de Henares, Madrid.Se trata de un piso de 85 m² distribuidos en varias estancias, ofreciendo espacios funcionales y luminosos ideales para la vida familiar o personal. La vivienda se encuentra en la Plaza Santo Tomás de Villanueva, en pleno núcleo urbano de Alcalá de Henares, una de las ciudades históricas más emblemáticas de la Comunidad de Madrid, reconocida por su Universidad y su casco histórico declarado Patrimonio de la Humanidad por la UNESCO.El edificio presenta una estructura sólida y cuidada, con zonas comunes bien mantenidas y acceso adaptado. El piso destaca por su buena orientación y aprovechamiento de la luz natural, lo que proporciona un ambiente cálido y acogedor en todas sus estancias.La ubicación es inmejorable, ya que se sitúa en una zona céntrica y consolidada, rodeada de todos los servicios necesarios para el día a día. En las inmediaciones encontrará supermercados, restaurantes, cafeterías, farmacias, centros educativos de todos los niveles, instalaciones deportivas y oficinas bancarias. Además, a pocos minutos se localizan puntos de interés como la Universidad de Alcalá, el Hospital Universitario Príncipe de Asturias, el Parque O´Donnell y el centro comercial Alcalá Magna.En cuanto a comunicaciones, la vivienda goza de excelentes accesos tanto en transporte público como privado. Dispone de varias líneas de autobús urbano e interurbano con paradas cercanas, así como la estación de tren de Cercanías Alcalá de Henares, que conecta directamente con Madrid y otras localidades del corredor del Henares. El acceso a la autovía A-2 se encuentra a escasos minutos, facilitando la movilidad hacia Madrid capital y el aeropuerto Adolfo Suárez Madrid-Barajas.Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble. La Propiedad no responderá de/l (i) la solvencia del arrendatario ni de las condiciones del contrato de arrendamiento, (ii) estado de conservación (iii) los vicios vistos y aparentes (iv) la regularización registral o catastral (v) las discrepancias de cabida, que pudieran existir (vi) la responsabilidad en la obtención de la cedula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vii) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente al arrendatario, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasació.",False,good,False,1271.0,False,False,False,False,[],False,False,108000.0,€,flat,,"Pryconsa, Alcalá de Henares",Piso en plaza de Santo Tomás de Villanueva,Pryconsa,False,1,,,,,,,
108853976,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/8f/17/1357060739.webp,,14,146000.0,chalet,sale,107.0,3,1,Estremera,Madrid,Estremera,es,40.1840665,-3.1027567,False,https://www.idealista.com/inmueble/108853976/,"Acogedor chalet independiente en parcela lisa de 1300m2 con piscina nueva de obra, jardín, aparcamiento abundante y un amplio almacén-trastero. El inmueble se halla ubicado en suelo urbano a las afueras de Estremera en tranquila urbanización privada la cual dispone de cámaras de seguridad, autobús en la puerta y zona de ocio, deportiva e infantil. La vivienda se encuentra prácticamente totalmente amueblada y en muy buen estado para entrar a vivir. Se compone de 3 dormitorios, baño completo, salón-comedor independiente, cocina con Office espaciosa, amueblada, parcialmente equipada con electrodomésticos; pasillo distribuidor y 2 terrazas-porche (delantera y trasera). Cuenta con 2 aparatos de aire acondicionado con bomba de calor, puertas blindadas, ventanas de aluminio blanco, rejas de seguridad, solado interior de gres, solado exterior en hormigón impreso y liso, barbacoa, sistema de riego automático, lona e iluminación en piscina...",False,good,False,1364.0,False,False,False,False,[],False,False,146000.0,€,chalet,independantHouse,Estremera,Casa independiente,,,,,,True,True,,,
108006848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/ab/dd/1330951141.webp,KV-00133-0001,1,115000.0,flat,sale,75.0,3,1,calle Belén,Madrid,Parla,es,40.2401697,-3.7759455,False,https://www.idealista.com/inmueble/108006848/,"Piso de 75 m² ubicado en Parla, Madrid. Se trata de un piso de 75 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. El piso se sitúa en el núcleo urbano de Parla, ofreciendo excelentes accesos por carretera, como la A-42 y la AP-41. La localidad cuenta con una eficiente red de transporte público, incluyendo autobuses y trenes cercanos que conectan con Madrid y otras áreas metropolitanas.En Parla podemos encontrar una amplia gama de servicios como supermercados, restaurantes, y centros educativos. Además, el Hospital Universitario de Getafe está a poca distancia, proporcionando atención médica de calidad. Para los amantes de las compras, el centro comercial El Ferial está a pocos minutos, ofreciendo una variedad de tiendas y opciones de entretenimiento.Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,1533.0,False,False,False,False,[],False,False,115000.0,€,flat,,"Centro, Parla",Piso en calle Belén,Centro,False,bj,,,,,,,
107937059,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/97/c7/1328858484.webp,CG-63434-0001,1,980000.0,chalet,sale,458.0,1,1,calle Almería,Madrid,Pozuelo de Alarcón,es,40.4025704,-3.7786526,False,https://www.idealista.com/inmueble/107937059/,"Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Chalet adosado situado en tPozuelo de Alarcón. Compuesta de cuatro plantas denominadas planta de sótano, planta baja, planta primera y planta bajo cubierta, con una superficie construida de 436,19 metros cuadrados, distribuidos en varias habitaciones, servicios y garaje. Tiene además un jardín privativo con el que se comunica directamente a través de la planta baja, por medio de una escalera, de 75,16 metros cuadrados. En planta de sótano tiene una superficie de 87,59 metros cuadrados destinados a garaje y 46,12 metros cuadrados a locales, en planta baja 111,23 metros cuadrados, en planta primera 114,85 metros cuadrados y en planta bajo cubierta 76,40 metros cuadrados. El chalet se sitúa al sur del núcleo urbano de Pozuelo de Alarcón, teniendo buenos accesos por la carretera M-503 y la A-6. Además, cuenta con comunicaciones públicas como líneas de autobuses que conectan con las localidades cercanas y la estación de tren de Pozuelo, que se encuentra a pocos kilómetros.En la zona podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos y oficinas bancarias. También hay puntos de interés cercanos como el Hospital Universitario Quirónsalud Madrid, el Parque Forestal Adolfo Suárez y el centro comercial Zielo Shopping Pozuelo.Con nuestros servicios podrá encontrar el chalet que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se.",False,good,False,2140.0,False,False,False,False,[],False,False,980000.0,€,chalet,semidetachedHouse,"Somosaguas, Pozuelo de Alarcón",Chalet pareado en calle Almería,Somosaguas,,,,Somosaguas,,,,,
108484372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/cc/80/1346303287.webp,,1,184000.0,duplex,sale,95.0,1,2,Barrio Pueblo Nuevo,Madrid,Madrid,es,40.4287049,-3.6395016,False,https://www.idealista.com/inmueble/108484372/,"LOFT IDEAL PARA TU VIDA PERSONAL Y PROFESIONAL Te presentamos este espectacular loft con 2 plantas de 45 m2 cada una.  PLANTA BAJA En la planta baja, que aunque figura como sótano está apenas un escalón por debajo del nivel de la calle, disponemos de un espacio diáfano muy versátil que ofrece múltiples posibilidades. Cuenta con un baño completo, dos prácticos trasteros y una habitación ciega que puede adaptarse como despacho, sala de almacenamiento o incluso un dormitorio adicional. Este nivel es ideal para quienes buscan un espacio extra para almacenamiento, zona de trabajo o para desarrollar un proyecto personal sin interferir con la zona de vivienda. PLANTA PRIMERA La planta primera es el corazón del loft, diseñada para ofrecer un ambiente cómodo y funcional tanto para vivir como para trabajar. Aquí encontramos un amplio baño moderno, un trastero que puede convertirse en vestidor o espacio de organización según tus necesidades, y una sala principal con cocina integrada que da a la calle, aportando una agradable sensación de amplitud y conexión con el exterior. La estancia está equipada con un sistema de bomba de aire frío-calor que garantiza confort durante todo el año. Las ventanas de doble cristal y las persianas eléctricas, que se manejan con solo pulsar un botón, aseguran un aislamiento óptimo y un control total de la luz natural, haciendo que el espacio sea realmente luminoso y acogedor. Este loft es perfecto para quienes buscan un hogar con carácter, que combine la privacidad y funcionalidad de un espacio diáfano en la planta baja con la luminosidad y comodidad de la planta superior, ideal para vivir y desarrollar actividades profesionales o creativas en un mismo lugar. Vive en Ascao - La Almudena: Confort, conectividad y calidad de Vida en Madrid La zona de Ascao - La Almudena, en el corazón del distrito Ciudad Lineal, es la opción perfecta para ti. Este barrio emblemático de Madrid destaca por su ambiente acogedor y familiar, ideal para quienes valoran la calidad de vida sin renunciar a la comodidad urbana. Aquí encontrarás todo lo que necesitas: desde supermercados, colegios y centros de salud, hasta zonas verdes y espacios de ocio para disfrutar con tus seres queridos. La comunicación es uno de los grandes puntos fuertes de Ascao - La Almudena. La estación de metro Ascao, en la línea 7, te conecta de forma rápida y directa con el centro de Madrid y otros puntos estratégicos de la ciudad. Además, la estación ha sido recientemente renovada para ofrecer un entorno moderno y agradable. La estación La Almudena, accesible y equipada con ascensores, complementa la movilidad con múltiples líneas de autobús urbano, disponibles tanto de día como de noche, para que puedas desplazarte con total libertad y comodidad. La zona también cuenta con servicios culturales y comunitarios que enriquecen la vida diaria, como la Biblioteca Pública Municipal 'Pablo Neruda' y la Parroquia San Romualdo, que aportan un ambiente cercano y participativo. Vivir en Ascao - La Almudena significa disfrutar de un entorno seguro, con calles tranquilas y un tejido social consolidado, ideal para familias, profesionales y personas que buscan un equilibrio entre vida urbana y bienestar.",False,good,False,1937.0,False,False,False,False,[],False,False,184000.0,€,flat,duplex,"Pueblo Nuevo, Madrid",Dúplex,Ciudad Lineal,False,bj,True,Pueblo Nuevo,,,187000.0,3000.0,2.0
103023408,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/c7/38/1314360707.webp,CS-04500-0001,4,121000.0,flat,sale,95.0,3,2,Urbanización La Cerca,Madrid,Collado Villalba,es,40.6430802,-3.9841069,False,https://www.idealista.com/inmueble/103023408/,"Se trata de una Vivienda situada en un edificio de cinco alturas sobre rasante, ubicado en la calle Urbanización La Cerca, en el municipio Collado Villalba, en la provincia de Madrid. El edificio dispone de una cierta antigüedad, por lo que carece de ascensor. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina independiente, y un pasillo que distribuye a un salón comedor, varias estancias que se considerarían dormitorios, y un cuarto de baño completo con bañera. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra. El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un.",False,good,False,1274.0,False,False,False,False,[],False,False,121000.0,€,flat,,"Fontenebro - Altavista, Collado Villalba",Piso en Urbanización La Cerca,Fontenebro - Altavista,False,,,,,,,,
108747295,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/5b/43/1354721738.webp,,4,185000.0,studio,sale,50.0,0,1,Barrio Villaverde Alto,Madrid,Madrid,es,40.347404,-3.7131086,False,https://www.idealista.com/inmueble/108747295/,"**Estudio en Venta en Villaverde - Oportunidad Única** Descubre este encantador estudio en venta, ubicado en la primera planta de un moderno edificio que se entregaran en octubre de 2025. Con una superficie de 50 m², este espacio diáfano está diseñado para maximizar la luminosidad gracias a sus grandes ventanales. Ideal para quienes buscan un hogar funcional y estiloso, el estudio cuenta con armarios empotrados que optimizan el almacenamiento y un baño moderno en estado impecable. El edificio dispone de ascensor y calefacción por bomba de frío/calor, asegurando el máximo confort durante todo el año.  Además, incluye una plaza de garaje con acceso facilitado, lo que añade un valor extra a esta propiedad.  La ubicación en Villaverde es perfecta, rodeada de comercios, restaurantes, colegios y parques, ofreciendo todo lo necesario para una vida cómoda y práctica. Disponemos de mas viviendas con 1 dormitorio en el mismo edificio No dejes pasar la oportunidad de vivir en un lugar que combina estilo y funcionalidad. ¡Contáctanos para más información y agenda tu visita!",False,good,False,3700.0,False,False,False,False,[],False,False,185000.0,€,flat,studio,"Villaverde Alto, Madrid",Estudio,Villaverde,True,1,True,Villaverde Alto,True,True,,,
102978037,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/1b/2f/1313545011.webp,CL-00176-0001,1,108300.0,flat,sale,57.0,3,1,calle de Carracedo,Madrid,Madrid,es,40.3973935,-3.7734491,False,https://www.idealista.com/inmueble/102978037/,"Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 57 m² en venta situado en Madrid.Se trata de un piso de 57 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño.La vivienda se sitúa en el núcleo urbano, teniendo buenos accesos por la M-30 y la A-5. También dispone de varias paradas de autobús correspondientes a las líneas 61A, 561B, 5 74, 591, N905 y H y se encuentra a 4 minutos de la estación de metro Colonia Jardín. En la población podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos, oficinas bancarias y otros negocios comerciales. Además, se encuentra cerca del Hospital Universitario Quirón. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,1900.0,False,False,False,False,[],False,False,108300.0,€,flat,,"Campamento, Madrid",Piso en calle de Carracedo,Latina,False,,,Campamento,,,,,
108299831,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/c2/d5/823469623.webp,,44,398000.0,studio,sale,64.0,0,1,Barrio Virgen del Cortijo - Manoteras,Madrid,Madrid,es,40.4841318,-3.6705728,False,https://www.idealista.com/inmueble/108299831/,"VISITE HOY! ROGEL PROPIEDADES vende Totalmente amueblado para entrar a vivir. En urbanización privada con portero físico 24 horas, pista de padel, piscinas ( una en la azotea), gimnasio y jacuzzi. Piso de un dormitorio, un baño, cocina totalmente montada con todos los electrodomésticos. Plaza de garaje y trastero. Para mas información contactar con el anunciante.",False,good,False,6219.0,False,False,False,False,[],False,False,398000.0,€,flat,studio,"Virgen del Cortijo - Manoteras, Madrid",Estudio,Hortaleza,True,5,True,Virgen del Cortijo - Manoteras,True,True,,,
