propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108448389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/36/80/1345194461.webp,,39,2,2400000.0,flat,sale,169.0,True,3,3,"costanilla de los Ángeles, 2",Madrid,Madrid,Centro,es,Sol,40.4180336,-3.7085554,True,https://www.idealista.com/inmueble/108448389/,"Espectacular Piso de Lujo en la Zona de la Ópera Descubre la magnificencia de este espectacular piso de 169 m² ubicado en el corazón de Madrid, en la prestigiosa zona de la Ópera. A solo unos pasos del icónico Palacio Real y la majestuosa Catedral de la Almudena, esta propiedad te sumerge en la rica historia y cultura madrileña. Situado en una segunda planta, este oasis de lujo cuenta con 3 amplios dormitorios, de los cuales 2 disponen de baño en suite, sumando un total de 3 baños elegantemente diseñados. Cada rincón de esta residencia irradia confort y exclusividad. Disfruta de una temperatura ideal durante todo el año gracias a su sistema de aire acondicionado y los radiadores presentes en todas las habitaciones, garantizando un ambiente acogedor en cualquier estación. ¡No dejes pasar la oportunidad de vivir en una de las zonas más deseadas y emblemáticas de Madrid, rodeado de historia, arte y una vibrante vida cultura!",False,good,False,True,14201.0,False,False,False,False,[],False,False,2400000.0,€,flat,"Sol, Madrid","Piso en costanilla de los Ángeles, 2",,,,,,,
108867178,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/54/c5/1357461391.webp,GMM16,59,,1150000.0,chalet,sale,261.0,,5,3,calle Eugenia del Pozo,Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4550966,-3.7980666,False,https://www.idealista.com/inmueble/108867178/,"Exclusivo chalet en urbanización residencial de Pozuelo con jardín privado y paneles solares Se vende fantástico chalet situado en una de las zonas más residenciales y demandadas de Pozuelo, dentro de una estupenda urbanización privada que cuenta con piscina comunitaria, pista de tenis, amplios jardines, zona infantil y cámaras de seguridad, ideal para familias que buscan tranquilidad, comodidad y seguridad. La propiedad incluye plaza de garaje. La vivienda, distribuida en cuatro plantas, dispone de un jardín privado de 180 m², perfecto para disfrutar del aire libre, reuniones familiares o momentos de relax. En la planta baja se encuentra un amplio y luminoso salón comedor, una cocina independiente totalmente reformada con acabados de calidad, y un aseo también reformado, que aporta funcionalidad en el día a día. La primera planta alberga tres dormitorios: un dormitorio individual, un dormitorio con acceso a terraza, y la habitación principal, que cuenta con baño en suite y acceso a una terraza compartida con el segundo dormitorio. También en esta planta hay un baño completo reformado, que da servicio a las otras habitaciones. En la planta superior encontramos una gran buhardilla, un espacio diáfano ideal como sala de estar, zona de juegos, estudio o dormitorio adicional. Por último, la planta semisótano ofrece un amplio espacio diáfano muy luminoso, con múltiples posibilidades de uso: sala de cine, gimnasio, despacho o zona de invitados. La vivienda dispone de paneles solares, lo que la hace más eficiente energéticamente y reduce notablemente los gastos de consumo. Una propiedad completa, ubicada en una urbanización privilegiada en Pozuelo. Lista para entrar a vivir y disfrutar desde el primer día.",True,good,False,,4406.0,False,False,False,False,[],False,False,1150000.0,€,chalet,"Zona Estación, Pozuelo de Alarcón",Chalet pareado en calle Eugenia del Pozo,,,,True,True,semidetachedHouse,
107521989,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/0e/3f/1314939071.webp,BALE 1 REFOR,18,1,279000.0,flat,sale,81.0,True,3,1,calle Baleares,Madrid,Móstoles,Este,es,,40.3217993,-3.8561629,False,https://www.idealista.com/inmueble/107521989/,"¡Descubre tu nuevo hogar en el corazón de la ciudad! Este piso, ubicado en una urbanización cerrada, ha sido totalmente reformado y está listo para estrenar. Con 81 metros cuadrados construidos, ofrece un espacio moderno y funcional que incluye tres dormitorios, un salón-comedor acogedor y una cocina abierta completamente equipada con vitrocerámica, horno y campana extractora. Además, cuenta con un tendedero cerrado en aluminio, ideal para optimizar el espacio. Los suelos de gres porcelánico y la carpintería exterior de aluminio lacado blanco con ventanas oscilobatientes y climalit garantizan confort y eficiencia energética. La carpintería interior en madera lacada en blanco añade un toque de elegancia. La puerta de entrada blindada y la calefacción central aseguran seguridad y comodidad durante todo el año. Este piso, situado en la primera planta de un edificio con ascensor, es apto para personas con movilidad reducida. Plaza de garaje numerada en superficie, opcional en 20.000. -€, facilitando el aparcamiento. La ubicación es inmejorable: en pleno centro, rodeado de servicios educativos, sanitarios, deportivos y eclesiásticos, además de estar bien comunicado por líneas de autobús urbanos e interurbanos. ¡No pierdas la oportunidad de vivir en un entorno privilegiado!",True,good,False,True,3444.0,False,False,False,False,[],False,False,279000.0,€,flat,"Este, Móstoles",Piso en calle Baleares,,,,True,False,,20000.0
108806831,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/7e/17/1355714069.webp,RABOSONICO,32,2,215000.0,flat,sale,60.0,True,1,1,calle Emilio Raboso,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3931912,-3.6728149,False,https://www.idealista.com/inmueble/108806831/,"INMOBYM VENDE GRAN INMUEBLE A UNOS PASOS DE MENDEZ ALVARO! Para visitas e información contactar con Nicolas _655_785_196_ también por Whats App. Te interesa saber sobre la vivienda: Gran apartamento, con todos los ambientes diferenciados, consta de un gran salón con amplio ventanal que deja entrar la luz de manera notable, muy luminoso, cocina bonita, completamente equipada y con office con barra hacía el salón, el baño en suite, dentro de amplio dormitorio de matrimonio, dispone de plato de ducha, recientemente reformado con materiales de inmejorable calidad, el dormitorio principal también dispone de gran ventana lo que hace que la vivienda sea completamente exterior, la luz natural ilumina todas las estancias de manera constante, ademas, dispone de aire acondicionado en el salón y en la habitación, gran capacidad de almacenaje mediante varios armarios empotrados, tanto en el hall de entrada como en la habitación.  La finca esta equipada con ascensor y tiene acceso a azotea comunitaria para su uso compartido con los demás vecinos. Te interesa saber sobre la zona: La vivienda se encuentra ubicada en el límite entre las zonas de San Diego y Méndez Álvaro, a solo 5 minutos andando de Puente de Vallecas y a 10 minutos de Méndez Álvaro, lo que le confiere una estupenda comunicación mediante transporte público, autobuses de la EMT, así como de RENFE y METRO por su fácil acceso tanto a LÍNEA 1 como a la LÍNEA 6 (CIRCULAR).  Perfectamente comunicada también con las principales carreteras de circunvalación debido a su proximidad a la M30 a la que puedes acceder en menos de 5 minutos. NO LO DUDES Y CUADRA TU VISITA LO ANTES POSIBLE!",False,good,False,True,3583.0,False,False,False,False,[],False,False,215000.0,€,flat,"San Diego, Madrid",Piso en calle Emilio Raboso,,,,,,,
108283657,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/e7/a1/1339485973.webp,,30,3,367000.0,flat,sale,113.0,True,2,1,calle de la Oliva,Madrid,Las Rozas de Madrid,Rozas Centro,es,Zona Estación,40.4941011,-3.870939,False,https://www.idealista.com/inmueble/108283657/,"Inmobiliaria en Las Rozas De Madrid - Tecnocasa Estudio Las Rozas Estación Slu vende magnífico ático reformado y listo para entrar a vivir de 2 dormitorios y 1 cuarto de baño en pleno centro de Las Rozas de Madrid, en bloque con ascensor y con plaza de garaje en el mismo edificio. La vivienda cuenta con un recibidor/distribuidor con acceso directo a una amplia y luminosa cocina de gran dimensión y reformada parcialmente, dejando al comprador la decisión de muebles y electrodomésticos a instalar. La casa dispone de un fabuloso e inmenso salón-comedor, con muy buena iluminación y vistas hacia la Avenida Pocito de las Nieves. El piso da paso a un distribuidor que conecta con los dos dormitorios, ambos con armarios empotrados, y un cuarto de baño en el pasillo de distribución, también actualizado y totalmente reformado; con bañera y bidé. El piso se vende con una amplia plaza de garaje en su mismo bloque y gracias a su céntrica ubicación, la vivienda es un enclave privilegiado que se encuentra a 1 minuto a pie de la Calle Real, el centro neurálgico de la ciudad, contando con todos los servicios y comodidades a pocos minutos andando: supermercados, amplia oferta de restauración y ocio, paradas de autobús y proximidad a la estación de RENFE. Además, por su localización, nos encontramos a pocos minutos en vehículo de grandes centros comerciales de la zona (como el. Gran Plaza 2, el. Heron City, el. Burgo Centro o Las Rozas Village); todo ello sin olvidar su proximidad a las principales vías y carreteras de circunvalación (como la A-6 o la M-40). POSIBILIDAD DE FINANCIACION CON NUESTRO DEPARTAMENTO FINANCIERO: KIRON.",False,good,False,True,3248.0,False,False,False,False,[],False,False,367000.0,€,flat,"Zona Estación, Las Rozas de Madrid",Piso en calle de la Oliva,,,,True,True,,
107909407,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/36/08/1328050998.webp,L332420,49,bj,420000.0,flat,sale,100.0,True,2,2,calle Paula de la Vega s/n,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4713784,-3.6435645,True,https://www.idealista.com/inmueble/107909407/,"Loft de lujo en venta en Madrid �️ Ubicación privilegiada y excelente comunicación Este loft está situado en Madrid, con una ubicación inmejorable que combina la tranquilidad con la cercanía a todos los puntos clave de la ciudad. Está bien conectado con varias líneas de autobuses y a solo 500 metros de la estación Mar de Cristal de la línea L4 del metro y 650 metros de la estación San Lorenzo. La zona cuenta con una amplia gama de servicios como tiendas, restaurantes, cafeterías y farmacias, además de varios centros comerciales de gran tamaño como Gran Vía de Hortaleza y Palacio de Hielo. También se encuentran cerca supermercados como Carrefour, Día, Mercadona, Aldi, cubriendo todas sus necesidades de compra. � Descripción del apartamento Este loft se encuentra en la planta baja de un edificio construido en 1993 que ha sido completamente renovado y se encuentra en excelentes condiciones. La superficie total es de 100 m², distribuidos en 51 m² en la planta baja y 49 m² en la planta superior. El diseño del interior es moderno y minimalista, con un sistema de calefacción por suelo radiante que garantiza la máxima comodidad en todo el hogar. � Instalaciones y distribución interior Planta baja: Cuenta con un amplio dormitorio principal y una habitación multifuncional que puede ser utilizada como dormitorio, oficina o sala de estar, según sus necesidades. Además, la planta baja incluye un baño completo. Planta alta: La altura del techo aumenta la sensación de amplitud, con grandes ventanales que permiten una excelente entrada de luz natural, creando un ambiente cálido y acogedor. El loft está equipado con persianas automáticas y estores que aportan un toque moderno y cómodo. Sistema de calefacción por suelo radiante: Ideal para el invierno, este sistema se puede controlar a través de una app para ajustar la temperatura de manera inteligente, brindando una experiencia de hogar inteligente de alto nivel. Cocina: Equipado con armarios de alta calidad y una campana extractora de diseño moderno. El apartamento no incluye frigorífico ni lavadora, permitiendo que el nuevo propietario elija los electrodomésticos de su preferencia. Venta sin muebles: El loft se vende sin muebles, lo que le permite personalizar el espacio según su estilo y preferencias. Impuesto de propiedad: Anualmente entre 300 y 400 euros. Sin gastos de comunidad: El edificio no tiene gastos de gestión, lo que reduce los costos de vida. � La opción perfecta para inversión y residencia Este loft no solo es un hogar ideal para vivir, sino que también representa una excelente oportunidad de inversión. Su ubicación estratégica, las altas calidades de su reforma y los servicios disponibles hacen que este inmueble ofrezca un retorno estable, ya sea para residir o para alquilar. � Precio: 420,000 € ¡No deje pasar esta oportunidad única de vivir en una de las mejores zonas de Madrid! Contáctenos para más información o para agendar una visita.",False,good,False,True,4200.0,False,False,False,False,[],False,False,420000.0,€,flat,"Pinar del Rey, Madrid",Piso en calle Paula de la Vega s/n,,,,,,,
108893914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/05/7b/1358177154.webp,1712B,10,5,315000.0,penthouse,sale,42.0,True,1,1,calle de Cadarso,Madrid,Madrid,Moncloa,es,Argüelles,40.4210666,-3.7132557,False,https://www.idealista.com/inmueble/108893914/,"Gentile Home RE/MAX presenta esta exclusiva oportunidad en pleno corazón de Madrid: un ático abuhardillado que sorprende por su luminosidad y encanto. Esta vivienda, lista para entrar a vivir, ofrece una distribución muy funcional en un espacio cuidadosamente aprovechado, ideal tanto para uso personal como para inversión. La abundante luz natural que inunda cada rincón aporta calidez y amplitud, generando una atmósfera acogedora y contemporánea. Ubicado estratégicamente en una de las zonas más dinámicas del centro de la capital, este ático es perfecto para quienes buscan calidad de vida o desean rentabilizar su inversión a través del alquiler temporal, una opción cada vez más demandada en este entorno. Vivir en esta parte de Madrid es sinónimo de tenerlo todo a mano: excelente comunicación mediante varias líneas de metro y autobús, una amplísima oferta de bares, restaurantes, teatros, tiendas y centros culturales, así como supermercados, mercados tradicionales, farmacias, zonas verdes, plazas históricas y servicios de todo tipo a pocos pasos. Para más informaciones o concretar visitas, contáctanos.",False,good,False,True,7500.0,False,False,False,False,[],False,False,315000.0,€,flat,"Argüelles, Madrid",Ático en calle de Cadarso,,,,,,penthouse,
108501702,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/b8/b5/1346783253.webp,,18,1,295000.0,flat,sale,102.0,True,3,2,camino de Leganes,Madrid,Móstoles,Este,es,,40.3227299,-3.8536113,False,https://www.idealista.com/inmueble/108501702/,"HOM-BEE PONE EN EXCLUSIVA ESTA OPORTUNIDAD ¡Descubre tu nuevo hogar en este espectacular piso de 102 m² en una de las zonas más demandadas de la ciudad! Este encantador inmueble cuenta con un recibidor luminoso que te da la bienvenida a un amplio salón, ideal para disfrutar de momentos de relax y compartir comidas con familiares y amigos. La cocina reformada, equipada con zona de office, es perfecta para los amantes de la gastronomía. El piso dispone de tres dormitorios antes cuatro dormitorios, todos ellos con espacio suficiente para armarios y escritorios, lo que lo convierte en un lugar ideal tanto para familias como para quienes trabajan desde casa. El dormitorio principal cuenta con un gran armario empotrado que ofrece un práctico almacenamiento. Además, disfrutarás de dos cuartos de baño completos, uno con ducha y otro con bañera, para mayor comodidad. La joya de este piso es su terraza acristalada, donde podrás relajarte mientras contemplas las vistas al parque. Situado en un primer piso con ascensor, el acceso es fácil y cómodo, especialmente para personas con movilidad reducida. La calefacción central y el aire acondicionado aseguran un ambiente agradable durante todo el año. Ubicado cerca de un centro médico, comercios y colegios, este piso no solo es un hogar, sino también una oportunidad única de vivir en una zona privilegiada. ¡No dejes pasar la oportunidad de visitarlo y enamorarte de cada rincón!",False,good,False,True,2892.0,False,False,False,False,[],False,False,295000.0,€,flat,"Este, Móstoles",Piso en camino de Leganes,,,,,,,
108769832,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/43/54/1358106478.webp,,15,bj,320000.0,flat,sale,78.0,True,3,1,Barrio Bellas Vistas,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4522072,-3.7079667,False,https://www.idealista.com/inmueble/108769832/,"Bonita vivienda exterior CON REFORMA INTEGRAL A ESTRENAR. Cuenta con materiales de alta calidad,  Es un piso bajo pero resulta alto ya que por debajo de la planta hay una entreplanta a ras del suelo.  Dispone de muy buena ubicación por su proximidad a las calles Bravo Murillo, Cuatro Caminos y Reina Victoria además cercanía a Facultades (Complutense y Politécnica), Colegios Mayores y Residencias para estudiantes.  Toda la vivienda es exterior con TECHOS ALTOS facilitando la entrada de luz natural. Supone una excelente oportunidad para inversores que buscan rentabilidad desde el primer día  La vivienda se distribuye en amplio salón comedor con preinstalación para televisor con 3 ventanas, cocina integrada al salón con todos los electrodomésticos a estrenar como cocina vitrocerámica con extractor de humos, lavadora, frigorífico, alacena para almacenar, etc. y tendedero, pasillo distribuidor que conecta con las tres habitaciones exteriores con ventana y baño amplio con dos estancias y plato ducha.  Dispone de calefacción individual de gas natural y aire acondicionado en toda la casa por conductos. POCOS GASTOS DE COMUIDAD. Se encuentra bien comunicada con parada de autobús, Metro Cuatro caminos y Renfe Nuevos Ministerios Próximo a Mercado Maravillas..",False,good,False,True,4103.0,True,False,False,False,[],False,False,320000.0,€,flat,"Bellas Vistas, Madrid",Piso,325000.0,5000.0,2.0,,,,
107374805,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/2c/03/1311368807.webp,,21,,250000.0,countryHouse,sale,130.0,,2,1,calle Empedrada,Madrid,Villanueva de Perales,,es,,40.3468891,-4.1001074,False,https://www.idealista.com/inmueble/107374805/,"TECNOCASA BRUNETE ofrece en EXCLUSIVA esta propiedad para que usted compre con seguridad, sin otros compradores y agencias de por medio. Confíe en la inmobiliaria líder en España con más de 800 puntos de venta. Maravillosa finca rústica se extiende sobre una generosa parcela de 7,000 metros cuadrados, ofreciendo un espacio ideal para disfrutar de la naturaleza y la tranquilidad. La casa, de obra sólida y bien cuidada, cuenta con 128 metros cuadrados de confort. Al entrar, se encontrará con un acogedor salón-comedor que incluye una chimenea de obra con acceso a una cocina amplia y luminosa. La propiedad dispone de dos amplias habitaciones dobles una de ellas con varios armarios empotrados. Además, cuenta con un baño completo. La vivienda se distribuye en una planta. La finca cuenta con piscina de obra y depuradora. También hay un garaje que proporciona espacio adicional para vehículos o almacenamiento. La finca está equipada con 13 placas solares, lo que la convierte en una opción sostenible y eficiente energéticamente. Además, cuenta con un depósito de agua pR proporcionar riego automático a toda la finca, un huerto y pozo de sondeo de 80 metros de profundidad.  Esta finca es el lugar perfecto para aquellos que buscan un estilo de vida tranquilo, rodeado de naturaleza y con todas las comodidades necesarias.",False,good,False,,1923.0,False,False,False,False,[],False,False,250000.0,€,countryHouse,Villanueva de Perales,Finca rústica en calle Empedrada,,,,True,True,countryHouse,
108529515,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/5b/bf/1347613842.webp,,11,3,960000.0,flat,sale,145.0,True,3,2,avenida del General Perón,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4541588,-3.6969784,False,https://www.idealista.com/inmueble/108529515/,"PRECIOSO PISO EN LA PRESTIGIOSA AVENIDA DEL GENERAL PERÓN Muy luminoso, totalmente exterior, con grandes ventanales y 2 terrazas, en una ubicación inmejorable, muy cerca del Paseo de la Castellana. El piso destaca por tener una distribución muy cómoda: hall de entrada con acceso a una espectacular Cocina (amplia, luminosa, con comedor de diario, despensa y puerta de servicio independiente, con montacargas); al Salón-Comedor (enorme, muy luminoso, con amplia terraza) y a la zona de dormitorios (tres dormitorios dobles, con armarios empotrados y dos baños completos muy amplios).  El piso está en muy buen estado, listo para entrar a vivir, siempre con posibilidad de alguna actualización para personalizarlo. Gran calidad de acabados, aire acondicionado y suelo de toda la casa en parquet, en perfecto estado. La finca cuenta con un portal muy representativo, con dos ascensores (principal y montacargas) y portero físico. La mejor inversión. La propiedad se ubica al noroeste de la capital, muy cerca de Paseo de la Castellana, Nuevos Ministerios y la zona de Azca. Azca es el distrito financiero y de negocios de Madrid, con diecinueve hectáreas de superficie compuesta por edificios de oficinas.  Este barrio está delimitado por importantes estructuras como el estadio Santiago Bernabéu, el Ministerio de Defensa, la famosa Torre Picasso o la torre BBVA. La cercanía a la Calle Orense, Nuevos Ministerios y el famoso Corte Ingles del Paseo de la Castellana, pone a su disposición una amplia gama de servicios: grandes almacenes, comercios, farmacias, colegios, gimnasios, hoteles, zonas deportivas, bares y restaurantes. En cuanto a las comunicaciones, esta zona tiene unas conexiones inmejorables, por su cercanía a la estación de Nuevos Ministerios y del intercambiador de Plaza de Castilla.  En cuanto al transporte público, no puede haber mejores alternativas: las estaciones de metro cercanas de Santiago Bernabéu (Línea 10) y Nuevos Ministerios (Líneas 6, 8 y 10); el tren de cercanías, Nuevos Ministerios también conecta con las líneas C1, C2, C3, C4, C7 y C10; además, varias líneas de autobuses urbanos, como las 5, 27 y 149, tienen paradas en las inmediaciones, facilitando la movilidad por toda la capital. Los accesos tanto al centro de la ciudad por el Paseo de la Castellana y a las principales salidas (M-30, A-1) por la Plaza de Castilla son perfectos para entrar y salir de la capital. En definitiva, una o Estamos a su disposición para que no deje escapar esta oportunidad única para vivir en un piso exclusivo, en pleno corazón de Madrid.  Si nos contacta, haremos todo para superar sus mejores expectativas.",False,good,False,True,6621.0,True,False,False,False,[],False,False,960000.0,€,flat,"Cuatro Caminos, Madrid",Piso en avenida del General Perón,,,,,,,
94361827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/43/17/886815406.webp,BT-2095,31,,1050000.0,chalet,sale,745.0,,4,3,carretera Algete,Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,,40.5810358,-3.5715143,False,https://www.idealista.com/inmueble/94361827/,"Finca Rústica con una parcela de 78.000m2, ideal como vivienda, granja escuela ó escuela de hípica. Muy buen acceso desde la carretera, con varias construcciones consolidadas dentro de ella. Dispone de agua corriente y electricidad. Casa Principal distribuida en planta baja con salón, cuarto de estar, cocina, cuarto de calderas, 1 aseo, 1 baño y 2 dormitorios. Planta primera con 2 dormitorios y 1 baño. Casa Guardés con planta baja distribuida en un comedor, una cocina con despensa, y 1 baño. Planta primera con 3 dormitorios. La finca dispone de 3 almacenes y vaquería.  Situada junto al Río Jarama del que tiene autorización para coger el agua para el riego. A 200 metros de la carretera de Algete y solo a 20 minutos de Madrid. Piscina independiente rodeada de césped.",True,renew,False,,1409.0,False,False,False,False,[],False,False,1050000.0,€,chalet,"Pol. Industrial sur, San Sebastián de los Reyes",Casa independiente en carretera Algete,,,,,,independantHouse,
107169428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/02/cd/1340138000.webp,ADV0017,68,,589000.0,chalet,sale,474.0,,4,5,calle del Mar,Madrid,Aranjuez,Nuevo Aranjuez-Ciudad de las Artes,es,,40.0300455,-3.5948112,False,https://www.idealista.com/inmueble/107169428/,"ARANDOMUS inmobiliaria les ofrece en exclusiva esta maravillosa y exclusiva vivienda. Ubicada en el centro de la ciudad, cerca de los barrios del Nuevo Aranjuez y Ciudad de las Artes, en zona residencial con todos los servicios cercanos: supermercados, colegios, farmacias, Centro de Salud, zonas de ocio y restauración, parques infantiles y transporte público. Al entrar a la vivienda, a pie de calle tenemos acceso al garaje, este cuenta con puerta automática y capacidad mínima para dos vehículos, cuarto de aseo y cuarto de ducha independiente, zona de depuradora de la piscina, salida al patio y piscina y acceso a la planta sótano en donde nos encontraremos con un precioso y gran salón con todas las comodidades; por su amplitud, se pueden diferenciar varias zonas: zona de estar gran comedor, zona recreativa, cocina totalmente equipada y una chimenea que le dará un toque mas especial a tus reuniones. Con todo tipo de detalles para disfrutar de tus eventos con familiares y amigos. En la primera planta tenemos un maravilloso salón-comedor caracterizado no sólo por sus dimensiones, si no por la gran luz natural que recibe por ambos flancos. Vistas y acceso al porche, patio y piscina. A continuación del salón se sitúa la cocina: muy espaciosa con zona de comedor, acceso desde a la terraza y con cuarto de despensa; a continuación de la cocina hay un cuarto de aseo que da servicio a esta planta. En la planta superior, la zona de habitaciones, tenemos un cuarto de baño amplio con plato de ducha y armario empotrado de gran capacidad, un dormitorio individual con ventanal y el impresionante gran dormitorio principal con baño en suite, vestidor y acceso a una hermosa terraza exclusiva para el dormitorio, lo cual le otorga una luz natural privilegiada. Desde esta planta, en la parte posterior de la vivienda, hay una salida a dos terrazas-solarium en dos alturas. Por último, en la planta buhardilla dispone de una zona diáfana preparada para dividir en dos dormitorios individuales o zona de estudio, gimnasio, etc., un dormitorio, un cuarto de baño y terraza con unas privilegiadas vistas a toda la ciudad. La vivienda ha sido construida y diseñada con materiales de primerísima calidad, primeras marcas. Cuenta con ascensor desde la planta garaje hasta la buhardilla (con acceso a todas las alturas de la vivienda). Persianas automáticas motorizadas y climatización por aerotermia en todas sus estancias, suelos de gres en planta baja y suelos de madera en zona de dormitorios, ventanas con doble acristalamiento, acceso desde todas las plantas a la terraza con puertas de seguridad, ascensor y video-portero, portero automático en todas las plantas. La vivienda podría quedar amueblada en su práctica totalidad. Consúltenos por esta vivienda única en Aranjuez y podremos concertar una visita.",True,good,False,,1243.0,False,False,False,False,[],False,False,589000.0,€,chalet,"Nuevo Aranjuez-Ciudad de las Artes, Aranjuez",Casa independiente en calle del Mar,,,,True,True,independantHouse,
108302460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/62/34/1340063084.webp,,22,,1625000.0,chalet,sale,304.0,,4,3,calle del Alfar,Madrid,Madrid,Moncloa,es,Aravaca,40.4538168,-3.7906059,False,https://www.idealista.com/inmueble/108302460/,"Estupendo Chalet en la mejor zona de Aravaca, con jardín y piscina. Toda la vivienda es exterior con orientaciones este/oeste por lo que le hace ser una vivienda muy luminosa. Se distribuye en 3 cómodas plantas ya que su escalera de acceso es ancha. -Planta Baja en la que encontramos el hall de entrada con su aseo de visitas, cocina totalmente equipada y reformada recientemente con mesa de office y salida a un pequeño patio trasero. Zona de lavadero/plancha con su habitación y baño de servicio. Al final de Hall encontramos entrada al salón y comedor el cual tiene acceso al porche, jardín y piscina. -Primera planta: Recibidor que da acceso a la habitación principal con su baño en suite y un gran cuarto vestidor independiente.  Dos habitaciones más que comparten un baño. -Segunda planta: Buhardilla de unos 30m^2 con un cuarto trastero. La casa dispone de plaza de garaje techado y calefacción por gas con caldera individual.",False,good,False,,5345.0,True,False,False,False,[],False,False,1625000.0,€,chalet,"Aravaca, Madrid",Chalet adosado en calle del Alfar,,,,True,True,terracedHouse,
