propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
93429676,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/50/e3/853815816.webp,33,7,530000.0,flat,sale,63.0,True,1,1,calle alamedilla,Madrid,Madrid,Arganzuela,es,Delicias,40.3992955,-3.6849437,False,https://www.idealista.com/inmueble/93429676/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este precioso apartamento de un dormitorio como nuevo, ubicado en Méndez Álvaro junto a la emblemática plaza de Atocha, te ofrece una experiencia de vida inigualable. Con una orientación sureste, disfruta de la luz natural que inunda cada rincón a través de sus grandes ventanales. Además, cuenta con una amplia plaza de garaje y un trastero en la misma planta, facilitando tu día a día. El edificio dispone de comodidades excepcionales como piscina, gimnasio equipado y zonas de juegos infantiles, ideales para disfrutar del tiempo libre sin salir de casa. La vivienda está equipada con las últimas tecnologías en domótica para un control total de tu hogar: desde el suelo radiante hasta el aire acondicionado con sistema de bomba de calor. La carpintería exterior con doble acristalamiento garantiza un aislamiento perfecto, mientras que el sistema de renovación de aire asegura un ambiente siempre fresco. Con una superficie de 63 m² construidos y 45 m² útiles, este apartamento es perfecto para quienes buscan confort y modernidad. El suelo de tarima y cerámica en el baño aportan un toque elegante, y los armarios empotrados ofrecen espacio de almacenamiento adicional. La calefacción centralizada y el agua caliente centralizada aseguran tu comodidad durante todo el año. Además, la vivienda es apta para personas con movilidad reducida y está perfectamente comunicada por transporte público. ¡No pierdas la oportunidad de vivir en un entorno exclusivo y lleno de comodidades!",True,good,False,True,8413.0,False,False,False,False,[],False,False,530000.0,€,flat,"Delicias, Madrid",Piso en calle alamedilla,,,,,,True,True,,
108146231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/7b/fa/1335232556.webp,15,2,1325000.0,flat,sale,117.0,True,3,2,calle de Máiquez,Madrid,Madrid,Retiro,es,Ibiza,40.4172821,-3.6753525,False,https://www.idealista.com/inmueble/108146231/,"Piso alto todo exterior con reforma lujo a estrenar Ubicado a escasos minutos del Parque del Retiro, este espectacular piso de 117 m² (95 m² habitables) ha sido reformado con un exquisito diseño contemporáneo que combina confort y estilo en cada detalle. Cuenta con 3 amplios dormitorios, todos con grandes armarios empotrados, y 2 baños completos, uno de ellos en suite. Todos los dormitorios son exteriores y se accede a ellos a través de un pasillo distribuidor que delimita la zona de descanso  La zona social es especialmente luminosa gracias a su orientación sur y un gran ventanal que da a la calle, inundando el salón-comedor de luz natural durante todo el día. El espacio se complementa con una cocina separada de electrodomésticos integrados de alta gama, ideal tanto para el día a día como para recibir invitados. La vivienda incluye además aire acondicionado por conductos, calefacción individual, persianas motorizadas y acabados en madera natural de roble. Situado en una segunda planta alta, ofrece tranquilidad y vistas despejadas. Se entrega totalmente amueblado y equipado. El piso está en obras actualmente y las fotos corresponden a otra propiedad similar. ¡Una oportunidad única en una de las zonas más codiciadas de Madrid! Sin comisión para el comprador. Contáctanos para más información. El barrio de Ibiza, en el distrito de Retiro, es una de las zonas residenciales más atractivas de Madrid. Su ubicación privilegiada permite disfrutar de un entorno tranquilo con todas las comodidades a un paso. A pocos minutos se encuentran la zona comercial de Goya, la Puerta de Alcalá y el Museo del Prado. Combina edificios residenciales con amplias zonas verdes y una variada oferta de comercios, restaurantes y cafeterías, además de supermercados, colegios y centros de salud, incluyendo el Hospital Gregorio Marañón. Con excelentes conexiones, dispone de metro (Ibiza, Retiro y Sainz de Baranda), varias líneas de autobús y acceso directo a la M-30, facilitando la movilidad.",False,good,False,True,11325.0,True,False,False,False,[],False,False,1325000.0,€,flat,"Ibiza, Madrid",Piso en calle de Máiquez,W-02ZTKI,,,,,,,,
106506013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/1f/f1/1284895135.webp,60,,1795000.0,chalet,sale,1259.0,,5,4,Alta,Madrid,Santo Domingo,,es,,40.6333594,-3.579874,False,https://www.idealista.com/inmueble/106506013/,"REA inmobiliaria presenta esta imponente vivienda en localización privilegiada de Santo Domingo, con impresionantes vistas al Valle del Jarama. Con amplios espacios y mucha luz, cuenta con cinco dormitorios y cuatro baños. Dispone de todos los elementos para disfrutar, tanto en el exterior (piscina, pádel, zona infantil, baloncesto) como en el interior (gimnasio, sauna, jacuzzi, piscina interior,bodega, home cinema, sala de juegos). El inmueble tiene 1.259 m2 construidos y más de 800 m2 útiles. La parcela, de 7.850 m2, está dividida en dos fincas: una de naturaleza urbana de 5.550 m2 donde se localiza la vivienda y un terreno rústico colindante de 2.300 m2. La vivienda es sólida en cuanto a construcción y está muy bien diseñada. Su estructura es metálica, por lo que resulta fácil de reformar. Su interior se desarrolla según se entra en torno a un gran patio central con árboles y fuente, que le aporta mucha luz. El patio tiene techo de cristal y toldo motorizado. La planta principal se despliega a partir de un amplio vestíbulo con armario ropero y aseo de cortesía, que distribuye un agradable salón de reuniones con barra de bar y chimenea de leña, una sala de estar con doble altura, y un comedor independiente, Todas las estancias tienen grandes ventanales de techo a suelo con salida a un espectacular porche techado que rodea toda esta zona de la casa. Conectada con el comedor se encuentra la cocina, que tiene zona de office, cuarto de lavado y plancha, entrada independiente y tendedero exterior con leñera. El resto de las estancias se organiza en dos niveles, uno superior y otro inferior. En el superior se ubica la zona de descanso, con cuatro dormitorios y tres baños. Todos con generosas dimensiones, techos altos, vistas y cantidad de armarios empotrados. El dormitorio principal es enorme, e incluye vestidor, baño doble (ducha y bañera) en suite y terraza exclusiva. En este nivel se localizan además un magnífico despacho con chimenea de bioetanol y salida a otra terraza con vistas al valle; un dormitorio de invitados con baño incorporado (separado del resto por cuestiones de privacidad); un estudio que puede reconvertirse en dormitorio si fuera necesario, y un gimnasio con sauna, jacuzzi, piscina interior con sistema de natación contra corriente y luz natural. El acceso al garaje (con capacidad para tres vehículos, aunque en el parking exterior se pueden aparcar muchos más) se realiza también desde esta media planta. Anexos al garaje se encuentran el cuarto de instalaciones y un laboratorio de fotografía. En el nivel inferior encontramos la bodega, una sala de cine con sistema de home cinema instalado y un enorme cuarto de juegos con salida a la zona infantil del jardín. La climatización se realizas mediante suelo radiante y refrigerante por aerotermia. El inmueble también dispone de placas solares de reciente instalación (2023) y hay aparatos de aire acondicionado en casi todas las estancias. El jardín, muy consolidado, exhibe diversas áreas de recreo: piscina calefactable con espacio chill out, pista de pádel con vestuario, estanques, cenador, barbacoa, media pista de baloncesto y una zona infantil con columpios y una cabaña. Cuenta además con un aljibe de recogida de agua de lluvia para ayuda al riego.  Disponemos de otras muchas propiedades similares que no están publicadas en Idealista. Visite nuestra web reainmobiliaria.com Santo Domingo es una urbanización situada en el km. 28 de la autovía de la autovía A-1, a 20 minutos de Madrid Plaza de Catilla.  Además cuenta con un centro comercial con todo tipo de servicios necesarios en el día a día: varios restaurantes, farmacia, peluquería, tiendas de ropa y complementos, herbolario, bancos, supermercado, carnicerías, fruterías, jardinería, taller de coches, clínica veterinaria, etc. Hay también un colegio público, club deportivo, dispensario médico e iglesia.",False,good,False,,1426.0,True,False,False,False,[],False,False,1795000.0,€,chalet,Santo Domingo,Casa independiente en Alta,7869,,,,,True,True,independantHouse,
108045708,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/6a/98/1176350494.webp,34,,495000.0,chalet,sale,227.0,,3,3,paseo Rio s/n,Madrid,Torrejón de Ardoz,Suroeste,es,,40.43658,-3.4678,True,https://www.idealista.com/obra-nueva/108045708/,"¡OBRA NUEVA ENTREGA INMEDIATA! VEN A VISITARNOS EN NUESTRO CHALET PILOTO! PONTE EN CONTACTO CON NOSOTROS PARA RESERVAR TU CITA.  Torrejón Class es la nueva propuesta residencial del grupo Asentis en el municipio de Torrejón de Ardoz 91 chalets, pensados por y para ti. Diseñados con precisión y dedicación para poder satisfacer y cubrir las necesidades de toda la familia. Distribuidos en tres parcelas pertenecientes al sector Aldovea, Asentis pone a su alcance una variada oferta de tipologías de chalets de 3 y 4 dormitorios, configurados en tres alturas para que el espacio sea el protagonista de vuestra nueva casa. Para completar esta experiencia en la que el espacio es el verdadero articulador de cada vivienda. Todos los chalets de la promoción cuentan con amplias zonas exteriores con superficies que abarcan desde los 83m2 a 181 m2, en las que poder disfrutar sin riesgos y a lo grande de la familia y los amigos. Calidad y precisión en cada acabado, donde los últimos avances en energías limpias proporcionan el máximo confort climático mediante un sistema de suelo radiante y refrescante, y donde la eficiencia energética y la minimización de la huella de carbono han inspirado todas las soluciones constructivas. Estrena casa, construye tu hogar.",False,newdevelopment,True,,2181.0,True,False,False,False,[],False,False,495000.0,€,chalet,"Suroeste, Torrejón de Ardoz",Chalet pareado en paseo Rio s/n,Chalet 74,False,,,,True,True,semidetachedHouse,
108166714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/1e/e0/1335846484.webp,22,bj,279243.0,flat,sale,98.0,True,3,2,"calle de Pinto, 20",Madrid,Fuenlabrada,Centro,es,,40.2808421,-3.7964191,True,https://www.idealista.com/obra-nueva/108166714/,"Residencial Theon consta de 26 viviendas libres de 1, 2 y 3 dormitorios, con trastero y plaza de garaje(opcional). Desde Theon Residencial estamos comprometidos a ofrecerte mucho más que una vivienda, queremos entregarte el hogar con el que siempre soñaste. Nuestro propósito es transformar tus ideas en espacios únicos, donde calidad, diseño y funcionalidad se unen para adaptarse a tu estilo de vida.",False,newdevelopment,True,True,2849.0,True,False,False,False,[],False,False,279243.0,€,flat,"Centro, Fuenlabrada","Piso en calle de Pinto, 20",,False,,,,,,,
108878477,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/94/49/1358794625.webp,29,2,349000.0,flat,sale,70.0,True,3,1,calle de Camarena s/n,Madrid,Madrid,Latina,es,Aluche,40.3901926,-3.7560866,True,https://www.idealista.com/inmueble/108878477/,"FOTOS 100% REALES. ¡CRUZITY OFRECE EN EXCLUSIVA, EXCELENTE PISO COMPLETAMENTE REFORMADO en una de las zonas mejor consolidadas de Madrid! Se trata de una vivienda exterior y cuenta con ascensor, compuesta por un luminoso salón, cocina americana, 3 dormitorios y cuarto de baño. La zona, además, dispone de los siguientes servicios: -Parque de Aluche (1 minutos andando). -Intercambiador Aluche Cercanías línea C-5, Metro de Madrid, línea 5 y autobuses (10 minutos andando). -Centro Comercial Plaza Aluche (14 minutos andando-3 minutos en coche). -Avenida de los Poblados (10 minutos andando). -Carretera de largo recorrido A-5 (6 minutos en coche). Con total cercanía de supermercados, zonas de ocio, restaurantes y bares, centros de salud, transporte público y mucho más. Honorarios NO incluido en el precio: 3% más IVA ¡Llama ahora para concretar tu visita sin compromiso!",True,good,False,True,4986.0,False,False,False,False,[],False,False,349000.0,€,flat,"Aluche, Madrid",Piso en calle de Camarena s/n,,,,,,,,,
108509472,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/96/67/1353509554.webp,20,,1003000.0,chalet,sale,234.0,,5,3,"paseo Pascual Saorin, 4",Madrid,Torrelodones,Las Marías,es,,40.5749687,-3.9369175,True,https://www.idealista.com/obra-nueva/108509472/,"Kronos Homes presenta KREST, diseñada por el prestigioso estudio de arquitectura MORPH ESTUDIO y con el añadido de la calidad de KRONOS HOMES, y de la mano de Adriana Nicolau como interiorista del proyecto. Ubicado en La Finca de Las Marías de Torrelodones, en un entorno natural único, a los pies de la sierra de Guadarrama y a tan solo 30 minutos del Centro de Madrid. Cerca de colegios internacionales, centros deportivos y comerciales y con conexión directa a la A6. Una urbanización cerrada formada exclusivamente por 31 viviendas unifamiliares de vanguardia con diferentes tipologías. Entre las zonas comunes cabe destacar su magnífico Proyecto de Paisajismo y una gran piscina exterior para adultos e infantil completamente integrada en el entorno. Cada una de las viviendas es auténtica en su diseño, adaptándose al terreno de forma natural, y cada una dispone de varias opciones de configuración interior según sus necesidades familiares y de teletrabajo. Krest es más que un conjunto residencial, es una forma de vida privilegiada.",True,newdevelopment,True,,4286.0,True,False,False,False,[],False,False,1003000.0,€,chalet,"Las Marías, Torrelodones","Chalet pareado en paseo Pascual Saorin, 4",11,False,,,,True,True,semidetachedHouse,
108366003,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/40/97/1348837642.webp,12,,383500.0,chalet,sale,156.0,,4,3,"Calle del Álamo, 13",Madrid,Cubas de la Sagra,,es,,40.1906439,-3.8468059,True,https://www.idealista.com/obra-nueva/108366003/,"VIVIENDAS PAREADAS DE 4 DORMITORIOS CON AMPLIO JARDÍN PRIVADO Descubre VÍVE Cubas de la Sagra, una promoción de 12 exclusivas viviendas pareadas en régimen de cooperativa de 4 dormitorios. Todas las viviendas cuentan con un amplio jardín privado, entre 189 y 195 m2, para disfrutar del aire libre.  Las viviendas se distribuyen en dos plantas ofreciendo un diseño moderno, funcional y lleno de luz natural. En la planta baja encontrarás un amplio y luminoso salón con acceso directo al jardín privado, ideal para disfrutar del aire libre. La cocina, destaca por su amplitud. Cuenta con un frente de muebles altos y bajos de gran capacidad para que tengas todo bien organizado, te damos la opción de contar con cocina independiente o cocina americana, sin coste para ti. Además, esta planta incluye un dormitorio que se puede adaptar a distintos usos y un cuarto de baño completo. En la planta primera se ubican tres dormitorios, entre ellos el dormitorio principal en suite, que cuenta con un cómodo y gran vestidor junto con baño privado, creando un espacio íntimo y relajante. Los otros dos dormitorios comparten un baño completo y ofrecen el espacio ideal para el descanso de toda la familia. Todas las viviendas cuentan con amplios ventanales lo que proporciona a la vivienda luz natural y luminosidad El proyecto contará con Alta Calificación energética, por lo que disfrutarás de un hogar confortable, ahorrando en tus facturas de calefacción y contribuyendo al cuidado del medio ambiente. La promoción de ubicará en un ámbito de nuevo desarrollo, siendo la previsión de entrega para 2029. Calidad de vida en un entorno natural VÍVE Cubas de la Sagra se ubica al sur de la Comunidad de Madrid. Se localiza a 30 km de Madrid y a tan solo 9 km de Parla, lo que lo convierte en una ubicación estratégica para quienes buscan tranquilidad sin renunciar a la cercanía de Madrid Gracias a su cercanía con la A-42 y la R-5, el municipio cuenta con buenas conexiones con Madrid y otras localidades del sur, como Fuenlabrada, Parla y Griñón. Además, dispone de transporte público, con autobuses interurbanos que facilitan el acceso a la capital. Cubas de la Sagra ofrece a sus residentes una amplia variedad de servicios que garantizan comodidad y calidad de vida. Desde centros educativos hasta instalaciones deportivas y comercios de proximidad. Cubas de la Sagra cuenta con todo lo necesario para cubrir las necesidades diarias sin necesidad de desplazarse a otras localidades. Si buscas una vivienda moderna, espaciosa y eficiente en un entorno familiar y acogedor, esta promoción es para ti. Solicita una visita con nuestro comercial y descubre todos los detalles de este exclusivo proyecto.",False,newdevelopment,True,,2458.0,True,False,False,False,[],False,False,383500.0,€,chalet,Cubas de la Sagra,"Chalet pareado en Calle del Álamo, 13",31265,False,,,,True,True,semidetachedHouse,
101895803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/0e/ff/1137473020.webp,44,,1100000.0,chalet,sale,645.0,,8,8,AV. GUADALIX,Madrid,Santo Domingo,,es,,40.6388813,-3.5796659,False,https://www.idealista.com/inmueble/101895803/,"REA Inmobiliaria presenta este fantástico chalet independiente en la mejor localización de la urbanización Santo Domingo. Amplias estancias, magníficas vistas y preciosa parcela ajardinada con piscina y barbacoa. Una pequeña puesta al día lo puede convertir en una casa espectacular. Ideal para la vida familiar y para invitar a los amigos.  Se trata de una vivienda perfecta para familias numerosas o para personas (empresarios, diplomáticos) que necesiten una casa donde recibir. Su disposición y dimensiones permiten también la instalación de oficinas o despachos sin inmiscuirse con los espacios residenciales e, incluso, que distintas unidades familiares puedan convivir en el mismo espacio pero manteniendo su privacidad.  El inmueble, con 645 m2 construidos, tiene siete dormitorios y siete baños, sin contar las dependencias de servicio. Consta de tres plantas y una parcela totalmente ajardinada de más de 1600 m2, que alberga una piscina de buen tamaño, barbacoa de obra y zona de cenador o chill out. La distribución es la siguiente: Planta principal: Vestíbulo, gran salón comedor a dos alturas con salida a una terraza cubierta y acristalada (con techo eléctrico retráctil para el verano), despacho, segundo salón o cuarto de estar, cocina muy espaciosa con zona de office y dormitorio de servicio con baño, aseo de cortesía y tres dormitorios. Dos de ellos tienen baño incorporado, mientras que al tercero le da servicio otro baño anexo. Planta primera: Dispone de acceso independiente y alberga un amplio dormitorio principal con baño en suite y vestidor mas dos dormitorios de buen tamaño (uno de ellos con vestidor abuhardillado) y dos baños. Cocina totalmente equipada y funcional. Terraza- solarium de buenas dimensiones con magníficas vistas y mucha luz. Planta baja: Pivota alrededor de una espaciosa estancia multiusos que puede utilizarse como sala de juegos o sala de estar y que dispone de acceso independiente para recibir a invitados sin que tengan que pasar por el resto de la casa. Cocina de verano para dar servicio a la piscina en los meses estivales, amplio porche cubierto con salida al jardín, espacio de oficina con varios puestos de trabajo, dormitorio de invitados, baño completo, cuarto de calderas y garaje para cuatro coches. En el jardín se localiza también una bodega de buen tamaño, que también podría utilizarse como trastero. La calefacción es de gasoil por radiadores.",False,good,False,,1705.0,True,False,False,False,[],False,False,1100000.0,€,chalet,Santo Domingo,Casa independiente en Av. Guadalix,6932,,,,,,,independantHouse,
108923079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/0f/9f/1359052265.webp,19,bj,165000.0,flat,sale,72.0,True,3,1,calle de Nuestra Señora de Guadalupe,Madrid,Leganés,Centro,es,Vírgenes,40.3245262,-3.7716913,False,https://www.idealista.com/inmueble/108923079/,"RJ ESTUDIO INMOBILIARIO Vende piso exterior luminoso, 3 dormitorios, baño completo, cocina completa con electrodomésticos, ascensor, acceso patio comunitario (solo dos vecinos), aire acondicionado, calefacción, etc. buenas comunicaciones. Los honorarios de la Agencia no van incluidos en el precio.",False,good,False,True,2292.0,False,False,False,False,[],False,False,165000.0,€,flat,"Vírgenes, Leganés",Piso en calle de Nuestra Señora de Guadalupe,LEGANES,,,,,,,,
107730164,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/ff/cf/1322221440.webp,27,,1790000.0,chalet,sale,737.0,,5,6,de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.5308893,-3.9101904,True,https://www.idealista.com/obra-nueva/107730164/,"Vivienda de 5 dormitorios en Las Rozas, Villa-Licabeto, con diseño moderno, amplios jardines privados, terrazas solárium y piscina. Lucas Fox presenta esta exclusiva promoción de obra nueva en Las Rozas, que ofrece viviendas de diseño contemporáneo con acabados de alta calidad y la posibilidad de personalizar tanto las distribuciones como los acabados según las preferencias del comprador. En la planta baja se encuentra un amplio salón-comedor, que se integra con la cocina independiente, creando un espacio ideal para el día a día. Desde el salón, se accede al porche y al jardín privado, perfecto para disfrutar del aire libre. Además, en esta planta se encuentra un dormitorio doble en suite, un aseo de cortesía y una lavandería, lo que añade comodidad a la vivienda. La planta primera alberga los otros 4 dormitorios, todos ellos amplios y luminosos. Los dos dormitorios dobles cuentan con vestidor y baño en suite, mientras que los dos dormitorios individuales también tienen baño propio, proporcionando privacidad y confort a todos los miembros de la familia. La planta cubierta dispone de una amplia terraza, perfecta para disfrutar del sol y las vistas del entorno natural que rodea la propiedad. Este espacio adicional brinda una zona ideal para relajarse o para el ocio al aire libre. El sótano incluye un trastero y una amplia zona de ocio, ideal para almacenamiento o para actividades recreativas. Villa-Licabeto se caracteriza por su arquitectura moderna y materiales de alta calidad. Los residentes podrán disfrutar de la piscina privada, los jardines y el porche, todo ello en una ubicación privilegiada cerca de Madrid.  Por un precio adicional, ofrecemos la posibilidad de ampliar la vivienda. Para más información, no dude en ponerse en contacto con nosotros.",False,newdevelopment,True,,2429.0,True,False,False,False,[],False,False,1790000.0,€,chalet,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,VILLA 11,False,,,,True,True,independantHouse,
106743437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/b9/a3/1292662861.webp,33,,2100000.0,flat,sale,209.0,True,3,3,Barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4212378,-3.6792789,False,https://www.idealista.com/inmueble/106743437/,"Una joya en frente del Retiro Esta exclusiva vivienda ofrece una combinación perfecta de comodidad y estilo, ideal tanto para quienes buscan un hogar como para inversores que desean aprovechar su potencial de rentabilidad. Con 207 m² construidos, de los cuales 185 m² son útiles, la propiedad se presenta totalmente actualizada con materiales de alta calidad. La distribución incluye tres amplios dormitorios, siendo dos de ellos en suite, lo que garantiza privacidad y confort. El espléndido salón, que ofrece magníficas vistas al Parque del Retiro, se convierte en el corazón de la casa, ideal para disfrutar de momentos en familia o con amigos. Además, cuenta con un baño de cortesía y un comedor independiente, perfecto para cenas formales. La cocina, totalmente amueblada y equipada, es un espacio funcional y moderno que satisface las necesidades de cualquier amante de la gastronomía. Asimismo, la vivienda cuenta con aire acondicionado individual en todas las habitaciones, asegurando un ambiente agradable durante todo el año. Sin duda, esta propiedad representa una magnífica oportunidad para quienes quieren vivir con unas de las mejores vistas de Madrid, gracias a su ubicación privilegiada y su atractivo diseño, lo que también, se traduce en muy buenas rentabilidades. ¡No dejes pasar la ocasión de conocerla! El barrio de Ibiza en el distrito de Retiro es un barrio residencial tranquilo, con todas las comodidades de tener todo a un paso, y muy agradable para vivir, con una situación privilegiada pegado al barrio de Salamanca y la calle Goya, la Plaza Felipe II a un paso de la Puerta de Alcalá o el Museo del Prado. El barrio alterna edificios residenciales con agradables zonas verdes, entre las que destaca el Parque del Retiro (un pulmón vegetal con espacios para la recreación) a escasos metros de este piso. Cuenta también con una amplia dotación de comercios, tabernas, restaurantes y cafeterías, supermercados, colegios, instalaciones deportivas y centros de salud, así como el Hospital Universitario Gregorio Marañón, lo que convierte a la zona en una de las más demandadas de la capital. El Parque del Buen Retiro es el auténtico protagonista de este barrio de Madrid cuyos orígenes datan de la época de los Reyes Católicos, a finales del siglo XV y principios de XVI. Las comunicaciones y medios de transporte en el barrio de Ibiza son excelentes, tanto por líneas de metro como autobuses. Es una de las zonas de Madrid mejor comunicadas al disponer de varias estaciones de metro como las de Ibiza, Sainz de Baranda, Goya, Retiro y Príncipe de Vergara, teniendo también salida directa a la M-30.",False,good,False,True,10048.0,True,False,False,False,[],False,False,2100000.0,€,flat,"Ibiza, Madrid",Piso,W-02Y0RX,,,,,,,,
108914717,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/7b/4a/e1/1358799793.webp,38,bj,410000.0,flat,sale,120.0,False,4,2,calle de las Moras,Madrid,Madrid,Vicálvaro,es,Valdebernardo - Valderrivas,40.3953144,-3.6235875,False,https://www.idealista.com/inmueble/108914717/,"TECNOCASA VICALVARO VENDE: INCREIBLE PISO EN URBANIZACION CERRADA CON JARDINES EN EL CENTRO DE VALDEBENARDO! Este increíble piso listo para entrar a vivir que se encuentra en el corazón de Valdebernardo, esta dentro de una de las mejores urbanizaciones del barrio, urbanización privada con jardines y garaje. Consta de 135 m2 construidos entre la vivienda y la plaza de garaje, unos 110m2 útiles de vivienda distribuidos en 4 amplios dormitorios, 2 baños completos, gran salón comedor y una cocina con terraza tendedero. La plaza de garaje tiene unos 15 m2 construidos y está ubicada en una zona excelente del parking, ya que se encuentra muy cerca del ascensor de acceso al portal donde se encuentra la vivienda. ¡Descubre tu nuevo hogar en el corazón de Valdebernardo! Este espectacular piso de 110 m² en una urbanización privada te ofrece todo lo que necesitas para vivir cómodamente. Con cuatro amplios dormitorios y dos baños completos, es perfecto para familias que buscan espacio y confort, ya que todos los dormitorios dan a la urbanización que es muy tranquila. El gran salón comedor, es ideal para disfrutar de momentos inolvidables. La cocina, con terraza tendedero, te brinda funcionalidad y comodidad. La urbanización cuenta con hermosos jardines, perfectos para relajarse o dar un paseo, un pequeño parque, mesa de ping pong y placas solares, tanto de la comunidad, como propias del piso. Este piso está listo para entrar a vivir, con calefacción individual, armarios empotrados que optimizan el espacio y tres split de aire acondicionado. Situado en una planta baja combina accesibilidad y privacidad. ¡No pierdas la oportunidad de vivir en este oasis urbano! La ubicación es inmejorable: a menos de 5 minutos del metro Valdebernardo (L9) y a 2 minutos de varias paradas de autobús que proporcionan muy buena comunicación con la zona de Odonell (a 10 minutos de distancia aproximadamente), próximo a todo tipo de comercios, supermercados (el Mercadona está a menos de 5 minutos a pie), a 5 minutos del centro de salud y a 15 minutos de la Universidad. Buena comunicación con m-40, m-30, m-23, A-3, R-3. rodeado de comercios, tendrás todo lo que necesitas al alcance de la mano. No pierdas la oportunidad de vivir en un barrio con encanto, sin renunciar a las comodidades modernas. ¡Ven a conocer tu futuro hogar y enamórate de cada rincón! Solicite visita sin compromiso: BULEVAR JOSE PRAT Nº13, LOCAL 3 TECNOCASA. "". "". FINANCIAMOS HASTA EL 100 % LLÁMENOS Y VENGA A VISITARLO"". "". "". "". "".",False,good,False,True,3417.0,False,False,False,False,[],False,False,410000.0,€,flat,"Valdebernardo - Valderrivas, Madrid",Piso en calle de las Moras,MARIO LEON,,,,,True,True,,
106403806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/0b/a5/1281841147.webp,33,bj,265000.0,flat,sale,77.0,True,2,1,Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,Madrid,El Escorial,Centro,es,,40.5882875,-4.1217031,True,https://www.idealista.com/obra-nueva/106403806/,"Obra Nueva promoción de 42 viviendas con garaje y trastero en un entorno privilegiado. 26 chalet de 3 dormitorios más ático y cuarto de instalaciones. Dos plazas de garaje.  16 viviendas bajos de 2 dormitorios con patio y dúplex de 2 y 3 dormitorios más despacho y terraza. Plaza de garaje y trastero. Diseño actual adecuado al entorno privilegiado.  Urbanización con control de acceso, conjunto residencial vallado, piscina de adultos y niños así como zonas ajardinadas. Puerta de Abantos supone un nuevo concepto de fusión sostenible entre la arquitectura y el paisaje. Este proyecto se encuentra en una ubicación inmejorable, ofreciendo espectaculares vistas tanto al histórico Monasterio de San Lorenzo de El Escorial como al majestuoso Monte Abantos. El proyecto se integra perfectamente con la naturaleza circundante, proporcionando un entorno de tranquilidad y paz que invita al descanso y la reflexión. El diseño de las edificaciones ha sido cuidadosamente pensado para respetar y complementar el entorno natural, creando una simbiosis perfecta entre arquitectura y paisaje. Promueve RESIDENCIAL MONASTERIO, S. Coop. Mad. WWW. PUERTADEABANTOS. COM.",True,newdevelopment,True,True,3442.0,True,False,False,False,[],False,False,265000.0,€,flat,"Centro, El Escorial",Piso en Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,Bloque T-02 Esquina,False,,,,True,True,,
