propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,externalReference
107275925,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/04/f3/1308189188.webp,18,6,2400000.0,flat,sale,190.0,True,3,3,Barrio Goya,Madrid,Madrid,es,40.4257564,-3.6753358,False,https://www.idealista.com/inmueble/107275925/,"Vivienda de 190 m², ubicado en la sexta planta de un edificio clásico de los años 40, te ofrece en una de las zonas más codiciadas de Madrid. Cuenta con tres amplios dormitorios, tres baños completos y un aseo, además de una terraza y un balcón para disfrutar del aire libre. El piso destaca por su elegancia y exclusividad, reflejadas en sus acabados de calidad y sus armarios empotrados, el aire acondicionado portero físico, trastero.",False,good,False,True,12632.0,False,False,False,False,[],False,False,2400000.0,€,flat,"Goya, Madrid",Piso,Barrio de Salamanca,Goya,,,,,,,
99136104,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/64/c8/1034712783.webp,19,,1499000.0,countryHouse,sale,590.0,,12,13,San Martín de Valdeiglesias,Madrid,San Martín de Valdeiglesias,es,40.3539822,-4.3649523,False,https://www.idealista.com/inmueble/99136104/,"PONEMOS A LA VENTA EXCEPCIONAL FINCA RUSTICA.  GRAN OPORTUNIDAD BAJADA DE PRECIO! La finca consta de 52000 m2 totalmente vallada en los que se encuentran dos magníficas viviendas de 250 m2 y 400m2 que dispone una de 5 dormitorios y 6 baños completos, y la otra de 7 dormitorios y 7 baños completos, todos en suite, salón-comedor independiente con chimenea en una y en la otra magnifico salon con cocina integrada, amplia cocina completamente amueblada con electrodomésticos, cochera y zona de parking para 15 coches. En la finca encontramos piscina de verano con isla central a través de bonito puente, árboles frutales, árboles ornamentales, paseo de cipreses, huerta, un pozo legalizado con aljibe, bodega, trastero, horno de leña, barbacoa y calefacción por gasoil. paneles solares, aire acondicionado y un sin fin de extras que le confieren una gran calidad a la finca la cual dispone de 8000m2 de zona ajardinada, además de disponer de una segunda zona de finca con aproximadamente 46000m2 destinado a la zona de hípica con establo reformado para 8 caballerizas y zonas cercadas para su entrenamiento. Está ubicado cerca de la carretera. puede ser destinada a alojamiento rural o alojamiento privado. para mas informacion no duden en ponerse en contacto y le informaremos.   LUIS DEL VAL.",False,good,False,,2541.0,False,False,False,False,[],False,False,1499000.0,€,countryHouse,San Martín de Valdeiglesias,Finca rústica,,,1550000.0,51000.0,3.0,True,True,countryHouse,
108700801,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/41/47/1352557769.webp,1,3,1650000.0,flat,sale,150.0,True,3,3,calle de Narváez,Madrid,Madrid,es,40.4168964,-3.6776024,False,https://www.idealista.com/inmueble/108700801/,"VIVIENDA OFF MARKET Vive a solo unos pasos del Parque del Retiro, en una de las zonas más codiciadas de Madrid, en este espectacular piso reformado de lujo ubicado en la calle Narváez. Con 150 m² construidos, esta vivienda combina elegancia, confort y diseño contemporáneo. Se distribuye en 3 dormitorios, todos con baño en suite, amplios armarios empotrados y acabados de alta gama en cada rincón. El salón comedor es amplio y luminoso, perfecto para disfrutar de la vida social o familiar, y se integra con una cocina de diseño abierta, equipada con electrodomésticos panelados, isla central y detalles en piedra natural. ✔ Reforma integral con materiales premium ✔ Climatización por conductos frío/calor ✔ Suelos de madera natural ✔ Iluminación indirecta y carpintería de diseño ✔ Finca representativa con ascensor Una propiedad exclusiva para quienes valoran la ubicación, el diseño y la calidad. Ideal tanto como residencia principal como inversión premium en una de las mejores zonas de Madrid. Contáctanos para más información o visita privada.",False,good,False,True,11000.0,False,False,False,False,[],False,False,1650000.0,€,flat,"Ibiza, Madrid",Piso en calle de Narváez,Retiro,Ibiza,,,,,,,
104553802,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/ab/05/1224219698.webp,1,1,68400.0,flat,sale,66.0,True,3,1,calle de Rocafort,Madrid,Madrid,es,40.3430401,-3.6877264,False,https://www.idealista.com/inmueble/104553802/,"Piso en san cristobal, con 66 m² construidos, 3 dormitorios, 1 baños, para reformar, planta 1, portero, acepta animales. Se trata de una Vivienda situada en un edificio de tres alturas sobre rasante, ubicado en la calle Rocafort, en la ciudad de Madrid. El edificio dispone de una cierta antigüedad, por lo que carece de ascensor. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina independiente, y un pasillo que distribuye a un salón comedor, varias estancias que se considerarían dormitorios, y un cuarto de baño completo con bañera. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia Se trata de una Vivienda situada en un edificio de tres alturas sobre rasante, ubicado en la calle Rocafort, en la ciudad de Madrid. El edificio dispone de una cierta antigüedad, por lo que carece de ascensor. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina independiente, y un pasillo que distribuye a un salón comedor, varias estancias que se considerarían dormitorios, y un cuarto de baño completo con bañera. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes.",False,renew,False,False,1036.0,False,False,False,False,[],False,False,68400.0,€,flat,"San Cristóbal, Madrid",Piso en calle de Rocafort,Villaverde,San Cristóbal,,,,,,,8570-CS-03072-0001
106035767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/47/16/1270573489.webp,5,2,15000000.0,flat,sale,666.0,True,10,10,calle de Arrieta,Madrid,Madrid,es,40.4196912,-3.7115018,False,https://www.idealista.com/inmueble/106035767/,"Servicheck, le ofrece la oportunidad de comprar una vivienda unica en madrid piso en edificio exclisivo exterior con espectaculares vistas, unico en planta 666m2.",False,good,False,True,22523.0,False,False,False,False,[],False,False,15000000.0,€,flat,"Palacio, Madrid",Piso en calle de Arrieta,Centro,Palacio,,,,True,True,,Ventas-Opera
108663850,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/5d/58/1351491650.webp,14,2,310000.0,flat,sale,40.0,False,1,1,calle de Sebastián Elcano,Madrid,Madrid,es,40.404502,-3.6960229,False,https://www.idealista.com/inmueble/108663850/,"Urban Domus presenta esta cuidada vivienda TOTALMENTE REFORMADA en una SEGUNDA PLANTA CON ASCENSOR, lista para entrar a vivir o como inversión dadas los bajos costes de comunidad e IBI. Ubicada muy próxima a la estación de Atocha, Estación del Arte y Embajadores, esta propiedad goza de una ubicación privilegiada, rodeada de todos los servicios esenciales como Mercadona, Lidl, Día y zonas de ocio. La vivienda está distribuida para ofrecer espacios acogedores y confortables. Cuenta con un dormitorio, un baño, cocina equipada y salón que combinan diseño y funcionalidad. La zona de día se compone de un salón y una moderna cocina integrada. La reforma se ha realizado con materiales de alta calidad y atención al detalle, es una vivienda pensada para quienes valoran el diseño y una ubicación inmejorable. Reserve su visita con Urban Domus y venga a conocer su próximo hogar.",False,good,False,True,7750.0,False,False,False,False,[],False,False,310000.0,€,flat,"Palos de la Frontera, Madrid",Piso en calle de Sebastián Elcano,Arganzuela,Palos de la Frontera,,,,,,,
97774943,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/3b/1b/989995508.webp,4,4,1000000.0,flat,sale,124.0,True,3,2,Barrio Goya,Madrid,Madrid,es,40.4295117,-3.6776791,False,https://www.idealista.com/inmueble/97774943/,"Magnífica en Barrio de Salamanca. 4º Planta. Exterior. Muy luminosa. Reforma a estrenar con materiales de primeras marcas. 3 Dormitorios y 2 Baños. Finca Clásica y Portal Señorial. Junto a los principales comercios de la zona. Ref: PMS. ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid. Teléfono: 91 571 79 17”.",False,good,False,True,8065.0,False,False,False,False,[],False,False,1000000.0,€,flat,"Goya, Madrid",Piso,Barrio de Salamanca,Goya,,,,,,,PMS
105034414,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/23/b2/1291393667.webp,4,,88000.0,chalet,sale,35.0,,1,0,calle de Calderón de la Barca,Madrid,Navalcarnero,es,40.2846051,-4.0124131,False,https://www.idealista.com/inmueble/105034414/,"¡Casa baja en el centro de Navalcarnero!  Inmueble construido de 35 m2 sobre una parcela de 42 m2. Ideal para rehabilitar la existente o construirse la vivienda soñada en pleno centro de Navalcarnero.  La ubicación es inmejorable, cerca de transporte público, comercios y a escasos minutos de la plaza Segovia. Para obtener más información sobre esta casa en venta, no dudes en contactar con nuestra agencia.",False,renew,False,,2514.0,False,False,False,False,[],False,False,88000.0,€,chalet,"Centro, Navalcarnero",Casa independiente en calle de Calderón de la Barca,Centro,,,,,,,independantHouse,3486-05470
101978965,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/ed/d6/1140118564.webp,4,bj,4150000.0,flat,sale,405.0,True,6,4,Barrio Jerónimos,Madrid,Madrid,es,40.4185456,-3.6897457,False,https://www.idealista.com/inmueble/101978965/,"Impresionante piso, ubicado en frente del Parque del Retiro. En un extraordinario edificio neoclásico protegido. Es un edificio noble de principios de siglo con magníficas zonas comunes, elementos arquitectónicos de gran valor, y en perfecto estado de conservación.  Escalera principal con escalones de madera maciza y desarrollo en tres tramos, que rodea al ascensor de araña original del edificio. Se cubre durante los meses de invierno con una maravillosa alfombra confeccionada de la Real Fábrica de Tapices. Superficie catastral: 405m2. Posee vistas despejadas y es completamente exterior. La altura libre entre forjados es de 3,50m y cuenta con grandes posibilidades de distribución. En los frentes de fachada dispone de balcones clásicos con barandilla de hierro forjado. 2 Plazas de Garaje P. A. R.",False,renew,False,True,10247.0,False,False,False,False,[],False,False,4150000.0,€,flat,"Jerónimos, Madrid",Piso,Retiro,Jerónimos,,,,True,True,,Retiro/ Jerónimos
107408885,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/58/96/1311862449.webp,11,1,284000.0,duplex,sale,80.0,True,1,2,"calle de Cronos, 26",Madrid,Madrid,es,40.4405658,-3.6182542,True,https://www.idealista.com/inmueble/107408885/,"Dúplex a estrenar de reciente construcción, en la calle Cronos Vivienda tipo loft, con 2 baños y terraza Aire acondicionado frío-calor 1 plaza de garaje Borja -.",False,good,False,True,3550.0,False,False,False,False,[],False,False,284000.0,€,flat,"Simancas, Madrid","Dúplex en calle de Cronos, 26",San Blas,Simancas,,,,True,True,duplex,
106432228,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/8b/15/1353627382.webp,1,,173500.0,flat,sale,103.0,True,3,1,avenida Nápoles,Madrid,Eurovillas,es,40.3554741,-3.2504167,False,https://www.idealista.com/inmueble/106432228/,"SOLO INVERSORES - INMUEBLE ALQUILADO Rentabilidad: 2,61% Inicio del contrato: 28/01/2021 Fin del contrato: 27/01/2028 Renta: 376,64 € Propiedad con inquilino construida en el 1981 en Nuevo Baztán, Madrid. Cuenta con 103m2 construidos La información proporcionada en tiene diversas fuentes, entre ellas organismos oficiales o el propietario del inmueble con lo que a veces puede no ser del todo correcta o exacta. Inviertis no se hace legalmente responsable de los errores o inexactitudes que puedan existir, por favor consulta con uno de nuestros agentes para más información. Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,False,1684.0,False,False,False,False,[],False,False,173500.0,€,flat,Eurovillas,Piso en avenida Nápoles,,,,,,,,,RD060
108576909,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/73/96/1348938519.webp,16,4,203000.0,flat,sale,56.0,True,3,1,Barrio Numancia,Madrid,Madrid,es,40.4030788,-3.6621452,False,https://www.idealista.com/inmueble/108576909/,"VIVAHOGAR OFRECE Piso situado en la zona de Puente de Vallecas, Numancia. Ubicado en una 4ª planta exterior. SIN ASCENSOR Ideal para quienes buscan disfrutar de un espacio luminoso y funcional en un entorno urbano bien comunicado. Cuenta con: 3 dormitorios, lo que lo hace ideal para familias o para quienes necesiten espacio adicional.  1 cuarto de baño con plato de ducha. Salón perfecto para disfrutar de momentos de relax. Cocina equipada, también es independiente. Calefacción a gas natural individual. Aire acondicionado frio/calor. Orientación Este/Oeste aportando ventilación cruzada. Finca del año 1960. Situado en el corazón de Puente de Vallecas, con todos los servicios a tu alcance: transporte público, comercios, restaurantes y zonas verdes cercanas. Es una excelente oportunidad para vivir en una de las zonas más vibrantes de Madrid.  Zona con colegios e institutos, farmacias, supermercados y campos de fútbol y otras actividades deportivas, así como una alta oferta gastronómica multicultural y de ocio. En cuanto al transporte tiene varias líneas de autobuses 10, 24,54, 57,58, 14 con recorridos completos hasta Atocha. A pocos minutos de la estación de METRO de Nueva Numancia línea 1 y buena conexión con la M-30. ¿Quieres más detalles o agendar una visita? ¡No dudes en consultarnos!",False,good,False,False,3625.0,False,False,False,False,[],False,False,203000.0,€,flat,"Numancia, Madrid",Piso,Puente de Vallecas,Numancia,,,,,,,1338
