propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,hasLift,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
108679552,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/50/92/1351906267.webp,1410,51,2490000.0,flat,sale,252.0,4,5,paseo del General Martínez Campos,Madrid,Madrid,es,40.4357503,-3.6919992,False,https://www.idealista.com/inmueble/108679552/,"The Selection os presenta en EXCLUSIVA DIRECTAMENTE CON LA PROPIEDAD, este maravilloso piso reformado, con materiales de primera calidad y un diseño cuidado en cada detalle. Ubicada en una de las mejores calles del codiciado barrio de Almagro, esta vivienda ofrece un equilibrio perfecto entre elegancia, confort y funcionalidad. El piso consta de cuatro amplias habitaciones en suite, todas ellas con gran capacidad de almacenaje. Tres de las habitaciones tienen acceso directo a una terraza privada, ideal para que los niños disfruten al aire libre o para crear un agradable espacio de relax. La vivienda dispone además de un aseo de cortesía y una práctica zona de lavandería (laundry). Nada más entrar, nos recibe un amplio hall de entrada, con un gran armario para invitados. Desde aquí, se accede a una generosa zona social distribuida en varios ambientes: -zona de sofás y descanso, -zona de lectura, -comedor y cocina independiente, conectada mediante elegantes puertas correderas que permiten integrar o separar los espacios según la ocasión. Desde la cocina se accede directamente a la zona de lavandería. A través de una puerta corredera, junto al aseo de invitados, se accede al distribuidor que da paso a las cuatro habitaciones. Toda la iluminación de la vivienda ha sido cuidadosamente diseñada, las carpinterías están hechas a medida por un ebanista, con puertas de suelo a techo, y grandes ventanales que inundan el espacio de luz natural. Además, la finca cuenta con servicio de portero, un amplio hall de entrada representativo, y garaje en la misma finca, lo que añade un plus de comodidad y seguridad. Una oportunidad única para vivir en un piso exclusivo, en uno de los entornos más prestigiosos de Madrid.",False,good,False,9881.0,False,False,False,False,[],False,False,2490000.0,€,,,,flat,,"Almagro, Madrid",Piso en paseo del General Martínez Campos,1,True,Chamberí,True,Almagro,True,True,
108818267,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/04/ff/1356028040.webp,,31,419900.0,flat,sale,116.0,3,2,avenida Bellas Vistas,Madrid,Alcorcón,es,40.3550792,-3.8169475,False,https://www.idealista.com/inmueble/108818267/,"GRUPO INMOBILIARIO DAREK te presenta esta fantástica vivienda en una cuarta planta con ascensor, situada en un edificio tranquilo. Un hogar espacioso, luminoso y con una ubicación inmejorable. Características principales: ● 3 dormitorios amplios y luminosos ● 2 baños completos ● Gran salón con impresionantes vistas panorámicas a Madrid, incluyendo las Cuatro Torres. ● Orientación cruzada: luz natural durante todo el día sin exceso de calor. ● Trastero incluido y opción de plaza de garaje en la misma finca ● Piscina comunitaria para disfrutar en verano ● Muchas posibilidades: vivienda en buen estado, lista para entrar a vivir, con opción de actualizar y adaptarla a tu gusto. Ubicación estratégica, rodeada de servicios: Situado en una de las zonas más demandadas de Alcorcón, el barrio de Parque Lisboa – La Paz, a escasos minutos de supermercados como Mercadona, Lidl, Ahorramás o Día. A menos de 5 minutos caminando encontrarás colegios como el Colegio Amanecer, Virgen del Remedio o IES Los Castillos, además de centros médicos, farmacias, zonas verdes y parques como La Paz o Darwin. Excelente conexión por transporte público (autobuses, Metro y Renfe) y acceso rápido a M-50, A-5 y M-406. Una vivienda con grandes ventajas, en una zona tranquila, bien comunicada y con todo lo que necesitas a tu alrededor. Disponemos de Departamento Financiero propio para ayudarte con todas las dudas relacionadas con tu hipoteca. ¡Infórmate y agenda tu visita sin compromiso!",True,good,False,3620.0,False,False,False,False,[],False,False,419900.0,€,,,,flat,,"Bellasvistas - Hipercor, Alcorcón",Piso en avenida Bellas Vistas,4,True,Bellasvistas - Hipercor,True,,,,
108422952,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/8f/ef/1344449971.webp,,21,180000.0,flat,sale,54.0,3,1,avenida de Pablo Neruda,Madrid,Madrid,es,40.3941861,-3.6426822,False,https://www.idealista.com/inmueble/108422952/,"INMOBILIARIA LÓPEZ & MORENO vende vivienda exterior de 54m2, se distribuye en 3 dormitorios, salón-comedor, cocina completa, un cuarto de baño completo con plato de ducha y una amplia y luminosa terraza. Calidades: ventanas de aluminio, paredes de gotelé, suelos de tarima, radiadores de carga nocturna y armarios empotrados. Excelente ubicación a tan solo 7 min de la estación de la estación de Metro Alto del Arenal (línea 1), cerca de autobuses (54, 142,144) además de una estupenda conexión con la carretera A-3 y E-5, la zona cuenta con colegios, una gran cantidad de parques infantiles y zonas verdes, centros de salud, comercios, lugares de ocio y supermercados. ¡MEJOR VER!",False,good,False,3333.0,False,False,False,False,[],False,False,180000.0,€,184000.0,4000.0,2.0,flat,,"Portazgo, Madrid",Piso en avenida de Pablo Neruda,en,True,Puente de Vallecas,False,Portazgo,,,
108588084,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/75/7f/1252990406.webp,,17,2600000.0,duplex,sale,486.0,4,5,calle de Francisco Suárez,Madrid,Madrid,es,40.4638451,-3.685087,False,https://www.idealista.com/inmueble/108588084/,"Eleven Real Estate, vende ático tríplex en Nueva España con cuatro habitaciones, cinco baños, en edificio con gimnasio, sauna, spa y piscina. Calidades de lujo. Obra nueva.  En primera planta encontramos zona de servicio con dormitorio con baño, zona de escalera y ascensor, al otro lado, dos dormitorios con un baño y un dormitorio principal con baño en suite con ducha spa y bañera hidromasaje. Todas los dormitorios disponen de armarios empotrados Escalera y ascensor para subir a la planta superior.  En segunda planta encontramos el salón con grandes ventanales con terraza, amplia cocina, aseo, ascensor y escalera.  En planta ático encontramos la gran terraza con cocina office, aseo y escalera.  En la vivienda esta incluido un trastero y dos plazas de garaje.  Nueva España es un barrio del distrito de Chamartín, situado en la zona noreste de la ciudad de Madrid. Sus límites son al sur la avenida de Alberto Alcocer y la calle de Costa Rica, al norte con las calles Mateo Inurria y Caídos de la División Azul; al oeste con el paseo de la Castellana y al este con la avenida de la Paz (M-30). Se trata de un barrio residencial y tranquilo, con total seguridad, zona comercial, supermercados, farmacias, colegios restaurantes y todas las comodidades para hacer una vida tranquila y familiar.    Precio + Impuestos.  (Este anunció no es vinculante, puede contener errores, se muestra a título informativo y no contractual). ¿QUIERE SABER CUANTO VALE SU INMUEBLE? SOLICITE SU VALORACIÓN PROFESIONAL Y GRATUITA. VENDA AHORA, NO PIERDA EL MOMENTO!",False,renew,False,5350.0,True,False,False,False,[],False,False,2600000.0,€,,,,flat,duplex,"Nueva España, Madrid",Dúplex en calle de Francisco Suárez,3,True,Chamartín,True,Nueva España,True,True,
107964421,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/10/c3/1329649268.webp,,1,59000.0,flat,sale,57.0,1,1,calle de En Medio,Madrid,Perales de Tajuña,es,40.2343638,-3.3522689,False,https://www.idealista.com/inmueble/107964421/,"PISO DE ALQUILER NO ADMITE VISITAS IDEAL PARA INVERSORES Piso de 57 m², según Catastro, a la venta en el municipio de Perales de Tajuña, Madrid. Sobre la vivienda existe un contrato de alquiler, con renta contractual de 120€ de fecha 01/12/2016-30/11/2019. La vivienda está distribuida en salón-comedor, cocina, cuarto de baño, un dormitorio y vestíbulo. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). No admite visitas. Es un planta baja en un bloque de reciente construcción. Buenas comunicaciones por carretera (M-302) y transporte público. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Colegio Público Ntra. Sra. del Castillo), comercios, supermercados, farmacias, zonas verdes (Parque San Isidro).. . SIN COMISIÓN La localización del activo es aproximada.",False,good,False,1035.0,False,False,False,False,[],False,False,59000.0,€,,,,flat,,Perales de Tajuña,Piso en calle de En Medio,bj,True,,False,,,,
104954927,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/9e/45/1353632701.webp,IH1947,15,252414.0,flat,sale,59.0,2,2,calle Marquesa de Argüeso,Madrid,Madrid,es,40.3907905,-3.7249115,False,https://www.idealista.com/inmueble/104954927/,"SOLO INVERSORES - INMUEBLE ALQUILADO Propiedad con inquilinos construida en el 1957 en Madrid, Madrid. Es un piso en la tercera planta que cuenta con 51,30m2 útiles, distribuidos en 2 apartamentos, cada uno con salón-comedor, cocina, habitación y baño. Dispone de calefacción y aire acondicionado. Alquiler por apartamentos  APARTAMENTO A: 21/10/2022 21/10/2027 renta 750 APARTAMENTO B: 25/10/22 25/10/2027 renta 775 Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,4278.0,True,False,False,False,[],False,False,252414.0,€,,,,flat,,"Opañel, Madrid",Piso en calle Marquesa de Argüeso,3,True,Carabanchel,False,Opañel,,,
95463609,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/7d/c9/1110974054.webp,240813-02,48,720000.0,flat,sale,120.0,3,2,travesía de las Pozas,Madrid,Madrid,es,40.4264943,-3.7070581,False,https://www.idealista.com/inmueble/95463609/,"CASAS Y MÁS vende preciosa y exclusiva vivienda en Travesía de las Pozas, EXPLOTÁNDOSE COMO VIVIENDA TURÍSTICA en el distrito Universidad-Malasaña. Ubicada en una tranquila calle en una emblemática zona de la ciudad, rodeada de importantes instituciones, así como un amplio abanico de servicios, comercios, restauración, cultura y ocio. A escasos metros de la estación de Noviciado (Línea 2) y a pocos minutos de Tribunal (Líneas 1 y 10), además de servicio de EMT. A escasos metros de la calle de San Bernardo, una importante arteria comercial y a tan solo unos minutos de paseo de la emblemática Gran Vía.  ¡Un privilegio de lugar! La vivienda: - Está totalmente reformada, con un cuidadísimo diseño y rehabilitación. Precioso suelo de tarima, y separación de ambientes con paredes de cristal. - La casa dispone de tres dormitorios: el dormitorio principal tiene el baño incorporado. - El salón y la cocina forman una sola pieza, lo que aporta una sensación de claridad y amplitud al disponer de dos estupendos ventanales al exterior. - El baño, da servicio a las dos habitaciones. preinstalación de aire acondicionado por conductos. - Como dato interesante y como joya de la casa, dispone de un hammam de 10 metros cuadrados. ¡Te encantará vivir en este bonito lugar! Si quieres más información o realizar una visita, envíame un WhatsApp al móvil: Javier. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. Gastos e impuestos de la compraventa NO INCLUÍDOS EN EL PRECIO PUBLICADO, (Notaría, ITP, Registro, Gestoría).",True,good,False,6000.0,False,False,False,False,[],False,False,720000.0,€,,,,flat,,"Malasaña-Universidad, Madrid",Piso en travesía de las Pozas,bj,True,Centro,True,Malasaña-Universidad,,,
108537856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/19/9b/1347878085.webp,,44,500000.0,flat,sale,117.0,3,1,CL ANDORRA,Madrid,Madrid,es,40.4606633,-3.646779,False,https://www.idealista.com/inmueble/108537856/,"¡Oportunidad en venta! Magnífica vivienda exterior y muy luminosa en Canillas, Calle Andorra La propiedad cuenta con 105 m² distribuidos en tres amplios dormitorios, salón-comedor, cocina independiente, un baño completo y una terraza. Dispone de calefacción individual, armarios empotrados y se encuentra en una finca con ascensor. Excelente ubicación: a pocos pasos del metro Esperanza (Línea 4) y junto a las paradas de autobús 73 y N3. Rodeado de todos los servicios necesarios para el día a día: colegios, farmacias, supermercados y a escasos minutos del Centro Comercial Palacio de Hielo y el Liceo Francés. Buena comunicación con acceso rápido a las principales vías M-30 y M-40. ¡No deje pasar esta oportunidad! Contáctenos para más información o para concertar una visita sin compromiso.",False,good,False,4274.0,False,False,False,False,[],False,False,500000.0,€,,,,flat,,"Canillas, Madrid",Piso en Cl Andorra,1,True,Hortaleza,True,Canillas,,,
108912411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/a4/b9/1358729868.webp,PIS0077,16,280000.0,flat,sale,75.0,3,1,calle del Camino Viejo de Leganés,Madrid,Madrid,es,40.3859591,-3.727767,False,https://www.idealista.com/inmueble/108912411/,"¡Oportunidad única en Leganés! Se vende precioso piso exterior e interior en la calle Camino Viejo de Leganés, en una 3ra planta sin ascensor. La vivienda cuenta con: - 3 amplias habitaciones,  - 1 baño completo, -Salón independiente, -Cocina con suelo radiante. El inmueble ha sido totalmente reformado en el 2014, por lo que se encuentra en buenas condiciones. Dispone de aire acondicionado en todas las estancias, calefacción y agua caliente por gas natural individual.  El inmueble cuenta con una excelente comunicación de transportes públicos a tan solo minutos andando como metro OPORTO (L5-L6), en frente tenemos los autobuses 55, 108, 81 y N17; y una comunicación vial salida directa a la carretera a la M30 y a la A42.  En caso de querer adquirir una vivienda con Broker Hogar, puedes contactar con nosotros y concretar un estudio financiero gratuito y con la ayuda de nuestro equipo financiero gracias a su amplia experiencia te ayudarán a encontrar la solución hipotecaria que mejor se adapte a tus preferencias. AVISO LEGAL: Recordamos a nuestros señores clientes que la información facilitada no constituye una autentica oferta vinculante no contractual. Este anuncio publicitario es provisional, y las fotografías y datos en el incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de los propietarios. [IW].",False,good,False,3733.0,False,False,False,False,[],False,False,280000.0,€,,,,flat,,"Opañel, Madrid",Piso en calle del Camino Viejo de Leganés,3,True,Carabanchel,False,Opañel,,,
108270992,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/e4/32/1339122221.webp,GMPT1409.,21,390000.0,flat,sale,122.0,4,2,Barrio Los Rosales,Madrid,Madrid,es,40.357064,-3.6901957,False,https://www.idealista.com/inmueble/108270992/,"¡Descubre tu nuevo hogar en la zona de El Espinillo de Villaverde!  Este estupendo piso de 122 m² construidos ofrece un espacio ideal para disfrutar de la vida en familia. Con 4 amplios dormitorios con armarios empotrados, tendrás suficiente espacio para cada miembro de la casa. El dormitorio principal dispone de baño completo con bañera en suite. Además, cuenta con otro baño completo con ducha, perfecto para relajarte después de un largo día. El amplio salón es el lugar perfecto para compartir momentos inolvidables, mientras que la terraza cerrada te permitirá disfrutar de estupendas vistas en cualquier época del año. La cocina, completamente amueblada y con tendedero, te ofrece comodidad y funcionalidad para tu día a día.  Si te preocupa el aparcamiento en la zona, puedes adquirir una PLAZA DE GARAJE por 20.000€. Ubicado en una excelente zona, tendrás todos los servicios a tu alcance: comercios, centros educativos y zonas verdes para disfrutar de la naturaleza. Además, la conexión con el transporte público es inmejorable, con acceso a estación de cercanías, metro y paradas de autobús tanto urbano como interurbano. También dispone de fácil acceso a la M-40 y a la A-4. ¡No dejes pasar esta oportunidad única de vivir en un lugar que lo tiene todo! Ven a visitarlo y enamórate de tu futuro hogar.",True,good,False,3197.0,True,False,False,False,[],False,False,390000.0,€,,,,flat,,"Los Rosales, Madrid",Piso,8,True,Villaverde,True,Los Rosales,True,False,20000.0
108924968,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/6d/5c/1359115038.webp,1317-VPUENTSEG9,12,399000.0,flat,sale,75.0,3,1,calle de Saavedra Fajardo,Madrid,Madrid,es,40.4150269,-3.7230689,False,https://www.idealista.com/inmueble/108924968/,"¡INMOBILIARIAS ENCUENTRO VENDE EN EXCLUSIVA! Piso de tres dormitorios con Terraza a Metros del Puente de Segovia – ¡Listo para Entrar a Vivir!  Ubicado en una de las zonas más privilegiadas de Madrid, a escasos metros del emblemático Puente de Segovia, te presentamos este luminoso piso de tres dormitorios, ideal para quienes buscan comodidad, estilo y una excelente ubicación. Encontraremos ventanas en todas las estancias, ideal para la ventilación cruzada y la luminosidad. La vivienda cuenta con cocina americana, integrada al salón, que crea un espacio abierto y acogedor, perfecto para disfrutar en familia o con amigos. Además, dispone de una amplia terraza privada, ideal para relajarse al aire libre con vistas despejadas. Se entrega lista para entrar a vivir, con excelentes calidades todo pensado para ofrecer el máximo confort en un entorno inmejorable, rodeado de zonas verdes, servicios, comercios y excelentes conexiones de transporte. La ubicación es simplemente inmejorable: a minutos a pie de la estación de metro 6 Puerta del Ángel y Paseo de Extremadura, y con varias líneas de buses a disposición como líneas 31,33, 36,55, 65,138, 158, etc. No dejes pasar esta oportunidad única de vivir en el corazón de Madrid, con la comodidad de un hogar moderno y funcional. En Inmobiliarias Encuentro intentamos mejorar cada día, simplificando los trámites relacionados con la compra de tu nueva vivienda. Ya puedes reservar cualquiera de nuestros inmuebles a través de la web, de una manera rápida y sencilla, mediante un proceso totalmente seguro y transparente. ¡No dejes pasar esta gran oportunidad! Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble ¡Sin complicaciones, sin esperas! ¡Contáctenos y comience el camino hacia su nuevo hogar! ¡Financiación a tu medida! Con Finmo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva. Si tienes alguna duda recuerda que puedes hablar con Inmobiliarias Encuentro.",False,good,False,5320.0,False,False,False,False,[],False,False,399000.0,€,,,,flat,,"Puerta del Ángel, Madrid",Piso en calle de Saavedra Fajardo,3,True,Latina,True,Puerta del Ángel,,,
107654628,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/9a/d2/1318854276.webp,Entrada pueblo ,37,399000.0,chalet,sale,234.0,5,4,calle de Juan Ramón Jiménez,Madrid,Algete,es,40.5966176,-3.5075534,False,https://www.idealista.com/inmueble/107654628/,"DESARROLLO ALGETE, agencia Inmobiliaria del grupo TECNOCASA en zona Algete - Prado Norte - Santo Domingo - Alalpardo - Valdeolmos, VENDE en exclusiva estupendo chalet en la entrada de Algete. La zona cuenta con todos los servicios cerca. Farmacia, restaurantes, comercios, colegios, zonas verdes, bancos, etc. Muy bien comunicada, línea de autobuses 163 y N-103. Líneas de autobuses 185, 254 y 263. Muy próximo al hospital Infanta Sofía. A 30 minutos al centro de Madrid, Aeropuerto a diez minutos en coche y acceso directo a M-100, M-111, M-106, M-123, A-1 y R-2. DESCRIPCIÓN CHALET ADOSADO. La vivienda cuenta con aire acondicionado en todas las estancias con bomba de frío/calor. La carpintería exterior es de PVC con mecanismo oscilobatiente en su totalidad y cuenta con una estructura de hormigón que evita la aparición de humedades y condensación. Se divide en tres plantas. PLANTA PRINCIPAL. Esta planta está compuesta por la cocina amplia y luminosa, que da acceso al salón/comedor igualmente con mucho espacio y luz, con chimenea de leña. También tenemos el acceso a plantas superiores y a la planta inferior, donde está el garaje, dos habitaciones y un baño completo, al igual que espacios de almacenamiento.  PLANTA DORMITORIOS. Tres dormitorios grandes con dos cuartos de baño completos, uno de ellos en suite con la habitación principal. PLANTA BAJO CUBIERTA. Estancia abuhardillada, con un segundo salón que tiene acceso a la terraza superior.  PLANTA SOTANO. Planta destinada a un garaje para dos coches, además cuenta con dos habitaciones y un baño completo. Con jardín privado. Zona muy tranquila y muy bien comunicada, línea de autobuses 182 y 254. A 30 minutos al centro de Madrid, Aeropuerto a diez minutos en coche y acceso directo a M-100, M-111, M-106, M-123, A-1 y R-2. Confía en grupo Tecnocasa, con más de 30 años de experiencia en España. Si tienes dudas con tu hipoteca, no dudes en ponerte en contacto con nosotros. Nuestro departamento financiero Kiron puede asesorarte gratuitamente. Desarrollo Algete. Calle Valdeamor, 46 (28110) Horario de atención al cliente L-V 10-14:30 y 17:00-20:30 Sábados 10:00-14:00 Llámanos o escríbenos para solicitar información o programar una visita.",False,good,False,1705.0,False,False,False,False,[],False,False,399000.0,€,,,,chalet,terracedHouse,Algete,Chalet adosado en calle de Juan Ramón Jiménez,,,,,,True,True,
108786695,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/07/91/1357303266.webp,,26,154000.0,chalet,sale,229.0,7,4,calle Mayor,Madrid,Brea de Tajo,es,40.2298535,-3.1117718,False,https://www.idealista.com/inmueble/108786695/,"DOS VIVIENDAS AL PRECIO DE UNA NO COBRAMOS COMISIÓN AL COMPRADOR, TE AYUDAMOS CON LA FINANCIACIÓN. Se presenta en el mercado una excepcional propiedad que consiste en dos casas adosadas en venta al precio de una. Con un total de 229 metros construidos, cada vivienda cuenta con dos plantas, ofreciendo un amplio espacio para disfrutar en familia o como inversión. Cada casa dispone de cuatro dormitorios muy amplios, un salón acogedor y una cocina independiente, perfectos para crear momentos inolvidables, además de dos baños por vivienda. El exterior incluye un patio privado con trastero independiente para cada vivienda, ideal para almacenar lo que necesites. Ambas viviendas se encuentran en buen estado de conservación, listas para entrar a vivir sin necesidad de realizar obras. Ubicadas en el corazón de Brea de Tajo, disfrutarás de la tranquilidad de un pueblo madrileño que cuenta con todos los servicios necesarios para tu día a día. Además, el transporte público directo al centro de Madrid facilita el acceso a la capital. Con 229 m² construidos y 228 m² útiles, esta propiedad es perfecta para quienes buscan espacio y comodidad. No dejes pasar esta oportunidad de adquirir dos viviendas en una ubicación privilegiada. ¡Ven a conocerlas y descubre todo lo que pueden ofrecerte!",False,good,False,672.0,False,False,False,False,[],False,False,154000.0,€,,,,chalet,terracedHouse,Brea de Tajo,Chalet adosado en calle Mayor,,,,,,,,
107394530,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/7e/f6/1316482651.webp,VMF14 - Torroja,32,455000.0,flat,sale,155.0,4,2,calle Torroja,Madrid,Getafe,es,40.3177768,-3.7332723,False,https://www.idealista.com/inmueble/107394530/,"*** VIVIENDA    EN   EXCLUSIVA  COMPLETAMENTE EXTERIOR *** Dispone de 4 DORMITORIOS - 2 BAÑOS Y 1 ASEO (DISPONE DE PLAZA DE GARAJE) La vivienda está ubicada en la zona de Kelvinator (Getafe). Se encuentra en una 4ª planta de 155 m2 construidos para entrar a vivir con DOS ascensores y  PLAZA DE GARAJE. La vivienda estaría distribuida:   - Amplio hall recibidor - Cocina con salida a terraza tendedero - Salón-comedor independiente - 4 dormitorios - 2 baños, uno de ellos en suite en la habitación principal - 1 aseo comvertido actualmente en trastero. - Dispone de terraza cubierta con acceso desde el salón independiente y dormitorio principal. -Plaza de garaje amplia y con fácil acceso. La vivienda es completamente exterior y muy luminosa. Dispone de calidades como: - Calefacción de gas natural. - Los suelos son de tarima flotante. - Las ventanas de aluminio blanco climalit - Paredes lisas. - Aire acondicionado con bomba de calor. Vivienda Madrid inmobiliaria oficina de Getafe cuenta con la experiencia y mejor servicio para todos nuestros clientes. Disponemos de 21 oficinas en toda la Comunidad de Madrid y nos avalan más de 22 años de experiencia en el sector inmobiliario. Estamos especializados en compraventas, alquileres, trámites de herencias y cambios de domicilios. Valoraciones gratuitas y sin compromiso de inmuebles, asesorando a nuestros clientes de forma personalizada. Le esperamos en la avenida de España 47 de Getafe o recibir más información en el teléfono  Luis Miguel____     Horario  comercial  de  lunes  a  viernes  por  l a mañana  de 9:30  a  14:00,   y  por  la  tarde  de  17:00  a  20:30. Sábados  de  10:00  a  14:00.",True,good,False,2935.0,False,False,False,False,[],False,False,455000.0,€,,,,flat,,"El Rosón - Kelvinator, Getafe",Piso en calle Torroja,4,True,El Rosón - Kelvinator,True,,True,True,
108071861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/e0/19/1332950541.webp,SAR1880,39,399000.0,flat,sale,89.0,3,1,Barrio Arcos,Madrid,Madrid,es,40.4230927,-3.61616,False,https://www.idealista.com/inmueble/108071861/,"Piso de 3 dormitorios TOTALMENTE REFORMADO. Zona Arcos - Las Rosas.  **SIN COMISIÓN PARA EL COMPRADOR** Descubre este precioso y funcional piso de 3 dormitorios, totalmente reformado en 2017, que combina modernidad y confort en cada rincón.  Ubicado en un primer piso con ascensor, este inmueble de 89m² según Catastro, se distribuye de la siguiente manera: Acceso por hall-recibidor que da paso a la izquierda a una amplía cocina, ideal para los amantes de la gastronomía.  De frente nos encontramos un bonito salón comedor que se abre a una encantadora terraza, perfecta para disfrutar de momentos al aire libre.  Desde el salón se accede a un pasillo distribuidor que incluye un armario empotrado, ofreciendo un práctico almacenamiento. El baño es completo con un gran plato de ducha, y una ventana que brinda luz y ventilación natural. Los 3 dormitorios cuentan con armarios empotrados, y vistas a zonas arboladas, que dotan a estas estancias de privacidad y sensación de tranquilidad.  La calefacción por gas natural, y el aire acondicionado en el salón y el dormitorio principal, garantizan un ambiente agradable durante todo el año. Con su suelo laminado en color gris ceniza, y paredes lisas, este piso ofrece una estética moderna y acogedora. La carpintería interior lacada en blanco, y la exterior, también en blanco, aportan luminosidad y elegancia al espacio.  Excelente ubicación con salida casi directa a la autovía de circunvalación M-40 (1400m), y a tan solo 5 minutos de la M-30 (4km). Además existen numerosas opciones de transporte público: -Metro Av. Guadalajara a 230m (línea 2 conexión directa con Ventas, Manuel Becerra, Goya, Retiro, Sol, Ópera, San Bernardo, Cuatro Caminos…) -Parada Autobuses a 140m: Líneas N7 (Puerta de Alcalá-Cibeles), E2 (Goya), 106 (Manuel Becerra), 140 (Canillejas), 287 (Universidad Rey Juan Carlos I). No dejes pasar la oportunidad de vivir en este hogar lleno de estilo y comodidad. ¡Contáctanos para más información y para concertar una visita! *La información, incluidos planos, calidades, medidas y superficies, es orientativa y no vinculante. Se han obtenido de Catastro, Registro de la Propiedad, o ha sido facilitada por la propiedad.",False,good,False,4483.0,True,False,False,False,[],False,False,399000.0,€,,,,flat,,"Arcos, Madrid",Piso,1,True,San Blas,True,Arcos,,,
104873495,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/ec/c9/1353285420.webp,2302##2302_0301_PE0001,20,150000.0,flat,sale,106.0,4,2,"calle Luis Sauquillo, 85 -77",Madrid,Fuenlabrada,es,40.2804984,-3.7990162,True,https://www.idealista.com/inmueble/104873495/,"Oportunidad de inversión: inmueble actualmente ocupado. Fantástico apartamento de 106.0 m² en Fuenlabrada es ideal para quienes buscan comodidad y amplitud en una ubicación privilegiada. Con 106.0 m² útiles, esta vivienda ofrece un amplio espacio para personalizar a tu gusto. Ubicado en la PLANTA 2ª, disfrutarás de la tranquilidad y las vistas que ofrece la zona. La zona cuenta con excelentes servicios, incluyendo tiendas, restaurantes y colegios. No pierdas la oportunidad de visitar este inmueble y conocer todas sus posibilidades.",False,good,False,1415.0,False,False,False,False,[],False,False,150000.0,€,,,,flat,,"Centro, Fuenlabrada","Piso en calle Luis Sauquillo, 85 -77",2,True,Centro,False,,,,
