propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,hasLift,externalReference,neighborhood
108907117,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/43/20/1358554139.webp,37,299000.0,flat,sale,92.0,3,2,Rivas Futura,Madrid,Rivas-Vaciamadrid,es,40.350352,-3.5332014,False,https://www.idealista.com/inmueble/108907117/,"¿Estás buscando una vivienda donde formar tu hogar familiar? Este amplio bajo de 3 dormitorios y 2 baños, con excelente ubicación, en pleno corazón de Rivas Vaciamadrid, puede ser justo lo que estás buscando. La vivienda necesita una reforma, lo que te permitirá diseñarla totalmente a tu gusto, creando un espacio acogedor y funcional para ti y tu familia.  Cuenta con salón independiente, cocina con salida a tendedero, y una distribución ideal para una vida cómoda y práctica, este inmueble ofrece todo lo necesario para convertirse en un hogar familiar hecho a medida. Además tiene anejos 1 plaza de garaje y trastero. Situado una urbanización privada con excelentes zonas comunes, tus hijos podrán disfrutar de las piscinas comunitarias y el parque infantil, mientras tú te relajas o compartes momentos con otros vecinos. La zona cuenta con todo tipo de servicios a pocos minutos: colegios, centros deportivos, parques, supermercados y transporte público, todo pensado para facilitar el día a día de las familias. También puede ser una interesante oportunidad para inversores que busquen reformar y alquilar en una zona de gran demanda. ¡No dejes pasar esta oportunidad, contáctanos para más información! Podemos conseguir la mejor financiación con nuestro departamento Dcredit. *El precio no incluye el impuesto de Transmisiones Patrimoniales, honorarios del comprador por la intermediación inmobiliaria, gastos notariales y/o registrales (según el caso)*.",False,good,False,3250.0,False,False,False,False,[],False,False,299000.0,€,,,,True,True,flat,,"Rivas Futura, Rivas-Vaciamadrid",Piso,Destacado,bj,False,Rivas Futura,True,RP482025140452,
107596815,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/d1/aa/1317146283.webp,26,328000.0,flat,sale,157.0,3,2,avenida del Cantábrico,Madrid,Arroyomolinos,es,40.2780963,-3.9150641,False,https://www.idealista.com/inmueble/107596815/,"Agencia Inmobiliaria de Arroyomolinos INMOBILIARIA CAPITAL HOME ARROYOMOLINOS VENDE EN EXCLUSIVA MAGNÍFICO PISO BAJO CON PATIO EN EL BULEVAR DE ARROYOMOLINOS. Magnífico PISO BAJO en una de las mejores zonas de Arroyomolinos, EL BULEVAR, cerca de colegios, comercios, parques, polideportivos, transporte público.. . Situada a tan solo 5 minutos del centro comercial Xanadú, con fáciles accesos tanto a la N-V como a la R-5. Vivienda construida en el año 2008 con una superficie total de 157m² construidos. El inmueble se distribuye de la siguiente manera: Amplio hall de entrada, cocina amueblada con muy buena capacidad de almacenamiento, con salida a tendedero con toma de agua. Salón-comedor con mucha luz, con un gran ventanal el cual tiene acceso directo a su fabulosa terraza de 37 m².  La vivienda cuenta con 3 dormitorios, 2 de ellos secundarios de buen tamaño y el dormitorio principal con baño en suite con bañera. Además contamos con un baño secundario con bañera para dar servicio a los dormitorios secundarios. EN EL PRECIO SE INCLUYEN DOS PLAZAS DE GARAJE Y UN TRASTERO. ¡No pierda la oportunidad de venir a visitar este magnífico chalet!  ¡ 100% FINANCIACIÓN!",True,good,False,2089.0,True,True,False,False,[],False,False,328000.0,€,,,,True,True,flat,,"Las Castañeras - Bulevar, Arroyomolinos",Piso en avenida del Cantábrico,Destacado,bj,True,Las Castañeras - Bulevar,True,,
108542428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/92/ca/1348000132.webp,41,229900.0,flat,sale,100.0,3,1,calle del Tomillo,Madrid,Collado Mediano,es,40.6918632,-4.0252739,False,https://www.idealista.com/inmueble/108542428/,"CAPITAL HOME ALPEDRETE VENDE LUMINOSO Y COQUETO PISO EN COLLADO MEDIANO, EN LA URBANIZACIÓN LAS CHAPARRAS, UBICACIÓN CÉNTRICA Y UN ESPACIO IDEAL PARA FAMILIAS. La vivienda se encuentra en una tercera planta exterior sin ascensor, compuesta por tres dormitorios, uno de ellos a modo de despacho, debido a sus dimensiones, un baño completo recién reformado a estrenar, salón-comedor, cocina con zona de office, terraza con orientación sur, unas fantásticas vistas, trastero y área de aparcamiento libre en el propio portal. Se distribuye de la siguiente manera; En primer lugar ubicamos el hall recibidor, que da pie a la primera estancia a modo de despacho, seguidamente entramos al salón-comedor, amplio, con dos espacios bien diferenciados, uno como comedor y otro como espacio de descanso, en torno a la chimenea, totalmente operativa y con salida directa a la terraza con orientación sur y espacio suficiente para hacer vida en familia. Seguidamente, hacia el a la derecha de la vivienda, encontramos el área de descanso, compuesta por dos dormitorios de unas dimensiones muy buenas, armarios empotrados, y ambos complementados con el baño completo, éste con plato de ducha. A continuación, retomando el área del salón, ubicamos en el ala izquierda la cocina, amplia, simétrica, con unas vistas espectaculares, con dos tomas de agua para lavadora y lavavajillas, zona de office donde se ubica la caldera. En cuanto a características de la vivienda; Disponemos de suelos porcelánicos, calefacción individual de gas GLP con radiadores de aluminio y de chapa, carpintería exterior de aluminio con doble acristalamiento, carpintería interior de madera de roble, se ha aislado el bajo cubierta con lana de roca y en las paredes también disponemos de lana de roca, chimenea, fibra óptica y una distribución acogedora y funcional.  La Urbanización Las Chaparras cuenta con fantásticas zonas comunes, muchas zonas verdes, dos piscinas comunitarias, una de adultos y otra infantil y una exquisita proximidad al casco urbano del municipio. Los servicios cercanos para el día como el Centro de Salud, el Cercanías Renfe linea C8, linea de autobús 683, supermercados como los comercios locales, el HIBER, supermercado DIA y próximo a Collado Villalba Mercadona, Carrefour, Hospital General de Collado Villalba. Cuenta con trastero y un espacio compartido a modo de cochera.",True,good,False,2299.0,True,True,False,False,[],False,False,229900.0,€,,,,True,True,flat,,Collado Mediano,Piso en calle del Tomillo,Destacado,3,True,,False,,
108242104,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/2c/d4/1338212619.webp,25,230000.0,flat,sale,90.0,2,1,calle Encina,Madrid,Torrejón de Ardoz,es,40.4557534,-3.4503847,False,https://www.idealista.com/inmueble/108242104/,"¡HOGARES TORREJÓN DE ARDOZ VENDE EN EXCLUSIVA ESPECTACULAR VIVIENDA EN ZONA RESIDENCIAL INMEJORABLE Descubre este encantador piso de TRES DORIMITORIOS, reconvertido en DOS, ideal para quienes valoran la comodidad, la funcionalidad y una excelente ubicación.  Este inmueble de 90 m² se encuentra en el centro de Torrejón de Ardoz, permitiéndote disfrutar de todos los servicios y el entorno natural que ofrece esta ciudad. Rodeado de zonas verdes, comercios, Renfe, etc. Cuenta con un amplio salón conectado por la terraza y la cocina independiente totalmente equipada. Dos amplios dormitorios y la posibilidad de sacar un tercer dormitorio. El piso cuenta con un baño completo y armarios empotrados, pensados para maximizar el espacio de almacenamiento y mantener tu hogar siempre ordenado y funcional. Este inmueble combina diseño moderno, practicidad y una ubicación privilegiada. Ideal como primera vivienda o inversión. ¡FINANCIACIÓN DE HASTA EL 100%! Consulta condiciones sin compromiso. ¡Te ayudamos a hacer realidad tu nuevo hogar! Contáctanos para más información o para concertar una visita. ¡No dejes pasar esta oportunidad!",False,good,False,2556.0,True,False,False,False,[],False,False,230000.0,€,,,,,,flat,,"Sureste, Torrejón de Ardoz",Piso en calle Encina,Destacado,en,True,Sureste,True,,
108709842,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/51/1b/1352816123.webp,31,420000.0,chalet,sale,146.0,5,3,calle Entrevías,Madrid,Collado Villalba,es,40.6267363,-4.0118592,False,https://www.idealista.com/inmueble/108709842/,"! HOGARES PRENSENTA EN EXCLUSIVA ESTE ESTUPENDO CHALET EN VILLALBA ESTACION! Este impresionante chalet de 5 dormitorios y 3 baños es una oportunidad única para aquellos que buscan una vivienda espaciosa y bien ubicada. Con una orientación norte-sur, la vivienda disfruta de una iluminación natural óptima en todas las estancias. Distribución La propiedad se distribuye en 3 plantas, ofreciendo un total de 146 metros cuadrados construidos. El sótano alberga un práctico garaje, perfecto para almacenar vehículos y objetos personales. Ubicación Ubicado en una zona céntrica, este chalet ofrece una excelente comunicación con el transporte público, incluyendo autobuses y RENFE. Además, se encuentra cerca de una variedad de tiendas, restaurantes, farmacias y otros servicios esenciales, lo que lo convierte en un lugar ideal para aquellos que buscan una vida urbana cómoda y práctica. Características destacadas - 5 dormitorios amplios y luminosos - 3 baños modernos y bien equipados - Orientación norte-sur para una iluminación natural óptima - 3 plantas con un total de 146 metros cuadrados construidos - Garaje en el sótano para mayor comodidad - Ubicación céntrica con excelente comunicación con el transporte público - Cerca de tiendas, restaurantes, farmacias y otros servicios esenciales Esta propiedad es ideal para aquellos que buscan una vivienda espaciosa y bien ubicada en una zona céntrica ¡NO ESPERE MÁS Y CONVIERTA ESTA VIVIENDA EN SU NUEVO HOGAR! Para obtener más información o programas una visita, contáctanos o visita nuestra página web. Nuestro equipo estará encantado de ayudarte y mostrarte todas las ventajas y comodidades que esta propiedad tiene para ofrecer. ¡FINANCIACIÓN AL 100% Y ESTUDIO FINANCIERO GRATUITO SIN COMPROMISO!",True,good,False,2877.0,True,False,False,False,[],False,False,420000.0,€,,,,,,chalet,terracedHouse,"Carlos Ruiz, Collado Villalba",Chalet adosado en calle Entrevías,Destacado,,,Carlos Ruiz,,,
108851158,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/29/05/1356971792.webp,20,226000.0,flat,sale,80.0,3,1,avenida de los Andes,Madrid,Fuenlabrada,es,40.2953491,-3.7825262,False,https://www.idealista.com/inmueble/108851158/,"PISO EXTERIOR CON FINANCIACIÓN HASTA EL 100%! La agencia inmobiliaria HOGARES FUENLABRADA VENDE en EXCLUSIVA piso exterior de 80m compuesto por 3 amplios dormitorios (2 de ellos con armarios empotrados), salón de paso muy luminoso con terraza incorporada, 1 baño completo con plato de ducha, cocina independiente totalmente equipada. La vivienda dispone de suelos de parquet, puertas de roble, cocina amueblada y calefacción individual de Gas Natural. Ubicado en edificio que dispone de ascensor en instalación; próximo a todos los servicios: colegios, supermercados, zonas verdes y deportivas, centro de salud y a escasos minutos de la Estación de Renfe La Serna. VISÍTALO SIN COMPROMISO, TE CONSEGUIMOS LA MEJOR HIPOTECA DEL MERCADO!",True,good,False,2825.0,True,False,False,False,[],False,False,226000.0,€,,,,,,flat,,"La Avanzada - La Cueva, Fuenlabrada",Piso en avenida de los Andes,Destacado,4,True,La Avanzada - La Cueva,True,,
108522273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/e4/e4/1347409280.webp,34,484900.0,chalet,sale,207.0,3,3,AV PORTUGAL,Madrid,Arroyomolinos,es,40.2752739,-3.9248819,False,https://www.idealista.com/inmueble/108522273/,"AGENCIA INMOBILIARIA CAPITAL HOME ARROYOMOLINOS VENDE EN EXCLUSIVA ESPECTACULAR CHALET ADOSADO. Magnífico chalet adosado en venta en una de las mejores zonas de Arroyomolinos. Este inmueble cuenta con una ubicación privilegiada, cerca de colegios, comercios, parques y polideportivos, ideal para disfrutar de una vida cómoda y activa. Además, ofrece una rápida salida a la A-5, facilitando los desplazamientos. El chalet está distribuido en TRES plantas y cuenta con todas las comodidades necesarias. -En la planta baja, encontramos un luminoso salón-comedor, un baño completo con plato de ducha y una maravillosa cocina con office. -En la planta superior se encuentra el dormitorio principal con aire acondicionado, armarios a medida y baño completo en suite con ventana. También en la planta superior podemos encontrar dos dormitorios secundarios de tamaño doble con armarios hechos a medida y un baño secundario completo con bañera. -En la planta sótano, podemos encontrar por un lado un trastero y por otro lado el garaje con espacio para dos vehículos y a salida al jardín. -En el jardín contamos con una maravillosa piscina, porche cenador que nos ofrece varias posibilidades para disfrutar al aire libre de nuestro espectacular jardín. Este chalet también ofrece dieciocho placas solares y calefacción de gas natural. No pierdas la oportunidad de visitar este maravilloso chalet adosado y descubrir todas las ventajas que ofrece. ¡Contacta con nosotros para concertar una visita! ¡100% Financiación!",True,good,False,2343.0,True,True,False,False,[],False,False,484900.0,€,,,,True,True,chalet,terracedHouse,"Zona Europa, Arroyomolinos",Chalet adosado en Av Portugal,Destacado,,,Zona Europa,,,
108819994,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/e8/1e/1356086822.webp,20,249000.0,flat,sale,75.0,2,1,calle de Valencia,Madrid,Fuenlabrada,es,40.2934223,-3.7921355,False,https://www.idealista.com/inmueble/108819994/,"ESPECTACULAR PISO EXTERIOR CON ASCENSOR Y CON FINANCIACIÓN HASTA EL 100%! La agencia inmobiliaria HOGARES FUENLABRADA VENDE en EXCLUSIVA piso exterior de 75m compuesto por 2 amplios dormitorios con armarios empotrados, salón independiente muy luminoso con acceso a terraza acristalada, 1 baño completo con plato de ducha, cocina independiente totalmente equipada y 2 plazas de garaje. La vivienda dispone de suelos de parquet, puertas de sapelly, cocina amueblada, aire acondicionado en salón y calefacción individual de Gas Natural. Ubicado en edificio que dispone de ascensor; próximo a todos los servicios: colegios, supermercados, zonas verdes y deportivas, centro de salud y a escasos minutos de Renfe La Serna. VISÍTALO SIN COMPROMISO, TE CONSEGUIMOS LA MEJOR HIPOTECA DEL MERCADO!",True,good,False,3320.0,True,False,False,False,[],False,False,249000.0,€,,,,True,True,flat,,"La Avanzada - La Cueva, Fuenlabrada",Piso en calle de Valencia,Destacado,6,True,La Avanzada - La Cueva,True,,
107658703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/9f/59/1319047160.webp,32,334900.0,flat,sale,133.0,2,2,Italia,Madrid,Arroyomolinos,es,40.2749694,-3.9101385,False,https://www.idealista.com/inmueble/107658703/,"Agencia Inmobiliaria de Arroyomolinos INMOBILIARIA CAPITAL HOME ARROYOMOLINOS VENDE EN EXCLUSIVA MAGNÍFICO PISO BAJO CON PATIO EN EL BULEVAR DE ARROYOMOLINOS. Magnífico PISO BAJO en una de las mejores zonas de Arroyomolinos, EL BULEVAR, cerca de colegios, comercios, parques, polideportivos, transporte público.. . Situada a tan solo 5 minutos del centro comercial Xanadú, con fáciles accesos tanto a la N-V como a la R-5. Vivienda construida en el año 2009 con una superficie total de 133m² construidos. El inmueble se distribuye de la siguiente manera: Entrada directa a salón comedor, cocina amueblada con muy buena capacidad de almacenamiento, con salida a tendedero acristalado. Salón-comedor con mucha luz, con un gran ventanal el cual tiene acceso directo a su fabulosa terraza de 45 m². La vivienda cuenta con 2 dormitorios, 1 de ellos secundarios de buen tamaño y el dormitorio principal con baño en suite con bañera. Además contamos con un baño secundario con plato de ducha para dar servicio al dormitorio secundario. EN EL PRECIO SE INCLUYEN DOS PLAZAS DE GARAJE Y UN TRASTERO. VIVIENDA EN TRAMITE DE DESCALIFICACION. ¡No pierda la oportunidad de venir a visitar este magnífico chalet! ¡ 100% FINANCIACIÓN!",True,good,False,2518.0,True,True,False,False,[],False,False,334900.0,€,,,,True,True,flat,,"Urbanización Mediterráneo, Arroyomolinos",Piso en Italia,Destacado,bj,True,Urbanización Mediterráneo,True,,
102202241,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/2b/8a/1147724900.webp,60,699900.0,chalet,sale,525.0,6,5,Tulipanes,Madrid,Alpedrete,es,40.6568839,-4.0437524,False,https://www.idealista.com/inmueble/102202241/,"CAPITAL HOME ALPEDRETE vende magnifico chalet independiente ubicado en una de las zonas mas cotizadas de la Sierra de Guadarrama, en la urbanización Los Berrocales, cuenta con una parcela de 1002 m2, sobre la misma se ha edificado una construcción del año 2009, compuesta por 525 m2, divida en tres plantas. Se distribuye de la siguiente manera; En la planta baja ubicamos un amplio garaje con espacio para dos vehículos, zona de taller y puerta automática, un aseo y un salón con dos zonas bien diferenciadas, una zona de spa con jacuzzi y ducha y otra como zona de ocio y salón de verano, ideal para reuniones con amigos y familia. En la planta primera encontramos un agradable porche cubierto desde donde se accede a la vivienda. Una vez dentro, lo primero que nos encontramos es un aseo y la cocina, muy luminosa debido a su orientación sur y oeste y que cuenta con una isla en el centro de la misma. Seguidamente, se dispone el salón-comedor con chimenea y salida directa al porche trasero y a la zona de jardín y piscina. Por ultimo, estaría el área de descanso, compuesta por tres dormitorios, todos ellos con armarios empotrados, y dos baños, uno de ellos en suite con plato de ducha y el otro con bañera. En la segunda planta ubicamos varias estancias, donde el protagonista es un espacio diáfano, ideal para disponer el área de lavandería, zona de juegos, despacho o cómo área recreativa, además, encontramos un baño completo con bañera, dos estancias como habitaciones y un tercer dormitorio muy amplio, todos con armarios empotrados, mucha luz natural gracias a su orientación y perfectamente dispuestos. Cabe destacar de la vivienda: Cuenta con calefacción individual de gas natural por suelo radiante, carpintería exterior de PVC vinilado en madera, con cristal de seguridad en múltiples estancias con tratamiento anti rayos UVA Aislaglas de 6/20/6, persianas de aluminio, carpintería interior de madera de nogal y naranjo, suelos porcelánicos de Porcelanosa, sistema eléctrico sobredimensionado con trifásicos y 5KW contratados, paredes en pintura lisa, fontanería de PVC, todo perfectamente adecuado, mantenido y con buenos materiales empleados. En cuanto al área de jardín, ubicamos un amplio espacio de entrada que deriva directamente en la vivienda, en paralelo, el área de garaje con un bajo cubierta y espacio para un vehículo, cochera totalmente cerrada con capacidad para dos vehículos, tanto esa puerta como la exterior son automáticas y un espacio lateral donde poder disponer de otros tantos más.  Además, el jardín tiene una rotación completa, es decir, desde la entrada se puede acceder al área de ocio y disfrute, compuesta por un espacio techado ideal para eventos en familia, la zona deportiva con una piscina con forma circular, una caseta como cuarto de almacenamiento y sala donde se ubica la depuradora. El espacio es ideal gracias a su orientación y a la fácil disposición de las áreas verdes para adecuarlas como zonas de ocio o descanso.  Por último, la urbanización cuenta con Club Social, donde se puede adquirir una acción y disfrutar de los elementos comunes propios. En cuanto a los servicios cercanos; el casco urbano del municipio se encuentra a menos de 1.2km, supermercados, farmacias, panaderías etc., además de numerosas líneas de transporte como los autobuses 681(Moncloa), 685(Puerta de Hierro), 680(Directo al Hospital de Collado Villalba), el 682 los fines de semana(Moncloa) y el Cercanías Renfe(Linea 8) con acceso desde la misma urbanización, además de una conexión directa con la A-6 por Grandes Valles o el 42.",True,good,False,1333.0,True,True,False,False,[],False,False,699900.0,€,,,,True,True,chalet,independantHouse,Alpedrete,Casa independiente en Tulipanes,Destacado,,,,,Tulipanes,
107474725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/de/2c/1313880773.webp,38,464900.0,chalet,sale,252.0,3,3,calle Miguel de Cervantes,Madrid,Arroyomolinos,es,40.2626333,-3.9177267,False,https://www.idealista.com/inmueble/107474725/,"CAPITAL HOME ARROYOMOLINOS VENDE EN EXCLUSIVA MAGNÍFICO CHALET ADOSADO EN UNA DE LAS MEJORES ZONAS DE ARROYOMOLINOS. Este chalet adosado, construido en el año 2000, se distribuye en tres plantas, combinando funcionalidad y confort. Cuenta con tres dormitorios, tres baños completos y un vestidor en el dormitorio principal. La planta principal está dedicada a la zona de día, con un amplio salón-comedor que ofrece un ambiente luminoso y acogedor con salida al jardín privado, ideal para disfrutar de momentos al aire libre y en total privacidad. La cocina, completamente equipada, es espaciosa y funcional. Además, en esta planta se encuentra un aseo de cortesía para mayor comodidad. En la primera planta se encuentran los dos dormitorios secundarios, ambos con armarios empotrados y bien iluminados. Uno de estos dormitorios tiene acceso a un balcón que ofrece vistas a la urbanización. También se encuentra en esta planta el dormitorio principal, que dispone de un vestidor independiente y un baño completo en suite, proporcionando máxima privacidad y comodidad. La planta baja alberga una bodega con un cuarto de baño completo, perfecta para disfrutar de un espacio adicional, con salida directa al jardín privado, ofreciendo un lugar ideal para relajarse. Desde esta planta también se tiene acceso al garaje, proporcionando comodidad y facilidad de acceso. La vivienda está ubicada en una tranquila urbanización que cuenta con una piscina comunitaria, parque infantil y zonas ajardinadas.  No dudes en contactar para más información y agendar una visita. ¡Te esperamos para que descubras todo lo que esta vivienda tiene para ofrecer! Situada a tan sólo 5 minutos del centro comercial Xanadú, con fáciles accesos tanto a la N-V como a la R-5. ¡Contáctenos para más información y para concertar una visita! 100% DE FINANCIACIÓN!",True,good,False,1845.0,True,True,False,False,[],False,False,464900.0,€,,,,True,True,chalet,terracedHouse,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos",Chalet adosado en calle Miguel de Cervantes,Destacado,,,La Cárcaba - El Encinar - Montemolinos,,,
108907888,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/10/cf/1358578078.webp,9,329000.0,flat,sale,55.0,2,1,plaza de la Ciudad de Salta,Madrid,Madrid,es,40.4551932,-3.6633104,False,https://www.idealista.com/inmueble/108907888/,"Inmobiliaria en Arturo Soria - Colina - San Juan Bautista - Tecnocasa Estudio Inmobiliario Arturo Soria SL, OFRECE LOCAL EN VENTA Y EN EXCLUSIVA. Local comercial en la zona de Colina - Arturo Soria, local con adaptación a vivienda, en proceso de consulta para el cambio de uso.  Características principales: - Salida de Humo. - Cocina - Salón - 2 estancias.  - Baño con Ducha.  - Suelo de Tarima - Ventanas climalit.  - Ventilación Cruzada. - Ubicación: Situado en el cotizado barrio de Colina con Arturo Soria, este local se encuentra en una zona de alto poder adquisitivo, rodeado de comercios de calidad y una gran densidad de población. *LOCAL IDEAL PARA INVERSORES QUE SE DEDIQUEN AL CAMBIO DE USO CON REFORMA HECHA.  No pierdas la oportunidad de aprovechar este espacio excepcional para dar vida a tu negocio y destacar en una de las áreas más exclusivas de Madrid. Contáctanos hoy mismo para obtener más información o programar una visita. El Barrio de Arturo Soria es uno de los más prestigiosos y lujosos de Madrid con una estupenda localización próxima al centro urbano y a todos los servicios, por lo que es perfecto para disfrutar de la tranquilidad sin renunciar a la cercanía de una gran ciudad. Este entorno privilegiado es sede de múltiples embajadas y algunos de los mejores centros educativos nacionales e internacionales tanto privados como públicos con una amplia oferta como los son: (Colegio Arturo Soria, Liceo Francés [Lycee Francais], Centro Bilingüe Concertado Nuestra Señora del Buen Consejo, Colegio San José del Parque (Maristas), Colegio Ramón y Cajal, Colegio Nuestra Señora de Santa María, Colegio Parque Conde Orgaz, International School of Madrid, Colegio Mater Inmaculada, Colegio Brains, etc. ). La cobertura hospitalaria es un factor añadido de la zona (Nuestra Señora de América, la Clínica Belén, Hospital Ramón y Cajal, Hospital de la Paz y la Anderson). En sus inmediaciones encontramos el Centro Comercial Arturo Soria Plaza, Palacio de Hielo, Hipercor, Corte Inglés, y Centro Comercial Gran Vía de Hortaleza. Además, disponemos de centros deportivos como Club de natación, Club de tenis Chamartín, Clubs de golf como el 'Golf Olivar de la Hinojosa' y preciosos parques de los cuales destacamos Juan Carlos I y Juan Pablo II.",False,good,False,5982.0,False,False,False,False,[],False,False,329000.0,€,,,,,,flat,,"Colina, Madrid",Piso en plaza de la Ciudad de Salta,Destacado,bj,True,Ciudad Lineal,True,,Colina
108161433,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/f5/b9/1358450139.webp,35,210000.0,chalet,sale,270.0,6,1,Torres de la Alameda,Madrid,Torres de la Alameda,es,40.4042679,-3.3615908,False,https://www.idealista.com/inmueble/108161433/,"¡GRAN OPORTUNIDAD! DOS VIVIENDAS EN UNA – 270 m² DE ESPACIO Y POSIBILIDADES Redpiso Sureste pone a la venta esta excelente oportunidad: Dos viviendas en una, con una superficie total de 270 m², perfectas para familias grandes, inversión o para personalizar según tus necesidades. Características generales: 6 habitaciones amplias  1 baños 2 salones 1 cocinas Patio Buhardilla Trastero Situadas en una zona tranquila, cerca de todos los servicios: Supermecados,   Paradas de autobús | Fácil acceso m220, m224, m225 y cerca a la plaza del pueblo. Una de las viviendas está en buen estado y lista para habitar, la otra requiere reformas, ideal para adaptarla a tu gusto o como proyecto de inversión. Financiación hasta el 100% A través de nuestro Departamento Financiero DCredit Asesoramiento gratuito y sin compromiso. Más inmuebles en: Contacto: Alex – *-.",False,renew,False,778.0,False,False,False,False,[],False,False,210000.0,€,,,,,,chalet,independantHouse,Torres de la Alameda,Casa independiente,Destacado,,,,,RP1032025134290,
108771868,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/a9/cd/1354858928.webp,23,519900.0,flat,sale,152.0,3,2,paseo de Albacete,Madrid,San Sebastián de los Reyes,es,40.5584471,-3.6376607,False,https://www.idealista.com/inmueble/108771868/,"“Grupo Hogares” presenta en EXCLUSIVA este AMPLIO Y PRIVADO PISO EN PRIMERA PLANTA CON PISCINA Y VISTAS AL PARQUE, ubicado en el tranquilo Paseo de Albacete, dentro del barrio residencial de Los Arroyos, San Sebastián de los Reyes. Una vivienda única por su amplitud, privacidad, doble zona de estar y espacios de almacenamiento, sin vecinos colindantes y justo frente a un parque. Ideal para familias que buscan confort o para quienes valoran la tranquilidad y el espacio. DISTRIBUCIÓN INTERIOR: •Salón principal amplio y muy luminoso, ideal para descanso y reuniones •Cocina independiente, con acceso directo al patio •Segundo salón-comedor junto a la cocina, perfecto para comidas familiares o como zona de ocio •Tres dormitorios con buena luz y distribución •Dos baños completos, ambos fuera de los dormitorios para mayor funcionalidad •Patio privado con múltiples usos (zona relax, juegos, mascotas…) •Habitación de almacenaje interior (dentro de la vivienda), ideal como despensa, lavadero o cuarto de limpieza EXTRAS Y COMODIDADES: •Piscina comunitaria •Plaza de garaje privada incluida en el precio •Trastero independiente fuera de la vivienda, perfecto para almacenar objetos grandes o estacionales •Sin vecinos colindantes, ofreciendo máxima privacidad •Frente a parque, con vistas abiertas y entorno tranquilo •Primera planta elevada, muy luminosa y bien ventilada UBICACIÓN – LOS ARROYOS: Una de las zonas más residenciales y mejor comunicadas de San Sebastián de los Reyes, con transporte, colegios y servicios a escasa distancia. COLEGIOS Y EDUCACIÓN CERCANA: •CEIP Príncipe Felipe •IES Atenea •Colegio Trinity College CENTROS COMERCIALES PRÓXIMOS: •Plaza Norte 2: moda, ocio y restauración •MegaPark / Alegra: IKEA, Decathlon, MediaMarkt, El Corte Inglés Outlet •Supermercados, tiendas y comercios locales en la misma zona CARACTERÍSTICAS DESTACADAS DEL INMUEBLE: •Dos salones (principal + comedor junto a cocina) •3 dormitorios | 2 baños exteriores a los dormitorios •Patio privado •Habitación de almacenaje dentro de la vivienda •Trastero independiente adicional •Garaje incluido •Piscina comunitaria •Frente a parque •Sin vecinos colindantes •Primera planta – Paseo de Albacete, Los Arroyos DEPARTAMENTO FINANCIERO – FINANHOGAR: Con FinanHogar, el servicio financiero interno de Grupo Hogares, te acompañamos durante todo el proceso de compra: •Estudios financieros gratuitos •Tramitación completa de hipoteca •Posibilidad de hasta el 100% de financiación •Condiciones preferenciales con entidades colaboradoras ¡NO PIERDAS ESTA OPORTUNIDAD! Llámanos para más información o agenda una visita. Grupo Hogares Tu inmobiliaria de confianza en San Sebastián de los Reyes.",True,good,False,3420.0,True,True,False,False,[],False,False,519900.0,€,,,,True,True,flat,,"Los Arroyos, San Sebastián de los Reyes",Piso en paseo de Albacete,Destacado,en,True,Los Arroyos,False,,
