propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
83201264,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/68/a9/1327711588.webp,JM 208035,39,2100000.0,chalet,sale,534.0,5,6,Barrio Yucatán- Las Cornisas,Madrid,Las Rozas de Madrid,Yucatán- Las Cornisas,es,40.4833261,-3.8670421,False,https://www.idealista.com/inmueble/83201264/,"Con Gilmar de Majadahonda descubre la elegancia y el lujo en este magnífico chalet independiente situado en la exclusiva zona de Yucatán-Cornisa, en Las Rozas, Madrid. Esta impresionante propiedad, construida en 2004, cuenta con una superficie de 534 m² distribuidos en una parcela de 1.013 m².  El chalet se divide en tres plantas que ofrecen espacios generosos y acabados de alta calidad. En el sótano, encontrarás un garaje para dos coches equipado con cargadores eléctricos, una sala de fiestas con despensa, baño, dormitorio con baño, sala de plancha, trastero, sala de máquinas, piscina climatizada y gimnasio. La planta baja alberga un amplio salón, un porche cubierto, una cocina de diseño con office y despensa, baño, habitación y una piscina de verano. La primera planta dispone de tres dormitorios en suite de grandes dimensiones, con numerosos armarios en el dormitorio principal. Entre las características destacadas de esta propiedad se incluyen calefacción por aerotermia, precioso jardín con mucho encanto, piscina interior y exterior. Todo está diseñado para ofrecer la máxima comodidad y seguridad. En cuanto a la ubicación, el chalet se encuentra en una zona privilegiada de Las Rozas, conocida por su tranquilidad y su entorno natural. A escasos metros de Majadahonda, ofreciendo una amplia variedad de tiendas, restaurantes y servicios. El barrio de Yucatán-Cornisa es conocido por su ambiente familiar y seguro, ideal para quienes buscan un entorno tranquilo y exclusivo. Rodeado de áreas verdes y parques, es perfecto para disfrutar de paseos al aire libre y actividades recreativas. Además, la proximidad a la A-6 facilita el acceso a Madrid y otras localidades cercanas. GILMAR lleva desde 1983 ayudando a sus clientes a encontrar la casa de sus sueños, ofreciendo un servicio profesional y personalizado. Con más de 40 años de experiencia en el sector inmobiliario, GILMAR se ha consolidado como una de las compañías líderes en el mercado, garantizando la satisfacción y confianza de sus clientes. Para más información sobre este inmueble, contacta con nuestro equipo en la oficina de Majadahonda, ubicada en Avda. Doctor Calero 19 (Centro Comercial Tutti). Puedes llamarnos al o escribirnos a. Por favor, facilita la referencia 208035 al momento de tu consulta.",True,good,False,3933.0,True,True,False,False,[],False,False,2100000.0,€,True,True,chalet,independantHouse,"Yucatán- Las Cornisas, Las Rozas de Madrid",Casa independiente,Top,Yucatán- Las Cornisas,,,,,,,,
102107584,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/6c/be/1144483286.webp,65174,45,7900000.0,flat,sale,473.0,4,5,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,40.4289251,-3.6872744,False,https://www.idealista.com/inmueble/102107584/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les presenta esta exclusiva propiedad con reforma de lujo e impecable estado, en el epicentro de la Milla de Oro, en una de las avenidas más representativas del Barrio de Salamanca, a un paso de la calle Serrano.  El edificio es clásico, con un alto grado de representatividad con bonito portal y fachada con balcones. Se engloba dentro del Patrimonio Histórico de Madrid como edificio protegido.  Disfruta de una exquisita rehabilitación con alta calidad en los materiales empleados y bonita decoración, techos altos con escayolas, impresionantes radiadores de hiero de forja, domótica en toda la vivienda, luces led con sensores de movimiento, baño turco, electrodomésticos Gaggenau y demás elementos que hace de esta propiedad, una vivienda exclusiva y única. Cabe destacar la excelente distribución con amplios y luminosos espacios, con zonas muy bien diferenciadas para una vida cómoda y funcional.  Nada más entrar en la vivienda, nos recibe un imponente hall de entrada con un enorme armario de gran almacenaje, que da acceso a la espectacular área social completamente exterior con muy buena luz, gracias a su orientación sur. Esta gran zona, consta de generoso salón, sala de estar y comedor forrado de madera, con armarios difusos que albergan, una cocina completamente equipada con nevera, vitrocerámica, dos vinotecas, microondas, lavavajillas. El área de descanso lo componen tres dormitorios de grandes dimensiones, todos con baño en suite y amplios vestidores.  La zona de servicio, se ubica al fondo de la vivienda, con acceso independiente con escalera y montacargas, cuenta con una segunda cocina, que también se encuentra completamente equipada con todos los electrodomésticos de la marca Gaggenau, zona de lavado y plancha, dormitorio y baño de servicio.  Además cuenta con aseo de cortesía, baño turco y trastero de aproximadamente 20m² ubicado en la azotea, Existe la posibilidad de alquilar plazas de garajes por 220€ en un parking muy cercano, a esta maravillosa propiedad. *No se muestran todas las estancias por privacidad* El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital, como el famoso “Platea Madrid” que es el centro de ocio gastronómico más grande de Europa. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid. Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",True,good,False,16702.0,True,True,False,False,[],False,False,7900000.0,€,True,False,flat,,"Castellana, Madrid",Piso,Top,Castellana,2,True,True,,,,220.0,
108386616,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/62/9b/1350875898.webp,,32,1100000.0,flat,sale,124.0,3,2,calle de Hilarión Eslava,Madrid,Madrid,Chamberí,es,40.4328043,-3.7176024,False,https://www.idealista.com/inmueble/108386616/,"Sólo whatsapp a cualquier hora del día o de la noche, al seis seis dos cuarenta y tres ochenta sesenta y cuatro.  No cobramos comisión al comprador. Posibilidad de hacer 4 dormitorios El precio puede ser ligeramente negociable Recién pintado  Vendo piso de tres dormitorio y dos baños en calle Hilarión Eslava, esquina a Melendez Valdes. Menendez Valdes es paralela a Fernando el Catolico. Hilarion Eslava es paralela a Arcipreste de Hita por donde se puede entrar al intercambiador El edificio es nuevo del año dos mil tres. preparado contra incendios con puertas metálicas de separación en las zonas comunes La zona esta repleta de librerías y cafeterias muchas ellas con terraza. Algunas incrustadas en la parte central de varios edificios que conforman plazoletas. todo tipo de supermercados y tiendas de barios. Esta como se ve en las fotos muy cerca de los intercambiadores de transportes de Moncloa.  Aunque el inmueble tiene garaje también abundan los parkings y garajes.  Al final del anuncio puede usted ver un pequeño extracto de algunos comercios Es una zona que engarza perfectamente la gente mayor de toda la vida del barrio, con la juventud universitaria. Exterior a dos orientaciones en edificio nuevo con Plaza de Garaje, Trastero y Tendedero Seguridad 24 horas. Se vende vacío. excepto cocina,  Lo entregamos recién pintado. Todo el piso esta impecable no hay que hacer absolutamente nada. Las paredes son lisas, los dormitorios tienen armarios empotrados con puertas correderas.  Las ventanas insonorizan totalmente el piso.  El Aire Acondicionado, es Bomba de frio y calor individual en el techo.  El Salón esta dividido en estar, salita y comedor. Radiadores en todas las habitaciones.  La cocina es cuadrada con dos encimeras una a cada lado, con tendedero al fondo. Tiene un pequeño Hall. Todas las estancias son exteriores. La persona que ha vivido ha sido un profesor universitario y ha cuidado la casa con esmero. El trastero es muy amplio tanto de ancho largo y alto. con pasillos impecables. El Garaje tiene una enorme bocana y esta perfecto tanto la plaza como en su conjunto. Muchas gracias por leer este anuncio José maría.",True,good,False,8871.0,True,True,False,False,[],False,False,1100000.0,€,True,True,flat,,"Gaztambide, Madrid",Piso en calle de Hilarión Eslava,Top,Gaztambide,2,True,True,1150000.0,50000.0,4.0,,
108611107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/f0/d1/1350103770.webp,,48,2400000.0,flat,sale,192.0,3,4,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,40.430339,-3.6775803,False,https://www.idealista.com/inmueble/108611107/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les ofrece esta vivienda completamente reformada, situada en un edificio clásico ubicado a pocos metros de la calle Príncipe de Vergara. Desde el hall de entrada se accede a una generosa zona social con salón, comedor y espacio de trabajo, todo ello orientado a la calle, con acceso directo a un amplio balcón que ofrece vistas despejadas. La cocina de gran tamaño, ubicada en un ambiente independiente, se encuentra equipada con una gran isla central. La zona de descanso, separada de la vida social, alberga tres dormitorios dobles, dos de ellos con baño en suite y el tercero con baño completo anexo. Completan la vivienda un aseo de cortesía y zona de lavandería independiente. La reforma, de carácter integral, incorpora materiales de alta calidad y un proyecto de interiorismo cuidado: iluminación indirecta, carpintería a medida y climatización eficiente.  El edificio dispone de servicio de portería y de cuarto trastero. Una propiedad lista para estrenar, con acceso inmediato a zonas comerciales, restauración, parques y excelentes conexiones con el resto de la ciudad. Contamos con propiedades similares en la misma zona, algunas de las cuales están disponibles exclusivamente en nuestra página web por solicitud de los propietarios, y otras se comercializan de forma confidencial en régimen off market. Si desea obtener más información o ver otros inmuebles, puede acceder a los enlaces adicionales al final del anuncio o contactar con nosotros a través de nuestros medios habituales o a través de nuestra página web.",True,good,False,12500.0,True,True,False,False,[],False,False,2400000.0,€,,,flat,,"Lista, Madrid",Piso,Top,Lista,2,True,True,,,,,
107642761,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/ab/ee/1332976535.webp,67303,64,3875000.0,flat,sale,280.0,4,5,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4200456,-3.6799271,False,https://www.idealista.com/inmueble/107642761/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria especializada en la gestión de activos prime en Madrid, presenta esta exclusiva vivienda en esquina, completamente exterior y con agradables vistas al Parque del Retiro. Con una superficie de 280m², esta propiedad en esquina destaca por su doble orientación sur y oeste, lo que, junto a sus amplios ventanales, proporciona una luminosidad excepcional en todas sus estancias. Al acceder a la vivienda, se percibe de inmediato su carácter singular. La zona de día se organiza en un amplio espacio abierto que integra vestíbulo, salón y comedor con salida a la primera de sus dos terrazas, desde donde se disfruta vistas al Parque del Retiro. La cocina, de diseño cuidado y con una isla central, está completamente equipada con electrodomésticos panelados. Este área social tan especial, se culmina con un aseo de cortesía. La zona de descanso alberga tres dormitorios dobles, en suite y orientados a la calle. Dos de ellos cuentan con salida a la segunda terraza. Este área se completa con un acogedor espacio de estar o TV. Dispone también de un dormitorio de servicio con baño privado, una lavandería independiente con acceso independiente, un cuarto trastero y la opción de adquirir plazas de garaje en un edificio próximo. Ubicada en un edificio moderno con un portal representativo y servicio de portería, esta propiedad es ideal para quienes buscan un estilo de vida exclusivo en uno de los barrios más prestigiosos de Madrid. A pocos pasos del Parque del Retiro y cerca de la emblemática Puerta de Alcalá, ofrece un entorno privilegiado en el corazón de la capital.",True,good,False,13839.0,True,True,False,False,[],False,False,3875000.0,€,True,False,flat,,"Goya, Madrid",Piso,Top,Goya,2,True,True,,,,65000.0,
107005690,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/93/7f/1300169754.webp,EOR43140,35,1295000.0,duplex,sale,170.0,2,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4254093,-3.7016514,False,https://www.idealista.com/inmueble/107005690/,"ESTATE ONE ofrece estupendo dúplex en Chueca-Justicia, reformado y muy luminoso. Es ático sin terraza, pero con balcones a la calle, y situado en un edificio clásico. Decorado con vigas de madera vistas y en la segunda planta techos abuhardillados que le proporcionan un aire acogedor y con mucho encanto. En la planta 4ª tenemos el salón con 3 balcones a la calle, comedor comunicado pero en otro ambiente. Cocina con todos los electrodomésticos. Dormitorio doble con baño. Calefacción y agua caliente individual por gas. Aire acondicionado. Dispone de dos escrituras, por lo cual podrían ser dos pisos independientes. IBI 865.",True,good,False,7618.0,True,True,False,False,[],False,False,1295000.0,€,,,flat,duplex,"Malasaña-Universidad, Madrid",Dúplex,Top,Malasaña-Universidad,4,True,True,,,,,
106923364,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/35/2c/1338482257.webp,CLK00/4797,28,675000.0,flat,sale,91.0,3,2,calle de Eugenio Salazar,Madrid,Madrid,Chamartín,es,40.444578,-3.6745415,False,https://www.idealista.com/inmueble/106923364/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Exclusivo piso ubicado en el barrio de Ciudad Jardín, en Madrid. La vivienda está ubicada en la planta 2 exterior con ascensor. Dispone de una superficie total de 91 m², distribuidos en salón y comedor, cocina independiente equipada, 3 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados y aire acondicionado. Situado en el barrio Ciudad Jardín, en la Calle Eugenio Salazar, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Auditorio Nacional de Música, el Registro Civil, el Parque de Berlín y del Intercambiador de Avenida de América. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a las estaciones de metro Prosperidad (L4) y Cruz del Rayo (L9). Agenda tu visita y te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h La vivienda ha sido completamente reformada y está representada por imágenes reales tras la finalización de la obra. El mobiliario no está incluido en el precio, es representativo para visualizar las dimensiones reales de la estancia y un ejemplo de cómo queda la vivienda decorada.",True,good,False,7418.0,True,True,False,False,[],False,False,675000.0,€,,,flat,,"Ciudad Jardín, Madrid",Piso en calle de Eugenio Salazar,Top,Ciudad Jardín,2,True,True,686000.0,11000.0,2.0,,
108311155,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/32/e5/1347338836.webp,EC208638,35,659000.0,flat,sale,128.0,4,2,avenida de Portugal,Madrid,Madrid,Latina,es,40.412842,-3.7295618,False,https://www.idealista.com/inmueble/108311155/,"Gilmar Madrid Río vende este magnífico piso ubicado en el emblemático barrio de Puerta del Ángel, en el distrito de Latina, Madrid. Con 125 m² construidos, este inmueble ofrece una distribución ideal para familias, con 4 dormitorios, baño, aseo y cocina independiente. La vivienda cuenta con calefacción central, ascensor, tendedero y videoportero, proporcionando comodidad y seguridad. Aunque requiere reforma, su potencial es innegable, especialmente en un barrio tan vibrante y bien conectado. Puerta del Ángel es un barrio lleno de vida, situado en la ribera del río Manzanares y muy próximo al centro de Madrid. Su ubicación estratégica permite disfrutar tanto de la tranquilidad residencial como de un fácil acceso a las zonas más emblemáticas de la ciudad. En el entorno encontrarás una amplia oferta de servicios, desde supermercados y farmacias hasta restaurantes y tiendas locales. Además, se encuentra a pocos pasos del Parque de la Casa de Campo, uno de los pulmones verdes más grandes de Europa, ideal para disfrutar de actividades al aire libre. En cuanto a conexiones, el piso está perfectamente comunicado. La estación de metro más cercana es Puerta del Ángel (Línea 6), a solo unos minutos a pie. También cuentas con varias líneas de autobuses que pasan por la zona, como las líneas **31, 33, 36, 39 y 65**, que conectan con diferentes puntos de la ciudad.   Para las familias, el barrio cuenta con una amplia variedad de tiendas, restaurantes y opciones de ocio. Desde 1983, GILMAR se ha consolidado como una de las compañías líderes en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Con un equipo de expertos altamente cualificados, GILMAR ofrece un servicio integral y personalizado para garantizar la máxima satisfacción en cada operación. Si este inmueble ha despertado tu interés, no dudes en ponerte en contacto con nuestro equipo de la oficina de Madrid Río. Llámanos al o envíanos un correo a. Por favor, facilita la referencia 208638 para obtener más información. ¡Estamos aquí para ayudarte a encontrar tu nuevo hogar!",False,renew,False,5148.0,True,True,False,True,[],False,False,659000.0,€,,,flat,,"Puerta del Ángel, Madrid",Piso en avenida de Portugal,Top,Puerta del Ángel,4,True,True,699000.0,40000.0,6.0,,
108455086,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/c1/6a/1346701062.webp,AG210338,39,1040000.0,penthouse,sale,143.0,3,1,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,40.4235932,-3.6658845,False,https://www.idealista.com/inmueble/108455086/,"Espectacular ático en esquina, ubicado en una de las zonas más tranquilas y bien comunicadas de Madrid. Con una terraza privada de 40m² y plaza de garaje en el mismo edificio. La superficie construida de la vivienda es de 103m2 mas terraza de 40m² en esquina, orientada hacia el convento de las Hermanitas de los Pobres, ofreciendo vistas completamente despejadas, sin edificaciones cercanas que interfieran con la luz o la privacidad, actualmente distribuida en tres dormitorios, un cuarto de baño completo, cocina independiente y un amplio salón con acceso directo a la terraza. La propiedad necesita reforma, lo cual representa una gran oportunidad para adaptar la distribución, pudiendo incluso incorporar un segundo baño o integrar espacios para ganar amplitud y luminosidad. Su planta en esquina y la abundancia de luz natural en todas las estancias favorecen enormemente cualquier proyecto de redistribución. El inmueble se encuentra en una finca Representativa y bien cuidada, que incluye plaza de garaje de acceso directo. Este ático representa una opción inmejorable tanto para quienes buscan una residencia habitual con carácter y posibilidades, como para inversores que deseen revalorizar un activo inmobiliario en una de las zonas más estables y apreciadas de Madrid.",True,renew,False,7273.0,True,True,False,True,[],False,False,1040000.0,€,True,True,flat,penthouse,"Fuente del Berro, Madrid",Ático en calle de Jorge Juan,Top,Fuente del Berro,6,True,True,,,,,
108686064,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/42/5a/1352118730.webp,ONM2502004,21,719677.0,flat,sale,63.0,1,1,Barrio Almagro,Madrid,Madrid,Chamberí,es,40.4366164,-3.7009118,False,https://www.idealista.com/obra-nueva/108686064/,"Descubre esta gran oportunidad de inversión. Proyecto residencial de Obra Nueva ubicado en la calle Santa Engracia, en pleno corazón de Madrid, en el Barrio de Chamberí, donde se fusionan la elegancia clásica y la modernidad vanguardista. El edificio está compuesto por 14 apartamentos de 1 y 2 dormitorios, incluyendo un magnífico ático dúplex de 2 dormitorios con terraza y piscina. Existe la posibilidad también de unir 2 viviendas, obteniendo así amplios apartamentos de 2 dormitorios en suit. Además, el edificio cuenta con amenities, gimnasio y sala de ocio o business center. ¿Te imaginas vivir aquí?",False,newdevelopment,True,11423.0,True,True,False,False,[],False,False,719677.0,€,,,flat,,"Almagro, Madrid",Piso,Top,Almagro,6,True,True,,,,,False
106461007,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/83/c6/1284904928.webp,M11517V,70,1638000.0,flat,sale,217.0,4,3,calle de la Fuente del Berro,Madrid,Madrid,Barrio de Salamanca,es,40.4279345,-3.6713842,False,https://www.idealista.com/inmueble/106461007/,"Esta exclusiva vivienda de 217 m², situada en una tercera planta exterior, ha sido diseñada para ofrecer espacios amplios y luminosos. Al ingresar, un amplio hall distribuye el acceso a las diferentes áreas, comenzando por la zona de día. Aquí, tres elegantes salones brindan versatilidad y estilo: un salón principal, un comedor ideal para recibir invitados, y un espacio que funciona como despacho o family room. Dos grandes ventanales y un balcón en arco aportan luz natural y vistas verdes a cada rincón. La cocina, amplia y funcional, cuenta con gran capacidad de almacenamiento y todos los electrodomésticos esenciales. Una ventana con vistas a un patio de manzana abierto garantiza excelente iluminación y ventilación. Adyacente a la cocina, se encuentra un dormitorio de servicio en suite, perfecto para el personal, con baño privado completamente equipado. Ubicada en una finca clásica de 1954, esta propiedad se encuentra en el tranquilo barrio de Goya, rodeada de comercios, bancos, supermercados, y a pocos pasos de El Corte Inglés y el Parque El Retiro. Su entorno asegura acceso a servicios de calidad y una excelente conectividad. Adquirir esta propiedad es una inversión estratégica y familiar en una de las zonas más exclusivas de Madrid. En Walter Haus, estamos a su disposición para ofrecerle un hogar que refleje sus aspiraciones y su estilo de vida. Contáctenos para conocer más. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en las principales ubicaciones de Madrid, Barcelona y Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente.",False,renew,False,7548.0,True,True,False,True,[],False,False,1638000.0,€,True,True,flat,,"Goya, Madrid",Piso en calle de la Fuente del Berro,Top,Goya,3,True,True,,,,,
108815735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/32/73/1356040539.webp,71084,71,429900.0,flat,sale,120.0,3,2,"calle José Ramón Vizcaíno, 3",Madrid,Madrid,San Blas,es,40.4311395,-3.6145759,True,https://www.idealista.com/inmueble/108815735/,"TengoTuCasa presenta esta gran vivienda de 120 m² con dos terrazas y trastero, totalmente reformada, decorada y con garantía, situada en una finca con ascensor. Se compone de tres dormitorios, dos baños, cocina independiente y salón comedor amplio. Una opción ideal tanto para vivir como para invertir, con una rentabilidad estimada de 1.600 € al mes en una de las zonas con mayor proyección del este de Madrid: San Blas-Canillejas. Este distrito combina tranquilidad residencial con cercanía a zonas empresariales, amplias áreas verdes y una excelente red de transporte. El salón comedor ofrece un espacio cómodo y luminoso para el día a día. La cocina independiente ha sido equipada con electrodomésticos totalmente nuevos y en garantía: horno, vitrocerámica, frigorífico, campana extractora, lavavajillas, lavadora. Los dos baños cuentan con acabados modernos: mueble bajo lavabo, plato de ducha con grifería de doble salida efecto lluvia y toalleros calefactables. La fontanería y la instalación eléctrica han sido completamente renovadas, lo que garantiza un uso eficiente y seguro. La vivienda dispone de gas natural y caldera nueva. Se han instalado dos unidades de aire acondicionado, una en el salón y otra en uno de los dormitorios. La reforma integral ha sido llevada a cabo por Decor@rte Madrid, empresa especializada con años de experiencia y garantía certificada. Sus oficinas a pie de calle en Madrid ofrecen atención personalizada, lo que genera una tranquilidad añadida ante cualquier imprevisto o consulta futura. Las calidades de la vivienda incluyen suelos nuevos, puertas de paso nuevas, ventanas de doble acristalamiento con aislamiento térmico y acústico, así como armarios empotrados a medida, todo diseñado para ofrecer confort, eficiencia energética y durabilidad a largo plazo. La ubicación es uno de los puntos fuertes de esta propiedad. A 4 minutos en coche se encuentran el Estadio Metropolitano y a 5 minutos a pie el Polideportivo Municipal de San Blas, ideales para los amantes del deporte y grandes eventos. Las estaciones de metro más cercanas son San Blas, Las Musas, y Estadio Metropolitano, (todas de la línea 7), a pocos minutos paradas de autobuses 38 y 48. Para quienes se desplazan en coche, Para quienes se desplazan en coche, la conexión con M-40 y el aeropuerto Adolfo Suárez Madrid-Barajas es rápida y directa. La zona cuenta además con un parque a pocos minutos, perfecto para pasear o hacer deporte al aire libre. En las inmediaciones se encuentran la Facultad de Óptica y Optometría de la Universidad Complutense, colegios como el López Vicuña, la Comisaría de Policía Nacional y el Parque de Bomberos y supermercados. Todo ello hace de esta vivienda una opción privilegiada para familias, inversores o quienes buscan una zona consolidada, pero en constante evolución. Contáctanos para más información o para concertar una visita. TengoTuCasa, la inmobiliaria de las 3.000 reseñas.",True,good,False,3583.0,True,True,False,False,[],False,False,429900.0,€,,,flat,,"Hellín, Madrid","Piso en calle José Ramón Vizcaíno, 3",Top,Hellín,9,True,True,,,,,
107135999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/b4/97/1304053467.webp,W-02XXDR,34,1195000.0,flat,sale,225.0,3,4,paseo de la Castellana,Madrid,Madrid,Tetuán,es,40.4582777,-3.6900606,False,https://www.idealista.com/inmueble/107135999/,"Maravilloso piso para reformar en La Castellana Engel & Völkers, inmobiliaria de lujo en Madrid, presenta este maravilloso piso ubicado en el Paseo de la Castellana, en el emblemático barrio de Cuzco, una de las zonas más codiciadas de la capital, rodeada de todos los servicios y comodidades. El inmueble se encuentra en una finca representativa, en una segunda planta. Aunque actualmente está reformado como oficina, el piso tiene todos los permisos para el cambio de uso a vivienda y conserva su estructura original con la posibilidad de ser transformado en un hogar a medida. Cuenta con tres amplios dormitorios, lo que ofrece un gran potencial para adaptarlo a las necesidades de su futuro propietario. Además cuenta con una plaza de garaje incluida en el precio. La propiedad es exterior en su mayoría, con excepción de dos ventanas que dan a un patio interior, lo que asegura una buena iluminación natural en la mayor parte de la vivienda. La distribución actual, junto con la posibilidad de una reforma integral, convierte a este piso en una oportunidad excepcional para quienes busquen realizar una inversión en una de las zonas más demandadas de Madrid, con el lujo de personalizarlo según sus preferencias. Una opción ideal para aquellos que buscan un proyecto de renovación en una ubicación estratégica y de alto standing. El barrio está conformado principalmente por lo residencial, sin embargo, allí se encuentra unas de las zonas más importantes de negocio conocida como Zona Azca, conformado por importantes torres de oficinas como la famosa Torre Picasso y el edificio de gran altura BBVA en el sur y a poca distancia por el Norte de Plaza de Castilla y las Cuatro Torres. Comercialmente ofrece una gran variedad de opciones incluyendo la sede más grande del Corte Inglés y tiendas de las marcas más conocidas y restaurantes en sus principales calles. También aloja el muy conocido Estadio Santiago Bernabéu, sede del Real Madrid, colegios, iglesias, gimnasios y hoteles. La zona cuenta, además, con excelentes conexiones de transporte público. Metro y Cercanías Renfe en Nuevos Ministerios y al centro de transporte Plaza de Castilla. El acceso al centro de la ciudad y a las carreteras principales que salen de la ciudad (la carretera de circunvalación M-30, A-1) es muy rápido, a través del Paseo de la Castellana o la Plaza de Castilla.",False,good,False,5311.0,True,True,False,True,[],False,False,1195000.0,€,True,True,flat,,"Cuzco-Castillejos, Madrid",Piso en paseo de la Castellana,Top,Cuzco-Castillejos,2,True,True,,,,,
