propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
107031288,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/83/db/1300928675.webp,21,4,1500000.0,flat,sale,210.0,True,3,3,calle de Felipe III,Madrid,Madrid,Centro,es,Sol,40.4170155,-3.7084248,False,https://www.idealista.com/inmueble/107031288/,"Este impresionante piso de 210 m² se encuentra en la emblemática calle Felipe III, a un paso de la vibrante Plaza Mayor. Esta vivienda combina el encanto histórico con las comodidades modernas. Ofrece tres amplios dormitorios con armarios empotrados, incluyendo un dormitorio principal con vestidor y baño en suite. El gran salón-comedor, con acceso a una encantadora terraza, es perfecto para disfrutar de momentos inolvidables. La cocina está totalmente equipada y diseñada para los amantes de la gastronomía. Además, cuenta con un trastero para mayor comodidad. Este piso se entrega amueblado y decorado con gusto, listo para que te mudes sin preocupaciones. Situado en la cuarta planta de un edificio con ascensor, disfrutarás de vistas despejadas y orientación sur que garantiza luz natural durante todo el día. Equipado con un sistema domótico avanzado y aire acondicionado, este hogar asegura confort en cada estación. La ubicación es inmejorable, rodeada de opciones culturales y de ocio, como el Mercado de San Miguel y el Palacio Real. Con excelente conexión al resto de la ciudad mediante metro y autobús, vivir aquí es sinónimo de comodidad y estilo.  No pierdas la oportunidad de hacer este piso tuyo y experimentar la vida madrileña en su máxima expresión.",True,good,False,True,7143.0,True,False,False,False,[],False,False,1500000.0,€,flat,,"Sol, Madrid",Piso en calle de Felipe III,,,,,,,
108981502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/b8/d6/1360789377.webp,49,bj,340000.0,flat,sale,55.0,True,1,1,calle de Santiago de Compostela,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4779436,-3.7172816,False,https://www.idealista.com/inmueble/108981502/,"Piso en venta en Barrio del Pilar – Calle Santiago de Compostela, 90 Presentamos Moderno y luminoso piso recientemente reformado, ubicado en una urbanización cerrada con zonas comunes, piscina y portero disponible 24 horas a la semana. La vivienda cuenta con una habitación, un baño completo y una cocina americana totalmente equipada, ideal para una vida cómoda y funcional. Además, dispone de aire acondicionado y se entrega completamente equipada. Incluye plaza de garaje en el precio. Situado a tan solo 10 minutos a pie del metro y rodeado de una amplia oferta de servicios: supermercados, centros comerciales, colegios, zonas verdes y más. HONORARIOS APARTE Perfecto para quien busca tranquilidad, comodidad y buena comunicación en una de las zonas más consolidadas de Madrid.",True,good,False,True,6182.0,False,False,False,False,[],False,False,340000.0,€,flat,,"Peñagrande, Madrid",Piso en calle de Santiago de Compostela,4311,,,,True,True,
103281942,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/94/1c/1278183358.webp,133,1,1770000.0,flat,sale,220.0,True,3,2,calle de Narváez,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4232524,-3.6742215,False,https://www.idealista.com/inmueble/103281942/,"Espectacular vivienda completamente reformada en plena calle Narváez, casi esquina con Jorge Juan.  Se trata de una preciosa vivienda exterior, reformada íntegramente con máximas calidades, de 220 metros construidos (199 sin zonas comunes), ubicada en la primera planta de un señorial edificio de 1962.  Entramos a la vivienda a través de amplio hall recibidor con puerta blindada de seguridad y armario gabanero. La vivienda se distribuye en: Amplio hall recibidor. Luminoso y amplio salón comedor exterior, con cocina acristalada semi-americana con electrodomésticos de alta gama. Espectacular habitación principal con baño en suite con mucha luz natural (con bañera + ducha), y un gran vestidor. Amplio despacho. Segundo dormitorio con baño separado con ducha, con amplios armarios empotrados hasta el techo, con gran capacidad de almacenaje. Zona de lavandería y almacenaje muy amplia.  Cabe mencionar la moderna distribución que se le ha dado a la vivienda tras la reforma integral, creando espacios abiertos y luminosos, haciendo que sea una vivienda muy actual, atractiva y práctica, aprovechando cada metro cuadrado de superficie, y dando siempre sensación de amplitud y luminosidad. Destacan la alta calidad de los materiales empleados en la reforma; se ha puesto especial interés en que sean de muy alta calidad: maderas nobles en la carpintería, tanto en puertas como armarios, puertas lacadas, y armarios empotrados hasta el techo. Sistema de iluminación de alta calidad, ventanas de doble acristalamiento con rotura de puente térmico, y aire acondicionado por conductos en todas las estancias. Portero físico en el edificio.  La superficie útil de la vivienda es la siguiente: Dormitorio principal + despacho + baño en suite + vestidor: 60,54 m2 útiles. Dormitorio secundario: 22,67 m2 útiles. Salón comedor: 35,14 m2 útiles. Cocina: 11,68 m2 útiles. Baño secundario: 6,56 m2 útiles. Lavandería: 12,52 m2 útiles. Hall de entrada: 9,38 m2 útiles. Pasillo distribuidor: 16,49 m2 útiles. Total m2 útiles de la vivienda: 175,08 m2 útiles.",True,good,False,True,8045.0,True,False,False,False,[],False,False,1770000.0,€,flat,,"Goya, Madrid",Piso en calle de Narváez,,,,,,,
108018107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/f2/02/1331356493.webp,43,2,560000.0,flat,sale,130.0,True,4,1,avenida de Córdoba,Madrid,Madrid,Usera,es,Almendrales,40.3811348,-3.6975181,False,https://www.idealista.com/inmueble/108018107/,"TORALIA CAPITAL OFRECE  Magnífica oportunidad de inversión en una de las mejores zonas de Usera En plena Avenida de Córdoba, a escasos pasos de la Glorieta de Cádiz y con acceso al metro a tan solo dos minutos caminando, se encuentra esta amplia y luminosa vivienda de 129 m², ubicada en una de las calles más consolidadas y demandadas del distrito. La propiedad dispone de cuatro espaciosas habitaciones, un baño completo, cocina independiente y un salón acogedor, ideal para el confort y la convivencia. Además, cuenta con calefacción individual de gas natural, lo que garantiza eficiencia energética y bienestar durante todo el año. Actualmente se encuentra alquilado por habitaciones, generando una excelente rentabilidad mensual de 1.800 euros, lo que lo convierte en una opción perfecta tanto para inversores como para quienes buscan una vivienda versátil en una ubicación privilegiada, pero puede venderse para entrar a vivir, los contratos de arrendamiento son mensuales. Una propiedad que aúna amplitud y una ubicación inmejorable en el corazón de Usera.",True,good,False,False,4308.0,False,False,True,False,[],False,False,560000.0,€,flat,,"Almendrales, Madrid",Piso en avenida de Córdoba,4204,,,,,,
109108219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/72/0b/1364584066.webp,26,bj,499000.0,flat,sale,131.0,True,4,2,vereda del Gansino,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4380265,-3.8283357,False,https://www.idealista.com/inmueble/109108219/,"Agencia inmobiliaria de Pozuelo de Alarcón Estudio Inmobiliario Pozuelo SL TECNOCASA vende en EXCLUSIVA este fantástico piso en planta baja de 4 dormitorios (el principal con vestidor de 8m2), zona de despacho, 2 baños con ventana y plato de ducha, salón, terraza-porche de 11m2 y cocina abierta con península. Dispone de garaje cubierto y cerrado para 2 coches y trastero. Comparte la parcela libre de 180m2. Sin gastos comunitarios. Reforma reciente. Ventanas PVC con sistema oscilobatiente, cableado eléctrico nuevo para el sistema de splits (x5) en 3 dormitorios, cocina y salón.   Ubicado a las afueras del pueblo de Pozuelo de Alarcón, dentro del ámbito de ordenación UZ 2.3-02. La información que se detalla en este anuncio es meramente orientativa y no se considerará en ningún caso como contractual o vinculante puesto que podría contener errores. El precio no incluye honorarios de intermediación ni gastos de notaría, registro o ITP (Impuesto Transmisiones Patrimoniales). ¡Tenemos los tickets del parking con la primera hora gratuita para que puedas venir a ver la vivienda aparcando en el PARKING PLAZA MAYOR con entrada por calle Hospital 2!",False,good,False,False,3809.0,False,False,False,False,[],False,False,499000.0,€,flat,,"Zona Pueblo, Pozuelo de Alarcón",Piso en vereda del Gansino,,545000.0,46000.0,8.0,True,True,
108456125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/15/31/1345443656.webp,31,,830000.0,chalet,sale,287.0,,6,3,calle de San Quintín,Madrid,El Escorial,Centro,es,,40.5815305,-4.1311243,False,https://www.idealista.com/inmueble/108456125/,"Chalet independiente de 287 m2 en 2 plantas sobre parcela de 1.251 m2 completamente llana ubicada en Prado Tornero, una de las zonas más exclusivas y codiciadas de El Escorial. A menos de 10 minutos a pie del centro del pueblo y de la estacion de ferrocarril. Muy luminosa, fantastica orientacion. Dispone de 6 dormitorios y 3 baños, un amplio jardin a 4 vientos y piscina. Con dos farmacias a solo unos minutos de distancia, facilidades educativas cercanas, supermercados y restaurantes, así como parques y opciones de transporte, esta propiedad es perfecta para aquellos que valoran la conveniencia y la calidad de vida. Algunas imagenes han sido decoradas virtualmente por nuestro equipo de decoracion, pero las imagenes y los espacios son 100% reales. Para mas informacion o visitas contactenos.",True,good,False,,2892.0,True,False,False,False,[],False,False,830000.0,€,chalet,independantHouse,"Centro, El Escorial",Casa independiente en calle de San Quintín,ERL1,870000.0,40000.0,5.0,True,True,
107621247,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/f3/03/1317853496.webp,28,3,850000.0,flat,sale,105.0,True,3,2,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4380185,-3.6773312,False,https://www.idealista.com/inmueble/107621247/,"Home Select vende piso exterior en el Barrio de Salamanca - Lista donde destaca sus acabados de lujo y su amplitud, concretamente en la calle General Pardiñas. Se encuentra ubicada en un edificio clásico de 1922. La vivienda se trata de una tercera planta distribuida en 98m2 de la siguiente manera: la zona de día está compuesta por salón - comedor, la cocina se encuentra independiente de esta estancia. Está complemente equipada ofreciendo un diseño funcional y moderno. La zona noche se distribuye en dos habitaciones dobles exteriores, una habitación individual interior y dos baños con acabados de alta calidad.  Una oportunidad única para vivir en una de las mejores áreas de la ciudad.  ref: VPIS_4094.",False,good,False,True,8095.0,False,False,False,False,[],False,False,850000.0,€,flat,,"Lista, Madrid",Piso en calle del General Pardiñas,VPIS_4094,,,,,,
108580004,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/41/47/1349992514.webp,33,1,299000.0,flat,sale,50.0,False,1,1,costanilla de San Andrés,Madrid,Madrid,Centro,es,Palacio,40.4139908,-3.7110781,False,https://www.idealista.com/inmueble/108580004/,"A-House le ofrece este piso para REFORMAR en el BARRIO de PALACIO La propiedad está distribuida ACTUALMENTE en un amplio salón con cocina integrada, espacio para una habitación y un baño completo. La vivienda está para REFORMAR con múltiples posibilidades. El inmueble dispone de aire acondicionado, ventanas de PVC climalit y suelo de parquet. Finca regia del año 1900 con ascensor. El barrio de Palacio cuenta con la parada de metro de Ópera (líneas 2, 5 y ramal) y algunas de las líneas de autobuses que pasan por este barrio son: 1, 2, 3, 17, 18, 23, 25, 31, 33, 35, 36, 39, 41, 44, 46, 50, 5, 133, 138, 146, 147, 148, C1, C2, 001, 002, C03, SE712, N16, N18, N19, N20, N21 y N26. Además, a tan solo unos pasos del barrio de Palacio se encuentra la estación de Príncipe Pío, una de las más importantes de Madrid y que cuenta con los servicios de Cercanías (líneas C-1, C-7 y C-10) y de Metro (líneas 6, 10 y ramal). En el siglo XX, el barrio de Palacio sufrió una serie de modificaciones debido a la construcción de la Gran Vía y otros proyectos de modernización de la ciudad. Hoy en día, el barrio de Palacio es un lugar con una rica oferta cultural y turística y, sin duda, es todo un privilegio poder vivir en esta zona del centro de Madrid. El barrio tiene todas las facilidades para el día a día, pero también cuenta con una amplia oferta de ocio y entretenimiento para el tiempo libre y los fines de semana. A la gran variedad de restaurantes, teatros y demás espacios culturales se suman las zonas verdes en las que escaparse del bullicio de la ciudad. En definitiva, la zona Palacio-Madrid es idónea para personas de todas las edades, solteras, casadas y familias con hijos que busquen un lugar para vivir en Madrid con mucho ambiente y una increíble oferta de ocio y entretenimiento. Aproveche esta oportunidad.",True,renew,False,True,5980.0,True,False,True,False,[],False,False,299000.0,€,flat,,"Palacio, Madrid",Piso en costanilla de San Andrés,00195MR01,,,,,,
108621594,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/be/8a/1350208642.webp,54,,330000.0,chalet,sale,175.0,,5,2,avenida Bruselas,Madrid,Eurovillas,,es,,40.361454,-3.2655478,False,https://www.idealista.com/inmueble/108621594/,"DSI-V2510. Chalet Independiente. Eurovillas. Nuevo Baztán.Madrid.  !Te presentamos la oportunidad de diseñar la vida que siempre has querido! Imagina un lugar donde cada amanecer te regala el suave murmullo de la naturaleza y cada atardecer pinta el cielo con colores que solo los entornos más puros pueden ofrecer.  En el corazón de la urbanización Eurovillas, en Nuevo Baztán, Madrid, te espera esta joya: un chalet independiente de sólida construcción, listo para transformarse en tu refugio ideal, con una amplia parcela que invita a la creatividad y una refrescante piscina que promete risas y momentos inolvidables.  Disfruta de la privacidad de tu parcela, donde la piscina se convertirá en el centro de tus veranos, el lugar perfecto para refrescarte, jugar con los niños o simplemente relajarte bajo el sol. ¿Y qué decir de las barbacoas con amigos y familia? Prepara tus mejores recetas y crea recuerdos inolvidables en tu propio jardín. Tú hogar es mucho más que cuatro paredes. ¿Alguna vez soñaste con una cocina de revista, un baño tipo spa o un salón con la chimenea perfecta para las noches de invierno? La ventaja de adquirir un chalet a reformar es precisamente esa: la libertad total de diseñar cada rincón a tu gusto. Podrás elegir cada material, cada color, cada detalle, creando un espacio que refleje tu personalidad y tus necesidades al 100%. Imagina la satisfacción de ver cómo tus ideas se materializan en tu nuevo hogar. Ubicado en plena naturaleza, este chalet te ofrece la tranquilidad que tanto anhelas, lejos del bullicio de la ciudad, pero con excelentes comunicaciones viales que te conectan con Alcalá de Henares, Torrejón de Ardoz o Madrid en un abrir y cerrar de ojos. Eurovillas no solo ofrece naturaleza; también cuenta con servicios que harán tu día a día más cómodo, sin renunciar a la paz de un entorno privilegiado.  Este no es solo un chalet, es el comienzo de una nueva etapa. Es el lugar donde tus sueños se encuentran con la realidad. ¿Listo para empezar?  Contacta con nosotros hoy mismo y sé el primero en descubrir el potencial ilimitado de este chalet.  ¡Tu futuro hogar en Eurovillas te está esperando! Domum Soluciones Inmobiliarias ofrece, tanto al propietario como al comprador, todos los servicios necesarios: asesoramiento y gestión de alto nivel en los sectores, financiero, inmobiliario y jurídico. Domum Soluciones Inmobiliarias Haz suceder lo que quieras vivir! Honorarios profesionales incluidos en precio de venta. NO COBRAMOS AL COMPRADOR.  ref:DSI-V2510.",True,renew,False,,1886.0,True,False,True,False,[],False,False,330000.0,€,chalet,independantHouse,Eurovillas,Casa independiente en avenida Bruselas,DSI-V2510,,,,True,True,
108820900,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/b1/6c/1356105086.webp,33,st,370000.0,flat,sale,45.0,False,2,1,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4269932,-3.6796509,False,https://www.idealista.com/inmueble/108820900/,"A-House les ofrece este piso REFORMADO en el barrio de Goya. El piso está distribuido en un salón con salida a un patio de uso exclusivo, cocina independiente, dos habitaciones (una de ellas DOBLE) y un baño completo. La vivienda se encuentra REFORMADA lista para entrar a vivir. El inmueble dispone de calefacción individual de gas natural, carpintería exterior de PVC con cristales climalit y suelo de gres. Finca del año 1930 con ASCENSOR. El barrio debe su nombre al famoso pintor español Francisco de Goya, quien vivió en el área en la década de 1800. La historia de este barrio en Salamanca se remonta al siglo XVIII, la época en la que la zona era conocida como la Quinta de la Fuente del Berro, un área de tierra rural que pertenecía a la Corona española. Una de las ventajas de vivir en Goya es su ubicación privilegiada, el traslado a otras partes de la ciudad es sencillo y todo lo que se necesita se encuentra en la cercanía, desde colegios, hospitales y comercios, hasta zonas verdes con restauraciones de todos los niveles. Aproveche esta oportunidad.",True,good,False,True,8222.0,True,False,True,False,[],False,False,370000.0,€,flat,,"Goya, Madrid",Piso en calle del General Pardiñas,00213MR01,,,,,,
109134919,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/4f/1e/1365377289.webp,40,4,1150000.0,flat,sale,126.0,True,2,2,plaza Manolete,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4552554,-3.6906127,False,https://www.idealista.com/inmueble/109134919/,"¡Oportunidad única en una zona tranquila y bien comunicada! Se vende amplio piso en urbanización tranquila con portero y ascensor, ideal para quienes buscan confort y tranquilidad en su día a día. Características del inmueble: 126 m² construidos y 112 m² útiles, con excelente distribución y luminosidad. 2 habitaciones, con posibilidad de adaptar el espacio para una tercera habitación. 2 baños completos, perfectos para mayor comodidad. Cocina independiente con galería adjunta, ofreciendo espacio adicional. Amplio salón. Terraza privada que da acceso a las dos habitaciones, proporcionando luz natural durante todo el día. Pasillos anchos que brindan una sensación de amplitud. Derecho al uso de 2 plazas de parking en superficie, no asignadas, en el recinto cerrado y privado que comparte con otros edificios de la urbanización. El piso está para reformar entero, lo que te brinda la oportunidad de personalizarlo a tu gusto y necesidades. Una excelente inversión para quienes busquen un hogar a medida, con gran potencial. Ubicación inmejorable: Situado a solo unos pasos del Paseo de la Castellana, con excelente conexión a transporte público, comercios, servicios y toda la oferta cultural y de ocio de la zona. Este piso es perfecto para familias o quienes busquen disfrutar de un entorno tranquilo, con todas las comodidades de una buena urbanización. ¡No dejes pasar esta oportunidad de vivir en un lugar cómodo, bien situado y con muchas posibilidades! Contáctanos para más información o para agendar una visita.",False,renew,False,True,9127.0,True,False,False,False,[],False,False,1150000.0,€,flat,,"Cuatro Caminos, Madrid",Piso en plaza Manolete,,,,,True,True,
108969020,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/3e/5a/1360388888.webp,21,5,1300000.0,flat,sale,193.0,True,3,3,"calle Mayor, 84",Madrid,Madrid,Centro,es,Palacio,40.4153398,-3.7123217,True,https://www.idealista.com/inmueble/108969020/,"** VENTA DIRECTA CON LA PROPIEDAD **  Particular vende amplia quinta planta exterior de 193m2 con 6 balcones en esquina, y unas impresionantes vistas totalmente únicas del histórico Madrid. Nada más acceder al hogar, nos recibe un agradable hall que distribuye la zona de día en tres generosos ambientes: cocina, salón y comedor. Amplitud de espacios, luz natural y sensación de paz, pueden ser algunos de los adjetivos que se nos vengan a la cabeza.  Desde esta parte del hogar podemos disfrutar de 4 de los maravillosos balcones en esquina al exterior, que, sumado a las impresionantes vistas al histórico Madrid, hacen de esta vivienda un producto único en la zona. Seguimos avanzando, y accedemos a la zona de noche dando paso a los tres dormitorios: silenciosos, cómodos y con capacidad de almacenaje. Además, esta zona del hogar dispone de dos baños completos, un aseo de cortesía y una práctica zona de lavandería. Finalmente, como anexo, la vivienda incorpora incluida en el precio, un cuarto trastero en el propio edificio. Merece mención especial la ubicación en el noble e histórico barrio de Palacio: esta vivienda está situada a escasos metros del Palacio Real y la Catedral de la Almudena, a un sinfín de agradables y pintorescas plazas como la de La Cruz Verde, la Plaza de la Villa, de Plaza de la Paja, la Plaza de Oriente o la Plaza de Santiago; a innumerables ofertas de restauración y servicios, haciendo de este lugar uno de los puntos más demandados y con mayor reconocimiento de la capital española.  Sin duda una propiedad con unas vistas únicas, en altura, y de calidad, que nos ofrece sensación de luz espacio, dentro de en una de las ubicaciones más demandadas de España. Venta particular.  No agencias, gracias.",False,renew,False,True,6736.0,True,False,False,False,[],False,False,1300000.0,€,flat,,"Palacio, Madrid","Piso en calle Mayor, 84",,,,,,,
108085000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/56/cc/1353630848.webp,37,1,355000.0,flat,sale,142976.0,True,4,2,calle Benjamín Palencia,Madrid,Torrejón de Ardoz,Sureste,es,,40.4553821,-3.449154,False,https://www.idealista.com/inmueble/108085000/,"PISO CON INQUILINOS - SOLO INVERSORES - IDEALISTA Propiedad con inquilino construida en el 2009 en Torrejón de Ardoz, Madrid. Es un piso que cuenta con 111,70 m2 útiles, consta de 4 dormitorios, 2 baños, cocina, sala, trastero y 2 garajes. La finca cuenta con ascensor, dispone de piscina como área común el contrato de alquiler se aportara cuando este la oferta aceptada las fotografías corresponden a un piso de la promoción Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,True,2.0,True,False,False,False,[],False,False,355000.0,€,flat,,"Sureste, Torrejón de Ardoz",Piso en calle Benjamín Palencia,TES021,,,,True,True,
108285047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/0f/f4/1339534807.webp,9,,1750000.0,chalet,sale,934.0,,8,8,Centro - Casco Histórico,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,,40.5952348,-4.1415757,False,https://www.idealista.com/inmueble/108285047/,"Esta singular propiedad destaca por su carácter único, su cuidada estética y su capacidad para adaptarse a distintos fines, ya sean residenciales, profesionales o institucionales. Está clasificada como Elemento Protegido con grado 1 de protección ambiental, lo que garantiza la preservación de sus elementos arquitectónicos originales. Con una superficie construida de 934 m², repartida en cuatro plantas, esta finca se alza sobre una parcela urbana que cuenta con una zona ajardinada y una área exterior pavimentada. El inmueble presenta un estilo arquitectónico señorial, en el que destacan muros de piedra, ladrillo macizo y acabados en cal. La entrada de luz natural está asegurada por amplios ventanales, que iluminan generosamente cada estancia. En su interior, una escalera de diseño clásico conecta los niveles, acompañada por molduras decorativas, pavimentos trabajados y elementos como fraileros, que reflejan la calidad y el gusto en cada rincón. El edificio está dotado de un ascensor de alta gama con capacidad para cuatro personas, y un sistema de climatización eficiente, que combina radiadores de fundición alimentados por gasóleo con bomba de calor y frío. Toda la propiedad dispone de cobertura Wi-Fi. En el exterior, el inmueble ofrece plaza de aparcamiento para siete vehículos, y cuenta con vado autorizado para facilitar un uso sanitario o profesional. Organización por Niveles - Semisótano: diseñado para albergar servicios médicos, cuenta con instalaciones quirúrgicas y un acceso específico para personal sanitario. - Planta baja: se compone de un amplio vestíbulo de entrada, dos salones principales, cocina con office, un dormitorio y un baño. - Primera planta: incorpora una segunda cocina de apoyo y cuatro dormitorios, cada uno con su propio baño privado. - Segunda planta: alberga tres dormitorios con baño integrado y un espacio destinado a almacenamiento. - Buhardilla: ideal para utilizar como archivo o zona de almacenaje, gracias a su disposición bajo cubierta.",False,good,False,,1874.0,False,False,False,False,[],False,False,1750000.0,€,chalet,independantHouse,"Centro - Casco Histórico, San Lorenzo de El Escorial",Casa independiente,65ac6fa6-e5cc-4bd5-ba9c-1b5bb9fb38d6-0,,,,True,True,
106667526,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/68/40/1338741330.webp,38,,580000.0,chalet,sale,265.0,,4,3,calle Marqués de Santillana,Madrid,Villalbilla,,es,,40.4356415,-3.3627054,False,https://www.idealista.com/inmueble/106667526/,"¡Descubre esta impresionante casa pareada en Villalbilla, en la codiciada zona de El Viso! Con una superficie construida de 265 m² y un terreno de 403 m², este hogar es ideal para disfrutar del espacio y la comodidad. La vivienda cuenta con 4 amplias habitaciones, una de ellas en planta baja, perfectas para adaptarse a tus necesidades. El salón comedor, de 34 m², es el lugar perfecto para compartir momentos inolvidables con familiares y amigos. La cocina independiente está equipada para satisfacer a los amantes de la gastronomía, mientras que los 3 baños garantizan la privacidad y comodidad de todos los residentes. La propiedad, construida en 2022, se encuentra en un estado impecable y totalmente amueblada, lista para entrar a vivir. Disfruta de su suelo de porcelana y armarios empotrados que aportan funcionalidad y estilo. El exterior no se queda atrás: un jardín encantador, piscina propia y una terraza orientada al sur te permitirán disfrutar del sol y el aire libre. Además, la calefacción por suelo radiante con aerotermia asegura un hogar cálido y eficiente. Con carpintería exterior climalit y oscilo batiente, el confort está garantizado. ¡No pierdas la oportunidad de hacer de esta casa tu nuevo hogar! La entrega es inmediata y el parking está incluido. ¡Ven a visitarla y enamórate!",False,good,False,,2189.0,True,False,False,False,[],False,False,580000.0,€,chalet,semidetachedHouse,Villalbilla,Chalet pareado en calle Marqués de Santillana,VL2222,,,,True,True,
109122803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/08/f3/1365006100.webp,22,3,164700.0,flat,sale,57.0,True,2,1,"CL BROCADO, 8",Madrid,Madrid,San Blas,es,Amposta,40.428157,-3.6192314,True,https://www.idealista.com/inmueble/109122803/,"*** INMOBILIARIA CON LLAVES Y SIN COMISIONES *** EHABITAR VENDE PISO de 54 m² ubicado en Madrid. Se trata de un piso de 54 m² distribuidos en salón-comedor, cocina, 2 dormitorios y 1 baño.  El piso se sitúa en el barrio de Amposta, dentro del distrito de San Blas-Canillejas, una zona residencial consolidada en el este de Madrid, con acceso directo a la Avenida de Arcentales y la M-40, lo que facilita la conexión con otras áreas de la ciudad.  En cuanto a transporte público, la zona cuenta con la estación de metro San Blas, a pocos minutos a pie, así como varias líneas de autobús urbano que comunican con diferentes puntos de Madrid. Además, la proximidad a la estación de cercanías de Coslada y la buena conexión con la A-2 permiten un acceso rápido tanto al centro de la ciudad como a otras localidades del área metropolitana.  En el entorno inmediato se encuentran servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos de diferentes niveles, oficinas bancarias y otros negocios comerciales. Entre los puntos de interés cercanos destaca el Parque El Paraíso, un amplio espacio verde ideal para actividades al aire libre, y el Centro Deportivo Municipal San Blas, que ofrece diversas instalaciones para la práctica deportiva. También se encuentran próximos el Centro de Salud García Noblejas y el Hospital Universitario Ramón y Cajal, lo que garantiza una adecuada cobertura sanitaria.  Para las compras y el ocio, en las inmediaciones hay centros comerciales y una variada oferta de comercios de proximidad. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. *** INMOBILIARIA CON LLAVES Y SIN COMISIONES ***.",False,renew,False,False,2889.0,False,False,False,False,[],False,False,164700.0,€,flat,,"Amposta, Madrid","Piso en CL Brocado, 8",C6-02920-0001,,,,,,
