propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108437080,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/2e/42/1358096513.webp,MD3A01V18,38,320000.0,flat,sale,68.0,3,1,paseo de la Dirección,Madrid,Madrid,Tetuán,es,40.4633099,-3.7053228,False,https://www.idealista.com/inmueble/108437080/,"Magnífica vivienda en el Paseo de la Dirección, junto a las nuevas piscinas municipales del barrio, con vistas despejadas y ventilación cruzada, 4ª planta, exterior y muy luminosa. 68 m2 construidos distribuidos en: hall-distribuidor, amplio salón-comedor, cocina independiente con acceso a terraza-tendedero, 3 espaciosos dormitorios, y cuarto de baño con ventana de ventilación. Suelos de tarima flotante, dobles ventanas, agua caliente y calefacción individuales por gas natural, comunidad económica. Excelente ubicación, frente al Parque Rodríguez Sahagún, y próxima a las calles de Ofelia Nieto, la calle Villaamil y la calle Marqués de Viana, bien comunicado por transporte público, a menos de diez minutos de estación de Metro de Francos Rodríguez (L7) y a diez minutos de estación de Metro de Estrecho (L1) y de estación de Metro de Tetuán (L1) y varias líneas de autobús. No lo dude, contacte con nosotros y concierte una visita con nuestros asesores. VENETA Inmobiliaria es una agencia especializada en la venta de viviendas en los distritos de Tetuán y Chamberí con más de 25 años de experiencia en la intermediación de compra-venta de inmuebles y asesoramiento inmobiliario.  Síguenos en las redes y entérate el primero de los pisos que salen a la venta: fb: Veneta Inmobiliaria ig: veneta_grupo_inmobiliario.",True,good,False,4706.0,True,False,False,False,[],False,False,320000.0,€,,,flat,,"Berruguete, Madrid",Piso en paseo de la Dirección,Top,4,True,Berruguete,False,330000.0,10000.0,3.0,
108357735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/62/d8/1341709394.webp,2923,49,639000.0,penthouse,sale,162.0,3,3,calle Castillo de Arévalo,Madrid,Las Rozas de Madrid,Europolis,es,40.5086442,-3.8962325,False,https://www.idealista.com/inmueble/108357735/,"InmoElite presenta un EXCLUSIVO ATICO DUPLEX en la codiciada zona de Európolis, que redefine el concepto de vivienda moderna y cómoda.  Al ingresar, te recibe un amplio salón que se ilumina con luz natural gracias a sus grandes ventanales. Desde aquí, accedes a una impresionante terraza que se convierte en el lugar perfecto para relajarte o compartir con amigos y familiares. Disfruta de vistas hacia las áreas comunes, donde podrás contemplar la magnífica piscina mientras saboreas un café al aire libre. La cocina, diseñada para los amantes de la gastronomía, está totalmente amueblada y equipada con electrodomésticos de última generación, con un estilo contemporáneo que combina funcionalidad y estética. Los espacios se distribuyen de manera inteligente, potenciando la comodidad en el día a día. La propiedad cuenta con tres habitaciones, entre las que destaca un dormitorio suite con vestidor privado, brindando la privacidad y confort que mereces. Cada habitación está equipada con armarios empotrados, optimizando el almacenamiento y manteniendo el orden. Además, dispone de dos baños y un aseo modernos, diseñados con acabados de alta calidad, garantizando elegancia y funcionalidad para cada miembro de la familia. Las prestaciones adicionales de este ático son numerosas. Dos plazas de garaje aseguran la comodidad de aparcamiento, mientras que el trastero ofrece espacio extra para almacenamiento. El edificio, de solo tres plantas, proporciona un ambiente íntimo y tranquilo, con acceso mediante ascensor para mayor comodidad. Las zonas comunes son un verdadero lujo: disfruta de la piscina comunitaria en días soleados, comparte momentos en la zona infantil y aprovecha las amplias áreas verdes para paseos agradables. Para los amantes del deporte, hay una pista de pádel y un gimnasio totalmente equipado. La seguridad es una prioridad, por lo que el edificio cuenta con vigilancia de accesos, videovigilancia y conserje que garantizan un entorno seguro y acogedor. Este ático también está adaptado para el acceso de personas con discapacidad, asegurando que todos puedan disfrutar de sus espacios. La calefacción de gas natural, el aire acondicionado y las instalaciones de agua, luz y gas complementan este hogar que lo tiene todo. No dejes pasar la oportunidad de adquirir una propiedad que combina lujo, comodidad y funcionalidad en el entorno privilegiado de Las Rozas. **Contacta a InmoElite Propiedades para programar tu visita y descubre la vivienda que te permitirá disfrutar de un estilo de vida inigualable.**.",False,good,False,3944.0,True,False,True,True,[],False,False,639000.0,€,True,True,flat,penthouse,"Europolis, Las Rozas de Madrid",Ático en calle Castillo de Arévalo,Top,3,True,Europolis,True,,,,
107838640,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/3f/ca/1325873126.webp,10008490,38,849000.0,flat,sale,105.0,2,2,paseo de La Habana,Madrid,Madrid,Chamartín,es,40.4468994,-3.6899007,False,https://www.idealista.com/inmueble/107838640/,"Ponemos a la venta, Junto al Pº de la Castellana, este piso, exterior, ubicado en una buena finca, con portero físico y ascensor.  Se trata de una vivienda con: 2 amplios dormitorios + 2 wc; el dormitorio principal con wc incorporado, el piso cuenta con un gran salón con práctica cocina integrada.  Tiene suelos de parquet, carpintería de aluminio, pintura lisa.  Idóneo también como INVERSIÓN por su ubicación.   El distrito de Chamartín uno de los más dinámicos, céntricos y amplios de la capital,  que discurre a lo largo del Pº de la Castellana, eje central y centro neurálgico de la actividad empresarial de la capital madrileña,   este piso en concreto se encuentra en el tranquilo y residencial barrio de "" EL Viso "" que cuenta con una buena oferta de servicios, como centros comerciales:   El Corte Inglés en el Pº de la castellana a pocos metros de este inmueble, varios restaurantes con excelente oferta gastronómica y de vinos, tiendas de ropa, de decoración, zapaterías, Supermercados como Mercadona, tiendas de hogar,  embajadas, edificios oficiales, ministerios, el Auditorio de música,   el agradable ""parque de Berlín ""así como el emblemático estadio Santiago Bernabéu.   Perfectas comunicaciones, debido a su céntrica ubicación, tienes por bus:   Muy cerquita el  Bus 14 que recorre todo el pº habana + todos los buses del Pº Castellana (  27-40-126-140-147-150 ) + el bus Circular, que pasa por Joaquín Costa. Si necesitas salir a carretera:   a través del Pº de la Castellana accedes, tanto a la M-30 como a la carretera de Burgos A-1, así com a la Carretera de Colmenar  M-607 y a la M-11 que te lleva directamente al aeropuerto Adolfo Suárez Madrid-Barajas, y a fácil acceso también a la A-2 o carretera Madrid-Barcelona.  Como no es fácil explicar todas las sensaciones, posibilidades, vistas, etc. es mejor es que conciertes una cita con uno de nuestros asesores y vengas a verlo.",True,good,False,8086.0,True,False,True,False,[],False,False,849000.0,€,,,flat,,"El Viso, Madrid",Piso en paseo de La Habana,Top,1,True,El Viso,True,,,,
107730061,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/7b/c3/1321108237.webp,his227RE,30,1990000.0,duplex,sale,250.0,4,5,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,40.4539775,-3.6799012,False,https://www.idealista.com/inmueble/107730061/,"Olisson Club presenta un espectacular ático dúplex con terraza y vistas privilegiadas en el exclusivo barrio de Hispanoamérica. Ubicado en una finca con piscina, pista de pádel y garaje comunitario, este elegante hogar de aproximadamente 300 m² ofrece un estilo de vida único en una de las mejores zonas de Madrid. La vivienda destaca por su amplitud y distribución impecable. En la planta baja, un luminoso salón-comedor con orientación norte se convierte en el centro de reuniones, acompañado de una cocina independiente totalmente equipada con espacio office. También encontramos tres amplios dormitorios, uno de ellos en suite, y un baño completo para dar servicio a las otras habitaciones. La planta superior es un verdadero refugio de confort, con otro gran salón ideal como family room, que se abre a una encantadora terraza. En este nivel también se encuentra una espectacular suite con vestidor, además de un magnífico porche cubierto, climatizado y con cerramientos, perfecto para reuniones familiares o celebraciones con amigos. Desde aquí se accede a la azotea, donde una terraza privada ofrece vistas inigualables. Este ático cuenta con calefacción individual a gas y aire acondicionado para garantizar el máximo confort durante todo el año. La urbanización ofrece comodidades excepcionales, incluyendo amplias plazas de aparcamiento disponibles en alquiler, piscina comunitaria y pista de pádel. Su ubicación es inmejorable: en la exclusiva zona de Hispanoamérica, junto a El Viso, con una excelente conexión de transporte público gracias a la proximidad de varias líneas de autobús y la estación de metro Colombia a solo cinco minutos a pie. Además, tiene fácil acceso a la M-30 y está rodeado de todos los servicios esenciales, como colegios, supermercados, farmacias, centros de salud, restaurantes y cafeterías. Una oportunidad única para disfrutar de un ático de ensueño en una de las zonas más codiciadas de Madrid. Ubicado en la Zona de Hispanoamérica, frontera con EL Viso, está perfectamente comunicado: A pocos metros de las líneas de autobús y a 5 minutos andando del metro Colombia. Fácil acceso a la M-30. Cerca de colegios, institutos y escuelas infantiles. Todos los servicios al alcance: supermercados, farmacias, centros de salud, restaurantes, cafeterías, peluquerías y mucho más. Una oportunidad única para vivir en una de las mejores zonas de Madrid. [IW].",True,renew,False,7960.0,True,False,True,False,[],False,False,1990000.0,€,,,flat,duplex,"Bernabéu-Hispanoamérica, Madrid",Dúplex,Top,6,True,Bernabéu-Hispanoamérica,True,2095000.0,105000.0,5.0,
108907981,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/64/46/1358581134.webp,RM-2168,31,750000.0,flat,sale,100.0,2,2,calle de Enrique Larreta,Madrid,Madrid,Chamartín,es,40.466997,-3.6880492,False,https://www.idealista.com/inmueble/108907981/,"Grupo EXTRA vende en exclusiva piso totalmente reformado a estrenar de 100m2 sobre calle Enrique Larreta, con excelente ubicación a metros de Plaza Castilla y la Estación de Chamartín. Totalmente externo, lo que brinda una luz y ventilación espectacular, cuenta con salón comedor amplio, y cocina integrada, complemente equipada, baño con ducha, y dos dormitorios, secundario con armario empotrado, y principal con baño en suite y vestidor. Reformado a estrenar, con precioso diseño, hermosas terminaciones y grandes calidades. Ubicación Privilegiada, muy bien contactada por buses y metro, cuenta con una oferta comercial variada, desde alimentaciones, restaurantes, farmacias, a centros estéticos o de salud.",False,good,False,7500.0,True,False,True,False,[],False,False,750000.0,€,,,flat,,"Castilla, Madrid",Piso en calle de Enrique Larreta,Top,1,True,Castilla,True,,,,
109200128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/8d/7b/1367276324.webp,MC29-25,29,792100.0,chalet,sale,200.0,4,4,avenida Paralela,Madrid,Majadahonda,Zona Carretera del Plantío,es,40.4738488,-3.8591955,False,https://www.idealista.com/inmueble/109200128/,"HOGARES MAJADAHONDA CENTRO te invita descubrir este chalet adosado de 200 m² con parcela de 190 m², en un entorno tranquilo y privilegiado de Majadahonda, que combina amplitud, luminosidad y el confort de vivir en una urbanización privada con piscina y zonas verdes.  Desde el primer momento, la casa transmite sensación de hogar. Su jardín privado de 85 m², rodeado de árboles y con salida directa a las zonas comunes, se convierte en el lugar perfecto para disfrutar de la vida familiar, barbacoas y comidas al aire libre o momentos de relax.  La vivienda se organiza en cuatro plantas que ofrecen independencia y versatilidad: - Planta principal: un amplio salón comedor de 35 m², luminoso y con acceso directo al jardín; cocina exterior de planta cuadrada que invita a ser rediseñada y aprovechada al máximo; y un baño completo con ventana y ducha. - Primera planta: tres dormitorios dobles con armarios empotrados, aire acondicionado y ventilación natural. Dos de ellos comparten un baño completo, mientras que el tercero dispone de baño en suite. - Buhardilla: un espacio diáfano de 20 m² con posibilidad de habilitar un dormitorio adicional con baño, gracias a que cuenta ya con tomas de agua y desagüe, y opción de abrir ventanas Velux para potenciar la luz natural. - Planta semisótano: un verdadero refugio privado. Lo que antes era garaje y trastero ha sido transformado en una amplia suite de 45 m² con chimenea, baño en suit con ventana, plato de ducha y doble lavabo.  Además, la vivienda dispone de un patio delantero como espacio de desahogo, y una rampa de acceso con posibilidad de aparcar un vehículo y techarlo si se desea.  Detalles que marcan la diferencia: - Urbanización reducida y tranquila con piscina comunitaria. - Calefacción por gasoil con depósito de gran capacidad (hasta 1,5 años de autonomía). - Aire acondicionado en salón y los 3 dormitorios de primera planta. - Ventilación cruzada, estancias luminosas y vistas despejadas. - Electricidad renovada y buen estado general, lista para entrar a vivir con margen para actualizar a gusto. - Comunidad de solo 90 €/mes que incluye el mantenimiento de zonas comunes y limpieza de alcantarillado. - IBI de 700 €/año.  La casa se encuentra en una calle tranquila, con acceso inmediato a todos los servicios: a 100 metros de la parada de los autobuses urbanos e interurbanos de El Plantío-Novotiendas (autobuses L1, L2, 567, 626A, 650A, 650B, y N906), a 15 minutos andando de la estación de Renfe y a 15 minutos andando del centro de Majadahonda. Una localización estratégica que permite disfrutar de la calma residencial sin renunciar a la cercanía con Madrid y con el propio centro de la localidad.  Este chalet no es solo una vivienda: es la oportunidad de vivir en un entorno natural y bien comunicado, en una casa con personalidad, espacios exteriores únicos y todo el potencial para convertirse en el hogar definitivo de tu familia.  Ven a visitar el que podría ser tu nuevo hogar, en un entorno de pura tranquilidad con todas las comodidades al alcance.  Gestionamos la venta de su vivienda encadenando todos los plazos de su compra y venta, contratos y documentación para la escritura pública. Lo asesoramos en la tramitación de su hipoteca. Consúltenos sin ningún compromiso.  POSIBILIDAD DE HIPOTECA DE HASTA EL 100% SUJETO A ESTUDIO DE SOLVENCIA PREVIO.",True,good,False,3961.0,True,False,True,False,[],False,False,792100.0,€,True,True,chalet,terracedHouse,"Zona Carretera del Plantío, Majadahonda",Chalet adosado en avenida Paralela,Top,,,,,,,,
108605986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/54/4a/1349782741.webp,10008562,34,632500.0,flat,sale,88.0,3,1,calle de la Farmacia,Madrid,Madrid,Centro,es,40.4225361,-3.6988205,False,https://www.idealista.com/inmueble/108605986/,"¡Exclusiva vivienda en la calle Farmacia, en pleno corazón de Justicia, Madrid!  Presentamos esta luminosa vivienda exterior, situada en la prestigiosa zona de Justicia, una de las áreas más codiciadas y vibrantes del centro de Madrid.  Con 88 m2 distribuidos de forma funcional, esta propiedad es una oportunidad única para quienes buscan vivir en una de las mejores ubicaciones de la ciudad o realizar una excelente inversión.  Distribución ideal y llena de posibilidades Con dos amplios balcones exteriores con vistas a la fachada más alta de la Sede de la Real Academia de Farmacia, tres dormitorios amplios y versátiles, perfectos para crear espacios acogedores o adaptarlos a tus necesidades. Un baño de tamaño funcional, con la posibilidad de modernizarlo al estilo que prefieras. Salón luminoso y amplio con gran ventanal, que aporta mucha luz. Cocina independiente, práctica y con potencial para convertirla en un espacio moderno y funcional. Características destacadas Tercera planta exterior sin vecinos enfrente, lo que asegura una excelente entrada de luz natural durante todo el día y total tranquilidad. La vivienda necesita una actualización, lo que la convierte en una oportunidad perfecta para diseñar tu hogar ideal con todos los acabados a tu gusto. El edificio no dispone de ascensor, pero su ubicación en altura es perfecta para disfrutar de luz y vistas despejadas. Ubicación privilegiada Vivir en Justicia significa estar rodeado de todo lo que hace única a Madrid: A un paso de restaurantes, cafeterías de autor, boutiques exclusivas y galerías de arte. Muy cerca de puntos icónicos como la Gran Vía, el Barrio de las Salesas y el Museo del Romanticismo.  Excelentes conexiones de transporte público, con paradas de metro, autobuses y estaciones de cercanías a pocos minutos caminando. Esta propiedad combina el encanto de un edificio clásico con la oportunidad de personalizarla y convertirla en un hogar único en el corazón de la ciudad. Es ideal tanto para quienes buscan una primera residencia como para quienes desean invertir en una zona con alta demanda. No dejes pasar esta oportunidad Contacta con nosotros para obtener más información o concertar una visita. ¡Te ayudaremos a descubrir todo el potencial de esta fantástica vivienda!",True,renew,False,7188.0,True,False,True,False,[],False,False,632500.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso en calle de la Farmacia,Top,3,True,Chueca-Justicia,False,,,,
86813790,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/08/40/1355961821.webp,PJ3400,61,1190000.0,chalet,sale,335.0,5,6,María Benítez,Madrid,Pozuelo de Alarcón,Zona norte,es,40.4510031,-3.8043789,False,https://www.idealista.com/inmueble/86813790/,"PROPIEDADES POZUELO presenta, sin comisión al comprador, este MAGNIFICO ADOSADO DE ESQUINA con 335 m2 en urbanización cerrada y con piscina común. Este anuncio dispone de visita virtual, vídeo, planos con medidas y foto-planos. Construida en 2008, la vivienda cuenta con cinco dormitorios (cuatro suites más uno de invitados/servicio), cinco cuartos de baño más un aseo, dos salones, cocina office, lavandería, trastero y dos plazas de parking exterior. La planta principal esta distribuida en amplio recibidor con armario gabanero, aseo de cortesía exterior, cocina office con acceso al jardín, y gran salón de 47 m2 con doble orientación, chimenea, y acceso a porche y jardín de 75 m2. En la primera planta encontramos tres amplios dormitorios en suite, con espaciosos armarios empotrados y cuarto de baño exterior incorporado, de 15, 13 y 12 m2. Toda la segunda planta es un gran dormitorio de 22 m2 con techos altos, terraza, vestidor y cuarto de baño exterior incorporado. Por último, la planta sótano se compone de salón de ocio de 26 m2, dormitorio de invitados o servicio, un cuarto de baño, lavandería y trastero. Detalles: excelente aislamiento térmico/acústico, aire acondicionado en todas las estancias mediante aparatos con bomba frío/calor, numerosos armarios empotrados. Información acerca de la zona: excelentes comunicaciones mediante paradas de autobús, estación de tren a 800 metros y fácil acceso a autovía M40. Próxima a núcleo urbano, numerosos colegios, centros comerciales, supermercados e instalaciones deportivas. Pozuelo de Alarcón está considerada la población con mayor calidad de vida de la Comunidad de Madrid por múltiples razones. Su proximidad a la ciudad por su situación colindante. Sus excelentes comunicaciones, con tren de cercanías al centro de la ciudad (Atocha, Chanmartín, Paseo de la Castellana), metro ligero, autobuses conectados con los intercambiadores de Moncloa y Aluche, y las autopistas M40 (directa al aeropuerto), A6 y carretera de Castilla.  La inmejorable oferta educativa con colegios como American School, Liceo Sorolla, British School, Retamar, Kesintong School, Escolapios y Alarcón entre otros, los más de diez institutos y colegios públicos, junto con la presencia de las universidades Complutense, Francisco de Victoria y Esic.  Su gran cobertura médica con los hospitales La Zarzuela, Monteprincipe, Puerta de Hierro, Quirón y los centros de salud San Juan de la Cruz y Emisora.  El privilegio de disfrutar de grandes zonas verdes, parques públicos con kioskos-restaurante, carriles bici, y acceso a la Casa de Campo y el Monte del Pilar, junto con la proximidad de la Sierra de Guadarrama.  Su amplia oferta comercial y de ocio, con los centros comerciales Hipercor Pozuelo (el más grande de España) El Zielo, La sexta Avenida, El Torreón, El zoco, Ciudad de la imagen y el parque comercial el Carralero, los cines Kinepolis (los más grandes de España), la Avenida de Europa con decenas de cervecerías, supermercados, tiendas y bares de copas, restaurantes como Zalacain, Portonovo, Gaztelubide, y las carreras de caballos del hipódromo de La Zarzuela. La disponibilidad de los hoteles AC, NH, Ihotel, y Sercohotel Pozuelo.  Su gran dotación de centros deportivos públicos, como el Valle de las Cañas y el Torreón, y privados como el Reebok Center y el O2. Así mismo, empresas como Microsof, Mapfre, Fuijitsu u Orange se han establecido en Pozuelo por su alta representatividad.",True,good,False,3552.0,True,False,True,True,[],False,False,1190000.0,€,True,True,chalet,terracedHouse,"Zona norte, Pozuelo de Alarcón",Chalet adosado en María Benítez,Top,,,Zona norte,,,,,
105971690,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/a1/ce/1344955593.webp,VM2409001,39,810000.0,penthouse,sale,121.0,2,2,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,40.4108688,-3.6994911,False,https://www.idealista.com/inmueble/105971690/,"ÁTICO DE LUJO CON GIMNASIO, JARDÍN PRIVADO Y PARKING EN EL CORAZÓN DE MADRID ¡Imagina vivir en este impresionante ático de 121 m² en el corazón de Madrid! Una joya recién reformada con materiales de alta calidad y una decoración elegante y contemporánea, diseñada para quienes buscan lujo, confort y estilo en una de las zonas más exclusivas de la ciudad. Situado en la cuarta planta de un edificio con una fachada clásica y un interior completamente renovado, este ático se encuentra en el codiciado Barrio de las Letras, un enclave histórico y vibrante lleno de vida cultural, gastronómica y artística. A pesar de su ubicación céntrica, el piso ofrece una gran sensación de tranquilidad y privacidad. La vivienda cuenta con dos dormitorios, uno de ellos con baño en suite, y un segundo baño completo, lo que aporta funcionalidad y comodidad tanto para residentes como para invitados. El salón comedor con cocina integrada destaca por su amplitud y luminosidad, gracias a los grandes ventanales superiores que inundan el espacio de luz natural, creando un ambiente cálido y acogedor. En cuanto al confort, esta propiedad está equipada con suelo radiante y refrigerante mediante aerotermia, así como splits de aire acondicionado con bomba de calor, garantizando una temperatura ideal durante todo el año con un sistema eficiente y sostenible. El edificio ofrece zonas comunes de alto nivel, como un gimnasio totalmente equipado y un jardín comunitario, pensados para mejorar tu calidad de vida sin salir de casa. Además, el ático incluye plaza de garaje, un verdadero privilegio en pleno centro de Madrid. A tan solo unos pasos del Museo Reina Sofía y perfectamente conectado con el resto de la ciudad mediante transporte público, este ático representa una oportunidad única de vivir en el corazón cultural de Madrid, con todas las comodidades de una vivienda moderna y exclusiva. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,6694.0,True,False,True,False,[],False,False,810000.0,€,True,True,flat,penthouse,"Lavapiés-Embajadores, Madrid",Ático,Top,4,True,Lavapiés-Embajadores,True,,,,
107798289,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/b6/4a/1349433174.webp,VMN2504001,66,1725000.0,chalet,sale,307.0,4,3,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,40.5052678,-3.6428975,False,https://www.idealista.com/inmueble/107798289/,"CHALET ADOSADO EN PRESTIGIOSA URBANIZACIÓN CERRADA CON VIGILANCIA 24H AProperties tiene el placer de ofrecerle esta espléndida vivienda adosada de aproximadamente 307 m² que cuenta con 4 habitaciones, ubicada en una prestigiosa comunidad privada con una localización excepcional en El Encinar de los Reyes. Al acceder por la planta principal, nos recibe un elegante vestíbulo de entrada. En esta planta encontramos una cocina funcional con gran potencial de renovación, un aseo para invitados y un amplio salón-comedor presidido por una acogedora chimenea. Los grandes ventanales proporcionan abundante luz natural y conectan directamente con el jardín particular a través de una terraza cubierta, perfecta para disfrutar de momentos únicos de convivencia en un entorno relajante. Primera Planta: La zona de descanso se compone de tres confortables dormitorios: el dormitorio principal incluye baño privado y balcón, mientras que los otros dos dormitorios comparten un baño completo en la misma planta. Planta Ático: Un espacioso altillo ofrece múltiples posibilidades de uso: sala de estar adicional, área de entretenimiento, oficina o cualquier función que se adapte a las necesidades de la familia. Planta Inferior: En el nivel sótano se encuentra un dormitorio de servicio con baño propio, área de lavandería y acceso directo al garaje con capacidad para tres vehículos. La propiedad cuenta con sistemas de climatización integral (aire acondicionado y calefacción a gas). La comunidad residencial ofrece múltiples piscinas, instalaciones deportivas de tenis y pádel, club social y extensas áreas ajardinadas, además de contar con vigilancia permanente las 24 horas en un recinto totalmente cerrado. El Encinar es una lujosa urbanización a 11.8 kilómetros de Madrid. Limita al norte con La Moraleja y tiene su origen en la base aérea de Torrejón de Ardoz, aquí fue donde los militares norteamericanos y sus familias vivieron durante 34 años en un contexto netamente americano. Sin embargo, en 1992 pasó a manos españolas y es entonces cuando se empieza a concebir tal como la conocemos hoy. En El Encinar encontramos viviendas de varias tipologías diferentes: pisos, áticos, pisos bajos con jardín, pareados, adosados y casas individuales, en su mayoría dentro de recintos cerrados, vigilados y con agradables zonas comunes que incluyen jardines, piscinas y dotaciones deportivas. El concepto resulta muy similar al Soto, aunque sus construcciones son mucho más recientes. Como dato demográfico, decir que está habitado mayoritariamente por familias jóvenes con hijos y como apunte administrativo, señalar que una parte de El Encinar pertenece al término municipal de Alcobendas y otra al término municipal de Hortaleza. ¿Te imaginas vivir aqui?  Contacte con nosotros para ver más inmuebles similares.",True,renew,False,5619.0,True,False,True,False,[],False,False,1725000.0,€,True,True,chalet,terracedHouse,"Encinar de los Reyes, La Moraleja",Chalet adosado,Top,,,,,,,,
109216959,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/04/ef/1367741445.webp,W-04674S,36,1700000.0,flat,sale,190.0,3,2,Barrio Palacio,Madrid,Madrid,Centro,es,40.4132377,-3.7091758,False,https://www.idealista.com/inmueble/109216959/,"Propiedad con mirador y balcones en Madrid de los Austrias Engel & Völkers presenta esta magnífica propiedad con amplio mirador y dos balcones en el corazón del Madrid de los Austrias. Ubicada en un edificio clásico de 1.910 bien conservado del señorial barrio de Palacio, esta propiedad para rehabilitar permitirá al futuro comprador adaptarla a sus necesidades. Destaca por su altos techos y su espectacular luz, gracias a los dos balcones y el mirador con los que cuenta, desde los que obtienen unas preciosas vistas a la Plaza del Conde de Barajas, unas de las más escantadoras del barrio. Igualmente, sus generosas dimensiones, que en la actualidad se distribuyen en tres dormitorios y dos cuartos de baño, además de una amplía zona social, una cocina de tamaño generosa a los que se suman una zona de lavandería ofrecen múltiples opciones para hacerla a medida del nuevo propietario. Dispone la propiedad tiene asignado un útil trastero en finca. Una propiedad en suma tremendamente atractiva tanto para inversores, como para quienes quieran vivir en pleno casco histórico de Madrid, a escasos minutos andando de algunos principales centros de interés de la capital, pero próximos a zonas verdes y despejadas. La propiedad se encuentra situada a escasos metros de la Plaza Mayor, en el corazón del Barrio de los Austrias, pero en una de las tranquilas plazas que motean el barrio de Palacio. Además de estar rodeada de edificios señoriales, conventos y preciosas iglesias, se haya igualmnte próxima a espacios verdes y áreas con vistas despejadas, algo que la dota de una gran calidad. Su excelente ubicación cuenta con varias líneas de autobuses, además de numerosas paradas de taxi. El barrio tiene una variada dotación comercial, en la que predominan los establecimientos tradicionales que aún conservan la esencia de su pasado. La oferta gastronómica sigue la misma tónica, con locales de formato más tradicional junto aquellos que ofrecen un perfil más internacional. Un agradable paseo nos permitirá disfrutar de algunas de las principales opciones culturales de la ciudad, como la Galería de las Colecciones Reales o de la historia de Plazas como la de la Villa, la de Oriente o la de Ramales. En definitiva, una ubicación imbatible para disfrutar del Madrid histórico.",False,renew,False,8947.0,False,False,False,False,[],False,False,1700000.0,€,,,flat,,"Palacio, Madrid",Piso,Top,2,True,Palacio,True,,,,
108954840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/6e/86/1359978188.webp,,18,255000.0,flat,sale,94.0,2,1,Urbanización La Cerca,Madrid,Collado Villalba,Fontenebro - Altavista,es,40.6452102,-3.9872835,False,https://www.idealista.com/inmueble/108954840/,"¡INMOBILIARIA HOGARES PRESENTA EN EXCLUSIVA ESTUPENDO PISO EN VENTA EN VILLALBA! La vivienda, ubicada en una zona privilegiada, se encuentra en una urbanización tranquila, rodeada de zonas verdes y con excelente comunicación a todo tipo de servicios esenciales, como supermercados, farmacias, centros comerciales, colegios, centro médico, pequeños comercios, bares y restaurantes. Además, dispone de una buena conexión mediante transporte público y un rápido acceso a la A-6. Características a destacar de la vivienda: -Piso completamente reformado -Dos dormitorios -Vestidor en el cuarto principal -Amplio cuarto de baño -Salón-comedor muy luminoso -Cocina moderna -Terraza cerrada -Ventanas oscilobatientes ¡NO ESPERE MÁS Y CONVIERTA ESTA VIVIENDA EN SU NUEVO HOGAR! Para obtener más información o programar una visita, contáctenos o visite nuestra página web. Nuestro equipo estará encantado de ayudarle y mostrarle todas las ventajas y comodidades que esta propiedad tiene para ofrecer. ¡FINANCIACIÓN AL 100% Y ESTUDIO FINANCIERO GRATUITO Y SIN COMPROMISO!",True,good,False,2713.0,True,True,True,False,[],False,False,255000.0,€,,,flat,,"Fontenebro - Altavista, Collado Villalba",Piso en Urbanización La Cerca,Top,bj,True,,False,265000.0,10000.0,4.0,
