propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108239445,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/ba/a9/1339466031.webp,14,1,169999.0,flat,sale,68.0,True,2,1,plaza Cuevas de la Barrera,Madrid,Ciempozuelos,Casco Antiguo norte,es,,40.1605554,-3.6195548,False,https://www.idealista.com/inmueble/108239445/,"Alquiler Protegido Real Estate pone a su disposición en VENTA magnifico piso en Cimpozulos zona urbana muy atractiva. Actualmente alquilado, ideal para inversores.  Cuenta con entrada/hall, Salón independiente y amplio, dormitorio de matrimonio y dormitorio individual con armarios empotrados en ambos, cocina amueblada, un baño completo, piscina comunitaria, plaza de garaje con acceso desde el portal del propio edificio. Características: -Carpintería exterior PVC Climalit. -Puerta de seguridad -Suelo Tarima Se encuentra a escasos minutos de la parada de autobús, supermercado y comercios. Somos Alquiler Protegido-Real Estate, con más de 15 años de experiencia. Contamos con más de 13,000 propietarios, 24,000 inquilinos satisfechos y hemos alquilado más de 8,000 inmuebles. Tenemos un equipo humano de profesionales altamente cualificado. Puedes visitarnos en nuestras oficinas situadas en: Carabanchel, Vallecas, Tetuán, Getafe y Alicante. *Este anuncio puede contener errores, se muestra a título informativo y no contractual.",False,good,False,True,2500.0,False,False,False,False,[],False,False,169999.0,€,,,,flat,"Casco Antiguo norte, Ciempozuelos",Piso en plaza Cuevas de la Barrera,28-02200,,,,,
109198115,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/9f/25/1367197231.webp,21,3,309000.0,flat,sale,80.0,True,3,1,calle de Fray José Cerdeiriña,Madrid,Madrid,Latina,es,Águilas,40.3858726,-3.7789531,False,https://www.idealista.com/inmueble/109198115/,"Agencia inmobiliaria de MADRID zona AVIACION ESPAÑOLA CUATRO VIENTOS Oficina TECNOCASA vende PISO DE ESQUINA TOTALMENTE REFORMADO en CALLE FRAY JOSE DE CERDEIRIÑA. PISO UBICADO EN UNA TERCERA PLANTA CON ASCENSOR: - Entrada / Recibidor. - 3 habitaciones. - 1 cuarto de baño con plato de ducha. - Salón muy luminoso. - Cocina amplia y totalmente equipada con todos los electrodomésticos. - Ventanas de PVC CLIMALIT en todas las estancias. - Puertas de madera maciza y puerta de entrada blindada. - Calefacción individual a gas. - Aire acondicionado en el salón y las tres habitaciones. - Suelos de tarima flotante. - Electricidad y fontanería cambiada. El inmueble se encuentra muy cerca del futuro PASEO VERDE DEL SUROESTE que llegará hasta la M40, actualmente está en construcción, oportunidad de compra con vistas a REVALORIZACION de la zona dado al soterramiento de la CARRETERA A5 - PASEO DE EXTREMADURA. La vivienda se encuentra muy bien comunicada con todo tipo de transporte público, zona de fácil aparcamiento y estaciones de BiciMad alrededores. Se comunica fácilmente con la carretera A5 y con la M40. A 3 minutos andando de la estación de Metro AVIACION ESPAÑOLA (L10) y a 5 minutos andando de la estación de Cercanías LAS AGUILAS (C5), paradas de autobús EMT cercanas 39, 139, 17 y 34. La zona cuenta con todos los servicios, centro comercial, colegios, parroquia, etc. Para más información contacta con nosotros sin ningún tipo de compromiso donde podrá informarte uno de nuestros asesores financieros de Kiron. ** PIDE MAS INFORMACION - Avenida de las Aguilas 86, Local, 28044 **.",False,good,False,True,3863.0,False,False,False,False,[],False,False,309000.0,€,,,,flat,"Águilas, Madrid",Piso en calle de Fray José Cerdeiriña,,,,,,
108206149,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/6e/0c/1337076717.webp,23,,90000.0,chalet,sale,66.0,,4,1,Estremera,Madrid,Estremera,,es,,40.1566075,-3.095421,False,https://www.idealista.com/inmueble/108206149/,"GPA-19133- Imagina una acogedora segunda residencia a tan solo 45 minutos de Madrid en el Alto Tajo zona Los Villares Estremeras. ¡IMPORTANTE! es tener en cuenta que esta vivienda NO SE PUEDE FINANCIAR, ya que el terreno no es urbanizable. Ideal para disfrutar con la familia los fines de semana. Esta encantadora casa de 80 metros cuadrados se encuentra en un extenso terreno de 1500 metros, ofreciendo un amplio espacio para el aparcamiento y la relajación. Descripción de la Casa: Habitaciones: Cuenta con 4 acogedoras habitaciones, perfectas para acomodar a toda la familia o amigos. Despensa para almacenaje. Cocina: Una cocina funcional, equipada para preparar deliciosas comidas para disfrutar al aire libre. Salon + salita de estar Baño: Con ducha Espacios Exteriores: Piscina: Disfruta de días soleados en una refrescante piscina, con un temporizador para la depuradora que asegura su mantenimiento sin complicaciones. Jardín: Rodeada de árboles y naturaleza, la propiedad ofrece una amplia zona para relajarse, jugar y disfrutar del verano. Área de Descanso: Perfecta para organizar barbacoas, juegos familiares o simplemente relajarse bajo el sol. Mejoras Recientes: Cambio de Electricidad: La casa ha sido actualizada con un nuevo sistema eléctrico, asegurando seguridad y eficiencia. Iluminación: Se han instalado focos en todas las estancias Ubicación: A solo 45 minutos de Madrid, es el refugio perfecto para escapar del bullicio de la ciudad y conectar con la naturaleza, ideal para crear recuerdos familiares inolvidables. Con todas estas características, esta segunda residencia se convierte en un lugar ideal para disfrutar de escapadas relajantes durante todo el año. El pueblo de Estremera esta ha solo 3 minutos en coche para realizar tus compras del dia ya que cuenta con supermercados. Cuenta con todos los servicios de farmacias, centro medico, colegios y zona deportivas GEPPCO es una Inmobiliaria que ofrece tanto al propietario como al comprador todos los servicios necesarios para que pueda convertir su sueño en una realidad y para ello en todo el proceso contarás con asesoramiento y gestión de alto nivel con una amplia experiencia de más de 25 años y todo un equipo multidisciplinar en el sector: Financiero, Inmobiliario y Jurídico. Para más información, visítenos en PVP CON HONORARIOS INCLUIDOS (No están incluidos los gastos notariales ni registrales) Los gastos de la operación son asumidos por el comprador.",False,good,False,,1364.0,False,False,False,False,[],False,False,90000.0,€,99000.0,9000.0,9.0,chalet,Estremera,Casa independiente,GPA-19133-2,,,independantHouse,,
108956863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/ff/5d/1360034338.webp,24,1,680000.0,flat,sale,64.0,True,2,1,CL PINTOR RIBERA,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4538133,-3.6711161,False,https://www.idealista.com/inmueble/108956863/,"Exclusiva oportunidad en Chamartín: vivienda reformada con terraza Descubra esta encantadora vivienda de 65 m², cuidadosamente reformada, situada en uno de los distritos más cotizados y con mayor proyección de Madrid: Chamartín. La propiedad, totalmente exterior, ofrece una distribución funcional y luminosa. El salón se integra con una cocina abierta de diseño, creando un espacio moderno y acogedor donde disfrutar del día a día. Cuenta con dos dormitorios bien aprovechados, un baño completo y una práctica zona de lavado que aporta comodidad a la vida cotidiana. Uno de los mayores atractivos es su acogedora terraza privada, perfecta para relajarse al aire libre, disfrutar de un desayuno soleado o una velada tranquila. Ubicada en un entorno residencial tranquilo pero bien conectado, esta vivienda representa una excelente oportunidad tanto para quienes buscan su hogar en Madrid como para inversores que deseen capitalizar en un distrito en pleno crecimiento y revalorización. Lista para entrar a vivir, lista para enamorar. Nota:  Calefacción central con consumo individual.",False,good,False,True,10625.0,True,False,False,False,[],False,False,680000.0,€,,,,flat,"Bernabéu-Hispanoamérica, Madrid",Piso en CL Pintor Ribera,,,,,,
108298614,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/5e/8a/92/1339954831.webp,44,2,230000.0,flat,sale,90.0,True,3,1,calle Pintor Murillo,Madrid,Móstoles,Norte - Universidad,es,,40.3273888,-3.8658584,False,https://www.idealista.com/inmueble/108298614/,"PISO MUY LUMINOSO EN EL CENTRO DE MÓSTOLES MUY CERCA DEL TRANSPORTE PÚBLICO. ""EL COMPRADOR NO PAGA AGENCIA"" Piso exterior muy luminoso, de unos 80m2, tiene tres habitaciones, salón, cocina, un baño, terraza acristalada, una plaza de garaje y ascensor desde el garaje, en el portal tiene rampa hasta el garaje y hasta el ascensor, ideal para personas con movilidad reducida. El piso es muy soleado, con dobles ventanas a la calle en todo el piso. El salón comedor de unos 15m2, con la terraza acristalada. El baño tienen plato de ducha y muebles de lavabo. La cocina con electrodomésticos (frigorífico con congelador, lavadora, horno y placa Vitrocerámica). En el pasillo hay un armario empotrado multiusos. Suelos de terrazo. La calefacción de Gas Natural y aire acondicionado. La zona es muy tranquila y con el transporte a muy cerca. La fachada del edificio recientemente arreglada este año, este piso ya tiene pagado por completo este arreglo. Equipamiento La puerta de entrada es de seguridad. Armarios empotrados. Plato de ducha. Mueble de lavabo.  Suelos de terrazo. Doble ventana de aluminio. Caldera. Bomba de calor (Aire acondicionado y calefacción). Terraza acristalada Armario empotrado en el pasillo Ascensor Garaje Situación En el centro de Móstoles, muy cerca del transporte público y de todo el comercio. ¡No deje escapar esta oportunidad!  Concierte una cita con nosotros para visitar esta vivienda.",True,good,False,True,2556.0,False,False,False,False,[],False,False,230000.0,€,249000.0,19000.0,8.0,flat,"Norte - Universidad, Móstoles",Piso en calle Pintor Murillo,,True,True,,,
109073761,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/7e/f1/1363607115.webp,45,3,740000.0,flat,sale,112.0,False,2,2,AV EUROPA,Madrid,Pozuelo de Alarcón,Zona Avenida Europa,es,Zona Avenida Europa,40.447356,-3.7897223,False,https://www.idealista.com/inmueble/109073761/,"SOLUIN ofrece en venta formidable piso con terraza, muy amplio y luminoso en Avenida de Europa de Pozuelo de Alarcón, el mejor lugar donde vivir por su marcado carácter residencial y a la vez ofreciendo gran cantidad y calidad de servicios alrededor. Los 112 m2 construidos de vivienda albergan cómodamente distribuidos 2 dormitorios (antes 3), 2 baños completos con bañera (uno de ellos en suite), gran salón de 38 m2 con salida directa a terraza, cocina amueblada con salida directa al tendedero que cuenta con armario empotrado de suelo a techo con gran capacidad de almacenaje. Las mejoras llevadas a cabo en este inmueble como, por ejemplo, la instalación de aire acondicionado en salón, junto a las características previamente existentes: su orientación al Suroeste, armarios empotrados en todas las habitaciones y pasillos, suelos de parquet y gres, calefacción individual por gas natural con radiadores, puerta blindada, plaza de garaje en el mismo bloque con acceso directo (muy cerca) desde el ascensor, convierten a este piso en una excelente oportunidad para disfrutar de un confortable hogar. La urbanización, que cuenta con vigilancia 24 h. y amplias zonas verdes, dispone de piscina y zona de juegos infantiles. Todos los servicios: colegios, supermercados, todo tipo de comercios, restaurantes, hospital, centros médicos, deportivos y de ocio, iglesia, etc. , muy próximos. Zona muy bien comunicada tanto por transporte privado como público con estación de metro ligero Berna a 2 minutos andando y estaciones de tren Cercanías Pozuelo y Aravaca (también metro ligero) a sendos paseos de 15 y 10 minutos, respectivamente. ¡Visitar este inmueble no le dejará indiferente, adquirirlo es una gran oportunidad para vivir cómodamente donde siempre ha querido vivir!",False,good,False,True,6607.0,False,False,False,False,[],False,False,740000.0,€,,,,flat,"Zona Avenida Europa, Pozuelo de Alarcón",Piso en Av Europa,Solu229,True,True,,,
109188482,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/6c/c2/1367112657.webp,36,7,299999.0,flat,sale,71.0,True,2,2,calle del Oro,Madrid,Madrid,Villaverde,es,Butarque,40.3496118,-3.6767178,False,https://www.idealista.com/inmueble/109188482/,"INMOROSALES, Agencia inmobiliaria de Madrid promociona en venta magnífico piso en urbanización cerrada del 2009. ¡FOTOS HOY EN LA TARDE! Imagina despertar cada mañana en la 7ª planta de un edificio moderno, con la luz entrando a raudales por las ventanas y el silencio de una zona tranquila. Este piso de 58 m² útiles es perfecto para quienes buscan comodidad, modernidad y buena ubicación. Distribución pensada para tu día a día: •Salón-comedor acogedor y luminoso, ideal para relajarte o recibir invitados. •Cocina funcional, lista para adaptarla a tu estilo. •Dormitorios confortables, que invitan al descanso. •Baño completo con todo lo que necesitas. •Trastero privado incluido, porque el espacio extra siempre se agradece. Respecto a las calidades de la vivienda: -Suelo de tarima. -Pintura lisa. -Electricidad y tuberías buen estado. -Ventanas climalit. -Baño en suite con plato de ducha. -Baño común con bañera. -Plaza de garaje. -Trastero Edificio construido en 2009, con ascensor y un excelente mantenimiento. Zona infantiles, piscina y portero físico 12 horas. Ubicación estratégica: en CL Oro, con todos los servicios cerca — supermercados, colegios, zonas verdes — y excelente conexión por transporte público. Un barrio que combina tranquilidad y accesibilidad, ideal para vivir o invertir. Precio: 295.000 € Una oportunidad única para disfrutar de un piso moderno en Madrid, con todas las comodidades que necesitas. ¡Ven a verlo y enamórate de tu próximo hogar!",False,good,False,True,4225.0,False,False,False,False,[],False,False,299999.0,€,,,,flat,"Butarque, Madrid",Piso en calle del Oro,COL-1,True,True,,,
106912281,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/39/0f/1297498680.webp,53,,790000.0,chalet,sale,392.0,,5,5,Barrio Las Matas- Peñascales,Madrid,Las Rozas de Madrid,Las Matas- Peñascales,es,Las Matas- Peñascales,40.5528779,-3.8905902,False,https://www.idealista.com/inmueble/106912281/,"**NO COBRAMOS HONORARIOS AL COMPRADOR** PRIME REAL ESTATE presenta en venta este chalet pareado de 392 m2 construidos (327m2 útiles) que se desarrolla en 4 plantas con un consolidado jardín y piscina. En la PLANTA BAJA nos encontramos con un hall de entrada, un magnífico salón de casi 50m2 con techo a dos alturas y luces led. El salón se comunica por un lado con una generosa cocina con sala comedor informal y terraza; y, por el otro, con una terraza que da acceso a la piscina y al jardín.  Hay que destacar la chimenea modelo Xemeneia o A/14, fabricada con plancha metálica pintada con pintura termo-resistente, diseño de la obra de Miguel Milá y un referente en la modernización de este elemento arquitectónico desde que apareció en 1976.  En la PLANTA PRIMERA tenemos dos amplísimos dormitorios con baño en suite, aunque en esta planta hay espacio para otros dos dormitorios más, si así se requiriera. En la PLANTA BAJOCUBIERTA con un espacio de 67m2 tenemos el dormitorio principal con amplios ventanales, baño en suite, vestidor y terraza de 16m2 donde disfrutar de las maravillosas vistas despejadas a zonas verdes. Y, por último, tenemos la PLANTA SÓTANO que se distribuye en un amplio espacio de salón (ahora dormitorio), un dormitorio más, dos baños, zona técnica y el acceso al garaje con capacidad para dos coches, aunque es verdad que en la zona no es un problema el aparcar. La zona de jardín está repleta de grandes árboles muy consolidados en todo el acceso a la entrada de la vivienda, además de una zona diáfana a modo de porche, y una piscina con sistema de climatización. Con suelos de tarima de roble, la vivienda es muy eficiente energéticamente (categoría B) gracias a las placas solares situadas en el tejado, con calefacción individual por Gas, A/A frío calor en salón, comedor, y ático, y estufa de pellets en el ático. Al oeste da a la calle Ibiza por donde tenemos la entrada, y al este las vistas son despejadas a plena naturaleza, puesto que da al Monte de El Pardo, con numerosos caminos para pasear, montar en bici o simplemente disfrutar. La situación es inmejorable, en pleno centro de Las Matas, a tan solo 5 min andando a Cercanías Renfe, al Ayuntamiento y Biblioteca municipal y al Centro Comercial con supermercados y todos los servicios de primera necesidad como restaurantes, centro de salud, farmacias, correos…, a 10 min andando al Polideportivo de Las Matas. Al Museo del Ferrocarril. Con una elevada oferta educativa en las cercanías con colegios públicos, concertados y privados. Las Matas es un lugar tranquilo y familiar donde tendrás todo lo que necesitas al alcance de tu mano; muy bien comunicada por su fácil acceso a la A-6. Cuenta con una excelente infraestructura de transporte público como el tren de cercanías y las líneas de autobuses 611, 622 y 686 A que te permiten llegar a la capital en escasos 30 minutos. Las Matas pertenece al municipio de Las Rozas, una de las áreas residenciales más exclusivas de la Comunidad de Madrid, conocida por su excelente calidad de vida, su entorno natural y su oferta de servicios, con colegios de prestigio, centros comerciales como Las Rozas Village, Factory y Heron City, así como una amplia oferta de ocio, restauración y áreas verdes. No dudes en llamarnos para visitar esta magnífica vivienda. Merece la pena verla!",True,good,False,,2015.0,True,True,False,False,[],False,False,790000.0,€,,,,chalet,"Las Matas- Peñascales, Las Rozas de Madrid",Chalet pareado,,True,True,semidetachedHouse,,
108280124,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/28/35/1339374378.webp,33,2,254999.0,flat,sale,108.0,True,3,2,calle Maracena,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3678481,-3.6969732,False,https://www.idealista.com/inmueble/108280124/,¡OPORTUNIDAD ÚNICA! VIVIENDA DE LUXE EN ZONA CÉNTRICA DE MADRID  Descripción de la Vivienda  - 108 metros cuadrados de espacio luminoso y ventilado  - Distribuidos en:  - 3 habitaciones con armarios empotrados  - Salón-comedor amplio y luminoso  - Cocina amueblada para una vida cómoda  - 2 baños para una total privacidad  - Terraza acristalada con vistas  - Trastero para almacenamiento adicional  - Características:  - Paredes gotelé y suelo de gres para un acabado perfecto  - Ventilación cruzada para un clima natural  Ubicación Privilegiada  - A pocos minutos de la estación de metro de San Fermín (Línea 3)  - Excelente conexión con:  - M-30  - M-40  - A-42  - Zona consolidada con servicios como:  - Supermercados  - Colegios  - Farmacias  - Centros de salud  - Cafeterías y comercios  - Parques y zonas verdes cercanas para disfrutar del aire libre  Ideal para  - Familias que buscan un hogar espacioso y cómodo  - Profesionales que necesitan un espacio cerca del trabajo  - Inversores que buscan un inmueble con potencial de rentabilidad  No pierda la oportunidad de vivir en esta zona céntrica y bien comunicada de Madrid. Agenda su visita hoy mismo y haga de esta vivienda su hogar.                                                                                                       MERINO LE OFRECE ESTA FANTASTICA VIVIENDA.,True,good,False,False,2361.0,True,False,False,False,[],False,False,254999.0,€,,,,flat,"12 de Octubre-Orcasur, Madrid",Piso en calle Maracena,2198,,,,,
108341672,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/e0/69/1341255759.webp,47,,435000.0,chalet,sale,188.0,,4,2,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3513065,-3.7116818,False,https://www.idealista.com/inmueble/108341672/,"Estudio INMOFAR pone a la venta una increíble vivienda tipo Chalet unifamiliar con 188 m2 construidos distribuidos en tres plantas  - PLANTA SOTANO: un amplio trastero de 10m2, y garaje privado con la posibilidad de hasta 2 coches que añade un plus de comodidad. -PLANTA BAJA: cuenta con Hall de entrada desde el cual se accede a la planta primera, y planta sótano, baño completo, cocina espaciosa y equipada y salón/comedor con salida a un amplio patio ideal para pasar el tiempo al aire libre. - PLANTA PRIMERA: en la que encuentras sus 4 Dormitorios luminosos, baño completo con plato de ducha.  Excelente ubicación con cercanía a estaciones de Villaverde alto y Puente Alcocer y varias líneas de autobuses a un paso, además de todos los servicios que puedas necesitar en las proximidades, supermercados ¡ no dejes pasar esta oportunidad única!",True,good,False,,2314.0,True,False,False,False,[],False,False,435000.0,€,,,,chalet,"Villaverde Alto, Madrid",Chalet adosado,FAR-PUEBLA,True,True,terracedHouse,,
107769499,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/a2/be/1325905461.webp,5,bj,868000.0,flat,sale,117.0,,4,2,avenida Nuestra Señora del Retamar s/n,Madrid,Las Rozas de Madrid,Montecillo,es,Montecillo,40.5030971,-3.8876448,True,https://www.idealista.com/obra-nueva/107769499/,,False,,True,True,7419.0,True,False,False,False,[],False,False,868000.0,€,,,,flat,"Montecillo, Las Rozas de Madrid",Piso en avenida Nuestra Señora del Retamar s/n,a0Ncm000002sx5WEAQ,True,True,,False,
108491761,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/27/56/1346504014.webp,5,bj,589000.0,flat,sale,65.0,True,2,1,"calle de Juan Bravo, 59",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4326956,-3.674474,True,https://www.idealista.com/inmueble/108491761/,"Exclusiva vivienda en excelente zona y residencial en pleno barrio de Salamanca, vivienda de 2 dormitorios, totalmente reformada y con altas calidades.",False,good,False,True,9062.0,True,False,False,False,[],False,False,589000.0,€,,,,flat,"Lista, Madrid","Piso en calle de Juan Bravo, 59",,,,,,
107967647,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/dc/91/1362453850.webp,30,bj,220000.0,flat,sale,50.0,False,1,1,DE LAS DELICIAS,Madrid,Madrid,Arganzuela,es,Delicias,40.3909865,-3.6940889,False,https://www.idealista.com/inmueble/107967647/,"EXCLUSIVA – DM Servicios Inmobiliarios presenta encantadora vivienda en Paseo de las Delicias (zona Legazpi) Ponemos a tu disposición esta acogedora planta baja de 50 m² construidos, una opción ideal tanto para inversión como para quienes buscan un hogar confortable en una de las áreas con mayor proyección de Madrid. La vivienda dispone de una habitación con armario empotrado, salón-comedor de distribución práctica y cómoda, perfecto para el día a día. Dispone además de cocina independiente totalmente equipada y baño completo con plato de ducha. Entre sus características destacan: •Suelos de tarima flotante •Ventanas de climalit •Puertas de madera •Aire acondicionado con bomba frío-calor •Calefacción eléctrica El edificio, construido en 1925 y en buen estado de conservación, dispone de ascensor. Su ubicación es inmejorable: a pocos metros de la estación de metro Legazpi (líneas 3 y 6), con excelentes conexiones de autobús y rodeada de todos los servicios: supermercados, comercios, restaurantes y zonas de ocio. A escasos minutos se encuentran Matadero Madrid, Madrid Río, el Parque Tierno Galván y el centro de la ciudad. Una oportunidad perfecta para inversores o particulares que busquen una vivienda lista para entrar a vivir en una zona dinámica y muy demandada de Madrid. � Contáctanos para ampliar información o concertar una visita.",True,good,False,True,4400.0,True,False,False,False,[],False,False,220000.0,€,,,,flat,"Delicias, Madrid",Piso en De Las Delicias,DMPD003,,,,,
108684514,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/18/e1/1352139958.webp,27,,1600000.0,chalet,sale,528.0,,4,4,Las Lomas,Madrid,Boadilla del Monte,Las Lomas,es,,40.438772,-3.9060173,False,https://www.idealista.com/inmueble/108684514/,"Exclusiva vivienda independiente en parcela de 2.910 m² con piscina, en un entorno tranquilo y privado ¿Buscas un hogar espacioso, rodeado de naturaleza y con total privacidad? Esta vivienda independiente, construida sobre una gran parcela ajardinada de casi 3.000 m², es una oportunidad única para quienes valoran el espacio, la tranquilidad y el confort. Distribución en tres plantas: Planta principal: amplio hall de entrada, salón muy luminoso con vistas al jardín, cocina con zona de comedor, dos dormitorios, baño completo y aseo de cortesía. Primera planta: zona privada con despacho, dormitorio principal con vestidor y baño en suite con jacuzzi, y otro dormitorio también con vestidor y baño privado. Planta sótano: bodega-salón ideal para reuniones, cuarto de instalaciones y amplio garaje. Piscina privada rodeada de zonas verdes Persianas eléctricas en toda la vivienda Aire acondicionado Placas solares para mayor eficiencia energética Tejado de pizarra y fachada de ladrillo visto: calidad y estética atemporal Cuenta con pozo propio, un recurso muy valioso que garantiza suministro de agua para riego o uso doméstico, y aporta un gran valor añadido Solicita más información y ven a conocer esta vivienda única en su entorno.",True,good,False,,3030.0,True,False,False,False,[],False,False,1600000.0,€,,,,chalet,"Las Lomas, Boadilla del Monte",Casa independiente,,True,True,independantHouse,,
109168110,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/df/c8/1366290709.webp,35,en,360000.0,flat,sale,90.0,True,3,2,calle Entre Arroyos,Madrid,Madrid,Moratalaz,es,Media Legua,40.4088516,-3.6538712,False,https://www.idealista.com/inmueble/109168110/,"EXCELENTE VIVIENDA EN CALLE ENTRE ARROYOS Te presentamos esta excelente oportunidad en la Calle Entre Arroyos, en una zona muy tranquila, residencial y con una conexión excelente. Ubicada en una planta baja con altura de 1º, que ofrece una amplia variedad de posibilidades para personalizar a tu gusto. La vivienda se encuentra para entrar a vivir, requiere alguna mejora en baños. Distribución: •3 amplios dormitorios •Salón con terraza cerrada •Cocina independiente •2 baños completos •Ascensor en la finca. •Servicio de portería. Ubicación excepcional: Esta propiedad disfruta de una ubicación privilegiada con excelente comunicación con el resto de la ciudad. A tan solo unos minutos caminando de la parada de metro Vinateros (línea 9) y varias líneas de autobuses (líneas 30, 32, 8, 113, 143, N8), lo que facilita el acceso a cualquier punto de Madrid. Además, se encuentra cerca de las principales arterias viales como M-30 y M-40, garantizando una conexión rápida y eficiente. Entorno completo: La zona cuenta con todos los servicios necesarios para el día a día, comercios de todo tipo, Mercadona, Alcampo, Día, Lidl, centro de salud, biblioteca municipal, farmacias, guarderías, zonas de ocio, instalaciones deportivas y áreas recreativas para niños, haciendo de este un lugar ideal tanto para vivir en familia como para invertir. Si buscas una vivienda con muchas posibilidades y una excelente ubicación, no dudes en contactarnos para concertar una visita.",False,good,False,True,4000.0,False,False,False,False,[],False,False,360000.0,€,,,,flat,"Media Legua, Madrid",Piso en calle Entre Arroyos,,,,,,
109112373,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/4f/57/1364708842.webp,27,,1200000.0,chalet,sale,300.0,,5,3,bonanza,Madrid,Boadilla del Monte,Bonanza,es,,40.4449169,-3.8880947,False,https://www.idealista.com/inmueble/109112373/,"**Chalet Independiente en Boadilla del Monte - Urbanización Bonanza** Descubre este espectacular chalet independiente en la codiciada urbanización Bonanza de Boadilla del Monte. Con una generosa parcela de 2.000 metros cuadrados, este hogar ofrece un jardín completamente ajardinado que invita a disfrutar de la naturaleza y la tranquilidad. La propiedad, con una superficie construida de 300 metros cuadrados, se distribuye en una sola planta, facilitando el acceso a todas sus estancias. Al entrar, te recibe un acogedor hall que da paso a un amplio salón con salida a un porche orientado hacia el jardín y la piscina, creando el espacio perfecto para relajarte o recibir a tus seres queridos. La cocina, equipada con zona de office, se conecta con un luminoso comedor ideal para disfrutar de momentos familiares. Además, cuenta con un aseo de visitas para mayor comodidad. El chalet dispone de cinco dormitorios, siendo el principal un verdadero refugio con baño en suite. Los otros tres dormitorios comparten un cuarto de baño, ofreciendo espacio suficiente para toda la familia. En planta tenemos una zona de en que hay un salón comunicado con una planta superior pudiendo destinarla a dormitorio de invitados despacho, y un semisotano como sala de juegos.  Este hogar no solo destaca por su diseño funcional y acogedor. Con armarios empotrados, trastero y una terraza que invita a disfrutar del aire libre, este chalet es el lugar perfecto para vivir momentos inolvidables. ¡No pierdas la oportunidad de hacer de este espacio tu nuevo hogar!",False,good,False,,4000.0,False,False,False,False,[],False,False,1200000.0,€,,,,chalet,"Bonanza, Boadilla del Monte",Casa independiente en bonanza,119-B,,,independantHouse,,
