propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
109215821,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/07/de/1367703574.webp,junto metro,31,274000.0,flat,sale,81.0,4,1,calle de la Alhambra,Madrid,Madrid,es,40.4050462,-3.7432705,False,https://www.idealista.com/inmueble/109215821/,"VIVIVIENDAXXI, vende estupendo piso de 4 dormitorios. La vivienda ha estado alquilada por habitaciones, sacando una alta rentabilidad de más de 2.000€ mensuales. Está formada por 4 habitaciones amplias y equipadas, baño con plato de ducha y ventana exterior, cocina tipo americana. Las ventanas son de aluminio climalit, dispone de calefacción individual de gas natural, instalaciones luz y agua renovadas. Cuenta con dos balcones. La vivienda fue reformada hace 3 años. Se vende con todo el mobiliario que aparece en las fotografias. Dato importante a descatacar, la cercania al METRO DE LUCERO (L6) que esta a tan solo 1 minuto andando, y todos los servicios del barrio, supermecados, farmacia, etc. Pidenos mas informacion!",False,good,False,3383.0,False,False,False,False,[],False,False,274000.0,€,,,flat,,"Los Cármenes, Madrid",Piso en calle de la Alhambra,3,True,Latina,Los Cármenes,False,,,,
106127054,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/48/fb/1273344102.webp,,49,2000000.0,duplex,sale,370.0,3,4,calle de Cadarso,Madrid,Madrid,es,40.4232659,-3.7162133,False,https://www.idealista.com/inmueble/106127054/,"¡Descubre la vivienda LOFT de tus sueños en Plaza de España! Te presentamos una vivienda única de 370m² distribuidos en tres plantas, ubicada en una de las zonas más emblemáticas de la ciudad. Este impresionante LOFT cuenta con 3 habitaciones, 2 baños completos, dos aseos, y 2 terrazas, ideal para alguien que busca espacio, amplitud y comodidad.  La planta baja alberga un garaje, recibidor, despacho de 42m2, aseo y amplios armarios empotrados.  En la planta semisótano, encontrarás un salón comedor con cocina americana de 70m2, un espacio de relax con piscina climatizada y sauna, además de un aseo y ducha. La planta primera se destaca por su dormitorio principal con vestidor y baño en suite, con una superficie de 36m2, con acceso a una terraza privada de 7m2, un segundo dormitorio de 18m2 y otro baño completo. Ademas hay una terraza de 31m2 con toldos para dar una mayor intimidad. La ubicación es inmejorable, a pocos pasos de Gran Vía, Palacio Real y Templo de Debod, con rápido acceso a las principales vías de circulación.  Esta vivienda, totalmente reformada, y en excelente estado, cuenta con aerotermia, suelo radiante frio/calor. Además, incluye una plaza de garaje en el precio. No pierdas la oportunidad de vivir en una vivienda exclusiva con todas las comodidades: piscina, sauna y una ubicación privilegiada. ¡Contacta ahora para más información!.",False,good,False,5405.0,True,False,True,False,[],False,False,2000000.0,€,True,True,flat,duplex,"Argüelles, Madrid",Dúplex en calle de Cadarso,1,True,Moncloa,Argüelles,False,,,,
109216487,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/04/78/1367726291.webp,,29,318000.0,duplex,sale,105.0,3,2,CL DAOIZ VELARDE,Madrid,El Escorial,es,40.5857454,-4.1283342,False,https://www.idealista.com/inmueble/109216487/,"Magnífico dúplex de 3 dormitorios y dos baños en pleno centro de El escorial con todos los servicios necesarios cerca.  Esta vivienda de 105 m2 tiene una cómoda distribución, pudiendo hacer toda la vida en la 1ªplanta, ya que contamos con amplio calón con terraza muy acogedora y preciosas vistas despejadas, gran dormitorio, cocina totalmente nueva con terraza tendedero y baño completo con bañera.  En la 2ºplanta contamos con dos dormitorios y baño, abuhardillados con ventanas Velux de última generación. Esta planta también tiene proyectado aislamiento térmico y acústico en todas las estancias. La carpintería exterior está totalmente cambiada con ventanas dobles y sistema oscilobatiente, con persianas eléctricas y mosquiteras. El sistema de calefacción es por aire frío/calor en todas las estancias, con un gasto mínimo mensual.  Una vivienda totalmente exterior, con mucha luz y lista para entrar a vivir. No pierdas la oportunidad de visitarla. CASSA-INMOBILIARIA NO COBRA HONORARIOS AL COMPRADOR. Llamar para concertar visita.",False,good,False,3029.0,False,False,False,False,[],False,False,318000.0,€,,,flat,duplex,"Centro, El Escorial",Dúplex en CL Daoiz Velarde,2,True,Centro,,True,,,,
109215411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/ce/12/1367710604.webp,,49,170000.0,duplex,sale,74.0,3,2,avenida Alejandro Rubio,Madrid,Guadalix de la Sierra,es,40.7842797,-3.7020336,False,https://www.idealista.com/inmueble/109215411/,"Agencia inmobiliaria de Madrid Clickhaus Clickhaus vende. Dúplex con plaza de garaje y piscina. Avenida Alejandro rubio. Vivienda dúplex, luminosa y bien distribuida en Guadalix de la sierra. En la planta baja: salón-comedor con cocina abierta, 1 dormitorio y 1 baño completo. En la planta superior: dormitorio principal amplio con espacio de almacenaje, dormitorio mediano con armario empotrado y baño muy amplio. La vivienda se vende con plaza de garaje de cómodo acceso (entrada directa en coche) y trastero. Forma parte de una urbanización con piscina, ideal para familias o inversión. Zona tranquila, con servicios cercanos y buena comunicación por carretera con Madrid y municipios del norte. Perfecta como vivienda habitual o alta rentabilidad en alquiler. 74 m² construidos distribuidos de la siguiente manera: 3 dormitorios (1 en planta baja + 2 en planta superior) 2 baños (1 por planta; baño muy amplio arriba) cocina abierta al salón plaza de garaje con acceso directo a la vivienda trastero incluido piscina comunitaria en urbanización cerrada DISTRIBUCIÓN DETALLADA: -planta baja salón-comedor con cocina abierta 1 dormitorio 1 baño completo -planta superior dormitorio principal amplio con espacio de almacenaje dormitorio mediano con armario empotrado 1 baño muy amplio -extras y calidades plaza de garaje incluida traster piscina comunitaria armarios empotrados tipo dúplex Agencia inmobiliaria de Madrid - c/camino de los vinateros 119. Valoraciones gratuitas- tramitamos herencias - certificados energéticos.",True,renew,False,2297.0,False,False,True,False,[],False,False,170000.0,€,True,True,flat,duplex,Guadalix de la Sierra,Dúplex en avenida Alejandro Rubio,1,True,,,False,,,,
109219665,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/67/0e/1367833325.webp,MMG-Bhome,28,180000.0,chalet,sale,120.0,3,2,calle Castillo,Madrid,San Martín de Valdeiglesias,es,40.3634917,-4.4022825,False,https://www.idealista.com/inmueble/109219665/,"¡OPORTUNIDAD DE FINANCIACIÓN 100% DESDE CERO EUROS! Presentamos una excelente oportunidad para adquirir un adosado ubicado en la tranquila y hermosa zona de Coracera, en San Martín de Valdeiglesias. Con un precio atractivo de 180,000 euros, esta propiedad destaca por su buen estado general y comodidad. La vivienda cuenta con una superficie construida de 120 m² distribuidos eficientemente en tres amplias habitaciones dobles que ofrecen el espacio ideal para familias o grupos pequeños. Además, dispone de dos baños completos que garantizan funcionalidad y privacidad a sus ocupantes. Este adosado es perfecto tanto como residencia habitual como inversión debido a su estratégica ubicación cerca del entorno natural y servicios locales accesibles. No pierda la ocasión única para vivir confortablemente rodeado por la belleza paisajística que caracteriza a este encantador municipio. La casa tiene dos entradas separadas, ya que se hizo un pequeño apartamento con cocina y baño independiente dentro de la vivienda pero con entrada independiente. Este apartamento puede tener una renta de aproximadamente 400 euros al mes, como inversión para hacer frente a cualquier posible hipoteca, es una vivienda con posibilidad de pagarse prácticamente sola con un inquilino en el apartamento. Para más información consulte sin compromiso.",False,good,False,1500.0,False,False,False,False,[],False,False,180000.0,€,,,chalet,terracedHouse,San Martín de Valdeiglesias,Chalet adosado en calle Castillo,,,,,,,,,
109212839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/61/47/1367614364.webp,G10LA,44,1190000.0,flat,sale,130.0,3,2,Barrio Palacio,Madrid,Madrid,es,40.4197459,-3.7052181,False,https://www.idealista.com/inmueble/109212839/,"CENTRO de Madrid - GRAN VIA - CALLAO Piso en pleno centro de Madrid, junto a la Plaza de Callao y Gran Vía, con posibilidad de segregación. Ubicado en una tercera planta exterior, con cuatro balcones que dan a la calle muy luminoso. Dispone de dos habitaciones dobles con armarios empotrados y vestidor. Con un tercera habitación que está como despacho Dos baños completos, salon-comedor con tres balcones y la cocina completamente equipada e independiente con balcón.  Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público.",True,good,False,9154.0,True,False,False,False,[],False,False,1190000.0,€,,,flat,,"Palacio, Madrid",Piso,3,True,Centro,Palacio,True,,,,
106015063,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/79/6f/1269948759.webp,01105,65,290000.0,chalet,sale,165.0,5,2,Eurovillas,Madrid,Eurovillas,es,40.3617879,-3.2691228,False,https://www.idealista.com/inmueble/106015063/,"Se vende chalet con piscina en Eurovillas. Vivienda original construida en el año 1976 y posteriormente reformada.  Dispone de 165m² construidos, a la vivienda se accede por la cocina que también tiene salida a la parte trasera de la parcela donde se encuentra la piscina y la barbacoa. Cocina con espacio para mesa de comedor y completamente amueblada. El salón comedor tiene chimenea de leña, en total dispone de 5 dormitorios y dos baños con armarios empotrados. Uno de los dormitorios se encuentra en la planta alta de la vivienda.  Parcela de 963m², con piscina de obra, zona de barbacoa y almacén de 20m² aprox.  Tiene garaje para 1 vehículo.  Se encuentra para entrar a vivir, ubicada en una de las calles principales de la urbanización.  A 15 minutos andando al Centro Comercial.  NO COBRAMOS HONORARIOS AL COMPRADOR La Urbanización Eurovillas, ubicada entre los municipios de Nuevo Baztán y Villar del Olmo (al Sureste de la Comunidad de Madrid), es una de las zonas residenciales más grandes de Europa, con alrededor de 3 600–4 000 parcelas distribuidas en 600 hectáreas y casi 80 km de viales Eurovillas está dotada de todos los servicios necesarios sin salir de la urbanización: Centro Comercial La Plaza y otras áreas comerciales con supermercado Eroski y Carrefour Market, farmacia, clínica, óptica, banco, bares, restaurantes, veterinario, peluquerías, gestorías, etc.  Educación: Escuela Infantil “La casita de los niños”, Escuela infantil privada ""Pocholines"", Colegio Público Juan de Goyeneche y Colegio Concertado Internacional Eurovillas  Ocio y deportes: Casa de la juventud, Centro Cultural Valmores, pabellón, polideportivo, piscina, pistas de pádel, tenis, baloncesto, petanca, hockey, zonas verdes, parques infantiles  Servicios municipales: Consultorio médico Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.  En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",True,good,False,1758.0,True,False,True,False,[],False,False,290000.0,€,True,True,chalet,independantHouse,Eurovillas,Casa independiente,,,,,,,,,
107906034,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/55/90/1327955981.webp,PIS_121,33,2150000.0,flat,sale,223.0,4,3,Barrio Recoletos,Madrid,Madrid,es,40.4288596,-3.6806389,False,https://www.idealista.com/inmueble/107906034/,"S15 Real Estate presenta, en exclusiva, esta distinguida propiedad ubicada en una de las direcciones más emblemáticas de Madrid, en la calle Núñez de Balboa, en pleno Barrio de Salamanca. Un enclave sinónimo de elegancia, estilo y calidad de vida. Con una superficie de 223 m² construidos (según catastro), esta propiedad se sitúa en la primera planta exterior de un edificio señorial de 1973, que dispone de ascensor principal y de servicio, así como portero físico, garantizando privacidad y atención personalizada. * Distribución y espacios, La vivienda dispone de doble acceso (entrada principal y de servicio), lo que permite una distribución funcional y una clara separación entre las áreas sociales y privadas. Zona de día: Un amplio hall de entrada con armarios de cortesía da paso a un espacioso salón, conectado elegantemente con el comedor y con acceso directo a una agradable terraza exterior con vistas a Núñez de Balboa, ideal para disfrutar de la luz y el dinamismo del barrio. Cocina independiente con office, despensa, dormitorio y baño de servicio completan esta área. Zona de descanso: Tres generosos dormitorios, uno de ellos con baño en suite, y un segundo baño completo que comparten las otras dos habitaciones. Ventanas a patio interior que aportan serenidad y luminosidad. * Prestaciones adicionales,  - Plaza de garaje en el mismo edificio, de cómodo acceso.  - Trastero de 24 m², ideal para almacenamiento adicional.  - Armarios empotrados en todas las estancias.  - Calefacción central con consumo individualizado (gas).  - Servicio de portería diario. Gastos de comunidad: 370 €/mes. IBI anual: 2.119 € (vivienda) + 148 € (garaje). * Ubicación inmejorable, En una de las zonas más cotizadas de Madrid, rodeada de firmas de lujo, restaurantes de alta cocina y centros culturales, esta propiedad es ideal para quienes buscan combinar exclusividad, confort y estilo de vida urbano, en un entorno seguro y perfectamente conectado. Una oportunidad única de adquirir una residencia de prestigio en una de las ubicaciones más selectas de la capital.  ref: PIS_121.",True,good,False,9641.0,True,False,True,False,[],False,False,2150000.0,€,True,True,flat,,"Recoletos, Madrid",Piso,,True,Barrio de Salamanca,Recoletos,True,,,,
109215995,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/63/68/871318872.webp,380 LEGANES,26,250000.0,flat,sale,61.0,3,1,calle de Nuestra Señora de Guadalupe,Madrid,Leganés,es,40.3244759,-3.7699577,False,https://www.idealista.com/inmueble/109215995/,"**Piso en Venta en Leganés - ¡Tu nuevo hogar te espera! ** Descubre este encantador piso de 61 m² en una ubicación inmejorable de Leganés. Situado en la tercera planta de un edificio con ascensor, este hogar ofrece un salón independiente que se abre a una acogedora terracita de 5 m², perfecta para disfrutar del aire fresco. Con tres dormitorios, dos de ellos equipados con armarios empotrados. El baño completo cuenta con plato de ducha, y la cocina está completamente amueblada con electrodomésticos, lista para tus mejores recetas. La vivienda destaca por su luminosidad, gracias a sus ventanas de aluminio climalit que permiten la entrada de luz natural en todas las estancias. Los suelos de tarima y las puertas de roble aportan un toque cálido y acogedor. Además, la calefacción por gas natural y el aire acondicionado garantizan un ambiente confortable durante todo el año. Ubicada a solo 500 m de la estación de Renfe y Metro Leganés Central, así como a 300 m de la parada de Metro L-12 Severo Ochoa, la comunicación es excelente. En las cercanías encontrarás tiendas de alimentación como Condis y Ahorramas, facilitando tu día a día. Y para mayor comodidad, incluye una plaza de garaje cercana al inmueble. No pierdas la oportunidad de visitar este piso en perfecto estado, construido en 1968 y listo para convertirse en tu nuevo hogar. ¡Contáctanos para más información y no dejes pasar esta oportunidad!",False,good,False,4098.0,False,False,False,False,[],False,False,250000.0,€,True,True,flat,,"Vírgenes, Leganés",Piso en calle de Nuestra Señora de Guadalupe,3,True,Centro,Vírgenes,True,,,,
109048735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/3f/75/1362700443.webp,,19,349900.0,flat,sale,90.0,2,2,"calle los Lirios, 13",Madrid,Alcorcón,es,40.3544805,-3.8046222,True,https://www.idealista.com/inmueble/109048735/,"Agencia inmobiliaria en Alcorcón INMOBILIARIA HOGARES ALCORCÓN VENDE exclusivo piso reformado en zona Los Castillos, una de las zonas más tranquilas y exclusivas de Alcorcón. La vivienda que cuenta con un diseño moderno y funcional, se distribuye de la siguiente forma: Al entrar nos encontramos un amplio recibidor que dan paso a un gran salón comedor con acceso directo a una terraza con gran privacidad y orientación sur, cocina con office, baño completo con plato de ducha, dos amplios dormitorios y baño en suite. La vivienda cuenta con una reforma integral realizada en 2021 con todo tipo de actualizaciones las cuales hacen que sea un entorno acogedor y funcional para el día a día, como tener en la cocina espacio para office y gran capacidad de almacenaje. Construido en 1993 se encuentra en urbanización cerrada con piscina y conserje. Muy bien comunicado, con fácil acceso a la M-40 y A-5 y al centro de Madrid, este espectacular piso se convertirá en tu hogar perfecto. ¡NO PERDAIS LA OPORTUNIDAD DE VENIR A VISITARLO!",True,good,False,3888.0,True,True,False,False,[],False,False,349900.0,€,,,flat,,"Valderas - Los Castillos, Alcorcón","Piso en calle los Lirios, 13",1,True,Valderas - Los Castillos,Valderas - Los Castillos,True,370000.0,20100.0,5.0,
109215905,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/34/06/1367710626.webp,121-00536,40,424950.0,chalet,sale,160.0,3,3,calle Galicia,Madrid,San Martín de la Vega,es,40.2151376,-3.5812106,False,https://www.idealista.com/inmueble/109215905/,"Espectacular chalet en el centro de San Martín de la Vega (Madrid) ¡Oportunidad única! Vivienda totalmente reformada con materiales de altísima calidad, lista para entrar a vivir y disfrutar desde el primer día. Características principales: Chalet de 3 plantas en zona céntrica 3 amplios dormitorios, uno en suite con armarios empotrados vestidos 2 baños completos y 1 aseo, todos reformados con estilo Buhardilla muy luminosa con ventanas Velux, armarios de almacenamiento y persianas Gran salón-comedor distribuido en tres ambientes Aire acondicionado en estancias principales Calefacción por gas Cocina rústica amueblada con todos los electrodomésticos incluidos Exterior de ensueño: Piscina con revestimiento porcelánico Zona solárium Zona de barbacoa techada con espacio de almacenamiento Patio con zona de estar acristalada y cubierta, ideal para todo el año Garaje amplio Detalles de calidad: Carpintería de aluminio con rotura de puente térmico, persianas y mosquiteras Suelos de tarima en excelente estado Puertas interiores de gran calidad Paneles solares instalados con importantes ahorros en energía e IBI Ubicación: Situado en plena zona céntrica de San Martín de la Vega, con todos los servicios a un paso: colegios, supermercados, transporte, zonas verdes y comercios. No dejes pasar esta oportunidad. La casa de tus sueños ya existe, y está lista para que entres a vivir. Contáctanos para más información o para agendar tu visita. ¡Te enamorarás a primera vista!",False,good,False,2656.0,False,False,False,False,[],False,False,424950.0,€,True,True,chalet,terracedHouse,San Martín de la Vega,Chalet adosado en calle Galicia,,,,,,,,,
108149711,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/54/23/1335337452.webp,471-C,30,995000.0,chalet,sale,500.0,6,4,calle de la Luna,Madrid,Santo Domingo,es,40.6284281,-3.5796002,False,https://www.idealista.com/inmueble/108149711/,"ABETO COCHES Y CASAS - EN EXCLUSIVA - Magnífica vivienda con mucho potencial. Con espectacular parcela de 4.000m2 completamente llana.  Dispone de proyecto completo de reforma. Con inmejorable ubicación, en una zona muy tranquila, cercana al control de seguridad y la zona comercial de Santo Domingo.  Vivienda con cómoda distribución que permite hacer vida en una sola planta, con mucho potencial para reforma integral, con amplios espacios, suelo radiante, grandes ventanales y preciosas vigas de madera que aportan mucha personalidad y calidez a la vivienda.  En planta principal dispone de un amplio salón comedor con techo a doble altura y preciosas vigas de madera, con salida directa a través de unas puertas correderas acristaladas al precioso porche de orientación sur, cocina de gran tamaño con isla central, gran zona office y también con acceso directo al porche del jardín, y la lavandería con entrada independiente. En esta misma planta tenemos el dormitorio principal con su baño en suite y otros dos dormitorios que comparten un baño. En planta superior con techo abuhardillado tenemos una sala de estar y dos habitaciones con dos baños. En planta baja el garaje y la sala de juegos ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 471-C.",False,good,False,1990.0,True,False,False,False,[],False,False,995000.0,€,True,True,chalet,independantHouse,Santo Domingo,Casa independiente en calle de la Luna,,,,,,1090000.0,95000.0,9.0,
106593682,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/4d/df/1288082245.webp,,46,1390000.0,chalet,sale,580.0,6,6,Barrio Valdebebas - Valdefuentes,Madrid,Madrid,es,40.4758539,-3.6302853,False,https://www.idealista.com/inmueble/106593682/,"ZAFIR REAL ESTATE Les presenta en EXCLUSIVA este impresionante chalet independiente en VALDEBEBAS, con calidades superiores, te ofrece un oasis de luz y amplitud en cada rincón. Con 517,40 m² construidos sobre una parcela de 322 m², disfrutarás de espacios generosos y bien distribuidos.  La distribución es como sigue: - Planta principal te recibe con un elegante hall de entrada, un aseo para visitas y un salón comedor en varios ambientes que invita a relajarse junto a la chimenea. La cocina, amplia y funcional, cuenta con despensa. Cuenta con la posibilidad de añadir una piscina en el jardín. - Planta primera: Cuatro dormitorios dobles, cada uno con su baño completo (tres en suite y uno exterior), y una terraza cerrada tipo estudio perfecta para disfrutar del sol. Buhardilla: Ofrece un espacio diáfano con potencial para un dormitorio adicional, baño y sala polivalente. - Sótano: Garaje para tres coches, zona de Spa/Wellness con jacuzzi y ducha de hidroterapia, bodega, trastero, además de un amplio dormitorio de servicio con baño y una sala multiusos. Este chalet está equipado con aire acondicionado y calefacción por radiadores, garantizando confort durante todo el año. Construido en 2001 y en excelente estado, ofrece accesibilidad para personas con movilidad reducida. No pierdas la oportunidad de vivir en un entorno privilegiado con todas las comodidades modernas. ¡Ven a visitarlo y enamórate! La zona de Valdebebas-Valdefuentes, se encuentra estratégicamente ubicada en una de las principales zonas de expansión/lujo/prime de Madrid capital. Un emplazamiento residencial de excepción, a escasos metros de las emblemáticas áreas de influencia del aeropuerto e IFEMA. La comunicación es inmejorable, en sus proximidades se pueden encontrar, centros comerciales (Corte Inglés, Hipercor, Arturo Soria Plaza, Plenilunio, etc.), parques (Juan Carlos I, Juan Pablo II, Quinta Molinos, Marques Suanzes, El Capricho, etc.), club deportivos (Centro Deportivo los Prunos AQA, Club de Golf Olivar de la Hinojosa, etc.), colegios (Liceo Francés, San José del Parque -Maristas Colegio Bristol, Santa María de la Hispanidad, Alameda de Osuna, Colegio GAUDEM, Montessori, Dallington School, Nuestra Señora santa María, Nursery School, Patrocinio de María, Santa María de la Hispanidad, Escuela Iraquí de Madrid, Instituto saudí de Madrid, Parque Conde de Orgaz, Ecole Maternelle Française Pomme D'api, Colegio Brains María Lombillo, etc.), parques empresariales (Julián Camarillo, Las Mercedes, Campo de las Naciones, IFEMA, Alameda de Osuna, Barajas, etc.), áreas empresariales (la milla de oro tecnológica madrileña, el llamado Silicon Valley de Madrid, un entorno con más de 200 empresas del sector tecnológico, cuajado de centros de datos y kilómetros de fibra óptica), hospitales (Clínica Universitaria de Navarra, etc.), sedes empresariales (VODAFONE, Banco Popular, ABC, EL PAIS, Registros de la Propiedad de Madrid, Banco de España, CSIF, Telefónica, Liberty Seguros, AENA, Juzgados, Jefatura General de Tráfico, etc.), hoteles (Melia, Hilton, Barceló, Confortel, IBIS, etc.), recintos feriales-IFEMA, etc. Con salida directa a M-30 y M-40, y a 5 minutos del centro de Madrid y del Aeropuerto Internacional Adolfo Suárez Madrid-Barajas.",False,good,False,2397.0,True,False,True,False,[],False,False,1390000.0,€,True,True,chalet,independantHouse,"Valdebebas - Valdefuentes, Madrid",Casa independiente,,,Hortaleza,Valdebebas - Valdefuentes,,,,,
108752863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/c0/14/1354106319.webp,V-MAD-PS,28,1175000.0,flat,sale,186.0,3,2,Barrio Palomas,Madrid,Madrid,es,40.4530467,-3.6227718,False,https://www.idealista.com/inmueble/108752863/,"MADRIDEM VENDE esta vivienda llena de luz, con amplitud de espacios y una ubicación privilegiada en la mejor zona del Campo de las Naciones, junto al parque Juan Pablo II y a pocos minutos de Arturo Soria y Conde de Orgaz. Este piso de 3 dormitorios y 2 baños es una de esas viviendas que no se encuentran todos los días: tiene diseño, distribución muy bien aprovechada y lista para entrar a vivir sin complicaciones. -El salón comedor tiene acceso directo a un ventanal muy agradable, ideal para desconectar, leer o simplemente disfrutar del silencio y las vistas. -La cocina, con zona de lavandería independiente, es amplia y funcional. -Dormitorio principal en suite y otros dos dormitorios que comparten baño completo. Además, cuenta con dos plazas de garaje de acceso directo y un trastero de buen tamaño incluidos en el precio. La finca, moderna y cuidada, dispone de ascensor y se encuentra en un entorno tranquilo, verde y bien comunicado. Si buscas espacio, confort y calidad de vida, esta vivienda es para ti. Conexión directa con M-30 y M-40, cerca de los mejores colegios, zonas verdes, centros comerciales y con excelente transporte público. ¿Te imaginas viviendo aquí? Organizamos tu visita en cuanto sea posible. ¡Te gustará, ven a verlo! Visitas presenciales o virtuales. Llama o manda whatsapp al teléfono de nuestra boutique de servicios inmobiliarios. We speak english Nous parlons français.",True,good,False,6317.0,True,False,True,False,[],False,False,1175000.0,€,True,True,flat,,"Palomas, Madrid",Piso,4,True,Hortaleza,Palomas,True,,,,
99562970,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/94/d4/1047629716.webp,,33,3400000.0,flat,sale,459.0,5,5,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,es,40.4366884,-3.6946579,False,https://www.idealista.com/inmueble/99562970/,"Pisazo en elegante casa buena de José Abascal orientado al sur con plaza de garaje y trastero. Consta de 459metros construidos y 403 útiles que se distribuyen en cuatro zonas diferenciadas como se puede observar en el plano: zona de recibo, zona principal, zona de niños y zona de servicio. En la zona de recibo encontramos un gran hall de entrada, salón en tres ambientes con salida a terraza (dando a José Abascal), aseo de visitas, una biblioteca/estar y comedor con acceso a la cocina todo corrido. Todas las estancias se pueden independizar con puertas correderas o dejarse abierto. La zona principal se compone de un dormitorio, un vestidor con armarios bien vestidos, un despacho y un cuarto de baño con doble lavabo, bañera y ducha. A la zona de niños se accede desde un distribuidor y consta de 2 dormitorios cada uno con su cuarto de baño incorporado y un cuarto de estar/juegos. La cocina se divide de forma tradicional es espacio de comedor de diario, office, lavandero, planchero, terraza/tendedero, despensa y zona de humos. Además cuenta con puerta de servicio con escalera y montacargas. Tenemos plano con la distribución de la vivienda. Se hizo una reforma integral hace 15 años con lo que las instalaciones están renovadas. El edificio también se encuentra al día en cuanto a pocerías, bajantes etc. Se ha pintado uno de los patios recientemente y ahora se va a pintar el otro. La plaza de garaje es buena y amplia y se puede meter también una moto. El trastero tiene un tamaño estupendo. Tiene aire acondicionado por estancias. La calefacción y el agua son centrales y van incluidos en los 800 euros de gastos de comunidad mensuales de la vivienda. Gastos de comunidad del garaje son 50 euros. El IBI asciende a 3.827 euros al año.",False,good,False,7407.0,True,False,True,False,[],False,False,3400000.0,€,True,True,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso,5,True,Chamberí,Nuevos Ministerios-Ríos Rosas,True,,,,
104771191,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/70/39/1231100609.webp,2300,85,350000.0,countryHouse,sale,695.0,6,4,El Vellón,Madrid,El Vellón,es,40.7696533,-3.5371805,False,https://www.idealista.com/inmueble/104771191/,"Hermosa finca rústica con casa de 330 m2 construidos sobre parcela de 10.088 m2. Dispone de amplia sala para reuniones y eventos. Apartamento con chimenea de leña y baño en suite con plato de ducha a nivel de suelo. Zona de almacenamiento. Dos trasteros uno de ellos bastante grande. Bodega para vinos. Garaje para un coche y varias motos o un tractor pequeño.  En la primera planta dispone de: Amplio hall distribuidor con baño completo con plato de ducha. Espacioso salón comedor independiente, con chimenea y con acceso a amplia terraza. Espaciosa Cocina independiente en forma de L amueblada y equipada con espacio para office. 6 Dormitorios espaciosos con armarios empotrados grandes, dos de los dormitorios con baño en suite con bañera.  Ventanas de aluminio correderas. Puertas de madera. Suelos de gres. Paredes de gotelé fino. Cenador de aluminio blanco. Piscina de 10 x 4 m con ducha, barbacoa. Varios huertos, diversos árboles frutales, corral para animales, amplias zonas ajardinadas, con sinfín de variedades de flores muy bien cuidadas, el agua proviene de un aljibe, con fosa séptica.  Esta finca es ideal para emprender un alojamiento rural en un entorno fantástico para los que buscan conectarse con la naturaleza y disfrutar de paz y tranquilidad. El Vellón es uno de los municipios que componen la Sierra Norte de Madrid, y se sitúa a unos 50 minutos de Madrid. Dispone de servicios básicos, como supermercado, colegio, centro de salud.",False,good,False,504.0,True,False,True,False,[],False,False,350000.0,€,True,True,countryHouse,countryHouse,El Vellón,Finca rústica,,,,,,,,,
