propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,district,newDevelopmentFinished,neighborhood,highlight.groupDescription,parkingSpace.parkingSpacePrice
108775985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/fa/7b/951527357.webp,STA TERES10 01 DA,20,750000.0,flat,sale,64.0,2,2,"calle Santa Teresa, 10",Madrid,Madrid,es,40.425569,-3.6955919,True,https://www.idealista.com/inmueble/108775985/,"PROPERTY PLUS VENDE en la mejor zona de Justicia! Inmueble en extraordinario estado de conservación, Cómo Nuevo!  Apartamento de 2 dormitorios con 2 baños en suite, RECIEN REFORMADO, AMUEBLADO y Equipado! I INMEJORABLE OPORTUNIDAD DE INVERSION! Precioso apartamento en uno de los mejores Barrios de Madrid, en Justicia, a escasos metros de la Plaza Colón. Ubicado en una preciosa finca con mucho encanto, con conserje y ascensor, se trata de un 2º piso!  Recién reformado y totalmente amueblado, la vivienda consta de: . - Amplia entrada que da paso a Salón comedor, con cocina americana con Isla/barra, con electrodomésticos panelados ( lavadora, lavavajillas, . ). Aire Acondicionado por split en salón y cocina.  - Dormitorio 1 con cama de matrimonio, armario empotrado vestido, y baño en suite completo con plato de ducha. Dormitorio con Aire Acondicionado.  - Dormitorio 2 con cama de matrimonio, armario empotrado vestido, baño en suite completo con plato de ducha. Dormitorio con Aire Acondicionado. Extraordinaria ubicación en inmejorable finca con conserje físico! Contacte con nosotros los 7 días de la semana para concertar una visita. vo!",True,good,False,11719.0,True,False,False,False,[],False,False,750000.0,€,flat,,"Chueca-Justicia, Madrid","Piso en calle Santa Teresa, 10",2,False,True,,,,,,Centro,,Chueca-Justicia,,
108147170,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/c5/6c/1335266142.webp,,19,950000.0,flat,sale,127.0,1,2,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,es,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/108147170/,"Dúplex en planta baja con jardín privado Nueva promoción de viviendas de última generación en LaFinca. En la urbanización encontramos viviendas desde 1 a 3 dormitorios en dúplex y una sola planta. Todas ellas con balcón o jardín, espacios protagonizados por la luz. Vivienda en dos plantas. En la planta inferior se encuentra la zona de día compuesta por salón-cocina orientado al sur con jardín privado, aseo de cortesía y lavadero. En la planta superior se encuentra la zona de noche, con el dormitorio y el baño principal separados por un patio ajardinado. El dormitorio principal se orienta al sur con un gran ventanal. Todas las viviendas cuentan con 2 plazas de aparcamiento y trastero, además de amplios cuartos para bicicletas. La urbanización cuenta con amplias zonas verdes que distribuye las distintas zonas comunes, gimnasio con luz y ventilación natural, centros de trabajo en la misma urbanización que permiten conciliar el entorno familiar y profesional sin desplazarse gracias a los COVIT ROOMS. Y piscina comunitaria con amplios vestuarios. La finca GARDEN, forma parte del conjunto residencial LGC, que también contará con zona de ocio y servicios, La Finca Grand Café como punto de encuentro donde se fusionará la mejor restauración premium con una experiencia de compra excepcional y la zona deportiva, el club LaFinca Golf.  También se encuentra próximo a los mejores colegios internacionales (Colegio Británico), prestigiosos hospitales (Hospital Universitario Quirón) y clínicas privadas (La Zarzuela). cercanía a otros centros comerciales como El Zielo, Corte Inglés de Pozuelo y el complejo de ocio Kinépolis.",False,good,False,7480.0,True,False,False,False,[],False,False,950000.0,€,flat,,"La Finca, Pozuelo de Alarcón","Piso en avenida de Luis García Cereceda, 7",bj,True,True,,,,True,True,Zona Prado de Somosaguas - La Finca,,La Finca,,
107533578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/c6/6b/1338511491.webp,leg-26262522,36,1050000.0,flat,sale,110.0,3,2,"calle del General Oráa, 56",Madrid,Madrid,es,40.4358239,-3.6797664,True,https://www.idealista.com/inmueble/107533578/,"Ubicada en el corazón del Barrio Salamanca. Esta vivienda situada en una tercera planta destaca por su luminosidad, amplitud y una tranquilidad inigualable. Está orientado hacia un patio de manzana, lo que ofrece un entorno sereno, libre de ruidos de coches y bulliciosas terrazas de restaurantes.  La vivienda posee una distribución amplia y funcional. Actualmente cuenta con 3 dormitorios, 2 baños, un salón espacioso, terraza y una amplia cocina. Además, dispone de espacios de almacenaje. ¡Y techos de 3 metros de altura! La ausencia de muros de carga permite la posibilidad de una redistribución total según tus necesidades y gustos, ideal para personalizar al máximo tu nuevo hogar. Se pondrá nuestro estudio de arquitectura a su disposición y un arquitecto en cada visita al inmueble, sin ningún tipo de coste añadido, para cualquier duda sobre reformas.  La finca cuenta con conserje. Coste de comunidad: 300 €/mes. Gracias a las empresas del GRUPO LEGEND, aportamos Asesoramiento Fiscal, Financiero y un Arquitecto a su disposición para cualquier consulta o servicio que necesite, además de presupuestos gratuitos de reforma a medida para cada cliente. Nos adaptamos a las necesidades y horarios de nuestros clientes. Contacta con nosotros para más información y organizar una visita. La información que se detalla en este anuncio, se muestra a título informativo, no es contractual ni vinculante.",True,renew,False,9545.0,True,False,False,False,[],False,False,1050000.0,€,flat,,"Castellana, Madrid","Piso en calle del General Oráa, 56",3,False,True,,,,,,Barrio de Salamanca,,Castellana,,
107754013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/37/86/1322345608.webp,,22,2495000.0,flat,sale,240.0,4,5,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,es,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/107754013/,"Espectacular vivienda de 4 dormitorios con amplia terraza con jacuzzi. A la vivienda se accede a través de un amplio hall y una zona polivalente que separa la zona de día y zona de noche. Zona de día: Cuenta con un salón-comedor orientado al sur de 38 m2 con acceso a una amplia terraza con vistas al campo de golf. La cocina de 22 m2 abierta al comedor y zona de servicio (lavadero-tendedero, dormitorio servicio, baño servicio, aseo de cortesía).  Zona de noche: La superficie destinada al dormitorio principal, amplio vestidor y cuarto de baño con ducha y bañera, tocador y cabina independiente de wc, es de 44 m2 y cuenta con terraza propia y magníficas vistas a sur. Los tres dormitorios secundarios también cuentan con baño propio. Terraza envolvente con acceso desde todas las estancias con buenas vistas La vivienda cuentan con 4 plazas de aparcamiento y trastero, además de amplios cuartos para bicicletas. La urbanización dispone de amplias zonas verdes que distribuye las distintas zonas comunes, piscina comunitaria, gimnasio, y salas de comunidad en la misma urbanización Y piscina comunitaria con amplios vestuarios. LaFinca LGC-7 Residencial, forma parte del conjunto residencial LGC, que también cuenta con zona de ocio y servicios, La Finca Grand Café como punto de encuentro donde se fusiona la mejor restauración premium con una experiencia de compra excepcional y la zona deportiva, el club LaFinca Golf.  También se encuentra próximo a los mejores colegios internacionales (Colegio Británico), prestigiosos hospitales (Hospital Universitario Quirón) y clínicas privadas (La Zarzuela). cercanía a otros centros comerciales como El Zielo, Corte Inglés de Pozuelo y el complejo de ocio Kinépolis.",False,good,False,10396.0,True,False,False,False,[],False,False,2495000.0,€,flat,,"La Finca, Pozuelo de Alarcón","Piso en avenida de Luis García Cereceda, 7",2,True,True,,,,True,True,Zona Prado de Somosaguas - La Finca,,La Finca,Destacado,
108081299,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/4a/6e/1333242223.webp,0096-01081,55,1350000.0,chalet,sale,534.0,5,5,"paseo del Perú, 39",Madrid,Ciudalcampo,es,40.6197047,-3.6217011,True,https://www.idealista.com/inmueble/108081299/,"202 Descubre esta espectacular vivienda unifamiliar de 534 m² construidos sobre una amplia parcela de 2.600 m², situada en una de las zonas más privilegiadas de Ciudalcampo, una urbanización privada y segura al norte de Madrid, rodeada de naturaleza y tranquilidad. La propiedad se distribuye en dos plantas y sótano. Cuenta con espacios amplios, luminosos y funcionales. Dispone de: 5 dormitorios, tres de ellos con baño en suite 5 baños completos. 2 salones, 1 con chimenea, ideales para el descanso o reuniones Comedor independiente con acceso directo al jardín Cocina totalmente reformada, moderna y equipada Terraza en planta alta, perfecta para disfrutar de vistas y atardeceres Piscina privada con zona de solárium, barbacoa, salita y cuarto de baño. Amplio jardín consolidado con riego automático Espacio para varios vehículos Situado en Paseo del Perú, una calle residencial tranquila, este chalet combina privacidad con excelentes accesos a la A1 y cercanía a servicios de alto nivel: colegios internacionales como SEK y Trinity College, el Club RACE (golf, hípica, tenis), seguridad 24h y un entorno natural único. Una oportunidad ideal para familias que buscan calidad de vida, espacio y confort en una de las urbanizaciones más exclusivas de Madrid.",True,good,False,2528.0,True,True,False,False,[],False,False,1350000.0,€,chalet,independantHouse,Ciudalcampo,"Casa independiente en paseo del Perú, 39",,,,,,,True,True,,,,,
108259549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/21/f6/1338752616.webp,VO-1806,57,649999.0,chalet,sale,260.0,4,3,calle Zarrazin s/n,Madrid,Hoyo de Manzanares,es,40.6117255,-3.9450505,True,https://www.idealista.com/inmueble/108259549/,"Acogedor y cómodo chalet pareado situado en la urbanización de La Berzosa en Hoyo de Manzanares, completamente reformado en 2015 con calidades excelentes y con una superficie de 240m2 útiles sobre una parcela de 480m2, todo ello distribuido en 3 cómodas plantas. La planta principal consta de hall-recibidor, espectacular salón-comedor de 50m2 con grandes ventanales con sistemas de aluminio schüko, puerta corredera y cristales The Guardian con persianas motorizadas con control mando remoto, salida directa al jardín, chimenea de leña. Coqueta cocina con media isla, gran capacidad de almacenaje y comedor. Habitación tipo despacho con vistas al jardín y cuarto de baño completo con plato de ducha. La planta superior consta de 3 dormitorios, cada uno de ellos con vistas hacia la urbanización y el jardín, armarios empotrados vestidos y cuarto de baño completo con plato de ducha. El dormitorio principal de gran tamaño con vestidor y cuarto de baño completo en suite. La planta sótano consta de garaje para 2 coches con puerta de acceso motorizada, trastero y almacenaje. La urbanización de La Berzosa se caracteriza por ser un ambiente residencial, tranquilo, con servicios de transporte publico, sendas para pasear y club social con restaurante, 3 pistas de tenis, pádel y 2 piscinas.",True,good,False,2500.0,True,False,False,False,[],False,False,649999.0,€,chalet,semidetachedHouse,Hoyo de Manzanares,Chalet pareado en calle Zarrazin s/n,,,,,,,True,True,,,,,
107098160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/e3/06/1302919396.webp,SantaComba4dormitorios,32,520000.0,flat,sale,108.0,4,1,Barrio Casa de Campo,Madrid,Madrid,es,40.4297693,-3.7312282,False,https://www.idealista.com/inmueble/107098160/,"Vivienda XXI vende en Exclusiva piso exterior de 4 dormitorios en excelente ubicación junto a toda clase de servicios cercanos. La vivienda se encuentra situada dentro de una finca que dispone ascensor. Cuenta con orientación ( Este/Oeste) y se compone de 110 m2 distribuidos en: - Hall de entrada - Amplio salón-comedor luminoso. - Cocina con tendedero. - 4 dormitorios. Uno de ellos es el principal, dos individuales y otro actualmente como sala de estar. - Un cuarto de baño completo con bañera y con ventana exterior. Otras características: Puertas de interior de origen y suelos de parquet, cerámica y sintasol. Sobre la zona: En cuanto a la situación exacta del inmueble, éste se localiza en una zona que dispone de guarderías, colegios, institutos, centros de salud. También cuenta con supermercados, mercados tradicionales. Transporte: Zona con muy buena comunicaciones junto a parada de autobús 41 (atocha) y 75 (Callao).",False,renew,False,4815.0,True,False,False,False,[],False,False,520000.0,€,flat,,"Casa de Campo, Madrid",Piso,4,True,True,,,,,,Moncloa,,Casa de Campo,,
107996990,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/33/4c/1330630134.webp,,35,1050000.0,flat,sale,132.0,4,4,calle de San José,Madrid,Madrid,es,40.414068,-3.6985462,False,https://www.idealista.com/inmueble/107996990/,"**Piso en Venta en el Corazón del Barrio de Las Letras** Descubre este espectacular piso recientemente reformado en pleno Barrio de Las Letras, a solo 5 minutos del emblemático Hotel Palace. Con una inversión de aproximadamente 200.000 euros en su reforma, este inmueble de 132 m² construidos destaca por sus altas calidades y su estado impecable. La finca clásica de 1890, con sus bonitos balcones, ofrece un encanto único que combina lo antiguo con lo moderno. El gran salón comedor, completamente exterior y muy luminoso, se integra con una cocina de diseño, creando un espacio perfecto para disfrutar y compartir. Con cuatro amplios y luminosos dormitorios, cada uno cuenta con su propio cuarto de baño en suite, garantizando privacidad y comodidad. Además, todos los dormitorios están equipados con armarios empotrados que ofrecen un amplio espacio de almacenamiento. La propiedad también incluye una zona de lavandería equipada con lavadora y secadora, así como un trastero para mayor comodidad. La maquinaria de suelo radiante y aerotermia asegura un ambiente cálido y acogedor durante todo el año. Con techos muy altos que aportan una sensación de amplitud, este piso es ideal para quienes buscan un hogar lleno de luz y estilo. Ubicado en la tercera planta sin ascensor, este piso orientado al sur y este te permitirá disfrutar de la calidez del sol durante todo el día. No pierdas la oportunidad de vivir en una de las zonas más emblemáticas de Madrid, cerca del Congreso de los Diputados y rodeado de una oferta cultural inigualable. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",True,good,False,7955.0,True,False,False,False,[],False,False,1050000.0,€,flat,,"Huertas-Cortes, Madrid",Piso en calle de San José,3,True,False,1130000.0,80000.0,7.0,,,Centro,,Huertas-Cortes,,
108094036,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/e4/3a/1333626902.webp,Bajo C,11,248000.0,flat,sale,82.0,2,2,"calle Pinto, 56",Madrid,Parla,es,40.2394493,-3.7642648,True,https://www.idealista.com/obra-nueva/108094036/,"Parla Central es un proyecto residencial de la nueva generación de edificios en el centro de la ciudad.  Una promoción de obra nueva con viviendas de 1.2 y 3 dormitorios, moderna selección de materiales y calificación energética A.  A 5 minutos andando de la calle Real, Parla Central es la mejor opción de aquellos que desean vivir en el centro de la ciudad.",False,,True,3024.0,True,False,False,False,[],False,False,248000.0,€,flat,,"Calle Pinto-San Roque, Parla","Piso en calle Pinto, 56",bj,True,True,,,,,,Calle Pinto-San Roque,False,,,
102184278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/05/f8/167877871.webp,Ref. 115-B,8,356618.0,flat,sale,88.0,2,1,calle Toledo s/n,Madrid,Getafe,es,40.3022106,-3.7332137,True,https://www.idealista.com/obra-nueva/102184278/,"Un auténtico lujo en pleno centro de la ciudad. Se ha realizado una plaza ajardinada delantera para dar espacio y visibilidad a la edificación. Se trata de un edificio de Viviendas libres, de nueva construcción, en el mismo centro de Getafe, a un paso del Ayuntamiento, en la zona más comercial de la ciudad, con 86 viviendas de 2, 3 y 4 dormitorios y piscina, una dotación inigualable en el casco antiguo de Getafe, que se adaptará perfectamente a sus necesidades. El edificio tiene un diseño moderno y atractivo y las viviendas cuentan con acabados de calidad. Es un edificio con tres plantas de sótano, y seis plantas sobre rasante (Baja más cinco). La promoción consta de 5 portales y seis núcleos de escalera y ascensor para acceder a las viviendas. La zona está muy bien comunicada, en el mismo centro de Getafe con fáciles accesos y cuenta con estación de Metro a 500 metros y líneas de autobús. Consultar disponibilidad de trasteros y plazas de garaje.",False,newdevelopment,True,4052.0,True,False,False,False,[],False,False,356618.0,€,flat,,"San Isidro, Getafe",Piso en calle Toledo s/n,5,True,True,,,,,,San Isidro,True,,,
107288466,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/3a/1d/1336249668.webp,W-02YH75,35,330000.0,duplex,sale,113.0,3,2,Villalba Estación,Madrid,Collado Villalba,es,40.6300711,-4.0044404,False,https://www.idealista.com/inmueble/107288466/,"Bonito dúplex en Collado Villalba En un rincón apacible del centro de Collado Villalba, se encuentra este encantador dúplex reformado, donde la luz y la armonía se funden para crear un hogar acogedor y lleno de vida. En la planta baja, un amplio salón-comedor invita al descanso y la convivencia, mientras que la cocina, actualizada y totalmente equipada, se convierte en el escenario ideal para deleitarse con los placeres culinarios. Un bonito cuarto de baño completa este nivel. Subiendo las escaleras, la planta superior alberga tres dormitorios llenos de luz natural, perfectos para el descanso y la serenidad. Dos baños completos, con acabados de alta calidad, brindan confort y elegancia a la vivienda. El edificio, con pocos vecinos, ofrece un remanso de paz y privacidad. La calefacción y agua caliente están centralizadas con caldera de gasoil regulada de manera individual en cada vivienda, lo que permite disfrutar de un ambiente cálido y acogedor en invierno. Su ubicación privilegiada brinda acceso inmediato a encantadores comercios, acogedores cafés, supermercados y transporte público, haciendo de este hogar un lugar idóneo tanto para la vida familiar como para una inversión segura. Déjate seducir por la calidez y el encanto de este hogar. ¡Contáctanos para más información o para concertar una visita! Collado Villalba es un municipio situado en la Comunidad de Madrid, España, y es considerado la ""capital de la Sierra de Guadarrama"" debido a su ubicación estratégica en esta zona montañosa. Se encuentra a unos 40 kilómetros al noroeste de Madrid y es un importante centro de comunicaciones y servicios para la sierra madrileña.  Tiene aproximadamente 65,000 habitantes, lo que lo convierte en uno de los municipios más poblados de la sierra. Está bien conectado con Madrid a través de la autopista A-6 y la línea de Cercanías Renfe (C-3, C-8 y C-10), lo que facilita el acceso a la capital en unos 30-40 minutos. Su economía está basada principalmente en el comercio, los servicios y el sector inmobiliario. Cuenta con varios centros comerciales y una amplia oferta de ocio y restauración. Al estar en la Sierra de Guadarrama, ofrece numerosas rutas de senderismo y espacios naturales cercanos, como el Parque Nacional de la Sierra de Guadarrama y el embalse de Valmayor. Collado Villalba es un municipio dinámico que combina la cercanía a la naturaleza con la comodidad de una ciudad bien equipada.",False,good,False,2920.0,False,False,False,False,[],False,False,330000.0,€,flat,duplex,"Villalba Estación, Collado Villalba",Dúplex,2,True,False,,,,True,True,Villalba Estación,,,,
105337314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/a3/0e/1249080099.webp,3251,15,1359000.0,flat,sale,137.0,2,2,Barrio Castellana,Madrid,Madrid,es,40.4327479,-3.6865844,False,https://www.idealista.com/inmueble/105337314/,"Con una extensión de 105 m2, ofrece una distribución inteligente y sofisticada, que incluye una cocina totalmente equipada, dos dormitorios, dos baños y amplio salón. Dispone de aire acondicionado y calefacción comunitaria, además de servicio de portería. Comunidad: 98 € IBI: 545 € El barrio de Salamanca es uno de los barrios residenciales más elegantes y prestigiosos de mayor nivel de vida de Europa. En él se encuentra la mayor zona de compras de lujo de Madrid, la conocida “Milla de Oro"" en torno a las calles Serrano, Claudio Coello y Ortega y Gasset que reúne las más elegantes firmas de moda como son Chanel, Dior, Louis Vuitton, Loewe y muchos más.. . Destaca también por sus señoriales fachadas, que lo convierten en una preciosa representación para el mundo de la arquitectura clásica y vanguardista.  La oferta gastronómica que podemos encontrar responde a los gustos de un cliente moderno, cosmopolita y sofisticado. Podemos resumir que en el barrio de Salamanca han sabido combinar, con gusto exquisito, el clasicismo de mediados del siglo XIX con las necesidades y estilo del siglo XXI, sin olvidar su cercanía al parque del Retiro, el gran pulmón verde del centro de la ciudad. Clásico y elegante, versátil y cosmopolita. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,9920.0,True,False,False,False,[],False,False,1359000.0,€,flat,,"Castellana, Madrid",Piso,1,False,True,,,,,,Barrio de Salamanca,,Castellana,,
107939619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/a3/b0/1328923019.webp,,27,2400000.0,duplex,sale,250.0,4,5,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,es,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/107939619/,"Espectacular dúplex con jardín y piscina privada en LaFinca Esta vivienda cuenta con zona de día rodeada de terraza-jardín con piscina, ubicada en planta baja, y zona de noche en planta primera. Quedan unidas entre sí por una espectacular escalera y por un ascensor-elevador privado. La innovadora y exclusiva configuración arquitectónica del edificio en su conjunto consigue dotar a esta vivienda de total privacidad y garantiza la tranquilidad de no ser visto desde arriba. Zona de día: En planta baja, la zona de día está rodeada de una terraza-jardín de 160 m2, con zonas de estar norte y sur, que incluye piscina privada. Se accede a través de un espacio en doble altura abierto a la escalera y vistas al sur. Cuenta con un salón-comedor orientado a sur de 40 m2, amplia cocina de abierta al comedor y zona de servicio (despensa, lavadero, tendedero, dormitorio servicio, baño servicio, aseo de cortesía). Zona de noche: En planta primera, el distribuidor en doble altura da paso a los dormitorios. La superficie destinada al dormitorio principal y cuarto de baño con ducha y bañera, tocador y wc, es de 32 m2 y cuenta con terraza propia y magníficas vistas a sur. Los dos dormitorios secundarios cuentan con baño propio. La vivienda cuenta con 4 plazas de garaje y trastero. Las Sky Villas funden los conceptos de vivienda unifamiliar y vivienda en comunidad. Ya no es necesario renunciar al jardín para tener privacidad o a las vistas para disfrutar de una piscina, ni privarse de las ventajas de vivir en comunidad. Con las Sky Villas las viviendas se benefician de las ventajas de una y otra tipología de edificio, evitando los inconvenientes de ambas. Las Sky Villas de LAFINCA disponen de enormes ventanales que se abren al sol y a las vistas hacia los jardines y el campo de golf. En una magistral comunicación del interior y el exterior, el paisaje pasa a formar parte de la vivienda. UBICACIÓN ESTRATÉGICA El conjunto residencial se encuentra próximo a los mejores colegios internacionales (Colegio Británico), prestigiosos hospitales (Hospital Universitario Quirón) y clínicas privadas (La Zarzuela). También tendrá a su alcance instalaciones deportivas de gran nivel como el Reebok Sport Place y cercanía a otros centros comerciales como El Zielo, El Corte Inglés de Pozuelo y el complejo de ocio Kinépolis. COMUNICACIONES El conjunto residencial ofrece excelentes comunicaciones a través de la M-40, M-50, M511, A5 y A6. Autobuses interurbanos conectados con el centro de la capital y metro ligero. EL ENTORNO Naturaleza y arquitectura se entrelazan dando lugar a un conjunto residencial que se percibe como un gran jardín, donde el agua y la vegetación, junto con el sol, son protagonistas indiscutibles. Más de 40.000 m2 de jardines comunitarios, sin viario que los interrumpa, se suman a los jardines privados de cada una de nuestras SKY VILLAS. Las SKY VILLAS cuentan con espectaculares vistas al nuevo campo LaFinca Golf cuidadosamente concebido como un espacio de respeto al medio ambiente e integración paisajística con el terreno original. El conjunto residencial LaFinca LGC está concebido para que los residentes en nuestras SKY VILLAS disfruten de la mejor calidad de vida. A escasos 200 metros, en la Avenida Luis García Cereceda se ubicará LAFINCA GRAND CAFÉ el que está llamado a convertirse en referente de la restauración premium en España. Calidad, seguridad y diseño se unen para conseguir un ambiente único y una experiencia de compra y restauración excepcional.",False,good,False,9600.0,True,False,False,False,[],False,False,2400000.0,€,flat,duplex,"La Finca, Pozuelo de Alarcón","Dúplex en avenida de Luis García Cereceda, 7",bj,True,True,,,,True,True,Zona Prado de Somosaguas - La Finca,,La Finca,,
108421547,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/39/7b/1344396201.webp,41acc238-7804-41df-97ba-31ed58a2dab0,13,220000.0,flat,sale,55.0,3,1,calle de Alcalá de Guadaíra,Madrid,Madrid,es,40.387004,-3.6576583,False,https://www.idealista.com/inmueble/108421547/,"Acogedor piso con gran potencial en Palomeras Bajas. Descubre este acogedor piso de 55 m² en el corazón de Palomeras Bajas, Puente de Vallecas, Madrid. Con tres dormitorios y un baño, esta propiedad es ideal para quienes buscan un proyecto de renovación a su gusto. Aunque requiere reformas, este piso ofrece un gran potencial para convertirse en el hogar de tus sueños. La calefacción a gas es una de sus características destacadas, proporcionando calidez en los meses más fríos. Esta es una oportunidad única para personalizar cada rincón según tus necesidades. No dejes pasar la oportunidad de visitar este espacio y visualizar todo lo que puedes lograr en él. ¡Contáctanos para más detalles! Ubicación Situado en una zona con excelente conectividad y una amplia oferta de servicios. A pocos minutos de tiendas, centros educativos, zonas verdes y transporte público, el barrio de Palomeras Bajas ofrece comodidad y accesibilidad en el distrito de Puente de Vallecas.",False,renew,False,4000.0,False,False,False,False,[],False,False,220000.0,€,flat,,"Palomeras Bajas, Madrid",Piso en calle de Alcalá de Guadaíra,bj,True,False,,,,,,Puente de Vallecas,,Palomeras Bajas,,
109180137,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/d5/e2/1366638627.webp,RH61-25,20,550000.0,flat,sale,113.0,2,2,calle Higuera,Madrid,Las Rozas de Madrid,es,40.517268,-3.9284362,False,https://www.idealista.com/inmueble/109180137/,"¡HOGARES LAS ROZAS HERON VENDE EN EXCLUSIVA!  ¡Extraordinaria oportunidad!  Magnífico y exclusivo bajo con jardín en urbanización privada con todo lujo de comodidades. La vivienda, con unas calidades excelentes, garantiza disfrutar de todas las ventajas que ofrece una de las mejores fincas en El Cantizal. El inmueble consta de 115 m2 construidos, y se distribuye en las siguientes estancias: - Hall recibidor de entrada con armario empotrado. - Cocina independiente totalmente amueblada y acondicionada con mobiliario de calidad, que con un tamaño y una luminosidad notable, cuenta, además, con salida independiente al jardín exterior. - Salón-comedor amplio y luminoso con ventanal y salida al fantástico jardín privado con el que cuenta la propiedad. - Cuarto de baño completo con plato de ducha que da servicio a la vivienda y a la habitación secundaria. - Habitación secundaria completamente exterior con vistas al jardín. - Dormitorio principal con comodísimo baño en suite, completamente exterior, y con doble armario empotrado totalmente vestidos y con cajoneras.  - Trastero y plaza de garaje cómoda y amplia. - Las zonas comunes equipadas con zonas verdes de paseo y descanso, parque de infantil, 2 piscinas comunitarias de buen tamaño, pista de pádel y gimnasio. Ubicación privilegiada:  En una zona en pleno crecimiento, con alta revalorización y proyección en Las Rozas de Madrid.  Todos los servicios a un paso: restaurantes, supermercados, centros comerciales, farmacias y comercios de primera necesidad.  Acceso directo a las principales vías: A-6 (La Coruña), M-50 y M-505 (Carretera del Escorial). No pierdas la oportunidad de visitarla. Financiación hasta el 100% (consultar condiciones).  La finca se encuentra en una zona fantástica. Una de las ubicaciones de mayor crecimiento, revalorización y proyección de Las Rozas de Madrid.   Tiene a escasos metros restaurantes, supermercados, centros comerciales, farmacias, y muchos establecimientos de primera necesidad. Salida fácil y directa a las carreteras de La Coruña (A6), la M-50 y la M-505 (Carretera del Escorial). ¡NO PIERDAS LA OPORTUNIDAD DE VISITARLO! FINANCIACIÓN HASTA EL 100%, CONSULTE CONDICIONES.",True,good,False,4867.0,False,False,False,False,[],False,False,550000.0,€,flat,,"El Cantizal, Las Rozas de Madrid",Piso en calle Higuera,bj,True,True,,,,True,True,El Cantizal,,El Cantizal,,
