propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,district,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108593014,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/bd/bd/1349399719.webp,OTC-3170De,47,998000.0,flat,sale,181.0,5,3,CL DOCTOR ESQUERDO,Madrid,Madrid,es,40.4100872,-3.6696185,False,https://www.idealista.com/inmueble/108593014/,"Vende magnífico piso señorial para reformar ubicado en el prestigioso barrio de Niño Jesús, junto al Parque del Retiro. ArroyoAstur Inmobiliaria en exclusiva.  Esta propiedad con amplias posibilidades de reforma para crear su vivienda a medida gracias a su  planta, sin muros de carga interiores sino únicamente perimetrales. Situada en una finca representativa con portal señorial.  La vivienda cuenta con una superficie de 180 m en primera planta, con estancias orientadas tanto al exterior a fachada en Dr. Esquerdo como al patio de luces, una distribución ideal para personalizar según las necesidades del comprador.  Accedemos a través de un bonito hall de entrada dando paso al elegante y amplio salón comedor con acceso directo a la terraza corrida, actualmente acristalada lo que permite disfrutar de este agradable espacio a lo largo de todo el año.  La zona de descanso se compone de cuatro dormitorios a lo largo del pasillo distribuidor, lo que permite abrir y ampliar los espacios. El dormitorio principal cuenta con baño en suite, ofreciendo privacidad y confort. Un segundo cuarto de baño completo con ducha da servicio a los dormitorios secundarios.  La zona de servicio, con puerta de acceso independiente, se distribuye en una amplia cocina con acceso a patio exterior ideal como zona de lavado, además cuenta con dormitorio y cuarto de baño de servicio, actualmente con uso de comedor de diario.   En el edificio con servicio de portería, la propiedad cuenta con plaza de garaje con acceso directo por ascensor y amplio trastero Una oportunidad única de vivir con estilo y calidad en el centro de la ciudad, con todos los servicios, comercios y acceso a metro a pie de calle. Ideal tanto como residencia habitual de alto nivel como para inversores que busquen un activo exclusivo con gran potencial de revalorización. El barrio de Niño Jesús, en el distrito de Retiro, es uno de esos lugares que conservan la esencia de la vida de barrio, con la ventaja de estar a un paso del corazón de Madrid. Es un espacio que combina serenidad, tradición y calidad de vida. Una zona residencial tranquila y familiar próxima al famoso Parque del Retiro, uno de los pulmones verdes de la capital. Además, cuenta con una amplia oferta de servicios, prestigiosos colegios, diversos hospitales, entre ellos el Hospital Niño Jesús y el Gregorio Marañón, una amplia variedad de tiendas, restaurantes y opciones de entretenimiento, en definitiva, todo lo que necesita para disfrutar de una gran calidad de vida.  Las diversas comunicaciones son excepcionales, con distintas líneas de metro, autobuses y a cinco minutos de la estación de Atocha y con rápida y fácil salida a la M30.  “ARROYOASTUR INMOBILIARIA somos una empresa con larga experiencia en el sector inmobiliario, le ofrecemos un servicio personalizado, profesional y exclusivo, asegurando a nuestros clientes las máximas garantías de ÉXITO."".",True,renew,False,5514.0,True,False,False,False,[],False,False,998000.0,€,flat,,"Niño Jesús, Madrid",Piso en CL Doctor Esquerdo,Retiro,True,True,1,True,Niño Jesús,True,,,,
109133005,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/47/8b/1367384509.webp,VMF21 - Jacobinia,76,335000.0,flat,sale,94.0,4,1,calle Jacobinia,Madrid,Madrid,es,40.3761352,-3.7499156,False,https://www.idealista.com/inmueble/109133005/,"Se vende piso exterior de 4 dormitorios muy luminoso ubicado en la séptima planta con Ascensor, muy próximo a las Calles principales Nuestra Señora de Fátima y Calle Eugenia de Montijo en el   barrio de Vista Alegre. Se encuentra en una buena finca, con doble puerta de acceso para más seguridad, video portero y con silla elevadora y acceso a minusválidos. El inmueble consta de hall de entrada que nos da acceso a la cocina independiente con amplios ventanales y al Salón comedor con terraza que nos ofrece unas bonitas y amplias vistas de Madrid  a la que también se puede acceder desde la cocina . Desde el salón accedemos al pasillo distribuidor que nos lleva a la zona de dormitorios, 4 en total  y donde también se ubica el cuarto de baño que cuenta con plato de ducha. Dispone de Armarios empotrados  en el hall de entrada y dormitorios  y  Aire Acondicionado en el salón. Cuenta además con Trastero incluido en el precio de uso y disfrute individual ideal para optimizar el espacio y cómodo ya que está ubicado dentro de la misma finca. Vivienda exterior y muy luminosa ideal para actualizarla y reformarla a su gusto. La propiedad se encuentra en el barrio de Vista Alegre, dentro del Distrito de Carabanchel, al suroeste de la capital. El barrio es especialmente conocido por ser muy comercial, con todo tipo de servicios básicos,  supermercados, iglesias, centro de salud y colegios a pocos minutos de la vivienda. Metro Eugenia de Montijo (L. 5) Paradas de autobuses cercanas 34,35, 121,131, 139,482, 485 Para más información, visitas y consultas no dude en contactarnos en nuestra oficina comercial en calle de la laguna Nº 101, teléfono.",False,good,False,3564.0,True,False,False,False,[],False,False,335000.0,€,flat,,"Vista Alegre, Madrid",Piso en calle Jacobinia,Carabanchel,,,7,True,Vista Alegre,True,,,,
108588309,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/49/54/1349265369.webp,11408,38,349000.0,flat,sale,73.0,2,1,calle de la Alfalfa,Madrid,Madrid,es,40.4689135,-3.69976,False,https://www.idealista.com/inmueble/108588309/,"¡Inversión en rentabilidad en Valdeacederas! Piso amueblado de 2 dormitorios con ascensor, trastero y piscina Se vende piso en rentabilidad, completamente amueblado, en el consolidado barrio de Valdeacederas, Madrid. Ideal para inversores que buscan una propiedad lista para seguir generando ingresos desde el primer día. � Contrato de alquiler vigente hasta abril de 2027. Rentabilidad garantizada y estabilidad a medio plazo. � Características de la vivienda: 2 dormitorios dobles con armarios empotrados (3 armarios en total) Cocina independiente equipada con electrodomésticos Salón comedor con aire acondicionado Baño completo Primera planta muy luminosa, con ventilación cruzada Calefacción individual de gas natural Se vende completamente amueblado, ideal para mantener el alquiler activo sin inversión adicional Vivienda exterior � Edificio con ascensor, trastero y piscina comunitaria � Ubicación estratégica: Junto al parque Agustín Rodríguez Sahagún Zona con todos los servicios: supermercados, colegios, centros de salud y comercios A 10 minutos andando del metro y con varias líneas de autobús cercanas Rápido acceso en coche a M-30, M-11, A-1 y M-607 � Oportunidad perfecta para inversores: inmueble ya alquilado, sin necesidad de reformas ni mobiliario adicional. ¡Llama ahora y asegúrate una inversión segura en Madrid capital!",True,good,False,4781.0,True,False,False,False,[],False,False,349000.0,€,flat,,"Valdeacederas, Madrid",Piso en calle de la Alfalfa,Tetuán,,,1,True,Valdeacederas,True,,,,
107512621,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/55/10/1314663468.webp,DS-P77556B,11,7100000.0,flat,sale,487.0,5,6,Barrio Castellana,Madrid,Madrid,es,40.4357159,-3.684213,False,https://www.idealista.com/inmueble/107512621/,"DIZA Consultores presenta vivienda muy señorial con techos altos en edificio muy representativo, en la mejor zona de la Milla de Oro del Barrio Salamanca. En la segunda planta de un edificio clásico construido a principios del siglo XX, encontramos este piso completamente reformado de 480 metros cuadrados, aunando la elegancia clásica del Barrio Salamanca y la comodidad de la actualidad. La zona protagonista de la vivienda es su gran salón-comedor. Cuenta con zona de estar diáfana, comedor y salón de TV independiente. En esta zona se respira un ambiente muy sofisticado gracias a las molduras del techo y a su mirador curvo, que han sido recientemente rehabilitados. La cocina está semi integrada en este espacio con puertas de cristal. Esta cuenta con isla de mármol y electrodomésticos de primera. El recibidor es de grandes dimensiones y es desde donde se distribuye la zona de día de la de noche. Aquí se encuentra el aseo de visitas con recibidor y armario gabanero. La zona de descanso se compone de cuatro dormitorios dobles, todos con vestidor y baño en suite. El dormitorio principal destaca más si cabe gracias a su gran tamaño. La vivienda ha sido completamente rehabilitada conservando detalles originales como las molduras, puertas, radiadores y o el suelo de pino Melis. Para mayor comodidad el aire acondicionado es por conductos regulable en cada estancia, mientras que la calefacción es central regulable. El Barrio Salamanca es una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,14579.0,False,False,False,False,[],False,False,7100000.0,€,flat,,"Castellana, Madrid",Piso,Barrio de Salamanca,,,2,True,Castellana,True,,,,
108889355,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/6f/27/e6/1358035939.webp,,23,1950000.0,flat,sale,264.0,4,2,"calle de Hortaleza, 9",Madrid,Madrid,es,40.4207946,-3.7008571,True,https://www.idealista.com/inmueble/108889355/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Se venden dos viviendas de 264 m² en total, situado en pleno centro, ofrece un luminoso salón exterior que invita a disfrutar de momentos inolvidables. Con cuatro acogedores dormitorios en la zona interior, este espacio se adapta perfectamente a tus necesidades. La cocina y el baño son funcionales, listos para que les des tu toque personal. La finca cuenta con ascensor y la comunidad tiene un coste de 153,17 € por vivienda, lo que garantiza un entorno cómodo y bien mantenido. Además, la ubicación es inmejorable: rodeado de servicios y con excelentes conexiones de transporte. Incluye una plaza de garaje en la Plaza de Pedro Zerolo, un verdadero lujo en el centro de la ciudad. Este piso, construido en 1900, conserva el encanto de la época y ofrece la oportunidad de reformarlo a tu gusto. Con calefacción de gas natural y armarios empotrados, cada rincón está pensado para tu comodidad. No dejes pasar esta oportunidad única de vivir en una de las zonas más vibrantes de Madrid. ¡Ven a verlo y empieza a imaginar tu nueva vida aquí!",False,renew,False,7386.0,True,False,True,False,[],False,False,1950000.0,€,flat,,"Chueca-Justicia, Madrid","Piso en calle de Hortaleza, 9",Centro,True,True,3,True,Chueca-Justicia,True,,,,
97673839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/11/b4/986586335.webp,,20,850000.0,flat,sale,178.0,4,3,joaquin maria lopez,Madrid,Madrid,es,40.4371041,-3.7177503,False,https://www.idealista.com/inmueble/97673839/,"**Piso en Venta en Zona Privilegiada - Ideal para Inversores o Familias** Descubre este espectacular piso de 178 m², hoy distribuido en dos estupendos apartamentos completamente reformados en 2018, y diseñado por el arquitecto para ser fácilmente convertido en un solo y gran piso con hasta dos puertas de entrada/salida. Cada uno de ellos, cuenta con un salón acogedor que invita a disfrutar de momentos inolvidables. Las cocinas están totalmente equipadas y listas para que prepares tus platos favoritos. Con un total de cuatro dormitorios, dos por cada apartamento, uno de ellos exterior y orientado al sur, tendrás luz natural durante todo el día; y los otros interiores a un patio de acceso exclusivo, con grandes ventanas en todas sus estancias, hacen de este piso un remanso de tranquilidad y confort. Este inmueble cuenta con tres baños, dos en uno de los apartamentos y otro más en el otro apartamento, perfectamente distribuidos como único piso, lo que garantiza comodidad para toda la familia. Además, los cuatro armarios ofrecen un amplio espacio de almacenamiento, manteniendo todo en orden. La calefacción y el aire acondicionado, mediante bomba de frío/calor, centralizado por conductos, aseguran un ambiente agradable durante todo el año y es independiente para cada apartamento. La independencia es clave, y este piso ofrece un acceso principal independiente para mayor privacidad de los dos apartamentos. También incluye un sótano de 50 m², ideal como trastero o para preparar una sala multimedia, perfecto para disfrutar de tus hobbies. Ubicado en una zona privilegiada, este piso es una opción sostenible y moderna que no querrás dejar pasar. ¡Ven a visitarlo y enamórate de tu nuevo hogar! , como ya disfrutan los inquilinos actuales.",False,good,False,4775.0,True,False,False,False,[],False,False,850000.0,€,flat,,"Gaztambide, Madrid",Piso en joaquin maria lopez,Chamberí,,,bj,True,Gaztambide,True,,,,
109117398,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/17/84/1365871551.webp,,31,439000.0,flat,sale,69.0,2,1,AV DONOSTIARRA,Madrid,Madrid,es,40.4348763,-3.6604744,False,https://www.idealista.com/inmueble/109117398/,"DIRECTO DE LA PROPIEDAD! SIN COMISION DE AGENCIA! Clamar Home tiene el placer de presentarles en exclusiva este precioso piso nuevo A ESTRENAR! . El piso esta reformado con reforma integral, se han hecho todas las instalaciones nuevas, tanto de electricidad como de fontanería, carpintería exterior de aluminio oscilobatiente, carpintería interior de alta calidad, suelos de tarima, paredes lisas. Todo cuidado al detalle y con las mejores calidades. Emplazado en una septima planta con ascensor, este magnifico piso, consta de salon con cocina integrada, dos dormitorios y un baño. Dispone de amplios armarios empotrados en los dormitorios, aire acondicionado frio/calor por conductos, luces led en techos, altavoces bluetooth integrados en salón, dimmers en los interruptores, persiana motorizada, electrodomesticos integrados, materiales de alta calidad y un sinfin de extras que hacen de este inmueble un lugar moderno y funcional. Cabe destacar sus amplios espacios, su preciosa luz natural, y su diseño innovador. Ubicado en el barrio de Concepcion, a escasa distancia del metro EL CARMEN y CONCEPCION. Concepción es un barrio al este de la ciudad de Madrid. Se encuentra dentro del distrito número 15 de Ciudad Lineal. Sus calles principales son la Avenida Donostiarra, Arturo Soria y la calle Virgen de la Alegría. Dentro de los límites del barrio se encuentra el parque El Calero, atravesado por la calle José del Hierro. Es un barrio mayoritariamente residencial salvo la zona que linda con la calle Alcalá, que es de carácter más comercial. Si quiere visitarlo, no dude en llamarnos, en Clamar Home estaremos encantados de atenderle. Facilitamos todos los trámites, incluso le ayudamos con la financiación y NO COBRAMOS AL COMPRADOR!",True,good,False,6362.0,True,False,False,False,[],False,False,439000.0,€,flat,,"Concepción, Madrid",Piso en Av Donostiarra,Ciudad Lineal,,,7,True,Concepción,True,,,,
108497006,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/db/d7/1346656263.webp,VP324,35,1450000.0,flat,sale,200.0,5,4,plaza de Juan Zorrilla,Madrid,Madrid,es,40.4409152,-3.7028369,False,https://www.idealista.com/inmueble/108497006/,"TENANI SERVICIOS INMOBILIARIOS, la inmobiliaria de Tres Cantos desde 1993, vende en exclusiva piso ubicado en el barrio Ríos Rosas del distrito de Chamberí; situado junto al centro deportivo del Canal de Isabel II; a 5 y 6 minutos andando de las estaciones de Metro ""Ríos Rosas"" (línea 1) y ""Canal"" (líneas 2 y 7) respectivamente. Superficie construida registral: 200 m2. Distribución: hall; salón-comedor; cocina-office; tendedero; 4 dormitorios con armarios empotrados; habitación de servicio; sala de estar y 3 baños. Agua caliente y calefacción mediante caldera individual de gas. Edificio con portero físico y ascensor. NUESTROS HONORARIOS LOS PAGAN ÚNICA Y EXCLUSIVAMENTE LOS VENDEDORES.",False,good,False,7250.0,True,False,False,False,[],False,False,1450000.0,€,flat,,"Vallehermoso, Madrid",Piso en plaza de Juan Zorrilla,Chamberí,,,5,True,Vallehermoso,True,,,,
109161769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/c2/a3/1366084306.webp,BM02117,35,409680.0,chalet,sale,152.0,3,3,Loeches,Madrid,Loeches,es,40.3858221,-3.4083179,False,https://www.idealista.com/inmueble/109161769/,"LF INMOGROUP vende en exclusiva este chalet en Loeches, distribuido en cocina independiente, salón independiente con chimenea, 3 dormitorios, el principal con terraza, 2 baños con bañera y 1 aseo. Dispone de un sótano de 70m² acondicionado con cocina y salón comedor, garaje y zona de trastero. Calefacción individual de gas natural, carpintería interior de roble, ventanas de aluminio lacado con palillería inglesa, armarios empotrados. Dispone de un jardín de 162m² totalmente acondicionado.",False,good,False,2695.0,True,False,False,False,[],False,False,409680.0,€,chalet,semidetachedHouse,Loeches,Chalet pareado,,True,True,,,,,,,,
83557593,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/02/7a/620341778.webp,PAR10,6,1490000.0,flat,sale,140.0,3,3,General Pardiñas,Madrid,Madrid,es,40.4358011,-3.6789388,False,https://www.idealista.com/inmueble/83557593/,"Fortuny Real Estate presenta espectacular piso de lujo A ESTRENAR, diseñado para enamorar por su distinción y calidades de sus materiales situado en el Barrio Salamanca. La vivienda tiene unas dimensiones de 140 m2 construidos, cuenta con un amplio salón muy agradable con una gran orientación. Consta de un salón muy amplio y cocina al estilo francés completamente equipada (marca Smeg ) con electrodomésticos de gran calidad y pasillo distribuidor que permite acceder a los tres dormitorios y dos baños.  El dormitorio principal cuenta con cuarto de baño en suite con una bañera exenta de diseño y dispone de amplios armarios empotrados totalmente vestidos con excelente refinamiento. Los otros dos dormitorios de buen tamaño comparten el segundo baño, estando ambos dotados de armarios empotrados.  Además cuenta con aseo de cortesía. La reforma de alta calidad ejecutada, ha elevado su exigencia al máximo, cuenta con techos altos con molduras lo que proporciona una sensación de amplitud, escayolas en el pasillo, parque flotante de madera natural de roble, radiadores de fundición de la época restaurados, puerta de seguridad con un gran aislamiento acústico y térmico por lo que usted tendrá garantizado al máximo el confort. El inmueble esta perfectamente climatizado como consecuencia de la instalación de aire acondicionado centralizado Mitsubishi con sistema inteligente airzone dividido por zonas, todo ello, combinado con la excelente carpintería exterior, dando ello como resultado un consumo energético mínimo para los ocupantes de la vivienda. El edificio se encuentra en perfecto estado. Dispone de los servicios de ascensor y portero. El edificio no dispone de garaje en el mismo edificio pero existe una amplia oferta a escasos metros de la finca.",False,good,False,10643.0,False,False,False,False,[],False,False,1490000.0,€,flat,,"Lista, Madrid",Piso en General Pardiñas,Barrio de Salamanca,True,False,3,True,Lista,True,50000.0,,,
109181832,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/05/eb/1366697950.webp,,39,250000.0,flat,sale,77.0,3,1,"AV OLIMPICA, 26",Madrid,Móstoles,es,40.3286197,-3.8837615,True,https://www.idealista.com/inmueble/109181832/,"PABLOS & Co. Real Estate ofrece en exclusiva este espectacular piso en Móstoles. Por sus primeros y únicos dueños, está propiedad ha sido cuidada minuciosamente de ahí su buen estado de conservación. Con unas vistas despejadas, mucha luz y ventilación. Se distribuye en tres dormitorios, todos exteriores, salón con terraza, recibidor con acceso al salón y a la cocina, que consta también de terraza con tendedero y cuarto de baño completo. Suelo de parquet, paredes de gotelé, ventanas de climalit, calefacción de Gas Natural centralizada e incluida al igual que el agua en la comunidad y sin contadores en los radiadores. La localización ofrece una excelente conexión con Madrid y municipios vecinos gracias a la cercanía de múltiples opciones de transporte: Metro de Madrid: estación Móstoles Central (Línea 12 – MetroSur), con conexión directa a Alcorcón, Getafe, Leganés y enlace con la red principal de metro de Madrid. Cercanías Renfe: estación Móstoles El Soto (Línea C5), que conecta en pocos minutos con Aluche, Atocha y el centro de Madrid. Autobuses interurbanos: varias líneas comunican la zona con distintos puntos de Madrid y municipios colindantes, destacando los servicios hacia Príncipe Pío, Alcorcón y Fuenlabrada. Accesos por carretera: rápida salida a la A-5 (Autovía de Extremadura) y a la R-5, facilitando los desplazamientos en vehículo privado.  “No esperes más, llámanos hoy mismo y agenda tu visita antes de que se reserve. ”.",False,good,False,3247.0,False,False,False,False,[],False,False,250000.0,€,flat,,"El Soto - Coveta, Móstoles","Piso en Av Olimpica, 26",El Soto - Coveta,,,8,True,,True,,,,
109125026,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/38/c0/1365067362.webp,1337,31,315000.0,flat,sale,101.0,2,1,alto de San Isidro,Madrid,Madrid,es,40.3949364,-3.7208013,False,https://www.idealista.com/inmueble/109125026/,"Ari Home Inmobiliaria te presenta en exclusiva esta magnífica vivienda reformada, ubicada en una zona tranquila y perfectamente comunicada. La propiedad cuenta con 2 amplios dormitorios, 1 baños, ascensor, y ha pasado la ITE en 2022, lo que garantiza su buen estado estructural.  La vivienda es un bajo interior, pero en el otro lado la altura equivale a una primera planta, con orientación a la calle. Hizo una reforma entera hace solo 4 años con calidad y diseño. Distribución de la vivienda:  - Salón-comedor amplio, de forma cuadrada, muy luminoso gracias a su gran ventanal. Dispone de una puerta de entrada metálica, que proporciona mayor seguridad.  - Terraza acristalada con vistas la calle, con lago de 10 metros, que se comunica con el salón y los 2 dormitorios.  - Dormitorio principal tipo suite, con baño privado y armario empotrado, se comunica con la terraza por una puerta.  - 1 dormitorios adicional, luminoso y  amplio, con armario empotrado, se conecta con la terraza.  - Cocina independiente, muy espaciosa y completamente equipada.  - Cuarto de lavado acristalado, ideal como zona de colada.  - 1 baño completo con plato de ducha,  .  Ubicación y entorno:  La vivienda se encuentra muy cerca de la calle General Ricardos, con excelente comunicación mediante autobuses EMT (líneas 34, 35, 118, 119, N26) y dos estaciones de metro próximas: Marqués de Vadillo y Urgel (línea 5). Además, tiene acceso rápido a la autopista M-30, lo que facilita la movilidad por toda la ciudad.  Está situada junto al Parque de San Isidro, una de las zonas más tranquilas y agradables del barrio, ideal para pasear o disfrutar del aire libre. La zona cuenta con todo tipo de servicios: supermercados, colegios, centros de salud, zonas verdes, y más.  San Isidro se encuentra entre la Vía Carpetana, la calle General Ricardos, la Avenida de Nuestra Señora de Valvanera y el río Manzanares, en el suroeste de Madrid. El barrio recibe su nombre de la famosa Pradera de San Isidro, escenario de una de las festividades más tradicionales y emblemáticas de la ciudad.",False,good,False,3119.0,True,False,False,False,[],False,False,315000.0,€,flat,,"San Isidro, Madrid",Piso en alto de San Isidro,Carabanchel,,,bj,True,San Isidro,True,,,,
108391083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/b2/dc/1342715563.webp,,38,730000.0,flat,sale,156.0,3,2,"calle de la Comunidad Canaria, 4",Madrid,Boadilla del Monte,es,40.4430745,-3.8738694,True,https://www.idealista.com/inmueble/108391083/,"¡Descubre tu nuevo hogar en Boadilla del Monte! Este espectacular piso en Valdepastores se presenta como la opción ideal para quienes buscan comodidad y tranquilidad. Con 156 m² construidos, cuenta con tres amplios dormitorios, todos equipados con armarios empotrados, y dos baños completos, uno de ellos en suite con acabados en mármol que aportan un toque de lujo. La cocina es un espacio luminoso y funcional, con zona de estar y lavadero, perfecta para disfrutar de momentos en familia. El gran salón comedor se abre a una terraza orientada al este, ideal para disfrutar de las mañanas soleadas. Desde aquí, se accede directamente al dormitorio principal, creando un ambiente acogedor y práctico. Ubicado en una urbanización privada de lujo con vigilancia 24 horas, este piso garantiza máxima seguridad y tranquilidad. Además, podrás disfrutar de piscinas, amplias zonas verdes y una pista de pádel. La ubicación es inmejorable, rodeado de naturaleza junto al Monte de Boadilla y a pocos minutos de zonas comerciales como Centro Oeste y Carralero. La comunicación es excelente, con acceso rápido a las principales vías como M-503, M-40 y A-6. No dejes pasar la oportunidad de vivir en un lugar donde la comodidad y la naturaleza se encuentran. Este piso es apto para personas con movilidad reducida y cuenta con todas las comodidades necesarias, incluyendo aire acondicionado por conductos y calefacción de gas natural. ¡Contáctame para más información y ven a visitarlo! Sin comisiones y abstenerse inmobiliarias.",False,good,False,4679.0,True,False,False,False,[],False,False,730000.0,€,flat,,"Valdepastores - Las Encinas, Boadilla del Monte","Piso en calle de la Comunidad Canaria, 4",Valdepastores - Las Encinas,True,True,1,True,,True,,,,
108555761,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/32/03/1348351373.webp,4257,20,2200000.0,penthouse,sale,120.0,2,2,"calle Alcalá, 25",Madrid,Madrid,es,40.4183027,-3.6993603,True,https://www.idealista.com/inmueble/108555761/,"Altor Asesores presenta este espectacular ático 5 estrellas con terraza en una de las zonas más exclusivas del Centro de Madrid. La vivienda está siendo reformada con un diseño cuidado al detalle, utilizando materiales de alta gama e inspirándose en las mejores suites de hotel de la capital. Entre sus puntos fuertes destacan la excelente orientación, que garantiza luz natural en todas las estancias, y la gran altura de techos, que aporta una sensación de amplitud y sofisticación en cada rincón. El área social es un espacio amplio y abierto, presidido por un gran ventanal que da acceso directo a una magnífica terraza privada. La distribución incluye dos dormitorios de generosas dimensiones, ambos con baño en suite y balcones con vistas a la calle.  En total, la vivienda ofrece dos habitaciones y dos baños, en un entorno que combina elegancia, funcionalidad y confort. Situado en la sexta planta de un elegante edificio de principios del siglo XX, con una arquitectura clásica y un encanto singular, este ático en esquina ocupa todo el torreón y la fachada principal del inmueble, siendo completamente exterior. Ubicación inmejorable: la vivienda se encuentra en pleno corazón del Centro, en un enclave privilegiado entre calles históricas, zonas culturales y una vibrante oferta gastronómica. Está rodeada de boutiques exclusivas, galerías de arte, restaurantes de autor y servicios de primera categoría. A escasos pasos se encuentran el barrio de Justicia, Gran Vía y algunos de los hoteles y edificios más emblemáticos de Madrid, lo que convierte esta propiedad en una auténtica joya urbana para quienes valoran el estilo de vida cosmopolita, la arquitectura con carácter y la comodidad de tenerlo todo a mano.",False,good,False,18333.0,False,False,False,False,[],False,False,2200000.0,€,flat,penthouse,"Huertas-Cortes, Madrid","Ático en calle Alcalá, 25",Centro,,,6,True,Huertas-Cortes,True,,,,
108728527,,SG210213,0,15000000.0,duplex,sale,1200.0,6,7,Barrio Cuatro Caminos,Madrid,Madrid,es,40.4472363,-3.6941235,False,https://www.idealista.com/inmueble/108728527/,"Ático-Dúplex de Superlujo en Castellana-Orense: Exclusividad y Elegancia a Estrenar Presentamos una propiedad única y superexclusiva en el corazón de Madrid, en la prestigiosa zona de Castellana-Orense, distrito de Tetuán. Este ático-dúplex de 500 m² construidos redefine el concepto de lujo en vivienda urbana. Con una distribución impecable, cuenta con 6 dormitorios (5 principales y 1 secundario), 7 baños (5 principales, 1 secundario y 1 aseo) y acabados de altísima calidad que incluyen suelos de mármol y una luminosidad excepcional en cada rincón. Además, la vivienda dispone de aire acondicionado, armarios empotrados y acceso a través de ascensor.  Este inmueble, diseñado para quienes buscan lo mejor, incluye 2 plazas de garaje, piscina privada y servicio de seguridad 24 horas, garantizando comodidad y tranquilidad. Su orientación exterior maximiza la entrada de luz natural, creando un ambiente cálido y acogedor. Todo ello en un edificio construido en 1960, completamente renovado para ofrecer las comodidades más modernas. El entorno: Castellana-Orense, un barrio vibrante y cosmopolita Ubicado en una de las zonas más exclusivas de Madrid, este ático-dúplex se encuentra en Castellana-Orense, un barrio que combina la sofisticación del distrito financiero con una oferta cultural, gastronómica y comercial de primer nivel. A pocos pasos, encontrarás el emblemático Paseo de la Castellana, así como restaurantes de alta cocina, boutiques de lujo y centros de negocios. En cuanto a servicios educativos, el Colegio Patrocinio San Jose está a menos de 100 metros, ofreciendo una educación de prestigio en la zona. Para tus compras, el Centro Comercial El Corte Ingles se encuentra a pocos metros, con una amplia variedad de tiendas y servicios.  La conexión con el transporte público es excelente: las estaciones de metro más cercanas son Nuevos Ministerios (Línea 6) y Cuatro Caminos (Líneas 6, 8 y 10), esta última también con conexión a Cercanías Renfe (C1, C2, C3, C4, C7 y C10). Además, múltiples líneas de autobuses urbanos conectan la zona con el resto de la ciudad, incluyendo las líneas 14, 27 y 40. **GILMAR: Más de 40 años haciendo realidad tus sueños** Desde 1983, en GILMAR nos dedicamos a encontrar la casa perfecta para nuestros clientes. Con una trayectoria consolidada y un equipo de expertos en el sector inmobiliario, ofrecemos un servicio integral que abarca desde la búsqueda de propiedades exclusivas hasta la gestión de la compra-venta, siempre con un trato personalizado y profesional. Si deseas más información sobre esta propiedad exclusiva, no dudes en ponerte en contacto con nuestro equipo de Castellana-Orense. Llámanos al ** ** o envíanos un correo a **** indicando la referencia **210213**. Estamos aquí para ayudarte a encontrar la casa de tus sueños.",True,good,False,12500.0,False,False,False,False,[],False,False,15000000.0,€,flat,duplex,"Cuatro Caminos, Madrid",Dúplex,Tetuán,True,True,10,True,Cuatro Caminos,True,,,,
