propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription
109179387,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/dc/4a/1366615529.webp,,16,bj,153500.0,flat,sale,50.0,True,2,1,calle de Peña de la Atalaya,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3827276,-3.6699484,False,https://www.idealista.com/inmueble/109179387/,"**TECNOCASA Te ofrece esta oportunidad única en San Diego** Descubre este encantador piso exterior de 50 m², ideal para parejas, personas mayores o como inversión.  Al entrar, te recibe un acogedor salón que puede servir como zona de estar o comedor además posee una cocina independiente muy bien aprovechada, perfecta para preparar tus platos favoritos. El inmueble cuenta con dos habitaciones, una de ellas doble. Además, dispone de un baño completo que ofrece todas las comodidades necesarias. Este bajo exterior se encuentra en una ubicación tranquila, con fácil acceso a transporte público, comercios, colegios y zonas verdes a pocos minutos. Este piso es perfecto para entrar a vivir o reformar al gusto. Con un precio competitivo, no dejes pasar esta oportunidad única.  ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,renew,False,False,3070.0,False,False,False,False,[],False,False,153500.0,€,flat,,"San Diego, Madrid",Piso en calle de Peña de la Atalaya,,,,177000.0,23500.0,13.0,
109185888,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/14/6b/1366812390.webp,VIVIENDA EN VENTA CON TERRAZA,24,2,599000.0,flat,sale,103.0,True,2,1,ronda de Segovia,Madrid,Madrid,Arganzuela,es,Imperial,40.4065817,-3.7159437,False,https://www.idealista.com/inmueble/109185888/,"activa casa vende vivienda exterior con terraza en excelente ubicación. Se compone actualmente de 2 dormitorios, salón, cocina, baño y terraza.  La vivienda cuenta con calefacción individual de gas natural, finca con ascensor Vivienda con muchas posibilidades de reforma. e encuentra en una zona privilegiada, rodeada de parques como el Parque Madrid - Río, parque Atenas, Parque de la Cornisa, Jardines del Campo del Moro y cercana a casa de Campo, con todo tipo de servicios, Supermercados, sucursales bancarias, Centro de Salud, Centro de Especialidades, Biblioteca Municipal, Polideportivo, Parque de Bomberos, colegios, institutos y Comercio de proximidad hacen de esta zona un barrio muy agradable en el que vivir y por su cercanía al centro histórico de Madrid. Muy bien comunicada en transporte público, cercana a estación de metro Puerta de Toledo así como varias líneas de autobuses. ¡Llama hoy mismo para concertar una visita! . NOTA: Para viviendas en venta, el precio de venta anunciado no incluye IMPUESTO DE TRASMISIONES PATRIMONIALES, NI GASTOS DE NOTARÍA Y REGISTRO. Este anuncio puede contener errores, se muestra a título informativo y comercial de la información recibida y no tiene responsabilidad contractual.",True,renew,False,True,5816.0,True,False,False,False,[],False,False,599000.0,€,flat,,"Imperial, Madrid",Piso en ronda de Segovia,,,,,,,
109186938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/8b/50/1366846555.webp,35_23,25,1,199900.0,flat,sale,60.0,False,4,1,calle Ignacio Santos Vinuelas,Madrid,Madrid,Villaverde,es,Los Rosales,40.3483674,-3.6898523,False,https://www.idealista.com/inmueble/109186938/,"Decir que es una primera planta interior sin ascensor puede sonar poco atractivo al principio, pero esa es solo la apariencia. Lo cierto es que esta vivienda en Villaverde guarda mucho más de lo que parece y tiene el potencial de convertirse en una oportunidad única. Cuenta con cuatro habitaciones, un baño completo y una terraza que aporta ese desahogo que tanto se agradece en el día a día. Y lo que realmente marca la diferencia es que cada dormitorio dispone de cerradura independiente, algo que la hace perfecta tanto para vivir en familia como para invertir y alquilar por habitaciones. Este piso no pretende impresionar con artificios, sino con lo que ofrece de verdad: espacio real, una distribución práctica y la versatilidad de adaptarse a lo que necesites. Puede ser tu casa definitiva, con metros de sobra para organizarla a tu manera, o una inversión con rentabilidad clara desde el primer momento. En definitiva, una vivienda que demuestra que lo importante no siempre está en lo evidente, sino en las posibilidades que abre. Aquí tienes una oportunidad para empezar un nuevo proyecto, ya sea personal o de inversión, en un barrio de Madrid con todo lo que necesitas a mano. ¿Qué comunicaciones y servicios hay cerca de la casa? La vivienda se encuentra en una zona de Villaverde que destaca por su buena comunicación y la cantidad de servicios que ofrece en el día a día. Dispone de varias líneas de autobús que conectan rápidamente con distintos puntos de Madrid y cuenta con estaciones de Cercanías cercanas, lo que facilita moverse tanto hacia el centro de la capital como hacia otras zonas de la Comunidad. Además, el acceso en coche es cómodo gracias a su proximidad a vías principales como la M-40, la M-45 y la A-42. En cuanto a servicios, la zona cuenta con supermercados, farmacias, colegios, institutos y centros de salud, todo a poca distancia. También hay zonas verdes, instalaciones deportivas y una amplia oferta de comercios de proximidad que hacen que el día a día resulte práctico y cómodo. Y para disfrutar del tiempo libre, no faltan bares, restaurantes y espacios donde aprovechar la vida de barrio con todas sus ventajas. ¿Te preocupa la hipoteca? Es cierto que el año pasado se pusieron las cosas más complicadas para la compra de la vivienda, pero este año las entidades bancarias están siendo más flexibles en la concesión de hipotecas, ofreciendo mejores tipos de interés. ¿Necesitas financiación? Te podemos ayudar. Tenemos un equipo financiero que se dedica única y exclusivamente a realizar los números necesarios para ver la viabilidad del préstamo.  Si deseas venir a verlo, llámanos ahora, estaremos encantados de resolver cualquier duda que tengas.",True,good,False,False,3332.0,True,False,False,False,[],False,False,199900.0,€,flat,,"Los Rosales, Madrid",Piso en calle Ignacio Santos Vinuelas,,,,,,,
108319558,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/b6/e0/1340574307.webp,4233,36,8,260000.0,flat,sale,80.0,True,1,1,calle Trole,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3798336,-3.6321068,False,https://www.idealista.com/inmueble/108319558/,"ALTOR ASESORES OFRECE; ¿Buscas una vivienda cómoda, bien ubicada y con servicios completos? ¿O una inversión con ingresos asegurados desde el primer momento? ¡Este piso en la mejor zona de Vallecas Palomeras lo tiene todo! 80 m²  1 habitación amplia  Baño completo  Salón luminoso y acogedor  Cocina independiente equipada  8ª planta con ascensor  Aire acondicionado y calefacción central  Acceso adaptado para personas con movilidad reducida  Forma parte de un conjunto residencial muy completo, con:  Piscina comunitaria  Gimnasio privado  Zonas verdes y espacios comunes cuidados  El piso está en muy buen estado y actualmente alquilado hasta el 2027, lo que lo convierte en una opción perfecta para inversores.  Rentabilidad inmediata garantizada. Ubicación ideal: zona tranquila, segura y con todos los servicios cerca (transporte, supermercados, centros médicos, zonas deportivas y parques). Actualmente esta en rentabilidad hasta el 2027 ¡No dejes pasar esta oportunidad!",False,good,False,True,3250.0,False,False,False,False,[],False,False,260000.0,€,flat,,"Palomeras sureste, Madrid",Piso en calle Trole,True,True,,280000.0,20000.0,7.0,
107179727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/7f/6a/1305354774.webp,CDC1923,20,,2990000.0,chalet,sale,770.0,,6,6,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6178106,-3.5965037,False,https://www.idealista.com/inmueble/107179727/,"HOUSE AND HOUSE VENDE.- Exclusiva vivienda en una de las mejores ubicaciones dentro de la privada urbanización de Ciudalcampo. Con parcela de 4.000m2. Muy cerca de la entrada. La vivienda esta hecha con materiales de primera calidad, climatización por suelo radiante/refrescante con aerotermia, totalmente domotizada, piscina con jacuzzi y cloración salina. Cuenta con todos sus espacios muy amplios, grandes ventanales y mucha luz. Se distribuye: PLANTA PRINCIPAL: Amplio hall de entrada, gran salón comedor con chimenea y diferentes ambientes, con salida directa al bonito porche, jardín y zona de piscina a través de grandes ventanales, cocina con isla en concepto abierto, zona de lavandería, habitación de servicio con baño en suite, aseo de cortesía. Despacho y dormitorio de invitados con baño completo. PLANTA PRIMERA: Tenemos la zona de noche y cuenta con 4 dormitorios y tres baños. El dormitorio principal con el baño en suite y amplio vestidor, otro de los dormitorios también con el baño en suite. los otros dos dormitorios comparten el tercer baño de esta planta. PLANTA BAJA: Segundo salón o cuarto de juegos, gimnasio, bodega y garaje cerrado para varios coches. zona de almacenaje y cuarto de instalaciones. Precioso jardín muy privado con piscina con zona de jacuzzi de cloración salina. HOUSE AND HOUSE.- EMPRESA ESPECIALIZADA EN LAS URBANIZACIONES DE SANTO DOMINGO, CIUDALCAMPO, FUENTE DEL FRESNO Y VALDEALGUA DESDE HACE MÁS DE 16 AÑOS ( ) La vivienda está ubicada dentro de una urbanización, situada en el kilometro 28 de la N-I, dispone de seguridad privada las 24h del día, como servicios comunes dentro de la urbanización cabe destacar: El club social del RACE, con un campo de golf de 18 hoyos, hípica, piscina, tenis, padel, futbol, gimnasio etc... Además de dos edificios sociales uno de adultos y uno de niños, con zona de ocio, piscina de bolas y unos grandes jardines con columpios y mesas de picnic ideales para celebrar fiestas infantiles. Colegio privado bilingüe SEK, en la urbanización de enfrente (Santo Domingo) hay un colegio público bilingüe con primaria y secundaria y a 5 min por la vía de servicio en dirección Madrid se encuentra también el Trinity College colegio concertado bilingüe. La urbanización tiene una línea de autobús que van a Plaza de Castilla y hacen paradas intermedias en el metro de San Sebastián de los Reyes, junto al Hospital Publico Infanta Sofía. Ciudalcampo dispone además de una línea de minibuses internos que recorren toda la urbanización. A 10 min, encontramos el Hospital público de la Seguridad Social Infanta Sofía, construido recientemente y con todas las especialidades.",False,good,False,,3883.0,False,False,False,False,[],False,False,2990000.0,€,chalet,independantHouse,Ciudalcampo,Casa independiente,True,True,,,,,
108530814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/7f/c2/1347647199.webp,318432,43,3,5190000.0,flat,sale,307.0,True,4,4,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4289984,-3.6846754,False,https://www.idealista.com/inmueble/108530814/,"Piso con terraza situado en uno de los barrios más exclusivos de Madrid, rodeado de tiendas y comercios, ideal para quienes desean vivir en un entorno elegante, con todas las comodidades a su alcance y excelentes conexiones de transporte. La propiedad destaca por una encantadora terraza techada, perfecta para disfrutar de desayunos al aire libre entre plantas, a la cual se accede directamente desde el dormitorio principal. Dispone de cuatro amplios dormitorios, cuatro baños completos y un aseo de cortesía. Es una opción ideal para familias que valoran una ubicación privilegiada. Además, cuenta con una zona de servicio con entrada independiente, que puede mantenerse separada del resto de la vivienda o utilizarse como cuarto de invitados. La vivienda ha sido completamente reformada, lo que permite una mudanza inmediata sin necesidad de realizar obras. La suite principal ofrece una gran capacidad de almacenamiento gracias a sus armarios empotrados, y la propiedad incluye también un trastero en la finca. El salón cuenta con chimenea, y todas las estancias tienen acceso a alguna de las terrazas, lo que proporciona abundante luz natural y ventilación. Uno de los mayores atractivos de esta propiedad es su excelente ubicación en Madrid, a escasos metros de las tiendas más exclusivas de la ciudad. El edificio fue diseñado por el reconocido arquitecto José Antonio Coderch de Sentmenat y se caracteriza por una distribución interior que evita cruces entre estancias, así como por la mayoría de sus habitaciones exteriores.",True,good,False,True,16906.0,False,False,False,False,[],False,False,5190000.0,€,flat,,"Castellana, Madrid",Piso,True,True,,,,,
109163929,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/96/48/1366148412.webp,2201/22010039/40,26,5,352000.0,studio,sale,52.0,True,0,1,Barrio Legazpi,Madrid,Madrid,Arganzuela,es,Legazpi,40.3888267,-3.6913737,False,https://www.idealista.com/inmueble/109163929/,"""ESTUPENDA VIVIENDA EN VENTA  Excelente vivienda de un dormitorio y un baño. Se encuentra en la planta 5 de un edificio residencial. Dispone de ascensor. Situado en Legazpi en el distrito de Arganzuela.  La vivienda se distribuye en un dormitorio, salón-comedor, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Además cuenta con piscina, trastero y aire acondicionado.  Se encuentra ubicado en Legazpi, Arganzuela (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Legazpi y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Plaza de Italia y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen 5 farmacias a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 3 supermercados, 4 bancos, una comisaría de policía.  La zona cuenta con una amplia oferta de entretenimiento con un cine, 2 gimnasios, 16 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 2 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Plaza Italia y la Calle de Embajadores.  Estado de la vivienda: vacante. "".",True,good,False,True,6769.0,True,False,True,False,[],False,False,352000.0,€,flat,studio,"Legazpi, Madrid",Estudio,,,,,,,
108873187,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/d8/33/1363456978.webp,,30,bj,319900.0,flat,sale,100.0,True,3,1,Urbanización el Soto s/n,Madrid,Collado Villalba,Dehesa - El Soto,es,,40.6526953,-3.9981354,True,https://www.idealista.com/inmueble/108873187/,"Piso bajo totalmente reformado a estrenar con terraza en urbanización con piscina – Ubicación inmejorable junto al Hospital de Villalba y Mercadona. ¡Oportunidad única! Se vende espectacular piso bajo de 100 m² completamente reformado, listo para estrenar.  La vivienda destaca por su diseño moderno, calidades de primera y excelente ubicación. Cuenta con 3 amplios dormitorios, salón-comedor luminoso con acceso a una agradable terraza, cocina totalmente reformada, con lavavajillas, horno, microondas.. . a estrenar.  Reforma integral en mayo y junio de 2.025: instalación de calefacción nueva, fontanería, suelos, cocina, baños y pintura. Todo a estrenar, como si fuera una vivienda nueva. Trastero de 10 m2 con ventana. Ubicado en una urbanización privada con excelentes zonas comunes: piscina comunitaria, cancha de tenis, parque infantil, zonas ajardinadas, supermercado y club social. Ideal para familias o para quienes buscan tranquilidad sin renunciar a la comodidad de tener todos los servicios cerca. Situado en una zona privilegiada y mejor valorada de Villalba, a solo 5 minutos andando del Hospital General, colegios, supermercado Mercadona y frente a la Dehesa, un entorno natural protegido perfecto para paseos y actividades al aire libre.  Muy bien comunicado: acceso directo a la A6 (a tan solo 2 minutos) y conexión en bús directo a Moncloa en 30 minutos. Inversión sólida, se mantiene como una de las zonas más cotizadas de Collado Villalba, con buena demanda en reventa o alquiler. Una vivienda lista para entrar a vivir, con todo nuevo, en una de las mejores zonas de Villalba.",True,good,False,False,3199.0,False,False,False,False,[],False,False,319900.0,€,flat,,"Dehesa - El Soto, Collado Villalba",Piso en Urbanización el Soto s/n,,,,329000.0,9100.0,3.0,
104480557,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/d1/0d/1221948756.webp,425985,24,1,1129000.0,flat,sale,117.0,True,2,1,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4277872,-3.6731139,False,https://www.idealista.com/inmueble/104480557/,"UNICA Inmobiliaria comercializa este inmueble en el prestigioso barrio de Goya, a escasos minutos del parque del Retiro.  Se ubica en un edificio moderno del año 2006.  La vivienda de 117 m², está distribuida en hall de entrada, amplio salón con una bonita cocina integrada, dos dormitorios dobles, uno de ellos con baño en suite, y otro baño completo.  La reforma se ha realizado por el estudio de arquitectura ARCTEMPUS. La vivienda se entrega amueblada. En esta vivienda, de espacios luminosos, se han cuidado todos los detalles, desde la ubicación de las luces para crear distintos ambientes, hasta el equipamiento total de la cocina con todo tipo de electrodomésticos. En los alrededores se encuentran pequeños comercios de todo tipo y servicios. Gimnasios, restaurantes, y el reconocido centro comercial El Corte Inglés. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,9650.0,False,False,False,False,[],False,False,1129000.0,€,flat,,"Goya, Madrid",Piso,,,,,,,
109164108,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/a3/c7/1366153422.webp,73191,4,3,3900000.0,flat,sale,235.0,True,3,4,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.432448,-3.6949825,False,https://www.idealista.com/inmueble/109164108/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les presenta esta vivienda en el prestigioso barrio de Almagro, se encuentra este magnífico piso exterior, ubicado en una de las calle más tranquilas de la zona.  Con una superficie de 235m², este piso de lujo ofrece un estilo clásico, pues conserva elementos arquitectónicos originales del edificio. Se enclava en un edificio clásico de bonita fachada de piedra que data de 1929. Desde su tercera planta, se aprecian vistas únicas hacia los elegantes edificios clásicos que enmarcan la zona, creando un entorno sofisticado y sereno. Al entrar a la vivienda, nos encontramos un amplio salón comedor inundado de luz natural gracias a sus grandes ventanales con orientación sur.  La cocina, se integra perfectamente en la zona de día, es en isla con posibilidad de hacerla independiente. Se entrega totalmente equipada. La zona de noche cuenta con tres dormitorios en suite, aseo de cortesía y lavandería independiente. Tiene calefacción central y aire acondicionado en todas las estancias. La vivienda se encuentra actualmente en proceso de reforma.",False,good,False,True,16596.0,True,False,False,False,[],False,False,3900000.0,€,flat,,"Almagro, Madrid",Piso,,,,,,,
109176050,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/0b/04/1366518244.webp,,63,2,1050000.0,flat,sale,140.0,True,3,2,calle del Corazón de María,Madrid,Madrid,Chamartín,es,Prosperidad,40.4483712,-3.6663381,False,https://www.idealista.com/inmueble/109176050/,"Preciosa vivienda completamente exterior en exclusiva urbanización con piscina en Corazón de Maria esquina López de Hoyos, con 140 m2 construidos (teniendo en cuenta las tres terrazas cerradas), 3 habitaciones y 2 baños. Entramos a la vivienda a través de hall recibidor con puerta blindada de seguridad y armario para abrigos, y accedemos a la zona de día, compuesta por un elegante y luminoso salón comedor exterior con vistas al jardín y a la piscina de la urbanización, con orientación Norte. Respecto a la cocina, es amplia y luminosa, y cuenta con mucha capacidad de almacenaje.  Respecto a la zona de noche, la vivienda cuenta con tres amplios dormitorios (todos ellos exteriores) y dos baños completos.  Todos los dormitorios cuentan con grandes armarios empotrados, con gran capacidad de almacenaje. Las zonas comunes cuentan con piscina exterior y jardín muy cuidado.  Destaca en la vivienda la gran luminosidad de la misma, ya que todas las estancias y habitaciones son exteriores, no existiendo patios interiores. Seguridad 24 horas. Portero físico. Se incluye en el precio una plaza de garaje en el mismo edificio (con acceso directo desde el ascensor). Posibilidad de una plaza de garaje adicional en el mismo edificio (no incluida en el precio indicado) Piscina Zonas verdes Cuarto para bicicletas. Se vende sin muebles y sin electrodomésticos. Gastos de comunidad: 300 euros /mes IBI: 900 euros /año.",False,good,False,True,7500.0,True,False,False,False,[],False,False,1050000.0,€,flat,,"Prosperidad, Madrid",Piso en calle del Corazón de María,True,True,,,,,
108938758,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/18/fa/1367743575.webp,MV5874I,45,3,1889000.0,flat,sale,213.0,True,5,6,calle de Francisco Silvela,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4348975,-3.6739694,False,https://www.idealista.com/inmueble/108938758/,"Promora Inmobiliaria ofrece increíble oportunidad única en maravillosa, luminosa y elegante vivienda exterior, situada en la tercera planta de un edificio señorial con ascensor, construido en 1942, en la calle Francisco Silvela, en pleno distrito de Salamanca, una de las zonas más prestigiosas y consolidadas de Madrid. La vivienda ha sido recientemente reformada con un diseño contemporáneo y funcional, y se entrega completamente amueblada, lista para entrar a vivir. Dispone de cinco dormitorios en suite, todos ellos amplios, con armarios empotrados y baño privado, lo que suma un total de cinco baños completos, además de un aseo de cortesía. La cocina es moderna y totalmente equipada con electrodomésticos de alta gama, pensada para ofrecer comodidad y practicidad en el día a día. Gracias a su ubicación en una planta alta y su orientación exterior, la vivienda disfruta de abundante luz natural y vistas despejadas a un amplio patio de manzana, lo que aporta luminosidad y una agradable sensación de amplitud en todos los espacios. Cuenta con calefacción central incluida en los gastos de comunidad, así como aire acondicionado individual en las estancias principales, garantizando el máximo confort durante todo el año. La distribución interior, equilibrada y eficiente, la convierte en una opción ideal tanto como residencia familiar como para inversión, ya que cada habitación con su propio baño ofrece la posibilidad de alquiler por habitaciones con alta rentabilidad. El edificio dispone de servicio de conserjería y un portal representativo y bien conservado, que refuerza el carácter señorial del inmueble. Además, cuenta con puerta de seguridad blindada. Ubicada en el corazón del barrio de Salamanca, esta propiedad goza de todos los servicios a su alrededor: comercios, restaurantes, centros educativos y sanitarios, así como excelentes conexiones de transporte público y acceso rápido a las principales vías de la ciudad. Una oportunidad única de vivir o invertir en una de las zonas más exclusivas de Madrid. Para más información o concertar una visita, contacta con Promora Inmobiliaria.   Puedes ver más inmuebles en nuestra página web. Sin duda, el distrito selecto por excelencia de Madrid. Pasear por las calles del barrio de Salamanca es contemplar los edificios más elegantes y codiciados de la capital: construcciones históricas de portales señoriales e interiores amplios y altos. Concebido en las últimas décadas del siglo XIX por D. José de Salamanca y Mayol, Marqués de Salamanca, este ensanche de la ciudad conserva intacto su aire aristocrático, que podemos ver en palacetes como el de la Embajada de Italia, por ejemplo. En este epicentro del lujo se localiza la conocida “Milla de Oro”: un área comercial donde tienen su sede marcas prestigiosas como Dior, Chanel, Prada o Tiffany y Promora. Tiendas como Gallery, BD o Vitra y restaurantes como Ramsés o No, responden a los gustos de un life style moderno y sofisticado. Hablamos de una zona dinámica y segura, de grandes aceras, con un parking casi ilimitado y con una interesante vida nocturna: Nxt Club, Déjate Besar o Le Boutique Club. No faltan las galerías de arte y los espacios dedicados a la cultura como la Fundación March o el museo Lázaro Galdiano. Sin olvidar sus árboles frondosos y la cercanía al parque del Retiro, el gran pulmón verde del centro de Madrid.",False,good,False,True,8869.0,True,False,False,False,[],False,False,1889000.0,€,flat,,"Lista, Madrid",Piso en calle de Francisco Silvela,,,,,,,
108913085,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/8e/90/1358752285.webp,4304,40,ss,420000.0,flat,sale,50.0,False,1,1,calle de Atocha,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4139786,-3.7030942,False,https://www.idealista.com/inmueble/108913085/,"ALTOR ASESORES VENDE PISO CON PATIO/ TERRAZA COMUNITARIA EN VENTA EN PLENA CALLE ATOCHA CON LICENCIA TURÍSTICA EN VIGOR, RECIÉN REFORMADO EN 2022. Ubicado en una de las zonas más emblemáticas de la capital, este sofisticado apartamento se encuentra en la prestigiosa calle Atocha, a pocos minutos a pie de la estación homónima y rodeado de los principales puntos culturales y turísticos de la ciudad. Una dirección privilegiada que garantiza una alta demanda tanto turística como residencial.  El inmueble ha sido completamente reformado en 2022, combinando diseño contemporáneo con materiales de alta calidad. Cuenta con un dormitorio, un baño completo, una elegante cocina americana y un acogedor patio/terraza privado, ideal para disfrutar del aire libre con total intimidad. El apartamento dispone de licencia turística en vigor, lo que representa una excelente oportunidad de inversión, con una rentabilidad neta superior al 7% anual demostrada. Su ubicación es inmejorable: rodeado de museos, restaurantes, y con dos estaciones de metro prácticamente en la puerta, lo que facilita la conexión inmediata con el resto de la ciudad. Una propiedad que reúne ubicación, estilo y rentabilidad, perfecta tanto para inversores como para quienes buscan un exclusivo refugio urbano en el centro de Madrid.",False,good,False,False,8400.0,False,False,False,False,[],False,False,420000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Atocha,,,,450000.0,30000.0,7.0,
108790125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/aa/13/1355195190.webp,,67,,525000.0,chalet,sale,190.0,,6,3,calle de Blasco Ibáñez,Madrid,Collado Mediano,,es,,40.6949494,-4.0384771,False,https://www.idealista.com/inmueble/108790125/,"TE OFRECEMOS TU HOGAR: Chalet INDIVIDUAL con MUCHO encanto en la Sierra de Madrid. Descubre esta acogedora y sólida casa de de dos plantas. En la planta baja, cuenta con un amplio salón con salida a un gran porche, una cocina independiente con gran despensa, un baño completo, un dormitorio pequeño con armario empotrado y una despensa aprovechando el hueco de la escalera. Perfecto para hacer el día a día. La planta superior cuenta con cinco dormitorios todos ellos dobles y cada uno cuenta con armario empotrado además el dormitorio principal tiene un gran baño completo en suite, los dormitorios están distribuidos en abanico ideales para cualquier uso que se les quiera dar, a parte de dormitorios puedes usarlos como despacho, como sala de lectura, como sala de juegos.  En la planta superior tiene dos baños uno en suite y el otro para el resto de estancias de la primera planta. La casa mantiene todo el encanto de la arquitectura tradicional, muros anchos y cuenta con una gran ventaja TIENE LAS CUARTRO ORIENTACIONES, con lo que disfruta de mucha luz natural y una gran y rápida ventilación  Este chalet es Ideal tanto como residencia habitual, como segunda vivienda.  Del espacio exterior, reseñaremos que el jardín con arboles y césped bordea la casa dejándola en el centro de la parcela, el chalet ofrece una gran privacidad, convirtiéndose en el lugar ideal PARA REFUGIARTE Y DISFRUTAR, el jardín por la parte delantera cuenta con una barbacoa, en otro lateral hay capacidad de aparcamiento para dos coches, o incluso tres llegado el caso. Las dos plantas comunican interiormente. Mas abajo con entrada independiente tenemos: dos espacios muy grandes actualmente destinados: EL PRIMERO a tener recogido amacas, mesas sillas todo el mobiliario del verano, la caldera y la leñera. EL SEGUNDO una gran bodega con mesas mostrador y pila con agua, donde celebrar eventos. LA PISCINA ES COMUNITARIA. Collado Mediano se encuentra dentro del Parque Nacional Sierra de Guadarrama. A 45 Km. de la capital y con dos vías de acceso a la misma, a través de la M-601 que se une con la Ap-6 y otra por la M-607 que comunica con la carretera de Colmenar y nos lleva hasta la Plaza de Castilla. Cuenta con una red amplia de autobuses que la unen con Madrid, y sobre todo destaca QUE TIENE TREN DE CERCANIAS, comunicando COLLADO MEDIANO CON MADRID EN TAN SOLO 50 MINUTOS, este chalet dista de la estación 5 minutos andando aun así reseñar que la estación de tren tiene un parking sin coste para dejar los vehículos privados. Localidad próxima a las estaciones de esquí del Puerto de Navacerrada, Cotos y Valdesquí. Rodeada de emblemáticos parajes naturales como el Valle de la Barranca, embalse de Santillana y Navacerrada, con lugares espectaculares para todo tipo de actividades en la naturaleza. Localidades colindantes: San Lorenzo del Escorial, Navacerrada, Moralzarzal, Cercedilla, etc... con una gran oferta deportiva, etc. Collado Mediano dispone de colegios públicos, privados concertados, bilingües,... y amplia oferta de centros comerciales en la zona. A menos de 10 minutos se encuentra el Hospital General de Collado Villalba.",False,good,False,,2763.0,True,False,False,False,[],False,False,525000.0,€,chalet,independantHouse,Collado Mediano,Casa independiente en calle de Blasco Ibáñez,,,,533000.0,8000.0,2.0,
