propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
107470190,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/d3/77/1313740913.webp,305,15,850000.0,flat,sale,69.0,1,1,"Fucar, 5",Madrid,Madrid,Centro,es,40.4121907,-3.6955664,True,https://www.idealista.com/obra-nueva/107470190/,"Be Grand Las Letras es un conjunto residencial diseñado para experimentar lujo, modernidad e historia. Se trata de un proyecto de obra nueva, moderno y vanguardista en armonía con su entorno, situado en la calle Fúcar 5. Cuenta con 47 viviendas, 80 plazas de aparcamiento e increíbles áreas comunes como rooftop con piscina, gimnasio y jardín.",False,,True,12319.0,False,False,False,False,[],False,False,850000.0,€,flat,,"Huertas-Cortes, Madrid","Piso en Fucar, 5",3,True,Huertas-Cortes,True,,,,False,True,True
108828956,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/3a/67/1356338904.webp,31256,12,434000.0,flat,sale,103.0,2,2,"Doctor Rafael Gómez Cuevas, 35",Madrid,Villanueva del Pardillo,Ibiza - San Pedro,es,40.4864534,-3.9570885,True,https://www.idealista.com/obra-nueva/108828956/,"42 Viviendas de 2, 3 y 4 dormitorios Bajos con amplios jardines y Duplex con terraza Licencia de obra concedida. Expediente 2743/2024 Próximo inicio de obra  Descubre esta exclusiva promoción de 42 viviendas en régimen de cooperativa. VIVE Villanueva del Pardillo es una promoción de viviendas de 2, 3 y 4 dormitorios donde se ha cuidado al máximo cada detalle para ofrecer un hogar cómodo, con espacios amplios, luminosos y versátiles, adaptados a tus necesidades y estilo de vida. Todas las viviendas disponen de plaza de garaje y trastero incluido en el precio de venta. El proyecto cuenta con Calificación Energética A, por lo que disfrutarás de un hogar confortable, ahorrando en tus facturas de calefacción y contribuyendo al cuidado del medio ambiente. VIVE Villanueva del Pardillo dispondrá de unas magníficas zonas comunes, un lugar perfecto para coleccionar momentos inolvidables gracias a sus zonas verdes, piscina para refrescarte en los días más calurosos, área infantil para que disfruten los más pequeños, gimnasio para ponerte en forma sin salir de casa, parking para bicicletas, y sala gourmet entre otros. Ubicación Privilegiada Villanueva del Pardillo es el lugar perfecto para quienes buscan tranquilidad sin renunciar a estar bien conectados con Madrid. A tan solo 25 minutos en coche de la capital y con acceso a todos los servicios que necesitas en tu día a día: colegios, supermercados, centros de salud y transporte público.  Además, si disfrutas de actividades al aire libre, su entorno natural te ofrece la posibilidad de practicar senderismo, ciclismo o simplemente pasear por sus alrededores. Si buscas un hogar donde la calidad, el confort y la sostenibilidad se unan, este es el lugar para ti. Llámanos y reserva una visita con nuestro comercial en nuestra oficina de Villanueva del Pardillo para conocer todos los detalles del proyecto.  Estás a un paso de conocer tu nuevo hogar.",False,newdevelopment,True,4214.0,True,False,False,False,[],False,False,434000.0,€,flat,,"Ibiza - San Pedro, Villanueva del Pardillo","Piso en Doctor Rafael Gómez Cuevas, 35",bj,True,,True,,,,False,True,True
108993235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/c8/85/1362090280.webp,c742d304-3c6c-4898-83c3-53acccfb52e6,33,193000.0,flat,sale,63.0,3,1,calle Geranio,Madrid,Getafe,Universidad,es,40.3155987,-3.7222399,False,https://www.idealista.com/inmueble/108993235/,"Descubre este encantador piso en Las Margaritas, ideal para quienes buscan comodidad y funcionalidad.  Con 63 m², este hogar bien distribuido ofrece tres acogedoras habitaciones y un baño en buen estado. La cocina está completamente equipada, perfecta para los amantes de la gastronomía. Además.  El piso cuenta con calefacción a gas, asegurando calidez durante los meses más fríos. Gracias a su orientación exterior, disfrutarás de luz natural durante todo el día. Esta propiedad es una excelente oportunidad de compra en una ubicación privilegiada.  Para más información, contacta a Javier. ¡No dejes pasar esta oportunidad!",True,good,False,3063.0,False,True,False,False,[],False,False,193000.0,€,flat,,"Universidad, Getafe",Piso en calle Geranio,3,True,,False,,,,,,
106102914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/72/f4/1316541763.webp,W-02WTP7,32,255000.0,studio,sale,76.0,0,1,Pol. Industrial sur,Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,40.5482856,-3.6167132,False,https://www.idealista.com/inmueble/106102914/,"Exclusivo loft dúplex en San Sebastián de los Reyes, ideal para inversores Engel & Völkers presenta este loft de dos alturas con un diseño industrial muy moderno y atractivo situado en la segunda planta de un exclusivo edificio con control de accesos en Vega de la Moraleja, una de las mejores zonas de San Sebastián de los Reyes. Actualmente está alquilado, por lo que supone una magnifica oportunidad de inversión. La amplia terraza de 20 m2 con la que cuenta en la planta superior, lo convierten en realidad en un ático abierto a múltiples posibilidades. Gracias a su orientación mediodía, la planta baja es un espacio diáfano muy luminoso de 64m2 con forma de L y más de 3 metros de altura rematado al fondo en su zona más ancha con un gran ventanal. Antes de llegar hasta él, a la derecha y en un nivel superior, se sitúan una cocina abierta muy cómoda y funcional completamente equipada con electrodomésticos de calidad, un cuarto de baño independiente completo con plato de ducha y la escalera de caracol por la que se accede a la planta superior del loft.  Bajo este conjunto elevado, descubrimos un inesperado y discreto espacio con gran capacidad de almacenaje que complementa la del amplio armario empotrado que hay nada más franquear la puerta de entrada. Una vez arriba en la planta superior, con salida directa a la amplia terraza ático de 20m2, encontramos un sorprendente espacio de 12m2 que permite crear y combinar diferentes ambientes, desde un pequeño dormitorio, hasta una zona de trabajo o un espacio chill out en el que poder relajarse con total tranquilidad. Todos los suelos son de tablas, excepto en cocina y cuarto de baño, los cerramientos son de doble acristalamiento y el sistema de climatización por conductos con bomba de frío/calor está reforzado con un split en la planta superior. Además, dispone de un amplio y cómodo trastero y plazas de aparcamiento de cortesía para visitas en superficie. El loft se encuentra en un excelente estado de conservación y en condiciones óptimas para entrar a vivir de manera inmediata. Vega de La Moraleja, también conocida como Moscatelares o La Hoya, es una de las zonas más atractivas de San Sebastián de los Reyes.  Situada a tan solo 20 minutos del centro de Madrid en coche, se accede de manera cómoda y directa por la salida 17 de la A1, contando también con incorporaciones cercanas a las vías de circunvalación M40 y M50. Cuenta además con una extensa red de transporte público: numerosas líneas de autobús, dos estaciones próximas de la línea 10 de Metro y estación de Cercanías a poco más de 1 km. Al aeropuerto Adolfo Suárez de Madrid-Barajas y a la Estación de Chamartín se llega respectivamente en 10 y 15 minutos.  Muy cerca del entorno natural protegido de la Dehesa Boyal, se trata de una zona eminentemente residencial con numerosas zonas verdes y parques públicos, así como con una amplia oferta educativa, pública y privada, tanto de colegios como de universidades. Dispone de una magnífica dotación de servicios: diversos supermercados, instalaciones y clubs deportivos, gimnasios, dos centros de salud, el Hospital Infanta Sofía, al que se llega en tan solo 5 minutos, y parque de bomberos.  La oferta comercial, de ocio y restauración está garantizada con los centros comerciales Alegra y Diversia pero sobre todo con el más próximo Parque Comercial Megapark, donde se ubican Ikea y Media Markt entre otros, así como la emblemática galería comercial Plaza Norte 2.",True,good,False,3355.0,True,False,True,False,[],False,False,255000.0,€,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes",Estudio,,True,,True,,,,,,
107566703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/9f/e2/1331147871.webp,W-02Z2Z0,47,1000000.0,penthouse,sale,171.0,3,3,Tempranales,Madrid,San Sebastián de los Reyes,Tempranales,es,40.5601907,-3.6477066,False,https://www.idealista.com/inmueble/107566703/,"Exclusivo Atico con Terrazas en Tempranales Engel & Völkers presenta en exclusiva este maravilloso ático situado en Tempranales, la zona más destacada de San Sebastián de los Reyes, al norte de Madrid. Este ático cuenta con 171 m aproximados de vivienda construidos y 76 m aproximadamente de terraza de uso y disfrute exclusivo. Al ingresar a la vivienda, un recibidor distribuye los espacios en dos áreas diferenciadas. A la derecha, se encuentra una cocina de diseño funcional y un amplio salón con ventanales que proporcionan acceso a una espléndida terraza. A la izquierda, un ventanal conduce a una segunda terraza con vistas panorámicas. En esta ala, se dispone un baño con plato de ducha, ideal para invitados, y tres habitaciones. La primera habitación con armario empotrado con ventanal con acceso a la terraza, la habitación principal, de generosas dimensiones, cuenta con baño en suite y dos armarios empotrados. La tercera habitación también tiene baño en suite y armario empotrado. Las terrazas orientadas al norte ofrecen vistas a la Dehesa y las sierras, accesibles desde el salón a través de amplios ventanales. El salón, espacioso y luminoso, la cocina, bien distribuida, está equipada con electrodomésticos. La propiedad está equipada con un avanzado sistema de domótica, aire acondicionado regulable por zonas, calefacción por radiadores ajustable en cada estancia, persianas eléctricas de seguridad y placas solares para el suministro de agua caliente. La urbanización cuenta con jardines, pista de pádel, piscina para niños pequeños y para adultos, zona de juegos infantiles, sala comunitaria y gimnasio. Completa esta propiedad un trastero y dos plazas de garaje. El piso con palier privado y 116 vecinos Situada en el barrio de Tempranales en San Sebastián de los Reyes, Madrid. Barrio residencial de reciente construcción, que está situado junto al Parque natural Dehesa Boyal, conocido como el nuevo pasaje verde de la zona norte de Madrid. A 15 minutos del centro de Madrid, dispone de transporte público y salida cercana a la A-1 y M-607. Cercano a centros educativos, centro de salud Rosa de Luxemburgo, a la zona comercial Plaza Norte 2, cuenta con todos los servicios necesario.",True,good,False,5848.0,True,False,True,False,[],False,False,1000000.0,€,flat,penthouse,"Tempranales, San Sebastián de los Reyes",Ático,,True,,True,,,,,True,True
104323063,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/8b/78/1319203882.webp,W-02RC2P,46,725000.0,chalet,sale,429.0,9,3,Fuente el Saz de Jarama,Madrid,Fuente el Saz de Jarama,,es,40.6357736,-3.5141085,False,https://www.idealista.com/inmueble/104323063/,"Magnifica vivienda en plaza de Fuente el Saz Engel & Völkers presenta esta magnífica vivienda situada en la Plaza Mayor de Fuente el Saz. Con 428 metros construidos en un terreno de 488 metros cuadrados tenemos esta magnífica vivienda en la mejor situación posible. La fachada principal tiene acceso directo a la Plaza mayor junto al Ayuntamiento y también tenemos dos accesos a la calle lateral. La distribución es la siguiente: una espaciosa entrada recibidor, salón comedor con chimenea y techos con vigas de madera, dos amplias habitaciones, baño completo, cocina con lavadero y garaje. Desde la cocina accedemos por una escalera a la preciosa bodega. En la parte baja tenemos otras dos estancias multiusos. En la planta primera nos encontramos con seis magníficas habitaciones con terraza y balcón y un baño completo. Subimos hacia la terraza y estudio abuhardillado a través de una cómoda escalera de madera. En la última planta tenemos una gran terraza que bordea la vivienda con unas maravillosas vistas a la plaza principal, la iglesia y las montañas. En la parte exterior tenemos un gran patio con árboles frutales y múltiples posibilidades para ser disfrutado. Tiene salida lateral a la calle. Fuente el Saz es un municipio que se encuentra en el Noreste de la Comunidad de Madrid, con una población de unos 6.000 habitantes, se encuentra muy cerca de la ciudad de Madrid y de grandes municipios como Alcobendas y San Sebastián de los Reyes.  El municipio dispone de guarderías públicas y privadas, un colegio público de educación infantil, primaria y secundaria. También dispone de polideportivo y piscina municipal. A pocos kilómetros también tenemos varios colegios concertados y privados. También dispone de centro de salud e hipermercados. Se encuentra situado en un entorno natural, junto a la Vega del Rio Jarama y de la Sierra de Guadarrama. Las principales vías de acceso son la A-1, la M-50, la R-2 y la M-111 que da acceso a Barajas. Cuenta con un Servicio Público de transportes a Madrid- Plaza Castilla (bus 184 y 197). Este magnífico emplazamiento es ideal para aquellos que quieran disfrutar de un ambiente de tranquilidad rodeados de un entorno natural donde disfrutar de diferentes deportes al aire libre como la hípica o el Golf. Cuenta además con un área industrial y amplia oferta gastronómica.",False,good,False,1690.0,True,False,False,False,[],False,False,725000.0,€,chalet,semidetachedHouse,Fuente el Saz de Jarama,Chalet pareado,,,,,,,,,True,True
108628325,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/41/09/1350395412.webp,IG211469,19,2400000.0,chalet,sale,562.0,6,7,avenida del Guadalix,Madrid,Santo Domingo,,es,40.638936,-3.5824973,False,https://www.idealista.com/inmueble/108628325/,"Gilmar Norte Santo Domingo, presenta en Exclusiva este chalet independiente en la prestigiosa urbanización Santo Domingo. En la urbanización Santo Domingo, una de las zonas más exclusivas y tranquilas del norte de Madrid, se encuentra este espectacular parcela, proyecto y chalet independiente. Diseñado para quienes valoran la elegancia, el confort y la privacidad, esta propiedad redefine el concepto de lujo residencial. Con una superficie de 562 m² y una impresionante parcela de 2.361 m², esta vivienda combina un diseño contemporáneo con acabados de altísima calidad. Su distribución en dos plantas ha sido concebida para aprovechar al máximo la luz natural y ofrecer espacios amplios y funcionales.  Este espectacular chalet independiente consta de 6 dormitorios muy luminosos con baño en suite y vestidor, ideales para familias grandes o para quienes buscan espacios versátiles como un despacho o un gimnasio.  Salones amplios con grandes ventanales que ofrecen vistas panorámicas al jardín y acceso directo a la piscina.  Cocina de diseño equipada con electrodomésticos de alta gama y acabados premium.  Piscina privada, perfectamente integrada en el jardín, ideal para disfrutar de los días soleados en un entorno único.   Dormitorio principal en suite con un vestidor y un baño completo, pensado para ofrecer máxima comodidad.  Sostenibilidad: preinstalación de sistemas energéticos eficientes y posibilidad de personalización de acabados.  La urbanización Santo Domingo es sinónimo de exclusividad. Ofrece vigilancia 24 horas, amplias zonas verdes y una atmósfera de tranquilidad que contrasta con su excelente conexión con Madrid, situada a tan solo 20 minutos por la A-1. Además, cuenta con servicios cercanos como colegios de renombre, entre ellos el Colegio SEK Ciudalcampo, situado a menos de 10 kilómetros. Para las compras, el Centro Comercial Santo Domingo está a pocos minutos en coche. En cuanto a transporte público, las líneas de autobús 171 y 193 conectan la zona con el centro de Madrid, mientras que la estación de Cercanías de Alcobendas-San Sebastián de los Reyes se encuentra a 10 minutos en coche. Santo Domingo es una urbanización consolidada que combina lo mejor de la vida urbana con la tranquilidad de un entorno natural. Es una zona ideal para familias que buscan calidad de vida, seguridad y servicios de primer nivel. Sus calles arboladas, el ambiente exclusivo y la cercanía a grandes áreas comerciales y colegios internacionales hacen de este lugar un verdadero oasis residencial. Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños. Con más de 40 años de experiencia en el sector inmobiliario, nuestra misión es ofrecer un servicio personalizado, profesional y de confianza, acompañándote en cada paso del proceso para que encuentres el hogar perfecto.   Para obtener más información o concertar una visita, contacta con nuestro equipo en la oficina de Santo Domingo:  - Dirección: C.C. Santo Domingo. Local 11, Avda. de Guadalix, 37, 28120. Santo Domingo (Madrid).  - Teléfono:  - Email:  Por favor, facilita la referencia 211469 al contactar con nosotros para poder atenderte de manera más eficiente.",False,good,False,4270.0,True,False,False,False,[],False,False,2400000.0,€,chalet,independantHouse,Santo Domingo,Casa independiente en avenida del Guadalix,,,,,,,,,True,True
107470149,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/1e/d2/1313740995.webp,214,15,850000.0,flat,sale,70.0,1,1,"Fucar, 5",Madrid,Madrid,Centro,es,40.4121907,-3.6955664,True,https://www.idealista.com/obra-nueva/107470149/,"Be Grand Las Letras es un conjunto residencial diseñado para experimentar lujo, modernidad e historia. Se trata de un proyecto de obra nueva, moderno y vanguardista en armonía con su entorno, situado en la calle Fúcar 5. Cuenta con 47 viviendas, 80 plazas de aparcamiento e increíbles áreas comunes como rooftop con piscina, gimnasio y jardín.",False,,True,12143.0,False,False,False,False,[],False,False,850000.0,€,flat,,"Huertas-Cortes, Madrid","Piso en Fucar, 5",2,True,Huertas-Cortes,True,,,,False,True,True
108174015,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/3f/3f/1336074304.webp,,44,330000.0,flat,sale,132.0,3,2,"calle del Labrador, 4",Madrid,Navalcarnero,La Dehesa - El Pinar,es,40.2979281,-3.9853224,True,https://www.idealista.com/inmueble/108174015/,"HOGARES NAVALCARNERO VENDE precioso piso en planta en la mejor urbanización. Con piscina comunitaria, áreas infantiles, zonas ajardinadas y pista de pádel. También dispone de plaza de garaje y trastero, en uno de los barrios con más prestigio del municipio; el Pinar. De las mejores zonas de Navalcarnero, próximo a todo tipo de servicios, comercios, paradas de autobús, instalaciones deportivas, etc. Combinado con naturaleza y tranquilidad en el barrio. La vivienda se distribuye en una única planta y tiene tres dormitorios y dos baños completos. La vivienda se encuentra en un gran estado de conservación. Tenemos un hall de entrada, amplia cocina y un tendedero. Salón – comedor de buen tamaño con amplios ventanales, lo que le da mucha luminosidad a la estancia, y acceso directo a una terraza completamente funcional. Dos dormitorios secundarios grandes con armarios empotrados. Un baño completo con plato de ducha. Una habitación principal con baño completo en suite, con bañera. Y también con armarios empotrados. También dispone de aire acondicionado. La vivienda tiene toda la pintura en liso y muy buenas vistas a la zona del Pinar, ventanas climalit, oscilobatientes, buenas calidades. También cuenta con plaza de garaje y trastero. NO PIERDAS ESTA OPORTUNIDAD Y VEN A VER ESTE BONITO PISO EN PLANTA CON TERRAZA. F I N A N C I A C I Ó N H A S T A 1 0 0 %.",False,good,False,2500.0,True,False,False,False,[],False,False,330000.0,€,flat,,"La Dehesa - El Pinar, Navalcarnero","Piso en calle del Labrador, 4",3,True,,True,,,,,True,True
109105980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/5d/cc/1365334617.webp,80a41b73-310f-4019-bfe4-48b0d61ed1b3,47,5925000.0,flat,sale,385.0,3,4,calle de José Ortega y Gasset,Madrid,Madrid,Barrio de Salamanca,es,40.4286215,-3.679872,False,https://www.idealista.com/inmueble/109105980/,"Exclusivo piso totalmente reformado de diseño vanguardista y calidades de lujo, con excelentes vistas a la Plaza del Marqués de Salamanca. La superficie del piso es de 386 m2 de los cuales 70 m2 son de terrazas. Consta de amplio y elegante salon comedor con acceso a la terraza, excelentes vistas. Aseo de cortesia. Moderna cocina semi integrada con isla de la marca italiana Arclinea, de acero inoxidable y acabados en madera de roble ahumado, electrodomesticos Miele y Wolf. Family Room con acceso a la terraza, orientación Sur. En el área privada el inmueble posee tres dormitorios con baño en suite. Techos altos, vistas despejadas, luz natural todo el día, corriente cruzada. Adicional posee dos plazas de garaje y trastero. Sistema de climatización por aerotermia. Aire acondicionado, cada estancia dispone su propio fancoil conectado a la comunidad. Este inmueble es una joya arquitectonica en el corazón del barrio de Salamanca para quienes buscan exclusividad, confort y ubicación en una de las zonas más exclusivas de Madrid.",True,good,False,15390.0,False,False,False,False,[],False,False,5925000.0,€,flat,,"Castellana, Madrid",Piso en calle de José Ortega y Gasset,2,True,Castellana,True,,,,,True,True
107729999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/9d/9e/1321103913.webp,VILLA 4,25,1390000.0,chalet,sale,737.0,5,6,de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.5308893,-3.9101904,True,https://www.idealista.com/obra-nueva/107729999/,"Vivienda de 5 dormitorios en Las Rozas, Villa-Licabeto, con diseño moderno, amplios jardines privados, terrazas solárium y piscina. Lucas Fox presenta esta exclusiva promoción de obra nueva en Las Rozas, que ofrece viviendas de diseño contemporáneo con acabados de alta calidad y la posibilidad de personalizar tanto las distribuciones como los acabados según las preferencias del comprador. La planta baja alberga un amplio salón-comedor con grandes ventanales que permiten disfrutar de la luz natural durante todo el día. El salón se integra con la cocina independiente, creando un espacio perfecto para la convivencia. Desde el salón, se accede a un porche y al jardín privado, donde se puede disfrutar del aire libre en completa privacidad. En esta planta también se encuentra un dormitorio doble en suite, un aseo de cortesía y una lavandería. En la planta primera, la vivienda dispone de 4 dormitorios adicionales. Dos de ellos son dormitorios dobles con vestidor y baño en suite, mientras que los otros dos dormitorios individuales cuentan también con baño propio. Esta distribución asegura que todos los miembros de la familia tengan su propio espacio privado. La planta cubierta dispone de una terraza solárium ideal para disfrutar de las vistas y del entorno natural. Este espacio exterior se convierte en el lugar perfecto para relajarse o disfrutar de reuniones al aire libre. El sótano incluye un trastero y una amplia zona de ocio, lo que ofrece una gran versatilidad para personalizar según las necesidades del residente, ya sea como espacio de almacenamiento o para actividades recreativas. Villa-Licabeto es la combinación perfecta de lujo, confort y sostenibilidad, con viviendas energéticamente eficientes y una ubicación inmejorable, a solo unos minutos de Madrid. Por un precio adicional, ofrecemos la posibilidad de ampliar la vivienda. Para más información, no dude en ponerse en contacto con nosotros.",False,newdevelopment,True,1886.0,True,False,False,False,[],False,False,1390000.0,€,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,,,El Pinar- Punta Galea,,,,,False,True,True
109027748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/aa/0a/1362879827.webp,5cf93d8a-5b8e-40b3-ac4b-3c8ef11ffc4b,66,1350000.0,chalet,sale,474.0,5,2,camino Viejo del Casar,Madrid,Fuente el Saz de Jarama,,es,40.6532445,-3.4923295,False,https://www.idealista.com/inmueble/109027748/,"Finca rústica con piscina y gran terreno a solo 25 min de Madrid! Descubre esta exclusiva finca rústica de casi 7.000 m² en Fuente el Saz de Jarama, un auténtico refugio de naturaleza y confort a solo 20–30 minutos del centro de Madrid y a 22 km del aeropuerto. Su amplitud y cuidada distribución ofrecen todo lo necesario para disfrutar de una vida tranquila sin renunciar a las comodidades de la ciudad. La vivienda, de 474 m² construidos en varias plantas dispone de: - Acogedor salón con chimenea y zona de comedor. - Amplia cocina con office y doble isla, perfecta para los amantes de la gastronomía. - 5 luminosos dormitorios con armarios empotrados y 2 baños completos (uno en suite). - Bodega, despensa y salón multiusos en planta baja. - Gran terraza con vistas panorámicas a la sierra y al skyline de Madrid. En el exterior encontrarás: - Piscina cubierta climatizada junto a la vivienda. - Jardín consolidado con árboles frutales, viñedos y huerto. - Enorme pradera con múltiples usos. - Horno de leña tradicional, ideal para reuniones al aire libre. - Garaje techado para varios vehículos y almacén anexo para herramientas. - Pozo legalizado con agua potable. La finca cuenta con climatización en toda la vivienda, y está perfectamente conectada: parada de autobús a escasos metros con enlace directo a Plaza Castilla y, en solo cinco minutos en coche, acceso a todos los servicios de Fuente el Saz: guarderías, colegios, polideportivo, piscina municipal, centro de salud, hipermercados y, muy cerca, campos de golf y centros de hípica. Vive rodeado de naturaleza, espacio y tranquilidad, sin renunciar a la ciudad. Contacta para visitarla y descubrir por qué es única.",True,good,False,2848.0,False,False,False,False,[],False,False,1350000.0,€,chalet,independantHouse,Fuente el Saz de Jarama,Casa independiente en camino Viejo del Casar,,,,,,,,,True,True
108807015,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/f1/f0/1355716377.webp,PLBUENAVISTA,26,230000.0,flat,sale,100.0,3,2,"plaza de Buenavista, 10",Madrid,Navalcarnero,El Pijorro,es,40.2928205,-4.0158933,True,https://www.idealista.com/inmueble/108807015/,"¡Tu nuevo hogar en el Pijorro de Navalcarnero te está esperando! HOGARES NAVALCARNERO VENDE EN EXCLUSIVA este magnífico piso con terraza en El Pijorro, una de las zonas más tranquilas y valoradas del centro del municipio. Un entorno privilegiado donde la comodidad de tenerlo todo a mano se combina con la paz de un barrio residencial rodeado de naturaleza. La vivienda, en excelente estado, se encuentra en una única planta, en un primer piso con altura de segundo, y destaca por su distribución funcional y sus espacios luminosos y acogedores. Cuenta con tres dormitorios, la habitación principal dispone de armario empotrado, doble ventana, y dos baños completos con bañera, ideales para el día a día de toda la familia. El salón-comedor, amplio y con aire acondicionado, te invita a relajarte o disfrutar en compañía, con acceso directo a una terraza privada con vistas despejadas. La cocina independiente es cómoda y práctica, y dispone de una amplia zona de tendedero.  Situado a un paso de supermercados, colegios, parques infantiles, instalaciones deportivas y transporte público, este piso lo tiene todo para convertirse en tu próximo hogar o una excelente inversión.  Posibilidad de financiación al 100 %, es una oportunidad que no puedes dejar escapar. ¡Ven a visitarlo y déjate conquistar!",False,good,False,2300.0,True,False,False,False,[],False,False,230000.0,€,flat,,"El Pijorro, Navalcarnero","Piso en plaza de Buenavista, 10",1,True,,False,,,,,,
107730143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/ab/db/1321110053.webp,VILLA 9,26,1690000.0,chalet,sale,737.0,5,6,de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.5308893,-3.9101904,True,https://www.idealista.com/obra-nueva/107730143/,"Vivienda de 5 dormitorios en Las Rozas, Villa-Licabeto, con diseño moderno, amplios jardines privados, terrazas solárium y piscina. Lucas Fox presenta esta exclusiva promoción de obra nueva en Las Rozas, que ofrece viviendas de diseño contemporáneo con acabados de alta calidad y la posibilidad de personalizar tanto las distribuciones como los acabados según las preferencias del comprador. En la planta baja se encuentra un amplio salón-comedor, que se integra con la cocina independiente, creando un espacio ideal para el día a día. Desde el salón, se accede al porche y al jardín privado, perfecto para disfrutar del aire libre. Además, en esta planta se encuentra un dormitorio doble en suite, un aseo de cortesía y una lavandería, lo que añade comodidad a la vivienda. La planta primera alberga los otros 4 dormitorios, todos ellos amplios y luminosos. Los dos dormitorios dobles cuentan con vestidor y baño en suite, mientras que los dos dormitorios individuales también tienen baño propio, proporcionando privacidad y confort a todos los miembros de la familia. La planta cubierta dispone de una amplia terraza, perfecta para disfrutar del sol y las vistas del entorno natural que rodea la propiedad. Este espacio adicional brinda una zona ideal para relajarse o para el ocio al aire libre. El sótano incluye un trastero y una amplia zona de ocio, ideal para almacenamiento o para actividades recreativas. Villa-Licabeto se caracteriza por su arquitectura moderna y materiales de alta calidad. Los residentes podrán disfrutar de la piscina privada, los jardines y el porche, todo ello en una ubicación privilegiada cerca de Madrid.  Por un precio adicional, ofrecemos la posibilidad de ampliar la vivienda. Para más información, no dude en ponerse en contacto con nosotros.",False,newdevelopment,True,2293.0,True,False,False,False,[],False,False,1690000.0,€,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,,,El Pinar- Punta Galea,,,,,False,True,True
