propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
108920860,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/e1/aa/1358969635.webp,,22,185000.0,flat,sale,58.0,2,1,calle Encina,Madrid,Torrejón de Ardoz,Sureste,es,40.4539731,-3.451525,False,https://www.idealista.com/inmueble/108920860/,"¡Espectacular vivienda RECIEN REFORMADA y MUY LUMINOSA en zona SURESTE en TORREJON DE ARDOZ! Descubre este encantador piso en planta baja, con acceso directo desde la calle, que te ofrece todo lo que necesitas para vivir cómodamente. Con 58 m² construidos, este hogar destaca por su luminosidad, gracias a la ausencia de edificaciones enfrente que permiten la entrada de luz natural durante todo el día. La seguridad es máxima, brindando tranquilidad en tu día a día. El amplio salón-comedor es perfecto para disfrutar de momentos en familia o con amigos. Además, cuenta con un espacioso dormitorio principal y un segundo dormitorio equipado con armario empotrado, ideal para aprovechar al máximo cada rincón. El baño completo, moderno y funcional, ha sido diseñado con materiales de primera calidad, garantizando un ambiente elegante y acogedor. Este piso ha sido completamente reformado, incorporando ventanas climalit oscilobatientes con rotura de puente térmico, lo que asegura un excelente aislamiento. También dispone de aire acondicionado en tres estancias, con bomba de frío y calor, para que siempre estés cómodo sin importar la temporada. La ubicación es inmejorable: acceso inmediato a la M-50 y A-2, así como una excelente comunicación mediante transporte público, con varias líneas de autobuses urbanos a tan solo unos minutos. Rodeado de todos los servicios necesarios como supermercados, farmacias, restaurantes y zonas de ocio, tendrás todo al alcance de la mano. Además, la cercanía del colegio CEIP Antonio Machado y el IES Victoria Kent, a menos de 100 metros, lo convierte en una opción ideal para familias. No pierdas la oportunidad de visitar este maravilloso piso que combina confort, calidad y una ubicación estratégica. ¡Tu nuevo hogar te está esperando!",False,good,False,3190.0,True,False,False,False,[],False,False,185000.0,€,flat,,"Sureste, Torrejón de Ardoz",Piso en calle Encina,bj,True,,True,,,,,,
108813392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/4b/fa/1355873268.webp,2218,24,189999.0,flat,sale,60.0,3,1,calle de Carracedo,Madrid,Madrid,Latina,es,40.3959019,-3.7740484,False,https://www.idealista.com/inmueble/108813392/,"Merino vende piso a reformar en una cuarta planta, ubicado en una tranquila finca de la zona de Colonia Jardín. Disfruta de la cercanía al metro (Línea 10) y la proximidad a la Casa de Campo, el mayor pulmón verde de Madrid.  Características de la vivienda: - 3 habitaciones. - Salón luminoso con acceso a terraza cerrada con posibilidad de integrarla al salón.  - Cocina independiente con ventana.  - Cuarto de baño completo con ventana.  - Todas las estancias son exteriores.  - Orientación sur-oeste con ventanales que aportan estupenda luminosidad.   Ubicación privilegiada: - A 5 minutos a pie de la Línea 10 de Metro. - Excelente acceso a la Casa de Campo. - Zona consolidada con todos los servicios a mano: supermercados, colegios, centro de salud, zonas verdes. - Excelente comunicación por transporte público y carretera (acceso rápido a M-30 y A-5 soterrada). Ideal para: - Familias que buscan un hogar tranquilo y bien comunicado. - Inversores que buscan una oportunidad de negocio en una zona demandada. ¡No pierdas la oportunidad de vivir en una de las zonas más demandadas del suroeste de Madrid! Contacta con nosotros para obtener más información y programar una visita.                                                 MERINO LE OFRECE ESTA FANTASTICA VIVIENDA.",True,good,False,3167.0,True,False,False,False,[],False,False,189999.0,€,flat,,"Campamento, Madrid",Piso en calle de Carracedo,,True,Campamento,False,,,,,,
107826173,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/47/02/1325148203.webp,1869,31,289900.0,flat,sale,121.0,4,2,avenida de Pablo Neruda,Madrid,Madrid,Puente de Vallecas,es,40.3808978,-3.6493626,False,https://www.idealista.com/inmueble/107826173/,"**************GRUPO INMARA INMOBILIARIA************* Te ofrece en venta esta práctica vivienda de ESQUINA CON TODAS ESTANCIAS EXTERIORES en QUINTA PLANTA CON ASCENSOR, situada en el popular barrio de Puente de Vallecas, ofrece todo lo necesario para vivir cómodamente en Madrid. Con sus CUATRO HABITACIONES y DOS BAÑOS COMPLETOS, es ideal para familias o quienes necesitan espacio si llegan nuevos miembros, o tenemos invitados o para trabajar desde casa. La casa cuenta con una distribución funcional donde destaca el luminoso SALÓN-COMEDOR, que conecta directamente con una agradable TERRAZA donde poder tomar el aire o disfrutar de las vistas. Las habitaciones son amplias y aprovechables, con ARMARIOS EMPOTRADOS para mejorar el almacenaje. La COCINA está equipada con todos los electrodomésticos necesarios y mobiliario actual, lista para usarse desde el primer día. La CALEFACCIÓN de gas individual permite regular la temperatura a tu gusto, con un consumo controlable.  La presencia del ASCENSOR en la finca hace más cómodo el acceso a la vivienda, especialmente para cargar la compra o para personas con movilidad reducida. Ubicación privilegiada: A escasos 200 metros encontrarás el Centro de Salud Pablo Neruda, y a menos de 5 minutos a pie el CEIP Pablo Neruda, ideal para familias con niños en edad escolar. Para tus compras diarias, tienes un Mercadona a 300 metros y diversos comercios locales en los alrededores. Los amantes del deporte y el aire libre disfrutarán del Parque de Palomeras Bajas, un pulmón verde de 17 hectáreas situado a solo 10 minutos caminando. Muy bien comunicada: La zona está perfectamente conectada con el resto de Madrid. A 8 minutos andando (unos 650 metros) se encuentran las estaciones de metro Buenos Aires  y Alto del Arenal (1), que te llevan directamente a Sol en unos 20 minutos. Además, varias líneas de autobús (57, 58, 103 y 142) pasan por las calles aledañas, facilitando los desplazamientos por la ciudad. Es una vivienda pensada para el día a día, donde lo importante es la comodidad y la practicidad.  Si buscas un hogar para toda la vida en un barrio emergente y vibrante con buenas conexiones sin salir de Madrid Capital, esta puede ser tu oportunidad.  En INMARA INMOBILIARIA podemos mostrarte la propiedad y resolver todas tus dudas para que puedas tomar la mejor decisión. ¡LLÁMANOS TE LO ENSEÑAMOS SIN COMPROMISO!",False,good,False,2396.0,True,False,False,False,[],False,False,289900.0,€,flat,,"Portazgo, Madrid",Piso en avenida de Pablo Neruda,5,True,Portazgo,True,,,,,,
108225581,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/f8/7c/1337669083.webp,1003,8,1890000.0,flat,sale,110.0,2,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4284091,-3.6842321,False,https://www.idealista.com/inmueble/108225581/,"Fortuny Madrid Real Estate ofrece en una de las zonas más exclusivas y cotizadas de Madrid, en el emblemático barrio de Recoletos, esta espectacular propiedad de 110 m² exteriores es el hogar ideal para aquellos que buscan confort, elegancia y calidad. La vivienda, completamente a estrenar, ha sido diseñada con una distribución moderna y funcional, utilizando solo los mejores materiales para garantizar un nivel de confort inigualable. La propiedad consta de dos amplias habitaciones en suite, cada una con su propio baño completo y armarios empotrados de alta gama. El diseño de las suites resalta por su amplitud y luminosidad, con grandes ventanales que permiten una vista espectacular al exterior y proporcionan una sensación de libertad. Además, cuenta con un elegante aseo para visitas, que complementa la comodidad y exclusividad de la vivienda. La cocina, totalmente equipada con electrodomésticos de última generación, se presenta como un espacio moderno, ideal para disfrutar de la gastronomía en el día a día. La propiedad está amueblada con un estilo contemporáneo, con mobiliario de alta calidad que resalta la sofisticación de cada ambiente. Además, la ubicación en una de las calles más prestigiosas de Madrid garantiza acceso a todos los servicios de la zona, como boutiques de lujo, restaurantes exclusivos y un entorno tranquilo y elegante. Un espacio único, diseñado para ofrecer lo mejor en términos de calidad, confort y diseño. La vivienda perfecta para disfrutar de la vida en el centro de Madrid con la máxima comodidad. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,17182.0,False,False,False,False,[],False,False,1890000.0,€,flat,,"Recoletos, Madrid",Piso,4,True,Recoletos,True,,,,,,
109200325,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/28/c7/1367280207.webp,008563,22,189865.0,flat,sale,65.0,2,1,Barrio Casco Antiguo,Madrid,Leganés,Centro,es,40.3268766,-3.7636101,False,https://www.idealista.com/inmueble/109200325/,"Gestión3 Vende: Piso con Patio en Zona Escritores – Leganés Descubre este acogedor piso de 65 m², con PATIO, ideal para vivir con todas las comodidades en una de las zonas más demandadas de Leganés.  Características principales: •2 dormitorios luminosos. •Baño completo con plato de ducha. •Amplia cocina con salida directa a patio. •Salón independiente, perfecto para disfrutar en familia. •Suelos de tarima en dormitorios y cerámica en el resto de la vivienda. •Carpintería exterior de aluminio y puertas de madera. •Calefacción individual de gas natural. •Agua incluida en la comunidad.  Ubicación inmejorable: Situado en en la reconocida Zona Escritores, el piso cuenta con todos los servicios a pie de calle: •Metro y Cercanías a tan solo 2 minutos (Leganés Central). •Paradas de autobús urbano e interurbano junto a la vivienda. •Supermercados cercanos: DIA (145 m), Supeco (250 m), Primaprix (285 m) y Carrefour Hipermercado en el Parque Comercial Plaza Nueva. •Comercios de barrio, fruterías y todo tipo de tiendas de proximidad. •Iglesia San Salvador y la emblemática Plaza Mayor de Leganés a pocos minutos. •Zonas de ocio y la popular Cubierta de Leganés muy cerca.  Una vivienda situada en una zona tranquila, céntrica y con todos los servicios, perfecta tanto para primera residencia como para inversión.",False,good,False,2921.0,False,False,False,False,[],False,False,189865.0,€,flat,,"Casco Antiguo, Leganés",Piso,en,True,Casco Antiguo,True,,,,,,
106731537,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/83/29/1292295861.webp,3518,8,836000.0,flat,sale,86.0,2,2,Barrio Sol,Madrid,Madrid,Centro,es,40.4146508,-3.709375,False,https://www.idealista.com/inmueble/106731537/,"Ubicada en pleno corazón de Madrid, esta vivienda de 86 m² a estrenar es una opción ideal para quienes buscan calidad, confort y una ubicación inmejorable. Con 2 dormitorios y 2 baños, ofrece una distribución moderna y funcional, perfecta para disfrutar de un estilo de vida cómodo en una de las zonas más vibrantes de la ciudad. La cocina, equipada con las mejores calidades, está diseñada con materiales de alta gama, lo que garantiza una experiencia culinaria excepcional y una estética contemporánea. Cada detalle ha sido cuidado para proporcionar un ambiente elegante y práctico, adaptado a las necesidades del día a día. Con acabados de alta calidad y una excelente distribución, esta vivienda es perfecta tanto para vivir de forma cómoda como para invertir en una propiedad de gran valor en una de las zonas más solicitadas de Madrid. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,9721.0,False,False,False,False,[],False,False,836000.0,€,flat,,"Sol, Madrid",Piso,6,True,Sol,True,,,,,,
108767166,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/7d/b1/1354535463.webp,1872,7,1800000.0,flat,sale,122.0,3,2,Barrio Ibiza,Madrid,Madrid,Retiro,es,40.418297,-3.6769134,False,https://www.idealista.com/inmueble/108767166/,"Fortuny Madrid Real Estate ofrece en una finca señorial con portero, esta espectacular propiedad de 122 m² ofrece una combinación única de elegancia clásica y diseño contemporáneo. Reformada íntegramente con materiales de alta calidad, la vivienda destaca por su luminosidad y su distribución funcional. Dispone de tres amplias habitaciones, dos elegantes baños completos, y una zona de día donde se integran un salón-comedor con cocina de diseño. Desde sus balcones exteriores se disfrutan unas privilegiadas vistas al Parque del Retiro, un auténtico lujo en el corazón de Madrid. La finca, con elementos arquitectónicos representativos y servicios de portería, garantiza confort, privacidad y seguridad en un entorno distinguido. Ideal para quienes buscan un hogar exclusivo en una de las zonas más codiciadas de la ciudad, combinando vistas, luz natural y un entorno inmejorable. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,14754.0,False,False,False,False,[],False,False,1800000.0,€,flat,,"Ibiza, Madrid",Piso,2,True,Ibiza,True,,,,,,
109119019,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/34/dc/1364895420.webp,GALLEGOS,20,205000.0,flat,sale,70.0,2,1,"CL GALLEGOS, 10",Madrid,Madrid,Vicálvaro,es,40.401752,-3.6085359,True,https://www.idealista.com/inmueble/109119019/,"""***inmueble el venta desde el día 28/08/2025 al 11/09/2025*. ** venta en período de pujas al alza. Se venderá a la puja más alta. *** GARSIERRA. Vivienda situada en MADRID de 70,32 m². Distribuida en 3 habitaciones y 1 baño. Ubicada en una zona residencial próxima a la avenida de la Aurora Boreal, vía principal del entorno. Cerca de superficies comerciales.",False,good,False,2929.0,False,False,False,False,[],False,False,205000.0,€,flat,,"Casco Histórico de Vicálvaro, Madrid","Piso en CL Gallegos, 10",4,True,Casco Histórico de Vicálvaro,False,,,,,,
108542220,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/8a/13/1347988243.webp,,48,418900.0,flat,sale,121.0,3,2,Universidad - Hospital,Madrid,Fuenlabrada,Universidad - Hospital,es,40.2895142,-3.8172745,False,https://www.idealista.com/inmueble/108542220/,"GILMER VENDE! Tu oasis privado en la ciudad: bajo con patio de 80 m², 3 dormitorios y mucho más  Te presentamos una vivienda única, con alma y con espacio para vivir grandes momentos. Un hogar que no solo destaca por sus metros, sino por cómo están aprovechados, por su calidez y por ese espectacular patio privado de 70 m² que se convierte en el corazón de la casa. Ubicado en una zona tranquila y a escasos metros del hospital, este bajo exterior ofrece una distribución cómoda y funcional pensada para disfrutar del día a día con total confort.  Distribución: Tres dormitorios amplios, luminosos y todos con armarios empotrados. La habitación principal cuenta con un armario tan generoso que fácilmente puede convertirse en un vestidor de ensueño, ya que se ha aprovechado un hueco oculto en la pared. Dos baños completos: uno con bañera, ideal para relajarte, y otro con una ducha tipo sauna que transforma tu rutina en un momento de spa. Salón independiente con salida directa al patio, perfecto para reuniones familiares o tardes tranquilas al aire libre. El salón dispone de aire acondicionado con bomba de calor. Cocina totalmente equipada, con nevera americana, que comunica con una práctica terraza tendedero con armario-despensa, previo acceso al patio. Frente a la cocina, un cuarto de almacenaje extra que puede ser usado como trastero o una segunda despensa. Patio Privado: Impresiona desde el primer momento. Con 70 metros cuadrados, es el lugar ideal para niños, mascotas, comidas al aire libre o simplemente disfrutar del sol en la intimidad de tu propio espacio exterior. Todas las habitaciones tienen vistas y acceso a este patio, lo que aporta luz y una sensación continua de conexión con el exterior.  Calidades: Puertas de madera maciza Pintura lisa en habitaciones y salón. Suelo de parquet en espiga, que aporta calidez y elegancia Extras que marcan la diferencia: Rejas de seguridad en todas las estancias y accesos. Trastero independiente. Dos amplias plazas de garaje incluidas en el precio. Piscina comunitaria, para disfrutar del verano sin salir de casa. Una vivienda que lo tiene todo: amplitud, luz, calidades, tranquilidad y ese espacio exterior que tanto se valora hoy en día. Ideal para familias, parejas que buscan espacio o personas que teletrabajan y quieren calidad de vida. Ven a conocerla. Te enamorarás. Inmueble en proceso de descalificación voluntaria VPO. Y si precisas FINANCIAR, consulta con nuestros asesores sin COMPROMISO.",True,good,False,3462.0,True,False,False,False,[],False,False,418900.0,€,flat,,"Universidad - Hospital, Fuenlabrada",Piso,bj,True,,True,,,,True,True,
108566084,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/b0/71/1348634225.webp,,4,95000.0,flat,sale,64.0,3,1,calle de Godella s/n,Madrid,Madrid,Villaverde,es,40.3423272,-3.6880107,True,https://www.idealista.com/inmueble/108566084/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES LA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADA Vivienda de 64 m², según Catastro, y 4 m² de elementos comunes a la venta en el distrito de Villaverde, Madrid. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina, cuarto de baño y recibidor. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una 1ª Planta en un bloque residencial sin ascensor. Muy bien comunicado por carretera (M-45) y transporte público, a menos de cinco minutos andando de la parada de autobús de la calle Rocafort. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES San Cristóbal de los Ángeles), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada-TA.",False,good,False,1484.0,False,False,False,False,[],False,False,95000.0,€,flat,,"San Cristóbal, Madrid",Piso en calle de Godella s/n,1,True,San Cristóbal,False,,,,,,
108760704,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/9d/92/1354350206.webp,Carolinas,27,320000.0,duplex,sale,77.0,2,2,calle Carolinas,Madrid,Madrid,Tetuán,es,40.4499985,-3.7054356,False,https://www.idealista.com/inmueble/108760704/,"GPHOME VENDE MAGNIFICO BAJO DÚPLEX EN LA CALLE CAROLINAS DE 2 DORMITORIOS Y 2 BAÑOS COMPLETOS. La vivienda es un bajo dúplex sin ascensor. El piso dispone de una buena distribución tanto en la planta principal como en la planta primera. En la entrada a la vivienda disponemos de un amplio hall de entrada con una zona de almacenaje muy amplia. Siguiendo en la planta principal disponemos de un amplio salón; cocina equipada y amplia y baño completo con plato de ducha. En la planta primera, la cual se accede mediante escalera, disponemos de 2 amplios dormitorios doble y 1 baño completo en el dormitorio principal, el cual también dispone de un amplio vestidor. Todos los dormitorios disponen de armarios y todas las estancias de la vivienda disponen de aire acondicionado. Toda la vivienda es completamente exterior y cuenta con doble orientación. La vivienda cuenta con calefacción eléctrica individual. La vivienda dispone de una magnifica localización y comunicación. Se sitúa a tan sólo 5 minutos andando del metro de Alvarado y de las líneas de autobuses 3, 64, 66, 124 y 128. A tan sólo 8 minutos de Cuatro Caminos, líneas de metro 1, 2 y 6. Autobuses circular 1 y 2, 149, F, 44, 45, 37, 27 y N 23.",False,good,False,4156.0,False,False,False,False,[],False,False,320000.0,€,flat,duplex,"Bellas Vistas, Madrid",Dúplex en calle Carolinas,bj,True,Bellas Vistas,False,355000.0,35000.0,10.0,,,
109142436,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/94/58/1365570727.webp,MAD-739,21,195000.0,flat,sale,62.0,1,1,calle Velasco,Madrid,Getafe,Getafe Centro,es,40.3081973,-3.7325498,False,https://www.idealista.com/inmueble/109142436/,"REF MAD-739 Descubre este acogedor piso de 62 metros cuadrados, ideal para quienes buscan comodidad y funcionalidad en un entorno céntrico. Construido en 1980, este apartamento cuenta con un dormitorio y un baño completo, perfecto para una pareja o una persona que valore un espacio bien aprovechado.  La vivienda dispone de armarios empotrados que ofrecen amplio espacio de almacenamiento, así como de una cocina amueblada y equipada para facilitar tu día a día. La calefacción individual garantiza un ambiente cálido durante los meses más fríos, mientras que las ventanas de climalit aseguran un buen aislamiento acústico y térmico.  El suelo de tarima aporta calidez y elegancia, y el piso cuenta con un tendedero para mayor comodidad. Además, podrás disfrutar de un patio interior y un patio de uso, ideales para relajarte o recibir a tus invitados. La orientación este proporciona luz natural en las mañanas, creando un ambiente luminoso y agradable.  Situado en una zona céntrica, este piso combina comodidad y practicidad en un entorno bien comunicado. No pierdas la oportunidad de visitarlo y hacer de este espacio tu nuevo hogar. En Akris os ayudamos a cumplir vuestros Sueños Inmobiliarios. Encuentre mas inmuebles en.",False,good,False,3145.0,False,False,False,False,[],False,False,195000.0,€,flat,,"Getafe Centro, Getafe",Piso en calle Velasco,bj,True,,False,,,,,,
109090237,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/c0/01/1364058727.webp,,18,264900.0,flat,sale,86.0,3,1,Centro,Madrid,Fuenlabrada,Centro,es,40.2874469,-3.7905504,False,https://www.idealista.com/inmueble/109090237/,"Agencia inmobiliaria de FUENLABRADA zona FUENLABRADA CENTRO - METRO PARQUE DE LOS ESTADOS - CHASA I - II, VENDE PISO PARA ENTRAR A VIVIR JUNTO A METROSUR PARQUE DE LOS ESTADOS. Magnífica vivienda ubicada en la Urbanización CHASA I, una de las más demandadas de la zona, con piscina comunitaria y todos los servicios a su alcance. El piso totalmente reformado, se ubicada en finca con ascensor y cuenta con acceso adaptado a minusvalidos. Dispone de una terraza soleada y un patio de uso privado, ideales para disfrutar tanto en familia como con amigos. Su excelente ubicación, junto a la estación de Metrosur Parque de los Estados, facilita la comunicación con todo Fuenlabrada y alrededores, además de encontrarse rodeado de colegios, zonas verdes, comercios y servicios. Una oportunidad única de vivir en una urbanización con todas las comodidades, en pleno centro de Fuenlabrada. Y si necesita financiación, nuestro depatamento Kíron le conseguira las mejores condiciones. ¡ No lo piense más y concierte su cita para visitar el inmueble hoy mismo!",True,good,False,3080.0,True,False,False,False,[],False,False,264900.0,€,flat,,"Centro, Fuenlabrada",Piso,1,True,,True,,,,,,
108786021,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/c0/b0/1355071555.webp,IEM-EMBJ.ROCIO,14,224000.0,flat,sale,82.0,1,1,Barrio Delicias,Madrid,Madrid,Arganzuela,es,40.3928146,-3.6922485,False,https://www.idealista.com/inmueble/108786021/,"Inmobiliaria EDUARDO MOLET. vende EN EXCLUSIVA la NUDA PROPIEDAD de esta estupenda vivienda, con garaje, trastero y piscina; en la zona de Chopera. Ideal como inversión a futuro  La actual USUFRUCTUARIA es una mujer de 63 años. El comprador de la NUDA PROPIEDAD podrá hacer uso de la viviena a la EXTINCIÓN DEL USUFRUCTO VITALICIO  A escasos 10 minutos de la zona de Matadero, se encuantra esta fantástica vivienda de 82.86 m2 construidos según escrituras.  Se distribuye en Hall de entrada, cocina independiente con una terraza tendero acristalda que proporciona un desahogo a la hora de almacenaje y colada. Salón independiente con un estupendo mirardor, un cuarto de baño completo y un dormitorio de gran tamaño al que se le ha incorporado unba teraza pando una gran amplitud y luninosidad a la estacia La vivienda se ecuentra dentro de una comunidad que cuenta con jardines y piscina, lo que la convierten en una opicion muy acertada tanto para vivir como alquilar a futuro  Cuenta además con un trastero de 7.32 m2 de superficie construida y plaza de garaje para mayor comodidad  Zona muy consolidada y en continuo crecimiento económico. Perfectamente comunicada tanto con distintas lineas de autobuses, como las paradas de metro de Legazpi y Delicias. A 10 minutos en transporte de la estación de Atocha y 5 minutos caminando de la zona de Matadero, junto a Madrid Rio.  Supermercados, hosteleria, comercios así como colegios y centros médicos a pocos metros  MAGNIFICA OPORTUNIDAD DE INVERSIÓN  NO SON POSIBLES LAS VISTAS PARA ESTA VIVIENDA  La usufructuaria se hará cargo de los conumos de la vivienda, comunidad e IBI  En el precio de la vivienda no están incluidos los siguientes gastos:   Impuesto de transmisiones patrimoniales ( 6%)  Notaria ( entre 0,2 y 0,5%)  Registro de la propiedad ( entre 0,1% y 0,3%) Estos costes se pagan aparte y deben tener en cuenta al calcular el gasto total de la compra.",False,good,False,2732.0,False,False,False,False,[],False,False,224000.0,€,flat,,"Delicias, Madrid",Piso,2,True,Delicias,True,235000.0,11000.0,5.0,True,True,
109042246,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/dc/cd/1362475347.webp,,26,380000.0,duplex,sale,88.0,2,2,CL JOSE SANCHEZ RUBIO,Madrid,Torrelodones,Los Ángeles - Jarandilla,es,40.576706,-3.926864,False,https://www.idealista.com/inmueble/109042246/,"TECNOCASA TORRELODONES VENDE EN EXCLUSIVA: ¡GRAN OPORTUNIDAD! Descubre este acogedor y luminoso piso dúplex de dos dormitorios, ubicado en una de las zonas más tranquilas y demandadas del Casco Antiguo de Torrelodones. La vivienda se encuentra en perfecto estado y destaca por su luminosidad natural y cómoda distribución: - PRIMERA PLANTA: Al acceder a la vivienda, encontramos una primera planta de uno 34 metros aproximadamente, con un aseo de cortesía y un cómodo y luminoso salón-comedor con cocina independiente. - SEGUNDA PLANTA: En la planta superior, de unos 41 metros, encontramos las dos estancias y un cuarto de baño completo con bañera. La primera habitación que vemos nada más subir las escaleras, cuenta con un gran ventanal aportando luminosidad a la estancia, con armario empotrado. El dormitorio principal dispone de vestidor y salida a una cómoda terraza con vistas. El edificio dispone de zonas comunes ajardinadas y piscina, y cuenta además con ascensor. UBICACIÓN PRIVILEGIADA: La ubicación es inmejorable ya que se encuentra en el pleno centro de Torrelodones y en una de las urbanizaciones más demandadas del pueblo por su tamaño reducido, que asegura máxima tranquilidad, mientras se encuentra a menos de un minuto andando de todos los servicios: supermercados, bares, restaurantes, farmacias, parada de autobús, cómodo y directo acceso a la A-6, colegios, ayuntamiento, biblioteca etc. POSIBILIDAD DE FINANCIACIÓN HASTA EL 100% La información contenida en este anuncio es meramente informativa, no contractual ni vinculante, y puede estar sujeta a errores. ¡SOLICITA TU VISITA HOY MISMO!",True,good,False,4318.0,False,False,False,False,[],False,False,380000.0,€,flat,duplex,"Los Ángeles - Jarandilla, Torrelodones",Dúplex en CL Jose Sanchez Rubio,2,True,,True,,,,,,
