propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108410991,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/98/73/1344124596.webp,,21,249000.0,flat,sale,83.0,3,1,Sur,Madrid,Móstoles,Sur,es,40.3143264,-3.8582987,False,https://www.idealista.com/inmueble/108410991/,"HOGARES VENDE ESTUPENDO PISO DE 3 HABITACIONES CERCA DEL PAU DE MOSTOLES. Este estupendo piso de 83 m² ubicado cerca del PAU de Móstoles, te ofrece todo lo que necesitas para vivir cómodamente en una de las mejores zonas esta ciudad.  Está distribuido en cocina reformada muy amplia con office, salón con terraza acristalada y Aire Acondicionado, 3 dormitorios y 1 baño completamente reformado. Además, la casa dispone de ventanas nuevas con aislamiento acústico. Dispone también de calefacción central en cuya cuota va incluida también el consumo de agua. La ubicación es inmejorable rodeado de todo tipo de comercios, farmacia, supermercado, gimnasios, restauración, guarderías, colegios…. ¡ Contáctanos ahora y solicita tu visita para que no pierdas la oportunidad! Disponemos de departamento financiero propio, que estarán a vuestra disposición para cualquier duda o consulta en la obtención del trámite hipotecario. Nuestros asesores financieros consiguen las mejores condiciones. Pregúntanos por nuestro asesoramiento financiero GRATUITO Y SIN COMPROMISO.",False,good,False,3000.0,False,False,False,False,[],False,False,249000.0,€,,,flat,,"Sur, Móstoles",Piso,Destacado,1,True,,True,,,,
109202759,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/01/53/1367359301.webp,RP302025141438,12,200000.0,flat,sale,53.0,2,1,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,40.3879882,-3.7414398,False,https://www.idealista.com/inmueble/109202759/,"Piso reformado hace 3 años, situado en una primera planta exterior, muy próximo a la calle de la Oca y al metro de Vistalegre. La vivienda dispone de 2 habitaciones, salón luminoso, cocina independiente y baño con plato de ducha. Se encuentra en buen estado, con una distribución práctica y cómoda. Edificio tranquilo (sin ascensor). Una opción ideal para quienes buscan un piso cuidado, bien ubicado y habitable desde el primer día.  Este anuncio es meramente informativo y no contractual. El precio no incluye el Impuesto de Transmisiones Patrimoniales (hasta un 6% en la Comunidad de Madrid), ni los gastos notariales, registrales y servicios inmobiliarios. ().",False,good,False,3774.0,False,False,False,False,[],False,False,200000.0,€,,,flat,,"Vista Alegre, Madrid",Piso,Destacado,bj,True,Vista Alegre,False,,,,
108910397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/68/4c/1358660923.webp,Alex,20,199900.0,flat,sale,80.0,3,1,Barrio Santos,Madrid,Leganés,Centro,es,40.336107,-3.7595099,False,https://www.idealista.com/inmueble/108910397/,"HOGARES LEGANES CENTRO VENDE MARAVILLOSO PISO EN LEGANES La vivienda se encuentra en muy buen estado y consta de; Hall de entrada, una increíble y espaciosa cocina con office y conexión a la terraza. Tres habitaciones individuales muy amplias dos de ellas con armario empotrado, una de las habitaciones cuenta con salida a una pequeña terraza. Un salón amplio y luminoso con aire acondicionado y bomba de calor con salida a una terraza y excelentes vistas, un baño con ventana, plato de ducha y mampara. La vivienda dispone de calefacción individual a gas natural. Vivienda con orientación (Norte) Fácil conexión con las principales carreteras de Madrid. Comunidad muy tranquila y familiar. Increíble oportunidad para entrar a vivir directamente ya que la vivienda se encuentra en perfectas condiciones. También destacar la ubicación de la vivienda ya que disponemos en sus proximidades de; supermercados, colegios, farmacias, parques infantiles, hostelería, universidad y todos los transportes públicos ( Autobús, Taxi, Renfe, Metro, etc.. . ) FINANCIACION AL 100% PARA MAS CONSULTAS, NO DUDEIS EN LLAMARNOS Y CONCERTAR UNA CITA PARA VISITARLO SIN COMPROMISO.",False,good,False,2499.0,False,False,False,False,[],False,False,199900.0,€,,,flat,,"Santos, Leganés",Piso,Destacado,3,True,Santos,False,,,,
108094636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/6c/f3/1346693024.webp,RP2652025137275,19,169900.0,chalet,sale,122.0,3,2,Zarzalejo,Madrid,Zarzalejo,,es,40.5475431,-4.1832428,False,https://www.idealista.com/inmueble/108094636/,"REDPISO EL ESCORIAL les ofrece en exclusiva esta casa adosada [sin jardín] en el centro de Zarzalejo (pueblo) en buen estado de 122m2 distribuida en dos plantas. En la planta baja cuenta con: 2 salones (uno de ellos con chimenea), cocina completamente amueblada y equipada, una habitación y un aseo completo.  En la planta alta encontramos: 2 habitaciones abuhardillas, un baño completo con plato de ducha y mampara y un trastero.  Los suelos son de gres y terrazo, paredes gotelé y ventanas de PVC climalit en la planta baja y de aluminio en la planta alta todas con contraventanas de hierro.  Dispone de calefacción conducida por chimenea. El agua caliente es individual, por gas butano.  Si necesita asesoramiento financiero no dude en consultarnos, le conseguimos hasta el 100%. Contáctenos en nuestra oficina de la C/ Peregrinas, 1 28280 - El Escorial o en nuestra página web.",False,good,False,1393.0,False,False,False,False,[],False,False,169900.0,€,,,chalet,terracedHouse,Zarzalejo,Chalet adosado,Destacado,,,,,,180000.0,10100.0,6.0
108913274,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/91/f7/1358757694.webp,020725-2,78,230000.0,flat,sale,97.0,3,2,Centro,Madrid,Arganda,Centro,es,40.3046622,-3.4415067,False,https://www.idealista.com/inmueble/108913274/,"¿Cansad@ de buscar y no encontrar? ¡ Presta atención!  Te presentamos en exclusiva esta magnífica vivienda de gran amplitud y sólida construcción, la cual ha sido reformada en su totalidad, lista para que te mudes sin preocupaciones ni gastos adicionales. Situada en el centro de Arganda, pero a su vez en una zona tranquila donde poder descansar, ofreciéndote así lo mejor de ambos mundos. Tendrás todo a tu alcance a tan solo unos pasos: con fácil acceso a la A3 y autopista R3, y junto a transporte público (autobús urbano e interurbano y estación de metro), parques, colegios, supermercados, bancos y todo tipo de comercios, para que te olvides de desplazamientos largos y poder disfrutar de la vida de barrio. Entra y déjate envolver por su calidez y luminosidad, ya que tiene una altura real de 1ª planta, todas sus estancias cuentan con mucha luz natural durante todo el día al ser exteriores y disfrutar de una buena orientación. Sus 3 amplios dormitorios te brindan el espacio perfecto para toda la familia, destacando el principal de ellos que con su gran tamaño se convertirá en tu oasis personal. Su gran salón comedor, con acceso a la agradable terraza, es el corazón de la casa, el lugar ideal para tus reuniones o simplemente para relajarte después de un largo día. La cocina, independiente y funcional, es perfecta para los que prefieren dedicar su tiempo a disfrutar en lugar de limpiar. Además contarás con 2 baños para mayor comodidad y así ¡por fin acabar con las esperas! Los suelos de tarima y la pintura lisa aportan un toque moderno y acogedor, la carpintería interior en roble otorga elegancia, mientras que los armarios empotrados proporcionan un extra de almacenamiento.  Esta vivienda se presenta como una buena oportunidad de compra. Su excelente estado y amplitud, características, y su magnífica ubicación la convierten en una inversión inteligente y segura. Es el momento de dar el paso y descubrir tu futuro hogar ¡No esperes más! Contacta ahora mismo para concertar una visita y descubrir todo lo que esta vivienda puede ofrecerte antes de que sea demasiado tarde. ¡Seguro que te va a sorprender! **NO COBRAMOS HONORARIOS AL COMPRADOR**** ¿Necesitas ayuda con la gestión del préstamo hipotecario? ¡ Pregúntanos porque podemos ayudarte! **La información que se detalla en este anuncio se muestra a título informativo, NO es contractual ni vinculante**Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",True,good,False,2371.0,False,False,False,False,[],False,False,230000.0,€,,,flat,,"Centro, Arganda",Piso,Destacado,bj,True,,True,,,,
106027178,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/66/03/1270357346.webp,MAD85167443,19,895000.0,duplex,sale,125.0,2,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,40.4233665,-3.6965471,False,https://www.idealista.com/inmueble/106027178/,"Veraltia presenta en EXCLUSIVA este encantador dúplex de 85 m² construidos + 40 m2 de bajo cubierta (no escriturados) en una ubicación privilegiada. Este encantador apartamento ofrece un diseño único que combina elegancia y funcionalidad. Al ingresar, te recibe un vestíbulo con una pared de armario espejado que oculta un amplio vestidor, proporcionando un almacenamiento discreto y práctico. A la derecha, encontramos un acogedor salón-biblioteca, ideal para disfrutar de momentos de lectura o entretenimiento. A la izquierda, se sitúa el dormitorio principal, diseñado como una alcoba cerrada con puertas correderas de cristal, lo que aporta luminosidad y privacidad. Este espacio cuenta con un baño en suite con revestimiento de mármol, al cual se accede por un pasillo equipado con armarios que ofrecen abundante espacio de almacenamiento, incluyendo una zona destinada a la zona de lavado. La cocina, integrada en el salón, con suelo de mármol, está completamente equipada con electrodomésticos modernos y cuenta con un pequeño comedor, perfecto para disfrutar de comidas en un ambiente cálido y acogedor. El salón dispone de acumuladores nocturnos para la calefacción, garantizando una temperatura agradable durante el invierno. Además, el apartamento está equipado con un split de aire acondicionado que proporciona tanto frío como calor, asegurando el confort en cualquier época del año. Esta vivienda singular destaca por su diseño innovador, donde la madera, los espejos y el cristal se fusionan armoniosamente para crear una sensación de amplitud y profundidad en cada rincón. En la planta superior, se halla la master suite, una zona de biblioteca y abundante espacio de almacenaje.  Esta planta superior fue aislada con los mejores materiales y de ahí que se mantenga a una buena temperatura todo el año, resguardando el espacio del frío en invierno y del calor de Madrid en verano.  (Ascensor aprobado en junta de vecinos para su instalación. ). (Honorarios a comprador del 2% del precio final de compraventa).",False,good,False,7160.0,False,False,False,False,[],False,False,895000.0,€,,,flat,duplex,"Chueca-Justicia, Madrid",Dúplex,Destacado,3,True,Chueca-Justicia,True,,,,
108163502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/8b/4f/1335751290.webp,008522,28,334900.0,flat,sale,98.0,3,1,Barrio Aluche,Madrid,Madrid,Latina,es,40.3892138,-3.7611105,False,https://www.idealista.com/inmueble/108163502/,"Gestion 3 vende magnifica vivienda con PLAZA DE GARAJE Y TRASTERO, ubicada a escasos metros de la estación de metro y Cercanías de Aluche, este piso ofrece una conexión inmejorable con el centro de Madrid y otras zonas de la ciudad. Además, cuenta con múltiples salidas a importantes vías de comunicación, como la A-5 (autovía de Extremadura), la M-40 y la M-30, facilitando el acceso tanto en transporte público como en vehículo privado. Entorno natural y zonas verdes: a tan solo 5 minutos a pie se encuentra el Parque de Aluche, un extenso espacio verde que cuenta con un lago, zonas de juegos infantiles y áreas deportivas, ideal para disfrutar del aire libre y la naturaleza sin salir del barrio. Además, la Casa de Campo, el mayor parque público de Madrid, se encuentra a poca distancia, ofreciendo una amplia variedad de actividades al aire libre. Servicios y comercios cercanos: la zona dispone de una amplia oferta de supermercados y tiendas de alimentación. Entre ellos se encuentran varios establecimientos de Carrefour, como el Carrefour Aluche en Avenida de los Poblados, 58, el Carrefour Market en Avenida Padre Piquer, s/n, y el Carrefour Express en Avenida de los Poblados, 60. También hay presencia de supermercados Ahorramas y otros comercios locales que cubren todas las necesidades diarias. La vivienda cuenta con 98 m², con tres amplios dormitorios con armarios empotrados, salón independiente, amplia cocina con office, baño completo y una magnifica terraza de 9 m² que se accede desde uno de los dormitorios y el salón.  Los suelos son de parquet, calefacción de gas natural, aire acondicionado con bomba de frio y calor en salón y uno de los dormitorios, ventanas de aluminio y puertas de roble.  La finca cuenta con elevador que da acceso al ascensor, para personas con movilidad reducida. Gracias a su orientación este-oeste, la vivienda disfruta de una excelente entrada de luz natural durante todo el día, creando un ambiente cálido y acogedor en todas las estancias. No pierdas la oportunidad de vivir en esta acogedora propiedad en Aluche, que combina comodidad, excelentes conexiones y un entorno natural privilegiado.",False,good,False,3417.0,False,False,False,False,[],False,False,334900.0,€,True,True,flat,,"Aluche, Madrid",Piso,Destacado,4,True,Aluche,True,,,,
108461976,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/7f/c8/1345635103.webp,,21,780000.0,duplex,sale,133.0,2,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4298898,-3.7046903,False,https://www.idealista.com/inmueble/108461976/,"Sold & Rent Consulting magnifica vivienda de diseño de 2 habitaciones amueblada en pleno centro de Malasaña. La vivienda consta de salón comedor con cocina americana totalmente equipada con todos los electrodomésticos de primeras marcas, mobiliario de diseño y primeras calidades. La habitación principal cuenta con una cama doble así como armarios empotrados con gran capacidad de almacenaje. La vivienda cuenta con 2 baños completos. La segunda habitación en suite tamabien con cama doble con zona de armarios empotrados de gran capacidad.  Aire acondicionado y calefacción  Malasaña se considera el barrio más pop y alternativo de Madrid. Es uno de los barrios históricos de Madrid que, curiosamente, congrega a los vecinos más modernos y underground de la ciudad. Se suele asociar con la explosión del movimiento cultural de los años 80 denominado Movida Madrileña. Su nombre se debe a Manuela Malasaña, heroína del levantamiento del 2 de mayo de 1808.  En el barrio de Malasaña existen algunos de los espacios abiertos más apetecibles de la capital. Suelen estar muy concurridos y por ellos pasa, a un tiempo, la vida de barrio y la de la gran ciudad. El resto de sus calles son estrechas y con vida, algunas peatonalizadas, perfectas para callejear. La Plaza del Dos de Mayo es quizá el centro neurálgico de Malasaña. Aquí estuvo el Cuartel de Monteleón, escenario de una de las batallas más sangrientas de la Guerra de Independencia. También estuvo el convento de las Maravillas, que dio nombre a esta zona. La Calle Manuela Malasaña es muy popular por dar nombre al barrio. También porque acoge algunos establecimientos importantes como el Teatro Maravillas y la cervecería Casa Maravillas. La Plaza de la Luna, conocida así por los vecinos, se llama en realidad de Santa María Soledad Torres Acosta. Aquí estuvieron los famosos cines Luna, que hoy acogen el centro Gymage Lounge Resort, con su popular terraza en la azotea. Tras la última reforma la plaza ha quedado muy habitable. La Plaza San Ildefonso, formada en tiempos José Bonaparte, ofrece un interesante bullicio de terrazas y gentes que pululan. Una placa recuerda que en la plaza vivió unos años Antonio Rafael Mengs, uno de los pintores preferidos de Carlos III. Y en otra se dice que unos años más tarde el pintor romántico Leonardo Alenza tuvo aquí su estudio. En un lado está la iglesia de San Ildefonso, más atractiva por dentro que por fuera, y en otro la centenaria Farmacia Malasaña, conocida como Farmacia Puerto. La Calle del Pez ha cobrado últimamente una vida espectacular. Es una vía de poca anchura que a cada lado abre decenas y decenas de bares, todos de mucho éxito. Es el barrio más moderno de la ciudad.",False,good,False,5865.0,False,False,False,False,[],False,False,780000.0,€,,,flat,duplex,"Malasaña-Universidad, Madrid",Dúplex,Destacado,bj,True,Malasaña-Universidad,True,,,,
97251001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/59/10/973664545.webp,,72,769000.0,chalet,sale,340.0,7,3,Valdemorillo pueblo,Madrid,Valdemorillo,Valdemorillo pueblo,es,40.500601,-4.0618914,False,https://www.idealista.com/inmueble/97251001/,"Inmobiliaria R2 vende chalet súper especial, en zona residencial y apartada, dentro del pueblo de Valdemorillo, con gran construcción, cocina y baños reformados. ¡Gran oportunidad! Chalet individual con una parcela de 1.500 m2, con piscina en la mejor zona de Valdemorillo. La vivienda consta de:  - Planta entrada: recibidor, gran salón con una terraza muy grande con cerramiento de climalit, cocina moderna reformada, 3 dormitorios y 1 baño completo. - Primera planta: 1 habitación muy grande de unos 20 metros con baño incorporado y otra habitación en suite de baño incorporado y terraza. - Semisótano: 2 dormitorios, mas un baño y bodega muy grande reformada para cumplir esa función. - Garaje con capacidad para dos coches  - Jardín llano, con gran piscina de escaleras romanas y zona de solarium, con caseta exterior amplia.",True,good,False,2262.0,False,False,False,False,[],False,False,769000.0,€,True,True,chalet,independantHouse,"Valdemorillo pueblo, Valdemorillo",Casa independiente,Destacado,,,,,,,,
108353397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/e1/d9/1341585371.webp,RP1202025138394,23,249900.0,flat,sale,55.0,2,1,Alcobendas Centro,Madrid,Alcobendas,Alcobendas Centro,es,40.5429687,-3.6404769,False,https://www.idealista.com/inmueble/108353397/,"¡Vivienda en exclusiva con REDPISO en el corazón de Alcobendas! REDPISO gestiona en EXCLUSIVA esta fantástica vivienda exterior, ubicada en una de las mejores zonas del centro de Alcobendas. La propiedad se encuentra en una entreplanta de fácil acceso, ideal para personas mayores. Cuenta con: Dos amplios dormitorios Salón luminoso y espacioso Baño reformado con plato de ducha Cocina independiente con acceso a un patio descubierto Situada en plena zona céntrica, en el casco histórico de Alcobendas, la vivienda disfruta de una excelente comunicación: A solo 10 minutos andando de la estación de RENFE Alcobendas–San Sebastián de los Reyes A 5 minutos del Metro Marqués de la Valdavia y a 3 minutos del Renfe Alcobendas-Sanse Paradas de autobús a pocos pasos. Además, está rodeada de todo tipo de servicios, supermercados, colegios, restaurantes y zonas comerciales. Ideal tanto como primera vivienda como para inversión. FINANCIACION HASTA EL 100% CON NUESTRO DEPARTAMENTO FINANCIERO DCREDIT.",False,good,False,4544.0,False,False,False,False,[],False,False,249900.0,€,,,flat,,"Alcobendas Centro, Alcobendas",Piso,Destacado,1,False,,True,,,,
108533092,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/59/16/1354883863.webp,RP2312025138743,12,179990.0,duplex,sale,83.0,2,1,Valdeavero,Madrid,Valdeavero,,es,40.6291282,-3.3312193,False,https://www.idealista.com/inmueble/108533092/,"Descubre este estupendo dúplex reformado y listo para entrar a vivir.  PLAZA DE GARAJE INCLUIDA EN EL PRECIO. En planta baja dispone de amplio y acogedor salón, cocina y aseo.  En primera planta 2 dormitorios luminosos con armarios empotrados y baño completo.  Se encuentra a 15 minutos de Alcalá de Henares y 30 minutos de Madrid, excelente conexión con el transporte público y fácil acceso a las principales vías como la M-119, N-320 y R2. Rodeado de todo tipo de servicios como colegios, centro de salud, comercios, zonas de ocio, zonas verdes, etc…  No dudes en contactar para venir a visitarlo.  Disponemos de asesoramiento financiero gratuito para ayudarte a conseguir tu hipoteca hasta el 100%.",False,good,False,2169.0,False,False,False,False,[],False,False,179990.0,€,True,True,flat,duplex,Valdeavero,Dúplex,Destacado,1,True,,False,,183500.0,3510.0,2.0
107969582,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/67/d1/1330888797.webp,VCB170225,55,1580000.0,chalet,sale,249.0,4,4,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,40.5076047,-3.6440026,False,https://www.idealista.com/inmueble/107969582/,"THE AVENUE Select Real Estate presenta este espléndido chalet adosado de 249 m² y una parcela de 175 m². La vivienda consta de cuatro dormitorios. El chalet está situado en una de las urbanizaciones más exclusivas de El Encinar de los Reyes. Su privilegiada ubicación, muy próxima al centro comercial y con vigilancia 24 horas, garantiza comodidad, seguridad y un entorno inmejorable, complementado por unas excelentes zonas comunes. Esta propiedad se desarrolla en tres cómodas plantas Planta baja: Al acceder a la propiedad, nos reciben espacios amplios y luminosos. El salón-comedor, con chimenea, ofrece un ambiente cálido y sofisticado, perfecto para reuniones familiares o con amigos, y conecta directamente con el jardín privado.  En esta planta se ubica también una amplia y luminosa cocina con zona de office y un aseo de cortesía. Primera planta: En esta planta se encuentran tres dormitorios, todos ellos amplios y luminosos. El dormitorio principal dispone de cuarto de baño en suite, mientras que los otros dos comparten un baño completo. Planta sótano: Ofrece una versátil zona multifuncional ideal como sala de estar, juegos o despacho. Además, cuenta con un dormitorio de servicio, baño completo, cuarto de lavandería, trastero, despensa y garaje con capacidad para dos coches y espacio de almacenamiento adicional. Es importante destacar que dispone de un gran espacio para agregar a la vivienda, con una zona de buhardilla que se puede adaptar según las necesidades de sus residentes. La vivienda se completa con un encantador jardín privado con porche, ideal para disfrutar de agradables veladas al aire libre, comidas en familia o momentos de relax. La urbanización cuenta con piscina de adultos y de niños, 1 pista de tenis, 2 pistas de pádel, amplias zonas verdes, sala multiusos para clases de yoga y pilates y jardín infantil Ubicado al norte de Madrid, El Encinar de los Reyes es una de las zonas residenciales más exclusivas y demandadas de la capital. Con una combinación perfecta de tranquilidad, privacidad y servicios de alta calidad, este enclave ofrece un entorno privilegiado rodeado de naturaleza, muy próximo a La Moraleja y con excelentes conexiones al centro de Madrid y al aeropuerto. La zona cuenta con prestigiosos colegios internacionales, centros deportivos, campos de golf, restaurantes, supermercados y centros comerciales como El Encinar o Moraleja Green. Todo ello la convierte en una opción ideal para familias que buscan calidad de vida sin renunciar a la cercanía con la ciudad.  Un lugar pensado para quienes valoran el estilo de vida, el bienestar y la exclusividad.",False,renew,False,6345.0,False,False,False,False,[],False,False,1580000.0,€,True,True,chalet,terracedHouse,"Encinar de los Reyes, La Moraleja",Chalet adosado,Destacado,,,,,,,,
108653777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/cf/88/1351184508.webp,,16,275000.0,flat,sale,60.0,1,1,Barrio Ventilla-Almenara,Madrid,Madrid,Tetuán,es,40.4647001,-3.6969643,False,https://www.idealista.com/inmueble/108653777/,"Inmobiliaria Maqueda vende piso reformado a estrenar, totalmente amueblado, junto a Plaza de Castilla Se vende estupendo piso de 60 m², totalmente reformado y amueblado a estrenar, con mobiliario de primera calidad. Ideal como vivienda habitual o como inversión para alquiler de temporada. Distribuido en un salón muy luminoso, una cocina amplia y totalmente equipada con electrodomésticos, un gran baño completo y una habitación principal muy espaciosa. La vivienda cuenta además con un trastero independiente dentro del propio piso, ofreciendo un espacio extra muy útil. Dispone de aire acondicionado con bomba de frío/calor, y se entrega completamente amueblado con mobiliario nuevo de alta calidad, listo para entrar a vivir sin necesidad de hacer ninguna inversión adicional. Ubicado en una calle tranquila, en una zona con todo tipo de comercios, servicios y excelente comunicación: a solo 3 minutos del metro y cerca del intercambiador de Plaza de Castilla. Una oportunidad única para vivir o invertir en una de las zonas más prácticas y bien conectadas de la ciudad. Grupo Inmobiliario Maqueda es una empresa con más de 50 años de experiencia en el sector y un gran equipo de profesionales. Trabajamos arduamente para corresponder la confianza que nuestros clientes han depositado en nosotros a lo largo de los años y para ganarnos la confianza de nuestros nuevos clientes. Nuestro objetivo es ofrecer el mayor grado de satisfacción posible, prestando especial atención a las necesidades de cada persona que contacta con nosotros. Operamos en el centro de Madrid y sus alrededores, así como en otras ciudades del territorio nacional. No dejes pasar esta oportunidad y contacta para más información o para concertar una visita.",True,good,False,4583.0,False,False,False,False,[],False,False,275000.0,€,,,flat,,"Ventilla-Almenara, Madrid",Piso,Destacado,bj,True,Ventilla-Almenara,False,,,,
108910591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/11/67/1358669559.webp,Alex,26,199900.0,flat,sale,60.0,2,1,Barrio Santos,Madrid,Leganés,Centro,es,40.3346795,-3.7610377,False,https://www.idealista.com/inmueble/108910591/,"HOGARES CENTRO VENDE EN EXCLUSIVA MARAVILLOSO PISO EN LEGANES La vivienda consta de; Hall de entrada, una increíble y espaciosa cocina totalmente equipada, con salida a un tendedero y patio independiente. 2 habitaciones de las cuales, una habitación individual bastante amplia con armario empotrado y una gran habitación principal, un salón con muy buena iluminación y excelentes espacios, un baño reformado con plato de ducha, mampara y ventana. La vivienda se encuentra con acabados en las paredes de gotelé fino, puertas de madera maciza y suelo cerámico. La vivienda tiene orientación es Norte Fácil conexión con las principales carreteras de Madrid. Comunidad muy tranquila y familiar. Increíble oportunidad para entrar a vivir directamente ya que la vivienda se encuentra en muy buenas condiciones. También destacar la ubicación de la vivienda ya que disponemos en sus proximidades de; supermercados, colegios, farmacias, parques infantiles, hostelería, universidad y todos los transportes públicos ( Autobús, Taxi, Renfe, Metro, etc.. . ) FINANCIACION AL 100% PARA MAS CONSULTAS, NO DUDEIS EN LLAMARNOS Y CONCERTAR UNA CITA PARA VISITARLO SIN COMPROMISO.",False,good,False,3332.0,False,False,False,False,[],False,False,199900.0,€,,,flat,,"Santos, Leganés",Piso,Destacado,bj,True,Santos,False,,,,
109096564,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/dd/d0/1364832740.webp,MA06551,18,330000.0,flat,sale,111.0,2,1,Barrio Ensanche de Vallecas - La Gavia,Madrid,Madrid,Villa de Vallecas,es,40.3565278,-3.5942301,False,https://www.idealista.com/inmueble/109096564/,"GARANTY HOME vende refugio de luz y tranquilidad en Vallecas • 111 m² construidos • 2 habs • 1 baño **Reportaje fotográfico en curso** Descubre tu nuevo hogar en el Ensanche de Vallecas: un piso de 2008, prácticamente nuevo, con diseño actual y listo para entrar a vivir. Dos habitaciones espaciosas y un baño funcional hacen de esta vivienda un espacio acogedor y práctico. Luz natural y vistas abiertas, cada rincón bañado en luz, una atmósfera de amplitud y paz. Privacidad y silencio, sin vecinos arriba, perfecto para cortar con el bullicio y reconectar contigo. Exclusividad: transmite modernidad y confort sin renunciar a la conexión urbana. Ubicado en Vallecas —un entorno moderno, tranquilo y en desarrollo—, este piso te sitúa a solo minutos del centro comercial La Gavia, de espacios verdes como el Ecobulevar y del Parque de La Gavia, además de contar con todos los servicios indispensables (colegios, centros de salud, supermercados)  Excelente conectividad: En el Ensanche de Vallecas encontrarás opciones de transporte robustas: metro línea 1 (estaciones como La Gavia, Valdecarros), varias líneas de autobús y acceso rápido a vías principales como A‑3, M‑45 y M‑50  Ambiente residencial en alza: Es una zona moderna, segura y tranquila, especialmente valorada por familias jóvenes; rebosa calidad de vida, con arquitectura contemporánea, espacios comunes y sensación de tranquilidad  Este piso es mucho más que una vivienda: es un refugio personal donde la luz, el silencio y el confort se encuentran. Situado en una zona en crecimiento, rodeado de servicios, naturaleza y excelente movilidad, está diseñado para quienes buscan una vida práctica, moderna y sin complicaciones. Una oportunidad para sentirte en casa desde el primer instante y comenzar a escribir tu nueva etapa. REFERENCIA: MA06551.",False,good,False,2973.0,False,False,False,False,[],False,False,330000.0,€,True,True,flat,,"Ensanche de Vallecas - La Gavia, Madrid",Piso,Destacado,3,True,Ensanche de Vallecas - La Gavia,True,,,,
