propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,externalReference,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108667195,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/1a/25/1351595475.webp,4,6,94000.0,flat,sale,107.0,True,2,2,calle de Palacio,Madrid,Tielmes,,es,40.2460819,-3.3154016,False,https://www.idealista.com/inmueble/108667195/,"INMUEBLE OKUPADO, NO SE PUEDE VISITAR. PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. PROPIO, PEQUEÑO Y GRAN INVERSOR. Madrid es un municipio y una ciudad de España. La localidad, con categoría histórica de villa, es la capital del Estado y de la Comunidad de Madrid. En su término municipal, el más poblado de España, su población es de 3 416 771 habitantes (INE 2024), constituyéndose como la segunda ciudad más poblada de la Unión Europea, así como su área metropolitana, con 6 779 888 habitantes empadronados.",False,renew,False,True,879.0,False,False,False,False,[],False,False,94000.0,€,flat,Tielmes,Piso en calle de Palacio,,,,108667195,,,,,
108996447,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/d8/47/1361203676.webp,18,3,260000.0,flat,sale,89.0,True,2,1,calle Brígida Alonso,Madrid,Madrid,Puente de Vallecas,es,40.3944227,-3.6616981,False,https://www.idealista.com/inmueble/108996447/,"✨ Gran oportunidad en Vallecas – Zona Nueva Numancia ✨ Descubre este encantador piso que combina comodidad, amplitud y una ubicación privilegiada. Situado en Nueva Numancia, a escasos metros del metro y en plena zona comercial, tendrás todo lo que necesitas a la puerta de casa: supermercados, tiendas, restaurantes, colegios y zonas verdes. La vivienda cuenta con: 2 habitaciones con buena iluminación natural, perfectas para descanso o uso como despacho. Cocina independiente con pequeño balcón, ideal para ventilar y aprovechar como zona auxiliar. Salón espacioso con acceso directo a una amplia terraza, el lugar perfecto para disfrutar de reuniones al aire libre, momentos de relax o incluso crear tu propio jardín urbano. Distribución práctica y funcional que aprovecha cada metro. Este piso es ideal tanto para familias como para quienes buscan una vivienda bien comunicada con el centro de Madrid. A tan solo unos minutos en metro podrás estar en Sol, Atocha o cualquier punto clave de la ciudad. Además, su proximidad a la zona comercial lo convierte en una excelente opción también para inversores, ya que la demanda de alquiler en la zona es muy alta. Tasado por Tinsa en 275.219, 15 Euros. � Puntos fuertes: Ubicación estratégica: Metro Nueva Numancia a pocos pasos. Amplia terraza para disfrutar durante todo el año. Servicios y comercios en la misma zona. Gran potencial de revalorización. No dejes pasar esta oportunidad de vivir en una zona en plena expansión y con una calidad de vida excelente. Llámanos hoy mismo y agenda tu visita. ¡Te va a encantar!",False,good,False,False,2921.0,False,False,False,False,[],False,False,260000.0,€,flat,"Numancia, Madrid",Piso en calle Brígida Alonso,270000.0,10000.0,4.0,BRIGIDA01,Numancia,,,,
108982126,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/04/8b/1360809954.webp,22,,325000.0,chalet,sale,308.0,,7,4,Becerril de la Sierra,Madrid,Becerril de la Sierra,,es,40.7061807,-3.9948084,False,https://www.idealista.com/inmueble/108982126/,"No deje pasar esta excepcional oportunidad en plena sierra de Madrid. ESTA PROPIEDAD ES ESPECIAL PORQUE con una superficie construida de 308 m2 según Catastro, requiere una reforma integral. Lo que brinda al comprador la oportunidad de realizar la vivienda que más se adapte a sus necesidades definiendo los espacios y calidades a su gusto, y con la ventaja del ahorro de coste y tiempo tanto en las licencias como en la obra respecto a una nueva construcción.  CARACTERÍSTICAS: Se trata de un chalet pareado, situado en una zona muy tranquila, cercana a la carretera del Escorial y con fácil acceso a la M-601, en el que podrá hacerse la vivienda que desee. Actualmente, dispone de siete habitaciones amplias y cuatro cuartos de baño distribuidos en dos plantas, pero puede ver en las imágenes una propuesta con cinco grandes dormitorios, varios en suite, alguno con vestidor o incluso con un despacho anejo. Por su gran superficie, fácilmente se puede separar una zona de trabajo para instalar un despacho profesional, estudio, consulta o incluso un pequeño gimnasio, independiente de la zona de vivienda.  ES IMPORTANTE SABER que actualmente es posible adquirir los dos pareados, para un proyecto de inversión o para disponer de dos viviendas de las mismas características. Venga a verla y permita volar a su imaginación. COMUNICACIONES: A 45 km de Madrid capital con la que tiene dos vías principales de comunicación, una por la carretera M-601 que enlaza con la A-6, otra por la M-607 que comunica con la capital a través de Colmenar Viejo, por el norte. Muy próxima a la parada de los autobuses 690, 691 y 696 que le llevarán a Madrid (Moncloa), al Hospital General de Collado Villaba, a la estación de Valdesquí, al pueblo de Navacerrada o a Guadarrama entre otros destinos COMERCIO Y SERVICIOS: Becerril de la Sierra dispone de todos los servicios normales de un pueblo activo: Supermercados, farmacia, centro de salud, bancos, pequeño comercio. Colegios públicos y concertados. A 10 minutos del Hospital Universitario General de Villalba, y de toda la oferta de grandes superficies y centros de ocio de la capital de la sierra.  OCIO: Ubicada en pleno Parque Nacional Sierra de Guadarrama, junto a Navacerrada, en la mejor zona para amantes de la naturaleza y los deportes de montaña. Muy próximo a las estaciones de esquí de Navacerrada, Cotos y Valdesquí. Además, los pueblos de la sierra son muy valorados por su amplia oferta gastronómica y cultural.",False,renew,False,,1055.0,True,False,False,False,[],False,False,325000.0,€,chalet,Becerril de la Sierra,Chalet pareado,,,,07911,,True,True,semidetachedHouse,
107174639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/f0/17/1330546985.webp,33,3,1050000.0,penthouse,sale,162.0,True,2,2,calle de Pablo Vidal,Madrid,Madrid,Ciudad Lineal,es,40.4598359,-3.6627491,False,https://www.idealista.com/inmueble/107174639/,"Este magnífico ático en venta en exclusiva por CORMAN CAPITAL ofrece una oportunidad única de adquirir una vivienda exterior en un edificio del año 2023 ¡Compra sin pagar honorarios de agencia!  USO EXCLUSIVO DE UNA AZOTEA DE 68m2 acceso fuera de la vivienda. Incluimos el render de la terraza para que puedas visualizar mejor el espacio.  SE PERMITE •Pérgola bioclimática: estructura no fija (  •Tarima tecnológica: suelo exterior desmontable, sin obra ni fijación permanente. •Mobiliario exterior: sin instalaciones estructurales. Cortinas de cristal sin perfiles (desmontables y correderas). •Toldos verticales o enrollables (laterales retráctiles). •Lonas tensadas o paneles móviles (fáciles de quitar). •Mamparas o biombos exteriores (sin anclaje fijo). QUE OFRECE DIVERSAS OPCIONES AL AIRE LIBRE Y DISFRUTAR DE MAGNIFICAS VISITAS A LAS CUATRO TORRES.  Con una cuidadosa atención a los detalles, esta propiedad cuenta con un salón, una moderna cocina americana con acceso a un práctico lavadero, 2 dormitorios, ambos con armarios empotrados, y dos baños, uno de ellos tipo suite para mayor comodidad. Los acabados de alta calidad incluyen suelo de tarima, carpintería interior en blanco y armarios empotrados equipados con cajoneras y barras para una organización eficiente. Las ventanas de PVC con rotura de puente térmico ofrecen aislamiento térmico y acústico, y se pueden abrir de diferentes formas, ya sea correderas, abatibles u oscilobatientes. Además, la seguridad no se ha pasado por alto, con una puerta de acceso blindada que proporciona tranquilidad adicional. La propiedad también cuenta con dos plazas de garaje amplias con acceso directo desde el ascensor, lo que brinda una gran comodidad, especialmente en días lluviosos o al llevar compras. Además, se incluye un trastero para almacenamiento adicional. Como punto extra, los residentes disfrutarán de las comodidades de las zonas comunes, que incluyen una piscina para refrescarse en los días calurosos y hermosos jardines para relajarse y disfrutar del aire libre. Con una ubicación privilegiada a tan solo un minuto de la calle Arturo Soria, este piso ofrece un acceso directo a importantes vías de comunicación como la M30, A2 y M11, lo que facilita los desplazamientos tanto dentro de la ciudad como fuera de ella. Además, la proximidad al transporte público, a tan solo 5 minutos de la línea 4 de metro y varias líneas de autobuses, garantiza una excelente conectividad con cualquier parte de Madrid. Por si fuera poco, la cercanía al Centro Comercial Arturo Soria Plaza añade un valor adicional a esta ubicación, brindándote la comodidad de tener una amplia gama de servicios, tiendas y opciones de ocio a pocos pasos de tu hogar. ¡No te pierdas la oportunidad de vivir en una zona tan conveniente y llena de posibilidades! En resumen, este ático ofrece una combinación perfecta de estilo, comodidad y calidad de vida, convirtiéndolo en una opción ideal para aquellos que buscan una propiedad de lujo en una ubicación privilegiada."" No te pierdas la oportunidad de conocer este encantador piso en persona! Ven a descubrir por ti mismo la elegancia y comodidad que ofrece esta propiedad. Desde el momento en que entras, serás recibido por una sensación de calidez y estilo que te hará sentir como en casa. Cada detalle ha sido cuidadosamente diseñado para brindar el máximo confort y funcionalidad.",True,good,False,True,6481.0,True,False,False,False,[],False,False,1050000.0,€,flat,"Colina, Madrid",Ático en calle de Pablo Vidal,,,,Arturo Soria ,Colina,True,True,penthouse,
109191165,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/fe/d4/1366973869.webp,33,bj,170000.0,flat,sale,45.0,True,2,1,calle de la Pilarica,Madrid,Madrid,Usera,es,40.3854142,-3.7031713,False,https://www.idealista.com/inmueble/109191165/,"VIVE o INVIERTE con GRUPO ALQUILA ¿Estas buscando una vivienda reformada para entrar a vivir? GRUPO AQUILA te ofrece en exclusiva esta oportunidad como 1ª vivienda o Inversión.  Renta media de la zona aproximadamente 1000€. Rentabilidad bruta 5%. Ideal inversores, excelente oportunidad de negocio. REF5372. Vendemos vivienda puerta calle de 45m2. Dispone de 2 dormitorios, salón comedor, cocina amueblada y equipada y 1 cuarto de baño con plato de ducha. Calefacción pellet, suelos de plaqueta y aire acondionado.",False,good,False,False,3778.0,False,False,False,False,[],False,False,170000.0,€,flat,"Almendrales, Madrid",Piso en calle de la Pilarica,,,,5372,Almendrales,,,,
109121990,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/42/89/1364981786.webp,18,bj,190500.0,flat,sale,91.0,True,3,1,Suroeste,Madrid,Móstoles,Suroeste,es,40.315273,-3.8792253,False,https://www.idealista.com/inmueble/109121990/,"Piso en Mostoles, Madrid, ideal para familias. La vivienda cuenta con una superficie de 90 m² distribuidos en 3 habitaciones, salón-comedor con acceso al balcón, cocina además de 1 aseo. El inmueble tiene mucha luz natural y suelos de parquet que proporcionan al piso de mayor calidez y confort. La vivienda se encuentra en los bajos del edificio, sin ascensor. Situado en el centro de Mostoles al lado de Finca Liana Móstoles Park, en sus alrededores encontramos el Emergency Hospital Universitario de Móstoles, la Escuela de Educación Infantil Colores, supermercados, bancos, farmacias, oficinas de correos, centros deportivos, paradas de autobús y la estación de metro Hospital de Móstoles. Con fácil acceso a Autovía de Circunvalación. “Esta propiedad se encuentra alquilada. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador se subrogara al contrato de alquiler vigente y a las condiciones indicadas en el contrato de alquiler vigente. “La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ” “This property is rented. Cannot be visited. Not suitable for buyers requiring mortgage financing. The buyer will be subrogated to the current rental contract and to the conditions indicated in the current rental contract. “The information provided concerning the distribution and structure may not conform to reality, since its verification has not been possible. The distribution indicated has been taken in reference to the distribution of assets in the area. [IW].",False,good,False,False,2093.0,True,False,False,False,[],False,False,190500.0,€,flat,"Suroeste, Móstoles",Piso,,,,AL2QMADRID28,,,,,
109155443,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/bb/20/1365927975.webp,27,5,777000.0,flat,sale,116.0,True,3,1,calle de Orense,Madrid,Madrid,Tetuán,es,40.4578952,-3.6966292,False,https://www.idealista.com/inmueble/109155443/,"GARANTÍA INMOBILIARIA VENDE vivienda ubicada en zona CUZCO. El inmueble consta de salón-comedor, cocina, 1 baño completo, 3 dormitorios y terraza. El inmueble tiene una superficie de 116m2 construidos, de los cuales 104m2 son de vivienda y 12m2 de elementos comunes. Instalaciones: - Suelos dependiendo de cada estancia - Puertas sapelly - Paredes gotelé - Ventanas de aluminio - Armarios empotrados en dormitorios - Recibidor con armario de cortesía  - 1 baño completo con plato de ducha  - Calefacción individual de gas natural con caldera comunitaria - Terraza abierta  Tiene una ubicación excepcional, combinando un ambiente residencial tranquilo con la vitalidad urbana. A escasos minutos dela estación de Metro Cuzco. Además, a su alrededor encontrarás accesiblemente todo tipo de servicios como supermercados, colegios, centros de salud y todo tipo de ocio. ¡FINANCIACIÓN HASTA UN 100%! No dude en ponerse en contacto con nosotros y venga a visitarla sin ningún compromiso. GARANTÍA INMOBILIARIA, PROTEGEMOS TU FUTURO.",False,renew,False,True,6698.0,True,False,False,False,[],False,False,777000.0,€,flat,"Cuzco-Castillejos, Madrid",Piso en calle de Orense,,,,,Cuzco-Castillejos,,,,
107446998,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/57/89/1312883348.webp,14,7,7350000.0,flat,sale,438.0,True,4,5,Barrio Almagro,Madrid,Madrid,Chamberí,es,40.4324773,-3.6942067,False,https://www.idealista.com/inmueble/107446998/,"DIZA Consultores les presenta señorial piso con grandes ventanales al exterior, en edificio representativo en la mejor zona de Almagro. En la séptima planta de un edificio construido a mediados del siglo XX, encontramos este piso de techos altos con 438 metros cuadrados, cuatro dormitorios, cinco baños y aseo para reformar. El salón se divide en diferentes y amplias estancias. Biblioteca, zona de estar, gran comedor.. . todas ellas con muchísima luz.  La zona de descanso está compuesta por cuatro dormitorios con baño en suite. La cocina cuenta con office, comedor de uso diario y zona de servicio. Los grandes y luminosos espacios de esta vivienda, permiten hacer volar la imaginación, convirtiéndola en una vivienda moderna de aire clásico en la mejor zona de la capital. La finca cuenta con portero físico todos los días de la semana, calefacción central y soberbio portal clásico. La propiedad incluye una plaza de garaje doble. El barrio de Almagro perteneciente al distrito Chamberí, se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,renew,False,True,16781.0,False,False,False,False,[],False,False,7350000.0,€,flat,"Almagro, Madrid",Piso,,,,DS-P77195B,Almagro,True,True,,
109087017,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/8a/d4/1363976809.webp,20,bj,213000.0,flat,sale,72.0,True,2,2,calle Valladolid,Madrid,Móstoles,Centro,es,40.3189572,-3.861547,False,https://www.idealista.com/inmueble/109087017/,"PANDORA SERVICIOS INMOBILIARIOS vende en EXCLUSIVA fabulosa vivienda recientemente reformada con unas calidades inmejorables y preparada para entrar a vivir desde el primer minuto. ¡Descubre tu nuevo hogar! Este fabuloso piso recientemente reformado te ofrece la oportunidad de vivir en un espacio moderno y acogedor, listo para entrar a vivir. Con calidades inmejorables, cada rincón de esta vivienda ha sido diseñado pensando en tu comodidad. Disfruta de dos amplios dormitorios, incluyendo un dormitorio principal con un armario empotrado de gran capacidad, perfecto para mantener todo en orden. La cocina de diseño moderno está equipada con electrodomésticos incluidos, ideal para los amantes de la gastronomía. El salón y la cocina se integran en un concepto abierto que maximiza el espacio y la luminosidad. Además, cuenta con un baño completo que dispone de un plato de ducha infinito y una puerta corredera, así como un aseo adicional ambos con ventilación forzada.  Ubicada en una zona rodeada de servicios indispensables como colegios, parques, transporte, centro de salud,... , tendrás todo lo que necesitas a un paso. La vivienda, adaptada para personas con movilidad reducida, cuenta con calefacción individual, aire acondicionado con bomba de calor y suelos porcelánicos rectificados sin biseles que aportan elegancia y funcionalidad.  Entre las muchas mejoras destacamos: -Suelo porcelánico rectificado sin biseles en toda la casa. -Ventanas kömmerling en pvc oscilobatientes con cristal climalit en todas las estancias y mosquiteras. - Encimera de Silestone. - Gas natural con caldera nueva. -Calefacción individual. -Aire acondicionado con bomba de calor en salón y habitación principal. -Puertas lacadas en blanco. -Puerta de acceso acorazada. -Paredes en liso. No dejes pasar la oportunidad de vivir en este espectacular piso de 72 m². ¡Ven a verlo y enamórate de tu nuevo hogar!",False,good,False,False,2958.0,True,False,False,False,[],False,False,213000.0,€,flat,"Centro, Móstoles",Piso en calle Valladolid,,,,p-cca,,,,,
107778708,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/cb/74/1323517251.webp,25,3,2259000.0,flat,sale,180.0,True,3,3,calle de Diego de León,Madrid,Madrid,Barrio de Salamanca,es,40.4344509,-3.6763039,False,https://www.idealista.com/inmueble/107778708/,"Exclusivo piso exterior en venta en Diego de León Lista, Madrid Ubicada en el prestigioso barrio de Lista, en pleno distrito de Salamanca, esta extraordinaria vivienda ha sido totalmente reformada para ofrecer el máximo confort y elegancia. Situada en un tercer piso exterior, destaca por su luminosidad y sus 197 m² catastrales, diseñados con acabados de alta calidad y una distribución funcional. Características principales: •Superficie: 197 m² catastrales •Distribución: 3 habitaciones, 3 baños completos •Cocina: Totalmente equipada, con electrodomésticos de alta gama •Extras: Cuarto de lavado, aire acondicionado y calefacción •Zonas exteriores: Balcón y terraza, perfectos para disfrutar del aire libre •Edificio: Con ascensor Ubicación privilegiada Situado en el exclusivo barrio de Lista, este piso ofrece una experiencia de vida sofisticada. A pocos pasos del Parque de María Eva Duarte de Perón, proporciona un entorno verde para el ocio y la relajación. Además, su cercanía al Mercado de la Paz garantiza acceso a una oferta gastronómica de primer nivel. La zona está rodeada de boutiques exclusivas, restaurantes gourmet y cafeterías de moda, además de contar con excelentes conexiones de transporte, lo que hace de esta propiedad una opción ideal para quienes buscan comodidad, estilo y exclusividad en el corazón de Madrid. ¡No dejes pasar esta oportunidad única de vivir en uno de los barrios más codiciados de la capital!",False,good,False,True,12550.0,True,False,False,False,[],False,False,2259000.0,€,flat,"Lista, Madrid",Piso en calle de Diego de León,,,,1119,Lista,,,,
109008107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/f1/0c/1361541439.webp,18,4,299000.0,flat,sale,72.0,True,3,1,PZ DR CORTEZO,Madrid,Coslada,Coslada Pueblo,es,40.4239365,-3.5593944,False,https://www.idealista.com/inmueble/109008107/,"¡Piso en venta en Coslada! Totalmente reformado y a estrenar La agencia inmobiliaria ESTUDIO PLAZA MAYOR-PINILLA S. L. - TECNOCASA COSLADA pone a la venta este magnífico piso de 72 m² construidos, ubicado en una zona consolidada de Coslada, con todos los servicios al alcance y excelentes conexiones de transporte. � Características destacadas: Proyecto realizado por Livienda S. L. , en colaboración con estudio de arquitectura Inmueble en reforma integral, con fecha de entrega prevista en noviembre de 2025 Ascensor en la finca y acceso para personas con movilidad reducida Suelo de tarima, ventanas Climalit oscilobatientes y pintura lisa Calidades modernas y funcionales � Distribución del inmueble: Recibidor Salón con salida a terraza Cocina con ventana, amueblada y equipada (horno, vitrocerámica y microondas) 3 dormitorios, uno de ellos con armario 1 baño completo con plato de ducha y mampara Terraza amplia Calefacción individual de gas natural ✨ Disponemos de otras viviendas ya reformadas y listas para visitar, donde podrá comprobar personalmente los acabados y materiales utilizados. � Ubicación privilegiada: rodeado de parques, colegios, centro de salud, supermercados, farmacias y todo tipo de servicios. Muy bien comunicado mediante transporte público. � Además, nuestro departamento financiero KÍRON le ofrece asesoramiento gratuito y la posibilidad de conseguir financiación 100%. � ¡No dude en llamarnos para concertar una visita! Esta puede ser la oportunidad que estaba esperando para estrenar hogar en una de las mejores zonas de Coslada.",False,good,False,True,4153.0,True,False,False,False,[],False,False,299000.0,€,flat,"Coslada Pueblo, Coslada",Piso en Pz Dr Cortezo,,,,,,,,,
106713686,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/04/60/1291790247.webp,39,2,2500000.0,flat,sale,262.0,True,3,4,calle de Campoamor,Madrid,Madrid,Centro,es,40.4275442,-3.6968474,False,https://www.idealista.com/inmueble/106713686/,"¡Descubre el piso de tus sueños en el corazón de Madrid! Ubicado en la prestigiosa zona de Justicia Prime, este espectacular inmueble combina el encanto de un edificio clásico de 1905 con las comodidades modernas de una reforma reciente. Con una distribución cuidadosamente estudiada y materiales de primera calidad, ofrece un amplio salón comedor con dos balcones y un mirador que inundan el espacio de luz natural. La cocina integrada está equipada con electrodomésticos de primeras marcas, ideal para los amantes de la gastronomía. Este piso cuenta con tres dormitorios, cada uno con baño en suite, además de un aseo de cortesía, garantizando privacidad y confort para todos. La ubicación es simplemente inmejorable, en la zona de las Salesas, rodeado de tiendas de lujo, restaurantes de renombre y una oferta cultural exclusiva. La buena comunicación está asegurada gracias a las cercanas líneas de autobuses y estaciones de metro, ofreciendo un equilibrio perfecto entre lujo, comodidad y ubicación. Este piso en la segunda planta con orientación oeste dispone dos balcones, mirador, fantásticos armarios empotrados y dos trasteros. Además, cuenta con aerotermia garantizando tu confort durante todo el año. El edificio dispone de ascensor. Una opción muy interesante como residencia principal y como inversión.",False,good,False,True,9542.0,True,False,False,False,[],False,False,2500000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de Campoamor,,,,M-0136,Chueca-Justicia,,,,
109012336,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/12/aa/1361673688.webp,39,4,380000.0,flat,sale,48.0,False,1,1,calle del General Álvarez de Castro,Madrid,Madrid,Chamberí,es,40.4354109,-3.704132,False,https://www.idealista.com/inmueble/109012336/,"Reservado  ¡OPORTUNIDAD EN EXCELENTE UBICACIÓN – GENERAL ÁLVAREZ DE CASTRO! GRUPO PROPS S. L. presenta este acogedor piso en venta en una de las zonas más demandadas de Chamberí, ubicado en la calle General Álvarez de Castro, a pocos pasos de la Plaza de Olavide y perfectamente situado entre las estaciones de metro Quevedo e Iglesia. El inmueble cuenta con una habitación, un baño completo, aire acondicionado y calefacción por bomba de calor y frío. Gracias a su orientación sur, disfruta de una excelente luminosidad durante todo el día. Todas las estancias dan a un patio interior, lo que proporciona tranquilidad y buen aislamiento acústico. Dispone de agua caliente mediante termo eléctrico. Los gastos de comunidad son de 90 €/mes (incluyen el consumo de agua), y el IBI es de 350 €/año. El edificio se encuentra en una finca bien conservada, en un entorno privilegiado y con todos los servicios al alcance: comercios, zonas verdes, restaurantes, y una excelente conexión mediante metro y autobuses. A tan solo unos minutos caminando de la emblemática Plaza de Olavide, ideal para disfrutar del ambiente del barrio y la vida al aire libre. Esta propiedad es ideal tanto para inversores como para quienes buscan una vivienda propia en una ubicación inmejorable de Madrid. ¡No dejes pasar esta oportunidad! Llámanos y agenda tu visita. (Este anuncio no es vinculante, puede contener errores y se muestra a título informativo y no contractual).",True,good,False,True,7917.0,True,False,False,False,[],False,False,380000.0,€,flat,"Trafalgar, Madrid",Piso en calle del General Álvarez de Castro,,,,VTA.GADCRAM1,Trafalgar,,,,
108440767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/e6/ab/1344947916.webp,26,bj,210000.0,flat,sale,58.0,True,2,1,"calle de Pinos Baja, 41",Madrid,Madrid,Tetuán,es,40.468835,-3.7025236,True,https://www.idealista.com/inmueble/108440767/,"Descubre el renacer de un espacio que redefine el concepto de hogar urbano. Este moderno piso es el resultado de una meticulosa rehabilitación que iniciara su reforma en breve de un antiguo local en planta baja  en una joya contemporánea de dinámico diseño. Desde el instante en que cruzas el umbral, te envuelve una atmósfera de elegancia y calidez, con acabados de alta calidad que añaden un toque de sofisticación a cada rincón. Ubicado en el corazón palpitante de Madrid, este inmueble ofrece una experiencia de vida vibrante y sin igual. La fachada original, cuidadosamente restaurada, da paso a un interior plenamente adaptado y accesible, donde los sueños cobran vida. Aquí, cada espacio ha sido pensado para proporcionar un refugio de modernidad y confort, donde la estética contemporánea se fusiona con la funcionalidad cotidiana. La sala principal es un oasis de luz natural, perfecta para recibir a amigos o disfrutar de un tranquilo momento de lectura. Dos dormitorios amplios ofrecen el descanso que mereces, decorados con un enfoque en el estilo y la comodidad. El baño, que emana un lujo discreto, promete ser un santuario personal donde el estrés urbano se disuelve al contacto con agua caliente. Además de ser una vivienda excepcional, esta propiedad representa una inversión inteligente en el dinámico mercado madrileño. Situada en una de las zonas con mayor proyección de crecimiento, adquiere valor día tras día. Alrededor, una comunidad vibrante y llena de vida extiende sus brazos, con una oferta abundante de restaurantes gourmet, boutiques exclusivas y espacios culturales. Imagina ser parte de este entorno privilegiado, donde cada día te conecta con lo mejor que la ciudad tiene para ofrecer. No dejes pasar la oportunidad de transformar este espacio en el hogar de tus sueños o consolidar un proyecto financiero sólido y rentable. Aquí, en el cruce de la innovación y la tradición, está tu futuro. Descubre una nueva forma de habitar el centro de Madrid, donde cada detalle importa y tu historia se entrelaza con el pulso de una ciudad en expansión sin perder su esencia auténtica. Bienvenido a tu nuevo hogar.",False,good,False,True,3621.0,True,False,False,False,[],False,False,210000.0,€,flat,"Valdeacederas, Madrid","Piso en calle de Pinos Baja, 41",,,,C317,Valdeacederas,,,,
106585046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/6c/f0/1287582163.webp,23,2,299000.0,flat,sale,83.0,True,3,1,calle de Sabadell,Madrid,Madrid,Fuencarral,es,40.490715,-3.6980083,False,https://www.idealista.com/inmueble/106585046/,"¡Descubre tu nuevo hogar en la zona norte de Madrid con este estupendo piso en exclusiva de Globalpiso Fuencarral! Este piso completamente reformado se encuentra en una segunda planta sin ascensor, con una superficie construida de 83 m². La distribución incluye 3 dormitorios, un salón independiente, una cocina con terraza y un baño completo con plato de ducha. La vivienda es exterior y orientada al sur, muy luminosa y acogedora. Entre sus características destacan: Calefacción individual de gas natural (con caldera de solo 2 años), paredes de gotelé, suelos de tarima que aportan calidez, puerta de seguridad, cerramientos de aluminio con doble acristalamiento (climalit), armario empotrado en el pasillo, encimera de cocina de diseño moderno. La finca cuenta con porteros con cámaras, sistema de tarjeta y llave, garantizando seguridad y comodidad. Su ubicación es inmejorable, con excelente comunicación: Línea 10 de metro (estación Fuencarral), líneas de autobús (66, 124, 137 y N24), cercanías Ramón y Cajal. Acceso directo a las principales carreteras (M-30, M-40, M-607, M-11, A-1). Además, está rodeado de todos los servicios que necesitas: colegios, bancos, supermercados, centros de salud, instalaciones deportivas, institutos, zonas verdes y parques. Muy próximo a los hospitales Ramón y Cajal y La Paz, así como al Centro Comercial La Vaguada. ¡No pierdas la oportunidad de vivir en una zona privilegiada, con la comodidad de estar cerca del centro de Madrid pero en un entorno tranquilo y bien comunicado! Llama sin compromiso y agenda tu visita. ¡Te esperamos!",False,good,False,False,3602.0,False,True,False,False,[],False,False,299000.0,€,flat,"Tres Olivos - Valverde, Madrid",Piso en calle de Sabadell,310000.0,11000.0,4.0,FUE1535,Tres Olivos - Valverde,,,,
