propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,parkingSpace.parkingSpacePrice
109136280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/3a/af/1365421941.webp,,62,,898000.0,chalet,sale,205.0,,4,2,calle la Solana,Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4558865,-3.8032742,False,https://www.idealista.com/inmueble/109136280/,"*** OPORTUNIDAD ÚNICA EN POZUELO DE ALARCÓN *** MARCELI vende este precioso chalet adosado de esquina con una "" impresionante parcela de 452 m²"" casi única en la zona. La vivienda dispone de 205 m² construidos, magníficamente distribuidos en 3 plantas, con un enorme jardín y múltiples posibilidades. Planta baja: Dispone de un inmenso salón de 35 m² con dos grandes ventanales y salida directa al jardín, con zona solada y zona ajardinada y con espacio suficiente para construir una gran piscina de obra, cenador, zona de barbacoa, etc. Gran cocina office amueblada en dos frentes, con acceso a un comedor independiente que cuenta con salida independiente al jardín. Dormitorio o despacho de gran tamaño junto a la entrada y aseo de cortesía. Primera planta: Cuenta con 3 amplios dormitorios exteriores teniendo el dormitorio principal dos grandes ventanales y mucha luz natural. 1 baño completo y salida a una amplia terraza descubierta de gran tamaño con pequeño trastero. Segunda planta (buhardilla): Espacio diáfano abuhardillado con mucha altura ideal como sala de juegos, despacho y posibilidad de habilitar 2 habitaciones más y un baño completo. La vivienda dispone de calefacción de gas natural y aire acondicionado con bomba de calor. Cuenta con garaje privado para coche grande y moto. Ubicado en una zona residencial muy tranquila de Pozuelo, próxima a supermercados y centros comerciales (Mercadona e Hipercor), a pocos minutos de la estación de Cercanías y del área de La Estación. *** OPORTUNIDAD ***.",True,good,False,,4380.0,False,False,False,False,[],False,False,898000.0,€,,,,True,True,chalet,"Zona norte, Pozuelo de Alarcón",Chalet adosado en calle la Solana,Destacado,terracedHouse,
109191730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/60/63/1366993907.webp,HA004682020,17,5,885000.0,flat,sale,112.0,True,3,2,Barrio Cuatro Caminos,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4513171,-3.7026222,False,https://www.idealista.com/inmueble/109191730/,"Ubicación privilegiada: A un paso de Plaza de Cuatro Caminos, Raimundo Fernández Villaverde y Reina Victoria. Perfectamente comunicada con Renfe, varias líneas de metro y autobuses. Junto al Mercado de Maravillas, uno de los más representativos de Madrid. � Características de la vivienda: 120 m² construidos en una 6ª planta exterior. 3 dormitorios amplios y 2 baños completos. Terraza con vistas despejadas. Ascensor y buena finca. Posibilidad de plaza de garaje (no incluida en el precio). ✨ Estado y oportunidades: La vivienda se encuentra en buen estado, lista para alquilar de inmediato (rentabilidad estimada de 2.500 €/mes). Existe también la opción de acometer una reforma integral, disfrutando así de un piso totalmente a estrenar en una de las zonas con mayor potencial de Madrid.",False,good,False,True,7902.0,False,False,False,False,[],False,False,885000.0,€,,,,,,flat,"Cuatro Caminos, Madrid",Piso,Destacado,,
108463395,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/62/ed/1345675378.webp,GRI-1001,76,,560000.0,chalet,sale,285.0,,5,3,calle Federico García Lorca,Madrid,Griñón,,es,,40.2160662,-3.8544807,False,https://www.idealista.com/inmueble/108463395/,"¡MAGNÍFICO CHALET INDEPENDIENTE EN GRIÑÓN! ¡NO COBRO COMISIÓN A LA PARTE COMPRADORA! Ubicado en una zona residencial de la localidad de Griñón pero a menos de 10 minutos andando del centro del pueblo donde se encuentran absolutamente todos los servicios y comercios nos encontramos con esta magnífica vivienda unifamiliar de aproximadamente 285 m2 construida en parcela que ronda los 700 m2. Se trata de un magnífico y amplio chalet construido con cariño y esmero en 2000 que se encuentra en perfecto estado de conservación. Accedemos desde el jardín a la planta principal que cuenta con el acceso principal y otro acceso desde el porche. En dicha planta tenemos una amplísima cocina amueblada de unos 25 m2 más cuarto de lavadora que da acceso adicional al jardín; salón comedor de unos 40 m2 con chimenea-casette y amplia salida al jardín por el porche que disfrutarás durante todo el verano; en esta planta también contamos con un aseo de cortesía y una sala de estar-dormitorio para usarla sin tener que subir escaleras. La planta primera es la de los dormitorios: cuatro en total, todos con armarios empotrados y todos dormitorios muy amplios. De hecho, uno de ellos cuenta con una sala aneja (ideal como sala de juegos), que por tamaño es un quinto dormitorio y un mueble trastero muy amplio en dicha sala. Los dos baños de esta planta son muy amplios y cuentan con sendas estancias trastero, uno en cada uno estancia. La vivienda se completa con una magnífica y amplia buhardilla con aire acondicionado. Pero sin duda la joya de la corona es el espacio exterior de la casa: un espacio libre de unos 520 m2 una vez restamos la construcción de la vivienda, el garaje cubierto (para dos plazas) y otra edificación con cocina-barbacoa por el verano que también tiene un cuarto trastero y una caseta de madera: ambos para guardar bicicletas y utensilios de jardín. Por si fuera poco, el pasillo de acceso al garaje te permitirá poder aparcar en modo descubierto, al menos, otros cuatro vehículos en fila. La carpintería interior es de madera lacada en blanco, suelos de gres, ventanas de aluminio climalit y calefacción por gas natural, . Sin gastos de comunidad. Para entrar a vivir. Espléndida zona. Anímate a visitarla, no te defraudará, “entra por los ojos”. GRI-1001.",True,good,False,,1965.0,True,False,False,False,[],False,False,560000.0,€,,,,True,True,chalet,Griñón,Casa independiente en calle Federico García Lorca,Destacado,independantHouse,
109188226,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/3c/6c/1366888802.webp,PIS0516,27,,199000.0,flat,sale,89.0,True,2,2,Cuevas - Ilustración,Madrid,Ciempozuelos,Cuevas - Ilustración,es,,40.1556879,-3.6243631,False,https://www.idealista.com/inmueble/109188226/,"¡Descubre tu nuevo hogar! Te presentamos este encantador piso en venta, situado en una tranquila calle cerca de la Ermita, al lado de la Plaza del Ayuntamiento. Con una superficie construida de 89 m², este acogedor inmueble cuenta con 2 grandes y luminosos dormitorios y 2 baños completos, uno en suite, perfectos para disfrutar de la comodidad y el espacio que necesitas. La cocina individual, amueblada, se complementa con un agradable salón, ideal para compartir momentos en familia. Además, el piso está amueblado y presenta un suelo de gres de fácil mantenimiento. El sistema de calefacción a gas asegura un ambiente cálido en los meses más fríos, y el calentador de agua también es individual. La vivienda dispone de aire acondicionado en el salón y dormitorio ppal. Para tu comodidad, el edificio, que cuenta con solo 3 plantas, está en buen estado y dispone de un parking privado con una plaza asignada. Las ventanas de aluminio garantizan el aislamiento y la tranquilidad que buscas. ¡No dejes pasar esta oportunidad de vivir en un lugar que lo tiene todo! Venga a visitarla sin ningún compromiso. En TGB contamos con un departamento financiero propio y convenios con numerosos bancos, lo que nos permite ofrecerle las mejores condiciones de financiación. Solicite ya su estudio financiero, completamente gratuito. Excelente oportunidad, consúltenos sin compromiso. Estaremos encantados de atenderle [IW].",False,good,False,True,2236.0,False,False,False,False,[],False,False,199000.0,€,,,,True,True,flat,"Cuevas - Ilustración, Ciempozuelos",Piso,Destacado,,
109112260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/a0/33/1364701269.webp,,35,8,1800000.0,flat,sale,230.0,True,4,2,"calle de Ponzano, 69",Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4427687,-3.6991495,True,https://www.idealista.com/inmueble/109112260/,"**Piso en venta en Ríos Rosas, Chamberí – ¡Tu nuevo hogar te espera! ** Descubre este hermoso piso en Ríos Rosas, ubicado en el corazón de Chamberí. Con una categoría que destaca, este inmueble se desarrolla en una sola planta y cuenta con amplios espacios en el salón comedor, ideales para disfrutar de momentos en familia o con amigos. La octava planta ofrece vistas inigualables que llenarán tu hogar de luz y energía positiva. La cocina está completamente equipada y lista para que prepares tus mejores platos. Además, cuenta con una terraza cerrada y un balcón donde podrás relajarte y disfrutar del aire fresco. Con cuatro amplias habitaciones, la principal cuenta con baño en suite y vestidor, brindando un espacio privado perfecto para tu descanso. Los acabados de alta calidad hacen de este piso un lugar excepcional para vivir. La finca dispone de portero físico de lunes a viernes y cuatro ascensores, asegurando comodidad en todo momento. La plaza de garaje amplia en el primer nivel del sótano es una gran ventaja en esta zona tan demandada. El entorno ofrece una gran variedad de servicios de ocio, comercio y espacios recreativos, perfectos para disfrutar de la vida urbana. Las comunicaciones son excelentes, con varias paradas de metro cercanas como Ríos Rosa y Alonso Cano, facilitando el acceso a toda la ciudad. Las vistas que ofrece son privilegiadas con un atardecer espectacular, además ofrece una inmensa tranquilidad durante todo el año al estar ubicado justo al lado del museo geominero.  Este piso cuenta con calefacción central, varios aparatos con bomba de frío/calor y aire acondicionado y armarios empotrados. No pierdas la oportunidad de vivir en un lugar tan especial. Se requiere solvencia demostrable para el alquiler. ¡Contáctanos y ven a verlo!",True,good,False,True,7826.0,False,False,False,False,[],False,False,1800000.0,€,,,,True,True,flat,"Nuevos Ministerios-Ríos Rosas, Madrid","Piso en calle de Ponzano, 69",Destacado,,
107998125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/c9/a9/1330861922.webp,PV-7138,11,1,160000.0,flat,sale,55.0,True,2,1,calle Cervantes,Madrid,Collado Villalba,Carlos Ruiz,es,,40.6295464,-4.0094481,False,https://www.idealista.com/inmueble/107998125/,"¡Descubre tu nueva inversión en este piso de dos dormitorios! Situado en una ubicación cercana, a la estación de RENFE, colegios, supermercados y con fácil acceso a autobuses hacia Madrid, este piso es ideal para quienes buscan rentabilidad y tranquilidad. Con 55 m² construidos y 48 m² útiles, cada rincón está diseñado para maximizar el espacio y la funcionalidad. El salón comedor con doble ventana que inunda de luz natural el ambiente. La cocina, completamente amueblada y equipada con electrodomésticos. Además, el baño cuenta con bañera. Actualmente está vendido con inquilinos, su buen estado y la duración de estos en la vivienda e intención de quedarse en ella hace que la rentabilidad de esta sea inmediata y tranquila. ¡No dejes pasar la ocasión de visitarlo!",False,good,False,False,2909.0,True,False,False,False,[],False,False,160000.0,€,,,,,,flat,"Carlos Ruiz, Collado Villalba",Piso en calle Cervantes,Destacado,,
109192445,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/94/17/1367778162.webp,CHA0127,53,,399000.0,chalet,sale,168.0,,6,5,Cuevas - Ilustración,Madrid,Ciempozuelos,Cuevas - Ilustración,es,,40.1531427,-3.6191482,False,https://www.idealista.com/inmueble/109192445/,"¡Descubre tu nuevo hogar en Ciempozuelos! Esta impresionante casa reformada se encuentra en una ubicación privilegiada y ofrece un espacio ideal para familias grandes. Con 6 amplios dormitorios y 4 cuartos de baño, cada miembro de tu familia disfrutará de su privacidad y confort. La cocina individual es perfecta para preparar tus platos favoritos, y el acogedor salón con suelo de grés se convierte en el lugar ideal para reuniones familiares. El inmueble cuenta con calefacción individual a gas y calentador de agua, asegurando un ambiente cálido y acogedor durante todo el año. Además, disfrutarás de un patio privado donde podrás relajarte y aprovechar al máximo el buen clima. La propiedad incluye también un garaje privado, ideal para proteger tu vehículo. Con una superficie construida de 168 m² y una parcela de 197 m², este chalet es una oportunidad que no querrás dejar pasar. ¡Contacta con nosotros para más información y ven a ver tu futura casa! [IW].",True,good,False,,2375.0,False,False,False,False,[],False,False,399000.0,€,,,,True,True,chalet,"Cuevas - Ilustración, Ciempozuelos",Casa independiente,Destacado,independantHouse,
108918811,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/76/49/1358914877.webp,2121/112,33,2,285000.0,flat,sale,51.0,True,2,1,calle de Zigia,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4372093,-3.645199,False,https://www.idealista.com/inmueble/108918811/,"REF. 2121/112. ¡Atención! ¡La oportunidad que estabas esperando ha llegado! EXCLUSIVA EN CIUDAD LINEAL – TU HOGAR SOÑADO EN QUINTANA Imagina comenzar cada día disfrutando del sol en tu amplia terraza de más de 13 m² con vistas despejadas. Desde Alfa Urban Home te presentamos este luminoso piso totalmente exterior que combina comodidad, ubicación privilegiada y detalles únicos que lo hacen especial. UN HOGAR PARA ENAMORARSE No es solo un piso, es tu próximo hogar. Desde que entra, sentirá calidez y tranquilidad en un ambiente clásico, pensado para quienes buscan comodidad sin renunciar a la calma. 51 m² construidos, distribuidos eficientemente para aprovechar todos los espacios. Salón-comedor luminoso, bañado de luz natural, con vistas despejadas que te regalan atardeceres inolvidables. 2 habitaciones ideales para tu descanso o para adaptar a tus necesidades: dormitorio, oficina, estudio, ¡tú eliges! 1 baño completo con plato de ducha, funcional para el día a día. Cocina independiente con muebles prácticamente nuevos — ¡estrénalos tú! Calefacción individual para que controles tu confort durante todo el año. Ventanas de PVC con climalit, recientemente instaladas, que aíslan del ruido y las temperaturas extremas. Reforma parcial que te permite entrar a vivir sin preocuparte por obras; solo añade tu toque personal. UNA ZONA CON TODAS LAS FACILIDADES Quintana, en Ciudad Lineal, es un barrio con historia y tradición, muy vinculado a la emblemática plaza de toros de Las Ventas y el cine español. Vivir aquí es sinónimo de calidad de vida con todo lo que necesitas al alcance de la mano: Servicios cercanos: supermercados, tiendas, restaurantes y centros médicos. Excelente comunicación en transporte público, con conexiones rápidas al centro y toda Madrid. Proximidad a la M-30 y al aeropuerto, ideal para quienes buscan movilidad sin renunciar a la tranquilidad. Numerosos colegios, parques y zonas verdes muy valorados por familias y quienes prefieren la paz sin renunciar a la ciudad. UNA INVERSIÓN SEGURA Y LISTA PARA ENTRAR A VIVIR Este piso reformado está listo para que solo traigas tus maletas, lo pintes a tu gusto y comiences una nueva etapa. Los gastos de comunidad son de solo 22,07 € al mes y de IBI 267 € anuales. Disfruta de una vivienda cómoda y bien situada en una zona consolidada y muy demandada. NO PIERDAS ESTA OPORTUNIDAD Los pisos así no suelen durar mucho. Si buscas calidad, confort y una ubicación inmejorable en Madrid, esta es tu oportunidad. CONTACTA YA CON ALFA URBAN HOME Solicita una visita y descubre por qué Quintana es uno de los barrios más deseados. Tu futuro hogar te espera. Imágenes Algunas imágenes del anuncio han sido generadas con inteligencia artificial para mostrar posibles decoraciones en estancias sin amueblar. Son ilustrativas y ayudan a imaginar el potencial de cada espacio, pero no reflejan el mobiliario real existente. Para ver el estado actual o resolver cualquier duda, no dudes en contactarnos. Información adicional Alfa Urban Home ofrece un servicio completo de asesoramiento durante todo el proceso de compra, incluida la financiación. Los datos incluidos en este anuncio son meramente informativos y no vinculantes. Los gastos de notaría, registro, impuestos, gestoría, honorarios de intermediación de la agencia (3%+IVA) y otros gastos inherentes a la compraventa no están incluidos en el precio y corresponden a la parte compradora.",True,good,False,False,5588.0,True,False,True,False,[],False,False,285000.0,€,,,,,,flat,"Quintana, Madrid",Piso en calle de Zigia,Destacado,,
109193019,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/17/5f/1367030134.webp,35526v,54,,1050000.0,chalet,sale,257.0,,4,3,Barrio Marazuela- El Torreón,Madrid,Las Rozas de Madrid,Marazuela- El Torreón,es,Marazuela- El Torreón,40.4979595,-3.8638058,False,https://www.idealista.com/inmueble/109193019/,"¡Descubre el hogar de tus sueños en este encantador chalet independiente en una sola planta! Situado en la tranquila zona de La Marazuela, este inmueble de 257 m² construidos en una parcela de 502 m² es perfecto para disfrutar de la vida en familia.  Al entrar, te recibe un amplio hall que da paso a un luminoso salón, ideal para relajarse y disfrutar de las vistas al porche y la piscina climatizada. La cocina independiente, con acceso directo al jardín, es el lugar perfecto para preparar deliciosas comidas mientras los niños juegan al aire libre. Este chalet cuenta con 3 amplios dormitorios, siendo el principal en suite con un baño moderno y ducha incorporada. Además, hay otro baño completo y un aseo de cortesía para mayor comodidad.  La posibilidad de acceder a un altillo a través de una escalera de caracol desde el salón, ofrece un espacio adicional que puede convertirse en un despacho o una acogedora zona de lectura, e incluso un dormitorio extra si lo deseas. El exterior no se queda atrás: disfruta de un jardín de fácil mantenimiento, una zona de huerto y una pérgola perfecta para las comidas al aire libre. Con un garaje cubierto para dos coches y un cuarto de lavandería en la planta sótano. Además todo el bajo de la casa está preparado para hacer una zona de sótano, dormitorio y baño si se quisiera ampliar. El jardín es de fácil mantenimiento, este chalet combina funcionalidad y confort. Los paneles solares y el sistema de aerotermia garantizan mínimos gastos energéticos, mientras que el aire acondicionado y los ventiloconvectores aseguran un ambiente agradable durante todo el año. Ubicado a solo 5 minutos de la estación de tren y cerca del Monte del Pardo, supermercados, restaurantes y centros de salud, este chalet es la opción ideal para quienes buscan calidad de vida. ¡No pierdas la oportunidad de visitarlo y enamorarte de tu nuevo hogar!",False,good,False,,4086.0,False,False,False,False,[],False,False,1050000.0,€,,,,,,chalet,"Marazuela- El Torreón, Las Rozas de Madrid",Casa independiente,Destacado,independantHouse,
108437287,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/f1/0f/1344845413.webp,00133MBR01,34,7,1750000.0,penthouse,sale,227.0,True,3,3,Barrio Guindalera,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4331163,-3.6629049,False,https://www.idealista.com/inmueble/108437287/,"A-House le ofrece este ÁTICO CON AMPLIA TERRAZA a pocos metros de LA PLAZA DE TOROS DE LAS VENTAS. La propiedad está distribuida en un salón comedor con chimenea, cocina office totalmente equipada, tres habitaciones dobles EXTERIORES, y tres baños completos (uno de ellos en suite). La vivienda destaca por su TERRAZA de 70 m², accesibles desde el salón, la cocina y todas las habitaciones, por lo que aporta gran luminosidad. También cuenta con TRASTERO Y PLAZA DE PARKING.  La finca es del año 2002 y se considera un EDIFICIO MODERNO que dispone de PISCINA COMUNITARIA, gimnasio y sauna, ofreciendo un estilo de vida contemporáneo, cuenta con ASCENSOR, VIDEOPORTERO, VIGILANCIA 24 HORAS. Las estaciones de metro de Madrid con parada en el barrio de Guindalera son Manuel Becerra (líneas 2 y 6), Ventas (líneas 2 y 5), Diego de León (líneas 4, 5 y 6), Avenida de América (líneas 4, 6, 7 y 9), Cartagena (línea 7) y Parque de las Avenidas (línea 7). Además, al contar con Avenida de América, este barrio tiene el intercambiador del mismo nombre, desde donde salen buses con destino a diferentes puntos de Madrid y de España. Algunas de las líneas de autobús con parada en este barrio son: 1, 2, 12, 21, 26, 38, 43, 48, 53, 56, 4, 106, 110, 114, 115, 122, 143, 146, 156, 200, 210, C1, C2, N3, N4, N5, N7 y E5. La zona en la que actualmente se encuentra el barrio de la Guindalera era hasta el siglo XIX, allí se empezaron a construir principalmente casas de dos pisos, que se convirtieron en segunda residencia y lugar de veraneo de la clase alta de Madrid. Aquí llegaron a residir personajes importantes de la época. Si decide vivir en el barrio de Guindalera, su día a día, además de tranquilo, será sencillo, ya que este barrio ofrece todo lo que necesita para encontrarse cómodo en él, como varias tiendas y supermercados para las compras semanales y colegios para los más pequeños. Pero también tendrá entretenimiento durante el fin de semana, ya que Guindalera está lleno de bares y restaurantes en los que se come muy bien. En definitiva, si le gusta disfrutar de los días en su barrio sin salir mucho de sus fronteras, aquí podrá hacerlo con total tranquilidad. Aproveche esta oportunidad.",True,good,False,True,7709.0,True,False,True,False,[],False,False,1750000.0,€,,,,True,True,flat,"Guindalera, Madrid",Ático,Destacado,penthouse,
108167444,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/0f/66/1335924623.webp,RED-3054V,17,5,299000.0,studio,sale,32.0,False,0,1,calle de Rodríguez San Pedro,Madrid,Madrid,Chamberí,es,Gaztambide,40.4314551,-3.714336,False,https://www.idealista.com/inmueble/108167444/,"Oportunidad de inversión en el corazón de Chamberí, o de vivir en una vivienda luminosa, quinta planta, próximo a la calle Princesa. Actualmente alquilado con contrato hasta mayo 2026 con pagadores puntuales pero con posibilidad de rescisión anticipada. Renta actual 700€/mes. La vivienda está ubicada en la calle Rodríguez San Pedro, situada en una moderna finca de 1978, es perfecto tanto para vivir como para alquilar.  Las fotos se corresponden con una idea de decoración y reforma, siendo solo a título orientativo, no teniendo ningún valor contractual con el anuncio. La vivienda está actualmente arrendada, consultar condiciones de arrendamiento.  Con 32 m² construidos, este acogedor espacio cuenta con un salón muy espacioso que ofrece la posibilidad de crear una habitación independiente, ideal para maximizar su funcionalidad. La cocina francesa integrada en el salón añade un toque de elegancia y calidez, mientras que el baño independiente garantiza privacidad y comodidad.  Ubicado en la quinta planta, el piso disfruta de abundante luz natural, creando un ambiente acogedor y agradable.  Además, la finca cuenta con portero físico y dos ascensores, asegurando un acceso fácil y cómodo, incluso para personas con movilidad reducida. La calefacción, a gas natural proporciona un confort óptimo durante todo el año.  Este piso de segunda, está listo para entrar a vivir o para ser reformarlo a tu gusto.  No dejes pasar esta oportunidad única en una de las zonas más cotizadas de Madrid. Rodeada de todo tipo de transportes y de comercios, lo que hace muy funcional y cómoda, la estancia.  ¡Contáctanos para más información y ven a visitarlo! siendo.",False,good,False,True,9344.0,False,False,False,False,[],False,False,299000.0,€,,,,,,flat,"Gaztambide, Madrid",Estudio en calle de Rodríguez San Pedro,Destacado,studio,
103165125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/c9/3f/1358550589.webp,B485,43,5,380000.0,flat,sale,49.0,True,1,1,calle de Silva,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4204503,-3.7046629,False,https://www.idealista.com/inmueble/103165125/,"Si buscas una vivienda con personalidad, ubicada en uno de los barrios más auténticos de la ciudad, esta es tu oportunidad. Este piso abuhardillado de 42 m² en Malasaña, junto a Callao y Gran Vía, es ideal para quienes quieren vivir o invertir en una de las zonas con más vida, historia y estilo de Madrid. Se encuentra sin amueblar, perfecto para decorarlo a tu gusto y crear un espacio único. Además, cuenta con la cocina y el baño totalmente equipados, y armarios recién renovados en el dormitorio. Distribución y características: Salón-comedor en concepto abierto, con una distribución diáfana que invita a diseñar diferentes ambientes. Cocina equipada, integrada en el mismo espacio, funcional y con gran potencial. Dormitorio independiente, con armarios nuevos y una ventana que da al exterior. Baño completo, cómodo y en buen estado. Vivienda interior, con luz natural en todas las estancias y una distribución bien aprovechada. Ubicación y acceso: Ubicada en pleno Malasaña, a pasos de todo: cultura, gastronomía, tiendas con encanto y una conexión excelente con transporte público. El edificio cuenta con ascensor hasta la cuarta planta, y el acceso a la vivienda (quinta planta) se realiza subiendo un pequeño tramo de escaleras, que podrás ver en las fotografías. Por qué es especial: En una de las zonas más cotizadas y con mayor revalorización de Madrid. Con cocina y baño listos para usar. Dormitorio con armarios nuevos. Sin amueblar, para que lo conviertas en un hogar a tu medida. Ideal como vivienda habitual o como inversión para alquiler. A partir de agosto comenzamos las visitas, justo cuando se incorporarán las fotos actualizadas al anuncio. ¿Te gustaría ser de los primeros en verla? Contáctame y reserva tu cita. Los datos expuestos son meramente orientativos y están sujetos a errores u omisiones involuntarias. Los gastos derivados de la compra no están incluidos en el precio. En caso de aparecer mobiliario y/o vehículos en el anuncio, informamos que estos no están incluidos en la comercialización y venta del inmueble a no ser que se especifique en posteriores documentos contractuales. El propietario asume íntegramente los honorarios inmobiliarios. ¿Eres una inmobiliaria? La respuesta es sí, Ziegel busca el mejor comprador para nuestros propietarios y por ello colaboramos. Compartimos honorarios de captación con acuerdo por escrito.",False,good,False,True,7755.0,True,False,True,False,[],False,False,380000.0,€,,,,,,flat,"Malasaña-Universidad, Madrid",Piso en calle de Silva,Destacado,,
107418957,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/72/f9/1312166892.webp,2447,20,3,4845000.0,flat,sale,285.0,True,4,5,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4264622,-3.6825894,False,https://www.idealista.com/inmueble/107418957/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les ofrece esta majestuosa propiedad situada en la mejor zona del barrio de Salamanca, en el barrio de Recoletos. Este maravilloso edificio, protegido y catalogado, exento del IBI, data de 1915.  Su impresionante fachada clásica de gran representatividad con sus precisas balconadas y ornamentos y el soberbio portal, acompañado de los altísimos techos, las sublimes escayolas y otros elementos de la época, hacen de esta propiedad, una pieza única.  Sus 285 metros construidos ofrecen un espacioso y carismático hall de entrada revestido de piedra, dando acceso a la zona de recibo compuesta por dos salones exteriores unidos entre sí y orientados al exterior por amplias balconadas y miradores, con salida a la coqueta y señorial terraza. Además del comedor independiente, despacho y un aseo de cortesía. La cocina de gran tamaño consta de office integrado y dormitorio de servicio con baño con salida a la escalera de servicio. El área de noche se compone por dormitorio principal en suite, dos dormitorios de familia con baño en el pasillo y un tercer dormitorio de familia con el baño incorporado.  Destacar que se encuentra exento de IBI por ser la casa principal de un edificio Catalogado y Protegido por Patrimonio Histórico de Madrid, techos muy altos de 3,30 metros, escayolas originales, radiadores de hierro fundido, calefacción central y servicio de portería. El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid. Álvora Capital Properties con más de 24 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,renew,False,True,17000.0,False,False,False,False,[],False,False,4845000.0,€,,,,,,flat,"Recoletos, Madrid",Piso,Destacado,,
