propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,parkingSpace.parkingSpacePrice
104432027,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/0c/c9/1220422847.webp,C6-06847-0001,27,330000.0,flat,sale,81.0,3,1,"calle del Canal del Bósforo, 56",Madrid,Madrid,San Blas,es,40.4405466,-3.6102657,True,https://www.idealista.com/inmueble/104432027/,"Ehabitar vende piso de 3 dormitorios en Canillejas. Madrid.  INMOBILIARIA CON LLAVES. SIN COMISIONES DE AGENCIA.  Piso en segunda planta con ascensor. Con una superficie catastral de 81 m2. , construidos. Se distribuye en hall de entrada, salón-comedor, tres dormitorios, cocina y un baño. Si se desea, en la reforma se podría sacar un aseo. Cuenta con calefacción individual de gas natural. Ubicado en el distritito de SAN BLAS-CANILLEJAS.  Zona perfectamente consolidada con todo tipo de servicios, bien comunicado por transporte publico, Metro Torre Arias, y varias líneas de autobuses.  Con fácil acceso por carretera, con la proximidad de la M40 y la A2.",False,renew,False,4074.0,False,False,False,False,[],False,False,330000.0,€,,,,flat,,"Canillejas, Madrid","Piso en calle del Canal del Bósforo, 56",2,True,True,Canillejas,,,,
100162190,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/92/e6/1071506801.webp,,85,960000.0,chalet,sale,754.0,11,6,Raya del Palancar - Guadamonte,Madrid,Villanueva de la Cañada,Raya del Palancar - Guadamonte,es,40.4258589,-3.9709933,False,https://www.idealista.com/inmueble/100162190/,"GRAN OPORTUNIDAD! SIN COMISION DE AGENCIA. R2 abogados inmobiliarios pone a su disposición este maravilloso chalet de 754 m2 en la urbanización mas prestigiosa de Villanueva de la Cañada, La Raya del Palancar, con club social deportivo y una parcela de 3340 m2 con gran piscina, árboles consolidados, muchas zonas verdes y con garaje privado. La vivienda siendo una casa muy grande, es cómoda ya que no consta e plantas enteras sino entreplantas por lo que subir escaleras no será un gran problema. Se distribuye en: -Planta entrada: Consta de cuarto de estar o salón, una gran cocina con despensa y salida a jardín, baño completo y dos dormitorios de gran tamaño uno de ellos utilizado de comedor. -Planta entrada-primera: consta del salón principal con gran chimenea y doble altura, y un dormitorio en suite con baño completo. -Planta primera: Encontramos 1 dormitorio con terraza, 1 dormitorio en suite con baño completo, 1 dormitorio en suite con baño completo y terraza, un dormitorio con despacho y baño también en suite y la comunicación con la doble altura de la semiplanta anterior. -Panta baja: Consta de garaje privado para dos vehículos y zona de herramientas y un dormitorio principal en suite con baño completo y salida a jardín. -Planta sótano: Dispone de Gran bodega, un dormitorio doble de gran tamaño y otros dos dormitorios. -La calefacción funciona con gasoil, piscina de cloro en perfecto estado de funcionamiento, riego automático, club social con pistas de tenis, a 3 minutos de Villanueva y 10 de Majadahonda, MUY BUENA CONSTRUCCIÓN. -NO DEJE PASAR ESTA OPORTUNIDAD¡ -para visitar mas viviendas no dude en consultar nuestra página web o nuestra oficina virtual pinchando nuestro logo en el anuncio.",True,good,False,1273.0,True,False,False,False,[],False,False,960000.0,€,970000.0,10000.0,1.0,chalet,independantHouse,"Raya del Palancar - Guadamonte, Villanueva de la Cañada",Casa independiente,,,,,True,True,,
108217192,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/88/e8/1337502224.webp,,53,1230000.0,flat,sale,189.0,5,3,calle Arcipreste de Hita s/n,Madrid,Madrid,Chamberí,es,40.4339696,-3.717846,True,https://www.idealista.com/inmueble/108217192/,"Vivienda Singular en Chamberí – Gaztambide Ubicación inmejorable, luz espectacular y potencial ilimitado Dirección: C/ Arcipreste de Hita, 7 En pleno corazón de Gaztambide (Chamberí), frente al histórico Ministerio del Aire y con vistas despejadas a la Calle Princesa, se encuentra esta vivienda única que combina amplitud, luz y una ubicación privilegiada. Con 5 dormitorios, 2 baños completos más aseo, 4 balcones exteriores y techos altos de 3,40 m, esta propiedad ofrece infinitas posibilidades de reforma para adaptarla a tu estilo de vida. Ideal para crear la casa que siempre imaginaste o incluso transformarla en dos viviendas independientes. Espacios amplios, versátiles y llenos de luz El gran salón-comedor, con dos balcones exteriores orientados al suroeste, te regala luz natural durante todo el día y vistas privilegiadas sobre la Calle Princesa. La cocina independiente, amplia y luminosa, permite crear un concepto abierto espectacular. • 5 dormitorios en total: 4 dobles y 1 sencillo. • 2 dormitorios dobles son exteriores, ambos con balcón:  - El dormitorio principal (master) dispone de balcón propio.  - Otro dormitorio doble exterior también cuenta con su propio balcón. • Los otros 2 dormitorios dobles y la habitación sencilla son interiores. • Suite principal con baño privado y espacio ideal para vestidor. • Armarios empotrados en todos los dormitorios. • Trastero exterior privado incluido. • Dos accesos independientes: principal y de servicio, perfectos para diseñar dos viviendas o separar zonas familiares y profesionales. Posibilidades infinitas de reforma y personalización Esta vivienda es un lienzo en blanco que te permite diseñar un proyecto único y exclusivo. Podrás: • Crear un gran espacio abierto que conecte salón, cocina y comedor. • Distribuir cada estancia para que se adapte a tus necesidades y estilo de vida. • Construir la casa de tus sueños, con diseño actual y confort absoluto. • Incluso plantear la opción de dividirla en dos viviendas para maximizar su funcionalidad y rentabilidad. Un entorno natural único en pleno Madrid A pocos pasos de la vivienda disfrutarás de dos entornos irrepetibles: el Parque del Oeste y la zona de Rosales. Son auténticos oasis verdes en pleno centro de la ciudad, perfectos para desconectar, practicar deporte o pasear cualquier día de la semana. Correr entre árboles al amanecer, hacer yoga o simplemente relajarte rodeado de naturaleza: un privilegio reservado para muy pocos. Ubicación privilegiada con conexiones excelentes • A 2 minutos a pie del Intercambiador de Moncloa. • Metro L3 y L6, autobuses EMT, lanzaderas universitarias y conexiones interurbanas. • Acceso inmediato a A-6 y M-30. • Rodeada de comercios, El Corte Inglés, Zara, Mango, restaurantes, gimnasios y cafeterías. • Cercana a hospitales de referencia y enclaves icónicos como el Templo de Debod y la Casa de Campo. Entorno Educativo y Universitario de Excelencia Uno de los grandes atractivos de esta vivienda es su ubicación estratégica junto a los mejores colegios y universidades de Madrid: Colegios destacados: • La Inmaculada–Marillac, Santa María del Yermo (FESD),La Salle – San Rafael. Universidades y centros de referencia: • UNIE Universidad (C/ Arapiles, 14) – Campus internacional con programas en empresa, comunicación, ingeniería, tecnología y salud. • Universidad Alfonso X el Sabio, Universidad Complutense de Madrid. Universidad Politécnica de Madrid, Universidad Pontificia Comillas (ICADE-ICAI), Universidad CEU San Pablo, ESIC Business & Marketing School, UNED (Universidad Nacional de Educación a Distancia), Universidad Nebrija (Campus Chamberí). La presencia de todas estas instituciones convierte la zona en un foco de atracción internacional para estudiantes y profesionales. Esta propiedad reúne ubicación, amplitud, luz, naturaleza, entorno educativo y servicios premium. Una oportunidad para crear una viviend.",False,renew,False,6508.0,True,False,False,False,[],False,False,1230000.0,€,,,,flat,,"Gaztambide, Madrid",Piso en calle Arcipreste de Hita s/n,3,True,True,Gaztambide,,,,
109178794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/49/8f/1367026690.webp,,21,243500.0,flat,sale,45.0,1,1,calle de la Huerta del Obispo,Madrid,Madrid,Tetuán,es,40.4627712,-3.7034425,False,https://www.idealista.com/inmueble/109178794/,"Se vende piso de 45 m² construidos en el corazón del barrio de Tetuán. La vivienda se distribuye en: •1 dormitorio luminoso con terraza privada •Salón con cocina integrada y acceso a terraza, perfecto para disfrutar del aire libre •1 baño completo con plato de ducha Dispone de calefacción individual por gas, lo que garantiza confort durante todo el año. Ubicado en primera planta de un edificio sin ascensor, en una zona con excelente comunicación y rodeada de todos los servicios: transporte público, comercios, restaurantes y zonas de ocio. Ideal como vivienda propia o inversión con alta rentabilidad en una de las zonas con mayor proyección de Madrid. � ¡Ven a visitarlo y descubre tu próximo hogar en Tetuán!",True,good,False,5411.0,False,False,False,False,[],False,False,243500.0,€,,,,flat,,"Berruguete, Madrid",Piso en calle de la Huerta del Obispo,1,True,False,Berruguete,,,,
108965987,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/1c/fc/1360308544.webp,,25,1664000.0,flat,sale,128.0,2,2,calle de Quintana,Madrid,Madrid,Chamberí,es,40.4314294,-3.7108472,False,https://www.idealista.com/inmueble/108965987/,"Exclusivo piso exterior con garaje en calle Quintana, junto a Princesa – Espacio, luz y ubicación privilegiada En una de las zonas más codiciadas de Madrid, entre la emblemática calle Princesa y la tranquila calle Quintana, se encuentra esta luminosa y espaciosa vivienda situada en una 4ª planta exterior de un edificio con ascensor y plaza de garaje incluida, un auténtico privilegio en el corazón de la ciudad. La propiedad ofrece una excepcional distribución, diseñada para combinar confort, funcionalidad y estilo: Salón de 40 m², con grandes ventanales que inundan el espacio de luz natural y permiten crear distintos ambientes, ideales tanto para el día a día como para recibir invitados. Amplia cocina independiente, perfecta para quienes disfrutan del arte culinario, con espacio suficiente para comedor diario o isla central. Dos dormitorios, ambos de buen tamaño, con ventilación y luz natural, pensados para garantizar el descanso y la privacidad. Dos baños completos, amplios, bien equipados y con acabados de calidad. El piso se encuentra en perfecto estado, listo para entrar a vivir, aunque ofrece también un excelente potencial de personalización para quienes deseen adaptarlo a su estilo propio. Además, cuenta con la opción de una plaza de garaje en el mismo edificio, lo que añade comodidad y valor a la propiedad. La ubicación no podría ser mejor: a escasos pasos de la calle Princesa y con acceso inmediato a todo tipo de servicios, transporte público, zonas comerciales, colegios, centros culturales y espacios verdes. Ideal tanto para quienes buscan su vivienda habitual en una zona céntrica, bien conectada y con carácter, como para inversores que deseen una propiedad sólida y con alta demanda en el mercado madrileño. Una propiedad con alma, en una de las mejores zonas de Madrid. Visítala y déjate conquistar.",False,good,False,13000.0,True,False,False,False,[],False,False,1664000.0,€,,,,flat,,"Arapiles, Madrid",Piso en calle de Quintana,4,True,True,Arapiles,,,,
108724573,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/be/74/1353249560.webp,1301863,14,310000.0,flat,sale,88.0,3,2,calle de Zazuar,Madrid,Madrid,Villa de Vallecas,es,40.3805067,-3.6060637,False,https://www.idealista.com/inmueble/108724573/,"Inmobiliaria Santa Eugenia VOhome VENDE Vivienda en el barrio de Santa Eugenia, con orientación este y calefacción individual a gas. Se compone de 3 dormitorios con armarios empotrados y las terrazas dadas a los dormitorios. Salón con acceso a terraza, cocina y baños para actualizar. Suelos de Parquet, puertas de roble y ventanas de aluminio. Ubicación inmejorable en una zona consolidada con todos los servicios. Esta vivienda se encuentra Situada en el barrio de Santa Eugenia, el cual fue concebido en sus orígenes como una urbanización privada llamada ciudad residencial Santa Eugenia, de ahí que esté rodeado de infinidad de zonas verdes tanto dentro como en sus alrededores, cuenta con un mínimo de 113 especies de árboles y más de 100 especies de arbustos catalogados, esto ha dado lugar a que se haya aprobado el proyecto JARDÍN BOTÁNICO URBANO. Dotado de guarderías y buenos centros educativos tanto de enseñanza primaria como secundaria y posterior, galerías de alimentación de las de toda la vida, comercios de barrio, centro de salud, etc.. . A escasos 10 minutos en coche encontramos El Centro Comercial ""La Gavia. Allí se pueden encontrar más de 60.000 m2 destinados a comercios y restauración, 10.000 para el supermercado Carrefour, 20.000 para Ikea y más de 5.000 plazas de garaje de aparcamiento gratuito. Por su ubicación tiene una excelente comunicación con paradas de autobuses urbanos: Línea 58 - Puente de Vallecas. Línea 145 - Conde Casal / Ensanche de Vallecas (C. C. La Gavia a 10 min). Línea 63 - Felipe II (Goya). La estación de Renfe Santa Eugenia está situada a 6 minutos caminando de la vivienda (líneas C2, C7 y C8), Atocha y Sol en 15 min y acceso inmediato a la A3. Financiación hasta 100% (según condiciones). Servicio de asesoramiento gratuito. Visítenos sin compromiso. Calle Castrillo de Aza, 14, LOCAL 7, 28031 Madrid Telf. : *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría - Gestoría / Registro / Intermediación inmobiliaria y / o Financiera).",True,good,False,3523.0,True,False,True,False,[],False,False,310000.0,€,,,,flat,,"Santa Eugenia, Madrid",Piso en calle de Zazuar,5,True,True,Santa Eugenia,,,,
106324369,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/d6/84/1279428569.webp,Viv. 12.14,8,660000.0,chalet,sale,245.0,4,3,De la Unión Europea s/n,Madrid,Villaviciosa de Odón,El Bosque,es,40.3676675,-3.9236543,True,https://www.idealista.com/obra-nueva/106324369/,"Tu nuevo hogar en Elysium te ofrece la combinación perfecta de elegancia y funcionalidad. Si estás buscando un hogar que combine lujo, comodidad y un entorno natural, Elysium Residencial en Villaviciosa de Odón es una opción maravillosa. Estas viviendas unifamiliares pareadas en régimen de cooperativa, ofrecen amplias zonas verdes, perfectas para disfrutar en familia, ya sea con los más pequeños o los mayores. Imagina relajarte en una piscina de agua salada, hacer ejercicio en la zona de aparatos de gimnasia para adultos, o simplemente descansar bajo una sombrilla en una de las hamacas.  Las casas son espaciosas y cuentan con un garaje en la planta sótano de 75 m², ideal para tres vehículos. En la planta baja, disfrutarás de una amplia parcela, un porche tanto delantero como trasero, un salón comedor acogedor y una cocina integrada. Además, hay un dormitorio y un baño con ducha en esta planta. En la planta superior, encontrarás tres dormitorios, uno de ellos tipo suite con un amplio vestidor y terraza. Elysium no solo es un lugar para vivir, sino un verdadero refugio de paz y tranquilidad para toda la familia. Si te interesa, ¡no dudes en preguntarnos.",True,newdevelopment,True,2694.0,False,False,False,False,[],False,False,660000.0,€,,,,chalet,semidetachedHouse,"El Bosque, Villaviciosa de Odón",Chalet pareado en De la Unión Europea s/n,,,,,True,True,False,
108308144,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/ac/c2/1340235254.webp,,28,1889000.0,flat,sale,213.0,5,5,calle de Francisco Silvela,Madrid,Madrid,Barrio de Salamanca,es,40.4349749,-3.6771806,False,https://www.idealista.com/inmueble/108308144/,"Vivienda exclusiva en el corazón de Madrid � Descubre este elegante piso totalmente reformado y amueblado con calidades premium con entrega prevista para mediados de junio. Sus 5 dormitorios con baño en suite ofrecen privacidad y confort, mientras que la cocina americana con electrodomésticos integrados conecta con un amplio salón-comedor perfecto para reuniones y momentos especiales. La zona de estar adicional invita al relax, y la luminosidad natural resalta cada detalle. El edificio cuenta con portal representativo, reforzando el aire distinguido de la propiedad. Situado en una de las zonas más codiciadas de Madrid, este piso ofrece tranquilidad y un estilo de vida único, combinando lujo y comodidad. Dossier y memoria de calidades a disposición de quien solicite agendar visita. NO COBRAMOS AL COMPRADOR.",True,good,False,8869.0,True,False,False,False,[],False,False,1889000.0,€,,,,flat,,"Lista, Madrid",Piso en calle de Francisco Silvela,3,True,True,Lista,,,,
109141520,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/d6/9a/1365552835.webp,,27,425000.0,flat,sale,92.0,2,2,calle de la Hacienda de Pavones,Madrid,Madrid,Moratalaz,es,40.4020384,-3.6403095,False,https://www.idealista.com/inmueble/109141520/,"Maravillosa vivienda con REFORMA INTEGRAL a estrenar en la que se ha renovado electricidad, fontanería, carpintería y distribución maximizando las posibilidades del espacio. Absolutamente todo nuevo para disfrutar o rentabilizar una vivienda nueva por muchos años. 92m2 distribuidos en 2 habitaciones amplias con armarios empotrados y mucho almacenaje, 2 baños, cocina completamente equipada con electrodomésticos integrados con garantía. Amueblado y decorado al detalle por prestigiosos interioristas, cuenta con aire acondicionado en todas las estancias. La vivienda se encuentra en la primera planta del edificio, dispone de ascensor. Zona completamente consolidada con todo tipo de servicios, comercio tradicional, supermercados, colegios, amplias zonas verdes etc. Muy bien comunicado con varias líneas de autobuses y metro. No dudes en contactarnos para ampliar información o solicitar una visita.",True,good,False,4620.0,True,False,False,False,[],False,False,425000.0,€,,,,flat,,"Vinateros, Madrid",Piso en calle de la Hacienda de Pavones,1,True,True,Vinateros,,,,
109172669,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/f7/6c/1366977342.webp,IE23-TANI,19,350000.0,flat,sale,102.0,3,1,avenida de España,Madrid,Alcobendas,Ensanche,es,40.5465352,-3.6401001,False,https://www.idealista.com/inmueble/109172669/,"En exclusiva con Inmobiliarias Encuentro Si estás buscando una vivienda lista para entrar a vivir, con excelentes calidades, espacios amplios y una ubicación inmejorable, esta es tu oportunidad. Te presentamos esta preciosa vivienda distribuida en una sola planta, con 102 m² construidos y un amplio trastero de 13 m² ubicado en la misma finca, ideal para almacenaje o como espacio adicional. � Ubicación privilegiada Situado en una zona consolidada de Alcobendas, este piso se encuentra rodeado de todos los servicios que necesitas para una vida cómoda y práctica: A tan solo unos minutos del Centro Comercial Gran Manzana Muy cerca de colegios, institutos y centro de salud Excelentes comunicaciones: paradas de autobús y estación de Cercanías Renfe a pocos pasos Comercios, parques y zonas verdes alrededor Este enclave te ofrece la tranquilidad de una zona residencial con la comodidad de tenerlo todo al alcance de la mano. ✨ Detalles que marcan la diferencia La vivienda ha sido completamente reformada, cuidando cada detalle para ofrecerte confort, eficiencia y diseño: Suelos de tarima flotante en toda la casa, cálidos y fáciles de mantener Ventanas de Climalit con doble acristalamiento, que aíslan del ruido y la temperatura exterior Puertas renovadas, incluyendo la puerta principal acorazada, que garantiza máxima seguridad Aire acondicionado por split en el dormitorio principal y en el salón, para tu confort durante todo el año Armarios empotrados en los dormitorios, aprovechando al máximo el espacio de almacenamiento Calefacción y agua caliente central, ideal para mantener una temperatura uniforme y constante en toda la vivienda Además, el edificio está bien conservado y cuenta con una comunidad tranquila y cuidada. � Facilidades de financiación ¿Te preocupa la financiación? En Inmobiliarias Encuentro te lo ponemos fácil: Gracias a nuestro departamento financiero Finmoo, podemos ayudarte a conseguir hasta el 100% del precio de la vivienda, para que no tengas que renunciar a nada. � ¿Tienes que vender para comprar? No te preocupes. Con nuestro servicio exclusivo ""Cambia y Descansa"", nos encargamos de vender tu vivienda actual para que puedas comprar esta sin complicaciones. Te acompañamos en todo el proceso para que tomes la mejor decisión con total tranquilidad. � Llámanos hoy mismo y agenda tu visita. No dejes pasar esta gran oportunidad. Este piso reúne todo lo que estabas buscando: ubicación, calidad, espacio y facilidades. � Inmobiliarias Encuentro – Tu hogar empieza aquí.",True,good,False,3431.0,False,False,False,False,[],False,False,350000.0,€,,,,flat,,"Ensanche, Alcobendas",Piso en avenida de España,1,True,True,,True,False,,70.0
108626635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/82/6e/1350346863.webp,CHA0100,84,595000.0,chalet,sale,285.0,4,3,avenida de Madrid,Madrid,Miraflores de la Sierra,,es,40.8102267,-3.7758425,False,https://www.idealista.com/inmueble/108626635/,"B2V InmobiliariA comercializa en EXCLUSIVA  Enrique Vallinas Lázaro Pablo Batres Estupenda propiedad en ""el Cerro de los Santos"" en Miraflores de la Sierra, zona muy exclusiva y apreciada por los amantes de la privacidad y la naturaleza. Parcela amplia con arbolado y jardín consolidado. Vivienda de construcción tradicional con un desarrollo peculiar en cuanto a la distribución, espacios abiertos y muchas posibilidades. Accedemos a la vivienda desde uno de los porches, disponemos de 2, uno más soleado y otro más propicio para los días de calor. PLANTA PRINCIPAL -Gran salón en doble altura, muy luminoso con distintos ambientes, dos chimeneas, una de grandes dimensiones abierta y otra con casette. -1 habitación -Baño completo con bañera -Cocina con acceso independiente PLANTA SUPERIOR -Habitación principal en suite con baño incorporado y posibilidad de incorporar la habitación contigua. Vistas magnificas de la población. -Estancia que podría ser una extensión de la principal o habitación independiente también con vistas excelentes -Una tercera habitación -Un segundo baño completo con bañera PLANTA INFERIOR -Gran espacio diáfano con entrada independiente y acceso desde la planta principal, perfecto para zona de ocio o apartamento independiente. Libre de humedades. -Zona de bodega o almacenaje -Leñera y cuarto de calderas con entrada independiente En el exterior contamos con espacio más que suficiente para poner una piscina, huerto, etc. Disponemos de una zona cubierta que hace las veces de garaje. Riego automatizado pendiente de revisión. La vivienda se calienta mediante calefacción alimentada por gasoil. Tejado en pizarra característica de la zona recién reformado por completo con factura que lo acredita. MIRAFLORES DE LA SIERRA Municipio español del norte de la Comunidad de Madrid. Está situado a 49 km de Madrid, en una ladera del Sistema Central orientada al sur. De la localidad parten las carreteras y caminos de los puertos de Canencia y La Morcuera. Famosa por sus fuentes, Miraflores cuenta con excelentes zonas de recreo para disfrutar de todo su esplendor, como la Fuente del Cura o el humilladero de San Blas. En lo que se refiere al centro podemos pasear por el mismo y descubrir algunos de los edificios y símbolos más representativos como la plaza del Álamo, una de las zonas con mayor actividad comercial y gastronómica. Próxima se encuentra la iglesia, un templo consagrado a la Asunción de Nuestra Señora, el primer templo data del siglo XV y durante los siglos posteriores se han ido realizando sucesivas ampliaciones y modificaciones, además del Ayuntamiento y por el edificio de la casa de la cultura. Cuenta con una línea de autobús, que une este municipio con otros de alrededor y con el Intercambiador de Plaza de Castilla. Línea 725: Madrid (Plaza de Castilla)-Miraflores-Bustarviejo-Valdemanco B2V InmobiliariA tu inmobiliaria de confianza en la Sierra de Madrid y alrededores. Enrique Vallinas Lázaro Porque nos tomamos muy en serio nuestro trabajo sólo trabajamos en EXCLUSIVA.",True,good,False,2088.0,True,False,False,False,[],False,False,595000.0,€,,,,chalet,independantHouse,Miraflores de la Sierra,Casa independiente en avenida de Madrid,,,,,True,True,,
108359933,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/08/e1/1353728488.webp,,35,790000.0,flat,sale,98.0,2,2,calle del Marqués de Monteagudo,Madrid,Madrid,Barrio de Salamanca,es,40.4359091,-3.6662807,False,https://www.idealista.com/inmueble/108359933/,"Más viviendas en nuestro Instagram @inmocorner PISO DE 2 DORMITORIOS Y 2 BAÑOS DE OBRA NUEVA DEL AÑO 2020 AMUEBLADO Y EQUIPADO.  LISTO PARA ENTRAR A VIVIR. PLAZA DE GARAJE GRANDE Y TRASTERO EN LA MISMA FINCA DE ACCESO DIRECTO INCLUIDOS EN EL PRECIO. SE ENTREGA RECIÉN PINTADO. EL ANUNCIO DISPONE DE PLANOS Y VÍDEO Piso exterior de 98 m2 construidos, 2 dormitorios, 2 baños (uno de ellos en suite y con vestidor), amplio salón y cocina americana equipada con todos los electrodomésticos. Calidades altas, diseño actual, ventanas hasta el suelo tipo mirador, alta eficiencia energética. Tarima y alicatados de gama alta, ventanas con microventilación integrada, suelo radiante por AEROTERMIA (calor y frío), armarios empotrados, placa solar para el ahorro energético, cocina con encimera de silestone, persiana del salón robotizada, aire acondicionado DAIKIN en el salón y los dos dormitorios. Plaza de garaje cómoda para coche grande (2,25 x 4,50) y trastero de 3 m2 en la misma finca de acceso directo incluidos en el precio. El piso se vende amueblado y con la cocina equipada con todos los electrodomésticos necesarios (lavadora-secadora, nevera, lavavajillas, microondas, horno, placa de inducción y campana extractora). En el piso está instalada la alarma de Securitas a la que se puede subrogar el nuevo propietario. Es una zona residencial consolidada y con todo tipo de servicios (comercios, hospitales, restauración, ocio, parques, colegios, guarderías, etc). Excelente comunicación con transporte público: intercambiador de Avenida América (líneas 4, 6, 7 y 9), metro Diego de León (líneas 4, 5 y 6), varios autobuses, acceso inmediato a M-30, a tan solo 15 minutos del aeropuerto Madrid Barajas. No duden en contactar para más información y visita.",True,good,False,8061.0,True,False,False,False,[],False,False,790000.0,€,,,,flat,,"Guindalera, Madrid",Piso en calle del Marqués de Monteagudo,1,True,True,Guindalera,True,True,,
30201173,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/3c/8d/96331431.webp,CV1A,35,2500000.0,flat,sale,180.0,4,4,calle Condes del Val,Madrid,Madrid,Chamartín,es,40.4521368,-3.6841688,False,https://www.idealista.com/inmueble/30201173/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este impresionante piso, situado en el prestigioso Paseo de la Habana, te ofrece una ubicación inmejorable a un paso del estadio Santiago Bernabéu. Con 180 m² construidos y 170 m² útiles, este moderno piso destaca por su luminosidad y diseño contemporáneo. Dispone de tres habitaciones principales más una de servicio, todas con armarios empotrados, y cuatro baños que incluyen un aseo de invitados y un baño de servicio. La cocina está completamente amueblada y equipada, lista para que disfrutes de tus mejores recetas. La joya del piso es su amplia terraza de 15 m², perfecta para relajarte al aire libre. Forma parte de una urbanización cerrada con vigilancia 24 horas, que ofrece exclusivas comodidades como piscina cubierta y al aire libre, gimnasio, sauna y jardines. Además, cuenta con dos plazas de garaje y trastero. El sistema de domótica y el aislamiento acústico garantizan confort y tranquilidad en cada rincón del hogar. Ubicado en la primera planta con orientación sur y este, disfrutarás de luz natural durante todo el día. La calefacción de gas natural y el aire acondicionado aseguran una temperatura ideal en cualquier estación. No pierdas la oportunidad de vivir en este oasis urbano con todas las comodidades que siempre has deseado. ¡Ven a visitarlo!",False,good,False,13889.0,False,False,False,False,[],False,False,2500000.0,€,,,,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso en calle Condes del Val,1,True,True,Bernabéu-Hispanoamérica,True,True,,
106074040,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/62/35/d7/1024803082.webp,Arg9 01 DA,14,790000.0,flat,sale,103.0,2,3,"calle Argensola, 9",Madrid,Madrid,Centro,es,40.425343,-3.6949472,True,https://www.idealista.com/inmueble/106074040/,"Property Plus VENDE Precioso Inmueble REFORMADO TOTALMENTE, con mucho encanto y mucha historia, en pleno Barrio de Justicia.    Se trata de una vivienda recién reformada y equipada totalmente. Consta de preciosa entrada, con amplio salón comedor con cocina equipada en un lado, susceptible de cerrar y dejar separada del salón comedor. Cuenta con Aseo de cortesía. Dormitorio 1: amplio dormitorio con armarios empotrados y precioso baño en suite. Dormitorio 2: amplio dormitorio con armarios empotrados y precios baño en suite. - La vivienda perteneció a Benito Perez Galdós: reformada con mucho gusto y manteniendo alicatados originales en entrada, baños, suelos de salón y dormitorios, unido a detalles de Acero corten, cómo pasos de puertas y cierres de cristal. Una maravilla! Iluminación led en toda la vivienda y multitud de detalles de calidad. Se entrega TOTALMENTE AMIUEBLADA. - La vivienda consta de Aire Acondicionado y Calefacción individual por Gas Natural.  Contacte con nosotros los 7 dias de la semana para poder concretar una visita.",True,good,False,7670.0,True,False,False,False,[],False,False,790000.0,€,,,,flat,,"Chueca-Justicia, Madrid","Piso en calle Argensola, 9",st,True,True,Chueca-Justicia,,,,
