propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107784829,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/5b/84/1323658632.webp,14,5,930000.0,flat,sale,95.0,False,2,2,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4293482,-3.6774671,False,https://www.idealista.com/inmueble/107784829/,"¡Descubre este espectacular piso recién reformado en el corazón del barrio de Salamanca, Goya! Con una superficie de 95 metros cuadrados, este hogar combina elegancia y confort en cada rincón. Al entrar, te recibirán acabados de alta calidad que destacan en sus dos habitaciones luminosas, perfectas para descansar. Además, cuenta con dos baños, uno de ellos en suite, que ofrecen privacidad y comodidad. La cocina, equipada con electrodomésticos de alta gama, es un sueño para los amantes de la gastronomía. Imagina preparar tus platos favoritos en un espacio tan sofisticado. También encontrarás un pequeño despacho ideal para trabajar desde casa o estudiar. Situado en la 5ª planta de un edificio con encanto de 1920, disfrutarás de vistas únicas y de la tranquilidad que ofrece la altura. No solo es un piso, es un estilo de vida. La calefacción por bomba de frío/calor y el gas natural aseguran tu confort durante todo el año. Con armarios empotrados y un diseño que maximiza el espacio, este inmueble es perfecto para quienes buscan calidad y funcionalidad. ¡No dejes pasar la oportunidad de vivir en una de las mejores ubicaciones de Madrid!",True,good,False,True,9789.0,False,False,False,False,[],False,False,930000.0,€,,,flat,"Lista, Madrid",Piso en calle del General Pardiñas,Destacado,,,,,,
108574341,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/97/3a/1356213058.webp,13,6,400000.0,flat,sale,52.0,False,2,1,calle de Cartagena,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4371605,-3.671956,False,https://www.idealista.com/inmueble/108574341/,"EXCLUSIVO PISO REFORMADO A ESTRENAR CON ASCENSOR, PORTERO FÍSICO, TOTALMENTE AMUEBLADO Y MUY LUMINOSO. A POCOS METROS DE AVENIDA DE AMERICA Se vende espectacular vivienda de 52 m², completamente reformada con materiales de alta calidad y un diseño contemporáneo muy cuidado. Lista para entrar a vivir, es ideal tanto como primera residencia como para inversión. La distribución es funcional, moderna y acogedora. Dispone de un amplio salón-comedor con grandes ventanales que aportan abundante luz natural, cocina abierta completamente equipada, dos dormitorios y un baño moderno con acabados de diseño. La cocina se presenta amueblada y panelada, con electrodomésticos integrados de gama alta. Los armarios empotrados incluyen iluminación interior, los suelos son porcelánicos de gran formato, y las ventanas tipo Climalit garantizan aislamiento térmico y acústico. El baño cuenta con grifería y mobiliario de diseño, y la encimera es porcelánica, resistente y elegante. El edificio cuenta con ascensor y portero físico, lo que añade comodidad y seguridad al día a día. Está ubicado en una zona estratégica, a pocos minutos a pie de Avenida de América, con excelentes conexiones de transporte y todos los servicios a su alrededor. Una oportunidad única para quienes buscan comodidad, estilo y ubicación. Contacta con nosotros para más información o para concertar una visita.",True,good,False,True,7692.0,False,False,False,False,[],False,False,400000.0,€,,,flat,"Guindalera, Madrid",Piso en calle de Cartagena,Destacado,,,,,,
108109324,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/c1/7f/1334101431.webp,8,,240300.0,flat,sale,89.0,,3,1,calle de Simón Hernández,Madrid,Móstoles,Sur,es,,40.317762,-3.8496738,False,https://www.idealista.com/inmueble/108109324/,"Piso de 89 m² ubicado en Móstoles, Madrid. Se trata de un piso de 89 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. El piso se sitúa en el núcleo urbano, específicamente en la calle Simón Hernández, teniendo buenos accesos por la A-5 y la R-5. Además, Móstoles está bien comunicado a través de servicios públicos como autobuses y metro; las estaciones cercanas son Móstoles Central y Pradillo. En la zona podemos encontrar servicios como supermercados, restaurantes, y centros educativos. Cabe destacar la proximidad al Parque Liana y a importantes instalaciones como el Hospital Universitario Rey Juan Carlos. También hay acceso a centros comerciales como el Centro Comercial Oeste. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,2700.0,False,False,False,False,[],False,False,240300.0,€,,,flat,"Sur, Móstoles",Piso en calle de Simón Hernández,Destacado,C6-02083-0001,,,,,
108625695,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/32/8b/1352885359.webp,11,1,320000.0,flat,sale,56.0,True,1,1,Barrio Berruguete,Madrid,Madrid,Tetuán,es,Berruguete,40.4569699,-3.7046762,False,https://www.idealista.com/inmueble/108625695/,"¡Descubre tu nuevo hogar en el encantador barrio de Estrecho! Este piso de 50 m² es el refugio perfecto para quienes buscan un espacio luminoso y acogedor. Situado en una calle tranquila, ofrece la paz que necesitas después de un largo día. Con un diseño reformado, cuenta con una habitación amplia y un baño moderno, ideal para disfrutar de la comodidad diaria. El piso también dispone de armarios empotrados, lo que maximiza el espacio de almacenamiento. Además, la ubicación es inmejorable: a pocos pasos de varias paradas de metro y rodeado de negocios que facilitan la vida cotidiana. No pierdas la oportunidad de vivir en un lugar que combina tranquilidad y accesibilidad. ¡Ven a verlo y enamórate de tu nuevo hogar!",False,good,False,True,5714.0,False,False,False,False,[],False,False,320000.0,€,,,flat,"Berruguete, Madrid",Piso,Destacado,,,,,,
107567003,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/89/e1/1316410385.webp,9,4,3300000.0,flat,sale,244.0,True,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4243012,-3.6842845,False,https://www.idealista.com/inmueble/107567003/,"Espectacular vivienda en buen estado de conservación situada en una finca clásica de elegante fachada con miradores y balcones de forja y magnífico portal sin escalones.   Esta propiedad está ubicada en una de las zonas mas demandadas de Madrid, en el Barrio de Salamanca - Recoletos, a pocos metros de Parque del Retiro, un distrito provisto de los mejores servicios en todos los niveles, ofreciendo muy buena comunicación en transporte público, la mejor oferta en ocio y restauración, tiendas y boutiques, centros comerciales, teatros, galerías de arte y museos, etc.  Se han mantenido elementos clásicos de primeros del siglo XIX como las impresionantes molduras en todos los techos de la casa, incluidas en los baños, maderas nobles y ventanas emplomadas totalmente restauradas.  Todas las estancias son muy luminosas al estar situada en una planta alta del edificio. La altura de techos de esta propiedad le aporta una visión de los espacios muy amplia.  La distribución actual es muy práctica y funcional: Amplio hall de entrada independiente, acceso a zona de recibo compuesta por dos salones cada uno con su mirador y comedor con cocina integrada en ambiente separado amueblada y equipada, la cocina tiene posibilidad de cerrarse con puertas de cristal correderas.  Aseo de invitados. La zona de descanso se compone de 3 habitaciones todas en suite y muy luminosas ya que la habitación principal y una secundaria orientan a un magnífico patio de manzana con excelente orientación. La tercera habitación en suite orienta a patio de luces rehabilitado.  La habitación principal es muy amplia y dispone de una zona de vestidor además de un baño de buenas dimensiones.  Edificio con portero físico, trastero y calefacción central.  Una vivienda elegante y distinguida en una ubicación inmejorable.",False,good,False,True,13525.0,False,False,False,False,[],False,False,3300000.0,€,,,flat,"Recoletos, Madrid",Piso,Destacado,,,,,,
102390069,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/e8/8a/1154081016.webp,20,,99000.0,chalet,sale,232.0,,3,1,calle de la Iglesia,Madrid,Cadalso de los Vidrios,,es,,40.3026201,-4.4414536,False,https://www.idealista.com/inmueble/102390069/,"REDPISO MADRID SUROESTE le ofrece en venta casa adosada en Cadalso de los Vidrios, municipio de la Sierra Oeste de Madrid. La casa consta de 232m² distribuidos en dos plantas y buhardilla con dos salones de paso, tres habitaciones cocina y un baño. Casa con comercio en planta baja adherido a la vivienda.  Necesita reforma íntegra, pero es una muy buena oportunidad de negocio y vivienda. Oferta interesante por estar ubicada en pleno centro del pueblo, en zona céntrica rodeada de todos los servicios a su alcance. En una pequeña y encantadora localidad alejada del bullicio de la ciudad. ¡PRECIO NEGOCIABLE! La localidad de Cadalso de los Vidrios se encuentra a unos 80km. de Madrid. En un entorno natural que combina olivos y viñedos en un paisaje de abundante vegetación arbórea completa de pinos y encinas.  Población con varios bienes de interés cultural como es el Palacio de Villena y sus jardines, la Iglesia de Nuestra Señora de la Asunción, Fuente de los Álamos.. . En los alrededores de Cadalso de los Vidrios, también podrá encontrar interesantes y variadas rutas para la práctica del senderismo. No muy lejos se encuentra el Embalse de San Juan y el Valle de Iruelas, a orillas del Embalse de Burguillo.  A Cadalso de los Vidrios se llega por carretera: N-V hasta enlazar con la M-507. Vía secundaria: N-V, salida San José de Valderas, para coger la C-501 hasta enlazar con una de las siguientes: la M-541 a la altura de Pelayos de la Presa, la N-403 a la altura de San Martín de Valdeiglesias hasta enlazar con la M-542 o directamente por la M-542 pasado San Martín de Valdeiglesias.  Por transporte público: Autobús lineas 545 y 546 desde la estación de autobuses de Príncipe Pio de Madrid. ¡No dude en contactar con nosotros para ampliar la información o concertar una visita para conocer la vivienda!",False,renew,False,,427.0,False,False,False,False,[],False,False,99000.0,€,,,chalet,Cadalso de los Vidrios,Casa independiente en calle de la Iglesia,Destacado,RP3112023117852,independantHouse,,,,
108703536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/1c/6c/1356253189.webp,9,5,315000.0,flat,sale,67.0,True,3,1,calle de San Pedro de Cardeña,Madrid,Madrid,Hortaleza,es,Apóstol Santiago,40.474403,-3.6590117,False,https://www.idealista.com/inmueble/108703536/,"¡Oportunidad única! Piso de 3 dormitorios con ascensor y excelente ubicación Se vende luminoso piso de tres dormitorios, salón amplio, cocina independiente y un baño completo. La vivienda se encuentra en un edificio con ascensor y está situada en una zona muy cómoda, a escasos metros de todos los servicios: supermercados, colegios, centros de salud, transporte público, comercios y zonas verdes. Su distribución funcional y su ubicación estratégica lo convierten en una excelente opción para quienes buscan confort y accesibilidad en el día a día. ¡No dejes pasar esta oportunidad! Contacta para más información o concertar una visita.",False,renew,False,True,4701.0,False,False,False,False,[],False,False,315000.0,€,,,flat,"Apóstol Santiago, Madrid",Piso en calle de San Pedro de Cardeña,Destacado,RP2532025139806,,,,,
109083087,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/ae/d4/1363879697.webp,1,,100000.0,flat,sale,60.0,True,3,1,Barrio San Cristóbal,Madrid,Madrid,Villaverde,es,San Cristóbal,40.3405988,-3.6895264,False,https://www.idealista.com/inmueble/109083087/,"REF. MAD-637 ¡VIVIENDA OCUPADA, NO SE PUEDE VISITAR!  Le informamos que esta propiedad se encuentra actualmente *OCUPADA*.   El precio indicado refleja la *UBICACIÓN Y LAS CARACTERÍSTICAS DE LA PROPIEDAD*, no su estado actual, el cual desconocemos. *CONDICIONES DE VENTA IMPORTANTES* •El propietario vende la propiedad tal cual está. •Debido a la imposibilidad de realizar una visita o tasación, ninguna entidad bancaria ofrecerá financiación para este inmueble. Vivienda en el Barrio San Cristobal de Madrid. Tiene 60 m², ideal para quienes buscan una inversión. Distribuido en salón, cocina independiente, 3 dormitorios y baño. Ubicación inmejorable: - Zona residencial tranquila con acceso a múltiples instalaciones deportivas y parques, destacando el Parque de la Dehesa Boyal, a solo 5 minutos caminando. Allí encontrarás amplias zonas verdes, un bosque de pinos, arroyo, estanque, áreas infantiles, gimnasio al aire libre y parque canino. - Rodeado de todos los servicios esenciales: a 5 minutos andando de un supermercado DÍA, del mercadillo de los jueves, de todo tipo de comercio de proximidad, del centro de salud, del hospital de día y del centro sociocultural. Conexiones perfectas: - Fácil acceso por carretera a la Avenida de Andalucía, M-45 y A-4. - Transporte público muy cercano: a 3 minutos andando de una parada de autobús y a 5 minutos de las estaciones de Cercanías San Cristóbal de Los Ángeles y del metro San Cristóbal. En Akris os ayudamos a cumplir vuestros Sueños Inmobiliarios. Encuentre mas inmuebles en.",False,good,False,False,1667.0,False,False,False,False,[],False,False,100000.0,€,,,flat,"San Cristóbal, Madrid",Piso,Destacado,MAD-637,,,,,
88505308,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/e8/72/8e/1357249370.webp,15,1,256000.0,flat,sale,65.0,True,3,1,aire,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4347137,-3.8108592,False,https://www.idealista.com/inmueble/88505308/,"Se vende piso centrico vacio, dispone de salón, tres dormitorios, un baño con plato de ducha y cocina amueblada y con electrodomésticos horno, vitro, lavadora, extractor, los suelos son de gres en baño y cocina y pasillo, el resto de tarima, ventanas correderas de aluminio con contraventanas, puertas de paso en roble y puerta de entrada blindada, situado próximo al ayuntamiento, comercios y colegios, ambulatorio, policia, correos, trasporte cercano con parada de bus a 2 minutos, parada de taxis a dos minutos, salida a la M-40 a cinco minutos, Madrid a tan solo 14Km.",False,good,False,False,3938.0,False,False,False,False,[],False,False,256000.0,€,,,flat,"Zona Pueblo, Pozuelo de Alarcón",Piso en aire,Destacado,A-90,,,,,
108896589,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/55/fd/e2/1358248354.webp,13,3,180000.0,flat,sale,94.0,True,3,1,CL RIO MIÑO,Madrid,Parla,Villayuventus-Renfe,es,,40.2387668,-3.7725353,False,https://www.idealista.com/inmueble/108896589/,"Jhogar vende con carácter de exclusividad, vivienda situada en la tercera planta, amplia y luminosa, distribuida en, recibidor de entrada, salón comedor independiente con salida a terraza en la cual se encuentra un armario-trastero, 3 dormitorios (dos de ellos dobles y con armarios empotrados, cocina amueblada y ampliada con terraza tendedero, cuarto de baño completo con bañera, y ventana, suelos de parquet, ventanas de aluminio con contraventana, puertas interiores de sapely, puerta de entrada blindada, dispone de calefacción eléctrica (tarifa nocturna). Cuarto trastero situado en la ultima planta. Excelente ubicación, próxima a centro de salud, colegios, supermercados y estación de cercanías renfe.",False,good,False,False,1915.0,False,False,False,False,[],False,False,180000.0,€,,,flat,"Villayuventus-Renfe, Parla",Piso en CL Rio Miño,Destacado,,,,,,
108745242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/08/80/1353865985.webp,10,3,218000.0,flat,sale,66.0,True,3,1,avenida España,Madrid,Getafe,Juan de la Cierva,es,,40.3128753,-3.722015,False,https://www.idealista.com/inmueble/108745242/,"¡Fantástica oportunidad en Juan de la Cierva, Getafe! Se vende amplio y luminoso piso en tercera planta con ascensor. Características de la vivienda: Superficie bien distribuida: Espacios amplios y funcionales para aprovechar al máximo cada estancia. 3 dormitorios: Habitaciones de buen tamaño, ideales como dormitorios principales, infantiles o incluso despacho para teletrabajo. Salón espacioso y luminoso: Con gran entrada de luz natural, ofreciendo un ambiente cálido y acogedor. Cocina independiente: Espaciosa, con suficiente capacidad de almacenamiento y posibilidad de personalizarla a tu gusto. Baño completo: Con bañera, lavabo, inodoro y espacio para almacenaje. Ubicación privilegiada: Situado en el barrio de Juan de la Cierva, Getafe, una zona tranquila y bien comunicada, a tres minutos de la parada de metro. A pocos minutos de supermercados, colegios, centros de salud, parques y transporte público, con fácil acceso a Madrid. Inversión segura con ingresos garantizados Si buscas un hogar con todas las comodidades ¡este piso es para ti! Anuncio informativo no vinculante, sin validez comercial y sujeto a disponibilidad en la concesión. Este anuncio puede contener errores y el precio indicado puede sufrir variación sin previo aviso.",False,good,False,True,3303.0,False,False,False,False,[],False,False,218000.0,€,,,flat,"Juan de la Cierva, Getafe",Piso en avenida España,Destacado,RP632025139954,,,,,
108349229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/a2/51/1341448827.webp,4,bj,450000.0,flat,sale,80.0,True,2,1,calle de Sancho Dávila,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4249161,-3.6611529,False,https://www.idealista.com/inmueble/108349229/,"Estupendo piso completamente reformado con el último diseño arquitectónico. Ubicado a un paso de Ventas, la plaza de Toros y el parque de la Quinta Fuente del Berro. Piso exterior muy luminoso con grandes ventanales. Distribuido en 80 metros cuadrados con dos dormitorios, un baño y amplio salón con cocina americana. Techos altos, ventanas climalit, suelos de baldosa, aire acondicionado por bomba de frio y calor. La zona cuenta con todos los servicios necesarios, todo tipo de ocio, restaurantes y comercio especializado. Próximo a metro y autobús. En Redpiso ponemos a su disposición nuestro departamento financiero, Dcredit, con asesoramientos gratuitos y posibilidad de financiación de hasta el 100%. Consúltenos sin compromiso. El presente anuncio puede estar sujeto a variaciones en la información.",False,good,False,False,5625.0,False,False,False,False,[],False,False,450000.0,€,,,flat,"Fuente del Berro, Madrid",Piso en calle de Sancho Dávila,Destacado,RP1242025138226,,,,,
105362922,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/50/91/1249800867.webp,9,3,1500000.0,flat,sale,135.0,True,1,2,calle de la Libertad,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4222219,-3.6987659,False,https://www.idealista.com/inmueble/105362922/,"¡Descubre el encanto de vivir en el corazón de Justicia! Este espectacular piso reformado, ubicado en un edificio histórico de 1900, te ofrece 135 m² de pura elegancia y confort. Con cinco balcones que dan a la calle, disfrutarás de una vista inigualable y una luminosidad natural que baña cada rincón del hogar. La amplia zona social incluye un salón comedor y una cocina totalmente equipada, perfecta para tus reuniones y momentos especiales. El dormitorio principal cuenta con un vestidor y un baño en suite, brindándote un espacio privado y exclusivo. Además, dispone de un segundo baño adicional para mayor comodidad. Reformado con las mejores calidades, este piso combina el encanto clásico con las comodidades modernas como calefacción eléctrica, aire acondicionado y armarios empotrados que maximizan el espacio de almacenamiento. Situado en la tercera planta con ascensor, este inmueble destaca por su impresionante fachada clásica y su ubicación en una de las zonas más prestigiosas de Madrid. Rodeado de cultura, gastronomía y servicios, vivir aquí es sinónimo de calidad de vida. No pierdas la oportunidad de enamorarte de este piso único. ¡Ven a verlo y déjate sorprender!",False,good,False,True,11111.0,False,False,False,False,[],False,False,1500000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso en calle de la Libertad,Destacado,,,,,,
107905125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/bb/4d/1327926697.webp,8,1,250000.0,flat,sale,69.0,True,3,1,calle José Noriega,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4273669,-3.6540941,False,https://www.idealista.com/inmueble/107905125/,"Vivienda alquilada, Redpiso ofrece vivienda de tres dormitorios, dos terrazas una cerrada con acceso desde la cocina y otra descubierta comunicada con el salón. Piso de tres dormitorios totalmente exterior y muy luminoso. Primera planta sin ascensor Ideal para inversores o particulares el contrato actual de alquiler está vigente hasta octubre de 2026 y la rentabilidad mensual es de 700€.  Zona de aparcamiento regulada SER, con acceso directo a la M30, metro La Elipa a 8 minutos no pierda la oportunidad de venir a visitarlo, llame para coordinar cita.",False,good,False,False,3623.0,False,False,False,False,[],False,False,250000.0,€,,,flat,"Ventas, Madrid",Piso en calle José Noriega,Destacado,RP162025136689,,,,,
108007333,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/30/62/1330968078.webp,17,bj,232500.0,flat,sale,75.0,True,3,1,Barrio Zarzaquemada,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3350927,-3.7514713,False,https://www.idealista.com/inmueble/108007333/,"100% home red inmobiliaria vende piso bajo en leganés, zona zarzaquemada. Vivienda para reformar, dispone de cocina con office, salón, tres habitaciones y un baño. Con instalación de gas natural finca con ascensor.",True,renew,False,True,3100.0,False,False,False,False,[],False,False,232500.0,€,,,flat,"Zarzaquemada, Leganés",Piso,Destacado,20707-ANT00030685903,,,,,
108940631,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/4d/bb/1359544377.webp,24,1,230000.0,flat,sale,100.0,False,3,1,Getafe Centro,Madrid,Getafe,Getafe Centro,es,,40.3141231,-3.7271583,False,https://www.idealista.com/inmueble/108940631/,"100% home red inmobiliaria vende piso en getafe, zona centro. Vivienda para reformar, ideal para inversores. Dispone de cocina con lavadero y patio de uso privativo, salón, tres habitaciones y un baño. Con calefacción central con consumo individual, aire acondicionado por split y un armario empotrado. Finca con ascensor ubicada a escasos metros de la universidad y de transporte público.",True,renew,False,True,2300.0,False,False,False,False,[],False,False,230000.0,€,,,flat,"Getafe Centro, Getafe",Piso,Destacado,20731-OFI1113,,,,,
107436005,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/a6/7c/1346208433.webp,11,,136800.0,flat,sale,57.0,,1,1,calle Julián del Cerro,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.404558,-3.6597891,False,https://www.idealista.com/inmueble/107436005/,"Piso de 57 m² situado en Madrid. La vivienda dispone de una superficie de 57 m² y está distribuido en varias estancias. El espacio comercial se comunica mediante la estación de tren Madrid-Puerta de Atocha a 12 minutos, paradas de autobús con las líneas 8 y 113 y a través de los accesos viarios A-3 y M-30. La zona dispone de equipamiento variado, supermercados, restaurantes, colegio, farmacia, etc. Con nuestros servicios podrá encontrar el local que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,2400.0,False,False,False,False,[],False,False,136800.0,€,,,flat,"Numancia, Madrid",Piso en calle Julián del Cerro,Destacado,C1-23394-0001,,,,,
108566738,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/dd/02/1348652148.webp,8,4,122500.0,flat,sale,61.0,True,2,1,calle de Godella,Madrid,Madrid,Villaverde,es,San Cristóbal,40.3425464,-3.6899214,False,https://www.idealista.com/inmueble/108566738/,"Redpiso San Cristobal de los Ángeles, inscrito en el RAIN: 000517/20. En venta este inmueble de 61m², ubicado en una 4º planta SIN ASCENSOR. Consta de 2 dormitorios, salón, terraza, tendedero, cocina y baño. VEN A VISITARLO. San Cristóbal de los Ángeles es un barrio del extrarradio de Madrid, humilde y lleno de vida. Rodeado de grandes zonas verdes, como nuestro precioso parque, conocido por su estanque. Un lugar ideal para pasear, hacer deporte o celebraciones al aire libre. La zona cuenta con comercios muy variados, un amplio mercado y dos supermercados, además de zonas para practicar deporte, como son una cancha de baloncesto, pistas donde poder jugar al tenis y un gran campo de futbol donde los pequeños pueden practicar y aprender su deporte favorito. También cuenta con varios colegios cercanos y un centro de educación secundaria. El barrio tiene muy buena comunicación, dos líneas de autobuses de la EMT (59 Y 79) y Metro ( Linea 3) parada San Cristóbal de los Ángeles, a 15 minutos de Sol. También contamos con parada de Cercanías RENFE, tan solo a 11 minutos de la estación de Atocha y 14 minutos de Sol. Carretera salida a la avenida de Andalucía con salidas próximas a la M30, M40, M45, M50. En el barrio se encuentran situados el Centro de Salud San Cristóbal y el Hospital de día Villaverde. El hospital 12 de Octubre está a diez minutos.",False,good,False,False,2008.0,False,False,False,False,[],False,False,122500.0,€,,,flat,"San Cristóbal, Madrid",Piso en calle de Godella,Destacado,RP2842025138739,,,,,
108295282,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/3f/cf/1339843861.webp,12,3,144900.0,flat,sale,99.0,True,2,1,Centro,Madrid,Valdemoro,Centro,es,,40.1920877,-3.6797722,False,https://www.idealista.com/inmueble/108295282/,"Redpiso vende esta estupenda vivienda con plaza de garaje en el Centro de Valdemoro. ESTA VIVIENDA SE VENDE A CUERPO CIERTO, SE ENCUENTRA ACTUALMENTE ALQUILADA CON CONTRATO EN VIGOR, LOS PAGOS MENSUALES AL DIA ( DEMOSTRABLES CON DOCUMENTOS ) Y NO SE PUEDE VISITAR POR EL MOMENTO.  En el anuncio se presentan fotos de la vivienda. La propiedad se vende con el inquilino dentro la cual puede ser una excelente opción para aquellos interesados en una inversión con ingresos positivos garantizados. El contrato de alquiler tiene vigencia hasta mayo del 2028 y actualmente la mensualidad es de 550€ En el Precio de Venta no se incluyen los gastos de Gestoría, Notaría, Registro, I. T. P. (Impuesto de Transmisiones Patrimoniales) y Honorarios de la Agencia por Intermediación Inmobiliaria. ***.",False,good,False,False,1464.0,False,False,False,False,[],False,False,144900.0,€,True,True,flat,"Centro, Valdemoro",Piso,Destacado,RP1952025138192,,,154000.0,9100.0,6.0
108597211,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/f7/12/1353853233.webp,4,3,1295000.0,flat,sale,115.0,True,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4253151,-3.6762294,False,https://www.idealista.com/inmueble/108597211/,"Exclusiva vivienda en el Barrio de Salamanca. Le presentamos esta magnifica oportunidad de vivir en una de las zonas mas emblematicas y demandadas de Madrid: el Barrio de Salamanca. Si buscas un hogar con personalidad, moderno y de calidad en una finca señorial, esta es tu casa. Fabuloso piso exterior con 2 habitaciones, 2 baños completos, salon comedor y cocina totalmente amueblada y con electrodomesticos de alta gama y una distribucion comoda y funcional tanto para vivir como para invertir. No deje pasar esta oportunidad y pida cita para visitarlo. Las imagenes son orientativas por deseo del propietario.",False,good,False,True,11261.0,False,False,False,False,[],False,False,1295000.0,€,,,flat,"Goya, Madrid",Piso,Destacado,,,,,,
